"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other"
"M1193.42T17.06"," 8125.449"," 7522.384"," 8887.320"," 5806.191"," 6411.051"," 7204.743"," 6080.083"," 6686.110"," 6233.639"," 7509.157"," 6895.413","16924.622"," 7043.700"," 6841.106"," 7668.589"," 7691.023"," 4549.298","10168.530","10168.530"," 8742.148"," 7787.031"
"M1193.76T17.56","20193.74","18352.89","15052.49","14674.50","18179.39","18979.91","16354.92","18633.56","18052.02","18354.90","17306.22","15762.26","18262.62","19327.81","18595.62","14523.92","11498.04","15678.30","15678.30","18306.76","19533.19"
"M1194.27T17.56"," 6624.442"," 7400.134"," 8209.749"," 7432.230"," 9873.532"," 9620.368"," 7208.619"," 5936.023"," 5669.706"," 8373.775"," 7632.419"," 7522.166","11313.840"," 6513.482"," 7160.355"," 9229.606"," 5674.332"," 6977.714"," 6977.714"," 7103.246"," 7655.318"
"M1194.28T12.55","12178.426"," 6854.502"," 9881.556"," 8606.030"," 8816.776"," 6981.410","17753.893"," 8464.580","10349.240","10025.988","10229.528","16964.742"," 7106.856"," 9436.224","15318.295"," 7126.290"," 8734.954"," 9606.734"," 9606.734"," 9153.378"," 8752.924"
"M1196.76T17.56","17201.535","16399.907","16422.171","17882.411","17026.310","16351.313"," 9383.173","17075.079","12285.770","16212.755","15503.164","17011.605","17444.762","25564.464","16727.585","16385.053"," 8336.212","14506.964","14506.964","20005.838","17378.131"
"M1197.1T13.55","11452.254"," 8419.182","13135.984","14532.421","13483.464","13198.018","13776.716","13873.735"," 8315.494","14197.566","14374.996","11821.070","13857.949","13908.665","13003.114","12452.494","12477.181","11780.170","11780.170","14276.702","14742.764"
"M1197.43T17.56","8617.202","8926.700","6704.032","7473.114","6735.307","9246.971","3302.294","7718.528","7695.686","5617.366","6931.462","6780.176","8092.204","6471.941","8675.950","8615.770","5337.767","4658.659","4658.659","7079.174","7224.258"
"M1197.76T17.56","10402.838"," 8413.761"," 9533.643"," 9450.966","10932.510","11269.307"," 8443.192","12090.155"," 8555.826"," 9907.795"," 8413.164","17017.490"," 8781.580","10149.271"," 9048.888","10274.732"," 7270.179"," 9235.165"," 9235.165"," 9135.324"," 8774.879"
"M1198.1T13.55"," 7495.176","12555.554","13481.630","12173.177"," 6891.242","12762.311","10650.916","12920.075","10878.994","12950.831","13608.704","14797.032","13191.858"," 9289.786","11859.472","14878.035","10683.308","15872.039","15872.039","12036.000","11839.404"
"M1198.76T17.56"," 8565.037"," 9287.057"," 8093.770"," 9759.574"," 7979.453","10162.809"," 7400.134"," 9761.193"," 9716.619","11654.860"," 8627.520"," 9146.520"," 9782.953"," 8444.017"," 9320.114","10934.706"," 5676.223","10249.050","10249.050"," 9012.958"," 8714.622"
"M1199.28T13.55","7591.406","9287.646","6520.199","8138.638","7132.720","8506.868","6143.579","8465.441","6351.396","7814.706","5798.667","7412.675","7707.287","7948.377","7441.265","6481.486","5877.958","8065.620","8065.620","5402.158","7657.009"
"M1199.44T12.55"," 7737.715"," 6985.663"," 6354.633"," 6484.822"," 7372.684"," 7236.950","10647.848"," 7345.860"," 9745.920"," 8019.988"," 6804.320","11810.347"," 8145.012"," 6564.043"," 9120.673"," 5644.825"," 6657.431","10455.553","10455.553"," 8076.156"," 7147.654"
"M1199.75T17.56"," 9712.660"," 7709.088"," 9295.001","10701.087"," 9129.193"," 9905.268"," 6945.420"," 7684.386","10966.569","11006.922","11235.467","16592.128"," 8990.283"," 7043.066"," 7738.906"," 7721.168"," 6682.136"," 9271.232"," 9271.232"," 8324.900"," 8407.679"
"M1199.76T12.55"," 8020.394"," 7725.439"," 7091.112"," 9933.279"," 9688.039"," 7796.218"," 7458.443"," 7003.777"," 7741.154"," 7090.971"," 8289.145"," 7933.181","10168.730"," 9384.068"," 8440.992"," 8663.963"," 9491.097","14342.522","14342.522","10254.672"," 8706.888"
"M1200.1T13.54"," 9083.664","13091.156","13154.036","15085.872","12013.934","16220.905","12645.308","10700.232","14498.560","14176.589","12925.778","14755.155"," 8620.355","12819.315"," 7492.922","15722.421","12253.848","15135.904","15135.904","14501.374"," 9971.826"
"M1200.44T13.6","10131.651"," 6353.002"," 9646.814","10082.772","10091.574","10626.753"," 9141.268"," 9926.080"," 9588.210","10540.904","10556.824"," 9686.284"," 9936.948","10903.598","10055.806"," 9783.050"," 9278.766","10896.816","10896.816"," 9610.746"," 8434.296"
"M1200.76T17.54","13006.722","12844.486","12064.450","16919.804","15374.532","18921.909","12621.752"," 9326.330","15195.373","12224.564","12104.524","12621.837","15849.406","12164.384","12142.770","12683.938"," 9342.511","14977.839","14977.839","13315.828","12703.470"
"M1201.1T13.6","11632.794"," 9237.630"," 9707.964","10550.340","12566.413","10424.729"," 9517.635","11757.786","10694.443","10773.373","11195.486","11568.363","10821.171"," 9798.049","10626.020"," 7163.051","11194.815","12398.878","12398.878","10134.312","11854.441"
"M1204.77T16.56","34436.71","35211.32","33452.06","35097.00","32147.48","36418.96","23044.10","27873.67","24970.63","35933.48","24201.04","29440.93","35209.31","33510.23","32310.64","33042.70","19462.15","29135.01","29135.01","31656.69","34459.36"
"M1205.09T17.55"," 8484.784"," 6964.278"," 8229.939"," 7388.098"," 9781.256"," 7032.198"," 6714.411"," 6108.256","10490.160"," 5743.178"," 9018.976"," 7758.800"," 8894.604"," 7254.352"," 7781.274"," 7430.224"," 4708.126"," 7916.366"," 7916.366"," 8990.892"," 8100.348"
"M1205.27T12.55","10394.907"," 8431.765"," 9238.901"," 9466.314"," 9607.293","10611.821","13345.493","10093.619"," 9872.356","10343.498","10188.545","11028.225","10081.586"," 9825.388"," 8912.836","10472.636"," 9850.477","10860.484","10860.484","10017.964"," 8930.712"
"M1205.43T12.54","6066.201","5584.389","6084.399","5138.425","6540.262","6192.069","5527.439","5962.649","4397.686","5691.937","4856.755","3728.896","4861.332","5350.268","8207.188","6536.952","4078.377","4653.733","4653.733","7325.912","6448.407"
"M1205.77T17.55","11101.411","19446.164"," 9330.051"," 9651.161","10380.178","15125.091","12366.990","12926.993","10645.036","12046.660","12206.886","21175.583","12180.936","11026.982","12854.448","11111.234"," 8175.879","11686.260","11686.260","12154.354","13034.828"
"M1206.09T17.56","8057.243","5651.340","8187.837","5950.780","4855.952","6688.808","3522.241","5161.116","6373.259","7281.780","5265.103","5305.233","4996.090","5195.986","6818.756","6863.037","3547.807","3454.332","3454.332","5255.720","5595.338"
"M1206.09T12.55"," 6737.943"," 8440.592"," 6215.354"," 7602.188"," 7861.392"," 6719.950"," 6609.139"," 7874.333"," 7437.463"," 9255.684"," 8362.857","13934.419","13621.511"," 7939.748"," 7310.574"," 7457.512"," 6264.386"," 9332.589"," 9332.589"," 8525.500"," 7768.145"
"M1206.44T13.04","5838.639","6295.325","4919.492","5779.549","6599.073","6364.928","6063.512","6305.330","5645.764","5561.741","6050.734","6182.075","5544.727","6377.473","5477.409","5520.366","5712.359","7093.336","7093.336","6766.238","6559.984"
"M1206.76T17.55","10885.299"," 9193.498","11215.171","10964.078","13211.705","13201.360"," 9503.561","10732.506","10408.922","20978.748","11536.800","21719.163","11211.766","13335.888","13245.618","13028.970"," 9938.117","12895.970","12895.970","10687.968","11000.716"
"M1207.09T13.54"," 5677.854"," 8003.622"," 7149.384"," 7236.299"," 6392.060"," 9387.983"," 9554.142","10023.943","10177.405"," 7398.128","10169.950","10475.082","10116.063"," 9597.416"," 8444.657"," 7767.455"," 9023.259","14752.659","14752.659"," 9327.900","10811.002"
"M1207.43T13.55","11670.908","12100.192","10070.108","10818.783"," 7677.692"," 8067.456"," 5127.296","11845.074","11152.029","11825.546","12176.400","11945.318"," 9695.393","11928.584"," 9678.666","10147.030"," 8313.727","15916.023","15916.023","10439.224","10864.918"
"M1208.09T16.56"," 8821.481"," 6566.789"," 6782.242"," 6217.567"," 6889.428"," 5848.940"," 5135.360"," 6170.340"," 5806.417"," 5311.888"," 4562.228"," 6322.951"," 5958.069"," 5823.944","11944.737"," 6163.670"," 3221.947"," 7133.258"," 7133.258"," 6756.208"," 5621.750"
"M1208.09T12.61"," 7234.705"," 6065.144"," 8282.285"," 6668.842"," 7101.764","12905.434"," 7459.840","11596.843"," 7482.380"," 6910.708"," 6968.666"," 7881.042"," 7442.452"," 6718.677"," 6649.943"," 5781.561"," 7441.272"," 9356.868"," 9356.868"," 7014.982"," 6938.098"
"M1209.02T13.55","12651.842"," 8708.046","15294.225","12713.217","12948.730","13609.202","11648.525","13898.116","12823.719","13745.414"," 9476.899","14582.796","13962.374","14557.542","12593.581","12671.100","11590.258","11156.260","11156.260","12054.054","12736.830"
"M1209.27T13.55","13725.05","12689.24","12061.67","13791.49","11293.78","14569.72","12212.63","12501.29","12474.98","11786.56","12527.47","11967.38","14343.34","11404.98","10653.87","12251.96","11583.00","11883.76","11883.76","11458.27","11932.38"
"M1209.76T16.68","12934.471","12868.556","12706.698","10984.465","10998.666","13336.098","10429.194","13524.610","12196.132","14079.232","13576.858","12895.106","12718.792","12994.088","22806.325","13851.430"," 8845.227","16204.867","16204.867","12066.090","10888.402"
"M1210.26T12.61"," 7138.209"," 3971.532"," 7081.767"," 3967.876"," 9004.327","12900.879","10973.002"," 4912.120"," 1364.932"," 7459.547"," 4850.649"," 7462.815"," 6341.159"," 9364.720"," 5955.020"," 5553.551"," 5266.930","11436.945","11436.945"," 7953.790","11990.540"
"M1212.09T16.56"," 9016.046"," 9546.035"," 9068.392"," 9938.078","10884.358","10174.116"," 6784.471"," 8155.023"," 7672.901","11353.960"," 8245.256"," 8597.047"," 8133.397"," 8191.238"," 8506.368"," 8167.315"," 7217.236"," 8263.359"," 8263.359"," 9374.038","10675.809"
"M1212.43T14.57","11873.654"," 9749.798"," 9494.501"," 7304.638","10966.578","10381.906"," 6355.008","11613.927"," 9135.418","10536.243","10859.364"," 9751.198"," 6226.624"," 4812.394"," 7687.293"," 6174.011"," 7769.521"," 7748.928"," 7748.928"," 9761.196","10469.557"
"M1215.26T17.55"," 7901.298","11745.130"," 7183.321"," 7553.349"," 7016.381"," 9054.883","15914.436"," 8374.272"," 7790.624"," 8496.304"," 8567.696"," 8544.907","10034.012"," 7609.476"," 9446.254"," 9762.889"," 6511.963"," 7169.326"," 7169.326"," 7612.770","10644.073"
"M1215.76T17.4"," 8157.470"," 9409.519"," 9244.866"," 9259.296"," 7796.870","11478.233"," 8914.664"," 8447.418"," 8184.410"," 8773.867"," 8273.294","17412.080"," 7549.430"," 7723.798","13113.222","11420.978"," 6098.979"," 9123.778"," 9123.778"," 7522.500"," 8948.500"
"M1216.76T17.55","12044.019","12284.352","10059.749","13129.094","13006.904","12784.356"," 9840.607","12738.602","13725.252","11823.499","12190.861","21081.149","12188.456","11946.858","11845.428","22152.254"," 9620.461","15507.539","15507.539","11825.370","12236.151"
"M1217.76T17.56"," 9830.592"," 8522.170","10970.814"," 9724.198"," 7946.261","10776.016"," 7610.045","11493.111"," 9245.077","12140.312"," 8647.805","15727.620","10038.024"," 9867.514"," 8874.098"," 8529.151"," 6731.297"," 9872.350"," 9872.350","10525.482","11733.429"
"M1219.5T14.55","15059.042","10059.640","18768.676","15955.790","13893.556","24608.109"," 9341.403"," 9682.816","17257.264","13663.584","17180.541","13657.935","17323.445","17945.676","15637.362","12612.285","12413.696","14910.988","14910.988","14926.646","14882.514"
"M1220.5T13.6","10631.173"," 9420.657"," 8046.459","11074.923","11160.491","10430.044","10661.890","11487.667","10363.694","12005.248"," 9210.944","10881.706"," 7424.206"," 9362.862"," 8833.886","12528.983"," 8166.654"," 8219.957"," 8219.957"," 9699.010","10393.226"
"M1220.75T17.55","12358.287","10992.880","13642.695","12056.816","10260.730","12481.814"," 9819.779","14913.664","12144.285","12633.788","13917.934","12635.875","12632.552","11920.729","23496.154","12033.928"," 8304.454","12078.450","12078.450","11903.604","16342.172"
"M1221.76T12.55"," 9200.505"," 8259.197"," 7761.388"," 8405.348","11071.280"," 8449.913"," 9580.846"," 7678.716"," 9035.528"," 8118.140"," 8412.630"," 9409.495"," 8246.200"," 7745.551"," 8315.218"," 8139.107"," 8020.435"," 9604.889"," 9604.889"," 8762.208"," 7781.274"
"M1221.75T17.47"," 9328.255"," 9172.625","10322.317","10054.822"," 8769.974","10282.458"," 7000.332"," 8869.989"," 7139.093"," 8303.298"," 9224.593"," 9058.284"," 8797.634"," 7946.484"," 6690.176"," 9837.424"," 6436.330","10427.381","10427.381"," 8130.318","10024.322"
"M1222.08T17.56"," 7985.017"," 8463.314"," 6066.317"," 6300.846"," 6147.469"," 7058.281"," 5343.959"," 5377.268"," 6796.950"," 6335.118"," 5673.745","10923.686"," 4477.081"," 5880.117"," 4807.724"," 8332.924"," 4495.278"," 7285.542"," 7285.542"," 6992.916"," 7272.153"
"M1222.76T17.55","13675.168","14718.022"," 9975.854","10844.436"," 9265.555","10655.526"," 9530.071","12824.107","12348.747","13556.548"," 9897.511","21022.980","10172.426","10447.248","11118.148","10801.998"," 9079.688","14436.789","14436.789","11759.172","12770.080"
"M1225.1T13.55","25845.30","25710.90","30253.76","29114.19","30336.74","26093.45","25430.44","26974.72","26324.01","29321.70","29775.06","27558.87","28185.19","30505.24","29651.74","27709.37","25718.89","23439.52","23439.52","29261.52","28755.15"
"M1225.26T13.55","14969.214","13999.874","14062.508","13146.417"," 5036.315","13597.168","12360.295","16044.000","10473.591","15741.082","17237.558","15653.792","15286.340","13306.819","16041.994","17154.686","12185.306","16646.085","16646.085","14250.624","14650.186"
"M1227.42T17.55","11398.358","10683.956","12877.197"," 9526.801","11101.042","10825.701"," 7598.683","10545.400","11525.953","11813.334","11241.392","10484.544","10846.442","11071.114","12017.946","11885.082"," 6725.625"," 9333.779"," 9333.779","11534.500","11936.006"
"M1227.76T17.55","15740.56","17897.53","17813.16","15551.13","18108.16","19878.28","14288.48","18603.48","18298.60","19026.91","15739.49","32785.10","18246.58","19195.41","21632.70","18703.94","11203.07","15694.34","15694.34","19426.10","20509.95"
"M1228.09T17.56","8322.073","6137.157","8855.576","7440.469","6248.923","7863.902","5194.358","7617.123","6874.563","7430.748","7824.105","6818.563","8420.330","8706.862","6800.674","7391.581","4444.217","9471.151","9471.151","7765.226","8589.854"
"M1228.25T16.56"," 8823.854"," 6675.187"," 7271.192"," 6768.453"," 8222.478","14225.134"," 5552.608"," 7566.227"," 6497.567"," 6980.400"," 6422.768"," 6659.579"," 8153.433"," 5502.458"," 6402.880"," 7214.730"," 4793.213"," 5259.776"," 5259.776"," 8734.124"," 6871.027"
"M1228.76T12.55","13241.411"," 9722.013"," 4327.664"," 6505.115"," 8174.826"," 9256.003"," 8546.142"," 9861.535"," 8834.636"," 9662.902"," 9857.830","10943.979"," 9382.197"," 7883.972"," 7021.444","12485.205"," 9658.135","10381.050","10381.050"," 8154.390","10782.250"
"M1229.42T12.55"," 8378.851"," 8013.144"," 9454.278"," 9364.458"," 9409.635"," 9918.937"," 9051.600"," 9992.231","10499.914"," 9789.015"," 9077.103","10191.799"," 8704.593"," 9101.222"," 8733.115","10322.292"," 8394.315","13104.026","13104.026"," 9622.782"," 9684.968"
"M1230.51T13.55","11436.206","10222.604","12227.052","11092.025","10858.478","11894.262","10773.546","12714.236","10201.407","13109.210"," 8186.486","11850.902","10523.273","10860.484","12570.209","11341.103"," 9711.900","12116.470","12116.470","13010.916","11808.014"
"M1230.75T17.56","10316.566","10230.600","10977.527","11273.959","12447.807","14301.144"," 9412.673","11066.958","10325.473","13743.106"," 9895.509","22661.734","11255.872","11815.340","13075.108","10388.005"," 8232.603","11122.674","11122.674"," 9482.362","13678.647"
"M1232.26T16.68","8506.500","6807.687","7744.367","6503.423","7750.723","6980.045","4998.885","7585.077","6584.089","5874.556","7191.126","6196.871","7049.719","6106.840","6238.086","7411.596","4371.562","6939.218","6939.218","6900.640","6903.416"
"M1234.42T16.56","14496.18","14484.28","14581.73","19579.02","14999.69","11851.41","12413.68","13068.76","15852.46","11426.18","13956.22","15089.30","13202.32","11805.31","13452.46","15257.11","11628.60","11742.86","11742.86","14142.30","14064.51"
"M1234.75T17.56","15594.859","14750.118","16894.532","15518.006","10678.061","12128.372","11427.375","15246.549","12102.715","15989.826","15990.097","28661.728","13304.766","14118.228","15127.246","12764.178"," 9811.433","15190.234","15190.234","16228.540","17275.217"
"M1234.76T12.54","12083.740","11871.508","12414.664","10094.192","11961.040","16632.235","10619.632","11895.214","11128.837","11909.622"," 9440.907"," 8354.384"," 7907.177","12423.449","11361.724","12795.204","10235.159","15181.408","15181.408","11670.908","13014.967"
"M1235.09T12.55"," 7084.557","10467.308"," 8485.380"," 6782.103"," 7190.315"," 5219.536"," 6711.476"," 9457.724"," 6813.301"," 6125.761"," 8232.563"," 5451.931"," 6212.231"," 5348.262"," 5547.683"," 5122.899"," 6573.207"," 6748.493"," 6748.493"," 5801.352"," 7785.286"
"M1235.35T12.58"," 8783.568"," 9843.442","10138.324"," 9939.533"," 8227.923"," 8037.933"," 6711.404","15135.165"," 8374.644"," 7577.296"," 8527.506"," 8516.902"," 8780.488"," 8415.697"," 7881.691"," 8752.163"," 7656.888"," 9124.300"," 9124.300"," 8194.510"," 8173.286"
"M1235.75T17.56"," 9766.549"," 9967.626","10916.652"," 9349.435"," 9389.398","11113.080"," 8782.131"," 9124.333"," 9593.241"," 8554.608"," 8243.253","17964.243"," 7275.762"," 9376.044","10044.042"," 9111.862"," 6551.670"," 9681.996"," 9681.996"," 8673.944","11217.694"
"M1235.76T12.54"," 7913.917"," 7484.646"," 7322.446"," 8848.598"," 8920.199"," 7341.037"," 7630.818"," 7361.862"," 7921.694"," 7941.396"," 7588.805"," 8653.286"," 9290.248"," 7753.190"," 8126.691"," 9165.815"," 7501.301","10276.629","10276.629"," 8381.068"," 7831.424"
"M1236.51T13.55","19057.00","21225.14","18577.51","19231.27","19660.81","19389.07","17159.32","19698.57","19642.75","20629.98","17135.52","21634.34","18458.62","18740.05","17995.83","21940.78","17840.15","16882.82","16882.82","19644.76","19066.66"
"M1237.76T16.56","15246.223","11800.526","15434.164","15235.135","12515.861","12740.640","10628.310","16560.043","11371.691","12690.173","12777.443","12695.512","12783.010","12470.473","16539.470","15773.758"," 9438.943","16501.011","16501.011","16944.682","16418.387"
