"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other"
"M1445.05T13.55","12140.496","11187.462","13130.086","10041.817","13841.4","13336.665","11200.865","7261.312","11455.652","12653.848","12105.066","13267.115","10901.523","12757.133","11612.792","11814.99","11314.28","11174.312","11174.312","13277.714","12011.177"
"M1446.21T13.55","8710.052","9793.369","10691.843","8957.003","9246.605","10685.799","10625.669","11172.387","9396.992","10203.929","10390.528","10068.082","10082.463","8084.18","9303.828","10990.688","10778.657","11791.76","11791.76","11083.15","10399.614"
"M1446.44T13.6","14180.414","11974.617","12170.102","15327.305","11600.086","12750.722","10552.057","13159.793","11461.305","12477.379","11294.139","12857.971","12783.079","11073.12","12049.07","11871.143","10070.291","11565.07","11565.07","12152.348","12049.162"
"M1447.22T13.55","10850.454","11420.914","11128.055","10397.022","11739.464","12502.151","10801.356","13002.017","12071.061","7971.844","12325.979","12930.065","14040.727","13148.324","11602.248","12599.43","9646.936","11302.683","11302.683","13043.012","12809.67"
"M1447.46T13.54","15343.894","12968.79","12198.047","11029.512","11443.124","9357.33","15954.837","13246.027","10916.652","10656.052","11696.857","11119.013","9360.965","11151.354","9875.538","10601.367","10471.718","10629.041","10629.041","11091.174","10497.535"
"M1448.71T16.98","10952.314","6060.869","8168.432","6737.872","8526.917","5485.771","5093.561","8462.507","6239.56","7303.846","7908.778","7529.877","6943.362","5474.891","8570.588","7751.184","4467.993","6329.765","6329.765","8405.14","5687.606"
"M1452.22T13.55","10416.907","9615.566","10062.086","10712.104","9149.366","8968.364","9662.808","9235.026","7551.985","8614.837","7364.026","10922.465","10235.597","9297.81","9734.236","10168.167","8703.067","7145.372","7145.372","9530.506","10417.21"
"M1455.71T16.56","6434.315","5127.336","5187.693","5833.448","5818.584","5716.57","4794.385","4985.539","5288.055","9703.989","5095.037","5406.271","5871.756","5531.064","11857.466","5879.586","4995.53","6167.238","6167.238","5875.574","5966.997"
"M1456.05T13.55","9720.044","8559.163","5831.442","7843.916","9443.545","9587.618","8860.104","9846.285","8401.994","9224.63","9044.638","9388.186","8168.628","8867.195","8494.512","8726.279","8645.799","10448.827","10448.827","8088.192","8016.242"
"M1458.71T13.55","11638.884","9610.746","15651.084","10371.302","16601.04","17124.189","16901.191","17503.409","16989.749","11863.484","17444.176","16489.994","17689.447","9347.96","11907.643","17229.063","16761.896","17863.952","17863.952","17171.36","18436.597"
"M1461.71T12.67","12778.22","8561.608","11942.321","12269.334","6788.956","11613.602","12188.181","7454.815","11996.303","11536.187","13095.168","14049.186","11587.009","11737.999","13014.682","12101.318","11049.321","14227.268","14227.268","8352.984","13089.13"
"M1463.45T13.55","10608.199","13131.276","12125.171","9537.579","10406.275","10870.557","9430.922","10318.875","11093.803","9647.314","9867.595","11720.789","9960.093","12003.904","10728.088","12233.88","8726.118","9379.121","9379.121","9201.522","9621.583"
"M1463.96T13.55","13881.52","13502.709","15276.173","13148.058","13361.625","13480.646","14409.098","14301.22","16350.026","13169.025","15777.023","14317.936","14112.64","14679.908","12614.632","14596.433","12782.237","11416.729","11416.729","17113.186","14074.543"
"M1464.72T13.55","19933.622","16589.62","15442.654","17699.34","15524.434","18357.387","16944.939","16903.976","17668.458","13564.82","15127.246","17093.821","17538.874","15841.382","16345.412","18311.737","16032.791","16898.865","16898.865","15251.618","18264.98"
"M1465.21T13.54","7144.853","7696.223","8947.874","7729.284","7074.649","8619.329","8108.544","8164.821","6935.365","7581.612","8573.772","10156.328","7697.109","9588.68","8563.982","8269.067","7022.306","8929.508","8929.508","9666.914","8742.302"
"M1466.72T12.54","6723.918","6360.946","5549.495","6599.634","7206.443","6886.544","6932.383","7682.679","7008.235","7170.874","7881.772","6595.283","6075.83","7876.049","5272.608","6415.669","7003.685","8776.25","8776.25","7811.364","5448.296"
"M1467.38T13.55","15699.332","8623.794","14594.333","13390.721","13883.526","15621.312","13222.921","13829.978","9873.897","15421.39","12066.09","15266.709","9630.891","16048","15651.517","15188.684","11274.818","12909.986","12909.986","13153.342","12297.424"
"M1468.4T13.55","19871.436","17757.196","18631.876","18495.649","17305.762","17783.584","19392.146","17030.452","17780.753","22160.282","17967.742","19255.869","17029.396","16423.122","16527.434","22346.395","15827.965","13958.258","13958.258","18064.03","18250.774"
"M1469.4T13.55","9593.032","10045.752","8190.498","8637.841","9542.542","9269.996","7947.385","10294.826","7954.896","10575.675","8757.616","11285.572","10929.604","8524.148","8835.121","13305.392","9053.771","9792.316","9792.316","10228.594","9316.487"
"M1470.71T12.55","9730.92","10161.067","7837.442","8426.785","11143.955","10783.331","11716.436","9121.826","10176.267","10810.912","10157.707","10791.745","9780.431","9390.746","9017.477","10994.523","10580.834","13121.798","13121.798","12228.576","8545.56"
"M1480.2T13.55","7747.6","8791.957","8614.044","8071.128","10735.124","8668.852","5793.408","9522.378","9620.776","9517.985","7398.128","9739.165","9532.802","8790.961","8176.456","9274.558","8027.375","8943.538","8943.538","9713.052","9809.606"
"M1480.45T13.55","9429.684","8664.034","10617.636","8687.914","9282.79","9662.4","9651.504","10192.233","11571.158","6746.178","9303.114","9406.236","4871.359","10240.63","9002.991","9065.312","9181.133","9204.387","9204.387","8627.806","9859.574"
"M1481.21T13.55","12609.716","12164.384","12222.115","12635","12026.703","12730.495","11115.035","11120.806","9697.801","12375.011","11016.265","11953.34","12756.542","13036.994","12428.218","11713.674","11176.213","11613.371","11613.371","11861.478","11950.424"
"M1484.04T13.55","10178.444","12084.144","6007.97","10540.402","10506.049","12457.509","9674.094","12421.128","10981.758","10815.544","10446.628","11323.678","10709.965","10355.767","11034.771","10719.932","9887.968","10031.746","10031.746","10814.346","12282.096"
"M1485.45T13.55","9731.106","11305.532","11567.32","11408","9919.077","11103.02","12750.611","12110.928","11571.408","9884.97","10906.622","12033.409","14124.844","9799.31","10395.092","10712.999","10417.706","10353.334","10353.334","9480.356","12133.194"
"M1487.43T13.54","9694.012","9089.784","8415.489","8453.908","9073.092","8924.185","8847.055","7907.686","8872.747","7948.734","8900.373","9029.184","7680.826","9278.438","8092.785","8645.945","8083.839","7807.352","7807.352","8521.488","9541.781"
"M1488.71T12.55","7831.868","11280.436","10473.233","10792.329","11494.817","14660.392","11475.433","5976.688","12674.7","11140.327","12809.564","12155.905","11288.642","11764.079","12034.564","12248.199","10774.967","14838.416","14838.416","11711.028","13222.453"
"M1491.21T13.55","16691.926","15868.067","18407.023","18198.623","19119.186","16900.527","14802.274","15542.625","15729.046","15824.248","16936.658","16985.376","16822.828","18494.721","16882.632","16451.117","15049.68","13430.837","13430.837","18310.768","16140.494"
"M1492.71T13.55","15418.116","13470.29","14071.429","14016.543","10277.036","15490.048","12981.795","8068.529","12984.533","15132.767","15412.098","15840.314","15097.881","9353.978","9103.228","13796.522","13899.971","14558.431","14558.431","15717.01","15665.44"
"M1493.71T16.56","5313.92","5676.98","6202.552","4837.094","4565.935","5379.001","3993.087","4959.499","5012","4122.33","5828.049","4880.884","5177.42","4459.759","5611.31","4141.938","3371.321","6251.455","6251.455","4934.76","4675.733"
"M1494.7T17.06","4779.483","6301.768","6307.281","5614.554","5454.297","6138.18","4464.913","7879.507","6229.064","7149.384","6736.422","6792.325","6622.255","6295.447","6465.108","6623.813","3187.912","7067.321","7067.321","5997.94","6362.559"
"M1495.71T13.55","10466.036","10220.373","9900.382","11383.455","10506.049","11270.692","11516.364","10208.278","10993.237","10079.149","11342.225","11163.23","11469.164","5628.836","10638.699","10562.794","10391.624","12655.434","12655.434","10872.52","12171.194"
"M1496.04T13.55","30314.672","31283.683","32171.799","33189.939","31227.402","29863.612","26130.462","30226.896","30467.128","29620.275","30904.436","31082.696","34559.934","30176.258","31700.818","29831.812","27498.228","25876.181","25876.181","32952.562","31278.099"
"M1497.05T13.55","13875.502","12677.92","13514.931","13178.506","12295.247","11506.988","15047.006","13840.339","12860.192","14471.284","13454.751","14913.597","14744.549","13061.066","13900.194","10633.161","12230.5","12653.643","12653.643","14499.368","12770.61"
"M1497.42T13.54","14041.86","13646.567","13762.834","14444.482","12344.179","15821.894","13771.19","18930.858","11791.621","14034.791","14785.362","13321.267","13404.511","13012.922","11942.619","12769.011","12500.61","11172.77","11172.77","12874.508","13638.406"
"M1497.96T13.55","15323.834","15235.57","12818.926","14554.085","14928.652","17119.658","12839.567","14208.259","15139.809","15639.46","14870.516","15527.439","14437.994","14465.266","15342.503","13424.817","13462.132","12146.33","12146.33","13793.256","15719.597"
"M1498.21T13.55","16525.003","16716.959","16940.987","17257.503","17251.6","15458.529","15970.593","17492.037","16818.731","16037.962","18513.012","16447.877","18052.2","17219.504","16435.053","15635.311","14576.797","12744.712","12744.712","15897.55","17193.718"
"M1500.7T17.55","5427.64","6247.584","5581.011","7015.822","7662.92","5187.895","5241.7","5543.493","6468.206","5476.63","5295.229","6132.44","5783.481","5159.898","5806.189","7287.078","4693.85","6494.133","6494.133","5432.248","6368.143"
"M1502.46T13.55","11474.217","9217.57","11070.901","10364.711","10996.256","9256.371","8736.13","10950.576","11877.11","10117.472","12060.186","11680.58","10414.951","10090.928","11757.166","9546.18","10573.925","10383.912","10383.912","9540.536","12086.122"
"M1502.71T13.55","10607.728","13975.802","12114.898","12318.395","15272.545","12565.504","12932.899","13114.618","13479.443","14308.377","14002.969","14701.127","12636.54","14940.688","14029.964","13844.711","12898.391","13514.931","13514.931","12260.672","13547.173"
"M1504.04T13.55","5688.144","7999.731","6501.446","7730.771","8980.98","7318.323","8312.012","7950.379","4505.476","5448.296","8599.82","8755.511","5414.4","6180.486","8080.08","7668.633","7957.735","9490.734","9490.734","7825.406","9050.101"
"M1505.38T13.55","19861.406","18559.205","15350.005","20318.734","20784.166","17279.536","19835.384","18720.27","18128.213","18437.182","19139.246","18934.813","19474.312","18730.022","16541.476","20372.885","16388.305","16154.534","16154.534","18274.66","17620.758"
"M1507.7T16.55","5766.067","6074.912","6564.957","6469.28","6931.882","6240.651","5590.604","5869.452","6178.188","4473.267","4983.956","6154.604","5919.895","5677.539","4906.089","6059.101","4377.396","8594.282","8594.282","5971.862","9395.167"
"M1509.45T13.55","8477.356","9802.1","10403.037","9350.472","11007.457","11830.491","9807.186","10762.172","10582.521","10785.331","9998.664","9991.869","10291.853","10986.862","11003.819","10295.661","8065.531","10903.529","10903.529","11564.59","10249.638"
"M1510.46T13.05","6757.113","5039.856","5052.719","6170.091","5916.929","6386.877","6165.481","5509.725","6659.517","5509.287","7268.829","6216.176","5252.204","5067.618","5948.518","5663.478","6346.566","9192.581","9192.581","6579.68","6120.306"
"M1514.96T13.55","11975.82","12026.644","14059.242","12718.881","13517.776","15742.526","12718.04","12724.263","14937.277","13106.831","11939.712","12320.364","13282.408","13022.952","12900.586","11058.327","11691.943","10602.755","10602.755","13672.896","14240.516"
"M1515.2T13.55","12880.813","9953.916","11884.233","11703.949","10277.763","11382.656","10086.921","10898.189","12240.969","12982.832","10840.424","12713.46","10600.027","10409.134","11455.124","11834.783","10366.266","10658.821","10658.821","10649.854","13081.946"
"M1515.45T13.55","11257.949","9719.116","9575.583","9883.378","11167.653","11541.306","9979.644","8266.726","10169.972","8094.21","6956.808","11263.416","11984.854","8860.502","10154.665","15136.263","9556.549","10490.218","10490.218","12238.606","10825.271"
"M1516.19T14.52","6102.179","6231.602","7155.778","6897.277","6574.96","6009.125","9139.519","7620.496","6915.834","5646.928","6835.668","5905.206","4629.079","10944.736","4042.896","7388.039","6718.27","6718.125","6718.125","7707.052","6325.061"
"M1519.03T13.55","24382.93","23273.38","23032.288","22451.572","25274.388","23772.391","24340.804","24289.283","23470.2","26038.331","24505.296","24510.364","23993.802","25281.535","22591.572","24354.792","22039.99","21052.644","21052.644","25889.436","25643.514"
"M1520.03T13.55","11853.454","11675.552","11073.899","9443.93","11372.014","12307.589","12173.992","13991.066","13393.621","11564.59","12579.626","12683.483","11259.709","11275.726","11852.38","11775.938","10032.709","9767.173","9767.173","10188.474","11449.402"
"M1523.41T13.11","8830.154","4978.892","7659.462","9540.352","9148.492","6486.822","8434.032","8048.282","6376.014","6450.362","9829.4","8584.014","10083.324","8983.557","7674.529","8748.427","7984.449","8795.066","8795.066","8539.542","8321.29"
"M1524.7T13.54","6125.102","9705.959","8995.789","10802.416","10936.096","9119.379","10995.879","8187.131","10042.537","10547.543","11172.553","11249.377","11504.76","11864.387","11132.775","12172.207","9908.686","12121.049","12121.049","7961.814","10849.621"
"M1525.96T13.55","12486.359","11874.46","9615.566","11453.016","12189.671","11725.777","10550.177","11371.003","11432.06","12385.044","8391.43","13557.929","10993.215","11049.048","9662.902","11397.825","10438.602","12305.583","12305.583","10553.566","11260.919"
"M1529.71T13.54","10870.501","9414.076","10312.785","10826.966","11306.968","11234.046","10102.001","12052.831","9802.069","10788.675","11650.775","10930.487","10335.227","11079.981","11014.277","11512.822","10130.883","11130.315","11130.315","8553.584","12401.999"
"M1530.7T16.98","6064.473","5032.991","5554.661","6987.743","5556.789","6208.503","3627.67","6628.675","4862.935","5595.103","4788.614","5642.896","5795.5","5519.027","6115.534","6569.552","4260.911","4774.701","4774.701","5957.82","5142.707"
"M1530.7T12.55","6621.317","4641.283","5041.588","4573.68","6275.522","5499.601","5725.448","5668.387","5068.931","4689.722","6246.596","6663.471","5921.377","5767.537","6129.959","5116.877","4883.222","7430.224","7430.224","6082.192","5989.809"
"M1531.2T13.55","9414.827","9189.486","9165.583","9232.697","8268.732","10159.643","8744.154","9106.422","8004.582","8411.51","9042.123","8756.423","7197.483","9331.912","8250.666","8802.578","7502.126","9185.913","9185.913","9418.17","10626.728"
"M1531.95T13.55","12539.506","11079.763","12104.701","12773.383","11782.706","14074.543","11565.603","11195.486","12135.636","11999.892","10508.124","13417.424","13097.573","11396.086","10300.81","12835.556","12008.124","10992.013","10992.013","14525.446","12662.3"
"M1533.7T13.54","6271.511","10453.618","10164.371","9177.961","9956.172","6341.918","9397.368","8896.328","9531.932","10696.241","10759.794","9492.476","9996.202","9205.534","11207.087","10396.087","8794.358","13319.097","13319.097","10332.906","10749.643"
"M1535.37T13.54","10938.579","9961.796","9489.335","11641.239","6851.13","10924.779","13064.478","11249.161","6997.45","10770.59","9391.276","9368.13","9416.451","9608.74","12307.712","11105.093","9258.504","10687.348","10687.348","10663.896","12829.213"
"M1536.01T13.6","18991.805","22068.006","16788.861","19466.354","19279.666","19797.246","17233.836","22408.569","25620.99","20263.178","24864.37","20493.16","18788.768","18774.154","26344.177","23265.382","16938.534","18898.648","18898.648","24080.024","20091.932"
"M1536.7T13.55","18515.38","15414.521","17266.49","17813.51","17997.832","16972.892","16494.054","18435.475","15531.307","17474.077","15091.138","17404.69","16962.989","16226.534","15500.362","17895.572","16201.913","15012.544","15012.544","18384.99","18738.184"
"M1537.02T14.08","6358.07","8539.603","9500.407","6083.668","8383.615","7736.347","7442.191","6617.387","7862.992","6507.029","9504.949","9475.55","11713.742","9022.988","7225.292","10970.632","7536.022","8805.364","8805.364","7398.128","9590.266"
"M1537.7T13.55","11805.576","10828.388","8094.21","9616.121","9984.968","9794.213","9589.267","7049.084","10168.085","12157.103","10266.306","10382.96","9296.087","9934.468","7896.31","9930.111","8739.299","12446.982","12446.982","12471.302","13033.49"
"M1538.45T13.55","9691.071","8176.591","9158.381","9430.303","8860.833","8829.802","8034.03","8588.514","7869.102","8145.643","6070.951","9227.619","7464.471","8622.427","8223.347","10990.887","7928.446","7735.941","7735.941","10531.5","8103.23"
"M1540.7T12.55","8932.155","8361.237","5879.586","9354.566","9171.485","9131.024","8352.907","8704.792","8961.359","8509.324","9264.352","9149.402","6903.505","10874.526","9518.915","8943.181","7837.585","6383.092","6383.092","10501.41","8972.003"
"M1542.2T13.55","15271.678","15099.162","12933.076","14092.897","16054.018","13848.15","13299.78","13290.449","14734.07","14908.899","14647.812","16034.724","14144.791","15221.528","13474.815","14949.411","14313.759","12472.204","12472.204","15971.772","15607.13"
"M1542.95T13.55","12292.768","11860.412","10426.033","11004.961","11667.381","8193.792","10568.983","10055.856","11163.609","11372.014","11793.274","12735.522","12588.61","11727.076","11596.724","11733.759","11231.598","11571.083","11571.083","10244.642","15851.981"
"M1544.7T16.56","10481.085","10866.502","9426.194","8886.082","8949.486","9397.142","9342.915","10273.025","8207.399","9133.507","8281.22","10291.766","8801.579","7792.071","9348.088","9256.457","7295.029","8512.044","8512.044","9893.592","10012.846"
"M1549.41T14.54","7967.162","6900.558","8568.008","7536.163","10189.687","5842.156","10040.034","9683.59","7453.194","10877.767","8816.37","11307.634","10300.667","7799.927","9448.046","10023.182","8429.638","11752.089","11752.089","9311.852","7930.594"
"M1549.7T13.55","12826.364","11844.357","7135.342","10808.553","11194.72","8963.84","7549.578","12227.256","11684.047","12593.151","13163.472","12298.303","11276.069","11374.02","12145.028","7343.042","10605.416","11952.562","11952.562","12304.804","12164.191"
"M1558.03T13.55","11487.21","9952.669","11358.845","6674.859","9148.492","11218.439","9951.197","10271.938","10398.642","12069.299","6859.152","11253.482","10232.918","7089.204","9785.268","10460.978","9021.759","10450.102","10450.102","8136.336","9429.161"
"M1558.36T14.49","11180.858","9221.471","10732.072","9601.765","6195.557","9393.56","9555.336","9956.141","7356.002","8908.481","10160.117","10665.838","9474.046","8450.037","9670.126","8492.83","9183.702","9939.547","9939.547","11283.75","10463.562"
"M1559.96T13.55","8148.372","10969.376","11121.041","11389.55","11502.404","12696.829","10517.133","12297.335","8157.046","10675.256","11610.728","11411.83","10328.325","10853.286","14287.313","11221.587","10555.108","10210.306","10210.306","12284.744","14427.85"
"M1560.19T13.55","10900.604","10268.714","11615.588","10188.222","10472.01","10636.64","11929.309","9705.634","9356.824","12416.321","10262.696","9558.661","10225.68","12434.134","10429.822","11159.158","10213.738","9292.143","9292.143","11795.28","12044.288"
"M1560.44T13.55","11839.615","9496.404","11413.192","10923.124","8246.666","12279.712","8262.714","9581.801","11877.703","10364.684","11374.282","11177.269","10431.081","8941.428","11368.119","10817.875","8963.384","10542.58","10542.58","12021.958","11564.674"
"M1563.69T15.56","4255.139","8252.684","4110.85","3514.796","6987.595","4203.855","3610.63","3477.258","3072.327","3457.987","3218.445","3936.391","3614.16","3033.358","3562.038","3739.961","2992.468","6395.858","6395.858","4866.556","3955.315"
"M1566.7T12.67","13745.112","12136.3","7584.686","10693.982","7851.484","13577.653","12492.606","13363.532","12014.351","8808.346","12848.912","12960.149","12549.918","11656.866","13410.9","13214.898","11840.438","12309.595","12309.595","13670.89","13296.661"
"M1570.69T13.55","12300.792","12046.03","12531.113","10402.817","11055.066","11292.654","10068.742","12206.694","11791.752","13398.936","11269.708","12623.314","13386.453","12565.584","12693.332","11776.622","9536.617","12699.53","12699.53","12172.408","11938.63"
"M1572.44T14.02","8844.96","8520.544","9641.968","9208.65","8762.713","9143.478","9231.777","8421.35","8701.393","11602.704","7433.675","9871.534","9051.348","8568.278","8977.72","9247.215","8069.011","8871.381","8871.381","10080.15","8596.397"
"M1576.95T13.55","8074.15","9298.514","9836.716","10097.609","9000.541","8735.041","8362.935","9326.276","9841.436","9530.506","8779.168","11367.56","9899.419","9961.796","9645.459","9788.696","8215.59","8806.146","8806.146","10328.894","9047.777"
"M1580.69T13.55","9199.993","9922.445","10044.796","12422.778","14152.231","13228.22","11698.642","12887.051","11984.27","13230.143","12988.85","11893.173","12000.257","6395.128","11540.488","12671.737","11932.976","12590.407","12590.407","12649.836","13420.659"
"M1582.95T13.55","12112.228","12145.383","11568.29","9728.334","10810.334","12343.386","11866.872","12627.258","10503.936","12324.864","10090.749","11754.787","13436.976","8665.92","12006.446","10113.376","10031.866","9352.431","9352.431","11711.028","13691.715"
"M1585.7T12.66","7571.275","7114.553","7503.946","7013.445","6748.502","7281.91","9450.495","8368.848","8530.687","8529.512","7599.138","8280.824","7921.026","6578.136","7971.996","7932.121","7385.381","7392.43","7392.43","6968.844","8853.516"
"M1587.37T13.55","15671.418","14643.896","12629.251","16229.315","15433.868","15442.269","16622.714","18730.945","15002.874","14894.55","17456.212","15850.21","16202.673","15752.31","17512.64","15081.36","13226.64","11841.948","11841.948","16619.71","16228.748"
"M1587.38T13.99","17267.648","19975.264","18084.092","15784.039","15465.935","16117.351","14685.411","11743.862","12883.56","14918.945","12861.327","15850.21","16710.295","19107.15","16089.156","14277.357","13190.289","11834.759","11834.759","16649.8","16178.452"
"M1588.01T13.55","10588.176","8989.995","8432.173","9777.3","10550.1","10290.549","8282.925","7699.576","10461.824","9885.568","8605.345","11421.953","10033.821","9208.247","11573.571","10896.622","8927.606","9156.477","9156.477","11368.002","10249.638"
"M1592.69T13.55","6205.326","8702.028","10619.642","9037.289","8426.862","8779.599","9232.172","9637.856","9183.444","9991.886","8718.038","9384.174","10103.306","6072.162","5807.37","8204.108","8555.66","11807.795","11807.795","10304.822","8916.045"
"M1594.19T13.55","9692.009","9469.909","8725.133","9792.31","9210.694","9005.817","9554.578","8950.547","9263.708","8278.845","9368.02","9674.986","11191.815","9780.148","9751.543","9863.975","8311.579","6786.298","6786.298","10240.63","9260.676"
"M1594.44T13.55","9241.642","8706.04","8528.567","9356.502","9677.832","11198.483","8300.828","7446.272","10377.639","10456.22","10543.395","9757.215","9135.602","8806.34","9325.18","8825.891","9452.981","8705.017","8705.017","9935.718","10559.118"
"M1595.36T13.55","19028.916","17835.129","17464.307","20603.072","20569.524","19141.137","20134.218","19069.245","21032.635","17191.318","18286.696","20551.322","19996.417","19825.298","20430.852","20201.961","16832.708","15454.518","15454.518","20824.286","18685.567"
"M1596.37T13.55","8455.29","7792.551","9201.684","7667.879","10173.553","10358.458","9181.637","7400.91","8032.924","9080.288","8477.595","8704.278","10931.61","9087.871","10098.429","9500.317","7449.584","8296.124","8296.124","10290.78","10075.022"
"M1597.03T13.54","9446.254","9558.569","8429.529","8069.077","8345.792","8444.418","10364.941","7197.528","8614.365","7913.67","8228.673","7701.481","6208.759","10011.946","9604.353","10541.434","7050.191","9302.9","9302.9","7797.322","9100.661"
"M1599.43T13.55","8942.283","9448.193","6548.278","9515.537","9128.47","8195.592","8062.14","8749.798","8874.362","4611.794","9381.258","7926.108","8692.263","9268.425","8453.518","8644.659","7285.411","8911.468","8911.468","7815.376","9024.376"
"M1599.94T13.55","11612.734","7087.198","11812.973","12831.219","10268.714","10733.036","11463.01","10499.083","10580.331","11736.562","8497.416","11626.429","10390.496","11709.913","10210.54","10879.837","10370.033","8753.311","8753.311","12318.846","10767.015"
"M1600.69T13.55","10970.907","10827.188","9579.595","10980.41","12070.657","10355.687","10934.289","11844.402","12032.203","12322.08","13480.799","12745.55","10819.285","9905.628","8030.018","11358.166","9995.126","8149.217","8149.217","13030.976","12271.072"
"M1603.36T13.55","8637.933","8927.773","6813.411","9173.87","10683.956","8591.214","9085.368","10445.13","8405.208","8913.869","9793.463","11325.684","9691.918","10096.973","9608.37","9221.104","7618.876","9434.452","9434.452","10902.61","9370.444"
"M1604.01T13.55","15723.364","15672.878","15154.299","13566.443","15482.8","16539.644","16869.102","15110.568","15272.947","16606","13988.656","14364.064","15444.664","16061.258","15197.947","13469.118","14114.193","11376.662","11376.662","16106.174","15249.928"
"M1610.02T13.55","14451.224","12059.806","13812.554","13705.967","13528.539","14790.769","12965.917","13403.614","12976.814","12825.956","12783.516","14608.747","13434.7","13823.346","14353.505","14899.602","11801.088","12227.221","12227.221","14621.734","14433.577"
"M1610.94T13.55","7351.99","10734.106","10733.961","9678.811","10316.138","10854.491","10038.319","10645.933","8283.6","10507.428","11074.372","11275.45","10390.783","9870.271","8602.142","10980.565","9795.067","7546.428","7546.428","12641.812","9921.533"
"M1610.96T13.55","10980.92","10273.003","10733.961","10335.948","11163.556","12171.305","11042.283","13316.218","10072.684","10155.702","11380.293","11275.45","11105.554","8750.172","8602.142","10980.565","9801.575","9628.873","9628.873","11723.064","9330.878"
"M1611.18T13.55","8136.336","8662.289","10185.34","11994.793","10138.324","10440.189","8405.05","9629.84","9127.674","9957.784","9257.029","8716.312","8781.772","8766.87","11122.161","11275.688","7600.126","7594.591","7594.591","8892.598","8788.272"
"M1611.43T13.55","8968.826","9199.345","10420.131","10307.806","9940.152","9926.688","10956.35","10311.243","10273.012","9725.682","9826.076","9919.668","9893.131","10667.908","9616.404","10894.199","8320.924","8935.74","8935.74","10443.236","10081.151"
"M1611.69T13.54","11612.389","10003.922","10669.782","9988.143","6416.254","9774.263","6939.997","11553.803","11159.343","12581.632","9191.492","11774.842","12343.294","10652.67","11022.311","10015.467","10204.323","10392.704","10392.704","11554.56","11556.681"
"M1616.44T13.55","7198.92","5280.464","5084.844","6587.088","7188.294","7411.246","5340.491","3929.386","7893.469","6792.316","9372.032","8525.67","7414.033","5290.214","5082.359","5761.955","5751.973","7489.471","7489.471","7516.482","7776.293"
"M1617.69T13.55","10320.87","9821.464","8626.077","12547.451","9645.062","9707.791","10105.771","9144.84","8388.251","10995.648","9677.803","10874.331","5899.646","9864.252","10797.366","9038.789","8562.291","11270.622","11270.622","9636.824","10907.204"
"M1618.69T13.55","15526.44","14970.778","16529.798","16140.2","14027.7","14666.044","14165.239","13757.73","14942.694","15237.576","16080.096","16265.367","14993.189","16178.39","15306.09","15286.827","13526.023","16130.79","16130.79","16314.798","14142.896"
"M1619.35T13.55","11275.726","6860.52","11333.635","12597.592","11951.707","9904.597","10475.242","10537.71","10620.973","5753.208","12413.128","11498.07","5850.335","10971.649","10347.476","11248.85","9430.384","10234.358","10234.358","11436.206","12323.84"
"M1626.01T13.01","9544.969","9426.117","8853.601","8541.683","8964.814","9920.663","6879.242","7619.414","8782.039","7157.62","7175.673","9265.922","8409.408","7832.02","9698.75","9871.864","7189.575","10480.4","10480.4","6754.202","9270.277"
"M1627.95T13.58","10832.457","11105.992","10447.16","10544.631","9476.869","11852.38","10040.216","13052.156","10253.563","12603.698","12072.108","10473.212","10145.336","10080.917","10289.231","10484.461","8407.256","10306.342","10306.342","9921.676","8803.237"
"M1629.68T15.51","7016.225","5364.044","6554.051","6676.632","6215.445","6089.204","5155.42","9319.347","6442.201","6932.352","5925.149","6509.994","6357.252","6642.535","6257.759","6147.025","5173.108","7697.539","7697.539","4964.85","6391.75"
"M1633.03T13.55","8791.858","8811.26","9943.742","8872.332","9344.944","10064.993","7293.152","7784.594","7820.644","8761.108","9440.663","8152.634","9251.493","10279.506","8455.757","9185.444","8372.425","9170.897","9170.897","11388.062","8418.108"
"M1633.39T13.55","13036.994","12316.84","10664.935","6867.418","12306.81","8155.722","6895.042","9034.276","11671.428","9764.469","10794.286","9881.644","13053.865","10702.831","6320.791","9388.447","7406.724","7546.359","7546.359","11729.082","7634.836"
"M1633.93T13.55","10605.722","11986.842","9667.715","12226.138","7869.538","10730.571","11917.275","5984.329","11845.504","11144.564","9880.325","8760.435","10859.5","9659.625","8385.231","14580.976","8110.356","8440.196","8440.196","9668.92","8390.531"
"M1634.68T13.55","11996.3","11619.591","5931.742","10059.749","10544.804","10163.659","10316.982","8777.757","10496.618","11550.253","11045.696","9719.109","11485.211","10724.076","9981.94","6425.218","10004.522","10711.219","10711.219","12174.414","10857.64"
