"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other"
"M1090.11T16.95"," 0.21581836","-0.17870358"," 0.12865772","-0.12489508","-0.16747140","-0.30683295","-0.28898357","-0.13799529"," 0.05964724"," 0.36209201"," 0.01194658","-0.09013988"," 0.17041450"," 0.13713921"," 1.03952985"," 0.16128969","-0.37292942","-0.29238485","-0.29238485","-0.02026771","-0.01354658"
"M1091.45T17.56"," 0.08726853"," 0.19530335"," 0.27767245","-0.12520151","-0.13683355","-0.23564744","-0.54740970"," 0.14111427"," 0.14002874"," 0.14093560","-0.15754136","-0.10762625"," 0.17378284"," 0.18025653"," 0.05785820"," 0.64014447","-0.36102958","-0.31522762","-0.31522762"," 0.14153548"," 0.12584416"
"M1092.12T17.56","-0.102897115","-0.206641756"," 0.483061740","-0.095238906"," 0.295746025"," 0.290819914","-0.116132244"," 0.443790954"," 0.003443132","-0.082527932","-0.246393542","-0.045236559"," 0.151745324"," 0.148040095"," 0.220524241","-0.059757441","-0.764176882"," 0.060565639"," 0.060565639","-0.131971813","-0.307328511"
"M1092.28T17.56","-0.10448424"," 0.20033074"," 0.20165730"," 0.02153281","-0.05543842","-0.11222160","-0.19893038","-0.31325166","-0.23990382","-0.19142092"," 0.05848152"," 0.86283627","-0.08162226"," 0.18935008"," 0.28819914"," 0.06433427","-0.15828082","-0.31310342","-0.31310342"," 0.33720383","-0.14216502"
"M1092.79T12.55","-0.184783137"," 0.432938159"," 0.352438647","-0.232928123","-0.063673126","-0.208541581","-0.102947424","-0.115737741","-0.247046631","-0.195303374"," 0.006912655","-0.087060536"," 0.147898412","-0.240133404"," 0.174457330","-0.070759329","-0.159645895"," 0.253951085"," 0.253951085"," 0.357780901","-0.071767975"
"M1092.78T17.56"," 0.30368476"," 0.14542840"," 0.03407472"," 0.05975939","-0.11680101","-0.20176181"," 0.06042341","-0.22459666"," 0.22385327","-0.18367124"," 0.09608827"," 0.87881816","-0.07790793","-0.16242825"," 0.05271988"," 0.47152365","-0.39089173","-0.36963081","-0.36963081","-0.08422043","-0.14483324"
"M1093.44T17.56"," 0.03554695","-0.01235823","-0.08224245","-0.02154122"," 0.36719106"," 0.39597423","-0.37130722"," 0.14739222"," 0.45656333"," 0.01742149","-0.06108816","-0.11323435","-0.14802213"," 0.21546574"," 0.21726876"," 0.28404608","-0.69126820","-0.10021745","-0.10021745","-0.21508285","-0.22029018"
"M1094.04T13.55"," 0.0664557334","-0.0202299051"," 0.2817773191"," 0.0037308625","-0.0473480614"," 0.0100752903","-0.5370749216","-0.3316694245"," 0.6309215673"," 0.3931121310"," 0.2091286698","-0.3015005263"," 0.3767202797"," 0.2725677737","-0.2327323181"," 0.3269220943","-0.4779973355","-0.2773598497","-0.2773598497"," 0.0008643559","-0.0690038849"
"M1094.77T17.56","-0.074014107"," 0.953376570"," 0.245962900","-0.009438152"," 0.091546380","-0.156158865","-0.516317966"," 0.097775419","-0.127888704","-0.169672019","-0.165249390","-0.024877930"," 0.105512675"," 0.083393132","-0.102059249"," 0.150224945","-0.434454887"," 0.157076026"," 0.157076026","-0.054608185","-0.207204618"
"M1094.78T12.55"," 0.08655356"," 0.09369650","-0.06545300"," 0.20730344","-0.17292720","-0.12914298"," 0.06958271","-0.22106491","-0.07043483","-0.14831370","-0.17875094"," 0.02659671","-0.37535972","-0.17180277"," 0.19990852","-0.05995007"," 0.31185759","-0.09525512","-0.09525512"," 0.43040545"," 0.35780589"
"M1095.45T12.55"," 0.04193738","-0.34785762","-0.06342504","-0.15311110"," 0.18963603"," 0.70520259"," 0.07825970","-0.47311133","-0.20175410","-0.16493464","-0.06008793","-0.04591630"," 0.03961464","-0.38303742","-0.01148768","-0.12037693"," 0.06802184"," 0.12372808"," 0.12372808"," 0.73524875","-0.08027700"
"M1095.45T17.55"," 0.02830808","-0.26190057"," 0.03171904","-0.35821921","-0.15527543"," 0.15860189","-0.38080733","-0.03078563"," 0.09687010"," 0.27114101","-0.20859339"," 0.86050810"," 0.08806462"," 0.12192873","-0.23734282","-0.04306810","-0.41336244"," 0.13398803"," 0.13398803","-0.05079623"," 0.21503352"
"M1095.78T17.56","-0.386171586","-0.069667209"," 0.270213666","-0.275134095","-0.299749878"," 0.286088964","-0.385040390"," 0.353347507","-0.077522173","-0.132006618"," 0.411809368"," 0.765150624","-0.229974237"," 0.216442882","-0.180440496","-0.145681205","-0.492980902","-0.003721677","-0.003721677"," 0.246467447"," 0.132291686"
"M1098.78T12.55","-0.138996637"," 0.325199962"," 0.149248658","-0.012013656","-0.003558591"," 0.018357346","-0.022603330","-0.335660826","-0.144714903","-0.123585337","-0.094537131","-0.197232846","-0.086635073","-0.149880813","-0.027327910","-0.245370531","-0.076914249"," 0.676963811"," 0.676963811","-0.055226118","-0.132475637"
"M1099.78T17.56"," 0.32192233"," 0.24689202","-0.01313643","-0.04198195","-0.12113625","-0.11204900","-0.23208135"," 0.02118842","-0.17718271","-0.04156432","-0.45769394"," 0.78617075","-0.23249687"," 0.22947444","-0.44114102","-0.12637723","-0.58960678"," 0.26290159"," 0.26290159"," 0.25516118"," 0.19983552"
"M1100.79T13.54","-0.16644936","-0.04458857"," 0.38833282","-0.15566340","-0.27979532","-0.59651148","-0.09366709","-0.44429721","-0.08170596"," 0.28872147"," 0.35143345"," 0.28020323","-0.30551852"," 0.32822936","-0.17904577"," 0.31148734"," 0.09231780","-0.32146843","-0.32146843"," 0.47227036"," 0.47718373"
"M1101.46T14.08"," 0.228657871","-0.058606316","-0.079628786","-0.364796596"," 0.221261710"," 0.180987501"," 0.142252038"," 0.028918740","-0.193601205","-0.085163648","-0.059523163"," 0.003411673"," 0.111132006","-0.178674195","-0.007819043","-0.091409267"," 0.156381962"," 0.115387408"," 0.115387408","-0.431970908"," 0.247414808"
"M1101.78T16.56"," 0.14155637","-0.27942908","-0.08391846","-0.06507363"," 0.07652446","-0.20101760"," 0.12963840","-0.01386157"," 0.23322413"," 0.07648398"," 0.03059995"," 0.82353252","-0.07541777","-0.22489165"," 0.22087049"," 0.29046728","-0.52384067","-0.05766442","-0.05766442","-0.21606865","-0.22404963"
"M1102.28T16.56"," 0.15743253","-0.56857490"," 0.24821665","-0.44657826"," 0.25546761"," 0.26577547"," 0.06763400"," 0.20346241","-0.01103141","-0.37548916"," 0.12138901"," 0.27491432","-0.54356127"," 0.16845413","-0.57292022"," 0.21749391"," 0.11898841","-0.01557854","-0.01557854"," 0.20725295"," 0.24283093"
"M1103.29T12.55","-0.046613015"," 0.077533005","-0.158893218","-0.120898778","-0.236234484","-0.238808144"," 0.430252873","-0.199207807","-0.015469617","-0.031721970"," 0.143492960"," 0.991392784","-0.199543805","-0.091525050"," 0.085692506"," 0.008727168"," 0.006584090","-0.059300373","-0.059300373","-0.083392592","-0.202766158"
"M1103.29T17.47","-0.06398585","-0.07321242"," 0.25873189"," 0.10456317"," 0.15359173","-0.14811065","-0.42266525","-0.24033865"," 0.30703502","-0.11549750","-0.05686490","-0.04697579"," 0.10420474","-0.16611607"," 0.58217972"," 0.31666741","-0.32680608","-0.32419756","-0.32419756"," 0.26092467"," 0.22106991"
"M1103.45T17.56","-0.108864219","-0.281445043","-0.145358707"," 0.111286716"," 0.093698952","-0.137164797","-0.045577267","-0.388819780","-0.053070683","-0.119158057"," 0.753532105"," 0.786359645","-0.194698924"," 0.064745633","-0.007763867","-0.081847241","-0.640193015"," 0.179320140"," 0.179320140","-0.146976802"," 0.182675073"
"M1103.79T12.55","-0.184041580"," 1.002636827"," 0.313418000","-0.326878655","-0.168878066"," 0.060710533"," 0.512890940","-0.080086746","-0.240263447","-0.174317847"," 0.002166723","-0.188661510","-0.195664434","-0.137462025","-0.120937383","-0.019174731","-0.037283811"," 0.024834229"," 0.024834229","-0.113238434"," 0.045397187"
"M1106.28T13.55","-0.1121196922"," 0.0004398516","-0.6318154823"," 0.1451422113"," 0.2670572025"," 0.1142020099"," 0.3987419819","-0.4463398377"," 0.0843650389","-0.0999810656","-0.1175558921","-0.0220406963"," 0.1585198787","-0.0997948263"," 0.0254819871","-0.1074397613","-0.1298113379"," 0.2695541986"," 0.2695541986","-0.1428411515"," 0.1766811841"
"M1107.04T13.55","-0.31412247"," 0.20619291"," 0.43475905","-0.28377001"," 0.10722289","-0.09462395","-0.23846642"," 0.30917850"," 0.27074317","-0.27725263"," 0.06199752","-0.22190567"," 0.28343940"," 0.06085094"," 0.24805853","-0.24177703","-0.03046334","-0.29581083","-0.29581083"," 0.19920797"," 0.11235231"
"M1107.44T17.56"," 0.14559085"," 0.40487255"," 0.21073754","-0.09854869","-0.11448319"," 0.10090360","-0.45933419"," 0.37354760","-0.28133286"," 0.06778588","-0.07474646","-0.19869558","-0.09317819"," 0.45444097"," 0.47132711"," 0.23875529","-0.49080818","-0.26407926","-0.26407926"," 0.15503007","-0.28370559"
"M1107.78T17.56","-0.06449164","-0.07406059"," 0.21098493"," 0.01295441"," 0.39346266","-0.28210178","-0.40913481","-0.23097982","-0.23567748"," 0.79605101"," 0.35455184","-0.26880295"," 0.27957099"," 0.04745161"," 0.12107005"," 0.15531690","-0.40813771","-0.04618151","-0.04618151","-0.02875095","-0.27691365"
"M1108.1T17.56"," 0.09471980"," 0.36214167"," 0.12242859","-0.32661286"," 0.14103219"," 0.21887665","-0.29851591"," 0.05764542","-0.17000937"," 0.28365179","-0.04862186","-0.02037195"," 0.10156652"," 0.15481322","-0.17926494"," 0.03162759","-0.72256888","-0.11839689","-0.11839689"," 0.10338324"," 0.33087287"
"M1108.27T13.55","-0.117539493"," 0.234441986"," 0.233493072"," 0.013156590"," 0.026611470"," 0.090612444","-0.446377513","-1.024287074","-0.125887400","-0.188866906","-0.014540353"," 0.161829493"," 0.273327359"," 0.088618853","-0.078782775","-0.180688079"," 0.165042546"," 0.312192070"," 0.312192070"," 0.271432594","-0.005980954"
"M1108.78T17.55","-0.21311335"," 0.14208802"," 0.23191806"," 0.18129405"," 0.03656919"," 0.15252668"," 0.14893346"," 0.11263207"," 0.18662621"," 0.20172167"," 0.05644509"," 0.82022036","-0.24063810","-0.22890338","-0.16916449","-0.21235813","-0.60521403","-0.25832500","-0.25832500","-0.25445082"," 0.16951743"
"M1112.45T14.05"," 0.1838140","-0.4157590","-0.5509471"," 0.2468899","-0.3981985"," 0.2751938"," 0.2149268","-0.1241512"," 0.2137670","-0.3340046"," 0.1620473"," 0.1821690"," 0.2949887"," 0.3602703","-0.2401079","-0.3611863"," 0.1669953","-0.2703190","-0.2703190"," 0.4532081"," 0.2107224"
"M1113.1T17.55"," 0.255941015"," 0.933229004"," 0.363379956","-0.154226914","-0.215438220","-0.022042946"," 0.149122170","-0.214289717","-0.042997431","-0.333406749","-0.170591505","-0.052206196"," 0.179104520","-0.145843147"," 0.095434131","-0.084125681","-0.433300223","-0.006107821","-0.006107821","-0.133619359"," 0.038092933"
"M1113.28T17.56"," 0.19749108"," 0.05075857"," 0.01007346","-0.05418754"," 0.28963885"," 0.24917304","-0.19558958"," 0.05397347","-0.11552117","-0.18633709"," 0.19424087"," 0.98152231","-0.01789139","-0.01291293","-0.14314702","-0.29901671","-0.42047967","-0.28928646","-0.28928646"," 0.11587004","-0.11908569"
"M1113.77T17.56","-0.127920734"," 0.460911151","-0.189827715","-0.171499242","-0.035249647"," 0.315629332"," 0.231320821","-0.122199141","-0.221250418"," 0.080495656"," 0.055479358","-0.174254643","-0.213675059"," 0.002704055"," 0.507701698"," 0.209283975","-0.390696103","-0.091736633","-0.091736633","-0.169375502"," 0.135895424"
"M1114.12T11.63"," 0.15705856","-0.69271266","-0.16839149","-0.20334232"," 0.20209250"," 0.04717469"," 0.07663626","-0.17151486"," 0.37318275"," 0.01946538","-0.17004769"," 0.24950559","-0.01539182"," 0.03812580"," 0.13240880"," 0.22762603"," 0.10011377","-0.18273230","-0.18273230"," 0.21293371","-0.04945839"
"M1114.77T17.56"," 0.29774603"," 0.40805931","-0.09899199"," 0.36701784"," 0.20308164"," 0.08895207","-0.39188172","-0.39243744"," 0.10344882","-0.45258365","-0.08199453","-0.06434178","-0.07510722"," 0.30277709","-0.05618273","-0.36694060","-0.31646775"," 0.00853926"," 0.00853926"," 0.46379653"," 0.04497154"
"M1114.78T11.63","-0.014784743"," 0.002169919"," 0.080650952","-0.103176216"," 0.086577243","-0.170865266"," 0.171681230","-0.539369434"," 0.083218591"," 0.014403002"," 0.045518480","-0.337967809"," 0.016790377","-0.095081024"," 0.264970801","-0.171678409"," 0.132246100"," 0.252497092"," 0.252497092"," 0.112838353","-0.083136329"
"M1116.1T17.55"," 0.16039140","-0.02071554","-0.14253863","-0.05463960","-0.02799121","-0.09711011"," 1.01011677","-0.03580819","-0.01287414","-0.03404118"," 0.19555223","-0.13408942","-0.04651634","-0.06148412","-0.16098474","-0.05142938","-0.81072389"," 0.12752917"," 0.12752917"," 0.02560265"," 0.04422509"
"M1116.27T17.56"," 0.298075581"," 0.187318997","-0.022056012"," 0.090151224","-0.002701645"," 0.377187521","-0.216452957","-0.241168812"," 0.056244348","-0.625557664","-0.264035672","-0.153327521"," 0.576538928","-0.094214591"," 0.087579238","-0.125544342","-0.395440378"," 0.041596963"," 0.041596963"," 0.233117534"," 0.151092297"
"M1116.77T17.56","-0.19539000","-0.10168400"," 0.33402836"," 0.45252693","-0.34397258"," 0.06750059","-0.41714283"," 0.36197351","-0.35396479"," 0.10606517","-0.39258851"," 0.18704402"," 0.14462763"," 0.29233530"," 0.05343935","-0.04485246","-0.75730741"," 0.01438881"," 0.01438881"," 0.15528028"," 0.42330383"
"M1117.28T13.55"," 0.04858112"," 0.19745070","-0.03297328"," 0.09799320"," 0.16335030"," 0.04930378","-0.20302124","-0.13698496","-0.15387591"," 0.05801422"," 0.05399656","-0.02372810","-0.05071193"," 0.09242411"," 0.20874424"," 0.13569039"," 0.07955840","-0.27702541","-0.27702541"," 0.19692767","-0.22668846"
"M1118.1T13.54"," 0.16760049"," 0.65209486","-0.02613721"," 0.05805182","-0.10496936","-0.12550334"," 0.39560622"," 0.68515151"," 0.05370586","-0.70478289","-0.05291831"," 0.20057734","-0.04048081"," 0.08848018","-0.23093854","-0.67557018","-0.35120497","-0.07370051","-0.07370051"," 0.21003691","-0.05139854"
"M1118.77T17.56"," 0.81069889","-0.04415050","-0.17595710","-0.24106292","-0.11569214","-0.23381113"," 0.10954567","-0.17949981"," 0.13146570","-0.11045254","-0.09419119"," 0.70422376","-0.12252828","-0.22601604"," 0.09014886","-0.14988482","-0.59100328"," 0.25785673"," 0.25785673","-0.19053476"," 0.11298816"
"M1120.78T16.56","-0.07298036","-0.35014018"," 0.69248538"," 0.12351398","-0.26221610"," 0.03558832"," 0.64219577"," 0.01027060","-0.37391535","-0.26757197"," 0.04759672"," 0.54219735"," 0.08046262"," 0.06304684"," 0.10724870"," 0.07574165","-0.55119094","-0.13445459","-0.13445459"," 0.08843808","-0.36186193"
"M1121.44T17.55","-0.138773166","-0.225610922"," 0.097909176"," 0.043300815"," 0.398816655"," 0.009240887"," 0.147563808","-0.020438140","-0.228893321","-0.091273895","-0.111063666","-0.005519039"," 0.413691669"," 0.790337269","-0.131967912","-0.166488934","-0.353685747","-0.124041182","-0.124041182","-0.133754333","-0.045308841"
"M1121.45T12.55","-0.049847017"," 0.395588703"," 0.541436976","-0.041236541","-0.001905482","-0.149861484","-0.064486867","-0.301065725","-0.317921310","-0.002982656","-0.071930316","-0.191683019","-0.144220086","-0.369891391","-0.197691842","-0.123336249"," 0.097873904"," 0.313160018"," 0.313160018"," 0.008290334"," 0.358550035"
"M1121.78T17.56","-0.02118768"," 0.01248822"," 0.08592427","-0.45636714"," 0.26488167"," 0.12545162","-0.30733875"," 0.23437192"," 0.32212949"," 0.10894648"," 0.03637928","-0.05958891"," 0.10675215"," 0.27409663"," 0.14185501"," 0.07474595","-0.77882473"," 0.11440566"," 0.11440566","-0.02901325","-0.36451356"
"M1121.78T12.55","-0.34632101","-0.16671887"," 0.01613665"," 0.26007791","-0.30690467","-0.17800225"," 0.22910857","-0.19998490","-0.13022708","-0.10643007","-0.11694772"," 0.96333813","-0.30307585","-0.14298811","-0.07972187"," 0.24982216","-0.09618104"," 0.29267684"," 0.29267684"," 0.02473921","-0.15507286"
"M1123.28T17.56"," 0.26875923"," 0.08614865"," 0.19529241","-0.15140072","-0.10549964"," 0.50494102","-0.10751935","-0.01288167","-0.09741357"," 0.06914907","-0.33682602","-0.19271005","-0.27888349","-0.10540294"," 0.22176470"," 0.29999097","-0.82766555"," 0.24157380"," 0.24157380","-0.14215610"," 0.22916547"
"M1124.03T13.55"," 0.33808387"," 0.37760303"," 0.13063032","-0.35382624","-0.42280752"," 0.59129614"," 0.08993048","-0.75241132"," 0.10931603"," 0.09853387"," 0.19923669","-0.14083118","-0.02064097","-0.36983961","-0.02990915"," 0.21954345","-0.42373285"," 0.06953049"," 0.06953049","-0.12499454"," 0.34575852"
"M1125.44T17.55"," 0.21458065","-0.22723331","-0.04553093","-0.21160295"," 0.39450429"," 0.82780917","-0.40802768","-0.26649303","-0.22320620"," 0.05432943","-0.25219951"," 0.70865337","-0.21990480","-0.07637792","-0.09132564","-0.33831138","-0.35722148"," 0.38882444"," 0.38882444","-0.11749926","-0.14259170"
"M1125.77T17.56"," 0.16953362"," 0.26994020"," 0.15277496"," 0.14956750","-0.26414122"," 0.30060882"," 0.29143679"," 0.01646596","-0.02541528","-0.16907372","-0.23144381","-0.06247627","-0.24211736","-0.01051196"," 0.21431391"," 0.28055829","-0.68368300","-0.26161362","-0.26161362"," 0.17457881"," 0.19231102"
"M1125.78T12.55","-0.1838468989","-0.2142832658","-0.1031127202","-0.3103533177"," 0.0095765703","-0.0374285111","-0.3483326111","-0.1773502935","-0.0008641841","-0.1514117851"," 0.0564737810","-0.0400092458","-0.0461676984","-0.1318359483"," 0.0323304563"," 0.1976577369"," 0.0986291100"," 0.7119980869"," 0.7119980869","-0.0077385699","-0.0659287784"
"M1126.11T17.56"," 0.613490517","-0.252199546"," 0.515080521","-0.247013157"," 0.074787719","-0.287950309"," 0.292950053"," 0.375755274","-0.275043673","-0.302216216"," 0.001306603","-0.054862698","-0.032076871"," 0.209524375","-0.316092704","-0.377340779","-0.058154551"," 0.031431161"," 0.031431161"," 0.198749468","-0.141556347"
"M1126.78T12.54"," 0.190702044","-0.008787461","-0.029052947","-0.030970580","-0.086537790","-0.040900130"," 0.350894960"," 0.328191508"," 0.116741322","-0.015417646"," 0.095997355","-0.175996885","-0.141101649","-0.734412459"," 0.017005625","-0.161111295"," 0.095019870"," 0.123279713"," 0.123279713","-0.090923364"," 0.074100095"
"M1127.27T17.56"," 0.07183491"," 0.20605659"," 0.13223898","-0.44479556","-0.05443005","-0.11341537","-0.21920268"," 0.07515519"," 0.34547434","-0.41902404","-0.28223998"," 0.03286273","-0.03379423"," 0.26878497"," 0.12843071"," 0.13666093","-0.68303586"," 0.24733012"," 0.24733012"," 0.22542155"," 0.13235662"
"M1128.78T17.55","-0.16393056","-0.23466278","-0.07822306","-0.05459878"," 0.06335322","-0.16700467"," 0.19925420"," 0.04621054","-0.36667150","-0.25987954"," 0.29495702"," 0.77881543"," 0.08210039"," 0.27574246","-0.16216245","-0.13631517","-0.55914270","-0.04555994","-0.04555994"," 0.28253070"," 0.25074711"
"M1129.44T17.56"," 0.18635635"," 0.25962732"," 0.49371215","-0.10030523"," 0.01173573"," 0.10077867","-0.16955842","-0.03851817","-0.20314966","-0.22859814","-0.34056421"," 0.79154627"," 0.52738667","-0.06917918","-0.13677925","-0.16389194","-0.37005247","-0.24464176","-0.24464176"," 0.02873231","-0.08999525"
"M1129.77T17.56","-0.210420185"," 0.007687188"," 0.081931537"," 0.344092805"," 0.321062506"," 0.334201651","-0.274139228","-0.398045899","-0.371574569"," 0.029211230","-0.342368140"," 0.885072807"," 0.070469822","-0.031992287","-0.106941494"," 0.285970412","-0.269228564","-0.118855090","-0.118855090","-0.038430303","-0.078849108"
"M1129.78T12.55","-0.12395470"," 0.19885644"," 0.19822316","-0.45458343"," 0.35901062","-0.13973313"," 0.14109986","-0.15855623"," 0.11254890","-0.07937199","-0.03579781","-0.24242562","-0.36005086"," 0.21498128"," 0.27334685","-0.31196682"," 0.16836750"," 0.12394302"," 0.12394302","-0.13564379"," 0.12776375"
"M1130.45T13.55"," 0.20256965","-0.16789118","-0.10045877","-0.10714693"," 0.27243950","-0.11814538","-0.07784908","-0.55121579"," 0.18172580"," 0.29414273"," 0.08431268","-0.27345572","-0.04754301","-0.28467683"," 0.12255898","-0.24878816"," 0.18813268"," 0.28261511"," 0.28261511"," 0.51670362","-0.45064500"
"M1130.47T13.55"," 0.087666265","-0.100162528"," 0.587087553","-0.784705042"," 0.190573740","-0.080807688","-0.158360365","-0.138971290","-0.034946499"," 0.003571207"," 0.074758956","-0.180432362"," 0.078075337","-0.021541694"," 0.234538026","-0.149381670","-0.091031969"," 0.303232271"," 0.303232271","-0.082704888","-0.039689631"
"M1132.11T13.55"," 0.29023144"," 0.28685890"," 0.25411611","-0.63050589"," 0.10055180"," 0.28355203"," 0.08421615","-0.51409714","-0.46781663","-0.30134402"," 0.10462437"," 0.24289836"," 0.18310829","-0.01534223"," 0.15839986"," 0.28779100"," 0.07049126","-0.47440340","-0.47440340"," 0.24631452"," 0.28475862"
"M1132.77T17.56"," 0.001700752"," 0.055934412"," 0.174583541"," 0.221172601"," 0.083526846"," 0.254450440","-0.139823996"," 0.041629821","-0.584164392"," 0.328316211","-0.036777278"," 0.024479755"," 0.333617438","-0.374517357","-0.075888554","-0.277075895","-0.704831772"," 0.252550727"," 0.252550727"," 0.122114788"," 0.046451185"
"M1135.44T17.55"," 0.043504691","-0.174586383"," 0.266244049","-0.002327910","-0.031950049"," 0.231565386","-0.298592554"," 0.006333884","-0.122153015","-0.097634355","-0.095339971","-0.131511437"," 0.098195711"," 0.178365777"," 0.440327317"," 0.127208263","-0.429028300","-0.193697639","-0.193697639"," 0.331636167"," 0.047138009"
"M1136.28T16.56","-0.074008966","-0.145746737","-0.151471547","-0.008146558","-0.030215828","-0.157785262"," 0.980915020","-0.049902031","-0.209800073","-0.075585293"," 0.064997107","-0.212353563","-0.253536100","-0.225233977"," 0.052684413"," 0.897680712","-0.428193453","-0.145929711","-0.145929711"," 0.278309783"," 0.039251776"
"M1136.78T16.56"," 0.3256627"," 0.2192410"," 0.2173870"," 0.1501648"," 0.1017099","-0.1350879"," 0.2035512"," 0.1069459","-0.2543338","-0.1907150"," 0.1806268","-0.2793625","-0.1695715"," 0.1029933"," 0.1535949"," 0.1821741","-0.5893217","-0.2173861","-0.2173861","-0.1062748"," 0.2153880"
"M1137.11T17.55"," 0.154563332","-0.114597040"," 0.145487410"," 0.160543943"," 0.086551732"," 0.275231081"," 0.742552151"," 0.081499317"," 0.195751722"," 0.078273111","-0.064708209","-0.140692165"," 0.193899416","-0.130121847"," 0.124602812","-0.060816604","-0.722476460","-0.428559337","-0.428559337","-0.150915536"," 0.002490507"
"M1137.28T17.56","-0.13862099","-0.06266075","-0.05459943","-0.11725223"," 0.12498610"," 0.31656877","-0.30837812"," 0.15662907","-0.14646164"," 0.24825336"," 0.23367319"," 0.09894781"," 0.44837726","-0.09522699","-0.26504198"," 0.41115878","-0.29099653","-0.43280504","-0.43280504"," 0.34065485","-0.03440044"
"M1137.78T17.56"," 0.005352424"," 0.880497753"," 0.539687466","-0.115341777"," 0.072113859","-0.320443641","-0.029807415","-0.080931137","-0.331503355","-0.056040844","-0.085228131","-0.151876908"," 0.058170647"," 0.112996519","-0.058006946"," 0.323348206","-0.564444559","-0.034006466","-0.034006466"," 0.153196780","-0.283726009"
"M1138.1T17.55"," 0.27644866"," 0.13470732","-0.05362493","-0.04189150"," 0.10573652"," 0.08942381","-0.02911128"," 0.81516542","-0.26129615","-0.23726361","-0.41117885"," 0.65783071","-0.11691592","-0.08969890","-0.25991011"," 0.20440951","-0.65568595","-0.14595495","-0.14595495","-0.06634966"," 0.23111482"
"M1139.77T17.56"," 0.05974259"," 0.15560359","-0.04670000","-0.10032471","-0.05252871"," 0.32469745","-0.44173557"," 0.07798926","-0.59166268"," 0.28280844","-0.03185261"," 0.19571745","-0.02701371"," 0.04913659"," 0.37918775"," 0.10982656","-0.91356217"," 0.39742153"," 0.39742153","-0.32866919"," 0.10449660"
"M1141.03T13.55"," 0.20714198","-0.03832754"," 0.49616424"," 0.10884414","-0.15036214"," 0.21281824"," 0.32728542"," 0.34143606"," 0.03577989"," 0.01611572"," 0.34480484","-0.30930797","-0.05059466","-0.05385748","-0.30771204","-0.14444884","-0.15968478","-0.47585154","-0.47585154"," 0.18881278","-0.11320477"
"M1141.78T12.55","-0.122970393","-0.056603102","-0.134921726","-0.399355579"," 0.050210026","-0.002245623","-0.126391239","-0.284566538","-0.271587131","-0.300392957","-0.002491372","-0.150244225"," 0.007741564","-0.137255650"," 0.253515343"," 0.058792680"," 0.034145316"," 0.677953100"," 0.677953100"," 0.007710070"," 0.221004338"
"M1142.28T13.6"," 0.18216172"," 0.28263416"," 0.31589484"," 0.13130477"," 0.16501023"," 0.08898672","-0.15448196","-0.11195713","-0.53791493","-0.27238164"," 0.38114781","-0.14072641","-0.30686635"," 0.23121446","-0.10229069","-0.12769529","-0.17745237"," 0.30410878"," 0.30410878","-0.34476058","-0.11004492"
"M1144.1T16.56"," 0.02217500"," 0.23791187"," 0.02740832","-0.01597513"," 0.24677259","-0.11485962","-0.19944941","-0.01976117"," 0.71315706","-0.11625385"," 0.04845644","-0.06299606","-0.05452249","-0.01735496","-0.23888975","-0.30812069","-0.22691850","-0.11837143","-0.11837143","-0.12710251"," 0.44306572"
"M1146.11T12.55"," 0.211547957"," 0.061170089"," 0.165904824","-0.286006806","-0.147877749"," 0.207086497","-0.425792540"," 0.043055668"," 0.143559615","-0.449149566"," 0.216980680"," 0.035770849"," 0.048354147","-0.114741286","-0.301955552","-0.009744173","-0.145658826"," 0.507088711"," 0.507088711","-0.383739509"," 0.117058261"
"M1146.77T17.56"," 0.035101294"," 0.186034765"," 0.118975058","-0.125358580","-0.251479803"," 0.070710581"," 0.074676969"," 0.060517436"," 0.825643632"," 0.021045323","-0.003921682"," 0.679712577","-0.164561991","-0.031025954"," 0.004812162"," 0.010862505","-0.654134031","-0.353065417","-0.353065417","-0.263925849"," 0.112446423"
"M1146.78T12.55"," 0.0072505003"," 0.0106929687","-0.0843535404","-0.1760709297"," 0.4552827287","-0.1080008220"," 0.0584305525","-0.2354236078","-0.1769825614","-0.0972514184"," 0.0856599927","-0.1733007303"," 0.1354808633","-0.3108648386","-0.2181245716","-0.0701468783"," 0.2323520866"," 0.2641001106"," 0.2641001106"," 0.1363005588"," 0.0008694256"
"M1147.45T13.11"," 2.183720e-01","-9.189118e-02"," 1.617590e-01","-1.990738e-01","-6.798558e-05","-4.045322e-01","-2.178691e-01","-3.011473e-01","-8.597072e-02"," 1.140474e-01","-3.529166e-01"," 7.142122e-01"," 1.177629e-01"," 1.085670e-02"," 3.417712e-02","-8.429961e-02","-7.937121e-02"," 3.452139e-01"," 3.452139e-01"," 1.184669e-01","-3.629424e-01"
