"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas"
"M698.83T984.108","-1.36219008","-0.03064250"," 0.03882933","-0.23153060","-0.22330866","-0.44306279"," 0.64851904"," 1.03518284"," 0.52634383"," 0.23248532","-0.24167419"," 0.05104847"
"M350.951T91.708","-1.013324140","-0.273039433","-0.365532491"," 0.005781921"," 0.251965777","-0.574216280"," 0.337989604"," 1.161466424"," 0.315684112","-0.260642999"," 0.245169926"," 0.168697579"
"M684.885T67.374"," 0.13130496","-0.78169938","-0.02443070","-0.78498138","-0.41448154","-0.54135335"," 0.06318659"," 1.20118716"," 1.02398915"," 1.20769591","-1.33510607"," 0.25468865"
"M373.167T930.605","-0.95840240","-0.56129407","-0.79343157"," 0.61496275","-0.01666564"," 0.31491427"," 0.21143593"," 0.73628185"," 0.41643400"," 0.16417512"," 0.10124913","-0.22965939"
"M391.216T1235.608","-0.69923649"," 0.31605882","-0.62248676"," 0.46178186"," 0.73890701","-0.26534506","-0.03708175"," 0.48538845"," 0.13018788"," 0.11165464","-0.18120009","-0.43862852"
"M340.944T66.846","-0.1699924","-0.7271127","-0.1274938","-0.1322319","-0.1918994","-0.2186765"," 0.3759367"," 0.7577395"," 0.7560942"," 0.4983659","-1.1585754"," 0.3378458"
"M365.143T832.741","-0.54545187","-0.94332940","-0.70839991"," 0.70358769","-0.14356777"," 0.09477711"," 0.04130640"," 0.74560666"," 1.32716261"," 0.90234255","-1.17799973","-0.29603434"
"M303.911T67.938"," 0.06639672","-0.62868197"," 0.75600990","-1.84047860","-0.66239875","-1.08234486"," 0.42766172"," 1.25747249"," 0.83053010"," 0.84028440","-1.20769085"," 1.24323971"
"M555.17T790.902","-0.53177668","-0.65579223","-0.65970519"," 0.02899188","-0.01661041","-0.26155374","-0.05752168"," 1.19103573"," 0.43295520"," 0.37229918","-0.02023497"," 0.17791291"
"M408.822T1801.685","-0.4814229","-0.6363997","-0.4439329","-0.2272375"," 0.1626676","-0.3514437"," 0.3163884"," 1.2231983"," 0.6420270"," 0.2040647","-0.1320318","-0.2758775"
"M1084.663T1198.774","-0.64056233"," 0.16990075"," 0.13351037"," 0.58147354"," 0.17919086"," 0.42527932"," 0.04892751"," 0.86966318"," 0.44651934"," 0.48592352","-1.40756458","-1.29226149"
"M454.144T914.383","-0.53319473","-1.23408409","-0.37805883"," 0.06092477"," 0.47035553","-0.85091651"," 0.64056357"," 0.97667758"," 0.90086904"," 0.12435348","-0.42287310"," 0.24538330"
"M886.794T67.143","-0.2274090","-0.7688984"," 0.1285517","-0.8947412","-0.6209350","-0.4675543"," 0.2301142"," 1.5403796"," 1.0841266"," 0.6627442","-1.1189779"," 0.4525995"
"M526.316T1188.04","-0.22861745","-0.12029783"," 0.13466849","-0.01129882","-1.11984690","-0.60398586"," 0.34497137"," 0.26498540"," 1.07518732"," 0.32786044","-0.13002738"," 0.06640123"
"M631.877T67.938"," 0.17480515","-0.98311485","-0.04507508","-0.47685442","-0.91894624","-0.46309316"," 0.43612348"," 0.76623275"," 0.98698218"," 1.05571592","-0.76506714"," 0.23229142"
"M1192.357T906.767","-0.37955945","-0.36826189"," 0.06212928"," 0.02182493","-0.77764054","-0.23609144"," 0.32084848"," 0.74071898"," 0.56077552"," 0.84832705","-0.49971252","-0.29335842"
"M455.927T66.684","-0.121557547","-0.414803480"," 0.552665906","-0.203261133","-0.332888588","-0.515098419","-0.006475463"," 0.814722729"," 0.949557214"," 0.896013357","-1.835155752"," 0.216281176"
"M429.211T843.933","-0.15070677","-1.35925675","-0.37320539","-0.03060411"," 0.42895602","-0.39894501"," 0.10219443"," 0.74940673"," 0.28510218"," 0.31267338"," 0.05557860"," 0.37880668"
"M562.511T1245.744","-0.105613818","-0.034456160"," 0.462997515"," 0.294687530","-2.082899561"," 0.203556301"," 0.310515730","-0.143879248"," 0.636103116"," 0.005317507"," 0.477432914","-0.023761826"
"M1009.386T967.414","-0.77338257","-1.61093533","-0.08518151"," 0.55442911","-0.09868210"," 0.10733243"," 0.61438757"," 0.87061521"," 0.52188795","-0.09027912"," 0.08264161","-0.09283326"
"M542.861T66.722","-0.2038531","-0.4127454","-0.1485897","-0.0631073","-0.5825437","-0.4562554"," 0.4896243"," 0.3799703"," 0.2811277"," 0.5501479","-0.6576597"," 0.8238840"
"M431.497T89.496","-2.6079346"," 0.1871074","-0.1586834"," 0.2579258"," 0.4646187","-0.3080457"," 0.4489679"," 0.9140824"," 0.2631297","-0.3851752"," 0.4996888"," 0.4243182"
"M357.108T784.337","-0.5216968","-0.7477489","-0.4761615"," 0.2912262","-0.1804715","-0.2134682"," 0.2095301"," 1.1338512"," 0.6644618"," 0.5202130","-0.4660848","-0.2136504"
"M349.072T1165.294","-0.3858109","-0.5651228"," 0.0216431","-0.2107687","-0.5750484","-0.8427597"," 0.5216378"," 1.2311471"," 0.4045791"," 0.2318744","-0.1620791"," 0.3307082"
"M327.643T975.837"," 0.12433694","-0.84217787"," 0.07469086","-0.27802084"," 0.60338866","-0.12360823","-0.65735021"," 0.73510619"," 0.17521774","-0.12853901"," 0.61201826","-0.29506250"
"M527.309T1189.176","-0.68037974","-0.29404868","-0.14771249","-0.06104858","-0.58737655","-0.46025714"," 0.32937707"," 0.81096391"," 0.65781964"," 0.03835643"," 0.18781588"," 0.20649024"
"M1103.384T928.554","-0.51489787","-1.24620584","-0.26592746","-0.06632092","-0.14131266","-0.31872096"," 0.39715978"," 0.95177033"," 0.59796033"," 0.22262656"," 0.12280034"," 0.26106837"
"M1222.302T834.324"," 0.2156961","-1.7217974"," 0.2406319"," 0.2893426","-1.5309216","-1.0914462"," 0.9369786"," 0.7190282"," 0.6645678"," 0.8247199","-0.2830669"," 0.7362671"
"M809.838T69.273"," 0.02225548","-0.10662331"," 0.28887558","-0.17826026","-0.37108234","-0.21825539"," 0.89062739","-2.18401178"," 0.36624734"," 0.48224522"," 0.23375531"," 0.77422677"
"M683.887T67.591"," 0.32600548","-0.50530879"," 0.04580554","-0.73307156","-1.08098761","-0.67140979"," 0.09547738"," 1.13040613"," 1.07836592"," 1.05436499","-1.11293180"," 0.37328410"
"M553.164T782.325","-0.36754636","-0.62577126","-0.29463495","-0.51761213","-0.06028151","-0.38603944"," 0.25791137"," 1.22466727"," 0.51102793"," 0.06294257"," 0.33800217","-0.14266566"
"M1013.416T975.546","-0.1265441","-1.5979498"," 0.1470830","-1.4001142"," 0.6721650"," 0.4775656","-1.1627644"," 0.9722438"," 0.7108929"," 0.4182086"," 0.4640383"," 0.4251753"
"M644.846T66.885","-0.3744783","-0.4853483","-0.1714283","-0.2479218","-0.2577078","-0.5150669"," 0.1844989"," 0.5337276"," 0.8843498"," 0.7551410","-0.5901763"," 0.2844104"
"M521.022T764.729","-0.4836708","-0.1785554","-0.2578152","-0.1334654","-0.7959538","-0.4268355"," 0.3568014"," 1.2613098"," 0.3396684"," 0.3599839","-0.2362982"," 0.1948310"
"M559.276T958.275","-0.70073292","-1.13339393","-0.42698387"," 0.02919257"," 0.15237435"," 0.13948108"," 0.07645066"," 1.20414145"," 0.31287863"," 0.34520066","-0.21267968"," 0.21407101"
"M383.156T805.681","-0.35693408","-1.04619608","-0.26513409"," 0.05638911"," 0.01404175","-0.29833393"," 0.27220820"," 1.39585330"," 0.69606175","-0.58543469"," 0.12996500","-0.01248625"
"M943.39T965.159","-0.50194411","-1.51563220","-0.28969624"," 0.58495279","-0.25180980"," 0.32914393"," 0.72261133"," 0.69300768"," 0.58136025","-0.13608384","-0.08409098","-0.13181881"
"M613.983T886.617","-0.38247761","-0.07657241","-0.36464767"," 0.01085203"," 0.09379937","-0.77167883"," 0.29803198"," 1.16389183"," 0.29067473"," 0.44764409","-0.25238773","-0.45712978"
"M570.147T892.591","-0.30932073","-0.37233371"," 0.08922615","-0.77291665","-0.11192199","-0.40790126","-0.08776607"," 1.44304288"," 0.66083258"," 0.10554372","-0.27457863"," 0.03809372"
"M349.02T88.804","-2.04193545","-0.07559438","-0.15537947"," 0.70253403"," 0.70886743","-0.22031987"," 0.68917262"," 1.11256816"," 0.72829238","-1.74907543"," 0.12633550"," 0.17453446"
"M173.008T106.871","-0.4498097","-0.5320823","-0.6125495","-0.3349392","-0.2468093","-0.3905219"," 0.2720624"," 1.1560853"," 0.5599224"," 0.3888468","-0.1365595"," 0.3263545"
"M693.333T1246.11","-0.9378216"," 0.2054238"," 0.2266105"," 0.5328240"," 0.2245442","-0.3223707","-0.2959238","-0.4184109"," 0.0920780"," 0.2920415"," 0.8907375","-0.4897326"
"M737.363T997.317","-0.63730417","-0.03408613","-0.28419267","-0.25544006"," 0.45539318","-0.69468241"," 0.50580123"," 0.50792083"," 0.05798346","-0.22007695"," 0.92510667","-0.32642299"
"M653.091T90.81","-0.9438301","-0.3681352","-0.2794882","-0.2551392","-0.1796339","-0.3904036"," 0.2818406"," 1.5156192"," 0.3651500","-0.2275058","-0.2125816"," 0.6941079"
"M1167.533T908.078"," 0.001041473"," 0.096211213"," 0.144972823","-0.101053447","-0.226644665","-0.221798811"," 0.891228452","-0.752738989"," 0.874889817"," 0.563568034","-0.659388948","-0.610286953"
"M377.496T89.073","-2.22272430"," 0.22984209"," 0.13777711"," 0.30809029"," 0.35341785"," 0.09769681"," 0.30368184"," 1.01536901"," 0.88468672","-1.93856976"," 0.40118551"," 0.42954684"
"M429.486T320.767","-0.42249375","-0.41602773","-0.38662199","-0.11276136","-0.12410052","-0.45771581"," 0.38894669"," 1.27439819"," 0.07299483"," 0.27733887","-0.21050461"," 0.11654721"
"M693.17T791.92","-0.22820287","-0.49123864","-0.30628976","-0.27481996","-0.17786684","-0.32400289"," 0.58143732"," 1.44239256"," 0.01986655"," 0.39302644","-0.36748085","-0.26682106"
"M433.376T793.769","-0.54892682","-0.54341127","-0.34956997"," 0.27335294","-0.17123728","-0.62134675"," 1.09052204"," 0.94360459"," 0.13177313"," 0.33175743","-0.46388441","-0.07263363"
"M1396.865T985.147","-1.02336208","-0.40972853","-0.26393243"," 0.39974493","-0.39475655"," 0.18323303"," 0.48530368"," 1.64078379"," 0.55604624","-0.08344575","-0.42688003","-0.66300630"
"M575.196T930.136","-0.41681963","-0.99978199","-0.37623344","-0.68381534"," 0.29961964"," 0.07360956","-0.29145989"," 0.72442296"," 0.52971814"," 0.32580206"," 0.29572414"," 0.51921379"
"M760.823T66.885","-0.34335911","-0.55269867"," 0.26994322","-0.77344517","-0.59567148","-0.55714172"," 0.05551527"," 1.20445532"," 0.92336589"," 0.91726076","-0.74007517"," 0.19185086"
"M747.152T89.636","-0.581839909","-0.865953893","-0.152699947"," 0.079355799"," 0.005401755","-0.676545387"," 0.358637567"," 1.275837706"," 0.261931897","-0.207213846","-0.004629422"," 0.507717681"
"M450.796T96.244","-0.70135771"," 0.06605805"," 0.80756665","-0.64362817","-0.38928826","-0.67394515"," 0.08412959"," 0.48976377"," 0.41070068","-0.14318185"," 0.45464710"," 0.23853531"
"M277.145T1387.445"," 0.30096573","-0.34697076","-0.33050627","-0.02285141","-0.08820375","-1.37775529"," 0.26689357"," 1.09457522"," 0.45655178"," 0.12832744","-0.13203788"," 0.05101162"
"M469.095T760.602","-0.57356393","-0.53834538","-0.18056718","-0.35339143","-0.39795497","-0.21726379"," 0.43676495"," 0.86942846"," 0.67903431"," 0.46736438","-0.23082309"," 0.03931768"
"M478.284T1182.278","-0.02994319"," 0.46187830","-1.14712393","-0.01373311","-0.47484149","-0.22124223","-0.17942909"," 0.59621274"," 0.10320529"," 0.95662554"," 0.18898587","-0.24059469"
"M937.334T882.127","-0.6675720","-1.2170504","-0.4499543","-0.1510820"," 0.3165125"," 0.2170418"," 0.5027812"," 0.8688550"," 0.6779176"," 0.3364294","-0.1340316","-0.2998472"
"M728.269T963.544","-0.41816402","-1.62453417","-0.39549381"," 0.22933347","-0.08465267"," 0.28504533"," 0.40734745"," 0.53031956"," 1.16914162"," 0.11102469","-0.07417875","-0.13518870"
"M723.784T1121.279","-1.844508967","-0.327727582"," 0.042306640"," 0.160766001","-0.278868083","-0.005755316","-0.048872595"," 0.757411953"," 0.526881935"," 0.132215741"," 0.598873354"," 0.287276920"
"M507.891T66.852"," 0.15191470"," 0.11676113"," 0.31091304","-0.53348111","-0.62713902"," 0.05007142","-0.10511441"," 0.71491479"," 0.90637819"," 0.72096025","-1.77478621"," 0.06860723"
"M656.58T941.504","-0.31119856","-0.04306504","-0.46634476","-0.50632138"," 0.32084192","-1.41198482"," 0.29142215"," 1.39217587"," 0.38635188"," 0.48833068","-0.09155289","-0.04865504"
"M194.055T920.109"," 0.3009818","-0.8088997","-0.8308211"," 1.2939310","-0.5913141","-0.9328105","-0.3449835"," 1.4502429","-0.2754438","-0.4606673"," 0.6479830"," 0.5518012"
"M241.013T89.266","-1.76394318","-0.22855233","-0.31513647"," 0.47307230"," 0.48411580"," 0.11418153"," 0.80948070"," 1.34336584"," 0.52463437","-1.43757872","-0.03324113"," 0.02960127"
"M504.906T66.788","-0.37036410","-0.69327336"," 0.47973346","-0.46455772","-0.73513957","-0.31654375"," 0.01261473"," 0.84728130"," 0.96726893"," 0.94784566","-1.53197175"," 0.85710618"
"M433.122T384.02","-0.95589852","-0.45497013","-0.99609575"," 1.40248956"," 0.16213583"," 1.24103486","-0.37650396"," 0.12665420"," 0.38794926"," 0.04208972","-0.01568859","-0.56319648"
"M381.071T774.821","-1.19828770","-1.19991451","-0.32285796"," 0.47468448"," 0.77432637"," 0.79908436"," 0.17678642"," 1.10084939","-0.69331086"," 1.06511882","-1.03891763"," 0.06243881"
"M951.343T881.927","-0.5410634","-1.2629495","-0.2508308","-0.5994380","-0.3239555"," 0.2236396"," 0.5161964"," 0.5214991"," 0.8417743"," 0.3386163"," 0.2620623"," 0.2744491"
"M343.139T875.835","-0.85319361"," 0.26887089","-0.20539988"," 0.21750823","-0.06742898","-1.00889913","-0.49087652"," 1.45127488"," 0.53545972","-0.16445075"," 0.08320163"," 0.23393354"
"M687.004T87.737","-1.212075184","-0.347687783","-0.214291288","-0.008596751"," 0.096426235","-0.429248766"," 0.121377360"," 1.208580266"," 0.613114735","-0.049234225"," 0.173866457"," 0.047768942"
"M453.14T913.155","-0.35950385","-1.01081308","-0.24292803"," 0.01839693"," 0.45649897","-0.69952629"," 0.24990727"," 0.87714611"," 0.53538691","-0.08721458"," 0.10778670"," 0.15486294"
"M706.319T1147.92","-0.59303033","-0.01107925"," 0.10716669"," 0.61521152"," 0.30312417"," 0.52845860","-0.27571341","-1.43286609"," 0.38881215"," 0.70097832"," 0.01956816","-0.35063053"
"M873.568T937.856","-0.20921815","-1.07375064","-0.56240836","-0.33556802"," 0.40528871","-0.47911716"," 0.50067675"," 1.27873184"," 0.30409950","-0.13744104"," 0.33501667","-0.02631012"
"M377.58T89.42","-1.74512732"," 0.17213949"," 0.15944993"," 0.25340408"," 0.22233392"," 0.09685099"," 0.54653778"," 1.29167126"," 0.27243247","-1.39476854"," 0.37130248","-0.24622655"
"M401.027T415.826","-1.1780803","-0.5203931","-0.9361767"," 0.7309488"," 0.2041544"," 0.9122033","-0.1717597"," 0.8866781"," 0.3998954","-0.2945673"," 0.2297917","-0.2626946"
"M443.116T681.368","-0.39323912","-0.91431015"," 0.28678193"," 0.36664184","-0.02446697"," 0.14318771"," 0.18617291","-1.55533079"," 0.51317337"," 0.18867907"," 0.78921997"," 0.41349024"
"M669.068T89.15","-0.6839048","-0.2974201","-0.3032461","-0.1346018","-0.1564279","-0.1381755"," 0.5639985"," 1.4500223","-0.1010376","-0.5591700"," 0.1416511"," 0.2183119"
"M715.392T322.783","-0.2508285130","-0.4773181754","-0.8989867632"," 0.1479984658","-0.1697259068","-0.2278466215","-0.0009389526"," 1.2941638925"," 0.4108933207"," 0.7218343036","-0.2208789971","-0.3283660532"
"M245.094T862.962","-0.3378184","-0.5894624","-0.9953107","-0.1431090","-0.5741764"," 0.1827850"," 0.3210196"," 1.5270921"," 0.4374073","-0.1296934"," 0.0665238"," 0.2347426"
"M880.534T1198.774","-0.93545507"," 0.07100716","-0.04767734"," 0.31240196"," 0.05661667","-0.12575335","-0.03596647"," 1.10791101"," 0.23341170"," 0.12736900"," 0.23737732","-1.00124260"
"M665.182T815.828","-0.493250441","-1.222130211","-0.221483505","-0.117107411","-0.203481180","-0.335395066"," 0.220544388"," 1.226325175"," 0.517343633"," 0.417427007","-0.001148636"," 0.212356246"
"M447.959T106.92","-1.00981035","-0.60844308","-0.15857647","-0.17576462","-0.52758464","-0.33710382"," 0.23555441"," 1.25248668"," 0.62479430"," 0.18760514"," 0.06442263"," 0.45241981"
"M701.131T783.655"," 0.29125070","-0.45394826","-0.49681787","-1.22082785"," 0.07405014","-0.21519195"," 0.75362758"," 0.99842113"," 0.41063980"," 0.93983529","-1.26596234"," 0.18492365"
"M1296.901T900.549","-0.4275523"," 0.1125525","-0.8770799"," 0.3066073","-0.6897939","-0.3349968"," 0.4355094"," 0.4339413"," 0.6395850"," 1.1771604","-0.6290234","-0.1469096"
"M1005.407T928.554","-0.1439407","-2.3561879","-0.3960687"," 0.3676230"," 0.3631337","-0.5782214"," 0.4538332"," 0.8947569"," 0.5152744"," 0.3344532"," 0.2859625"," 0.2593820"
"M499.04T88.414"," 0.04723450","-0.53041259"," 0.03665908"," 0.18070746","-0.09629429"," 0.26769458"," 0.30543992"," 1.13155437"," 0.45234903","-2.43968625"," 0.23473960"," 0.41001458"
"M739.368T1006.616","-0.73883900","-0.18107370","-0.26143760","-0.05174400"," 0.03380239","-0.27262366"," 0.25784192"," 0.51186145"," 0.26581920"," 0.06162598"," 0.77881464","-0.40404762"
"M732.379T69.273"," 0.1927200","-0.3398537"," 0.3111588","-1.8206049","-0.2723866","-0.4879719"," 0.7951601"," 1.1082632"," 0.7916733"," 0.9719198","-1.8546779"," 0.6045999"
"M349.057T865.046","-0.73568764","-0.97338124","-0.60916945"," 0.32988084","-0.26449175"," 0.86951859"," 0.17078055"," 1.04514008"," 0.17291217"," 0.47231947","-0.44719557","-0.03062607"
"M436.82T95.439","-1.1609911","-0.2738575"," 0.1708336"," 0.1138081","-0.1520150","-0.1483074"," 0.5350512"," 0.6689530"," 0.6423351","-0.2616826","-0.7184239"," 0.5842965"
"M1014.811T1344.847","-0.3120638","-0.4807823","-0.4620195","-0.5062880","-0.2042487","-0.7296570"," 0.6247114"," 0.5834149"," 0.3533731"," 0.3644923"," 0.5830983"," 0.1859694"
"M723.413T940.853","-0.49111321"," 0.23303442","-0.94035591"," 0.05708435"," 0.15138324","-0.81808651"," 0.25582257"," 1.06783999"," 0.47811951"," 0.34745906","-0.24286478","-0.09832273"
"M656.666T946.513","-0.50894478"," 0.09988257","-0.68669279","-0.16652680"," 0.22881016","-0.64279208"," 0.21894994"," 1.28263955"," 0.33304736"," 0.25933215","-0.12213562","-0.29556965"
"M521.224T935.29","-0.52773033","-1.20224491","-0.49820146"," 0.04095807"," 0.03120745"," 0.10837147"," 0.38670355"," 0.51061545"," 0.62846662"," 0.35989871","-0.15142742"," 0.31338280"
"M677.702T838.115"," 0.3521535","-0.7126842","-0.1492400","-1.4711488","-1.4645921"," 0.4328213"," 0.4415987"," 1.2930338"," 0.4823172","-0.1743672"," 0.1349531"," 0.8351548"
"M431.674T89.564","-1.67086339","-0.19316557","-0.16430102"," 0.72958255"," 0.70160832","-0.42730418"," 0.04983654"," 1.22794020"," 0.06230525","-1.33954266"," 0.95261159"," 0.07129239"
"M1390.547T1005.094","-0.1076557","-0.3890699","-0.1505486","-0.4325536","-0.4903523","-0.7580846"," 0.7961328"," 0.5432348"," 0.1090305"," 0.6398745"," 0.5935351","-0.3535429"
"M313.275T1417.53","-1.06159140","-0.33246437","-0.39345958"," 0.12306235"," 0.18159332","-0.19289133"," 0.03818995"," 0.93283006"," 0.37156581"," 0.21234585","-0.02865830"," 0.14947765"
"M216.938T89.656","-1.53832259","-0.40149283","-0.08463738"," 0.39034763"," 0.56102599","-0.37841462"," 0.46070927"," 0.86263155"," 1.21490447","-1.17988569"," 0.27528133","-0.18214713"
"M888.803T66.684"," 0.2414008","-0.3174505"," 0.5991472","-0.6641399","-0.7073332","-0.1356988"," 0.7027705","-0.7593001"," 1.0857453"," 0.9457226","-1.6080088"," 0.6171449"
"M477.088T1628.76","-0.718696907","-0.251928268","-0.189967282","-0.116518021","-0.242747200","-0.609239891"," 0.076199178"," 1.185232966"," 0.545824211"," 0.365108250","-0.051543509"," 0.008276474"
"M365.135T389.484","-0.4228796","-0.2254154","-1.7301621"," 1.4474242"," 0.4898360"," 1.2057280"," 0.1467940"," 0.4818925"," 0.3440296","-1.4099941"," 0.4204990","-0.7477522"
"M577.255T863.306","-0.37716487","-0.37315837","-0.24511042","-0.23038435","-0.77917542","-0.27798939"," 0.42731511"," 1.33347720","-0.03101918"," 0.26918393"," 0.01715916"," 0.26686661"
"M613.564T887.981","-0.5627964","-0.2723496","-0.2125685"," 0.1592027"," 0.1079010","-0.3598110"," 0.3185481"," 1.1166759"," 0.3439822"," 0.2996671","-0.8340929","-0.1043586"
"M549.062T87.818","-0.6156406","-0.2459320"," 0.3255457"," 0.3251629"," 0.3845691","-0.2962242"," 0.4932738"," 1.1047806"," 0.5914988","-2.4119652"," 0.2437254"," 0.1012057"
"M428.819T94.411","-1.0940707","-0.2990319"," 0.2379231","-0.1458156","-0.3294676","-0.2862339"," 0.4268228"," 0.8586365"," 0.8497609","-0.3838460","-0.4897524"," 0.6550748"
"M395.28T1470.273","-0.80485663","-0.99774822","-0.55124346"," 0.34232525","-0.01693526"," 0.01153035"," 0.23614187"," 0.78465592"," 0.74147498"," 0.51988223","-0.22412545","-0.04110157"
"M697.753T1005.082","-0.9577347156","-0.1636414863","-0.1537063172","-0.0957937045"," 0.0166164547","-0.5359146291"," 0.6485664530"," 1.0076027453"," 0.0008367773"," 0.7375384025","-0.2452315044","-0.2591384757"
"M285.243T1390.408","-0.79398721","-0.23032954","-0.13218618"," 0.05291905"," 0.49058590"," 0.05860395"," 0.19412226"," 0.93274840"," 0.28632163"," 0.06510602","-0.21873872","-0.70516557"
"M1463.523T939.044","-0.291897837","-2.009965559","-0.012807458","-0.445997220"," 0.165828083"," 0.200534846"," 0.584233881"," 0.403738994"," 0.951273564"," 0.595531295","-0.001212755","-0.139259835"
"M436.953T95.439","-1.03059053","-0.38019605","-0.48447674"," 0.02098949"," 0.11821111","-0.20280607"," 0.43121210"," 1.25052845"," 0.48097234","-0.22812107","-0.10971022"," 0.13398718"
"M481.224T887.168","-0.560404760","-0.487401113","-0.201457337","-0.074799562","-0.007389743","-0.465503452"," 0.356061434"," 1.031831508"," 0.371285505"," 0.148548910","-0.437924808"," 0.327153418"
"M426.023T92.476","-0.54654576","-0.39299707","-0.61774925"," 0.23456918"," 0.24334904","-0.80621723"," 0.31399342"," 1.14845859"," 0.34280234","-0.19589489"," 0.04684566"," 0.22938598"
"M486.878T66.684","-0.25727087","-0.09109892"," 0.04044856","-0.83026107","-0.82848737","-0.16302410"," 0.16706910"," 0.34611325"," 0.79389310"," 0.48254455","-0.38385851"," 0.72393229"
"M325.35T1454.83","-0.57831014","-0.50505979","-0.38326372","-0.20245398"," 0.03956852","-0.35639107"," 0.69055110"," 1.25688317"," 0.15419063","-0.22044535","-0.08713230"," 0.19186294"
"M343.103T489.112","-0.54236457","-0.83290195"," 0.05877729","-0.48765829","-0.78312294","-0.66031436"," 0.27390385"," 0.38817214"," 0.82747656"," 0.43999419"," 0.48404462"," 0.83399346"
"M871.81T66.912","-0.36217025","-0.82416748","-0.04855255","-0.49534552","-0.75293363","-0.78611490"," 0.17775683"," 1.22177111"," 0.95113054"," 0.99381561","-1.14287363"," 1.06768387"
"M429.156T412.291","-1.3875880","-0.5061691","-0.2749518"," 1.0874854","-0.2420447"," 0.8795081"," 0.5004982"," 0.3312446"," 0.2191555","-0.3950376","-0.3984096"," 0.1863090"
"M444.872T67.426","-0.55837353","-0.33457505","-0.40915343","-0.29432214"," 0.21197935","-0.36256710"," 0.27635388"," 1.00346912"," 0.43245041"," 0.14327863","-0.02588160","-0.08265855"
"M643.851T67.124","-0.34044918","-0.46752309","-0.05126725","-0.35879971","-0.63714108","-0.54087909"," 0.02423531"," 1.05668512"," 1.06116392"," 1.03197305","-1.02678346"," 0.24878545"
"M771.83T66.444","-0.2306989","-0.4855580"," 0.1030729","-0.6219282","-0.8074738","-0.4703045"," 0.2672260"," 1.2003643"," 1.1469837"," 0.5701083","-0.9602042"," 0.2884123"
"M383.462T316.499","-0.28698896","-0.05895552","-0.21139872","-0.07198292"," 0.26596816","-0.57656302"," 0.40432495"," 1.38797828"," 0.20529235","-1.03268552","-0.15607362"," 0.13108454"
"M532.307T1586.442"," 0.01357546"," 0.07443691"," 0.50233346","-0.74287056","-0.73539532","-1.11398164"," 0.90777584"," 1.08841179","-0.38517730"," 0.38237979","-0.78865694"," 0.79716853"
"M607.262T1433.034","-0.793191535","-0.055927408","-0.432509208"," 0.005165578"," 0.598248452"," 0.030998720","-0.108794087"," 0.159657032"," 0.640176891","-0.121296637"," 0.516402994","-0.438930792"
"M463.182T861.112","-1.0627248","-0.3970025","-0.3175766"," 0.2687274","-0.2319401","-0.2712899"," 0.4144028"," 0.8148002","-0.1823782"," 0.3060277"," 0.2466565"," 0.4122974"
"M951.444T1329.777"," 0.16101679","-2.01503787"," 0.20960753","-0.03919894"," 0.49323154","-0.09732006"," 0.75149703"," 0.40505888"," 0.35773227","-0.65540604"," 0.36317751"," 0.06564136"
"M554.347T1333.324","-0.57322507","-0.11431773","-0.21236207","-0.04770135"," 0.08653395","-0.45824810","-0.50101745"," 0.51694395"," 0.60975118"," 0.69385413","-0.10330475"," 0.10309331"
"M970.574T320.828"," 0.5814838","-0.3368196"," 0.0929133"," 0.3172427"," 0.1137162"," 0.1712690","-1.5817743"," 1.3256961"," 0.5942763","-1.6918507"," 0.5147579","-0.1009106"
"M323.042T818.446","-0.237069863","-0.452009295"," 0.051610232","-0.738176795","-0.631941039","-0.287348703"," 0.118126701"," 1.458003051"," 0.376344604"," 0.695483374","-0.344541491","-0.008480775"
"M484.016T89.822","-1.48530999"," 0.01894964","-0.19535476"," 0.07492223"," 0.51207982","-0.70609058","-0.16847536"," 1.11902716"," 0.20231116","-0.11160846"," 0.40746469"," 0.33208445"
"M927.398T981.461","-0.139953047","-1.518352271","-0.330137506"," 0.735354135","-0.250488061"," 0.176833718"," 0.464271306"," 0.026238583"," 0.220453261","-0.007993616"," 0.124797560"," 0.498975939"
"M333.062T954.304","-1.65914897","-1.66084155","-0.21620219"," 0.60944517"," 0.53768258"," 0.40912542"," 0.36534721"," 0.53883408"," 0.08262996"," 0.94134365","-0.12858568"," 0.18037033"
"M543.282T933.008","-0.57342080","-0.59619664","-0.67179233"," 0.10411961"," 0.22210353"," 0.44250244","-0.32838207"," 0.66194987"," 0.11863256"," 0.50574602"," 0.13533326","-0.02059543"
"M415.161T821.344","-0.51830333","-0.91909534","-0.39272063","-0.16529660","-0.21090906"," 0.03582766","-0.11440486"," 0.85050987"," 0.62783396"," 0.14148144"," 0.37005668"," 0.29502022"
