"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other"
"M341.283T1305.932","209552.16"," 91224.39"," 97793.99"," 92996.64","268140.30","309582.12","426196.29","134871.93","104643.18","248000.00","171647.34"," 91082.96"," 87576.56"," 94749.87","595000.00","274000.00","102105.68","119120.73"," 90400.00","117029.89"
"M330.261T1473.013"," 91254.92","107291.02","119983.89","108398.89"," 96918.70","116732.48","122778.50","113013.57","103059.19","119000.00","113609.30","119522.75","110785.41","118414.66","102000.00","113000.00","114084.61","114707.68","105000.00","122322.80"
"M311.255T1280.542","534752.9","242489.0","417669.8","442682.2","751601.0","471797.8","383828.3","501964.1","393775.4","521000.0","702370.1","432482.3","285518.4","409657.2","471000.0","621000.0","315123.9","423312.0","226000.0","384176.6"
"M792.472T1524.351","113835.71"," 92733.12","106561.91","102490.01"," 89749.94"," 99182.86"," 57489.84","154491.06","102026.52"," 96000.00"," 80607.46"," 37372.96"," 81119.31","140904.65","100000.00","104000.00"," 26916.90","191519.75"," 83400.00"," 97784.49"
"M865.582T1509.04"," 29186.53"," 81871.56"," 68409.05"," 56102.21","152419.65"," 26743.79"," 18375.50","109752.26"," 74303.51"," 42300.00"," 21976.86"," 27208.31"," 37287.56","138591.85","459000.00"," 51300.00"," 11725.62","163494.14"," 53500.00"," 21717.64"
"M608.267T945.789"," 88493.736"," 31805.107"," 94523.597","168746.284","113018.531","113098.929","164891.524","169931.826","132403.758","184000.000","183330.675","  5494.357","176664.152","160544.436","117000.000","105000.000","  5103.507","200413.157","190000.000","203372.032"
"M1021.696T1456.932"," 12581.647"," 83461.102"," 64622.916"," 28557.224","159544.189"," 20222.067"," 17401.714","117231.302"," 53108.871","  9840.000"," 10368.720","  2492.225"," 33434.629","158440.662","491000.000","  8200.000","  5008.130","127674.207"," 37800.000"," 31816.338"
"M861.603T1557.588"," 71971.46"," 70612.23"," 59857.75"," 41465.51"," 88547.78"," 21752.00"," 35021.02"," 61452.24"," 49210.67"," 97200.00"," 78558.53"," 75353.35"," 62886.31"," 83533.70","121000.00"," 85600.00"," 31374.04"," 74783.62"," 44100.00"," 79142.07"
"M1131.443T843.183"," 81487.935"," 23733.182"," 39755.611"," 34492.605"," 64462.210"," 43503.703"," 56061.644"," 75635.646"," 53443.529","120000.000"," 79864.715","  5718.597"," 48257.587"," 52618.826"," 75400.000"," 54600.000","  8561.501"," 95508.729"," 58400.000","106001.360"
"M293.131T985.458","230685.33","152708.14","180780.73","198373.89","245312.55","302657.59","102338.99","140941.25","157075.56","297000.00","217780.04"," 53887.96","170181.77","164258.49","281000.00","241000.00"," 43776.36","180376.39","166000.00","188870.95"
"M967.58T1390.374","170626.503"," 53584.619","143116.351"," 97981.245","143864.024","118896.862"," 18007.728","157052.029","161861.693","188000.000"," 30044.591","  6748.249","221768.950","113976.739","104000.000","107000.000","  2590.614","112521.307","119000.000","110225.010"
"M601.496T1459.491"," 69623.54"," 87682.35"," 85801.64"," 38215.88"," 34034.75"," 67162.29"," 64674.21","123803.85","297698.07"," 77600.00"," 84582.16"," 80639.43","129565.99"," 71567.34","143000.00"," 84200.00"," 79475.94","107271.06","228000.00"," 99971.15"
"M506.357T1325.086"," 92635.66"," 83058.09"," 72699.29","103610.26"," 84197.18"," 53838.41","102336.53"," 87579.30"," 75386.35"," 83000.00"," 81006.67"," 37004.75"," 92895.87"," 89080.82","135000.00"," 77300.00"," 40745.47"," 98657.59"," 97200.00"," 85840.81"
"M533.435T1510.689","131055.40","125204.99","140704.72","240329.26","229380.78","151273.57","105570.10","154270.87","646978.75","169000.00","170575.71"," 89617.54","366324.17","147778.15","264000.00","252000.00"," 93120.43","213414.26","550000.00","200664.84"
"M312.106T122.685"," 10688.029"," 40158.353"," 33370.183"," 95002.188"," 19067.011"," 30799.934","  7373.213"," 86646.196"," 23236.862"," 39200.000"," 47643.924","     0.000"," 22442.196"," 55469.416"," 14600.000"," 16500.000","     0.000","101032.090"," 65500.000"," 25567.919"
"M256.263T1575.098","106621.911","131550.020","131858.669","113359.268","118323.671","118497.043","  6854.037","154306.726","141544.980","138000.000","131661.077","116516.816","132629.933","132353.742","100000.000","124000.000","122338.522","132352.247","119000.000","118349.109"
"M469.421T1591.154","251710.00","293944.42","226146.62","255799.05","254616.80","253132.66"," 88303.68","254879.46","259361.49","236000.00","245852.69","229551.45","249846.39","243580.84","323000.00","242000.00","242234.25","264238.86","235000.00","269973.50"
"M693.468T1473.286"," 86373.61","355977.05","477607.02"," 94429.96","314748.13","107545.69"," 94427.25","143919.15"," 60477.52"," 87600.00"," 57840.69"," 79249.47","110335.28","116001.16"," 75800.00"," 84300.00","104755.70","269356.61","111000.00"," 91727.24"
"M257.959T60.451","69366.46","71690.24","67291.73","53089.03","70995.22","67647.93","58795.81","71812.91","51711.59","68500.00","66881.28","71120.60","67069.32","70645.29","64000.00","71100.00","55862.06","55591.16","63700.00","78594.20"
"M823.518T1283.896","228921.93","254465.95","263470.71","305393.11","232485.08","265255.76","297230.44","164779.13","241070.81","295000.00","131537.28"," 19748.25","310524.88","236522.45","196000.00","223000.00"," 31994.58","211891.90","232000.00","202266.18"
"M673.587T1576.856"," 50267.99"," 91748.71","226949.75"," 74423.53","120979.12"," 58331.70"," 55207.27"," 90666.97","     0.00"," 27600.00"," 32647.50"," 72676.93","104637.93"," 91995.21"," 77100.00"," 36600.00"," 79360.59","136463.01"," 86700.00"," 42564.66"
"M423.265T1220.872","1975839.3"," 571393.9"," 333202.1"," 386352.3","1080063.9"," 816129.3"," 397949.3","1461117.1"," 403278.6","1880000.0","1924688.4"," 107104.8"," 201011.6"," 594408.2"," 611000.0"," 824000.0"," 373126.0"," 528310.2"," 364000.0"," 671567.5"
"M497.353T1308.231"," 681723.3"," 336159.1"," 311171.0"," 375325.0"," 660584.3"," 618773.2"," 349840.6"," 656269.8"," 349576.1","1020000.0"," 672605.9"," 183990.6"," 342452.1"," 368519.4"," 589000.0"," 630000.0"," 185568.7"," 415258.9"," 357000.0"," 533400.1"
"M699.593T1406.45"," 13849.655","256068.511"," 57971.889","119853.348","143201.500"," 16997.265"," 61915.863"," 65657.845","168759.976","155000.000"," 80278.288"," 18858.809","163360.831"," 85337.360","124000.000"," 20000.000","  7362.722"," 48222.705","143000.000"," 30598.201"
"M664.457T1578.697","79995.95","75789.75","85620.70","78816.28","81424.50","74338.29","16086.30","61797.74","95157.19","50200.00","76076.88","80519.11","61854.73","74784.34","72400.00","77300.00","78219.85","87197.59","91800.00","81070.26"
"M897.569T1456.348"," 28333.21","130853.83"," 89459.60"," 59012.81","530381.23"," 17408.32"," 31809.72","301528.75"," 28148.10"," 36900.00"," 20248.50"," 21887.93"," 55335.12","281621.10","402000.00"," 34400.00"," 13446.59","115760.33"," 43000.00"," 27874.89"
"M758.22T1573.977","40492.22","33528.29","33010.76","25386.02","17753.99","25874.49","20879.64","22908.34","27672.29","29900.00","30118.60","32997.24","39508.12","12653.95","31500.00","31400.00","20873.30","17748.40","25200.00","27372.66"
"M969.712T1473.286","14131.95","35154.86","39215.90","32415.70","39782.56","29461.16","15265.05","58641.02","31921.58","69600.00","45979.96","15703.49","31227.70","48890.04","69400.00","17500.00","18145.66","50908.23","35600.00","21242.10"
"M484.413T1608.172"," 94577.51"," 90305.62"," 91614.86"," 98104.26","110537.21"," 94059.09"," 33394.41"," 76851.99"," 94462.28"," 82400.00"," 93177.10"," 87230.25","116565.81"," 81968.94"," 93600.00"," 86200.00"," 82876.25","109164.62","104000.00","102170.92"
"M343.221T1438.11","135896.89","141396.96","119371.89","121676.02","118903.38","178742.04","136659.83","120923.54","105163.70","172000.00","132684.37"," 77973.11","123395.84","125830.74","117000.00","145000.00"," 81582.35","142962.51","126000.00","137305.76"
"M369.188T1624.498","123467.24","130220.92","120863.12","125432.31","138758.45","143988.00"," 23520.98","136382.41","142122.32","125000.00","136709.18","100578.05","141932.42","146377.55","115000.00","155000.00","140635.45","139504.79","141000.00","147716.64"
"M385.292T1608.361","228015.87","234853.39","245047.14","241539.62","269441.45","263479.89"," 88225.64","356517.95","237862.38","286000.00","259397.75","245173.10","309705.95","315017.52","221000.00","275000.00","275512.28","302128.35","324000.00","400615.20"
"M445.364T1523.593","190547.6","141109.5","159901.2","143592.8","203704.1","229882.5","116840.1","180770.3","152064.5","218000.0","151166.2","107724.5","173577.3","126820.6","218000.0","216000.0","115924.4","163099.3","173000.0","182288.8"
"M912.601T1591.283"," 55619.165"," 73205.793"," 81523.041"," 47442.859","119459.450"," 45194.251"," 18103.887"," 97421.213"," 71573.587"," 63600.000"," 39282.967"," 15071.094"," 58371.755"," 95739.826","207000.000"," 51700.000","  5779.369"," 93275.872"," 47500.000"," 50135.707"
"M927.612T1474.354","128956.96"," 97806.48"," 68408.45"," 86988.91","157698.58"," 51310.28"," 19985.09","160112.06"," 78854.26"," 62100.00"," 45876.69"," 12825.80"," 81198.48","144342.80","154000.00"," 83500.00"," 18219.93","143463.41"," 61800.00","104844.14"
"M649.52T1646.826"," 65919.21","311345.79","709151.04","504771.55","364084.14"," 54353.74"," 15190.91"," 97016.63","358120.43"," 70500.00"," 57768.29"," 43095.11","412227.28"," 91234.47","301000.00"," 83700.00"," 51835.65","110333.13","247000.00"," 91021.02"
"M840.543T1163.004","101497.876"," 86410.917","107257.183","114123.849","115631.887","114456.730","170694.056"," 83930.284","102227.540","135000.000"," 60743.725","  7089.216","125107.625"," 84413.517","111000.000"," 92200.000"," 21768.809","105559.433","106000.000","116579.464"
"M332.331T1472.833","223282.1","188182.7","203582.4","190899.4","206774.7","207578.6","299746.1","249734.1","238769.7","205000.0","263413.3","196858.5","196356.9","227802.2","196000.0","192000.0","198848.5","248682.5","194000.0","262377.4"
"M521.208T925.1"," 80286.47"," 44332.77","106963.79"," 89576.55"," 89167.66"," 80627.58","114733.35","107981.78","101934.71","170000.00"," 93987.21","  4329.82","107391.14"," 98365.61","130000.00"," 88400.00"," 36515.57"," 91785.68","118000.00"," 93575.83"
"M1064.424T990.311"," 50497.50"," 36166.55"," 97430.09","161021.38"," 73561.32"," 56637.99","117334.76"," 70356.59"," 52369.02","144000.00"," 65545.47"," 10908.49","113623.57","131369.02"," 96700.00"," 63700.00"," 10213.01"," 78110.51","136000.00"," 77048.93"
"M325.16T1624.705","46754.149","49709.567","53442.285","52428.616","60176.128","48739.567"," 2898.454","50628.569","62197.456","56600.000","51894.501","50471.751","50240.957","59794.433","42600.000","62000.000","53849.592","56927.903","56200.000","52977.627"
"M1018.702T1376.163"," 2458.709","18814.494","11535.624"," 4135.548","37051.041"," 3431.693"," 5235.797","13841.842"," 7548.040","10900.000"," 8563.555"," 4372.067","    0.000","22557.503","64300.000"," 5350.000","    0.000","27741.514"," 9280.000"," 5639.370"
"M701.596T1544.095"," 68370.99","143330.40"," 72743.49","154005.82","140285.90"," 82824.62"," 70120.70"," 75998.20","119139.34","118000.00"," 90506.42","107492.17","221028.84","100971.56"," 86800.00"," 52400.00"," 90043.11","107663.64","171000.00"," 38721.16"
"M1017.703T1376.163"," 16933.420"," 32875.859"," 14435.778"," 16305.864"," 56372.256","  4823.711","  8469.101"," 27353.115","  8025.471","  4800.000","  6473.018","  2589.637","  3702.387"," 36285.669","118000.000"," 11700.000","     0.000"," 32131.151","  7310.000","  9665.303"
"M381.19T1422.254","232200.9","336683.6","235949.9","288056.3","253853.2","271242.3","253638.6","267899.9","235652.3","286000.0","269114.8","190491.7","263694.7","260445.1","265000.0","242000.0","192754.2","293438.6","264000.0","250660.6"
"M671.56T1406.45","  4945.517","173576.208"," 38886.641"," 52534.763","121585.676"," 12659.484"," 58910.592"," 47435.951"," 21736.803","  6090.000","  2788.506"," 25813.360","  3394.920"," 31189.917"," 18900.000"," 12700.000","  4136.348"," 34678.594"," 12600.000","  3694.164"
"M347.216T1256.694","209873.04","105825.74","161100.64","213686.13","246806.93","259459.83","105956.89","260194.30","217345.64","476000.00","434894.57"," 15018.44"," 90376.98","214157.12","302000.00","340000.00"," 15540.73","280359.48","194000.00","261003.44"
"M844.601T1526.07","21009.95","37499.19","40530.92","27388.15","54976.37","23938.00","35973.16","44752.03","37980.73","39600.00","20292.34","28982.06","24529.75","52626.78","98800.00","48300.00","22626.53","45966.06","25600.00","20387.79"
"M892.608T1557.588"," 42210.01"," 68941.26"," 57527.06"," 27228.62"," 96522.19"," 41158.29"," 14698.42"," 64910.59"," 40056.55"," 44300.00"," 40075.86"," 23297.88"," 31692.32"," 76320.74","142000.00"," 35700.00"," 15862.39"," 73436.51"," 37400.00"," 50337.37"
"M514.422T1423.013"," 55694.94"," 56650.08"," 60897.96"," 66632.12"," 44194.78"," 46467.45"," 63427.32"," 65883.36"," 61247.15"," 33500.00"," 60088.38"," 53422.58"," 59882.19"," 77479.05"," 53000.00"," 49700.00"," 50888.29","108407.66"," 80300.00"," 49873.97"
"M568.445T1641.124","17437.075","13968.866","19604.453","21009.453","16887.129","15665.021","12462.565","23078.098","21678.528","16600.000"," 9428.794","14562.169","14220.650","23993.216","11200.000","13700.000"," 9059.014","88313.081","20200.000","22656.046"
"M471.796T1446.028"," 68700.88"," 55767.93"," 52286.64"," 52443.52"," 56021.10"," 69337.04","110593.67"," 49810.43"," 68312.03"," 60100.00"," 65340.10"," 61662.27"," 58179.39"," 46464.61"," 75100.00"," 72700.00"," 59552.69"," 48642.47"," 52500.00"," 80100.65"
"M474.345T1591.903","131443.58","129804.27","135635.92","114723.57","122636.56","100010.23"," 60022.56","131257.50","129515.55","118000.00","153701.50","114054.40","125096.84","131184.01"," 96200.00","125000.00","139355.90","126270.48","154000.00","148231.97"
"M811.497T1605.017","200967.42","135619.14","116378.36","146901.86","275132.44","114493.86"," 39910.18","173563.19","165911.97"," 91700.00"," 49130.99"," 21851.30"," 85596.93","150345.27","259000.00","132000.00"," 21995.63","179243.43"," 71000.00","167001.89"
"M672.553T1440.036","135219.8","256584.8","383538.9","189949.1","277741.3","184581.4","207871.9","151413.9","184445.9","122000.0","108795.3","169143.3","156406.3","151274.1","230000.0","157000.0","171768.1","177360.0","243000.0","172951.2"
"M851.596T1523.593","108262.76"," 89026.29"," 88171.39"," 81169.92"," 87436.43"," 84809.98"," 28092.13","104246.32"," 84240.99"," 91700.00"," 82518.38"," 67700.64"," 71944.59"," 88788.29"," 97000.00","106000.00"," 85268.28"," 97611.95"," 75400.00"," 89736.30"
"M552.249T887.511"," 68432.266"," 36491.806"," 46760.033"," 70382.234"," 89073.821"," 80226.631"," 43598.703"," 63979.060"," 54665.931","120000.000"," 87350.722","     0.000"," 64798.443"," 51946.014"," 91400.000"," 91800.000","  2785.082"," 74378.026"," 70800.000"," 97121.181"
"M496.341T1238.352","1381005.326"," 405756.746"," 288646.010"," 457376.702","1373654.849","1482932.243","  45153.207","1328291.345"," 542159.465","2860000.000","1553099.838","   2292.638"," 224226.848"," 344609.180"," 991000.000","1290000.000","   2853.050"," 518907.311"," 272000.000"," 813990.938"
"M283.277T1455.311","1829468.5","9633416.4","2915716.2","7031218.1","3657748.5","8544359.1"," 184823.5","1866050.2","1024234.6","5140000.0","2378823.1"," 237920.0","6102689.7","3569536.3","5160000.0","4320000.0"," 555447.3","1499540.0","4590000.0","1764263.6"
"M559.389T1424.253","134061.29","116043.90","134102.90","123108.10","127990.59","141621.65"," 94009.51"," 94835.30","133222.11","149000.00","129183.57","115075.35","101554.38","115735.77","122000.00","136000.00","127211.31","144434.49","125000.00","157197.82"
"M845.59T1410.795","29411.24","42832.26","47007.85","38702.98","40307.99","22067.84","19257.07","58739.14","39137.85","39400.00","30031.46","32030.74","32739.71","40846.66","84800.00","46500.00","23497.66","62192.54","32800.00","40854.92"
"M613.193T831.535","240304.77","173107.06","355270.55","307162.15","135297.68","139427.95","431151.40","157446.23","223774.51","418000.00","309548.20"," 13145.48","286956.43","429470.43","160000.00","134000.00"," 25094.50","145940.51","392000.00","190250.52"
"M339.172T1490.329","38319.71","41290.13","39870.71","42021.43","34429.75","12648.87","20780.83","42336.72","41504.85","50400.00","25513.28","35531.20","31647.12","35436.40","44800.00","35000.00","37688.77","41072.94","48600.00","41165.10"
"M910.623T1410.795","28595.12","44826.70","35240.33","18727.64","73931.34","21541.51","46404.94","49368.12","26010.14","34400.00","25960.38","16479.33","28519.45","60119.77","96900.00","27300.00","10014.26","54838.67","38000.00","42093.86"
"M963.689T1446.028"," 8040.415","36765.660","24018.768","23739.784","49775.986"," 3502.704","15726.498","34619.182","10071.527"," 4600.000","11076.943","10067.836","27278.274","24381.783","86800.000","11500.000","10959.141","35102.038","22600.000","15484.177"
"M993.709T1358.969","11221.197","24063.082","62520.044","22019.164","17024.012","21805.099","23023.974","47847.796","14399.741","67600.000","46620.201","14155.341","27935.054","64501.726","38900.000","22300.000"," 7359.184","51239.887","20200.000","27533.797"
"M869.576T1513.559"," 36901.88","108836.65"," 78817.21"," 65211.30","187884.88"," 51069.18"," 31592.21","155654.28"," 70031.41"," 56200.00"," 36636.91"," 10687.68"," 43390.35","144819.88","300000.00"," 79100.00"," 17239.20","133719.34"," 37400.00"," 60014.81"
"M655.524T1523.779"," 29598.46"," 68510.86","226697.03"," 77165.03"," 71559.99"," 16164.90"," 38408.36","226707.54"," 72288.95"," 75200.00","149767.43"," 23017.01"," 79911.16"," 69543.69"," 57500.00"," 51800.00"," 32254.25","170222.68"," 68700.00"," 57015.86"
"M543.443T1588.441"," 52708.20"," 99771.83"," 79818.59"," 99693.59"," 73141.30"," 73834.27"," 29498.98"," 81342.34"," 69868.27"," 87500.00","112594.46"," 53317.86"," 70605.62","104499.79"," 65300.00"," 81300.00"," 87873.65","109008.93","110000.00"," 86906.55"
"M261.116T1002.572","52576.059","49654.375","84640.695","65980.399","45161.888","30772.035","35583.056","53992.717","26532.379","69000.000","45591.095"," 6576.294","65457.359","70713.110","61100.000","31500.000","46524.238","42119.984","46200.000","58261.175"
"M1099.692T1423.824","  2125.782"," 27440.636"," 19281.595"," 13943.669"," 74895.304","  2821.518","  3007.732"," 42750.596"," 11298.861","     0.000","  2162.084","     0.000","  5407.190"," 50684.019","114000.000","  5500.000","     0.000"," 22874.961","  5450.000"," 11765.172"
"M861.595T1526.07"," 71985.17"," 65109.89"," 57708.40"," 41472.82"," 81108.92"," 21746.03"," 28499.07"," 61471.60"," 47074.71"," 95100.00"," 72888.38"," 75349.95"," 60860.57"," 79981.58","119000.00"," 77600.00"," 31370.11"," 69139.29"," 41600.00"," 77004.96"
"M939.612T1475.069"," 53294.05"," 67524.86"," 73739.89"," 60332.06","122841.72"," 40034.46"," 16303.92","115530.54"," 48774.42"," 27000.00"," 14764.24"," 14081.15"," 33233.31","108905.01","167000.00"," 41700.00"," 20532.92"," 71180.97"," 59400.00"," 46317.54"
"M558.46T1591.049"," 49035.90"," 51788.93"," 55705.61"," 85556.66"," 60305.79"," 46973.46"," 13069.04"," 62333.72","260326.05"," 45300.00","133375.86"," 37771.40"," 98152.58"," 63810.86"," 76800.00"," 78900.00"," 47473.87"," 57387.75","216000.00"," 70507.46"
"M866.586T1601.965"," 19471.19"," 65315.91"," 58015.69"," 42596.97"," 82733.26"," 25280.71"," 30659.15"," 78823.31"," 43329.53"," 24400.00"," 18489.69"," 11931.75"," 20763.53"," 87280.41","272000.00"," 36600.00"," 16769.35"," 97545.53"," 27600.00"," 37602.29"
"M652.249T924.637"," 66012.76"," 43566.61"," 81979.71"," 59507.69"," 77223.07"," 70948.98"," 67169.89"," 77259.27"," 73163.96","115000.00"," 74156.72","  5901.97"," 78070.71"," 73038.39"," 88400.00"," 80800.00"," 11140.51","101538.51","101000.00"," 85299.16"
"M927.575T1456.538","147090.52","109480.02"," 85260.49","102423.07","177392.71"," 75653.09"," 32105.76","167725.25","106659.64"," 78400.00"," 54467.29"," 12848.82"," 92818.13","162101.70","208000.00"," 86300.00"," 20899.81","167470.59"," 77600.00","110668.86"
"M516.434T1624.418"," 19840.62"," 31066.16"," 30768.56"," 39355.93"," 25495.97"," 22978.21","     0.00"," 36061.95"," 95649.74"," 27300.00"," 27605.46"," 20828.49"," 56739.36"," 32198.00"," 26100.00"," 27700.00"," 29023.35"," 36687.38","103000.00"," 27331.97"
"M339.335T1490.042","237431.6","209043.1","346697.8","200477.7","270169.1","262551.0","616087.1","247685.4","228971.0","260000.0","219906.3","245606.8","303773.3","321129.1","263000.0","294000.0","242741.3","221623.6","308000.0","249449.1"
"M937.608T1536.307"," 55946.826"," 66305.709"," 53241.470"," 47225.061"," 71190.345"," 29961.059","  5444.116"," 75451.223"," 31494.313"," 37500.000"," 21163.459"," 15296.927"," 26418.190"," 71002.127","121000.000"," 35900.000"," 18075.841"," 57577.714"," 39600.000"," 31739.801"
"M722.58T1595.75"," 31312.00","261123.55","112706.54","317492.88","265832.01"," 42294.30"," 35947.10","117965.98","139155.42","251000.00","138511.29"," 54449.32","330605.63","231193.17","176000.00"," 64500.00"," 56231.00","145237.41","333000.00"," 51338.25"
"M587.498T1557.26"," 51797.10","117154.31"," 73627.20"," 63673.16"," 49854.94"," 77499.53"," 53136.03"," 60413.24"," 83502.07"," 55800.00"," 14717.80"," 40221.04"," 50894.64"," 38161.14"," 48400.00"," 37800.00"," 38077.71"," 55976.84"," 59700.00"," 39431.94"
"M585.449T1591.044","142851.65","883996.26","166835.26","301273.73","174869.02","344403.02"," 98039.22","151427.43","180029.64","141000.00","138499.47","111105.15","247804.21","200017.62","215000.00","189000.00","105558.84","187572.78","227000.00","153333.82"
"M738.263T893.689","172595.389","166693.415","220566.119","261940.995","135060.661","109838.321","272724.715","183341.241","133652.293","324000.000","176364.732","  2611.598","253096.956","271607.975","120000.000","110000.000"," 12437.417","186732.767","291000.000","207194.244"
"M409.12T816.318"," 87834.751"," 87503.181","107502.327","118020.348","185456.789","209289.210"," 45840.850"," 99265.039","126404.429","269000.000"," 70053.477","  7495.763","119087.024","130194.496","132000.000"," 93500.000"," 16380.214","135416.680"," 90800.000","122485.672"
"M595.171T851.23","266416.96","162947.43","794176.81","267092.38","261133.48","260701.44"," 60148.60","332195.00","606469.53","423000.00","304779.95"," 20228.93","238602.51","703522.53","262000.00","381000.00"," 31336.68","535388.47","864000.00","434882.53"
"M546.448T1604.382","106270.27"," 89875.55"," 91499.29"," 85304.16"," 78462.18"," 77591.34"," 41643.04"," 99101.94"," 85967.49"," 71900.00","147290.04"," 79337.75","111411.49"," 79051.89"," 62800.00"," 92800.00"," 76245.71","138216.72"," 95400.00"," 80789.21"
"M1100.695T1308.231","    0.000","15717.432"," 2821.173"," 5733.220","24479.492","    0.000"," 2166.602","15275.838"," 9442.450"," 2100.000"," 2605.108"," 2067.961"," 8622.165","12583.355","37800.000"," 2540.000","    0.000","21352.814"," 7050.000"," 6386.769"
"M393.186T1422.878","133885.8","173296.5","163995.9","151145.0","163209.7","202641.4","126690.2","155432.6","149108.2","180000.0","147059.7","139548.8","161517.2","135913.0","160000.0","197000.0","121252.1","138555.8","145000.0","137950.4"
"M395.293T1557.588","131060.02","188249.72","190133.40","169515.79","136490.94","136937.74"," 73676.75","192357.07","136757.09","164000.00","134693.45","119008.00","195765.72","170211.97","108000.00","168000.00","152912.80","185590.02","192000.00","155378.26"
"M361.24T1455.883","214234.7","353736.3","248693.9","328896.2","283893.3","550702.5","242451.4","219637.9","234060.4","601000.0","254737.8","207256.1","244263.9","297630.1","400000.0","713000.0","182281.0","251111.9","272000.0","239634.4"
"M752.544T1678.566"," 72464.028"," 37492.858"," 10244.626","233030.949","222383.999"," 55352.490","  2585.723"," 21999.106","200330.596","177000.000","135831.056"," 65303.690","234014.226"," 11903.912","233000.000","108000.000"," 35499.632","  6830.827","214000.000","105616.246"
"M587.251T901.604","803017.811","106640.771","101218.686","232852.277","485274.668","367411.192","101544.637","375383.768","390126.729","682000.000","663126.262","  3743.880","151433.127","122944.592","389000.000","273000.000","  7679.172","336524.626","145000.000","483628.366"
"M505.254T1019.35"," 67104.60"," 54754.95","146716.64","102057.37"," 78527.42"," 46604.10","174391.29","139074.85"," 78482.22","162000.00"," 89892.08"," 10786.15"," 93295.12","112440.40"," 82200.00"," 79900.00"," 62667.15"," 90814.31"," 84100.00","122455.18"
"M825.609T1557.453","32796.68","32680.30","45444.54","29230.87","57735.05","29380.84","21089.44","45242.24","27514.07","39500.00","39804.31","23765.39","51165.96","53422.94","85200.00","27600.00","20784.29","53806.60","29400.00","36549.55"
"M991.723T1642.233"," 22752.864"," 30177.574"," 26582.109"," 30171.020"," 29711.731"," 30268.947","  6995.753"," 41963.422"," 27021.564","107000.000"," 43073.080"," 26882.025"," 25241.450"," 18259.871"," 30500.000"," 17700.000"," 15042.590"," 55106.584"," 13000.000"," 10132.130"
"M441.316T1456.744","193929.9","163699.0","197980.5","183357.5","183163.0","194972.3","293285.8","155849.5","209915.0","202000.0","168731.4","172934.2","231948.0","231366.9","196000.0","210000.0","169547.7","172452.1","261000.0","197448.1"
"M854.586T1584.638"," 20952.00"," 47275.34"," 43559.07"," 25768.03"," 70145.98"," 32787.43"," 13465.29"," 55553.29"," 39321.49"," 32100.00"," 33403.79"," 19504.10"," 38421.98"," 59231.82","126000.00"," 39500.00"," 20521.89"," 70090.57"," 37700.00"," 27870.35"
"M311.159T1389.016","243809.7","202885.2","176978.5","181238.6","183593.5","232279.5","249623.9","212513.6","303873.9","219000.0","457806.8","193233.7","199787.2","197941.9","225000.0","236000.0","187908.4","293636.4","193000.0","231121.9"
"M485.356T1624.705","195159.1","211963.4","369219.4","392029.4","180860.0","206017.5","308728.8","254614.5","274913.8","204000.0","231407.3","163582.3","498028.3","375792.4","204000.0","177000.0","237123.5","269538.7","447000.0","281928.8"
"M617.437T1439.554","108934.74","138938.49","121556.27","108452.36","105856.46","148840.60","284297.31","129842.61","167901.05","116000.00"," 96795.80"," 94668.49","175531.52","138562.32","174000.00"," 96800.00"," 97785.17","128397.23","171000.00","143141.38"
"M1012.723T1358.969","  4778.399"," 14159.436"," 28030.864","  5779.675"," 16577.226","  5604.007"," 17876.809"," 35417.758"," 11800.407"," 10000.000"," 14249.274","  7024.486"," 12140.811"," 54885.813","112000.000"," 10700.000","     0.000"," 55766.411"," 17400.000","  6877.703"
"M897.571T1473.254"," 31455.55","232772.59","112604.54"," 76535.43","614911.25"," 21417.67"," 40743.13","482813.17"," 62519.21"," 46000.00"," 29233.53"," 27468.44"," 68154.48","375395.33","703000.00"," 39600.00"," 13446.17","171225.04"," 48600.00"," 31566.35"
"M387.25T1278.929","265231.52","203443.19","175566.38","281238.53","296866.71","308068.42","276024.70","268775.97","260734.82","424000.00","275097.14"," 83973.93","288006.75","233748.01","399000.00","332000.00"," 77233.49","193047.69","277000.00","226158.25"
"M787.547T1591.444"," 45986.25","237676.57","284357.04","227887.51"," 91832.71"," 48201.21"," 29220.26","236455.93"," 54765.87"," 49600.00"," 45686.71"," 46728.29"," 89556.37","205724.95"," 57000.00"," 50600.00"," 35780.69"," 91676.03"," 66900.00"," 59513.05"
"M321.239T1209.593","216519.4","221235.9","215918.8","216041.3","207615.5","209002.7","246135.0","213255.9","205325.9","234000.0","202605.8","134613.4","198146.0","249479.9","198000.0","178000.0","140467.3","225964.2","212000.0","223426.1"
