"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"M805.508T1280.356",-0.0022704,0.013572,0.028071,0.026519,-0.0068867,-0.0072658,0.0072331,-0.043636,0.012649,-0.0062261,0.0046339,0.018295,-0.0057452,-0.0034538,-0.0020954
"M512.762T1189.92",-0.0012912,-0.0032495,0.035364,0.015646,-0.014771,0.00067205,0.012115,-0.030939,0.0088905,-0.0051729,0.014461,-0.013367,-0.0079565,-0.019438,-0.00075272
"M951.371T857.905",0.04097,-0.01419,0.014033,-0.0073771,-0.0039993,0.0021386,0.0013941,-0.021329,0.0035173,-0.015808,0.023271,-0.0018533,0.023807,0.0050942,0.0029623
"M495.298T1036.333",0.020907,-0.019584,-0.034969,0.012284,-0.0027114,0.015873,-0.0021634,-0.01932,-0.011958,-0.033378,0.027216,0.032566,-0.011894,0.027347,-0.0096338
"M763.456T1354.833",0.019332,0.018901,0.0104,-0.017717,-0.010884,-0.010551,0.0067637,0.024469,0.0011213,-0.0044813,0.045264,-0.07011,0.024026,0.019409,-0.011999
"M367.15T410.425",0.03107,-0.014571,-0.0066976,-0.030544,-0.0096443,-8.9092e-05,0.020745,0.004301,0.0060457,0.044538,-0.04188,0.015223,-0.0098897,-0.0056321,0.0033565
"M551.201T893.689",0.026322,-0.025728,-0.014864,0.0016497,-0.0066982,-0.0018482,0.0023279,-0.011527,0.0063243,0.023502,0.0021557,-0.026593,-0.021554,0.021159,0.0041183
"M861.313T812.644",0.042986,-0.010184,0.010789,-0.012462,-0.0053635,-0.0043752,-0.0059876,-0.0020309,0.0088475,0.0057187,-0.017801,0.014044,-0.014522,0.0085552,-0.0016191
"M1102.847T817.469",-0.0030641,-0.029629,-0.0079179,0.014196,-0.023963,0.033464,-0.01757,-0.011967,0.00054481,0.0032721,-0.011193,-0.016854,0.024501,0.012455,-0.0054564
"M299.109T1341.992",0.018997,0.018309,0.013715,-0.024324,0.0099077,0.0030912,-0.00035081,-0.0069041,0.0027304,-0.014867,-0.0049564,0.029356,0.031877,0.0030924,0.0003613
"M804.315T943.327",0.034636,-0.020465,0.013663,0.0013709,-0.0060303,0.002133,-0.005018,-0.0035038,0.0053979,0.0091689,-0.017113,0.0042571,-0.0002792,-0.0095328,0.00074659
"M987.384T843.183",0.038334,-0.01255,0.0028623,0.00066521,0.012892,-0.00040888,0.0031666,-0.012278,0.0074894,-0.0023472,-0.020587,0.0099333,0.013672,0.01084,0.0027582
"M589.228T896.878",0.021707,-0.037544,0.0055971,0.022289,0.014169,0.012867,0.019716,0.017578,0.010207,-0.025786,-0.018377,-0.019509,0.017371,0.013295,-0.0021244
"M1057.414T847.292",0.052117,-0.023656,0.0078472,0.0044923,-0.0013396,0.0025587,0.025426,-0.0064381,0.0049716,-0.031102,-0.031402,-0.014402,0.0036156,0.013328,0.00012199
"M991.383T954.894",0.03909,-0.035793,-0.021081,-0.0043618,0.020736,-0.0085743,0.016529,0.0031012,-0.016578,0.026731,-0.011685,-0.010761,0.0070828,-0.012298,-0.0089247
"M593.234T877.183",0.019948,-0.02328,-0.0095769,-0.00029677,-0.00020551,0.028027,0.014117,-0.0036711,0.0059263,0.01171,0.001704,-0.0049179,0.013662,-0.0089264,0.002117
"M649.243T924.482",0.023213,-0.018505,-0.0018465,0.0047135,-0.012216,0.006344,0.002278,0.0043978,0.013362,-0.01821,-0.0066426,-0.013361,-0.021069,-0.00022384,0.0017517
"M393.25T1170.538",-0.0015012,0.010729,0.022807,0.0018285,-0.0015889,0.024878,-0.0060479,-0.015907,0.0026672,-0.0094878,0.031167,0.0064678,-0.022384,0.011945,0.0036142
"M897.335T957.42",0.033441,-0.016803,0.0030451,0.001185,-0.01224,-0.0030336,-0.0054475,-0.00065231,0.0071,-0.0090211,0.0088601,0.0076781,-0.010346,-0.011698,0.0015564
"M617.489T1624.961",-0.0047213,-0.027026,0.029023,0.03155,0.012221,-0.020544,0.016798,0.032218,0.026721,-0.012034,0.0096007,-0.014387,0.019349,-0.014019,0.0011952
"M747.539T1372.761",-0.010938,-0.025923,0.0082961,-0.015583,-0.047086,0.030876,0.0097673,0.0046165,0.040135,0.040119,-0.018911,-0.024044,0.036363,-0.0072233,-0.0065473
"M866.357T1023.188",0.037852,-0.016559,0.016641,0.0031237,-0.010511,0.0059046,0.0049335,0.01099,0.0045293,-0.017646,0.0056572,-1.172e-05,-0.0018757,-0.0019875,0.0034262
"M819.302T866.333",0.038386,-0.02167,0.0031375,-0.0052498,-0.0078651,-0.0035349,-0.0072649,-0.0079948,0.002287,0.025606,-0.026034,-0.016638,-0.00026605,-0.00044337,0.001068
"M595.491T1621.712",-0.0082906,-0.018055,0.021783,0.008301,-0.0081502,-0.0091472,-0.019959,0.028734,-0.013206,0.017166,0.01802,0.0092873,-0.0015597,0.0051083,0.00071402
"M942.381T940.951",0.035123,-0.026892,-0.021631,-0.0060749,0.0093684,0.016428,-0.021593,-0.010361,-0.020804,0.0032723,0.0055865,0.030852,0.0094909,-0.024165,-0.003774
"M832.52T1373.493",-0.01879,-0.0082572,0.005686,0.017336,0.01969,-0.0057372,0.013612,-0.039072,0.014613,0.024362,0.011584,0.0078025,0.0009179,0.0045476,-0.010068
"M768.289T941.124",0.03105,-0.012322,0.024328,-0.0032072,-0.012681,0.018729,-0.0065327,0.013843,-0.0046568,0.01848,-0.012705,0.0036982,-0.01617,0.0040771,0.008136
"M417.157T908.195",-0.0055007,-0.016853,0.020271,0.017206,-0.03445,0.0087324,-0.028634,-0.010787,-0.010857,0.015116,0.010535,-0.024788,-0.00363,-0.0056468,-0.0033873
"M818.274T858.699",0.019694,-0.026006,-0.012404,0.0037004,-0.020042,0.00029912,-0.015863,-0.022657,0.014908,0.037057,-0.023506,-0.011255,0.0035698,0.007986,-0.0069331
"M365.192T1471.536",-0.019568,9.496e-05,0.0051084,-0.0048619,-0.0024242,0.013316,-0.005439,0.0014948,-0.006716,0.014958,0.0013288,0.020531,-0.0299,0.0021326,0.0026718
"M853.492T1222.109",0.0057329,-0.013408,0.014559,0.016108,0.002792,0.0088102,0.00163,-0.023708,0.00050246,0.0058361,-0.033718,-0.013722,0.018828,0.024689,-0.0016316
"M493.153T817.469",0.038819,0.01212,0.016717,-0.008818,-0.0091078,-0.003254,0.0073935,0.00085349,0.0010186,-0.050516,-0.020805,-0.010434,0.01848,0.014978,-0.0038434
"M850.319T935.639",0.030458,-0.027275,0.0023748,0.0050815,-0.012206,0.0023917,-0.011588,-0.0040452,-0.008771,0.010664,-0.025585,-0.016133,-0.0064791,-0.011592,-0.0013114
"M1049.412T957.42",0.026554,-0.022991,-0.0024744,0.011735,-0.018164,0.0037566,0.0013414,0.00036893,0.014855,0.02284,-0.0088895,-0.012093,-0.0097805,0.035885,0.0066297
"M690.261T940.951",0.031627,-0.025208,-0.00063596,0.00078869,-0.0046893,0.0073229,0.0074499,0.014007,0.011998,-0.014331,-0.0082196,-0.0082245,-0.017454,0.026468,0.00271
"M827.321T940.951",0.03646,-0.03693,-0.015456,-0.0015789,-0.011734,-0.021538,0.010649,-0.01388,0.0044712,0.034905,-0.0063465,-0.012035,0.0052628,-0.00071423,0.0064168
"M677.439T1269.605",0.021741,-0.010038,-0.051985,-0.011021,0.019587,0.0076545,0.01701,-0.019517,-0.036704,0.0085928,-0.010097,-0.020448,0.014635,-0.006583,0.0012744
"M828.315T926.75",0.038354,-0.030633,-0.0030746,0.010971,-0.0051408,0.00051882,0.010601,0.0041046,0.010881,-0.0064669,-0.01671,-0.020767,0.01391,0.0096906,7.1504e-08
"M796.542T1269.605",0.0012104,-0.0061885,0.01278,0.016659,-0.029154,0.021813,-0.033867,0.0074499,0.029036,0.033062,-0.051791,0.028771,-0.053726,0.027109,0.0056662
"M866.584T1473.64",-0.0049603,-0.023953,0.039515,-0.036262,0.038414,0.028707,0.020041,-0.009734,0.00702,0.01599,-0.012867,-0.02242,-0.014178,0.030455,0.0056236
"M535.409T1440.116",0.0053717,-0.0097974,0.0261,0.019132,-0.020589,-0.017211,0.0064692,0.02522,-0.011721,0.0031154,0.0079568,0.0058157,0.013347,0.012911,0.0071153
"M862.499T1272.244",0.0027139,0.015573,0.014457,0.021248,0.0092585,0.0069064,-0.015222,-0.027453,-0.0090905,0.0024031,-0.021267,-0.03486,0.031296,0.018689,-0.0049902
"M298.939T128.158",-0.004175,0.0042094,-0.016553,-0.0055792,0.023313,0.019017,-0.014501,-0.0081623,-0.0081967,-0.0030452,0.021919,0.032251,-0.047732,0.020357,-0.0027816
"M822.528T1302.363",-0.0041259,-0.0011902,0.0067601,0.033336,0.0062543,-0.0065881,0.0011588,-0.049299,-0.0039035,0.0031369,-0.00078628,-0.00043848,-0.00064009,0.0092455,0.0050917
"M902.349T917.809",0.036972,-0.010501,0.0053292,-0.0030564,-0.007025,-0.00046155,-0.0071042,-0.0088686,0.00056997,-0.0057889,-0.0096245,-0.012964,-0.0077486,-0.0027135,-0.0015992
"M806.333T872.624",0.040534,-0.011934,0.013682,-0.0045595,0.0016788,-0.0033518,-0.0087024,-0.0028451,0.0095724,0.030462,-0.0052362,0.0099834,-0.017486,-0.015596,0.0019404
"M945.579T1325.086",-0.013141,-0.0077879,0.024484,0.0088456,-0.0012989,0.016379,0.043517,-0.052929,0.012419,0.01021,-0.031974,-0.040933,-0.0073986,-0.00072999,0.0016679
"M795.538T1275.021",-0.0063163,0.016779,0.024542,0.0072823,-0.0013668,0.016699,-0.013065,-0.00016263,0.025367,-0.021232,0.010574,-0.0025977,-0.01094,0.009865,0.0014478
"M507.18T901.88",0.034113,-0.018918,0.0070934,-0.0078475,0.0012041,-0.0040672,0.010342,0.017833,0.014371,-0.0056804,-0.021041,0.0045927,0.0038777,-0.006745,-0.007102
"M897.474T1222.337",0.011786,0.0075265,0.03161,0.030292,0.0088595,0.0045336,-0.013921,-0.026631,-0.0028943,-0.017571,0.0007781,-0.0025842,-0.016272,0.023771,8.4927e-05
"M690.257T892.9",0.03466,-0.022824,0.00068606,0.0014686,-0.0054261,0.0050782,0.0055315,0.019217,0.0063182,-0.018479,-0.0064581,-0.005878,-0.014249,0.024205,0.00032353
"M835.478T1356.237",-0.0052045,0.0062362,0.015685,0.02023,-0.0014492,-0.0014334,-0.0048492,-0.02516,-0.022434,0.022293,0.020126,-0.03233,-0.0030197,0.035711,-0.00086796
"M809.542T1457.035",-0.015992,-0.0061938,0.018724,0.0050591,-0.021338,0.0059743,0.022673,-0.015456,0.0066411,0.0011364,-0.028117,-0.039633,0.016317,0.075243,-0.006274
"M798.337T946.991",0.035923,-0.018335,0.0027968,0.00031113,0.0077171,0.0052015,-0.0014346,0.0082073,-0.0074271,-0.0013578,0.020888,-0.011164,-0.031111,0.0024072,0.0023734
"M860.506T1372.394",-0.022271,-0.024656,0.01859,0.035338,-0.021061,0.0071895,-0.0068713,-0.026468,0.021832,0.0056434,-0.0017729,-0.0079811,-0.0039405,0.0084081,-0.0057134
"M511.168T833.583",0.028666,-0.024747,-0.0073591,-0.01084,0.0038517,0.0015867,-0.0099162,0.0097496,0.012638,0.020569,-0.032825,-0.002321,0.0030085,0.011652,-0.003226
"M718.279T900.968",0.038978,-0.025219,-0.00089265,0.0065826,0.0078654,0.015597,0.0042768,-0.005969,0.0088266,-0.011369,-0.0031967,-0.0096254,-0.014947,-0.002001,-0.0023823
"M673.432T1355.711",-0.0021016,-0.01488,0.0075782,0.028469,0.0033849,0.0051166,0.0015775,-0.040288,-0.0024456,-0.012473,-0.0054585,-0.0054333,-0.0056784,-0.0057728,-0.0050567
"M565.21T891.79",0.031056,-0.022552,-0.011875,-0.0069768,0.012655,-0.010253,0.026908,-0.0051348,-0.011589,0.029206,0.0039133,-0.00052269,-3.5443e-05,-0.0037849,0.0064081
"M1063.323T864.231",-0.010748,-0.031589,-0.012617,0.013068,-0.036755,0.005464,-0.036505,-0.03565,0.0063981,-0.013625,-0.00065218,-0.022189,0.028068,0.0012644,-0.0065562
"M1023.385T959.199",0.031451,-0.018091,0.020052,-0.00013587,0.010041,-0.0085463,0.0053097,0.014796,0.016766,0.034085,0.0081385,0.01897,-0.014404,0.0010731,0.0068223
"M890.353T1023.188",0.028877,-0.025883,-0.0050149,0.0047221,-0.0063485,0.002473,0.0039961,0.0048753,0.0041784,-0.014791,0.016088,0.004385,-0.0059939,0.0028556,0.0015345
"M497.195T864.231",0.0065938,-0.024022,0.0045102,0.014695,-0.014159,0.0074263,-0.0079058,-0.020855,-0.018626,-0.020924,0.0383,-0.0031124,0.015445,-0.022795,0.0023791
"M906.342T957.42",0.037195,-0.010751,0.0032834,-0.0021096,-0.0074988,0.0013116,0.0068294,-0.011354,-0.0055598,-4.1081e-05,0.0030869,-0.0022245,0.0076497,-0.0076517,-0.0011988
"M511.168T847.893",0.02522,-0.02954,-0.011263,-0.0075545,0.0045926,0.0033887,-0.0075536,0.0078555,0.014695,0.020966,-0.031088,-0.002953,0.0041607,0.015195,-0.0052165
"M816.307T940.951",0.036679,-0.017787,0.012931,0.00076573,-0.0061379,-0.001834,-0.0024886,0.0070635,0.013581,0.0032378,-0.020303,-0.0059386,-0.03648,0.021538,0.0024975
"M461.356T1493.495",-0.0027688,-0.0090383,0.0050792,-0.0043794,0.0040291,0.021217,0.021992,0.037955,0.01453,-0.020388,0.0092782,-0.0094926,0.023427,0.0073649,-0.002993
"M654.545T1540.694",-0.0043942,-0.017787,0.017515,0.034072,0.016045,-0.0075271,-0.00086985,0.016515,0.0069657,-0.002108,-0.011165,-0.0096503,0.019432,0.012497,0.0049535
"M803.31T992.353",0.031734,-0.026828,0.0024224,0.0035407,-0.0094025,0.015135,0.016606,0.0017297,0.0061985,-0.011652,-0.0079037,-0.013339,-0.015958,0.0035555,0.00042014
"M951.385T975.822",0.038951,-0.025245,0.0079598,-0.0015938,-0.00826,0.0025517,0.00039601,-0.0086898,-0.0079486,-0.021398,0.024175,-0.012698,0.01418,0.013211,-0.0045336
"M833.318T940.951",0.03692,-0.024033,-0.0059381,-0.0054194,-0.01713,-0.006961,-0.00047248,-0.0033148,0.0043146,-0.0043842,-0.017493,0.024424,0.00071347,0.022012,-0.00027827
"M952.38T957.42",0.032527,-0.025858,0.027813,0.017015,-0.019615,0.011763,-0.017185,-0.0031968,0.0029842,0.013591,0.0076386,-0.019703,0.0046204,0.010139,-0.0025426
"M521.265T1141.562",-0.027227,0.01079,0.011917,0.019172,0.031209,0.029515,-0.042677,-0.005133,0.015473,0.025874,-0.016823,-0.029165,0.0046241,0.075302,0.0042088
"M409.227T1333.055",0.013215,0.015863,0.0053375,0.0011098,0.0011413,-0.012537,-0.0089637,-0.016501,0.007998,0.0012597,-0.0049238,-0.0010283,0.0088488,0.0036739,0.0036434
"M838.304T872.624",0.042498,2.5305e-05,0.016555,-0.0089281,-0.00015083,-0.0025186,0.0091451,0.0066487,0.012742,0.0044183,-0.004907,0.0027013,0.00663,0.0006765,0.00016481
"M881.354T990.311",0.018612,-0.025444,0.00079011,0.02464,-0.032598,0.0053187,-0.0036864,0.022686,-0.023505,-0.010771,-0.0031621,-0.0074221,0.0014442,-0.030704,-0.0010608
"M773.297T924.482",0.029337,-0.032732,-0.0041159,0.013881,-0.0039132,0.012559,0.0071355,-0.0047281,0.001923,-0.020744,0.007228,-0.0068975,0.0094578,0.0087556,-0.0015742
"M1023.387T857.905",0.034967,-0.017508,0.014474,-0.0014844,0.013476,-0.0083087,0.0083515,0.0089256,0.023613,0.031127,0.0129,0.0098601,-0.019281,0.01251,-0.00090093
"M1077.42T926.047",0.039666,-0.038661,0.0074625,0.01276,-0.012213,-0.0089412,0.00051923,0.024518,-0.024903,-0.037354,-0.011081,-0.0062161,-0.017517,0.0031129,-0.0025742
"M1057.419T812.644",0.054219,-0.019342,0.010218,0.0013706,0.0018559,0.0013855,0.029905,-0.0084026,0.0064888,-0.025445,-0.029975,-0.0082917,0.010248,0.012264,-0.0061564
"M427.172T904.493",0.028121,-0.024946,-0.0030694,-0.0019062,-0.012507,0.014771,-0.0076165,0.018806,0.020129,-0.004951,0.018643,-0.016156,-0.026215,0.00040849,-0.0020905
"M803.313T918.862",0.033378,-0.018906,0.0085454,0.0016006,-0.0085654,0.0092525,0.016922,0.0074009,0.010346,-0.0011758,-0.011325,-0.010655,-0.016128,0.0055857,0.003239
"M1075.422T902.377",0.037229,-0.032114,-0.00028197,0.011276,-0.0028556,0.0072604,0.020795,0.0029768,-0.01131,-0.0066156,0.0061901,0.025678,0.018457,-0.030413,0.0059943
"M985.395T812.644",0.046135,-0.0068303,0.010132,-0.0086202,-0.00088718,5.0572e-05,0.0054053,-0.005911,0.0045433,0.019434,-0.020926,0.023052,0.013745,0.023259,0.0023851
"M1051.398T857.905",0.030072,-0.0077571,0.008555,0.0044065,0.014511,-0.0010668,0.0027287,0.014091,0.0069448,-0.020082,0.059597,0.025263,0.0099749,-0.028773,-0.0080338
"M901.85T990.311",0.02903,-0.01316,0.0075219,-0.0070928,-0.0023413,0.004317,-0.02085,-0.013249,0.0023575,0.0051561,-0.0020469,-0.0058447,-0.026618,0.028713,0.003049
"M872.592T1376.163",0.018365,-0.0047788,0.069429,-0.0045425,0.037539,-0.012063,0.042474,-0.042572,-0.012822,0.043171,0.031218,0.017794,-0.0040485,0.079715,0.011466
"M1023.555T1146.934",0.020028,0.010316,0.024142,0.00189,-0.00089688,-0.0070732,-0.0057262,-0.022649,0.018431,0.0024291,0.0050985,-0.005156,-0.0083629,-0.0018149,0.0061809
"M936.359T886.012",0.029103,-0.018628,0.0030772,-0.0032651,-0.0010635,0.00028545,-0.0037547,0.00015695,0.0096668,-0.0020018,0.0012084,0.0082628,0.0041818,0.012179,0.0015095
"M900.341T957.42",0.024564,-0.010723,0.013029,-0.0044263,-0.014708,-0.0081505,-0.020307,-0.0069682,-0.00090705,0.0083271,0.012887,0.003137,-0.0020814,0.0067554,-0.0024153
"M808.55T1386.472",-0.012741,-0.016437,0.0019592,0.019583,0.027885,0.011719,0.021494,-0.027746,0.015575,0.0053099,0.0021344,-0.00034775,-0.01368,0.023034,0.0034049
"M769.289T900.968",0.049172,-0.029466,-0.0019077,0.0099315,-0.00086483,-0.00027861,0.038038,0.0022927,-0.0042365,-0.055106,-0.012809,-0.0032384,-0.021533,0.0015478,-0.0046501
"M834.317T857.905",0.046712,-0.020443,0.0032566,0.0032569,-0.0094073,0.0023727,0.018496,-0.013234,0.013233,-0.0055535,-0.016644,-0.0069791,-0.0075102,0.0011923,0.00067119
"M887.342T862.119",0.038086,-0.0069205,0.01081,-0.0041272,-0.011357,0.0069096,-0.011088,-0.010232,0.011831,-0.0001221,-0.0068067,-2.0995e-06,-0.0091696,-0.0018314,0.0058786
"M833.305T975.822",0.036997,-0.024073,-0.0060374,-0.0060489,-0.017174,-0.0079035,-0.00010935,-0.0024205,0.0038108,-0.0028253,-0.014875,0.024344,0.0021991,0.020141,0.0024229
"M666.429T1691.217",-0.0016887,-0.0078136,0.017259,0.020899,-0.0039475,0.031148,-0.01802,-0.030976,0.0064262,-0.027984,0.035814,-0.0064329,-0.016162,-0.00050413,0.0028288
"M951.383T957.42",0.029936,-0.036749,-0.0026952,0.0020489,-0.0067987,0.0054266,-0.00065247,-0.0059962,-0.016529,-0.013694,0.025223,-0.0099532,0.014936,0.015494,0.002247
"M961.384T973.898",0.020759,-0.039008,-0.010529,0.0066561,-0.0032777,0.013746,-0.010476,0.0079377,-0.013967,0.0076141,-0.0072335,-0.0086483,-0.00082015,-0.0053097,-0.0038015
"M433.152T909.874",0.027466,-0.01224,-0.016452,-0.0083105,-0.019059,0.0063283,-0.010257,-0.011199,0.0076103,0.015527,0.0096823,0.016077,0.010486,0.010343,-0.0011049
"M907.344T940.951",0.029008,-0.013753,1.9356e-05,-0.0019422,-0.0097476,-0.0070446,-0.017413,-0.0055955,-0.0048461,-0.0041417,0.0077873,-0.0061898,0.016682,-0.016698,-0.0059755
"M425.15T917.809",0.027537,-0.013584,0.00099185,-0.0012374,-0.022153,0.0031305,0.002799,-0.0043651,0.024496,0.018968,-0.018252,0.0011415,-0.0033406,-0.014821,-0.0017501
"M864.319T940.951",0.035494,-0.009024,0.0059574,0.0066788,-0.0070807,0.020147,0.00079295,0.0033396,-0.0010476,-0.01474,-0.0020035,-0.0055036,-0.0061708,-0.0040376,0.00059819
"M877.322T926.75",0.019988,-0.014611,0.02099,0.017723,-0.046422,-0.010879,-0.027208,-0.006648,0.0059246,0.010332,-0.0012124,0.0021348,-0.013309,-0.0016587,0.00090792
"M1012.372T940.951",0.020963,-0.031193,0.011534,0.015152,-0.0036037,0.019027,-0.0060827,0.0014979,-0.025702,-0.032627,0.010132,-0.029399,-0.031926,-0.0059475,0.005302
"M472.315T1401.37",0.0097725,0.0006149,0.02093,0.016063,0.018846,0.0082765,0.0050663,0.027295,0.0012448,0.012898,0.018567,0.0023709,-0.011628,-0.0074804,0.0046828
"M920.344T942.609",0.020957,-0.023492,-0.0034393,0.0030288,-0.012723,0.0076149,-0.010401,0.012518,0.0038785,-0.003273,-0.0018793,-0.0043434,-0.0096808,0.010863,-0.0048098
"M914.571T1376.163",-0.0078535,-0.0098015,0.042298,-0.051457,0.015605,0.034137,0.013118,-0.0044578,-0.016042,0.010272,-0.035535,0.035863,0.024035,-0.050999,0.0066525
"M817.317T940.819",0.00064347,-0.024611,-0.0033057,0.013339,-0.046434,0.021966,-0.0028544,0.020786,-0.028718,0.006395,0.036677,-0.011896,0.0097618,0.0056924,-0.00054839
"M651.409T1195.638",0.018841,0.014323,0.036317,0.0077841,0.012368,0.007693,0.010267,-0.030735,0.026743,0.0019619,-0.0021775,0.0031013,-0.0021243,0.011811,-0.0019627
"M519.246T1106.56",-0.0094433,-0.006236,0.031276,0.0026375,-0.00745,0.035247,-0.049131,0.039266,0.075193,0.044097,-0.01791,-0.0010315,-0.03004,0.014453,0.0085334
"M809.346T827.274",0.048296,-0.021291,-0.026546,-0.032221,0.002459,-0.029033,0.029837,-0.01405,0.0025402,0.05361,-0.015483,0.032646,0.0066457,0.02242,0.00080602
"M1019.391T857.905",0.038627,0.010438,0.0057882,-0.0063023,0.0014185,0.013114,0.0096414,-0.017391,-0.0021059,0.016445,-0.021262,0.016816,-0.031023,0.025817,0.0096142
"M803.312T872.624",0.040007,-0.01676,0.007711,-0.0019155,-0.005731,0.0051165,0.012153,-0.00026353,0.0098736,-0.0093615,-0.01558,-0.0031399,-0.015485,0.0069989,-0.00040415
"M645.263T929.492",0.01021,-0.043638,-0.0067613,0.00043368,-0.025774,-0.0048674,0.0045539,0.0007113,0.016237,0.014596,-0.0066102,-0.0020936,0.0056358,0.003993,-0.0070946
"M439.326T1591.494",-0.0171,-0.020407,-0.012176,0.037905,-0.0048458,0.019135,-0.00020663,0.016381,0.0010025,-0.0099062,0.00565,0.0018367,0.025233,-0.015388,-0.0016164
"M551.407T1609.206",-0.014271,-0.033688,-0.0078699,0.0099704,0.046671,0.01296,0.012247,-0.016369,-0.025872,-0.03399,0.012951,0.0048949,0.020996,-0.017601,-0.010978
"M1033.405T908.018",0.043876,-0.014135,-0.0028565,0.0043608,-0.020927,-0.0061506,0.0079266,0.0047505,0.031058,-0.0028427,0.019076,-0.018455,0.013729,-0.037244,0.0004454
"M789.338T955.098",0.034965,-0.044216,-0.019322,0.0099197,0.014749,0.0062712,0.014875,0.009416,-0.01522,-0.0027215,-0.017614,-0.0079598,-0.003191,-0.0055677,5.4096e-05
"M438.146T926.75",0.028634,-0.015875,0.0043736,-0.011937,-0.0063574,0.01025,-0.00954,0.0096054,0.027485,0.040142,0.013819,-0.0014255,-0.010214,0.006483,0.0048424
"M319.222T1221.035",-0.027175,0.0056357,0.023932,-0.0045061,-0.028894,0.022416,-0.018475,0.013414,0.0055428,0.013786,0.029264,-0.039782,-0.024431,-0.0080875,-0.0066211
"M599.434T1456.538",-0.015408,-0.027652,0.0071988,0.0065159,0.01125,-0.0065964,0.0018622,0.0054782,0.017019,0.011777,0.0068269,0.028666,0.022315,-0.037538,-0.0062036
"M706.253T891.652",0.028932,-0.018683,-0.0012447,0.0062543,-0.012322,0.0059389,-0.0091305,-0.0064231,-0.0026637,0.011916,-0.003896,0.010669,-0.0024689,0.012033,-0.0021369
"M779.29T843.183",0.029623,-0.0042046,0.020201,-0.0055126,0.00067286,-0.0082169,-0.017919,0.001891,0.010606,0.032832,-0.018824,0.021681,-0.01233,-0.0082458,0.0050127
"M416.157T975.822",-0.01227,-0.021404,0.020215,0.0091206,-0.071378,-0.012871,-0.027362,-0.010841,-0.015876,0.032017,0.03353,-0.01342,-0.018333,0.0080741,0.0031288
"M628.488T1423.366",-0.0090625,-0.0074127,0.020523,0.026281,-0.0056614,-0.0095473,0.0079457,-0.028523,0.001555,-0.013048,0.015935,-0.0023969,-0.007895,0.0065959,-0.0021396
"M409.275T1322.624",0.010152,0.015033,0.011826,-0.0078249,0.02622,0.038878,0.002541,0.026905,-0.011402,-0.044546,0.02118,0.028745,-0.011553,-0.01372,0.000138
"M535.375T1490.352",0.0071027,-0.0058967,0.009709,0.012142,-0.02752,-0.015948,-0.0074937,0.046211,-0.01912,-0.015073,0.00033636,0.015945,0.011546,0.0019518,-0.0022742
"M969.398T948.9",0.041496,-0.033161,-0.0091262,-0.00076657,0.017739,0.0079159,-0.011288,0.0026751,0.0036734,0.0060937,0.0034253,0.00090364,-0.003502,-0.0091296,0.0077012
