"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M871.583T1481.744,2.279,0.13624,0.86569,0.51935,First-tp_Fusarium - First-tp_Control
M614.484T1372.967,2.2712,0.13712,0.86289,0.52105,First-tp_Control - First-tp_Fusarium
M403.167T909.893,2.271,0.13714,0.86283,0.52105,First-tp_Fusarium - First-tp_Control; First-tp_Xanthomonas - First-tp_Control
M646.461T1352.771,2.2629,0.13808,0.85988,0.52373,First-tp_Xanthomonas - First-tp_Fusarium
M975.566T1291.55,2.2582,0.13861,0.85819,0.52438,First-tp_Control - First-tp_Fusarium; First-tp_Xanthomonas - First-tp_Fusarium
M748.518T1322.784,2.2525,0.13928,0.85612,0.52438,First-tp_Drought - First-tp_Fusarium
M565.41T1416.7,2.2481,0.13979,0.85452,0.52438,First-tp_Xanthomonas - First-tp_Fusarium
M675.252T926.047,2.248,0.1398,0.85448,0.52438,""
M647.463T1423.013,2.2475,0.13986,0.8543,0.52438,First-tp_Xanthomonas - First-tp_Fusarium
M1131.443T843.183,2.2421,0.14049,0.85234,0.52438,First-tp_Fusarium - First-tp_Control
M719.487T1456.538,2.2405,0.14068,0.85178,0.52438,First-tp_Xanthomonas - First-tp_Fusarium
M484.186T924.637,2.2398,0.14076,0.85152,0.52438,First-tp_Xanthomonas - First-tp_Control
M699.266T892.331,2.239,0.14086,0.85122,0.52438,First-tp_Xanthomonas - First-tp_Control
M798.839T1023.188,2.2345,0.14139,0.84958,0.52438,First-tp_Xanthomonas - First-tp_Control
M557.21T874.262,2.2335,0.1415,0.84924,0.52438,First-tp_Fusarium - First-tp_Control
M571.192T859.75,2.232,0.14168,0.8487,0.52438,First-tp_Xanthomonas - First-tp_Control
M864.319T940.951,2.2303,0.14188,0.84808,0.52438,First-tp_Xanthomonas - First-tp_Control
M693.444T1356.441,2.2302,0.1419,0.84803,0.52438,First-tp_Control - First-tp_Xanthomonas
M591.473T1440.13,2.2283,0.14212,0.84734,0.52438,First-tp_Xanthomonas - First-tp_Fusarium
M770.3T957.42,2.2273,0.14223,0.84699,0.52438,First-tp_Fusarium - First-tp_Control
M700.27T900.968,2.2265,0.14233,0.8467,0.52438,First-tp_Fusarium - First-tp_Control
M1059.429T828.514,2.2262,0.14237,0.84659,0.52438,First-tp_Xanthomonas - First-tp_Control
M737.173T1002.572,2.2197,0.14315,0.84422,0.5264,First-tp_Control - First-tp_Drought
M803.315T940.951,2.2156,0.14364,0.84272,0.52715,First-tp_Xanthomonas - First-tp_Control
M532.196T942.609,2.2127,0.14399,0.84167,0.52715,First-tp_Xanthomonas - First-tp_Control
M670.537T1352.626,2.2098,0.14434,0.84062,0.52715,""
M675.44T1356.706,2.2083,0.14452,0.84007,0.52715,First-tp_Xanthomonas - First-tp_Fusarium
M319.223T1203.571,2.2071,0.14466,0.83964,0.52715,First-tp_Control - First-tp_Fusarium
M675.452T1372.394,2.2033,0.14513,0.83824,0.52715,First-tp_Xanthomonas - First-tp_Drought
M1057.414T847.292,2.201,0.14541,0.8374,0.52715,First-tp_Drought - First-tp_Control
M952.357T909.479,2.2006,0.14546,0.83726,0.52715,First-tp_Xanthomonas - First-tp_Control
M826.523T1305.342,2.1993,0.14561,0.8368,0.52715,First-tp_Control - First-tp_Fusarium; First-tp_Xanthomonas - First-tp_Fusarium
M555.363T1275.021,2.199,0.14565,0.83668,0.52715,First-tp_Drought - First-tp_Control
M679.449T1212.039,2.1951,0.14613,0.83526,0.52805,First-tp_Drought - First-tp_Control
M1087.418T959.199,2.1836,0.14755,0.83108,0.52942,First-tp_Xanthomonas - First-tp_Control
M679.391T1153.775,2.1755,0.14856,0.82809,0.52942,""
M565.417T1439.955,2.1739,0.14876,0.82752,0.52942,First-tp_Xanthomonas - First-tp_Fusarium
M687.446T1352.626,2.1722,0.14898,0.82689,0.52942,First-tp_Control - First-tp_Drought
M889.582T1473.64,2.1711,0.14911,0.82649,0.52942,First-tp_Xanthomonas - First-tp_Control
M387.235T1108.062,2.1708,0.14915,0.82639,0.52942,First-tp_Fusarium - First-tp_Control
M622.422T1352.626,2.1708,0.14915,0.82637,0.52942,""
M889.313T769.174,2.1707,0.14915,0.82636,0.52942,First-tp_Fusarium - First-tp_Control
M385.183T1403.322,2.1687,0.14942,0.8256,0.52942,First-tp_Control - First-tp_Fusarium
M841.33T990.311,2.1677,0.14954,0.82524,0.52942,First-tp_Fusarium - First-tp_Control
M512.262T1169.348,2.1629,0.15014,0.8235,0.52942,First-tp_Xanthomonas - First-tp_Fusarium
M664.462T1368.515,2.1619,0.15027,0.82312,0.52942,""
M471.309T1335.803,2.1581,0.15075,0.82174,0.52942,First-tp_Drought - First-tp_Control
M519.185T891.73,2.1574,0.15084,0.82149,0.52942,First-tp_Xanthomonas - First-tp_Control
M513.353T1456.772,2.1569,0.1509,0.8213,0.52942,""
M558.473T1423.364,2.1556,0.15108,0.8208,0.52942,""
M809.524T1626.651,2.1547,0.15118,0.8205,0.52942,First-tp_Control - First-tp_Fusarium
M655.217T820.228,2.1533,0.15136,0.81998,0.52942,""
M881.336T941.124,2.1532,0.15138,0.81992,0.52942,First-tp_Xanthomonas - First-tp_Control
M660.517T1423.005,2.1514,0.15161,0.81926,0.52942,First-tp_Xanthomonas - First-tp_Control
M898.347T1006.792,2.1495,0.15185,0.81859,0.52942,First-tp_Xanthomonas - First-tp_Control
M387.25T1278.929,2.1493,0.15188,0.81851,0.52942,""
M952.367T926.75,2.1481,0.15203,0.81808,0.52942,""
M385.184T1473.566,2.1479,0.15206,0.818,0.52942,First-tp_Control - First-tp_Drought
M863.512T1205.117,2.1443,0.15252,0.81668,0.53022,First-tp_Control - First-tp_Drought
M557.203T893.494,2.1421,0.15281,0.81584,0.53044,First-tp_Fusarium - First-tp_Control
M697.459T1191.472,2.135,0.15372,0.81326,0.53178,""
M820.502T1525.061,2.1332,0.15396,0.81259,0.53178,First-tp_Control - First-tp_Fusarium
M427.301T1423.014,2.1313,0.1542,0.81191,0.53178,First-tp_Drought - First-tp_Control
M527.227T886.063,2.13,0.15438,0.81142,0.53178,First-tp_Drought - First-tp_Control
M952.38T957.42,2.1287,0.15455,0.81094,0.53178,First-tp_Xanthomonas - First-tp_Control
M430.319T1390.137,2.1284,0.15459,0.81082,0.53178,First-tp_Fusarium - First-tp_Control
M401.342T1557.26,2.1264,0.15485,0.81008,0.53189,First-tp_Control - First-tp_Drought
M1077.401T940.951,2.1226,0.15534,0.80871,0.53242,First-tp_Xanthomonas - First-tp_Control
M305.242T1373.292,2.1199,0.1557,0.8077,0.53242,First-tp_Drought - First-tp_Control
M788.28T891.652,2.1199,0.15571,0.80769,0.53242,First-tp_Fusarium - First-tp_Control
M948.397T959.199,2.1131,0.15661,0.80519,0.53412,First-tp_Xanthomonas - First-tp_Control
M635.491T1472.841,2.1073,0.15737,0.80307,0.53412,First-tp_Xanthomonas - First-tp_Drought
M547.387T1389.173,2.105,0.15769,0.80219,0.53412,First-tp_Xanthomonas - First-tp_Fusarium
M427.241T1439.043,2.1033,0.15792,0.80157,0.53412,""
M515.356T1423.01,2.1016,0.15815,0.80094,0.53412,First-tp_Fusarium - First-tp_Control
M803.31T992.353,2.1015,0.15816,0.80091,0.53412,""
M1072.353T784.45,2.1006,0.15827,0.80059,0.53412,""
M381.31T1573.977,2.0997,0.1584,0.80025,0.53412,First-tp_Xanthomonas - First-tp_Drought
M847.517T1163.004,2.0984,0.15857,0.79979,0.53412,First-tp_Drought - First-tp_Control
M1006.382T812.644,2.0959,0.15891,0.79885,0.53412,""
M874.325T843.183,2.0957,0.15894,0.79876,0.53412,First-tp_Drought - First-tp_Control
M585.283T918.479,2.0915,0.15951,0.79722,0.53412,""
M810.527T1193.498,2.0906,0.15963,0.79688,0.53412,First-tp_Xanthomonas - First-tp_Fusarium
M1019.391T857.905,2.0896,0.15976,0.79653,0.53412,First-tp_Drought - First-tp_Control
M425.215T1440.098,2.0885,0.15992,0.7961,0.53412,First-tp_Fusarium - First-tp_Xanthomonas
M659.269T953.298,2.0879,0.15999,0.79591,0.53412,First-tp_Drought - First-tp_Control
M1119.432T843.183,2.085,0.16039,0.79483,0.53412,First-tp_Drought - First-tp_Control
M671.56T1406.45,2.0846,0.16045,0.79467,0.53412,""
M449.369T1557.545,2.0798,0.1611,0.79291,0.53412,First-tp_Xanthomonas - First-tp_Drought
M859.281T850.362,2.0783,0.16131,0.79233,0.53412,""
M887.348T943.327,2.0734,0.16198,0.79053,0.53412,""
M571.45T1291.55,2.0726,0.1621,0.79023,0.53412,First-tp_Drought - First-tp_Fusarium
M887.355T973.898,2.0702,0.16243,0.78933,0.53412,First-tp_Fusarium - First-tp_Control
M937.606T1601.965,2.0686,0.16265,0.78875,0.53412,""
M608.267T945.789,2.0675,0.1628,0.78834,0.53412,First-tp_Fusarium - First-tp_Control
M1008.558T1238.755,2.0673,0.16283,0.78827,0.53412,First-tp_Xanthomonas - First-tp_Fusarium
M666.429T1691.217,2.0669,0.16288,0.78812,0.53412,""
M954.382T975.822,2.0659,0.16302,0.78776,0.53412,First-tp_Xanthomonas - First-tp_Control
M949.605T1473.64,2.0656,0.16307,0.78764,0.53412,First-tp_Xanthomonas - First-tp_Fusarium
M440.152T910.27,2.0583,0.16409,0.78491,0.53412,First-tp_Fusarium - First-tp_Control
M676.511T1297.075,2.0572,0.16425,0.78451,0.53412,First-tp_Xanthomonas - First-tp_Fusarium
M1062.429T942.609,2.0556,0.16447,0.78391,0.53412,First-tp_Fusarium - First-tp_Control
M425.287T1423.366,2.0528,0.16486,0.7829,0.53412,First-tp_Xanthomonas - First-tp_Drought
M549.19T901.604,2.0526,0.16489,0.7828,0.53412,First-tp_Xanthomonas - First-tp_Control
M1062.403T940.951,2.0507,0.16515,0.78211,0.53412,First-tp_Fusarium - First-tp_Control
M986.584T1323.28,2.05,0.16526,0.78184,0.53412,First-tp_Xanthomonas - First-tp_Fusarium
M585.446T1557.882,2.0471,0.16566,0.78078,0.53412,First-tp_Xanthomonas - First-tp_Drought
M571.362T1440.098,2.0452,0.16593,0.78007,0.53412,""
M440.232T1219.408,2.0451,0.16595,0.78002,0.53412,First-tp_Control - First-tp_Drought
M593.201T924.482,2.0425,0.16632,0.77905,0.53412,""
M701.542T1438.11,2.0412,0.1665,0.77858,0.53412,First-tp_Xanthomonas - First-tp_Drought
M424.207T1477.169,2.0402,0.16665,0.7782,0.53412,First-tp_Control - First-tp_Xanthomonas
M964.375T959.199,2.0388,0.16684,0.7777,0.53412,First-tp_Fusarium - First-tp_Control
M515.359T1439.799,2.0372,0.16707,0.77711,0.53412,First-tp_Fusarium - First-tp_Control
M326.286T1473.082,2.0361,0.16723,0.77669,0.53412,First-tp_Fusarium - First-tp_Drought
M937.594T1308.231,2.036,0.16725,0.77665,0.53412,""
M951.383T957.42,2.0355,0.16732,0.77646,0.53412,""
M859.275T834.347,2.035,0.16739,0.77626,0.53412,""
M646.453T1439.754,2.0318,0.16784,0.7751,0.53431,First-tp_Xanthomonas - First-tp_Fusarium
M835.478T1356.237,2.0313,0.16792,0.7749,0.53431,First-tp_Control - First-tp_Drought
M401.317T1390.374,2.0296,0.16816,0.77428,0.53433,First-tp_Fusarium - First-tp_Control
M385.183T1439.992,2.0262,0.16866,0.77299,0.53461,First-tp_Control - First-tp_Fusarium
M499.192T900.968,2.0258,0.16871,0.77285,0.53461,First-tp_Xanthomonas - First-tp_Control
M591.474T1330.445,2.0221,0.16925,0.77146,0.53558,First-tp_Xanthomonas - First-tp_Fusarium
M864.323T959.199,2.0145,0.17036,0.76864,0.53756,""
M1049.412T957.42,2.0135,0.17051,0.76825,0.53756,First-tp_Fusarium - First-tp_Control
M813.295T891.652,2.013,0.17058,0.76807,0.53756,First-tp_Drought - First-tp_Control
M704.522T1355.605,2.0079,0.17133,0.76618,0.53905,First-tp_Xanthomonas - First-tp_Fusarium
M571.365T1456.373,2.0064,0.17155,0.7656,0.53905,""
M347.255T1439.392,2.0036,0.17197,0.76455,0.53905,First-tp_Control - First-tp_Drought
M403.166T832.505,2.0032,0.17203,0.76439,0.53905,""
M677.439T1269.605,2.0018,0.17223,0.76389,0.53905,""
M699.455T1253.346,1.996,0.1731,0.76171,0.54101,""
M805.328T827.274,1.9906,0.1739,0.7597,0.54279,First-tp_Drought - First-tp_Control
M556.445T1212.039,1.984,0.17489,0.75723,0.54491,""
M978.369T957.42,1.9817,0.17524,0.75637,0.54491,""
M903.346T812.644,1.9807,0.17538,0.75601,0.54491,""
M587.442T1269.605,1.9798,0.17553,0.75564,0.54491,First-tp_Drought - First-tp_Fusarium
M1141.365T817.469,1.9773,0.1759,0.75473,0.54504,""
M986.593T1340.539,1.9764,0.17605,0.75437,0.54504,First-tp_Xanthomonas - First-tp_Fusarium
M499.365T1490.14,1.9722,0.17669,0.7528,0.54605,First-tp_Xanthomonas - First-tp_Fusarium
M650.482T1439.948,1.9711,0.17685,0.75239,0.54605,First-tp_Xanthomonas - First-tp_Fusarium
M506.176T828.514,1.9652,0.17775,0.75019,0.54775,""
M384.193T1439.78,1.9641,0.17792,0.74977,0.54775,First-tp_Fusarium - First-tp_Xanthomonas
M951.385T975.822,1.9628,0.17812,0.74929,0.54775,""
M291.231T1305.114,1.9577,0.17892,0.74735,0.54946,""
M861.595T1526.07,1.9545,0.17941,0.74614,0.55001,First-tp_Xanthomonas - First-tp_Drought
M711.444T1322.388,1.9524,0.17973,0.74538,0.55001,First-tp_Drought - First-tp_Fusarium
M965.706T1490.033,1.951,0.17995,0.74484,0.55001,""
M577.49T1591.335,1.9502,0.18008,0.74454,0.55001,""
M1091.429T900.968,1.9488,0.1803,0.74402,0.55001,First-tp_Fusarium - First-tp_Control
M951.572T1242.045,1.9452,0.18086,0.74266,0.55024,""
M863.314T941.78,1.9418,0.18139,0.74138,0.55024,""
M1159.542T903.94,1.9414,0.18146,0.74123,0.55024,First-tp_Fusarium - First-tp_Control
M1007.556T1222.223,1.941,0.18151,0.74109,0.55024,First-tp_Xanthomonas - First-tp_Fusarium
M354.284T1347.637,1.9407,0.18157,0.74095,0.55024,First-tp_Fusarium - First-tp_Xanthomonas
M769.489T1304.079,1.9367,0.1822,0.73945,0.55142,""
M592.48T1325.086,1.9326,0.18285,0.7379,0.55266,""
M589.459T1372.544,1.9279,0.18359,0.73616,0.55415,First-tp_Xanthomonas - First-tp_Fusarium
M617.506T1594.034,1.9165,0.18543,0.73182,0.55897,""
M568.208T909.479,1.9094,0.18656,0.72917,0.56049,First-tp_Xanthomonas - First-tp_Control
M497.195T864.231,1.9089,0.18665,0.72898,0.56049,First-tp_Xanthomonas - First-tp_Drought
M879.468T1338.726,1.9088,0.18667,0.72893,0.56049,""
M600.494T1476.552,1.9025,0.18769,0.72656,0.56282,""
M986.572T1421.54,1.9001,0.18809,0.72563,0.5633,First-tp_Xanthomonas - First-tp_Fusarium
M641.509T1471.536,1.8985,0.18835,0.72503,0.56333,""
M267.266T1423.012,1.8904,0.18969,0.72197,0.56616,""
M692.267T902.791,1.8898,0.18979,0.72172,0.56616,""
M703.261T828.514,1.8856,0.19048,0.72015,0.56748,First-tp_Xanthomonas - First-tp_Control
M333.151T715.669,1.8786,0.19165,0.7175,0.57012,""
M655.208T834.347,1.8773,0.19187,0.717,0.57012,""
M851.325T943.327,1.8707,0.19298,0.7145,0.57268,""
M563.405T1390.077,1.8619,0.19446,0.71116,0.57517,First-tp_Xanthomonas - First-tp_Fusarium
M657.232T799.156,1.8614,0.19455,0.71096,0.57517,""
M951.371T927.31,1.8606,0.19469,0.71066,0.57517,""
M602.51T1575.45,1.8598,0.19482,0.71037,0.57517,First-tp_Control - First-tp_Fusarium
M561.213T812.644,1.858,0.19514,0.70965,0.57518,""
M326.29T1508.218,1.8562,0.19544,0.70898,0.57518,First-tp_Fusarium - First-tp_Drought
M711.445T1221.644,1.8545,0.19574,0.70832,0.57518,First-tp_Drought - First-tp_Fusarium
M453.3T1456.918,1.854,0.19583,0.70813,0.57518,""
M730.537T1371.065,1.8456,0.19726,0.70495,0.57797,First-tp_Control - First-tp_Fusarium
M534.402T1422.678,1.8453,0.19733,0.70482,0.57797,""
M966.373T919.58,1.8441,0.19753,0.70436,0.57797,""
M1019.703T1376.163,1.8378,0.19862,0.70197,0.58042,First-tp_Xanthomonas - First-tp_Fusarium
M557.461T1262.042,1.831,0.19982,0.69936,0.58172,""
M708.266T910.27,1.8283,0.20029,0.69834,0.58172,""
M567.238T913.185,1.8275,0.20042,0.69806,0.58172,""
M851.323T925.442,1.8269,0.20053,0.69781,0.58172,""
M628.488T1423.366,1.8269,0.20054,0.69779,0.58172,""
M387.251T1439.586,1.8258,0.20072,0.6974,0.58172,""
M592.476T1352.626,1.8235,0.20113,0.69652,0.58172,""
M860.314T843.183,1.8235,0.20113,0.69652,0.58172,""
M871.588T1456.932,1.8223,0.20135,0.69604,0.58172,""
M951.567T1289.006,1.8166,0.20235,0.69389,0.58312,""
M861.603T1557.588,1.8146,0.20272,0.6931,0.58312,First-tp_Xanthomonas - First-tp_Drought
M893.341T926.592,1.8122,0.20315,0.69219,0.58312,""
M519.184T799.156,1.8115,0.20328,0.69191,0.58312,""
M965.706T1463.866,1.8103,0.20348,0.69148,0.58312,""
M409.18T831.535,1.8094,0.20364,0.69113,0.58312,First-tp_Fusarium - First-tp_Control
M810.531T1659.646,1.8084,0.20383,0.69072,0.58312,First-tp_Control - First-tp_Fusarium
M441.228T1306.216,1.8081,0.20388,0.69063,0.58312,""
M723.497T1490.314,1.8043,0.20456,0.68918,0.58389,""
M931.349T957.42,1.8037,0.20467,0.68895,0.58389,""
M716.516T1356.112,1.8024,0.20491,0.68844,0.58389,""
M703.256T884.128,1.7991,0.2055,0.68719,0.58391,First-tp_Xanthomonas - First-tp_Control
M256.171T1610.743,1.7985,0.20562,0.68693,0.58391,""
M631.469T1330.308,1.7981,0.20568,0.6868,0.58391,""
M607.458T1423.366,1.7915,0.20689,0.68425,0.58663,""
M499.199T868.008,1.7881,0.20751,0.68297,0.58764,""
M521.267T1106.551,1.7863,0.20784,0.68228,0.58785,First-tp_Control - First-tp_Fusarium
M409.175T877.183,1.7818,0.20867,0.68055,0.58946,""
M841.471T1389.363,1.778,0.20937,0.67908,0.59043,""
M820.506T1574.276,1.7771,0.20954,0.67873,0.59043,First-tp_Control - First-tp_Fusarium
M639.422T1278.929,1.7758,0.20978,0.67823,0.59043,""
M303.177T1540.698,1.7744,0.21005,0.67769,0.59045,""
M702.26T836.496,1.7704,0.21078,0.67617,0.59065,""
M395.288T1472.855,1.7692,0.211,0.67571,0.59065,""
M714.264T908.018,1.7686,0.21113,0.67546,0.59065,""
M541.474T1573.977,1.7684,0.21115,0.67541,0.59065,First-tp_Xanthomonas - First-tp_Drought
M753.585T1558.832,1.7664,0.21154,0.67461,0.59102,""
M425.216T1422.743,1.7609,0.21256,0.67252,0.59302,""
M516.411T1568.021,1.7588,0.21296,0.6717,0.59302,""
M576.484T1418.277,1.7573,0.21324,0.67112,0.59302,""
M600.493T1607.83,1.757,0.21329,0.67103,0.59302,""
M339.172T1490.329,1.7539,0.21389,0.6698,0.59331,""
M332.331T1472.833,1.7528,0.2141,0.66938,0.59331,""
M863.511T1188.313,1.7524,0.21417,0.66924,0.59331,""
M326.288T1489.992,1.7493,0.21476,0.66806,0.59347,""
M858.336T973.898,1.7489,0.21484,0.66789,0.59347,""
M723.435T1322.772,1.7473,0.21515,0.66727,0.59347,""
M867.584T1358.969,1.7467,0.21527,0.66702,0.59347,""
M951.371T857.905,1.7423,0.21611,0.66533,0.59426,""
M521.265T1141.562,1.7411,0.21633,0.66489,0.59426,First-tp_Control - First-tp_Fusarium
M605.221T880.56,1.7396,0.21663,0.66429,0.59426,""
M964.379T973.898,1.7392,0.21669,0.66416,0.59426,""
M809.538T1490.286,1.7384,0.21685,0.66384,0.59426,""
M1153.43T843.183,1.7345,0.2176,0.66235,0.59456,""
M954.358T843.183,1.7326,0.21797,0.6616,0.59456,""
M431.146T926.047,1.7325,0.218,0.66155,0.59456,""
M519.387T1507.107,1.7316,0.21816,0.66122,0.59456,""
M355.282T1278.929,1.7311,0.21825,0.66104,0.59456,""
M497.351T1457.506,1.7266,0.21914,0.65928,0.59626,""
M1007.555T1186.469,1.7252,0.21942,0.65873,0.5963,""
M931.58T1440.166,1.7233,0.21979,0.65799,0.59661,""
M979.605T1440.166,1.7203,0.22038,0.65683,0.59719,First-tp_Xanthomonas - First-tp_Fusarium
M861.571T1506.859,1.718,0.22082,0.65595,0.59719,First-tp_Xanthomonas - First-tp_Drought
M1012.721T1475.069,1.7158,0.22125,0.65511,0.59719,""
M367.178T1438.88,1.7149,0.22143,0.65477,0.59719,""
M851.322T857.905,1.7094,0.22251,0.65264,0.59719,""
M1041.415T857.905,1.7094,0.22252,0.65262,0.59719,""
M593.234T877.183,1.7069,0.22301,0.65167,0.59719,""
M669.243T917.809,1.7061,0.22318,0.65134,0.59719,First-tp_Fusarium - First-tp_Control
M815.515T1474.31,1.7048,0.22344,0.65084,0.59719,""
M675.447T1389.557,1.7023,0.22394,0.64987,0.59719,""
M385.182T1540.093,1.6996,0.22447,0.64884,0.59719,""
M505.253T1269.605,1.6986,0.22468,0.64843,0.59719,""
M547.412T1341.992,1.6979,0.22482,0.64816,0.59719,First-tp_Xanthomonas - First-tp_Fusarium
M985.571T1146.934,1.6948,0.22543,0.64698,0.59719,""
M513.351T1439.707,1.6944,0.22553,0.64679,0.59719,""
M543.444T1574.274,1.694,0.2256,0.64666,0.59719,""
M991.723T1642.233,1.694,0.22561,0.64664,0.59719,""
M439.315T1490.286,1.6922,0.22596,0.64596,0.59719,First-tp_Xanthomonas - First-tp_Drought
M453.3T1352.626,1.6899,0.22642,0.64508,0.59719,""
M844.603T1428.316,1.6898,0.22644,0.64504,0.59719,""
M1028.741T1456.932,1.6879,0.22684,0.64428,0.59719,""
M451.141T834.347,1.6868,0.22705,0.64387,0.59719,""
M883.58T1438.11,1.6864,0.22714,0.64371,0.59719,""
M695.45T1338.973,1.6863,0.22716,0.64367,0.59719,First-tp_Xanthomonas - First-tp_Fusarium
M923.341T843.183,1.686,0.22723,0.64354,0.59719,""
M645.263T929.492,1.6854,0.22735,0.64331,0.59719,""
M523.599T1382.768,1.6852,0.22738,0.64325,0.59719,""
M778.292T940.951,1.6848,0.22747,0.64307,0.59719,""
M471.314T1308.231,1.6827,0.22789,0.64227,0.59719,""
M347.216T1256.694,1.6822,0.228,0.64207,0.59719,First-tp_Fusarium - First-tp_Control
M841.262T834.347,1.6808,0.22829,0.64151,0.59719,""
M555.366T1352.626,1.6805,0.22834,0.64141,0.59719,""
M439.317T1473.604,1.6772,0.22902,0.64013,0.59774,""
M425.216T1401.37,1.6769,0.22908,0.64002,0.59774,""
M519.181T769.174,1.6714,0.2302,0.63789,0.59784,""
M524.359T1643.061,1.6713,0.23024,0.63783,0.59784,""
M646.454T1406.122,1.6703,0.23043,0.63747,0.59784,""
M565.409T1275.021,1.6694,0.23061,0.63711,0.59784,""
M773.297T924.482,1.6692,0.23067,0.63701,0.59784,""
M881.354T990.311,1.6675,0.23101,0.63636,0.59784,""
M891.586T1463.866,1.667,0.23112,0.63617,0.59784,""
M787.547T1591.444,1.6651,0.23151,0.63542,0.59784,""
M441.32T1358.969,1.6642,0.23171,0.63506,0.59784,""
M519.39T1490.033,1.6641,0.23173,0.63503,0.59784,""
M886.576T1523.593,1.6622,0.23211,0.63431,0.59816,""
M602.509T1557.998,1.6597,0.23263,0.63333,0.59859,""
M664.46T1406.422,1.6588,0.23283,0.63296,0.59859,""
M637.556T1540.43,1.6577,0.23306,0.63253,0.59859,""
M769.289T900.968,1.6554,0.23354,0.63163,0.59916,""
M945.579T1325.086,1.6527,0.23409,0.63061,0.59989,""
M605.427T1490.314,1.6504,0.2346,0.62968,0.60051,""
M625.264T1339.593,1.6428,0.23619,0.62674,0.60264,""
M574.466T1295.888,1.6425,0.23626,0.62661,0.60264,""
M653.413T1286.062,1.6398,0.23683,0.62557,0.60264,""
M529.366T1421.943,1.6393,0.23694,0.62537,0.60264,""
M579.488T1473.637,1.6393,0.23694,0.62536,0.60264,""
M609.269T1439.891,1.6374,0.23735,0.62462,0.60264,""
M285.134T1052.907,1.6368,0.23747,0.6244,0.60264,""
M931.376T975.822,1.6365,0.23753,0.62428,0.60264,""
M587.444T1372.394,1.6346,0.23793,0.62355,0.60299,""
M521.208T925.1,1.6324,0.23841,0.62267,0.60354,""
M736.521T1490.314,1.6268,0.23961,0.62049,0.60562,""
M954.595T1540.43,1.6261,0.23976,0.62022,0.60562,""
M703.255T909.479,1.6244,0.24013,0.61955,0.60589,""
M387.235T1141.287,1.6144,0.24231,0.61563,0.6107,""
M877.342T1006.792,1.6112,0.243,0.61439,0.61086,""
M952.356T828.514,1.6105,0.24317,0.6141,0.61086,""
M351.18T1518.016,1.6096,0.24337,0.61374,0.61086,""
M623.435T1308.231,1.6093,0.24344,0.61361,0.61086,""
M381.19T1440.054,1.6076,0.24381,0.61295,0.61113,""
M854.583T1456.932,1.6053,0.24431,0.61206,0.61144,""
M660.514T1439.78,1.6031,0.2448,0.61119,0.61144,""
M602.477T1571.719,1.6023,0.24498,0.61087,0.61144,""
M655.418T1389.36,1.601,0.24526,0.61037,0.61144,""
M903.587T1358.969,1.6009,0.24527,0.61036,0.61144,""
M863.512T1152.355,1.5993,0.24564,0.6097,0.6117,""
M732.275T843.183,1.5972,0.24611,0.60888,0.61219,""
M938.605T1475.069,1.5938,0.24687,0.60754,0.61266,""
M603.481T1573.977,1.5917,0.24733,0.60673,0.61266,""
M429.317T1389.185,1.5908,0.24752,0.60638,0.61266,""
M658.499T1325.086,1.5903,0.24765,0.60616,0.61266,""
M545.37T1372.761,1.5895,0.24782,0.60586,0.61266,""
M991.719T1473.643,1.5887,0.248,0.60555,0.61266,""
M497.355T1490.329,1.588,0.24816,0.60526,0.61266,""
M854.586T1475.069,1.5854,0.24874,0.60425,0.61288,""
M664.461T1422.743,1.5838,0.2491,0.60363,0.61288,""
M547.382T1348.634,1.5834,0.24919,0.60346,0.61288,""
M877.332T968.992,1.5817,0.24958,0.60279,0.61288,""
M439.316T1439.553,1.5804,0.24986,0.6023,0.61288,""
M538.537T1456.786,1.5803,0.2499,0.60223,0.61288,""
M729.452T1109.944,1.5782,0.25036,0.60144,0.61288,""
M981.368T973.898,1.5781,0.2504,0.60137,0.61288,""
M576.483T1456.027,1.5746,0.25118,0.60001,0.61308,""
M954.593T1523.868,1.5734,0.25145,0.59955,0.61308,""
M474.345T1591.903,1.5714,0.25192,0.59874,0.61308,""
M985.575T1306.148,1.5693,0.25239,0.59793,0.61308,""
M572.206T940.951,1.5689,0.25248,0.59777,0.61308,""
M533.435T1510.689,1.5685,0.25257,0.59762,0.61308,""
M1012.372T940.951,1.5679,0.25272,0.59736,0.61308,""
M637.414T1384.421,1.5677,0.25277,0.59728,0.61308,""
M1059.419T884.787,1.567,0.25291,0.59704,0.61308,""
M607.448T1423.334,1.5644,0.25351,0.596,0.61308,""
M643.247T821.568,1.5636,0.2537,0.59568,0.61308,""
M506.856T1358.969,1.5628,0.25388,0.59537,0.61308,""
M933.56T1145.906,1.5615,0.25417,0.59487,0.61308,""
M590.444T1439.586,1.5603,0.25445,0.59439,0.61308,""
M722.259T813.875,1.5602,0.25449,0.59432,0.61308,""
M349.196T1389.794,1.5574,0.25513,0.59324,0.61314,""
M786.512T1300.456,1.5571,0.25521,0.59311,0.61314,""
M547.407T1473.551,1.5548,0.25574,0.5922,0.61314,""
M557.468T1570.748,1.5546,0.25578,0.59213,0.61314,""
M987.582T1306.56,1.5529,0.25618,0.59145,0.61314,""
M672.553T1440.036,1.552,0.25638,0.59111,0.61314,""
