"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"M774.828T14.53","18223.276","18223.276","18223.276","18223.276","18563.2978","19610.004","20007.898","22490.881","19376.06","19471.666","17859.108","20586.754","17598.473","10294.745","18078.869","18701.674","21377.792","20677.606","9582.944","18862.371","18656.894","30898.054","18878.533","19017.345","20363.485","11638.181","18900.855","19406.328","19361.398","20149.108","20312.395","18808.869","22219.698","20833.66","20019.386","16959.674","20895.28","11343.674","18658.885","16943.935","16943.935","20281.129","20799.257","20427.285","19705.764","18329.05","18661.632","22976.195","19464.957","13032.661","10587.562","18692.251","18307.727","10413.004"
"M780.837T18.123","13946.342","13946.342","13946.342","13946.342","19161.2413","15837.37","18242.077","19589.789","15757.614","13303.427","14439.259","15298.872","16787.652","18351.045","16859.634","17971.754","17702.664","18792.208","18059.947","26441.454","19720.669","15697.499","15961.797","17762.385","18695.099","13098.085","17159.011","14895.363","15728.438","9046.405","15012.961","26988.724","17608.166","17172.202","19488.612","17414.189","18473.254","16381.712","20652.34","14140.683","14140.683","18344.87","17375.09","17214.603","19222.904","15765.154","17740.183","17977.318","12035.18","18887.126","17682.89","16578.154","19071.042","18354.9"
"M788.836T18.125","23212.831","23212.831","23212.831","23212.831","42270.823","15205.48","28914.377","29533.182","31779.624","19758.879","23814.738","29546.082","28846.28","28345.918","28987.31","28122.114","26873.186","29918.777","31198.02","26195.149","29460.299","45032.964","28631.571","29097.03","30870.8","21188.302","28729.209","15352.973","26380.691","19516.694","22868.021","43417.864","30488.712","39496.864","31622.091","27537.027","28384.9","29724.66","44695.984","23581.183","23581.183","27769.058","30294.309","26924.163","26847.025","26434.957","24783.872","27959.685","17472.601","32439.813","29241.462","26690.768","26298.124","28840.571"
"M788.841T11.105","15039.485","15039.485","15039.485","15039.485","11988.976","12671.783","13573.879","14077.956","14084.548","13118.16","14001.089","18526.943","12354.028","12969.885","12379.757","12830.888","10195.283","16417.834","17157.056","14553.906","15960.213","15850.272","13021.32","12699.991","12857.877","15366.315","12689.29","12269.074","13605.986","12242.782","12370.437","12538.9608","16182.931","15458.447","12897.933","15602.668","12825.062","17065.4","14307.716","13604.692","13604.692","16776.178","16770.16","14169.761","14574.082","15344.739","12978.505","14119.809","13087.004","15941.404","14232.702","12803.958","13631.192","13837.774"
"M794.18T13.113","19968.071","19968.071","19968.071","19968.071","21352.4053","22421.062","22615.144","20832.542","23490.26","18266.636","21459.816","22304.714","23689.333","22458.694","23712.209","21884.175","19734.121","22851.775","25336.183","21077.296","20264.133","22846.011","22525.486","22375.396","22864.114","20401.02","25785.428","21567.741","20352.876","19497.476","19122.989","24173.079","22240.872","23506.202","23337.488","22803.908","23005.609","24801.445","21446.854","18581.268","18581.268","25227.456","24634.622","22456.688","21413.972","21686.866","20571.994","22095.85","18973.285","25562.811","25041.897","21518.362","22250.552","23684.13"
"M794.836T17.122","15498.683","15498.683","15498.683","15498.683","18972.8075","18009.153","15864.823","14831.445","19399.614","12230.537","14945.069","19086.992","18064.995","18770.761","20109.908","19532.68","19659.857","17329.849","16316.993","16842.844","18219.218","30186.144","18396.919","15712.393","19442.502","13314.991","18516.414","16648.277","15911.112","12668.764","13742.335","18492.2287","16541.476","27234.999","18841.68","18789.166","15747.1","18478.766","29578.018","19861.952","19861.952","15414.104","19487.057","15745.094","18925.808","17043.741","15540.038","19290.223","24012.208","21841.9","18375.268","28328.732","18153.912","14322.84"
"M795.842T12.608","8253.196","8253.196","8253.196","8253.196","7861.236","10339.73","10264.702","9464.576","8608.93","10646.677","8664.752","12248.665","12286.328","11110.208","8038.917","10031.591","8306.499","11299.272","8473.368","9644.047","10218.446","9846.269","9350.697","10926.489","10366.296","8773.431","9527.412","8812.718","9252.565","10767.136","9665.038","10365.2249","10583.903","11689.036","10170.504","10051.05","10754.242","8926.99","10220.728","14006.152","14006.152","10296.223","8244.66","8438.856","10266.431","7087.281","9847.951","10647.848","9107.177","7180.621","10243.51","8160.436","10176.536","10630.117"
"M799.252T819.392","54362.585","54362.585","54362.585","54362.585","16547.6623","92825.624","127736.405","81810.959","104970.684","109706.22","133158.124","88640.595","108724.747","137561.292","145283.962","141695.324","125289.925","140806.772","141070.829","49534.458","65043.405","66652.223","24990.185","105077.828","120812.045","104707.673","132556.323","92165.611","124810.883","29973.159","71022.669","52031.5774","57518.746","45409.037","121177.545","98437.876","164023.548","145148.655","32671.596","99579.614","99579.614","122719.926","130975.531","143473.849","147758.07","105465.83","117736.772","79134.594","128527.864","67530.69","140843.283","141676.122","122747.808","115864.605"
"M800.829T18.124","14416.229","14416.229","14416.229","14416.229","20006.3382","16362.942","20058.423","20890.549","19314.945","13861.007","18091.543","18205.037","18361.306","17202.9","16181.719","19831.639","18373.538","19277.66","19786.393","17502.495","18329.1","25205.302","19426.778","18680.848","20245.429","12850.736","18639.498","19609.876","16713.993","12577.636","14373.898","27726.932","17073.572","19114.783","20480.001","18047.338","19688.89","18110.741","17863.491","17286.178","17286.178","18868.428","17345.417","18527.416","19066.326","17575.643","18034.342","20701.949","13779.214","20000.139","18375.268","17443.049","17432.14","20944.177"
"M801.833T16.971","14981.954","14981.954","14981.954","14981.954","16918.3499","20988.778","9610.746","16051.042","15471.713","11372.526","15437.983","17964.282","18677.076","15957.998","16657.728","8617.776","16360.588","17310.599","17572.619","16114.378","15007.017","20968.823","14812.2","16375.766","17259.792","16285.184","19940.235","12968.491","19979.787","11082.452","12964.46","17741.7833","17568.351","23927.586","15949.701","22254.517","14896.556","14604.1","16463.635","21374.981","21374.981","15664.37","17981.229","18055.614","24196.522","21179.52","17597.467","9351.972","13152.271","13667.603","14736.076","16974.772","16200.456","14717.511"
"M802.829T18.125","7235.098","7235.098","7235.098","7235.098","10266.7922","9265.625","11029.06","11978.292","12527.681","7188.08","10139.503","11213.933","10494.622","13502.243","12094.305","12355.59","9229.564","12677.316","11872.547","23680.944","11391.961","12099.714","13195.321","10861.894","10553.726","8378.485","12274.554","11769.04","10435.553","7968.616","6947.382","21632.704","11716.198","10325.217","13540.272","9982.49","11110.414","11479.352","14283.506","11729.276","11729.276","12332.888","12036.006","10855.511","15070.937","10270.025","10422.066","12547.456","7098.752","14521.211","12584.067","11654.86","13341.906","14890.538"
"M802.846T12.108","11154.342","11154.342","11154.342","11154.342","9875.8242","9561.038","8425.817","10043.491","11394.855","7370.574","10042.999","9817.754","11154.197","8893.012","7826.662","10753.47","8666.572","8249.029","10784.55","11163.375","9157.73","9612.877","9640.325","10178.065","10787.287","10527.285","9530.046","9219.335","8063.95","10665.833","10176.69","10300.0741","11938.281","11032.621","8604.548","10206.524","10410.094","10630.039","8246.661","12210.522","12210.522","10080.15","11305.816","9318.994","8926.868","8953.994","8025.828","8556.282","10817.906","9799.134","8398.032","9042.624","11532.583","10656.394"
"M807.333T17.122","12854.625","12854.625","12854.625","12854.625","15258.8119","17002.856","14757.647","16252.464","15388.929","10520.983","13117.246","15889.5","15432.158","15639.844","12980.826","15478.296","15000.86","12379.1","14465.889","12273.911","15799.5","13627.249","15253.833","14932.588","15238.102","21012.671","15406.619","13997.082","13062.4","10746.882","19144.684","17063.4295","12589.905","13719.648","14059.256","14549.871","14828.352","12879.048","23417.927","13266.043","13266.043","15497.386","16265.957","13989.844","15102.677","14947.786","14267.389","14911.809","9452.489","14324.471","15581.685","14685.926","10778.238","15602.668"
"M807.829T17.13","7629.955","7629.955","7629.955","7629.955","9867.5726","10041.223","8958.012","9858.803","10980.017","6766.898","10096.018","11739.695","9624.115","10972.777","9948.201","10275.305","11753.361","7937.742","10679.944","10253.149","9921.696","10939.279","9981.019","10567.819","10043.049","9742.535","9681.502","9177.84","9405.488","5917.66","7858.168","11856.6596","11133.371","10489.727","11037.358","9468.498","9058.016","8423.615","10179.242","10687.847","10687.847","8563.363","10886.397","9396.94","9546.497","9539.917","9300.723","11582.885","7820.177","9187.026","9540.54","8804.186","9684.777","11106.242"
"M809.85T12.106","8610.966","8610.966","8610.966","8610.966","7977.6469","8742.124","9370.731","9558.162","8664.192","7537.162","7710.88","9410.861","7768.404","8734.495","10170.398","8276.02","7245.227","10080.141","9418.538","7963.106","9421.045","8422.967","8912.186","8238.132","9513.255","9813.466","8581.962","6852.815","7953.567","8745.112","8427.135","9224.1122","8677.803","8770.949","9809.987","9263.474","8630.067","8877.617","9545.174","9973.832","9973.832","8629.812","9000.922","6770.713","8266.726","8121.445","8510.232","10819.05","8596.022","9841.522","8068.382","9342.168","8637.985","8853"
"M810.844T12.109","7419.952","7419.952","7419.952","7419.952","4860.4461","9470.326","7743.299","8108.211","7176.622","6753.088","7880.987","10173.591","4990.939","7306.723","8117.772","9035.024","7957.824","8479.673","8239.728","7929.498","7806.342","8408.023","5134.958","7607.162","5413.104","9283.464","8435.554","6983.594","8763.619","7463.474","7675.387","8127.2166","9227.057","19283.761","8219.625","7111.973","7633.988","7359.029","7284.293","7257.82","7257.82","8552.844","7618.788","8824.885","6428.975","6145.126","8083.686","7195.575","4719.344","9546.757","5465.31","7857.568","6076.797","8139.867"
"M813.834T17.116","19318.079","19318.079","19318.079","19318.079","22053.6178","21412.044","23673.446","26450.831","23817.344","16671.051","23264.28","19716.238","23714.932","19989.79","22245.883","25586.53","21356.639","24354.92","27391.755","19604.61","22844.97","19686.538","23216.977","21660.37","24140.203","18634.668","21709.336","23441.334","21235.999","15540.36","22458.501","24614.2226","23280.326","23166.935","26445.343","22248.215","24647.722","24146.337","24673.984","20792.762","20792.762","20623.538","23452.26","24476.884","23263.809","19997.814","15961.392","23784.286","18876.906","25047.803","22292.678","21069.331","24358.822","23681.365"
"M816.508T13.111","51562.762","51562.762","51562.762","51562.762","53374.986","55411.738","55993.913","55140.651","55720.507","47495.487","54936.248","58521.038","56050.684","55662.339","57731.922","54868.172","53157.624","56988.006","58566.233","58321.556","51578.878","54772.877","54103.913","58557.146","54177.313","51329.528","57122.233","57442.1","52112.112","47905.819","48845.355","55100.4402","58512.549","56419.724","56319.561","56295.723","59827.553","55010.538","56443.641","49359.93","49359.93","55917.25","54024.876","53003.95","52503.439","55445.84","52369.28","57258.283","45616.581","62779.906","56346.309","55800.902","54093.796","52689.956"
"M817.177T13.11","11786.163","11786.163","11786.163","11786.163","11427.8678","13109.21","12115.712","12507.264","11163.39","12733.125","11859.259","12796.274","13875.12","14038.594","13312.878","12402.563","11779.21","12698.774","13529.712","12504.47","12657.061","13590.023","9869.313","12719.449","12885.706","12130.282","15427.542","13235.574","14073.295","11713.614","12533.621","12169.7429","12510.991","13246.799","13480.035","13002.024","13476.92","12551.542","12411.218","12441.84","12441.84","13664.176","13350.605","13064.042","12767.367","11667.417","13125.319","10899.504","10234.063","11876.571","13439.228","13929.664","13538.603","10696.956"
"M817.179T13.109","11420.51","11420.51","11420.51","11420.51","10829.8498","12251.054","10848.09","11740.287","10183.266","11280.097","10848.425","11725.475","12597.16","11802.831","12216.124","9345.954","11214.357","10203.136","11531.591","11614.54","11311.725","12452.325","10301.085","11545.044","11245.633","11502.071","13456.87","11192.997","11674.407","11702.196","11675.176","9997.4996","12213.181","11440.398","11605.941","12103.337","11878.261","12438.416","10780.818","11044.4","11044.4","12454.982","11155.366","12989.561","11654.985","11329.658","11765.183","10946.886","10763.502","11510.833","12191.734","12671.294","11969.212","11056.593"
"M817.26T833.71","52753.075","52753.075","52753.075","52753.075","21243.8207","108279.752","177247.173","98791.507","130919.165","139246.071","158475.71","98895.424","105112.742","202255.198","167005.251","214024.024","162819.785","146532.066","187584.628","71014.001","91703.939","57768.811","26775.707","145865.418","153716.343","140788.426","139935.414","128884.43","145026.753","32377.582","88485.614","53199.7014","49392.551","65605.692","169245.649","128161.618","240086.713","182231.919","53684.762","134169.438","134169.438","150780.226","157049.265","164958.774","206183.563","154862.969","151346.453","95664.243","143661.107","79279.499","212402.847","201491.877","145208.619","147290.972"
"M817.264T834.906","58129.098","58129.098","58129.098","58129.098","24511.6587","108279.752","194678.459","106987.657","130919.165","139246.071","171176.652","107613.606","105112.742","201461.285","184860.901","214024.024","184814.785","146164.364","190175.275","75936.672","106265.928","51314.957","26776.568","150962.807","153716.343","129333.496","167044.728","137817.402","145026.753","35326.452","100679.581","50092.3452","53158.366","57989.314","157562.46","135855.013","240086.713","189588.6","51297.82","150994.67","150994.67","145453.14","144796.629","174781.998","188018.995","150849.067","165954.856","116846.32","168222.674","87638.102","228197.704","217290.617","138708.698","169707.187"
"M817.498T15.117","19550.337","19550.337","19550.337","19550.337","24162.9768","23223.471","22183.891","25405.248","25818.066","20810.526","23199.947","24594.52","26083.106","22824.862","23193.065","24668.519","23032.483","24624.621","25715.634","24617.469","23412.53","23798.553","25332.44","25638.819","24686.356","22859.724","24394.979","26911.365","24295.371","18682.25","20565.938","24186.342","26656.647","25044.646","15209.442","23690.433","23020.856","24119.123","25287.272","18676.33","18676.33","22761.111","26315.804","24360.441","24838.604","20162.837","21999.114","23288.126","18349.308","25071.374","25295.491","25056.018","21104.386","24005.285"
"M824.345T903.272","9297.777","9297.777","9297.777","9297.777","3226.716","44621.258","195969.708","62688.607","65283.194","64090.236","35026.414","69434.767","15301.441","164122.969","71536.083","499370.767","224198.847","162696.77","391615.704","2781.432","356625.711","1370.288","3896.467","141195.877","83333.455","308742.112","296293.699","180507.776","497785.144","6661.419","154816.449","5133.7104","14745.332","3857.126","171914.99","243411.171","405236.949","155931","9344.791","254950.288","254950.288","231392.13","224888.699","139427.759","233060.088","131722.572","822434.413","225320.822","266870.861","37990.659","114536.182","192660.47","145918.113","148456.787"
"M825.507T13.11","14911.787","14911.787","14911.787","14911.787","14810.7858","15255.183","15918.173","15019.947","16562.117","12886.027","14487.946","14275.683","15201.958","14942.82","15913.877","15720.881","12974.15","14973.81","17893.963","15824.44","14610.241","16403.376","15035.049","15829.093","14987.172","14500.472","16352.756","13584.816","15311.214","13226.656","14457.264","15617.5385","18060.961","16779.547","14834.056","14923.479","14924.64","14423.222","15347.917","15055.12","15055.12","15963.325","14541.688","16144.282","14859.501","14557.199","15167.661","16661.527","12610.085","8866.11","16627.404","16058.03","14000.329","15137.933"
"M827.834T17.122","21316.159","21316.159","21316.159","21316.159","41307.2998","23769.094","27099.206","16000.309","27101.694","17584.92","19893.291","25763.326","28712.19","25616.06","25938.213","28027.287","23151.842","26754.022","27939.034","43015.969","28209.881","42034.243","26963.947","17244.149","26910.31","23060.976","23644.251","27366.842","23277.767","17386.564","18072.047","29674.6206","28211.073","25622.841","26000.871","24508.848","27250.225","23451.474","43313.965","22115.159","22115.159","25315.72","29057.3","26639.68","25602.943","25018.977","23409.788","25056.114","16259.644","33134.4","25496.26","25193.354","24647.606","26303.947"
"M829.834T17.046","10912.546","10912.546","10912.546","10912.546","14486.0693","14000.218","15013.654","14441.728","16154.069","10370.021","11618.944","13783.183","12342.918","14055.376","15200.736","13491.754","11183","15002.518","14272.69","12759.726","13787.523","10600.443","10356.797","14567.841","16543.058","9887.123","16146.473","13088.981","12697.102","10781.053","10400.902","24344.816","14506.948","14531.713","17452.344","14397.918","13738.447","13432.402","24298.481","15158.829","15158.829","23293.672","16253.923","13741.019","13512.921","12591.748","15357.287","12930.676","13207.504","13416.47","15552.518","9701.016","15579.954","11490.368"
"M830.837T11.111","19835.034","19835.034","19835.034","19835.034","18088.7613","17211.887","18940.343","19790.547","26602.278","22221.459","23190.589","28130.546","18931.079","22434.642","20493.406","25895.454","23307.078","25559.366","27576.024","24273.936","25549.171","24265.766","21404.059","24071.211","26244.058","28221.185","25551.344","23801.923","22069.129","20134.978","20981.192","19294.875","25137.365","20436.105","21550.73","20791.284","25042.904","22699.582","23486.326","25329.762","25329.762","25277.606","27598.548","25765.943","19491.656","25170.264","26487.959","26364.858","21389.29","26647.103","20728.407","26469.17","20568.083","22825.71"
