"",F.stat,p.value,-log10(p),FDR
M763.456T1354.833,2.3549,0.12403,0.90649,0.58177
M651.409T1195.638,2.3539,0.12413,0.90611,0.58177
M984.394T881.272,2.3516,0.12438,0.90526,0.58177
M474.347T1575.715,2.3493,0.12463,0.90438,0.58177
M629.509T1624.418,2.349,0.12467,0.90425,0.58177
M402.157T908.195,2.3483,0.12474,0.90399,0.58177
M624.433T1278.929,2.3465,0.12494,0.90331,0.58177
M947.38T990.311,2.3452,0.12508,0.90281,0.58177
M1003.384T957.42,2.3437,0.12524,0.90224,0.58177
M423.148T959.199,2.3431,0.12531,0.90203,0.58177
M437.308T1490.329,2.3404,0.12561,0.90098,0.58177
M861.498T1154.618,2.3385,0.12581,0.90027,0.58177
M423.265T1220.872,2.3341,0.12631,0.89857,0.58177
M511.254T1186.899,2.3324,0.12649,0.89795,0.58177
M637.415T1439.736,2.3314,0.12661,0.89755,0.58177
M423.145T941.689,2.3308,0.12667,0.89732,0.58177
M809.345T958.024,2.33,0.12675,0.89704,0.58177
M821.503T1322.584,2.3294,0.12682,0.89681,0.58177
M697.259T909.874,2.328,0.12698,0.89628,0.58177
M387.25T1406.584,2.3242,0.1274,0.89482,0.58177
M533.436T1590.96,2.32,0.12787,0.89322,0.58177
M574.213T908.018,2.3199,0.12789,0.89315,0.58177
M824.341T924.482,2.3184,0.12806,0.8926,0.58177
M967.562T1198.781,2.3183,0.12806,0.89258,0.58177
M299.109T1473.429,2.314,0.12856,0.89091,0.58177
M644.512T1474.173,2.3121,0.12877,0.89018,0.58177
M951.367T943.327,2.3102,0.12899,0.88945,0.58177
M645.449T1440.08,2.3093,0.12908,0.88913,0.58177
M937.361T940.951,2.3083,0.1292,0.88874,0.58177
M257.088T864.231,2.3079,0.12924,0.8886,0.58177
M1038.388T940.951,2.304,0.12969,0.88709,0.58177
M737.493T1439.78,2.3029,0.12982,0.88667,0.58177
M644.52T1393.418,2.2998,0.13017,0.88548,0.58177
M297.239T1641.309,2.2994,0.13022,0.88532,0.58177
M881.336T941.124,2.2984,0.13033,0.88495,0.58177
M327.176T1435.338,2.295,0.13073,0.88363,0.58177
M550.197T886.012,2.2943,0.13081,0.88336,0.58177
M425.216T1401.37,2.2941,0.13082,0.88332,0.58177
M705.429T1355.337,2.2912,0.13117,0.88217,0.58177
M609.489T1506.592,2.2906,0.13124,0.88194,0.58177
M565.423T1625.931,2.2879,0.13155,0.88092,0.58177
M349.198T1373.219,2.2865,0.13171,0.88037,0.58177
M643.447T1372.623,2.2821,0.13223,0.87868,0.58177
M333.198T1457.004,2.2821,0.13223,0.87868,0.58177
M806.336T927.31,2.2817,0.13227,0.87855,0.58177
M878.848T990.311,2.2813,0.13231,0.8784,0.58177
M788.28T891.652,2.28,0.13246,0.8779,0.58177
M566.427T1621.712,2.2793,0.13255,0.87763,0.58177
M1017.397T924.482,2.2787,0.13262,0.87739,0.58177
M383.317T1433.132,2.2772,0.13279,0.87683,0.58177
M775.258T842.567,2.2761,0.13293,0.87639,0.58177
M440.239T1157.441,2.2725,0.13335,0.875,0.58177
M1063.337T834.347,2.2701,0.13364,0.87407,0.58177
M514.252T1322.055,2.269,0.13377,0.87365,0.58177
M644.519T1506.823,2.2677,0.13392,0.87317,0.58177
M670.528T1488.279,2.2654,0.13419,0.87228,0.58177
M519.387T1507.107,2.2644,0.13431,0.87188,0.58177
M841.523T1305.07,2.264,0.13435,0.87175,0.58177
M871.337T832.505,2.2617,0.13463,0.87085,0.58177
M809.342T975.822,2.2614,0.13467,0.87074,0.58177
M556.438T1591.725,2.26,0.13484,0.87018,0.58177
M855.48T1289.094,2.255,0.13544,0.86826,0.58201
M823.52T1195.638,2.2467,0.13644,0.86507,0.58201
M388.255T1573.977,2.245,0.13665,0.86441,0.58201
M890.353T1023.188,2.2438,0.13679,0.86393,0.58201
M703.255T909.479,2.243,0.13689,0.86363,0.58201
M645.455T1406.122,2.2407,0.13717,0.86276,0.58201
M539.396T1624.559,2.2405,0.13719,0.86268,0.58201
M650.482T1423.013,2.2395,0.13732,0.86228,0.58201
M439.318T1571.719,2.2394,0.13732,0.86226,0.58201
M788.505T1179.269,2.2385,0.13744,0.8619,0.58201
M770.29T919.58,2.2352,0.13784,0.86062,0.58265
M895.471T1240.129,2.2296,0.13853,0.85846,0.58348
M538.212T908.195,2.2294,0.13855,0.8584,0.58348
M605.416T1473.993,2.2249,0.13911,0.85663,0.58363
M843.487T1195.638,2.2189,0.13985,0.85433,0.58363
M849.325T990.311,2.2184,0.13991,0.85414,0.58363
M312.106T122.685,2.2128,0.14062,0.85197,0.58363
M557.466T1607.198,2.2102,0.14095,0.85093,0.58363
M825.34T905.493,2.2083,0.14119,0.8502,0.58363
M680.474T1439.81,2.2081,0.14122,0.85012,0.58363
M805.507T1228.528,2.2074,0.1413,0.84985,0.58363
M734.268T924.482,2.2069,0.14136,0.84967,0.58363
M543.443T1588.441,2.206,0.14147,0.84933,0.58363
M637.412T1422.711,2.2051,0.14159,0.84896,0.58363
M461.356T1493.495,2.204,0.14173,0.84853,0.58363
M1019.379T940.951,2.2027,0.14189,0.84804,0.58363
M841.479T1256.766,2.2,0.14224,0.84699,0.58375
M387.248T1607.528,2.1976,0.14254,0.84607,0.58375
M878.337T941.124,2.1835,0.14435,0.84058,0.58375
M863.314T941.78,2.183,0.14442,0.84038,0.58375
M885.34T952.01,2.1824,0.1445,0.84013,0.58375
M789.329T927.31,2.1816,0.1446,0.83984,0.58375
M893.341T926.592,2.1804,0.14476,0.83934,0.58375
M841.51T1289.741,2.1803,0.14477,0.83931,0.58375
M661.446T1372.452,2.1796,0.14486,0.83904,0.58375
M1009.394T924.637,2.1767,0.14524,0.83791,0.58375
M507.173T926.047,2.1726,0.14577,0.83634,0.58375
M395.255T1390.374,2.1703,0.14608,0.83542,0.58375
M487.304T1423.366,2.1696,0.14617,0.83514,0.58375
M599.434T1456.538,2.1693,0.1462,0.83504,0.58375
M276.933T414.788,2.1661,0.14662,0.8338,0.58375
M498.187T898.1,2.1629,0.14705,0.83253,0.58375
M393.186T1422.878,2.1628,0.14706,0.83251,0.58375
M423.198T1436.378,2.1623,0.14713,0.83231,0.58375
M695.447T1189.727,2.1608,0.14733,0.83171,0.58375
M991.561T1287.599,2.158,0.1477,0.83061,0.58375
M841.485T1289.594,2.1574,0.14778,0.83039,0.58375
M699.594T1459.589,2.1561,0.14796,0.82986,0.58375
M355.282T1278.929,2.1528,0.14839,0.8286,0.58375
M650.482T1439.948,2.1526,0.14842,0.82851,0.58375
M544.447T1588.441,2.151,0.14863,0.82788,0.58375
M432.238T1237.746,2.1497,0.14881,0.82738,0.58375
M979.319T755.275,2.1471,0.14915,0.82638,0.58375
M471.309T1335.803,2.1446,0.1495,0.82537,0.58375
M369.19T1295.888,2.1381,0.15037,0.82284,0.58375
M727.445T1338.726,2.1378,0.15041,0.82272,0.58375
M759.217T1590.788,2.1376,0.15043,0.82265,0.58375
M853.347T926.093,2.1362,0.15063,0.82208,0.58375
M512.175T909.479,2.135,0.15079,0.82161,0.58375
M843.488T1237.073,2.1324,0.15115,0.8206,0.58375
M881.484T1273.289,2.1311,0.15132,0.82009,0.58375
M515.185T908.801,2.1277,0.15179,0.81877,0.58375
M565.454T1591.061,2.1273,0.15184,0.8186,0.58375
M809.345T941.458,2.1269,0.1519,0.81845,0.58375
M933.605T1376.163,2.1252,0.15213,0.81777,0.58375
M507.38T1474.624,2.123,0.15243,0.81693,0.58375
M711.567T1574.614,2.1229,0.15245,0.81688,0.58375
M516.434T1624.418,2.1183,0.15308,0.81509,0.58375
M512.178T893.689,2.1145,0.15361,0.81358,0.58375
M811.341T843.183,2.1137,0.15373,0.81325,0.58375
M877.503T1170,2.1111,0.15408,0.81224,0.58375
M565.409T1275.021,2.1104,0.15419,0.81195,0.58375
M820.314T857.905,2.1102,0.15421,0.81188,0.58375
M941.389T959.199,2.1053,0.1549,0.80995,0.58375
M501.359T1626.501,2.1048,0.15497,0.80975,0.58375
M981.368T973.898,2.1041,0.15507,0.80948,0.58375
M558.46T1591.049,2.1023,0.15532,0.80878,0.58375
M381.31T1573.977,2.102,0.15535,0.80868,0.58375
M803.496T1340.099,2.1015,0.15543,0.80847,0.58375
M425.215T1372.868,2.0926,0.15669,0.80496,0.58443
M644.53T1558.978,2.0925,0.15671,0.8049,0.58443
M569.435T1691.217,2.0918,0.1568,0.80466,0.58443
M806.333T896.321,2.0904,0.15701,0.80407,0.58443
M659.432T1373.551,2.0893,0.15716,0.80367,0.58443
M547.407T1473.551,2.0893,0.15717,0.80364,0.58443
M806.54T1492.083,2.0875,0.15742,0.80293,0.58443
M980.373T973.898,2.0859,0.15765,0.8023,0.58443
M571.455T1406.584,2.0805,0.15843,0.80016,0.58514
M896.342T959.199,2.0798,0.15853,0.79988,0.58514
M833.315T843.183,2.0758,0.1591,0.79833,0.58514
M675.447T1389.557,2.073,0.15951,0.7972,0.58514
M521.768T1141.562,2.0717,0.1597,0.79668,0.58514
M423.199T1490.395,2.0664,0.16047,0.79461,0.58514
M475.409T1390.36,2.0662,0.1605,0.79453,0.58514
M555.365T1404.858,2.0661,0.16051,0.79449,0.58514
M803.49T1305.244,2.0645,0.16075,0.79384,0.58514
M571.362T1440.098,2.0643,0.16078,0.79376,0.58514
M773.297T924.482,2.0615,0.16119,0.79266,0.58514
M567.43T1621.712,2.0598,0.16144,0.792,0.58514
M841.262T834.347,2.0571,0.16184,0.79091,0.58514
M734.269T909.479,2.0521,0.16258,0.78892,0.58514
M1014.372T940.951,2.0518,0.16262,0.78884,0.58514
M827.326T866.333,2.0512,0.16271,0.78859,0.58514
M521.219T985.794,2.051,0.16275,0.78849,0.58514
M958.387T951.54,2.0507,0.16279,0.78838,0.58514
M823.524T1220.972,2.0503,0.16285,0.78821,0.58514
M565.421T1295.888,2.0479,0.1632,0.78728,0.58514
M837.328T857.905,2.0479,0.16321,0.78727,0.58514
M821.327T902.328,2.0428,0.16397,0.78524,0.58696
M670.245T959.199,2.0327,0.16549,0.78123,0.59025
M639.424T1423.012,2.0306,0.16581,0.7804,0.59025
M700.599T1463.866,2.0243,0.16677,0.77788,0.59025
M871.347T798.136,2.023,0.16696,0.77739,0.59025
M423.273T1190.664,2.0228,0.16699,0.77732,0.59025
M900.341T957.42,2.0218,0.16715,0.7769,0.59025
M1077.42T926.047,2.0146,0.16826,0.77402,0.59025
M237.94T1826.038,2.0144,0.16828,0.77396,0.59025
M967.563T1306.933,2.0135,0.16842,0.7736,0.59025
M654.247T924.482,2.0128,0.16853,0.77333,0.59025
M571.192T859.75,2.0123,0.16862,0.7731,0.59025
M395.287T1352.626,2.0115,0.16874,0.77279,0.59025
M1049.412T957.42,2.0098,0.16899,0.77213,0.59025
M840.333T885.833,2.0098,0.169,0.77211,0.59025
M942.381T940.951,2.0044,0.16985,0.76995,0.59025
M661.445T1228.528,2.0037,0.16995,0.76968,0.59025
M841.494T1269.702,2.0036,0.16997,0.76964,0.59025
M862.322T959.199,2.0035,0.16998,0.7696,0.59025
M1005.378T843.183,2.0003,0.17048,0.76833,0.59025
M837.33T941.332,1.9997,0.17058,0.76807,0.59025
M961.369T857.905,1.9981,0.17082,0.76746,0.59025
M451.141T834.347,1.9969,0.17102,0.76696,0.59025
M455.313T1352.626,1.9959,0.17117,0.76657,0.59025
M803.491T1338.543,1.9954,0.17126,0.76635,0.59025
M321.239T1209.593,1.9945,0.17138,0.76603,0.59025
M563.398T1372.544,1.9905,0.17203,0.76439,0.59025
M491.404T1557.26,1.9899,0.17212,0.76417,0.59025
M331.187T1136.851,1.9885,0.17234,0.7636,0.59025
M565.403T1389.183,1.9884,0.17236,0.76356,0.59025
M512.262T1169.348,1.9847,0.17294,0.76211,0.59135
M711.445T1221.644,1.9796,0.17376,0.76005,0.59327
M329.322T1280.542,1.9739,0.17468,0.75775,0.59554
M933.558T1114.912,1.9611,0.17676,0.75262,0.60063
M395.288T1472.855,1.9607,0.17683,0.75245,0.60063
M809.346T827.274,1.9584,0.1772,0.75154,0.60063
M402.158T851.401,1.9578,0.17729,0.75131,0.60063
M325.16T1604.382,1.9562,0.17755,0.75067,0.60063
M663.458T1406.394,1.9535,0.17801,0.74956,0.60063
M955.379T843.183,1.9529,0.1781,0.74935,0.60063
M939.375T959.199,1.9518,0.17828,0.74891,0.60063
M365.275T1406.394,1.9472,0.17905,0.74703,0.60152
M565.397T1373.252,1.9471,0.17906,0.74699,0.60152
M628.514T1473.756,1.9453,0.17936,0.74629,0.60161
M613.48T1389.147,1.9418,0.17994,0.74488,0.60243
M664.457T1578.697,1.9393,0.18037,0.74385,0.60243
M628.526T1540.694,1.9391,0.18039,0.74379,0.60243
M438.219T1156.388,1.936,0.1809,0.74256,0.60327
M569.411T1423.013,1.9338,0.18128,0.74165,0.60357
M427.241T1439.043,1.9324,0.18152,0.74108,0.60357
M1051.394T940.951,1.9292,0.18206,0.73979,0.60449
M469.324T1556.958,1.9273,0.18238,0.73902,0.60468
M565.417T1439.955,1.9256,0.18266,0.73836,0.60473
M920.344T942.609,1.9237,0.18298,0.73759,0.6048
M385.182T1540.093,1.9219,0.18329,0.73687,0.6048
M639.422T1384.421,1.9209,0.18347,0.73643,0.6048
M889.346T843.183,1.9191,0.18378,0.73571,0.60493
M645.45T1333.909,1.9159,0.18432,0.73442,0.60585
M393.201T1439.586,1.9036,0.18644,0.72947,0.61133
M351.184T1174.288,1.9017,0.18677,0.72869,0.61133
M539.369T1423.012,1.9015,0.1868,0.72862,0.61133
M822.526T1356.611,1.8948,0.18798,0.72588,0.61133
M589.459T1264.044,1.8937,0.18818,0.72543,0.61133
M299.109T1341.992,1.8929,0.18832,0.72511,0.61133
M1033.405T908.018,1.8913,0.1886,0.72447,0.61133
M563.405T1390.077,1.8856,0.18959,0.72217,0.61133
M439.316T1439.553,1.8856,0.1896,0.72216,0.61133
M803.494T1321.954,1.8823,0.19017,0.72085,0.61133
M425.216T1422.743,1.8791,0.19075,0.71954,0.61133
M964.375T959.199,1.878,0.19095,0.71907,0.61133
M594.494T1539.529,1.8778,0.19099,0.719,0.61133
M803.31T992.353,1.8757,0.19137,0.71814,0.61133
M847.317T919.58,1.8728,0.19187,0.71699,0.61133
M700.598T1389.773,1.8676,0.19282,0.71485,0.61133
M1012.372T940.951,1.8673,0.19286,0.71476,0.61133
M837.325T924.637,1.8671,0.19291,0.71464,0.61133
M699.455T1339.403,1.8668,0.19295,0.71455,0.61133
M823.518T1283.896,1.8658,0.19314,0.71413,0.61133
M565.41T1416.7,1.8658,0.19314,0.71412,0.61133
M718.279T900.968,1.8652,0.19325,0.71388,0.61133
M950.358T940.951,1.865,0.19328,0.71381,0.61133
M727.561T1540.694,1.8645,0.19337,0.71361,0.61133
M438.207T1136.982,1.8577,0.19461,0.71084,0.61133
M895.359T935.639,1.8571,0.19471,0.7106,0.61133
M711.565T1605.092,1.8566,0.19482,0.71037,0.61133
M609.414T1438.489,1.8564,0.19485,0.7103,0.61133
M862.51T1288.291,1.8561,0.19491,0.71017,0.61133
M847.319T941.78,1.8554,0.19504,0.70988,0.61133
M689.277T943.472,1.8546,0.19518,0.70957,0.61133
M838.515T1340.539,1.8528,0.1955,0.70885,0.61133
M803.314T959.886,1.8526,0.19555,0.70875,0.61133
M952.38T957.42,1.8513,0.19578,0.70824,0.61133
M645.457T1372.456,1.8497,0.19608,0.70756,0.61133
M721.577T1609.803,1.8486,0.19629,0.70711,0.61133
M981.368T857.905,1.8475,0.19647,0.7067,0.61133
M787.311T955.77,1.8472,0.19655,0.70654,0.61133
M692.521T1354.385,1.8463,0.19669,0.70621,0.61133
M711.566T1557.453,1.845,0.19695,0.70565,0.61133
M951.385T975.822,1.8445,0.19704,0.70545,0.61133
M614.483T1523.593,1.8436,0.19719,0.7051,0.61133
M852.32T958.31,1.839,0.19805,0.70323,0.6118
M826.525T1256.824,1.8386,0.19814,0.70303,0.6118
M352.255T1036.333,1.8381,0.19822,0.70285,0.6118
M1075.422T902.377,1.8371,0.19841,0.70243,0.6118
M787.312T881.272,1.8347,0.19886,0.70145,0.61235
M614.484T1372.967,1.8317,0.19943,0.70022,0.61278
M803.498T1269.605,1.8295,0.19983,0.69933,0.61278
M409.264T1339.403,1.8291,0.1999,0.69918,0.61278
M507.18T901.88,1.8282,0.20007,0.69882,0.61278
M849.588T1608.07,1.8198,0.20166,0.69538,0.61683
M952.357T909.479,1.8121,0.20314,0.69221,0.61857
M587.368T1406.262,1.811,0.20335,0.69176,0.61857
M933.56T1145.906,1.8096,0.20362,0.69119,0.61857
M521.363T1439.751,1.8077,0.20398,0.6904,0.61857
M693.467T1225.817,1.8074,0.20404,0.69029,0.61857
M804.315T943.327,1.8074,0.20404,0.69028,0.61857
M1114.43T957.42,1.8057,0.20437,0.68958,0.61857
M309.131T1610.851,1.8056,0.20439,0.68954,0.61857
M866.357T1023.188,1.802,0.20508,0.68807,0.6189
M1000.38T828.514,1.8008,0.20531,0.68758,0.6189
M381.188T1626.129,1.8001,0.20545,0.68729,0.6189
M881.483T1130.872,1.7982,0.20581,0.68653,0.6189
M427.172T904.493,1.7956,0.20632,0.68546,0.6189
M326.286T1473.082,1.7954,0.20636,0.68537,0.6189
M822.329T941.141,1.7952,0.20639,0.68531,0.6189
M507.368T1440.116,1.7938,0.20666,0.68473,0.61891
M827.318T827.274,1.7913,0.20715,0.68371,0.61957
M727.571T1439.78,1.7863,0.20814,0.68165,0.6217
M297.24T1335.811,1.7833,0.20873,0.68041,0.62267
M894.338T940.951,1.7768,0.21003,0.67771,0.62379
M807.524T1179.269,1.7761,0.21015,0.67746,0.62379
M506.856T1358.969,1.7757,0.21025,0.67727,0.62379
M1122.429T942.609,1.7755,0.21027,0.67722,0.62379
M879.359T902.335,1.7746,0.21047,0.67681,0.62379
M703.256T884.128,1.77,0.21138,0.67493,0.62505
M488.187T973.898,1.7697,0.21144,0.67481,0.62505
M714.264T908.018,1.7671,0.21196,0.67375,0.62508
M430.319T1312.999,1.7669,0.212,0.67367,0.62508
M1080.395T940.951,1.7644,0.21251,0.67263,0.6257
M351.18T1518.016,1.7626,0.21288,0.67187,0.6257
M605.428T1389.921,1.7611,0.21318,0.67125,0.6257
M514.42T1557.571,1.7605,0.2133,0.67101,0.6257
M393.197T1408.78,1.7585,0.2137,0.67019,0.62608
M795.328T924.482,1.753,0.21481,0.66794,0.62777
M465.265T1336.902,1.7509,0.21525,0.66705,0.62777
M818.318T990.311,1.7508,0.21526,0.66704,0.62777
M773.519T1472.663,1.7498,0.21547,0.66662,0.62777
M821.502T1286.343,1.7441,0.21664,0.66427,0.62777
M431.232T1239.816,1.7438,0.2167,0.66415,0.62777
M484.413T1608.172,1.7409,0.21731,0.66293,0.62777
M889.313T769.174,1.74,0.21749,0.66257,0.62777
M773.52T1456.872,1.74,0.21749,0.66256,0.62777
M921.335T902.791,1.7389,0.21772,0.66209,0.62777
M566.199T909.479,1.7388,0.21774,0.66206,0.62777
M989.67T1341.992,1.7367,0.21817,0.66121,0.62777
M511.168T833.583,1.7345,0.21863,0.66029,0.62777
M285.296T1540.702,1.733,0.21895,0.65966,0.62777
M773.52T1405.986,1.733,0.21895,0.65965,0.62777
M555.365T1423.011,1.7322,0.21911,0.65935,0.62777
M530.251T1067.757,1.7321,0.21912,0.65931,0.62777
M534.447T1523.593,1.7292,0.21974,0.6581,0.62777
M571.201T892.9,1.7277,0.22004,0.65749,0.62777
M539.282T935.356,1.7243,0.22077,0.65606,0.62777
M787.311T857.905,1.7223,0.22118,0.65525,0.62777
M666.518T1641.124,1.7214,0.22137,0.65488,0.62777
M285.297T1507.107,1.7207,0.22153,0.65458,0.62777
M361.24T1455.883,1.719,0.22189,0.65387,0.62777
M853.492T1222.109,1.7183,0.22203,0.65358,0.62777
M695.451T1225.817,1.7174,0.22223,0.65321,0.62777
M818.274T858.699,1.7167,0.22237,0.65292,0.62777
M700.613T1641.124,1.7151,0.2227,0.65227,0.62777
M735.275T891.807,1.7144,0.22287,0.65195,0.62777
M832.325T857.905,1.7143,0.22288,0.65192,0.62777
M855.342T925.437,1.7092,0.22397,0.6498,0.62777
M1091.431T942.609,1.709,0.22402,0.64972,0.62777
M715.242T840.997,1.7074,0.22435,0.64908,0.62777
M275.203T1123.072,1.707,0.22445,0.64888,0.62777
M625.472T1308.231,1.7032,0.22526,0.64732,0.62777
M585.446T1557.882,1.7024,0.22543,0.64699,0.62777
M315.215T1607.605,1.7024,0.22543,0.64699,0.62777
M549.392T1385.9,1.7023,0.22545,0.64695,0.62777
M343.221T1438.11,1.7013,0.22567,0.64653,0.62777
M539.393T1476.552,1.701,0.22573,0.64642,0.62777
M967.385T975.822,1.6998,0.226,0.6459,0.62777
M877.342T1006.792,1.6983,0.22631,0.64529,0.62777
M571.19T841.386,1.695,0.22704,0.6439,0.62777
M592.48T1325.086,1.6948,0.22707,0.64383,0.62777
M430.319T1390.137,1.6947,0.2271,0.64379,0.62777
M775.529T1416.7,1.6944,0.22715,0.64368,0.62777
M599.418T1423.366,1.6919,0.22771,0.64262,0.62777
M365.194T1335.803,1.6911,0.22788,0.64229,0.62777
M645.458T1212.039,1.6892,0.22829,0.64151,0.62777
M256.171T1610.743,1.6888,0.22838,0.64135,0.62777
M256.263T1593.285,1.6873,0.22871,0.64072,0.62777
M805.331T872.624,1.686,0.22899,0.64019,0.62777
M781.432T903.94,1.6845,0.22933,0.63954,0.62777
M513.265T1237.158,1.6827,0.22973,0.63879,0.62777
M701.265T828.514,1.6821,0.22985,0.63856,0.62777
M688.526T1421.35,1.681,0.2301,0.63808,0.62777
M555.365T1456.26,1.6805,0.2302,0.6379,0.62777
M285.297T1471.68,1.6799,0.23033,0.63764,0.62777
M1077.401T940.951,1.6773,0.23092,0.63655,0.62777
M1003.334T806.646,1.6764,0.23111,0.63618,0.62777
M687.444T1312.999,1.6721,0.23206,0.6344,0.62777
M972.391T940.951,1.671,0.23232,0.63392,0.62777
M571.365T1456.373,1.668,0.23299,0.63267,0.62777
M849.321T917.809,1.6671,0.23318,0.63231,0.62777
M733.253T876.34,1.6665,0.23333,0.63203,0.62777
M985.572T1323.311,1.6649,0.23367,0.6314,0.62777
M931.376T975.822,1.6632,0.23405,0.63069,0.62777
M590.444T1439.586,1.6626,0.2342,0.63041,0.62777
M555.448T1352.626,1.6613,0.23448,0.62989,0.62777
M1072.353T784.45,1.6603,0.23471,0.62947,0.62777
M297.24T1406.34,1.6562,0.23565,0.62774,0.62777
M699.595T1557.568,1.655,0.23591,0.62726,0.62777
M284.292T1489.634,1.6536,0.23623,0.62667,0.62777
M439.146T909.479,1.6535,0.23625,0.62663,0.62777
M557.468T1423.166,1.6522,0.23655,0.62608,0.62777
M893.333T828.514,1.652,0.2366,0.62599,0.62777
M695.45T1338.973,1.6517,0.23667,0.62586,0.62777
M907.344T940.951,1.6502,0.23701,0.62524,0.62777
M711.444T1322.388,1.6491,0.23726,0.62478,0.62777
M285.298T1492.083,1.649,0.23727,0.62476,0.62777
M895.336T836.496,1.6487,0.23734,0.62463,0.62777
M819.312T959.199,1.6486,0.23737,0.62458,0.62777
M1051.398T857.905,1.6485,0.23739,0.62454,0.62777
M421.258T1036.333,1.6483,0.23743,0.62446,0.62777
M341.27T1389.511,1.6473,0.23767,0.62403,0.62777
M837.332T895.326,1.6442,0.23837,0.62275,0.62777
M409.225T1624.962,1.6435,0.23854,0.62244,0.62777
M349.193T1438.11,1.6434,0.23856,0.6224,0.62777
M675.452T1372.394,1.6429,0.23867,0.6222,0.62777
M284.294T1507.157,1.6394,0.23948,0.62073,0.62795
M646.454T1406.122,1.6373,0.23996,0.61986,0.62795
M343.88T1825.664,1.6344,0.24064,0.61862,0.62795
M1005.544T1254.622,1.6339,0.24075,0.61843,0.62795
M906.342T957.42,1.6328,0.24101,0.61797,0.62795
M623.428T1439.576,1.6324,0.2411,0.61781,0.62795
M284.292T1454.541,1.6292,0.24185,0.61645,0.62795
M817.265T776.817,1.6271,0.24234,0.61557,0.62795
M798.337T946.991,1.6267,0.24243,0.61542,0.62795
M529.366T1421.943,1.6266,0.24244,0.61539,0.62795
M1123.425T940.951,1.6259,0.24262,0.61508,0.62795
M758.22T1573.977,1.6245,0.24294,0.61451,0.62795
M425.215T1625.274,1.6206,0.24386,0.61285,0.62795
M803.315T940.951,1.619,0.24422,0.61221,0.62795
M1013.365T908.018,1.6165,0.24483,0.61114,0.62795
M952.367T926.75,1.616,0.24494,0.61094,0.62795
M975.373T872.624,1.6158,0.24499,0.61085,0.62795
M505.254T1019.35,1.6138,0.24546,0.61002,0.62795
M619.312T1321.849,1.6137,0.24548,0.60998,0.62795
M574.21T828.514,1.6136,0.24552,0.60992,0.62795
M588.498T1591.739,1.6131,0.24562,0.60973,0.62795
M1005.66T1302.601,1.612,0.2459,0.60924,0.62795
M917.581T1308.231,1.6114,0.24603,0.60901,0.62795
M680.472T1423.013,1.6108,0.24618,0.60875,0.62795
M424.212T1390.408,1.6089,0.24662,0.60796,0.62795
M512.821T1418.36,1.6072,0.24703,0.60726,0.62795
M682.472T1373.006,1.6058,0.24738,0.60664,0.62795
M995.371T941.78,1.6047,0.24764,0.60618,0.62795
M425.215T1440.098,1.6026,0.24815,0.60529,0.62795
M297.24T1355.686,1.602,0.24829,0.60504,0.62795
M816.307T940.951,1.6013,0.24846,0.60475,0.62795
M898.344T887.472,1.6003,0.24869,0.60434,0.62795
M551.201T893.689,1.5998,0.24881,0.60413,0.62795
M947.375T872.624,1.5991,0.24899,0.60382,0.62795
M862.498T1168.702,1.5971,0.24947,0.60299,0.62795
M534.317T1557.588,1.5968,0.24954,0.60285,0.62795
M440.152T910.27,1.5967,0.24955,0.60284,0.62795
M568.445T1641.124,1.5967,0.24956,0.60283,0.62795
M951.371T927.31,1.5966,0.24957,0.60281,0.62795
M436.428T1590.788,1.5946,0.25007,0.60195,0.62795
M453.3T1352.626,1.5921,0.25066,0.60092,0.62795
M545.398T1401.37,1.5907,0.251,0.60032,0.62795
M333.203T1439.392,1.5898,0.25124,0.59992,0.62795
M1071.697T1308.231,1.5896,0.25128,0.59985,0.62795
M354.276T1307.46,1.587,0.2519,0.59877,0.62795
M990.389T957.42,1.5863,0.25208,0.59846,0.62795
M688.545T1335.803,1.5856,0.25225,0.59816,0.62795
M964.379T973.898,1.5845,0.25252,0.5977,0.62795
M652.503T1490.314,1.5832,0.25284,0.59715,0.62795
M555.451T1436.867,1.5815,0.25326,0.59643,0.62795
M481.362T1439.996,1.5814,0.25328,0.5964,0.62795
M1147.442T940.951,1.5807,0.25345,0.5961,0.62795
M689.269T924.637,1.5796,0.25372,0.59565,0.62795
M430.318T1538.64,1.5792,0.25384,0.59545,0.62795
M347.216T1256.694,1.5775,0.25424,0.59475,0.62795
M889.338T942.609,1.5775,0.25424,0.59475,0.62795
M604.473T1540.694,1.577,0.25436,0.59455,0.62795
M513.386T1523.593,1.5722,0.25556,0.59251,0.62948
M385.183T1439.992,1.572,0.25562,0.59241,0.62948
M729.452T1207.169,1.571,0.25586,0.59199,0.62948
M993.569T1322.588,1.5698,0.25615,0.59151,0.62948
M512.387T1540.565,1.569,0.25635,0.59116,0.62948
M571.45T1291.55,1.56,0.25861,0.58735,0.63381
M713.46T1208.68,1.5597,0.25867,0.58725,0.63381
M735.268T909.479,1.5563,0.25954,0.58579,0.63527
M769.289T900.968,1.5535,0.26024,0.58463,0.63534
M313.162T1474.572,1.5525,0.2605,0.58419,0.63534
M875.33T866.333,1.5519,0.26065,0.58394,0.63534
M851.596T1523.593,1.5518,0.26068,0.58389,0.63534
M775.259T825.968,1.5507,0.26096,0.58343,0.63534
M297.239T1269.605,1.5495,0.26124,0.58296,0.63536
M679.436T1338.726,1.5464,0.26203,0.58164,0.63634
