"","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas"
"M857.578T1508.978"," 33328.98","159168.36"," 58100.00"," 79631.35","136128.48"," 95327.87","140759.98"," 73371.68","154000.00","445739.45"," 34000.00"," 88600.00"," 92574.98"," 49404.16","161801.74"," 56968.22","138763.69","208000.00"
"M284.199T1509.25","300523.0","290916.8","338000.0","278693.6","335926.8","292385.4","317719.8","265427.8","360000.0","282048.9","239000.0","299000.0","293653.5","235284.3","291459.8","269680.2","275805.7","309000.0"
"M545.398T1401.37","609665.5","703576.2","496000.0","649675.8","651804.5","430630.2","597461.5","704089.2","663000.0","606321.4","706000.0","556000.0","570319.6","563185.3","447531.8","664728.0","534560.5","454000.0"
"M709.527T1642.128"," 51575.25","113424.59"," 31000.00"," 52179.09"," 91087.29"," 58500.60"," 41756.06"," 59572.54"," 77500.00"," 69805.70"," 57100.00"," 62100.00"," 57560.47"," 68156.89","129052.87"," 62714.74"," 51265.52"," 94800.00"
"M891.586T1523.868"," 25568.17"," 66003.89"," 36700.00"," 31038.81"," 84201.03"," 51258.81"," 51221.93"," 57057.40"," 69400.00","223680.73"," 26500.00"," 42600.00"," 40435.99"," 24799.95"," 63542.65"," 40833.01"," 51695.20"," 74700.00"
"M641.505T1439.707"," 33516.14","284588.16"," 50500.00"," 74189.41","240440.44"," 80437.75"," 58460.51"," 83747.24","123000.00"," 44139.63"," 69500.00"," 58400.00"," 68860.10"," 48554.97","459090.65"," 90686.30"," 48092.23"," 99300.00"
"M930.569T1490.033","  7359.675"," 93158.629"," 45600.000"," 58571.986"," 80365.946"," 83862.568"," 49998.360"," 85772.453","102000.000","228538.553"," 63500.000"," 68400.000"," 40409.465"," 14833.962","157446.999"," 55271.821"," 81607.348","119000.000"
"M393.862T1820.109","185617.2","203926.0","186000.0","185587.2","205617.7","205926.2","196828.3","194820.2","187000.0","173781.9","184000.0","178000.0","206823.5","167180.0","209729.4","192742.1","174072.1","167000.0"
"M700.599T1557.484"," 203433.06"," 229682.95"," 484000.00","  80491.07"," 230076.35","1141914.44"," 285175.55","  84222.27"," 147000.00"," 249243.48"," 178000.00"," 394000.00"," 165883.50"," 102928.74"," 162887.94","  96559.62"," 247523.94"," 222000.00"
"M669.531T1507.08"," 65684.43","121139.87","118000.00"," 88537.92","111179.86"," 65231.82"," 86689.23"," 92604.53","131000.00"," 61504.12"," 73700.00","135000.00","152131.34"," 60730.70","210952.26","110019.14"," 89638.83","113000.00"
"M572.541T1526.07","47462.58","61227.22","44900.00","38304.42","55729.00","42028.22","47180.81","66132.61","76300.00","37165.72","69700.00","27900.00","32254.54","32062.30","66239.37","41278.55","38524.21","61300.00"
"M913.567T1470.553","  24731.82"," 199340.07","  82700.00","  61633.32"," 268831.96"," 138370.08","  82837.72","  72674.12"," 219000.00","1098330.97","  44100.00","  87700.00","  57904.62","  29705.75"," 332670.21","  51575.80"," 128721.94"," 193000.00"
"M396.223T1712.492"," 27480.54"," 10937.25","147000.00"," 77040.80"," 13350.97"," 16039.26","118901.82"," 70623.39"," 10200.00","152178.55"," 27300.00","189000.00"," 82532.29"," 46351.50"," 13673.07"," 79365.82","111896.12"," 13400.00"
"M387.235T1108.062"," 70593.57","135919.45","331000.00","225103.07"," 15106.49"," 92584.84","242034.85","295772.90","126000.00","220165.37","250000.00","280000.00","261023.94"," 95724.20","142503.87","175860.56","243190.85","145000.00"
"M857.586T1540.43"," 33340.61","168998.31"," 72700.00"," 79574.30","154036.30","100037.70","173595.76"," 82763.94","175000.00","454949.22"," 47500.00"," 88400.00"," 96961.90"," 49417.17","193819.31"," 56880.38","138543.34","214000.00"
"M913.569T1491.061","  22247.68"," 197849.81","  90000.00","  67497.84"," 291722.56"," 133890.24","  83255.46","  75023.98"," 318000.00","1165003.21","  46700.00","  84400.00","  56832.64","  33552.54"," 340619.74","  43985.89"," 119199.32"," 207000.00"
"M933.608T1624.867","    0.000","15476.307"," 7730.000"," 5621.481","19746.908","16173.488"," 4916.669"," 2158.914","20300.000","99422.400"," 2520.000"," 9210.000","13559.435","10749.353","21924.681","14425.745","16759.817","27300.000"
"M820.506T1574.276","  5036.266"," 92985.216"," 45300.000"," 18006.082"," 43853.570","181384.592"," 14371.755"," 28000.845"," 73800.000"," 53405.452"," 31100.000"," 76200.000"," 20198.479"," 22789.595"," 58732.818"," 31429.938"," 23584.747"," 87200.000"
"M436.428T1590.788"," 17020.193"," 63369.943"," 21900.000"," 11242.196"," 33997.204","  2901.020","  7504.450","  6139.115","  9950.000"," 11779.385","     0.000"," 32200.000","  2550.634"," 14280.502"," 44094.686"," 13406.098"," 18590.271","637000.000"
"M629.509T1624.418"," 36696.56"," 88570.81","191000.00"," 39246.70"," 68883.95"," 36845.90"," 26087.51"," 81966.42"," 61200.00"," 45004.32"," 49600.00"," 94000.00"," 67930.50"," 63716.39","132209.99"," 74554.58"," 53347.41"," 91200.00"
"M809.528T1642.498"," 21954.05"," 64571.73"," 44300.00"," 32079.35"," 27339.39"," 55551.38"," 35440.98"," 19126.93","153000.00"," 49231.98"," 28300.00"," 41900.00"," 42992.10"," 16311.06"," 53989.45"," 22413.73"," 26549.98","371000.00"
"M699.594T1459.589","  76586.80"," 255461.38"," 673000.00","  88110.12"," 209142.33","2239272.23"," 585305.12","  67978.31"," 225000.00"," 420724.87","  75300.00"," 591000.00"," 254682.03"," 109533.66"," 130698.36","  84910.41"," 307840.13"," 172000.00"
"M642.513T1591.557"," 44845.15","158437.23","145000.00"," 38884.05"," 44647.53"," 39800.64"," 34438.32"," 50955.77"," 83600.00"," 47098.37"," 60900.00"," 67800.00"," 57851.94"," 42521.33","102187.18"," 68514.90"," 48461.38","148000.00"
"M602.51T1575.45"," 64188.98","126641.05","145000.00","150237.21","471066.40","115526.89"," 70127.34","122354.67","149000.00"," 49812.42"," 66700.00","194000.00","101459.09","130894.68","312966.51","128295.97"," 64076.68","168000.00"
"M383.284T1439.726","141114.2","130752.8","176000.0","161584.9","125217.3","251315.5","205205.8","154353.3","180000.0","165413.5","152000.0","149000.0","160963.2","148961.4","142025.4","146863.4","150923.8","145000.0"
"M315.215T1607.605","35189.36","43824.11","41100.00","38076.47","25129.22","34152.91","22736.22","48851.71","39900.00","30159.76","46000.00","36100.00","40711.87","33091.44","50088.80","43649.22","31261.36","42100.00"
"M949.6T1601.965","  4870.703"," 85329.323"," 25800.000"," 25191.061","124403.747"," 70082.757"," 33367.509"," 25267.529"," 88200.000","271196.742"," 24200.000"," 41100.000"," 13956.280"," 11982.637","110893.233"," 14731.768"," 34907.287"," 64500.000"
"M361.241T1490.042","267285.7","337529.1","341000.0","319987.8","325130.1","409758.8","339516.0","282801.4","347000.0","207899.2","279000.0","344000.0","301900.8","305703.9","450004.4","316706.7","290222.9","524000.0"
"M853.59T1540.43"," 50755.77","117084.93"," 87500.00"," 58959.07","110360.54"," 89287.76"," 77280.00"," 67686.86","119000.00","403945.76"," 75300.00"," 61800.00"," 74836.76"," 58926.94","122865.46"," 86147.75"," 97887.03","123000.00"
"M313.164T1450.838","142104.6","139712.0","162000.0","167280.5","126723.4","195536.1","165379.3","166226.1","150000.0","166965.6","154000.0","159000.0","172764.1","134064.2","159322.6","142786.1","113199.9","168000.0"
"M721.577T1609.803","  69146.34"," 262365.48"," 582000.00","  79806.49"," 194106.00","1359327.85"," 382994.83","  79932.74"," 214000.00"," 272335.59","  74100.00"," 439000.00"," 159527.40"," 110185.00"," 216044.29"," 120181.49"," 330096.31"," 147000.00"
"M565.558T1423.01"," 94265.91","153930.27","134000.00"," 99562.15","112548.47","119047.67","254438.34","105707.35","236000.00"," 59148.10","119000.00","305000.00"," 82151.12"," 77245.66","159034.90","248103.24","103148.11","210000.00"
"M426.391T1557.26"," 79640.01","104493.05"," 99000.00"," 84984.53","142567.74","102725.78"," 97444.56"," 97030.35","109000.00"," 73160.01"," 83000.00"," 90500.00"," 97417.73"," 64892.40"," 93999.75"," 64126.98"," 64993.05","121000.00"
"M699.595T1557.568","  97373.83"," 317247.78"," 952000.00"," 114123.18"," 259089.85","2274657.01"," 557947.16","  80468.16"," 287000.00"," 498163.33","  89700.00"," 659000.00"," 229120.03"," 139667.52"," 199960.74"," 123275.18"," 410187.21"," 244000.00"
"M430.312T1463.866","172255.5","171703.9","191000.0","164012.6","153452.8","189918.4","185262.5","173565.6","186000.0","214085.8","189000.0","179000.0","192163.9","189064.9","159067.7","172204.1","190855.6","177000.0"
"M385.289T1269.605"," 217758.7"," 273321.0"," 196000.0"," 462125.5"," 252283.7","1057753.1"," 319720.9"," 241918.5"," 413000.0"," 169193.9"," 646000.0"," 237000.0"," 154404.2"," 332193.4"," 495333.7"," 244550.7"," 164187.8"," 624000.0"
"M866.582T1523.593"," 16761.02"," 97674.58"," 27600.00"," 40168.99","141638.94"," 43226.37"," 17247.15"," 49486.91"," 79000.00","481303.23"," 19300.00"," 26500.00"," 35732.12"," 26416.28"," 72958.73"," 29025.99"," 30942.25"," 88000.00"
"M731.268T924.482","  7830.534","106855.156"," 83200.000"," 89528.452","  2977.618"," 96011.175","118688.972"," 99433.496"," 89400.000"," 64747.723","112000.000"," 89000.000"," 95837.294","  7229.752","115862.691"," 96140.331"," 90689.325","139000.000"
"M273.168T1570.267"," 96307.28","105846.69","111000.00"," 94209.71","108243.46"," 87801.43","108175.30","122527.12","102000.00"," 93343.70","104000.00","109000.00","115279.71","113230.77","102736.22","116238.70","100569.43"," 99600.00"
"M327.176T1612.829","113067.43","154415.38","110000.00","111845.51","127403.08","111933.97","110489.79","114546.44","135000.00"," 72617.84","109000.00","114000.00","122470.53","129003.78","168696.17","116218.04","106683.74","144000.00"
"M341.269T1269.605","200011.9","243075.9","245000.0","268794.2","313428.0","849341.9","364680.8","211767.2","390000.0","217958.5","363000.0","283000.0","230359.6","334918.8","562582.6","286480.9","201334.3","481000.0"
"M965.704T1619.342","     0.000"," 34378.025"," 28900.000","  2355.858","200673.977","  4718.069"," 34880.854"," 30455.135"," 13200.000","237144.752"," 11800.000"," 19300.000"," 12014.753"," 10696.108"," 28308.549"," 14181.441"," 32030.122"," 51500.000"
"M589.501T1621.712"," 24637.578"," 48466.109"," 81200.000"," 53215.549","261732.000"," 73577.312"," 55522.835"," 56077.757"," 70000.000"," 47558.667"," 39700.000","216000.000"," 67764.741","  8998.775","326276.896"," 85230.062"," 92011.256","159000.000"
"M697.593T1624.559"," 44879.80"," 64810.75","151000.00"," 39481.05"," 82416.00"," 31806.46"," 78454.82"," 41972.91"," 41100.00"," 27796.65"," 54200.00"," 52400.00"," 31004.73"," 52559.51"," 74232.98"," 33809.81"," 49033.39"," 95900.00"
"M511.361T1439.891"," 148376.8"," 289661.0"," 192000.0"," 186024.7","1001140.6"," 180758.2"," 203005.3"," 199182.1"," 214000.0"," 192099.2"," 215000.0"," 183000.0"," 212013.4"," 101275.9"," 430395.7"," 199387.2"," 199574.2"," 205000.0"
"M311.146T1456.932","249493.8","358270.5","249000.0","272962.4","247504.6","250149.5","298689.3","316806.2","265000.0","190835.5","218000.0","218000.0","269070.9","223591.5","247863.5","227447.4","272035.1","239000.0"
"M694.61T1663.824"," 11542.004","143223.666","229000.000"," 16599.467","385541.479","106986.169"," 10956.352"," 15149.982"," 77500.000","  4909.295"," 21600.000"," 48500.000"," 25104.910"," 18019.333","192344.989"," 21203.362"," 35378.550"," 56900.000"
"M441.315T1442.696","140342.4","133023.7","173000.0","154436.4","138079.0","144953.3","185863.7","184080.2","191000.0","134413.8","150000.0","188000.0","177841.2","138702.5","138687.3","187322.9","167104.4","118000.0"
"M913.567T1518.016","  22247.68"," 197816.82","  89900.00","  67497.84"," 291722.56"," 133890.24","  83255.46","  75028.04"," 318000.00","1175133.21","  46600.00","  81500.00","  60092.10","  33558.17"," 340619.74","  43974.46"," 115969.40"," 199000.00"
"M917.594T1518.016"," 12162.555"," 39043.823"," 37200.000"," 26691.052"," 55824.014"," 26225.300"," 39369.703"," 24291.598"," 49600.000","127406.151"," 11900.000"," 28900.000"," 21136.223","  7761.765"," 58642.983"," 34436.729"," 40161.129"," 83200.000"
"M965.705T1641.413","     0.000"," 43533.344"," 31200.000","  2356.377","209136.457","  4725.240"," 34961.752"," 34048.353"," 16200.000","261678.375"," 14900.000"," 19300.000"," 15804.571"," 13390.120"," 30631.022"," 16349.526"," 32031.523"," 61600.000"
"M534.444T1557.26"," 65764.10","115738.08","148000.00","104581.11"," 85462.73"," 77456.07"," 71460.74","111317.13","100000.00"," 59693.29","110000.00","132000.00","146223.23"," 62296.09","178976.95","133144.72","105068.93","121000.00"
"M929.562T1512.438"," 15090.27","124175.80"," 54700.00"," 73312.92","102784.62"," 94795.24"," 58122.44"," 67656.27","129000.00","305887.93"," 42300.00"," 43100.00"," 45237.77"," 17779.13","188902.46"," 54048.58"," 50072.28","156000.00"
"M327.177T1330.308","228419.7","245884.7","245000.0","284128.2","209165.4","229330.6","284039.9","285788.7","230000.0","235434.2","279000.0","240000.0","263156.3","205103.6","261518.2","244104.7","241549.9","234000.0"
"M385.291T1291.55"," 294832.5"," 351127.5"," 275000.0"," 535639.1"," 271680.9","1087964.9"," 348387.5"," 337568.4"," 444000.0"," 238700.7"," 743000.0"," 302000.0"," 211500.9"," 416698.2"," 560536.8"," 313875.5"," 212930.6"," 681000.0"
"M312.324T1587.373","239209.3","412838.9","175000.0","436265.1","131092.0","301715.5","165003.4","489646.8","154000.0","222648.9","385000.0","176000.0","203598.6","151574.2","212569.1","124879.1","272300.5","190000.0"
"M614.483T1523.593","128576.2","208982.4","260000.0","186900.6","841643.4","140988.0","134845.5","202816.1","236000.0","187755.4","215000.0","230000.0","215135.2","218006.0","820476.0","277502.1","176606.6","274000.0"
"M574.479T1609.148","19375.77","42059.52","26200.00","48564.56","30721.12","20675.17","20269.96","99389.49","27400.00","21678.92","27400.00","44000.00","28763.51","72746.01","51783.18","56362.79","25485.66","40600.00"
"M327.072T884.787","  6796.769","185585.575","289000.000","162547.839","  6377.395","144643.951","226214.130","227775.340","133000.000","227539.708","162000.000","243000.000","247754.786","  6339.031"," 80341.024","163479.086","177243.230","112000.000"
"M304.299T1477.289"," 631707.5"," 688936.7"," 936000.0"," 750537.6"," 578741.6"," 944243.4","1328996.6"," 742594.8","1240000.0"," 589392.8"," 780000.0","1350000.0"," 750288.6"," 612832.8","1318274.4","1315739.6"," 788947.0","1200000.0"
"M373.365T1591.631","130705.4","173190.1","158000.0","136038.9","217741.4","168000.8","141766.9","141181.3","208000.0","144359.8","135000.0","128000.0","140247.3","140794.2","200661.8","134917.7","141014.5","173000.0"
"M419.086T1291.55","212630.0","359998.6","240000.0","181596.9","495639.1","269003.9","211754.2","183593.9","318000.0","217870.6","188000.0","254000.0","210332.1","192556.5","490169.0","216086.0","213899.0","391000.0"
"M312.324T1609.304","235481.3","386125.6","170000.0","430711.8","124013.8","294954.7","158717.2","475018.2","167000.0","218953.5","377000.0","184000.0","196185.8","142655.8","202880.0","136964.3","266445.3","178000.0"
"M494.565T1422.678","273742.5","325184.7","300000.0","268767.0","263375.7","463612.2","367002.5","254955.1","293000.0","249733.7","274000.0","336000.0","271628.7","439102.2","360053.8","409578.0","275449.1","358000.0"
"M736.521T1490.314"," 88558.38"," 72331.29","235000.00","102228.55"," 77031.96"," 79110.92","124742.79"," 96373.37"," 82800.00","183198.65"," 81400.00","207000.00","111369.26"," 98292.68","152785.20","122213.56","143396.08"," 95600.00"
"M505.253T1373.377","216113.4","348101.8","299000.0","193105.4","129098.4","436043.0","345061.6","276394.4","421000.0","361040.0","406000.0","432000.0","479730.9","172216.5","197112.7","394476.1","463757.3","175000.0"
"M914.568T1523.568"," 13874.83","108930.09"," 49000.00"," 56067.97","169795.79"," 73265.58"," 49930.48"," 61302.12","189000.00","661558.85"," 43600.00"," 49400.00"," 69555.61"," 14876.48","193642.07"," 56625.65"," 73896.13","144000.00"
"M945.57T1518.016","     0.000"," 23356.742"," 19400.000","  9895.711"," 40736.695"," 37521.055"," 15927.076","  6962.948"," 40200.000","115816.847","  4020.000"," 17500.000"," 11372.924","  4953.624"," 84853.391"," 18699.018"," 26164.954"," 43900.000"
"M381.12T920.434"," 1451.5507","28175.0480","43400.0000","51032.3770","  768.4941","59081.6660","60105.0730","73033.0320","79600.0000","42638.2630","78500.0000","47300.0000","42844.1310"," 1792.4562","89499.4840","51115.2880","54030.0160","78800.0000"
"M567.432T1641.413"," 26324.53"," 41509.30"," 33200.00"," 25044.20"," 63455.21"," 18190.75"," 14607.49"," 37949.66"," 27400.00"," 32063.94"," 35100.00"," 48000.00"," 33696.87"," 32647.42","202279.31"," 35150.05"," 26443.27"," 60600.00"
"M859.595T1509.101"," 46062.09"," 89242.44"," 60900.00"," 62073.83","145384.75"," 64518.64"," 94172.52"," 50810.60","123000.00","575387.18"," 47100.00"," 48700.00"," 72051.22"," 54307.52","124279.53"," 59535.68"," 89918.24","113000.00"
"M568.443T1523.593"," 99636.25","224049.14","118000.00","121788.13","255167.06","105927.26","111745.28","133689.44","131000.00","114945.98","114000.00","128000.00","113455.97","105798.93","283871.83","121210.66","119642.88","185000.00"
"M842.589T1574.486"," 42168.45","101305.67"," 65600.00"," 66587.76"," 98346.87"," 70191.17","109382.88"," 37837.52"," 93100.00","201572.76"," 50300.00"," 56800.00"," 76643.13"," 33267.69","108960.24"," 48279.81"," 89738.81","128000.00"
"M511.374T1540.43","116130.31","442204.04","131000.00","113370.37","899283.03","109164.60"," 96364.61","155002.74","138000.00","155130.08","133000.00","129000.00","146681.40"," 97845.63","962334.50","144608.70","124335.42","211000.00"
"M993.719T1518.016","     0.00"," 58924.83"," 22200.00"," 17503.07"," 96273.66"," 37250.52"," 85505.38"," 14548.44"," 70300.00","139266.80"," 12700.00"," 17900.00"," 21571.27"," 12993.60"," 71753.39"," 13014.38"," 73920.62","116000.00"
"M685.539T1591.061"," 20642.70"," 57549.98","155000.00"," 30631.72"," 70970.50"," 31974.67"," 31314.30"," 54223.76"," 36400.00"," 31121.21"," 21900.00"," 50100.00"," 49562.32"," 26179.44"," 39510.93"," 37541.02"," 34407.24"," 69800.00"
"M700.599T1463.866"," 147660.83"," 192533.88"," 389000.00","  71222.70"," 152197.21","1168243.92"," 306782.19","  65485.15"," 151000.00"," 233299.34"," 112000.00"," 329000.00"," 148523.37","  78585.77"," 122820.62","  65110.78"," 218518.28"," 163000.00"
"M876.617T1446.028"," 33036.64"," 61416.76"," 35600.00"," 32781.98"," 71426.28"," 58516.95"," 34091.41"," 30382.71"," 90000.00","290307.54"," 28500.00"," 34700.00"," 32923.41"," 30742.81"," 64622.75"," 27520.29"," 37075.04"," 58500.00"
"M425.214T1609.261","148498.5","206559.5","159000.0","137010.1","139127.9","141798.2","109610.2","149690.6","145000.0","134945.6","119000.0","145000.0","140022.8","153032.5","194680.7","143251.8","152866.1","166000.0"
"M883.583T1506.898","  44150.22"," 179203.92","  74900.00","  54532.51"," 254037.48"," 101116.49","  66746.62","  87943.36"," 218000.00","1208579.45","  44300.00","  74300.00","  53594.98","  28095.28"," 186728.34"," 113613.14"," 115558.82"," 170000.00"
"M516.411T1568.021"," 70696.56","104259.75","210000.00"," 84690.58"," 88993.93"," 84427.60"," 75145.80","103981.97"," 94700.00"," 88536.03","105000.00"," 98300.00","102807.77"," 70346.14","106801.53"," 88970.23"," 98507.95"," 91200.00"
"M298.885T1775.701","64359.45","62665.13","67900.00","72996.80","61480.45","63245.60","52227.80","64044.21","62300.00","53112.20","52900.00","51600.00","55011.83","57625.29","70724.29","52661.95","58768.80","58800.00"
"M949.601T1512.562","  2687.502"," 63266.878"," 18100.000"," 25176.519"," 98740.728"," 59763.930"," 25128.855"," 20099.421"," 53100.000","197462.735"," 16500.000"," 32400.000"," 10199.512","  4849.158"," 95873.653"," 14723.525"," 28567.718"," 54500.000"
"M943.582T1475.069","  8972.755"," 86086.733"," 41700.000"," 46309.009"," 74223.650"," 83865.399"," 46731.617"," 40099.213"," 54100.000","346323.292"," 18200.000"," 42100.000"," 54592.920","  4990.029","100648.745"," 47437.625"," 58390.720"," 80100.000"
"M361.236T1475.069","209299.5","276192.5","301000.0","266625.6","251173.3","376139.0","326501.3","245963.9","302000.0","187150.7","240000.0","293000.0","256933.2","242993.5","342316.9","217011.4","256224.4","547000.0"
"M553.458T1657.822","21215.415","48845.889","25700.000","16059.279","44452.700","31836.387","12319.680","12792.008","24300.000","37248.520","18100.000","28200.000","16240.225","19118.424","58184.747"," 8631.152","31422.784","32100.000"
"M474.347T1575.715","109459.32","104707.42","125000.00","121611.50","134851.26"," 94966.94"," 85319.51","111109.54","107000.00"," 84018.07","116000.00","112000.00","112169.27","105518.97","100458.60","109963.36","104976.79","128000.00"
"M898.572T1557.672","  21837.83"," 158993.97","  47200.00","  32538.51"," 257703.52"," 104573.10","  48904.12","  34356.44"," 296000.00","1382268.27","  30300.00","  63300.00","  31885.20","  13215.89"," 251578.38","  22695.38","  89578.20"," 193000.00"
"M619.437T1280.542","221681.4","178789.2","333000.0","213266.7","306548.0","433615.0","498965.6","237256.7","471000.0","249855.2","237000.0","411000.0","292454.0","457047.2","520091.1","611024.9","309868.5","432000.0"
"M569.451T1621.712"," 47267.72","103862.02"," 56000.00"," 41268.97"," 73123.79"," 48184.16"," 34598.13"," 48793.92"," 71900.00"," 41526.72"," 46300.00"," 60100.00"," 50835.68"," 50829.49","240807.83"," 63016.88"," 52724.44"," 97500.00"
"M340.355T1382.768","157084.9","197728.5","138000.0","206576.4","158355.5","186119.0","161352.6","163819.3","149000.0","147774.3","191000.0","167000.0","140739.2","164199.9","125231.8","166693.4","213094.2","137000.0"
"M384.193T1439.78"," 51580.03"," 79157.30"," 72100.00"," 89795.40"," 69625.05"," 94340.42"," 88971.98"," 94100.74"," 88100.00"," 75802.04"," 96700.00","101000.00"," 82427.85"," 71518.14"," 97637.00"," 84700.91"," 57596.68"," 96400.00"
"M492.408T1557.26"," 87970.14","111788.82"," 99500.00"," 88688.29"," 88898.14"," 76676.18"," 78014.49","104446.09"," 96100.00"," 74349.02"," 77600.00","117000.00"," 94245.56"," 70098.32","116073.73"," 90659.75"," 91034.47"," 99000.00"
"M834.581T1591.283"," 31779.17"," 65332.45"," 32000.00"," 38391.96"," 54899.22"," 44800.13"," 67491.70"," 49154.14"," 46100.00","142903.34"," 29600.00"," 42300.00"," 29253.69"," 39258.19"," 28554.93"," 43672.14"," 59487.95"," 86600.00"
"M293.173T1490.995","160997.3","189507.4","224000.0","185911.7","157262.6","531152.7","207734.5","213341.8","313000.0","146304.2","203000.0","199000.0","214042.4","174392.7","440402.9","253902.1","196286.9","787000.0"
"M666.518T1641.124"," 27255.083","172376.868"," 58500.000"," 49582.987","252154.422"," 48896.209","  8820.432"," 64616.361"," 48000.000"," 42073.944"," 49800.000"," 69600.000"," 71523.929"," 33973.325","141633.534"," 72551.417"," 31359.358","244000.000"
"M515.359T1439.799","161757.5","279829.9","373000.0","259826.3","147903.9","255231.0","218360.4","308892.1","235000.0","208263.2","252000.0","226000.0","246845.1","132945.5","233158.2","218275.7","259674.5","232000.0"
"M267.266T1390.374","51269.82","73747.50","69300.00","48024.60","65265.03","78978.42","48937.14","49503.37","78500.00","45079.82","47400.00","64400.00","48192.16","45948.61","67581.27","55049.05","53938.40","63100.00"
"M600.431T1540.699","20748.08","61132.00","38800.00","49806.66","38321.77","40332.60","34076.00","35497.00","53100.00","46746.75","36400.00","39600.00","62463.39","33137.13","42939.34","54873.71","42581.23","50100.00"
"M760.575T1390.36","25536.06","80774.10","20300.00","25532.16","65311.48","45625.43","34513.82","23866.26","78000.00","22802.51","33200.00","44900.00","19934.15","25554.37","60830.95","18700.92","24163.24","84400.00"
"M843.596T1549.933"," 31747.67"," 90415.74"," 57800.00"," 47350.09","122151.78"," 59687.02"," 54216.94"," 41080.03"," 89500.00","369753.60"," 54200.00"," 46300.00"," 68334.96"," 55937.11"," 79560.17"," 40666.09"," 76209.43","102000.00"
"M1059.694T1439.78","    0.000","18463.029","12400.000"," 5622.485","22233.745"," 2427.041"," 5191.301","    0.000","18400.000","32809.399","    0.000"," 9950.000"," 4351.957","    0.000","26206.520"," 5814.026","10274.972","39700.000"
"M881.574T1540.566","  30644.60"," 296434.42","  82700.00","  50822.74"," 582436.61"," 152302.48","  90908.31","  84502.39"," 383000.00","2994742.81","  37000.00","  71600.00","  51086.04","  45386.87"," 379390.42","  69282.26"," 120182.12"," 236000.00"
"M427.301T1423.014","147750.2","203209.6","188000.0","243669.6","165067.7","290883.4","177639.1","174973.5","165000.0","169975.8","241000.0","184000.0","183760.0","171938.3","212635.5","216573.1","208657.6","220000.0"
"M304.299T1591.903"," 786296.6"," 702859.7","1120000.0"," 926335.9"," 710271.2","1016049.3","1412949.3"," 873337.2","1410000.0"," 733120.4"," 789000.0"," 724000.0"," 926661.7"," 784496.2","1497383.0"," 700945.4"," 726914.6","1370000.0"
"M434.107T1440.116"," 44990.32","118741.42"," 79400.00"," 53592.57","156808.22"," 88139.41"," 64137.80"," 52280.11","117000.00"," 62506.00"," 49800.00"," 76300.00"," 63542.81"," 63098.00","178748.46"," 36313.51"," 58021.10","127000.00"
"M533.436T1590.96"," 84664.02","197133.84","551000.00","185699.62","101784.62","100098.16","148208.22","214078.52","203000.00","119231.34","180000.00","216000.00","257160.18"," 82687.26","289821.86","151712.77","190092.90","118000.00"
"M297.24T1335.811","187868.7","194260.5","239000.0","189811.3","215592.7","473958.5","275785.5","190542.9","247000.0","186064.8","221000.0","241000.0","192918.0","283194.9","411533.8","259689.3","196108.5","377000.0"
"M665.513T1641.124"," 85155.35","341647.54"," 98000.00","106234.83","558616.41"," 83550.12"," 49486.52","129840.08","118000.00","118452.78","107000.00","138000.00","147411.12"," 51359.67","555649.49","190312.11"," 77043.78","451000.00"
"M308.129T1438.751","179613.7","220807.9","194000.0","194113.4","202493.4","184671.1","224085.4","188031.2","210000.0","183008.1","185000.0","191000.0","167093.6","185265.1","212140.2","179001.5","203890.8","216000.0"
"M997.722T1591.283","  7417.948"," 52664.230"," 21600.000"," 15180.400"," 64060.983"," 31961.374"," 26365.394","     0.000"," 39900.000","135107.252"," 11700.000"," 24100.000"," 34260.748","  6030.555"," 40685.947"," 12591.279"," 34337.885"," 76000.000"
"M753.585T1558.832"," 30137.56","134209.92","103000.00"," 31959.87"," 74860.78"," 42090.38"," 31678.91"," 57569.54"," 72000.00"," 29526.01"," 33500.00"," 58300.00"," 26870.39"," 50509.93"," 77777.89"," 30729.72"," 75081.81","146000.00"
"M844.601T1557.588"," 27378.46"," 57323.51"," 28600.00"," 23304.60"," 76403.68"," 41278.87"," 46566.48"," 42093.51"," 67700.00","213346.28"," 33000.00"," 30100.00"," 47973.37"," 30036.69"," 62447.23"," 32526.12"," 45131.12"," 68500.00"
"M514.422T1505.037"," 64208.46","144329.41"," 96700.00"," 72876.62","107155.57"," 74888.19"," 66438.54"," 86841.87","107000.00"," 73787.47"," 66300.00"," 85200.00"," 94776.78"," 69089.41","169960.75"," 79876.68"," 84666.57"," 78200.00"
"M619.438T1351.666","276447.7","219763.2","407000.0","263083.4","381267.0","469639.5","556537.0","294942.8","552000.0","290619.9","298000.0","478000.0","358258.3","501189.4","610038.1","703526.5","376940.6","512000.0"
