"",F.stat,p.value,-log10(p),FDR
M999.727T1404.686,1.3549,0.31183,0.50609,0.99434
M289.086T1163.856,1.3519,0.31266,0.50493,0.99434
M1454.998T316.362,1.3508,0.31299,0.50447,0.99434
M645.117T89.636,1.3499,0.31323,0.50413,0.99434
M473.196T813.174,1.3462,0.31429,0.50267,0.99434
M401.049T776.54,1.3458,0.31439,0.50253,0.99434
M1395.893T980.489,1.3417,0.31556,0.50092,0.99434
M289.056T250.757,1.3415,0.31563,0.50082,0.99434
M182.994T112.283,1.3397,0.31614,0.50012,0.99434
M547.24T854.322,1.3392,0.31628,0.49993,0.99434
M453.101T88.055,1.3379,0.31666,0.49941,0.99434
M310.969T105.491,1.3372,0.31687,0.49913,0.99434
M365.143T832.741,1.3352,0.31743,0.49835,0.99434
M1297.451T316.098,1.3347,0.31757,0.49816,0.99434
M833.365T968.818,1.3337,0.31787,0.49774,0.99434
M470.098T771.956,1.3324,0.31823,0.49726,0.99434
M443.058T752.856,1.331,0.31865,0.49669,0.99434
M461.223T1572.372,1.329,0.31923,0.4959,0.99434
M455.193T892.238,1.3288,0.31927,0.49584,0.99434
M611.147T106.977,1.3266,0.31991,0.49497,0.99434
M429.387T309.562,1.3262,0.32002,0.49482,0.99434
M289.12T769.482,1.3258,0.32016,0.49463,0.99434
M891.19T804.294,1.3256,0.32021,0.49456,0.99434
M1305.428T315.265,1.3241,0.32064,0.49398,0.99434
M695.12T755.765,1.3218,0.32132,0.49306,0.99434
M1432.595T1048.493,1.3217,0.32135,0.49303,0.99434
M191.27T107.073,1.319,0.32213,0.49197,0.99434
M1308.415T315.705,1.3174,0.32261,0.49132,0.99434
M1614.109T935.709,1.3153,0.32322,0.49051,0.99434
M633.753T316.098,1.3152,0.32324,0.49047,0.99434
M365.136T768.138,1.3147,0.32339,0.49027,0.99434
M767.194T317.413,1.3129,0.32394,0.48954,0.99434
M504.146T749.726,1.3125,0.32404,0.4894,0.99434
M221.066T891.624,1.312,0.32418,0.48921,0.99434
M510.867T67.274,1.312,0.32419,0.4892,0.99434
M341.275T746.97,1.3117,0.32428,0.48909,0.99434
M1255.613T888.434,1.309,0.32509,0.488,0.99434
M969.317T316.321,1.3084,0.32526,0.48777,0.99434
M621.037T758.225,1.3081,0.32534,0.48767,0.99434
M278.067T775.155,1.3079,0.3254,0.48758,0.99434
M709.31T874.193,1.3067,0.32575,0.48711,0.99434
M564.961T1199.656,1.3058,0.32602,0.48676,0.99434
M239.129T1031.518,1.3037,0.32665,0.48592,0.99434
M851.154T319.552,1.2966,0.32875,0.48313,0.99434
M923.402T931.508,1.296,0.32894,0.48289,0.99434
M650.407T1378.088,1.2943,0.32945,0.48221,0.99434
M1007.203T89.251,1.2933,0.32974,0.48182,0.99434
M911.26T1004.032,1.2927,0.32992,0.4816,0.99434
M1308.932T316.358,1.2918,0.33021,0.48121,0.99434
M947.485T901.595,1.2904,0.33062,0.48066,0.99434
M696.3T853.355,1.2878,0.3314,0.47964,0.99434
M223.046T89.705,1.2871,0.3316,0.47938,0.99434
M336.86T96.244,1.2862,0.33188,0.47902,0.99434
M781.183T974.609,1.2849,0.33228,0.4785,0.99434
M867.206T809.129,1.2847,0.33235,0.47841,0.99434
M401.218T1013.762,1.2835,0.33272,0.47792,0.99434
M323.042T818.446,1.2821,0.33314,0.47737,0.99434
M434.871T1737.903,1.282,0.33316,0.47735,0.99434
M968.365T965.957,1.2806,0.33359,0.47679,0.99434
M1162.58T906.276,1.2799,0.33379,0.47652,0.99434
M433.716T806.299,1.2795,0.33392,0.47636,0.99434
M389.108T489.956,1.279,0.33409,0.47614,0.99434
M334.203T855.358,1.2772,0.33461,0.47546,0.99434
M969.813T316.499,1.2747,0.3354,0.47444,0.99434
M775.338T1039.594,1.2746,0.33542,0.47441,0.99434
M1144.448T942.538,1.2703,0.33672,0.47273,0.99434
M942.303T939.917,1.2673,0.33767,0.4715,0.99434
M771.203T760.252,1.2665,0.33791,0.4712,0.99434
M630.668T315.279,1.2661,0.33804,0.47103,0.99434
M795.27T865.806,1.265,0.33837,0.47061,0.99434
M873.333T1008.241,1.2649,0.33839,0.47059,0.99434
M723.871T1121.272,1.2648,0.33843,0.47053,0.99434
M535.167T793.769,1.2644,0.33855,0.47037,0.99434
M590.015T907.684,1.2642,0.33862,0.47029,0.99434
M661.253T876.035,1.2622,0.33925,0.46948,0.99434
M1094.211T893.809,1.2614,0.33947,0.4692,0.99434
M361.589T316.501,1.2604,0.3398,0.46877,0.99434
M699.093T985.159,1.2581,0.34053,0.46785,0.99434
M1031.288T315.245,1.2542,0.34171,0.46634,0.99434
M784.154T761.471,1.2542,0.34174,0.46631,0.99434
M313.119T883.187,1.2537,0.34189,0.46612,0.99434
M309.554T1123.923,1.2519,0.34244,0.46542,0.99434
M1091.545T907.712,1.251,0.34272,0.46506,0.99434
M461.152T871.999,1.2486,0.34348,0.4641,0.99434
M309.44T1630.467,1.2484,0.34353,0.46404,0.99434
M213.056T1043.215,1.2484,0.34354,0.46402,0.99434
M371.034T865.858,1.2484,0.34356,0.464,0.99434
M567.276T907.878,1.2469,0.34402,0.46341,0.99434
M677.303T904.97,1.2462,0.34424,0.46314,0.99434
M355.433T783.665,1.244,0.34491,0.46229,0.99434
M451.218T291.531,1.2431,0.3452,0.46193,0.99434
M601.173T930.747,1.2412,0.3458,0.46117,0.99434
M1009.386T967.414,1.2384,0.34671,0.46004,0.99434
M303.023T88.804,1.2379,0.34687,0.45983,0.99434
M747.22T952.211,1.2356,0.34759,0.45893,0.99434
M677.817T66.684,1.2354,0.34766,0.45884,0.99434
M213.056T971.073,1.2351,0.34776,0.45872,0.99434
M341.31T626.276,1.2333,0.34834,0.458,0.99434
M191.054T89.143,1.2325,0.34857,0.45771,0.99434
M463.182T861.112,1.2324,0.34861,0.45766,0.99434
M377.193T1206.958,1.2311,0.34904,0.45713,0.99434
M631.039T106.818,1.2279,0.35004,0.45588,0.99434
M970.768T318.573,1.2273,0.35024,0.45564,0.99434
M391.123T699.402,1.2229,0.35168,0.45386,0.99434
M633.256T842.527,1.2219,0.35199,0.45347,0.99434
M277.129T811.716,1.2211,0.35225,0.45314,0.99434
M375.179T1058.786,1.2207,0.35238,0.45299,0.99434
M460.9T65.751,1.2193,0.35284,0.45242,0.99434
M999.268T316.316,1.2186,0.35306,0.45215,0.99434
M559.04T89.345,1.2178,0.35332,0.45183,0.99434
M737.927T1007.192,1.2171,0.35353,0.45157,0.99434
M653.913T316.046,1.2159,0.35393,0.45108,0.99434
M672.967T94.411,1.2156,0.35404,0.45095,0.99434
M395.048T106.9,1.2115,0.35536,0.44933,0.99434
M453.14T913.155,1.2099,0.35589,0.44868,0.99434
M362.298T315.255,1.2092,0.35613,0.4484,0.99434
M405.098T1082.014,1.2069,0.35685,0.44751,0.99434
M590.775T907.789,1.2061,0.35712,0.44718,0.99434
M735.184T783.373,1.2038,0.3579,0.44624,0.99434
M503.141T271.391,1.2026,0.35829,0.44577,0.99434
M503.143T589.731,1.2004,0.359,0.44491,0.99434
M561.721T1244.705,1.1997,0.35924,0.44462,0.99434
M621.125T857.148,1.1995,0.35931,0.44454,0.99434
M502.995T105.736,1.199,0.35946,0.44435,0.99434
M428.819T94.411,1.1961,0.36043,0.44318,0.99434
M435.959T107.38,1.1961,0.36044,0.44317,0.99434
M632.663T319.55,1.196,0.36047,0.44314,0.99434
M830.24T316.247,1.1937,0.36124,0.44221,0.99434
M413.108T298.268,1.1936,0.36124,0.4422,0.99434
M413.179T861.909,1.1933,0.36135,0.44207,0.99434
M593.926T757.244,1.1926,0.36157,0.4418,0.99434
M698.813T982.001,1.1899,0.36248,0.44072,0.99434
M310.974T92.682,1.1877,0.36323,0.43981,0.99434
M633.494T312.856,1.1874,0.36333,0.4397,0.99434
M1323.386T316.247,1.1866,0.3636,0.43938,0.99434
M1193.356T907.422,1.1795,0.36597,0.43655,0.99434
M1326.883T1200.672,1.1793,0.36603,0.43649,0.99434
M593.398T852.714,1.1776,0.36663,0.43578,0.99434
M383.609T322.831,1.1748,0.36758,0.43465,0.99434
M288.987T101.622,1.1747,0.3676,0.43462,0.99434
M721.798T1122.035,1.1731,0.36813,0.434,0.99434
M455.081T744.378,1.1731,0.36813,0.43399,0.99434
M447.094T753.734,1.1718,0.36859,0.43346,0.99434
M633.074T312.26,1.1717,0.36861,0.43343,0.99434
M610.699T832.318,1.1664,0.37043,0.4313,0.99434
M1000.263T316.358,1.1653,0.37081,0.43085,0.99434
M561.651T1179.172,1.1635,0.37143,0.43013,0.99434
M637.331T1596.612,1.1624,0.3718,0.42969,0.99434
M332.842T96.154,1.1595,0.3728,0.42853,0.99434
M1129.441T885.407,1.1592,0.37288,0.42844,0.99434
M474.881T66.41,1.1585,0.37313,0.42814,0.99434
M621.221T884.304,1.1582,0.37325,0.428,0.99434
M329.088T425.59,1.1571,0.37361,0.42759,0.99434
M508.215T930.69,1.1564,0.37385,0.42731,0.99434
M659.01T106.427,1.1559,0.37404,0.42708,0.99434
M487.255T1194.268,1.1555,0.37416,0.42695,0.99434
M559.276T958.275,1.153,0.37502,0.42594,0.99434
M399.165T851.906,1.1513,0.37564,0.42523,0.99434
M673.289T892.945,1.1499,0.3761,0.4247,0.99434
M470.174T323.906,1.1498,0.37614,0.42465,0.99434
M875.696T1193.301,1.149,0.37643,0.42431,0.99434
M381.071T774.821,1.1471,0.37709,0.42356,0.99434
M308.078T802.991,1.1464,0.37731,0.4233,0.99434
M402.187T763.436,1.1454,0.37766,0.4229,0.99434
M395.28T1470.273,1.1435,0.37835,0.4221,0.99434
M371.1T817.997,1.1434,0.37837,0.42208,0.99434
M969.321T316.442,1.1434,0.37838,0.42208,0.99434
M644.846T66.885,1.1432,0.37842,0.42202,0.99434
M565.161T88.804,1.1396,0.37972,0.42054,0.99434
M631.775T322.539,1.1382,0.38018,0.42001,0.99434
M751.173T317.266,1.1352,0.38126,0.41878,0.99434
M406.181T1223.783,1.1345,0.3815,0.41851,0.99434
M384.097T310.658,1.1341,0.38164,0.41834,0.99434
M230.991T88.495,1.1306,0.38286,0.41696,0.99434
M471.152T726.342,1.1305,0.38291,0.4169,0.99434
M591.32T1106.747,1.1299,0.38311,0.41667,0.99434
M433.376T793.769,1.1298,0.38315,0.41663,0.99434
M357.108T784.337,1.1284,0.38366,0.41605,0.99434
M359.022T90.408,1.1282,0.38372,0.41599,0.99434
M485.178T783.442,1.1275,0.38398,0.41569,0.99434
M567.333T903.822,1.1248,0.38493,0.41461,0.99434
M449.205T834.832,1.1244,0.38508,0.41445,0.99434
M437.29T1178.675,1.1239,0.38526,0.41425,0.99434
M1123.31T88.13,1.1234,0.38542,0.41406,0.99434
M630.629T315.233,1.122,0.38593,0.41349,0.99434
M665.182T815.828,1.1219,0.38596,0.41346,0.99434
M456.197T892.811,1.1209,0.38633,0.41304,0.99434
M643.114T87.886,1.1199,0.38668,0.41264,0.99434
M447.151T677.76,1.1197,0.38677,0.41255,0.99434
M361.481T320.767,1.1173,0.38761,0.41161,0.99434
M472.901T67.482,1.1173,0.38761,0.4116,0.99434
M617.247T870.852,1.1173,0.38761,0.4116,0.99434
M541.046T1246.429,1.1172,0.38766,0.41155,0.99434
M395.073T169.836,1.1172,0.38767,0.41154,0.99434
M547.234T852.079,1.1146,0.3886,0.4105,0.99434
M1463.124T939.772,1.1133,0.38904,0.41,0.99434
M676.309T1245.665,1.1133,0.38905,0.41,0.99434
M316.427T318.614,1.1115,0.38972,0.40924,0.99434
M241.013T89.266,1.1112,0.38981,0.40915,0.99434
M554.347T1333.324,1.1109,0.38992,0.40903,0.99434
M661.226T856.483,1.1106,0.39003,0.40891,0.99434
M497.144T415.482,1.1101,0.39022,0.40869,0.99434
M467.156T971.498,1.1092,0.39054,0.40833,0.99434
M819.254T316.358,1.1083,0.39087,0.40797,0.99434
M864.188T806.912,1.1083,0.39087,0.40797,0.99434
M280.987T110.997,1.1051,0.39204,0.40667,0.99434
M997.89T1398.741,1.1048,0.39213,0.40657,0.99434
M1029.237T1191.812,1.1038,0.39252,0.40614,0.99434
M807.113T936.925,1.1036,0.39257,0.40608,0.99434
M379.574T88.998,1.1025,0.39298,0.40563,0.99434
M1395.396T991.455,1.1024,0.39303,0.40557,0.99434
M459.052T765.953,1.1012,0.39345,0.40511,0.99434
M551.183T891.516,1.1008,0.39361,0.40493,0.99434
M330.844T95.905,1.1,0.3939,0.40462,0.99434
M412.846T95.439,1.0996,0.39403,0.40447,0.99434
M593.686T850.456,1.0996,0.39404,0.40445,0.99434
M611.538T834.844,1.0988,0.39433,0.40414,0.99434
M773.211T817.036,1.0971,0.39494,0.40347,0.99434
M567.171T792.05,1.0968,0.39505,0.40335,0.99434
M457.136T788.61,1.0947,0.39584,0.40249,0.99434
M714.826T66.684,1.0946,0.39585,0.40247,0.99434
M309.388T1626.976,1.0943,0.39596,0.40235,0.99434
M985.784T316.247,1.0942,0.39603,0.40227,0.99434
M316.385T321.843,1.0941,0.39606,0.40224,0.99434
M417.498T853.501,1.0932,0.39639,0.40188,0.99434
M669.182T316.584,1.0926,0.39659,0.40165,0.99434
M625.144T814.498,1.09,0.39758,0.40058,0.99434
M541.034T1246.263,1.0899,0.39758,0.40058,0.99434
M722.143T1113.831,1.0893,0.39782,0.40032,0.99434
M429.646T308.971,1.0889,0.39796,0.40016,0.99434
M655.189T778.866,1.088,0.3983,0.39979,0.99434
M1053.286T316.584,1.0879,0.39834,0.39974,0.99434
M589.271T908.408,1.0878,0.39838,0.3997,0.99434
M532.87T67.202,1.0875,0.39848,0.39959,0.99434
M575.196T930.136,1.0863,0.39894,0.39909,0.99434
M567.119T89.158,1.0844,0.39963,0.39834,0.99434
M634.336T1275.511,1.0825,0.40035,0.39756,0.99434
M863.184T809.21,1.0823,0.40041,0.3975,0.99434
M591.333T975.738,1.0819,0.40055,0.39734,0.99434
M787.799T68.637,1.0819,0.40057,0.39733,0.99434
M612.262T1245.504,1.0818,0.40061,0.39728,0.99434
M791.126T833.266,1.0813,0.40078,0.39709,0.99434
M497.083T319.72,1.0807,0.401,0.39686,0.99434
M397.075T138.684,1.0785,0.40184,0.39595,0.99434
M273.035T716.931,1.0756,0.40293,0.39477,0.99434
M1037.324T316.098,1.0742,0.40343,0.39423,0.99434
M632T325.979,1.0739,0.40357,0.39408,0.99434
M502.199T804.61,1.0721,0.40424,0.39337,0.99434
M1461.92T936.679,1.0716,0.40442,0.39317,0.99434
M578.43T1675.044,1.0696,0.40517,0.39236,0.99434
M654.601T316.399,1.0692,0.40533,0.39219,0.99434
M936.711T836.99,1.0688,0.40547,0.39204,0.99434
M242.178T992.462,1.0684,0.40564,0.39186,0.99434
M485.168T916.74,1.0681,0.40575,0.39175,0.99434
M991.316T318.206,1.0678,0.40584,0.39165,0.99434
M798.851T67.54,1.0678,0.40587,0.39162,0.99434
M558.878T1192.321,1.0618,0.40812,0.38922,0.99434
M456.81T96.244,1.0617,0.40815,0.38918,0.99434
M689.319T1251.925,1.0606,0.40858,0.38873,0.99434
M653.752T320.843,1.0583,0.40946,0.38779,0.99434
M1397.75T1121.778,1.0576,0.40972,0.38752,0.99434
M540.938T1245.502,1.0568,0.41001,0.38721,0.99434
M1143.444T941.11,1.0524,0.41172,0.3854,0.99434
M418.894T1736.453,1.0486,0.41315,0.38389,0.99434
M551.342T956.27,1.0472,0.41371,0.3833,0.99434
M521.022T764.729,1.0467,0.41389,0.38311,0.99434
M577.255T863.306,1.0466,0.41393,0.38307,0.99434
M593.545T851.652,1.0464,0.41403,0.38297,0.99434
M476.12T661.378,1.0462,0.4141,0.38289,0.99434
M330.047T113.025,1.0428,0.41541,0.38153,0.99434
M540.867T1245.744,1.0424,0.41558,0.38135,0.99434
M691.264T868.869,1.0421,0.41567,0.38125,0.99434
M653.891T318.024,1.0418,0.4158,0.38111,0.99434
M595.261T805.416,1.0411,0.41605,0.38085,0.99434
M351.085T316.423,1.0408,0.41617,0.38072,0.99434
M567.778T908.116,1.0407,0.41623,0.38067,0.99434
M362.997T89.636,1.0387,0.41698,0.37988,0.99434
M415.317T1116.129,1.0364,0.4179,0.37893,0.99434
M630.654T314.128,1.0357,0.41816,0.37866,0.99434
M628.521T1196.341,1.0357,0.41818,0.37864,0.99434
M885.163T805.657,1.0351,0.41842,0.37839,0.99434
M1143.426T942.716,1.03,0.42038,0.37636,0.99434
M653.954T320.858,1.0294,0.42062,0.37611,0.99434
M325.202T982.74,1.0282,0.42111,0.3756,0.99434
M515.105T113.414,1.028,0.42117,0.37554,0.99434
M678.98T96.154,1.0276,0.42132,0.37538,0.99434
M650.347T1202.889,1.0272,0.42149,0.37521,0.99434
M825.818T67.446,1.0263,0.42184,0.37485,0.99434
M1221.323T833.787,1.0239,0.42278,0.37389,0.99434
M377.107T115.273,1.0239,0.42279,0.37388,0.99434
M517.145T864.53,1.0214,0.42378,0.37286,0.99434
M633.261T1246.267,1.0202,0.42425,0.37238,0.99434
M341.088T439.204,1.0201,0.42429,0.37234,0.99434
M593.709T851.665,1.0194,0.42456,0.37207,0.99434
M755.7T809.167,1.016,0.42591,0.37068,0.99434
M187.905T92.369,1.0153,0.42619,0.3704,0.99434
M431.759T791.911,1.0152,0.42624,0.37034,0.99434
M311.065T863.883,1.0142,0.42664,0.36993,0.99434
M925.329T1121.023,1.0138,0.42681,0.36977,0.99434
M651.317T893.83,1.0137,0.42682,0.36975,0.99434
M341.465T625.973,1.0136,0.42686,0.36971,0.99434
M1117.54T932.512,1.0131,0.42708,0.36949,0.99434
M549.062T87.818,1.0127,0.42723,0.36933,0.99434
M459.109T698.322,1.012,0.42751,0.36906,0.99434
M343.102T681.368,1.0115,0.4277,0.36886,0.99434
M1035.66T1245.391,1.0109,0.42794,0.36861,0.99434
M925.22T834.324,1.0106,0.42808,0.36848,0.99434
M627.723T1183.743,1.0075,0.42932,0.36722,0.99434
M665.091T89.18,1.0073,0.4294,0.36714,0.99434
M631.464T331.254,1.006,0.42991,0.36662,0.99434
M497.261T974.778,1.0055,0.43012,0.36641,0.99434
M814.836T68.186,1.0055,0.43014,0.36639,0.99434
M625.024T106.841,1.0043,0.43062,0.36591,0.99434
M1053.272T316.465,1.0038,0.43079,0.36574,0.99434
M445.037T424.564,1.0034,0.43095,0.36558,0.99434
M530.968T106.005,1.0014,0.43177,0.36474,0.99434
M728.286T863.521,1.0009,0.43197,0.36455,0.99434
M636.263T1199.226,0.9988,0.43282,0.36369,0.99434
M366.994T111.318,0.99816,0.43308,0.36343,0.99434
M218.906T96.154,0.99578,0.43405,0.36246,0.99434
M483.178T941.182,0.99296,0.43519,0.36132,0.99434
M599.345T1339.232,0.9922,0.4355,0.36101,0.99434
M857.35T1122.035,0.99199,0.43559,0.36093,0.99434
M300.988T96.154,0.99075,0.43609,0.36042,0.99434
M1014.585T1348.471,0.99045,0.43622,0.3603,0.99434
M309.409T1633.535,0.99007,0.43637,0.36014,0.99434
M153.054T327.036,0.98991,0.43643,0.36008,0.99434
M653.691T320.692,0.98991,0.43644,0.36008,0.99434
M565.248T792.391,0.98953,0.43659,0.35993,0.99434
M627.83T1193.411,0.98796,0.43723,0.35929,0.99434
M457.19T799.683,0.98626,0.43793,0.3586,0.99434
M433.006T89.826,0.98554,0.43822,0.3583,0.99434
M341.259T618.637,0.98525,0.43834,0.35819,0.99434
M385.113T791.317,0.985,0.43845,0.35808,0.99434
M739.368T1006.616,0.98361,0.43901,0.35752,0.99434
M274.971T109.977,0.98297,0.43928,0.35726,0.99434
M349.02T88.804,0.98262,0.43942,0.35712,0.99434
M697.305T1245.984,0.98237,0.43953,0.35702,0.99434
M655.281T1120.709,0.98216,0.43961,0.35693,0.99434
M637.18T778.866,0.98142,0.43992,0.35663,0.99434
M653.576T321.782,0.98084,0.44016,0.35639,0.99434
M485.199T845.365,0.98083,0.44016,0.35639,0.99434
M409.045T138.763,0.98049,0.4403,0.35625,0.99434
M631.863T318.629,0.98048,0.4403,0.35625,0.99434
M267.121T971.402,0.9771,0.4417,0.35487,0.99434
M942.469T1308.469,0.97709,0.4417,0.35487,0.99434
M431.674T89.564,0.97706,0.44171,0.35486,0.99434
M593.465T757.874,0.9757,0.44228,0.35431,0.99434
M1167.705T1197.565,0.97529,0.44245,0.35414,0.99434
M413.104T602.912,0.97455,0.44276,0.35384,0.99434
M341.088T304.64,0.97451,0.44277,0.35382,0.99434
M981.461T1134.419,0.97417,0.44291,0.35368,0.99434
M1023.175T89.251,0.97245,0.44363,0.35298,0.99434
M487.134T869.24,0.97142,0.44405,0.35257,0.99434
M811.384T988.304,0.97009,0.44461,0.35203,0.99434
M723.538T832.745,0.96873,0.44518,0.35147,0.99434
M463.021T778.363,0.96793,0.44551,0.35114,0.99434
M575.614T1052.68,0.96735,0.44575,0.35091,0.99434
M1167.557T907.179,0.96366,0.44729,0.34941,0.99434
M653.861T317.501,0.96132,0.44828,0.34845,0.99434
M476.417T1177.093,0.96034,0.44869,0.34806,0.99434
M709.191T748.676,0.96028,0.44871,0.34803,0.99434
M729.216T1004.962,0.96004,0.44881,0.34793,0.99434
M763.121T89.636,0.95894,0.44927,0.34749,0.99434
M1137.546T907.004,0.9585,0.44946,0.34731,0.99434
M1397.968T984.092,0.95785,0.44973,0.34704,0.99434
M729.273T847.264,0.95745,0.4499,0.34688,0.99434
M559.791T1181.622,0.95743,0.44991,0.34687,0.99434
M731.11T823.98,0.95391,0.4514,0.34544,0.99434
M643.039T106.784,0.95273,0.4519,0.34496,0.99434
M269.103T792.774,0.95251,0.45199,0.34487,0.99434
M269.05T89.726,0.95189,0.45225,0.34462,0.99434
M564.68T1183.74,0.95002,0.45305,0.34386,0.99434
M272.963T113.946,0.94885,0.45355,0.34338,0.99434
M483.183T857.732,0.94801,0.4539,0.34304,0.99434
M408.822T1801.685,0.94417,0.45554,0.34148,0.99434
M507.153T88.13,0.94375,0.45572,0.3413,0.99434
M329.088T474.939,0.94327,0.45592,0.34111,0.99434
M519.07T322.203,0.94323,0.45594,0.34109,0.99434
M509.218T928.864,0.94114,0.45683,0.34024,0.99434
M194.055T920.109,0.93921,0.45766,0.33946,0.99434
M868.811T67.591,0.93908,0.45772,0.3394,0.99434
M294.061T714.71,0.93842,0.458,0.33913,0.99434
M1331.507T909.803,0.93776,0.45829,0.33886,0.99434
M562.689T1149.325,0.93672,0.45873,0.33844,0.99434
M609.054T106.871,0.93659,0.45879,0.33839,0.99434
M443.165T1058.069,0.93607,0.45901,0.33818,0.99434
M462.89T65.338,0.93591,0.45908,0.33811,0.99434
M653.717T312.26,0.93572,0.45917,0.33803,0.99434
M661.089T89.636,0.93414,0.45985,0.33739,0.99434
M915.823T68.606,0.93346,0.46014,0.33711,0.99434
M608.173T786.435,0.93329,0.46021,0.33704,0.99434
M693.278T872.306,0.93256,0.46053,0.33674,0.99434
M595.088T88.414,0.93158,0.46095,0.33635,0.99434
M313.093T320.692,0.93156,0.46096,0.33634,0.99434
M597.186T793.686,0.93043,0.46145,0.33587,0.99434
M433.784T801.352,0.93029,0.46151,0.33582,0.99434
M307.139T820.104,0.92889,0.46212,0.33525,0.99434
M631.151T795.429,0.92828,0.46238,0.335,0.99434
M621.052T106.9,0.92795,0.46253,0.33486,0.99434
M471.117T721.976,0.92713,0.46288,0.33453,0.99434
M1096.565T894.076,0.92302,0.46467,0.33285,0.99434
M515.013T86.132,0.92298,0.46469,0.33284,0.99434
M475.146T746.942,0.92276,0.46478,0.33275,0.99434
M1014.89T1344.191,0.91927,0.46631,0.33133,0.99434
M633.697T313.008,0.91871,0.46655,0.3311,0.99434
M415.167T872.593,0.91776,0.46697,0.33071,0.99434
M133.012T90.097,0.9164,0.46757,0.33015,0.99434
M619.189T858.982,0.91564,0.4679,0.32984,0.99434
M1222.302T834.324,0.91462,0.46835,0.32943,0.99434
M921.374T936.829,0.91371,0.46875,0.32906,0.99434
M436.82T95.439,0.91292,0.4691,0.32874,0.99434
M702.25T942.066,0.91274,0.46918,0.32867,0.99434
M347.023T90.373,0.91254,0.46927,0.32858,0.99434
M232.884T96.335,0.91152,0.46971,0.32817,0.99434
M527.309T1189.176,0.91016,0.47032,0.32761,0.99434
M698.722T985.123,0.91007,0.47035,0.32758,0.99434
M312.94T90.994,0.9094,0.47065,0.3273,0.99434
M653.828T318.352,0.90912,0.47077,0.32719,0.99434
M204.975T113.721,0.90765,0.47143,0.32659,0.99434
M1296.901T900.549,0.90702,0.47171,0.32633,0.99434
M455.14T941.827,0.90482,0.47268,0.32543,0.99434
M433.624T805.348,0.90464,0.47276,0.32536,0.99434
M329.187T1227.475,0.90348,0.47328,0.32488,0.99434
M861.166T878.352,0.90329,0.47336,0.32481,0.99434
M442.914T96.95,0.90306,0.47346,0.32471,0.99434
M1045.593T1289.364,0.90191,0.47398,0.32424,0.99434
M614.334T1180.618,0.90157,0.47413,0.32411,0.99434
M297.126T1110.971,0.90095,0.4744,0.32385,0.99434
M354.093T750.969,0.9009,0.47442,0.32383,0.99434
M643.469T1048.281,0.89987,0.47488,0.32341,0.99434
M345.577T605.404,0.89849,0.4755,0.32285,0.99434
M969.698T320.725,0.89575,0.47673,0.32173,0.99434
M545.298T995.647,0.89496,0.47708,0.32141,0.99434
M1095.872T896.96,0.89432,0.47737,0.32115,0.99434
M665.267T889.419,0.89423,0.47741,0.32111,0.99434
M562.511T1245.744,0.89408,0.47748,0.32105,0.99434
M433.777T806.208,0.89355,0.47771,0.32083,0.99434
M667.066T1635.31,0.89159,0.47859,0.32003,0.99434
M562.766T1150.374,0.89045,0.47911,0.31957,0.99434
M415.161T821.344,0.89004,0.47929,0.3194,0.99434
M669.068T89.15,0.89003,0.47929,0.3194,0.99434
M1013.416T975.546,0.88977,0.47941,0.31929,0.99434
M613.315T879.972,0.88943,0.47957,0.31915,0.99434
M753.358T959.856,0.88872,0.47989,0.31886,0.99434
M593.947T757.746,0.88602,0.48111,0.31776,0.99434
M475.187T823.258,0.88454,0.48178,0.31715,0.99434
M436.953T95.439,0.88286,0.48254,0.31647,0.99434
M311.138T170.155,0.8808,0.48348,0.31562,0.99434
M302.995T91.809,0.88042,0.48365,0.31547,0.99434
M1395.427T994.378,0.87612,0.48561,0.31372,0.99434
M846.859T69.273,0.87561,0.48584,0.31351,0.99434
M343.103T489.112,0.87547,0.4859,0.31345,0.99434
M657.266T958.998,0.87387,0.48664,0.31279,0.99434
M637.322T1108.089,0.87343,0.48684,0.31262,0.99434
M328.915T88.871,0.87231,0.48735,0.31216,0.99434
M1351.748T1120.178,0.87202,0.48748,0.31204,0.99434
M635.012T105.736,0.87197,0.48751,0.31202,0.99434
M383.504T315.336,0.87194,0.48752,0.31201,0.99434
M451.11T87.035,0.87084,0.48803,0.31156,0.99434
M623.347T1299.275,0.87004,0.48839,0.31123,0.99434
M1095.01T894.541,0.86893,0.4889,0.31078,0.99434
M591.2T844.598,0.86832,0.48919,0.31053,0.99434
M754.359T963.172,0.86814,0.48927,0.31045,0.99434
M549.174T847.493,0.86731,0.48965,0.31011,0.99434
M715.392T322.783,0.86619,0.49017,0.30966,0.99434
M884.8T66.979,0.86594,0.49028,0.30956,0.99434
M361.451T316.325,0.86572,0.49038,0.30947,0.99434
M653.783T316.318,0.86249,0.49187,0.30815,0.99434
M419.218T842.905,0.86223,0.492,0.30804,0.99434
M433.661T789.942,0.86163,0.49227,0.30779,0.99434
M593.306T1591.72,0.8612,0.49247,0.30762,0.99434
M345.37T608.086,0.86078,0.49267,0.30745,0.99434
M685.161T842.613,0.86052,0.49279,0.30734,0.99434
M587.201T848.147,0.85936,0.49333,0.30687,0.99434
M808.805T1193.415,0.85656,0.49463,0.30572,0.99434
M473.173T806.642,0.8565,0.49466,0.3057,0.99434
M304.912T648.188,0.85599,0.49489,0.30549,0.99434
