"",F.stat,p.value,-log10(p),FDR
M1018.702T1376.163,0.78777,0.46504,0.33251,0.99678
M688.591T1657.822,0.78622,0.46572,0.33188,0.99678
M949.553T1173.004,0.78528,0.46613,0.33149,0.99678
M846.506T1146.934,0.78494,0.46628,0.33135,0.99678
M522.254T1237.452,0.78486,0.46632,0.33132,0.99678
M1037.391T940.951,0.78459,0.46644,0.33121,0.99678
M652.249T924.637,0.78202,0.46757,0.33015,0.99678
M373.365T1591.631,0.78129,0.46789,0.32986,0.99678
M282.278T1308.231,0.78116,0.46795,0.3298,0.99678
M293.131T985.458,0.78046,0.46826,0.32951,0.99678
M936.367T941.78,0.78016,0.46839,0.32939,0.99678
M401.342T1557.26,0.77981,0.46854,0.32925,0.99678
M628.488T1423.366,0.77914,0.46884,0.32897,0.99678
M932.854T973.898,0.77714,0.46973,0.32815,0.99678
M284.292T1489.634,0.77497,0.4707,0.32726,0.99678
M865.582T1509.04,0.77316,0.4715,0.32652,0.99678
M853.59T1540.43,0.77161,0.47219,0.32588,0.99678
M939.375T959.199,0.77158,0.47221,0.32587,0.99678
M284.292T1454.541,0.76949,0.47314,0.32501,0.99678
M395.29T1621.712,0.76772,0.47394,0.32428,0.99678
M912.601T1591.283,0.76708,0.47422,0.32402,0.99678
M595.171T851.23,0.76699,0.47426,0.32398,0.99678
M291.195T1053.001,0.76591,0.47475,0.32354,0.99678
M925.592T1490.371,0.7642,0.47552,0.32283,0.99678
M981.368T973.898,0.76418,0.47553,0.32283,0.99678
M789.513T1407.327,0.76225,0.47639,0.32203,0.99678
M787.501T1338.968,0.7616,0.47669,0.32177,0.99678
M399.208T1428.24,0.76129,0.47683,0.32164,0.99678
M440.221T1305.648,0.7612,0.47687,0.3216,0.99678
M703.261T828.514,0.76084,0.47703,0.32145,0.99678
M421.257T1059.952,0.76029,0.47728,0.32123,0.99678
M883.58T1438.11,0.75934,0.47771,0.32084,0.99678
M1123.351T817.469,0.75923,0.47776,0.32079,0.99678
M332.329T1556.14,0.75909,0.47782,0.32073,0.99678
M867.357T1023.188,0.75895,0.47789,0.32068,0.99678
M349.196T1389.794,0.75746,0.47856,0.32006,0.99678
M1009.394T924.637,0.75729,0.47864,0.32,0.99678
M432.723T1389.363,0.75575,0.47934,0.31936,0.99678
M600.431T1540.699,0.7556,0.4794,0.3193,0.99678
M700.598T1389.773,0.75419,0.48004,0.31872,0.99678
M516.411T1568.021,0.7536,0.48031,0.31847,0.99678
M904.347T942.609,0.75329,0.48045,0.31835,0.99678
M995.707T1642.868,0.75176,0.48115,0.31772,0.99678
M445.364T1523.593,0.75129,0.48137,0.31752,0.99678
M862.322T959.199,0.74938,0.48224,0.31674,0.99678
M789.515T1372.553,0.74864,0.48258,0.31643,0.99678
M788.509T1338.968,0.74779,0.48297,0.31608,0.99678
M615.477T1390.077,0.74648,0.48356,0.31555,0.99678
M505.254T1019.35,0.74543,0.48404,0.31512,0.99678
M285.297T1471.68,0.74522,0.48414,0.31503,0.99678
M1000.719T1341.992,0.74511,0.48419,0.31498,0.99678
M421.346T1406.262,0.74486,0.4843,0.31488,0.99678
M997.698T1423.395,0.7439,0.48475,0.31448,0.99678
M566.557T1576.856,0.7419,0.48567,0.31366,0.99678
M869.576T1513.559,0.74059,0.48627,0.31312,0.99678
M945.367T957.42,0.74054,0.48629,0.3131,0.99678
M423.211T1338.363,0.7402,0.48645,0.31296,0.99678
M816.307T940.951,0.73973,0.48667,0.31277,0.99678
M862.501T1125.643,0.73866,0.48716,0.31233,0.99678
M775.254T776.817,0.73851,0.48723,0.31227,0.99678
M311.255T1422.18,0.73598,0.4884,0.31122,0.99678
M567.43T1621.712,0.73543,0.48866,0.311,0.99678
M954.382T975.822,0.73484,0.48893,0.31076,0.99678
M1028.737T1475.069,0.73481,0.48894,0.31074,0.99678
M285.297T1507.107,0.73348,0.48956,0.31019,0.99678
M930.57T1457.506,0.73292,0.48982,0.30996,0.99678
M312.324T1609.304,0.72973,0.49131,0.30865,0.99678
M373.367T1542.077,0.72871,0.49178,0.30823,0.99678
M694.61T1663.824,0.72838,0.49193,0.30809,0.99678
M859.497T1238.62,0.72838,0.49194,0.30809,0.99678
M427.172T904.493,0.72733,0.49242,0.30766,0.99678
M727.445T1338.726,0.72726,0.49246,0.30763,0.99678
M352.255T1036.333,0.72591,0.49309,0.30708,0.99678
M606.456T1348.634,0.72588,0.4931,0.30706,0.99678
M433.101T1293.719,0.7248,0.49361,0.30662,0.99678
M734.269T909.479,0.72469,0.49366,0.30657,0.99678
M954.595T1540.43,0.72375,0.4941,0.30619,0.99678
M805.507T1228.528,0.72266,0.49461,0.30573,0.99678
M899.583T1473.64,0.7221,0.49487,0.30551,0.99678
M855.48T1289.094,0.72098,0.4954,0.30504,0.99678
M833.319T926.75,0.72019,0.49577,0.30472,0.99678
M863.511T1188.313,0.71919,0.49625,0.3043,0.99678
M985.569T1283.896,0.71728,0.49715,0.30352,0.99678
M951.371T857.905,0.71473,0.49835,0.30247,0.99678
M818.318T990.311,0.71449,0.49846,0.30237,0.99678
M809.345T941.458,0.71356,0.4989,0.30198,0.99678
M383.187T1473.566,0.71241,0.49945,0.30151,0.99678
M1049.412T957.42,0.71222,0.49954,0.30143,0.99678
M335.219T1456.26,0.71208,0.49961,0.30137,0.99678
M810.525T1675.036,0.71034,0.50043,0.30066,0.99678
M674.519T1428.666,0.71028,0.50046,0.30063,0.99678
M469.396T1355.605,0.70956,0.5008,0.30033,0.99678
M395.292T1508.139,0.70955,0.50081,0.30033,0.99678
M951.603T1424.253,0.7095,0.50083,0.30031,0.99678
M965.374T872.624,0.70836,0.50137,0.29984,0.99678
M936.366T908.195,0.70743,0.50182,0.29945,0.99678
M825.34T905.493,0.70741,0.50183,0.29945,0.99678
M1011.604T1223.69,0.70738,0.50184,0.29943,0.99678
M857.33T957.42,0.70727,0.50189,0.29939,0.99678
M760.575T1390.36,0.70708,0.50198,0.29931,0.99678
M807.525T1306.532,0.7061,0.50245,0.2989,0.99678
M295.151T1418.277,0.70586,0.50257,0.29881,0.99678
M867.338T941.124,0.70572,0.50263,0.29875,0.99678
M513.268T1205.297,0.7048,0.50308,0.29837,0.99678
M621.24T920.434,0.70375,0.50357,0.29794,0.99678
M514.252T1322.055,0.70114,0.50483,0.29686,0.99678
M988.382T919.58,0.7009,0.50494,0.29676,0.99678
M966.708T1619.342,0.70084,0.50497,0.29673,0.99678
M843.488T1237.073,0.70001,0.50537,0.29639,0.99678
M850.319T935.639,0.69934,0.50569,0.29611,0.99678
M935.358T959.199,0.69801,0.50633,0.29556,0.99678
M548.503T1657.822,0.69697,0.50683,0.29514,0.99678
M1009.727T1421.54,0.695,0.50778,0.29432,0.99678
M387.25T1406.584,0.69486,0.50785,0.29426,0.99678
M853.584T1513.559,0.69334,0.50859,0.29363,0.99678
M788.505T1179.269,0.69186,0.5093,0.29302,0.99678
M338.341T1608.332,0.69025,0.51008,0.29236,0.99678
M387.249T1423.063,0.68968,0.51036,0.29212,0.99678
M313.164T1450.838,0.68888,0.51075,0.29179,0.99678
M572.199T910.079,0.68813,0.51111,0.29148,0.99678
M864.518T1223.69,0.68728,0.51153,0.29113,0.99678
M304.299T1477.289,0.68666,0.51183,0.29088,0.99678
M516.434T1624.418,0.68581,0.51224,0.29052,0.99678
M490.4T1540.43,0.68483,0.51272,0.29012,0.99678
M969.398T948.9,0.68395,0.51315,0.28976,0.99678
M682.262T843.183,0.68364,0.5133,0.28963,0.99678
M810.531T1659.646,0.6836,0.51332,0.28961,0.99678
M899.582T1490.329,0.68313,0.51355,0.28942,0.99678
M897.569T1456.348,0.6827,0.51376,0.28924,0.99678
M883.49T1163.004,0.68188,0.51416,0.2889,0.99678
M884.32T942.609,0.68001,0.51508,0.28813,0.99678
M424.205T1508.296,0.67986,0.51515,0.28806,0.99678
M325.869T1809.259,0.67965,0.51526,0.28798,0.99678
M808.349T959.178,0.67721,0.51645,0.28697,0.99678
M1071.408T843.183,0.67635,0.51688,0.28661,0.99678
M910.623T1410.795,0.67599,0.51705,0.28647,0.99678
M885.58T1536.307,0.67122,0.51941,0.28449,0.99678
M1025.558T1119.866,0.67103,0.5195,0.28442,0.99678
M989.67T1341.992,0.67064,0.51969,0.28425,0.99678
M373.364T1605.092,0.67052,0.51975,0.2842,0.99678
M333.203T1105.19,0.66856,0.52073,0.28339,0.99678
M384.193T1439.78,0.668,0.521,0.28316,0.99678
M373.363T1574.274,0.66793,0.52104,0.28313,0.99678
M833.318T940.951,0.66746,0.52127,0.28293,0.99678
M490.399T1605.092,0.66715,0.52142,0.28281,0.99678
M421.258T1036.333,0.66694,0.52153,0.28272,0.99678
M425.376T1574.185,0.66692,0.52154,0.28271,0.99678
M930.569T1490.033,0.66658,0.52171,0.28257,0.99678
M820.327T1006.792,0.66585,0.52207,0.28227,0.99678
M793.328T942.609,0.66477,0.52261,0.28182,0.99678
M862.499T1272.244,0.66396,0.52301,0.28149,0.99678
M1132.44T940.951,0.66361,0.52319,0.28134,0.99678
M697.596T1595.75,0.66337,0.52331,0.28124,0.99678
M637.556T1540.43,0.66274,0.52362,0.28098,0.99678
M822.329T941.141,0.66261,0.52369,0.28093,0.99678
M828.315T926.75,0.66086,0.52456,0.2802,0.99678
M569.435T1691.217,0.66071,0.52464,0.28014,0.99678
M558.46T1591.049,0.66026,0.52486,0.27996,0.99678
M945.585T1492.083,0.65994,0.52502,0.27982,0.99678
M481.203T929.492,0.65936,0.52531,0.27958,0.99678
M312.323T1418.36,0.65875,0.52562,0.27933,0.99678
M333.203T1120.498,0.65749,0.52625,0.27881,0.99678
M479.188T913.185,0.65585,0.52707,0.27813,0.99678
M285.298T1492.083,0.65544,0.52728,0.27796,0.99678
M945.39T951.54,0.65532,0.52734,0.27791,0.99678
M866.357T1023.188,0.65433,0.52783,0.2775,0.99678
M796.542T1269.605,0.65423,0.52789,0.27746,0.99678
M295.151T1312.999,0.65409,0.52796,0.2774,0.99678
M299.109T1473.429,0.65398,0.52802,0.27735,0.99678
M809.342T975.822,0.65381,0.5281,0.27728,0.99678
M904.645T1601.965,0.65358,0.52822,0.27719,0.99678
M599.516T1557.26,0.6532,0.52841,0.27703,0.99678
M515.408T1574.181,0.65297,0.52852,0.27694,0.99678
M814.33T1025.439,0.65274,0.52864,0.27684,0.99678
M807.348T918.929,0.65273,0.52864,0.27684,0.99678
M349.193T1607.528,0.65093,0.52955,0.27609,0.99678
M439.231T1187.316,0.64963,0.53021,0.27555,0.99678
M947.38T990.311,0.64944,0.53031,0.27547,0.99678
M985.572T1323.311,0.64797,0.53105,0.27487,0.99678
M559.507T1407.26,0.64742,0.53133,0.27464,0.99678
M789.516T1356.123,0.64735,0.53136,0.27461,0.99678
M443.333T1262.042,0.64718,0.53145,0.27454,0.99678
M954.593T1523.868,0.64697,0.53156,0.27445,0.99678
M978.369T957.42,0.64682,0.53163,0.27439,0.99678
M534.447T1523.593,0.64668,0.5317,0.27433,0.99678
M433.102T1456.867,0.64568,0.53221,0.27392,0.99678
M703.256T884.128,0.64479,0.53266,0.27355,0.99678
M700.599T1463.866,0.64421,0.53296,0.27331,0.99678
M789.515T1306.035,0.64344,0.53335,0.27299,0.99678
M490.398T1576.24,0.64242,0.53387,0.27256,0.99678
M1121.44T843.183,0.64114,0.53452,0.27203,0.99678
M339.344T1608.535,0.641,0.53459,0.27198,0.99678
M703.255T909.479,0.64073,0.53473,0.27187,0.99678
M659.432T1389.647,0.63919,0.53552,0.27123,0.99678
M809.346T827.274,0.63911,0.53556,0.27119,0.99678
M944.365T940.951,0.63895,0.53564,0.27112,0.99678
M401.214T1557.26,0.63689,0.5367,0.27027,0.99678
M832.325T857.905,0.63633,0.53699,0.27004,0.99678
M819.483T1052.14,0.63628,0.53701,0.27002,0.99678
M420.092T1421.35,0.63581,0.53725,0.26982,0.99678
M536.576T1574.556,0.63565,0.53733,0.26976,0.99678
M677.268T942.609,0.63487,0.53773,0.26943,0.99678
M285.296T1540.702,0.63408,0.53814,0.26911,0.99678
M772.55T1170.538,0.63194,0.53924,0.26822,0.99678
M957.379T959.199,0.63118,0.53963,0.2679,0.99678
M833.305T975.822,0.63115,0.53965,0.26789,0.99678
M769.289T900.968,0.6309,0.53978,0.26779,0.99678
M827.321T940.951,0.62831,0.54111,0.26671,0.99678
M863.512T1205.117,0.62774,0.54141,0.26648,0.99678
M866.86T1039.673,0.62687,0.54186,0.26612,0.99678
M984.394T881.272,0.62555,0.54254,0.26557,0.99678
M862.322T843.183,0.6247,0.54298,0.26522,0.99678
M536.574T1557.26,0.62377,0.54347,0.26483,0.99678
M371.101T1558.593,0.62308,0.54383,0.26454,0.99678
M701.596T1544.095,0.62237,0.54419,0.26425,0.99678
M753.585T1558.832,0.62086,0.54498,0.26362,0.99678
M645.475T1306.137,0.61965,0.54561,0.26312,0.99678
M870.346T973.898,0.61835,0.54629,0.26258,0.99678
M602.509T1557.998,0.61831,0.54631,0.26256,0.99678
M859.337T973.898,0.61749,0.54674,0.26222,0.99678
M898.575T1473.64,0.61477,0.54816,0.26109,0.99678
M845.506T1193.498,0.61296,0.54911,0.26034,0.99678
M937.608T1536.307,0.61236,0.54943,0.26009,0.99678
M747.513T1691.813,0.61126,0.55001,0.25963,0.99678
M993.719T1518.016,0.61094,0.55017,0.2595,0.99678
M469.421T1591.154,0.61038,0.55047,0.25927,0.99678
M439.235T1137.163,0.60972,0.55082,0.25899,0.99678
M798.337T946.991,0.60848,0.55147,0.25848,0.99678
M299.109T1591.154,0.6083,0.55157,0.2584,0.99678
M841.499T1306.17,0.60657,0.55248,0.25768,0.99678
M995.371T941.78,0.60656,0.55249,0.25768,0.99678
M898.349T936.403,0.60619,0.55268,0.25752,0.99678
M897.474T1222.337,0.60606,0.55275,0.25747,0.99678
M915.58T1520.804,0.60515,0.55323,0.2571,0.99678
M469.421T1521.98,0.60113,0.55536,0.25542,0.99678
M963.375T943.327,0.60073,0.55558,0.25526,0.99678
M860.602T1570.854,0.59961,0.55617,0.25479,0.99678
M862.498T1256.218,0.59868,0.55667,0.2544,0.99678
M686.443T1641.482,0.59811,0.55697,0.25417,0.99678
M973.388T942.139,0.59789,0.55709,0.25407,0.99678
M879.622T1574.486,0.59627,0.55796,0.2534,0.99678
M951.572T1242.045,0.59583,0.55819,0.25322,0.99678
M1143.683T1424.253,0.59573,0.55824,0.25318,0.99678
M908.619T1557.26,0.59503,0.55862,0.25288,0.99678
M973.381T919.58,0.59423,0.55905,0.25255,0.99678
M824.341T924.482,0.59416,0.55908,0.25252,0.99678
M349.197T1405.871,0.59195,0.56027,0.25161,0.99678
M870.583T1512.438,0.59191,0.56029,0.25159,0.99678
M822.841T1023.188,0.59162,0.56044,0.25147,0.99678
M572.541T1526.07,0.59155,0.56049,0.25144,0.99678
M433.102T1423.014,0.59086,0.56085,0.25115,0.99678
M883.588T1473.64,0.59065,0.56097,0.25106,0.99678
M408.308T1456.538,0.59039,0.5611,0.25096,0.99678
M513.269T1221.408,0.58825,0.56226,0.25007,0.99678
M325.16T1624.705,0.58759,0.56261,0.24979,0.99678
M351.177T1540.43,0.58675,0.56306,0.24944,0.99678
M692.267T902.791,0.58643,0.56324,0.24931,0.99678
M333.204T1139.313,0.58618,0.56337,0.2492,0.99678
M661.445T1228.528,0.58615,0.56339,0.24919,0.99678
M909.618T1376.163,0.58428,0.5644,0.24841,0.99678
M694.551T1421.645,0.5829,0.56515,0.24784,0.99678
M433.101T1389.086,0.58238,0.56543,0.24762,0.99678
M835.333T951.54,0.58213,0.56557,0.24752,0.99678
M372.364T1625.538,0.58193,0.56567,0.24744,0.99678
M934.562T1254.627,0.58052,0.56644,0.24685,0.99678
M938.6T1518.016,0.57942,0.56704,0.24639,0.99678
M1005.547T1177.551,0.57899,0.56727,0.24621,0.99678
M999.386T843.183,0.57838,0.5676,0.24595,0.99678
M943.582T1475.069,0.57807,0.56777,0.24583,0.99678
M864.323T959.199,0.57804,0.56779,0.24581,0.99678
M646.595T1557.26,0.57755,0.56806,0.24561,0.99678
M778.292T940.951,0.57604,0.56888,0.24498,0.99678
M948.397T959.199,0.57452,0.56971,0.24435,0.99678
M613.185T813.994,0.57375,0.57013,0.24403,0.99678
M929.561T1641.676,0.5728,0.57065,0.24363,0.99678
M939.612T1475.069,0.57228,0.57094,0.24341,0.99678
M743.434T1372.484,0.57085,0.57172,0.24282,0.99678
M353.341T1488.518,0.57031,0.57202,0.24259,0.99678
M841.523T1305.07,0.56914,0.57265,0.24211,0.99678
M923.356T940.951,0.56892,0.57278,0.24201,0.99678
M327.176T1435.338,0.56873,0.57288,0.24193,0.99678
M633.416T1356.47,0.56722,0.57371,0.24131,0.99678
M568.457T1473.551,0.56715,0.57375,0.24128,0.99678
M841.479T1256.766,0.56713,0.57376,0.24127,0.99678
M293.211T1204.461,0.56643,0.57415,0.24098,0.99678
M371.256T1312.999,0.56621,0.57427,0.24088,0.99678
M599.418T1423.366,0.56531,0.57477,0.24051,0.99678
M837.55T1439.862,0.56437,0.57529,0.24012,0.99678
M889.338T942.609,0.56392,0.57553,0.23993,0.99678
M865.582T1597.662,0.5627,0.57621,0.23942,0.99678
M795.538T1365.583,0.56141,0.57692,0.23888,0.99678
M537.531T1591.374,0.5614,0.57692,0.23888,0.99678
M960.389T959.199,0.5609,0.5772,0.23867,0.99678
M1115.431T857.905,0.56052,0.57741,0.23851,0.99678
M819.303T925.437,0.55987,0.57778,0.23824,0.99678
M677.441T1317.16,0.55977,0.57783,0.2382,0.99678
M385.184T1473.566,0.55973,0.57785,0.23818,0.99678
M952.38T957.42,0.55925,0.57812,0.23799,0.99678
M705.42T1322.564,0.55891,0.57831,0.23784,0.99678
M449.281T1423.013,0.55739,0.57915,0.23721,0.99678
M572.206T940.951,0.55675,0.57951,0.23694,0.99678
M846.32T843.183,0.55434,0.58085,0.23593,0.99678
M898.347T1006.792,0.55388,0.58111,0.23574,0.99678
M841.51T1289.741,0.5533,0.58143,0.2355,0.99678
M843.596T1549.933,0.5533,0.58143,0.2355,0.99678
M881.57T1435.939,0.55173,0.58231,0.23485,0.99678
M910.351T957.42,0.55086,0.5828,0.23448,0.99678
M699.594T1459.589,0.54881,0.58395,0.23363,0.99678
M351.18T1571.719,0.54816,0.58431,0.23336,0.99678
M619.312T1321.849,0.54791,0.58445,0.23325,0.99678
M684.476T1302.601,0.54705,0.58494,0.23289,0.99678
M367.178T1438.88,0.54644,0.58528,0.23264,0.99678
M538.393T1458.161,0.54593,0.58556,0.23243,0.99678
M897.571T1473.254,0.54564,0.58572,0.23231,0.99678
M866.586T1601.965,0.54532,0.58591,0.23217,0.99678
M857.599T1605.092,0.54509,0.58604,0.23208,0.99678
M387.251T1439.586,0.54468,0.58627,0.2319,0.99678
M901.354T973.898,0.5442,0.58654,0.23171,0.99678
M787.545T1557.515,0.54356,0.5869,0.23144,0.99678
M850.318T843.183,0.54274,0.58736,0.2311,0.99678
M609.452T1220.972,0.54147,0.58808,0.23056,0.99678
M327.231T1624.498,0.54141,0.58811,0.23054,0.99678
M434.107T1440.116,0.54068,0.58853,0.23023,0.99678
M415.326T1295.888,0.53964,0.58912,0.2298,0.99678
M837.328T857.905,0.53938,0.58926,0.22969,0.99678
M828.498T1333.909,0.53873,0.58963,0.22942,0.99678
M895.359T935.639,0.53842,0.5898,0.22929,0.99678
M395.217T1369.501,0.53778,0.59017,0.22902,0.99678
M824.546T1389.363,0.53437,0.59211,0.2276,0.99678
M351.18T1518.016,0.53407,0.59228,0.22748,0.99678
M866.585T1504.486,0.53371,0.59249,0.22732,0.99678
M876.617T1570.854,0.53321,0.59277,0.22712,0.99678
M828.538T1289.688,0.53142,0.59379,0.22637,0.99678
M588.498T1608.622,0.53075,0.59418,0.22609,0.99678
M1099.692T1423.824,0.52881,0.59528,0.22528,0.99678
M1076.413T957.42,0.52853,0.59544,0.22516,0.99678
M1051.398T857.905,0.52795,0.59578,0.22491,0.99678
M430.319T1557.453,0.5279,0.59581,0.22489,0.99678
M859.595T1509.101,0.52784,0.59584,0.22487,0.99678
M602.477T1591.044,0.5277,0.59592,0.22481,0.99678
M453.3T1352.626,0.5253,0.5973,0.22381,0.99678
M434.105T1421.35,0.52515,0.59738,0.22375,0.99678
M332.331T1472.833,0.5243,0.59787,0.22339,0.99678
M809.525T1340.052,0.5232,0.59851,0.22293,0.99678
M489.39T1540.701,0.52261,0.59885,0.22268,0.99678
M371.166T1458.08,0.52155,0.59946,0.22224,0.99678
M602.477T1571.719,0.52136,0.59957,0.22216,0.99678
M933.368T973.898,0.52054,0.60004,0.22182,0.99678
M424.216T1338.866,0.51825,0.60136,0.22086,0.99678
M952.357T909.479,0.51718,0.60199,0.22041,0.99678
M967.557T1267.284,0.51612,0.6026,0.21997,0.99678
M732.275T843.183,0.51597,0.60269,0.21991,0.99678
M823.524T1220.972,0.51591,0.60272,0.21988,0.99678
M985.575T1306.148,0.51565,0.60287,0.21977,0.99678
M955.384T902.791,0.51547,0.60298,0.2197,0.99678
M501.275T1492.083,0.51512,0.60318,0.21955,0.99678
M381.19T1422.254,0.5141,0.60378,0.21912,0.99678
M952.367T926.75,0.51382,0.60394,0.21901,0.99678
M354.276T1307.46,0.51323,0.60428,0.21876,0.99678
M1131.443T843.183,0.513,0.60441,0.21867,0.99678
M343.88T1825.664,0.51246,0.60473,0.21844,0.99678
M623.427T1295.888,0.51216,0.6049,0.21831,0.99678
M273.891T1991.413,0.51205,0.60497,0.21827,0.99678
M822.526T1212.039,0.51179,0.60512,0.21816,0.99678
M955.379T843.183,0.5104,0.60593,0.21758,0.99678
M957.382T942.226,0.50783,0.60743,0.2165,0.99678
M504.266T1201.385,0.5067,0.60809,0.21603,0.99678
M905.364T942.609,0.50551,0.60879,0.21553,0.99678
M863.314T941.78,0.50414,0.6096,0.21495,0.99678
M860.602T1524.995,0.50363,0.6099,0.21474,0.99678
M691.269T827.274,0.50355,0.60994,0.21471,0.99678
M645.458T1212.039,0.50096,0.61147,0.21362,0.99678
M439.232T1156.388,0.50016,0.61194,0.21329,0.99678
M627.462T1239.559,0.49909,0.61257,0.21284,0.99678
M759.217T1590.788,0.49652,0.61409,0.21177,0.99678
M332.33T1504.004,0.4955,0.6147,0.21134,0.99678
M841.494T1269.702,0.49381,0.6157,0.21063,0.99678
M885.34T952.01,0.49289,0.61625,0.21025,0.99678
M903.354T957.42,0.49286,0.61627,0.21023,0.99678
M671.547T1376.163,0.49153,0.61706,0.20968,0.99678
M674.232T924.482,0.49144,0.61711,0.20964,0.99678
M824.536T1352.157,0.49129,0.6172,0.20957,0.99678
M769.488T1114.912,0.49122,0.61724,0.20954,0.99678
M372.363T1525.945,0.49053,0.61765,0.20926,0.99678
M833.315T843.183,0.49001,0.61796,0.20904,0.99678
M833.242T1612.704,0.4898,0.61809,0.20895,0.99678
M841.485T1289.594,0.48957,0.61822,0.20885,0.99678
M613.48T1389.147,0.48949,0.61827,0.20882,0.99678
M991.561T1287.599,0.4884,0.61892,0.20836,0.99678
M1077.401T940.951,0.48786,0.61925,0.20814,0.99678
M933.559T1255.703,0.48737,0.61954,0.20793,0.99678
M861.315T941.124,0.48698,0.61977,0.20777,0.99678
M945.57T1518.016,0.48671,0.61993,0.20765,0.99678
M608.267T945.789,0.48621,0.62023,0.20745,0.99678
M413.182T880.56,0.48568,0.62055,0.20722,0.99678
M763.445T1321.849,0.48485,0.62105,0.20688,0.99678
M341.156T1442.696,0.48477,0.6211,0.20684,0.99678
M731.469T1179.269,0.48392,0.62161,0.20648,0.99678
M881.568T1457.816,0.48389,0.62162,0.20647,0.99678
M361.241T1490.042,0.48368,0.62175,0.20638,0.99678
M329.157T1608.526,0.48276,0.6223,0.206,0.99678
M671.411T1339.403,0.48274,0.62231,0.20599,0.99678
M913.569T1358.969,0.48137,0.62314,0.20541,0.99678
M876.621T1509.101,0.481,0.62336,0.20526,0.99678
M850.319T858.821,0.48094,0.6234,0.20523,0.99678
M430.318T1538.64,0.48033,0.62376,0.20498,0.99678
M569.292T994.771,0.48029,0.62379,0.20496,0.99678
M409.227T1333.055,0.47971,0.62414,0.20472,0.99678
M907.627T1557.26,0.47861,0.6248,0.20426,0.99678
M634.244T942.609,0.47856,0.62483,0.20424,0.99678
M903.341T917.809,0.47688,0.62585,0.20353,0.99678
M1012.721T1475.069,0.47679,0.6259,0.2035,0.99678
M914.568T1454.879,0.47628,0.62621,0.20328,0.99678
M908.613T1393.418,0.47596,0.6264,0.20315,0.99678
M1017.397T924.482,0.47563,0.6266,0.20301,0.99678
M914.568T1523.568,0.47485,0.62708,0.20268,0.99678
M753.499T1355.744,0.47471,0.62716,0.20262,0.99678
M722.581T1518.016,0.47455,0.62725,0.20256,0.99678
M585.446T1557.882,0.47453,0.62727,0.20255,0.99678
M1031.387T924.482,0.47376,0.62773,0.20222,0.99678
M899.584T1518.016,0.47307,0.62816,0.20193,0.99678
M820.502T1525.061,0.47206,0.62877,0.20151,0.99678
M293.127T903.94,0.47125,0.62926,0.20117,0.99678
M326.286T1473.082,0.46776,0.63139,0.1997,0.99678
M914.571T1376.163,0.46719,0.63173,0.19947,0.99678
M1114.854T834.347,0.46697,0.63187,0.19937,0.99678
M832.52T1373.493,0.46596,0.63248,0.19895,0.99678
M893.613T1591.283,0.46438,0.63345,0.19829,0.99678
M902.586T1492.083,0.46381,0.6338,0.19805,0.99678
M911.589T1490.35,0.46359,0.63393,0.19796,0.99678
M553.458T1657.822,0.46357,0.63395,0.19795,0.99678
M305.245T1356.47,0.46284,0.63439,0.19764,0.99678
M411.288T1540.699,0.46232,0.63471,0.19742,0.99678
M839.557T1356.291,0.46196,0.63493,0.19727,0.99678
M963.689T1446.028,0.45983,0.63624,0.19638,0.99678
M719.587T1557.548,0.45978,0.63628,0.19635,0.99678
M349.184T1627.691,0.45867,0.63696,0.19589,0.99678
M817.317T940.819,0.45835,0.63716,0.19575,0.99678
M916.596T1474.354,0.45749,0.63768,0.19539,0.99678
M839.497T1323.85,0.45743,0.63772,0.19537,0.99678
M545.37T1372.761,0.45627,0.63844,0.19488,0.99678
M822.328T902.328,0.45509,0.63917,0.19438,0.99678
M633.407T1339.403,0.45444,0.63957,0.19411,0.99678
M939.607T1601.965,0.45409,0.63979,0.19396,0.99678
M848.316T959.199,0.45288,0.64053,0.19346,0.99678
M796.294T940.951,0.45051,0.64201,0.19246,0.99678
M489.392T1576.24,0.44929,0.64276,0.19195,0.99678
M904.333T924.482,0.44832,0.64337,0.19154,0.99678
M1021.333T740.285,0.4468,0.64432,0.1909,0.99678
M587.548T1675.036,0.44622,0.64468,0.19066,0.99678
M340.355T1382.768,0.44582,0.64493,0.19049,0.99678
M323.109T600.082,0.4449,0.6455,0.1901,0.99678
M690.262T910.27,0.44479,0.64557,0.19006,0.99678
M834.484T1538.362,0.44426,0.6459,0.18983,0.99678
M979.605T1440.166,0.44407,0.64602,0.18975,0.99678
M862.51T1288.291,0.44404,0.64604,0.18974,0.99678
M423.212T1319.031,0.44161,0.64756,0.18872,0.99678
M961.384T973.898,0.44128,0.64777,0.18858,0.99678
M1011.379T940.951,0.44123,0.6478,0.18856,0.99678
M914.341T957.42,0.44113,0.64786,0.18852,0.99678
M933.558T1239.033,0.44106,0.64791,0.18849,0.99678
M931.588T1473.551,0.43838,0.64959,0.18736,0.99678
M972.391T940.951,0.43816,0.64973,0.18727,0.99678
M385.183T1439.992,0.43797,0.64985,0.18719,0.99678
M588.498T1591.739,0.43782,0.64995,0.18712,0.99678
M806.336T927.31,0.43699,0.65046,0.18678,0.99678
M504.765T1256.694,0.43625,0.65093,0.18647,0.99678
M885.332T901.88,0.43535,0.6515,0.18609,0.99678
M327.072T884.787,0.43506,0.65168,0.18597,0.99678
