"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30"
"M809.345T958.024",0.030548,0.0028973,-0.0032406,0.05566,0.053359,-0.017366,0.015642,0.00027755,-0.025468,-0.0053509,0.010937,-0.0082349,0.015636,-0.020107,0.034219,-0.0066908,0.0069789,0.0077262,0.00156,-0.018764,-0.0072581,-0.002364,-0.0071711,-0.0066478,-0.003277,-0.011789,0.0048699,0.0029955,0.020774,-0.0014284
"M600.449T1506.859",0.0032529,-0.011249,0.012085,0.0028538,-0.019752,-0.043691,-0.0055932,-0.041981,-0.021714,-0.040597,0.070775,0.010634,-0.038622,0.027712,-0.028243,-0.02659,0.0073543,0.018142,0.013499,-0.0018286,-0.0027753,0.0081192,-0.01123,0.0082421,0.029357,-0.0055518,0.0023369,0.002195,-0.0026295,0.0049148
"M319.223T1203.571",0.0064006,-0.0089306,-0.019093,-0.037032,-0.034109,-0.0050713,0.048822,0.020206,0.019155,-0.0096817,0.033633,-0.0042403,0.011649,0.028457,-0.003662,0.010449,0.0041713,-0.0053028,-0.037752,-0.056761,0.014021,-0.028469,0.0078779,0.0097137,-0.0028781,-0.023619,0.004945,-0.012144,-0.023748,0.00093158
"M351.184T1174.288",0.018777,0.0034236,-0.034342,0.034158,0.010839,-0.0057164,0.024298,0.013397,-0.0084748,0.019576,0.033855,0.021046,-0.0032987,-0.012612,0.0025446,0.015257,0.040546,-0.011031,-0.00020811,-0.0011252,-0.0034419,-0.0094196,0.017641,-0.00039074,-0.013194,0.013043,-0.010178,-0.011642,0.007848,0.00017336
"M954.382T975.822",0.033733,-0.0065504,0.0096002,0.0086206,0.022427,0.0033909,0.008841,-0.0098694,0.0083988,-0.02283,-0.022227,0.00043032,-0.003061,0.0055062,0.0046474,0.0042326,-0.015839,-0.0064792,0.014631,-0.011922,0.0064469,-0.020935,0.022421,0.0031494,-0.024709,-0.028746,-0.00028239,-0.027174,-0.011617,0.0012072
"M715.234T828.282",0.028669,0.0059549,-0.0081458,0.0063136,-0.0023122,-0.0025329,0.0046256,-0.0030155,0.024888,0.0025913,0.0057113,5.6325e-05,0.00082648,-0.0080724,0.0033749,-0.00070212,0.005561,0.036854,0.025477,0.01363,-0.021442,-0.0096836,-0.0093656,-0.0051692,0.014278,0.013787,-0.010667,-0.032387,-0.0034691,0.0061902
"M805.331T872.624",0.038385,0.0042602,0.00065963,0.0025685,0.028637,0.0027152,0.010634,-0.013832,0.00036326,-0.022337,0.0054402,-0.0071484,-0.0061486,-0.0011759,0.013154,-0.0019787,0.0023495,0.004351,-0.0043916,-0.00795,-0.005814,0.0036067,-0.00056626,0.021666,-0.027814,0.0050547,0.0081661,0.0060648,-0.0059185,-0.0034978
"M931.349T957.42",0.026851,-0.0031036,0.0098455,0.017579,0.013011,-0.00015175,0.0034231,-0.0041138,0.0062585,0.0040548,-0.018477,0.010471,0.0051451,0.0005094,-0.014147,-0.010173,-0.011885,-0.0029813,-0.003489,-0.010383,-0.0040174,0.013223,0.021584,-0.011961,0.0028747,-0.0014389,-0.0028983,-0.015957,-0.010186,-0.0042414
"M732.275T843.183",0.028681,0.0030242,0.0082273,0.0018084,0.039873,0.00589,0.020481,-0.041359,0.012731,-0.028016,-0.039242,0.045223,0.005228,0.0099738,0.0061718,0.042916,-0.0092822,-0.0053636,-0.0018951,0.0052447,0.017168,0.0067671,-0.020037,0.0080268,-0.0055077,0.010029,-0.030306,-0.015175,-0.0040936,-0.00014554
"M439.316T1312.999",0.015326,0.0041606,0.030107,-0.018847,0.0084853,0.0094326,-0.0040451,0.0049281,-0.00096715,0.0034652,0.0036675,-0.011902,-0.0052302,0.016131,0.020135,0.0079592,-0.016845,-0.017229,0.0065659,-0.00030109,-0.00059636,-0.019542,-0.010895,0.026266,-0.001966,0.0067243,0.015631,0.014145,-0.019867,-0.0095464
"M291.195T1053.001",0.033784,0.00439,-0.033553,0.0087228,-0.0027257,0.0096703,0.023994,0.014028,-0.032593,0.015489,0.021659,-0.013632,0.012191,0.022484,0.011571,-0.007706,0.015157,0.00017734,-0.028701,0.022814,0.020033,-0.010293,0.0070293,-0.0097226,0.02402,-0.013586,-0.0091251,-0.022613,-0.033424,-0.010819
"M1123.425T940.951",0.028483,-0.011417,0.014585,0.0046247,-0.0069206,-0.011246,0.016415,-0.018213,0.026215,0.0022428,-0.019806,0.046035,-0.0096228,-0.021468,-0.027816,0.01906,-0.018524,-0.047932,-0.014951,-0.019754,-0.0081098,-0.018939,-0.0062863,0.017813,-0.0050391,0.0012257,-0.041839,-0.0068031,0.019884,-0.0034052
"M433.151T843.183",0.028273,0.010163,-0.00874,0.013379,0.010094,0.0042419,0.010532,-0.015849,0.012846,-0.0098077,0.0093402,-0.018343,-0.0091595,-0.010391,-0.018195,-0.017657,-0.013162,0.011287,0.0049958,0.0031067,-0.0016911,0.01192,0.021335,-0.003237,-0.010346,-0.0054923,-0.008652,0.0095972,0.0090756,-0.00015576
"M788.509T1338.968",0.026236,-0.00092479,-0.017064,0.0036333,-0.022306,0.0054902,-0.013873,-0.0031747,-0.043115,0.026821,-0.0058061,0.010237,0.01981,-0.0030931,0.005658,-0.0046208,0.0042258,0.010306,-0.0014544,0.0032925,-0.0061848,-0.01288,-0.0076589,-0.0032703,0.0028614,-0.0043065,-0.022956,-0.012967,-0.01696,-0.0046426
"M966.373T919.58",0.026435,-0.0059183,0.010839,-0.022599,0.021134,0.019738,0.018307,-0.018468,0.020082,-0.017734,0.00074971,-0.023335,0.026471,0.030697,-0.034105,0.013653,-0.016508,0.042502,-0.015323,-0.0046317,0.0048079,-0.011896,-0.027456,-0.0014182,0.035969,-0.014354,0.0028152,0.029182,-0.016231,-0.0059077
"M542.195T828.514",0.039189,-0.00044507,-0.015244,0.018407,-0.0018253,0.026031,-0.04436,-0.0055022,0.015417,-0.019869,-0.0046137,-0.029815,-0.010645,-0.0027401,-0.010677,-0.0060485,-0.0029714,-0.0101,0.015431,-0.0039286,0.0073404,-0.00092688,0.0091527,0.0013262,0.0046518,0.0098433,-0.012926,0.01719,0.0012504,-0.0021565
"M849.588T1608.07",0.0036959,-0.027789,-0.021921,0.0011433,0.016246,-0.015552,-0.0034291,0.029192,0.023896,0.0089276,0.012995,0.039685,0.026242,-0.030377,-0.032197,0.027688,-0.02846,0.017348,0.003509,-0.013335,-0.013136,-0.033804,0.0029406,-0.067706,0.0018148,0.039723,-0.060983,0.0022974,0.016659,0.00022794
"M836.312T942.609",0.030361,-0.00074639,-0.0027262,-0.0017914,0.019094,-0.00022416,0.00035472,0.0031544,0.0074168,0.006828,-0.0054294,-0.03895,-0.0056696,-0.0035393,0.017901,0.0018891,-0.0085914,0.011857,0.0045702,-0.0018164,0.010318,-0.0045055,0.00019066,-0.020356,-0.0094274,0.017382,0.0023313,0.024705,0.019332,-0.0021761
"M349.184T1627.691",0.0066219,-0.007587,0.021386,0.028485,-0.012059,-0.015222,-0.021633,0.020847,0.010866,0.008938,-0.0034163,-0.0043705,-0.0099352,0.014927,0.008407,0.0087749,-0.0086144,0.010474,0.031931,0.021819,0.0092073,0.011931,-0.025223,0.0032531,0.0071996,0.016225,0.00078621,-0.00042076,0.016908,-0.0013956
"M965.539T1305.274",0.029913,-0.005353,-0.012006,-0.010519,-0.018957,0.0012739,-0.01037,-0.0012933,-0.019073,0.01022,-0.013332,0.014889,-0.0089349,0.0016509,0.0057725,-0.021672,0.019391,-0.0049738,0.0053802,-0.0076387,0.0031734,-0.0064891,0.0014456,-0.013276,-0.013313,-0.012836,0.0095194,0.0089648,-0.0035362,0.00026397
"M821.505T1179.269",0.04027,0.0044704,-0.02352,-0.011886,-0.040977,0.0035786,-0.007977,-0.0093994,-0.01964,0.014983,0.0064461,-0.01106,-0.0090703,-0.013306,0.0022574,0.0014128,-0.00043218,-0.010737,0.013744,-0.0019874,0.0041113,-0.0068152,-0.0053935,-0.00053498,-0.010878,-0.001938,0.005924,0.0039828,-0.0092156,-0.0038314
"M372.361T1418.277",-0.0065959,-0.0042311,-0.010982,-0.025067,0.018266,0.023805,0.0022455,-0.040527,0.0086968,-0.0076395,0.020993,-0.0032153,-0.011266,0.015901,0.029489,0.0063647,-0.0057988,-0.0068082,0.0072168,-0.013911,-0.003663,-0.0090262,-0.0010469,0.00041427,-0.015041,-0.0029712,0.022818,-0.0053905,0.0031932,0.0035744
"M789.516T1356.123",0.029218,-0.0053472,-0.015954,0.0068254,-0.024848,-0.0011514,-0.007045,-0.00080427,-0.030053,0.0077686,-0.0025305,0.012285,0.0059333,0.0051125,0.0027657,0.00066497,0.0071174,0.0070394,0.012821,0.0015334,-0.0072837,-0.00043175,-0.0036909,0.010565,0.0039076,0.0096991,-0.015969,0.0014875,-0.0092624,0.0039202
"M402.157T908.195",0.032826,-0.0029469,-9.3752e-05,0.0019359,0.01546,0.0046107,0.018457,-0.0034706,-0.0047144,-0.0023222,0.02991,-0.0070872,-0.01938,-0.031731,0.017111,-0.0052788,-0.010738,-0.010057,-0.013015,-0.0041555,-0.0043954,0.00012999,0.0074917,-0.00029568,-0.025122,0.005938,-0.018622,-0.0096085,-0.0075287,-0.0061759
"M433.146T798.136",0.026145,0.019157,-0.020013,0.0094505,0.0083424,0.026271,-0.0094045,-0.023216,0.027363,-0.013749,0.0246,-0.023631,-0.00010911,0.0017124,-0.029173,-0.0040991,-0.024715,0.024851,0.011434,0.0047638,-0.0043441,0.0097268,0.026275,-0.013416,-0.017293,-0.010117,-0.014951,0.0039742,0.0096573,0.0076486
"M928.384T992.948",0.038899,-0.0033702,0.0027664,-0.0071302,0.0027875,0.019654,-0.0092483,-0.021724,0.030692,-0.027389,-0.014549,-0.0046658,-0.018198,0.0077917,-0.04376,0.009279,-0.0094768,-0.0085442,0.0093302,-0.020902,0.022296,-0.0086166,-0.04557,0.02022,-0.0030326,-0.0096797,-0.004873,0.036447,0.0029647,0.0032866
"M820.327T1006.792",0.03248,-0.019327,0.019905,0.031953,-0.012235,-0.014412,0.031966,0.02403,0.010375,0.011081,-0.012572,-0.028902,0.013518,-0.0017754,0.015539,-0.0064516,-0.0091826,0.015341,-0.026632,-0.020113,0.0027525,-0.0077908,0.0021913,-0.01001,-0.027273,-0.014497,-0.013426,-0.022768,0.0054034,-0.0016453
"M874.325T843.183",0.025975,0.01378,-0.0044138,-0.011434,0.024528,0.0092755,-0.0049703,-0.0050667,0.0087377,-0.0027523,-0.014264,-0.0038716,0.03263,-0.013368,0.0099637,0.011852,-0.020138,-0.0047878,0.011717,-0.010463,0.016317,0.00039716,-0.0062615,-0.0065915,0.010459,-0.016021,0.0093467,0.00013437,-0.011173,-0.0017147
"M945.367T957.42",0.029266,-0.006204,0.015807,-0.02562,0.011498,0.016942,0.020458,-0.021598,0.031987,-0.016594,-0.0062653,-0.0031848,0.013956,0.023195,-0.043501,0.02192,-0.026653,0.018072,-0.020279,-0.012345,-0.0037322,-0.020214,-0.040069,0.012615,0.0075165,-0.021292,-0.023686,0.0067773,-0.0070365,-0.00030824
"M860.314T843.183",0.028183,0.0064603,-0.00099672,-0.0061376,0.020082,-0.0018246,0.014646,-0.0038149,0.011075,-0.0078319,0.0063999,-0.013108,0.012678,-0.0063796,0.00068111,-0.0046396,-0.0049878,-0.00030649,-0.0015466,-0.0089896,-0.016911,0.0010318,0.0064001,-0.005826,0.0062156,-0.0036734,0.02085,-0.014062,0.023203,-0.002215
"M1007.556T1256.694",0.03811,-0.0097491,-0.0096759,-0.01274,-0.029487,0.0020012,-0.012363,0.00057383,-0.01544,0.013147,-0.00022331,0.0065078,-0.013204,-0.013418,0.0067518,-0.00063021,0.0015601,0.00031926,0.006979,-0.0065877,0.0016622,-0.006709,-0.0032234,-0.00061013,-0.017559,0.0074416,0.02184,0.027578,-0.013578,-0.013079
"M425.215T1372.868",0.007104,0.0022748,-0.011472,0.0081298,0.0094172,0.0031564,-0.0033129,-0.0034353,-0.042098,0.019619,0.031534,-0.011072,0.010545,0.0058215,0.011936,0.029151,-0.0080376,-0.026225,0.017257,0.0090621,0.0020538,-0.0043852,-0.022103,0.0047481,-0.015949,-0.016112,0.021674,-0.0082921,0.0037337,-0.0025056
"M666.233T924.482",0.024429,0.001462,0.0031667,-0.0014381,0.025266,0.004326,0.0044472,-0.0083875,0.0064537,0.012028,-0.0021334,-0.0025939,0.0011068,-0.0022318,-0.0080831,0.0082124,0.00056645,-0.00013235,0.0095476,-0.014093,0.017811,0.009739,-0.0040283,-0.00034302,0.010101,0.0015217,-0.0075991,-0.0087028,0.010686,0.0023076
"M835.333T951.54",0.027204,0.0066989,-0.001988,0.011278,0.032323,-0.00083982,0.020121,-0.014346,0.0020392,0.0025996,0.0070443,-0.026654,0.0087467,-0.02277,0.024898,-0.030082,0.0069729,0.00061596,-0.0033843,0.0029858,0.0088111,0.0041759,0.015201,0.016218,-0.012002,0.003076,0.0071177,-0.0025545,-0.0066514,0.0033584
"M682.262T843.183",0.025081,0.022086,-0.027776,0.0073343,0.022347,0.010814,-0.015779,0.0054298,-0.0099109,-0.0096433,0.01703,-0.011284,-0.0055443,0.011589,-0.012735,0.0093872,0.01154,0.0052418,0.01638,0.010819,0.017541,0.0023091,-0.01424,-0.0026464,-0.0031765,-0.023662,0.021941,0.0010277,0.0054772,0.0046268
"M455.319T1542.988",0.0057289,-0.014033,0.048572,-0.00079832,-0.0053782,0.0048087,0.0011155,0.0080749,0.0093067,0.0067073,0.0090933,-0.0036232,-0.021324,-0.0095285,0.0044131,-0.014074,-0.023299,-0.011142,0.0034148,0.021077,0.0067729,-0.027291,0.021893,-0.0030911,-0.0057792,-0.015568,0.010549,-0.0059799,-0.0035916,-0.0043631
"M879.359T902.335",0.029568,-0.0024328,0.0054481,0.013693,0.016854,0.0067664,-0.0047323,-0.022699,0.027259,-0.01228,-0.013705,-0.0075692,0.016197,0.01196,-0.032026,0.0035375,-0.0073651,0.00055824,-0.015539,-0.012414,-0.00093003,-0.002565,-0.006643,-0.023044,-0.0054723,-0.003372,-0.0022764,-0.0098096,-0.006025,0.0055432
"M403.166T879.397",0.035657,-0.003401,-0.00049268,0.0037992,0.016346,0.0059127,0.0038364,-0.019537,-0.0022971,-0.019991,-0.0033557,-0.0026109,-0.0041832,0.010966,0.0072983,-0.012688,-0.0002421,-0.016814,0.00059453,0.0074429,0.010252,0.013061,-0.016,-0.010405,-0.016645,0.014287,0.0075153,-0.014729,0.0040164,-0.0036672
"M770.29T919.58",0.02772,-0.0037735,0.0031404,0.016318,0.029147,-0.0037003,-0.00069858,-0.00213,0.01034,0.0080092,-0.01187,0.0057473,0.013996,-0.0015616,-0.0062356,-0.0091582,0.018682,0.011569,0.00085429,0.017289,0.015122,-0.00028468,0.013022,-0.0052116,0.015266,-0.017437,-0.010657,-0.00454,0.012519,0.0051381
"M427.236T1595.406",-0.0015725,-0.020058,0.0032743,0.028795,-0.020441,0.01144,-0.0021766,-0.013719,0.012948,0.013229,0.0062952,-0.021357,0.0018612,0.0080215,-0.0055501,-0.02087,-0.046032,-0.0075187,0.057799,-0.020054,0.016316,0.010229,-0.042892,-0.037162,-0.03312,0.022427,0.014314,-0.035388,0.0079453,0.0056223
"M576.484T1473.551",0.016772,-0.025491,0.035499,-0.013728,0.0072408,-0.026622,-0.019039,0.0072401,-0.034759,-0.033648,0.032771,0.015636,-0.0093684,0.0069653,-0.018678,-0.020206,0.013521,0.005847,-0.0083666,-0.0078361,0.015456,-0.0085838,-0.0063399,-0.010756,0.0044276,0.01867,-0.011517,0.0072529,0.00044229,-0.0058737
"M787.501T1338.968",0.02731,-0.0042181,-0.016746,0.0070436,-0.025573,-0.00037941,-0.015112,-0.002477,-0.04216,0.025043,-0.0061361,0.011314,0.020511,-0.00040084,0.0046289,-0.0058313,0.0051344,0.0065644,-0.00087,-0.00066159,0.00040621,-0.011247,-0.0028207,0.0079133,0.0029624,-0.0037148,-0.01112,0.0024741,-0.011235,-0.00098293
"M973.378T827.274",0.031343,0.010558,-0.0031269,-0.0021441,0.042418,0.015717,0.0019054,-0.022699,0.0057469,-0.0088145,-0.011753,0.0055271,-0.010753,0.0049747,0.0026826,0.0099715,0.0078009,-0.0062693,-0.001824,0.012765,-0.0074413,-0.011309,-0.0077904,-0.0039151,0.0053449,-0.016454,0.025839,0.00954,0.0028473,0.0018061
"M764.518T1295.888",0.012606,0.0021584,-0.0078284,-0.030359,0.021399,0.014056,-0.022644,-0.046881,-0.0088416,0.0062894,-0.0037637,0.0058756,-0.021408,0.037774,0.055813,-0.014565,-0.017687,0.010227,0.008109,-0.012982,0.015346,0.012158,-0.023712,0.01002,0.0099976,0.0056554,0.026117,0.0029378,0.011458,0.00082315
"M837.328T857.905",0.029326,-0.0027961,0.0036283,-0.0046265,0.030067,0.0012631,0.0067794,-0.022713,0.008768,-0.0010525,-0.0068367,-0.0044388,-0.013628,-0.012257,0.026064,-0.019153,-0.01481,0.0044129,0.0048634,-0.017445,-0.0067701,0.015029,0.001519,0.0077183,-0.011794,-0.0086585,0.010928,0.0035466,0.0011006,0.00058387
"M587.369T1456.786",0.0070267,-0.012832,0.018125,-0.0083914,0.011184,0.011211,0.017974,0.011778,0.043104,0.016568,-0.0047007,-0.058618,-0.01118,-0.0059617,-0.037527,0.014213,-0.02868,-0.0095253,0.018968,-0.0054612,-0.021521,-0.00092959,0.004364,0.010603,-0.017642,-0.0035156,-0.0036638,-0.013683,0.0039927,-0.00020159
"M471.313T1295.888",0.020856,0.0027587,-0.0010197,-0.042072,0.020734,-0.0051277,-0.0032124,0.014766,-0.002305,0.010194,0.018958,-0.024618,0.0092418,-0.009487,0.014466,-0.0059017,0.011627,0.0006013,0.0099938,0.0081401,-0.0047231,-0.00015138,-0.015598,0.012083,-0.011011,0.011937,-0.019979,0.0026848,-0.0053182,-0.0060389
"M957.382T942.226",0.032,-0.0019093,0.0095825,-0.0055171,0.027165,0.014491,0.0016176,-0.018928,0.020022,-0.0087235,-0.0092702,0.012251,-0.00877,0.012111,-0.022246,0.0093436,-0.017248,-0.005202,-0.024096,-0.0035128,-0.00090143,-0.0013241,-0.0066335,0.0054634,0.0011955,-0.010122,-0.01461,0.0021486,0.0071549,0.00091438
"M453.3T1369.526",0.015826,-0.0023655,0.01667,-0.017794,0.0079922,0.019826,-0.0079872,0.0038749,0.019269,-0.0046599,-0.017414,-0.0013907,-0.0075365,0.0042292,-0.010512,-0.026043,0.022922,0.019689,0.00026518,0.0078674,0.0030567,0.0020252,0.0074384,-0.012502,-0.034235,-0.010643,-0.0088834,0.0062049,0.022089,0.0017363
"M722.259T813.875",0.020346,0.032953,-0.027948,-0.055145,0.048218,0.028477,-0.013527,-0.047603,-0.016557,-0.019593,-0.013132,0.006201,0.00080699,-0.034342,-0.023661,-0.010936,0.022732,0.0039102,-0.003183,0.027089,-0.024751,0.0038697,-0.0032251,0.0046271,0.0025716,-0.0093676,0.034884,0.0053513,0.00052205,0.00057469
"M787.544T1540.701",0.0030043,-0.028275,0.0055737,0.011979,-0.041773,0.009506,0.048864,0.004772,-0.026237,-0.0036343,-0.011284,0.011605,0.013679,0.0023129,0.01222,0.0025786,-0.039011,-0.028965,-0.022911,-0.014388,-0.028799,0.054908,0.019193,0.011089,0.028295,0.016689,0.017476,-0.032987,0.026293,0.0029344
"M919.314T784.45",0.025447,-0.0015111,-0.0070664,0.016139,0.0076452,-0.022146,0.016623,0.0062684,-0.0075492,-0.012525,0.021303,0.0024914,6.9228e-06,-0.031406,0.00877,0.014429,0.013389,0.00052331,-0.0025478,-0.0016137,-0.035736,-0.017111,-0.026905,-0.010916,0.014913,0.0083018,0.01825,0.0061513,-0.0062463,-0.001321
"M831.516T1389.324",0.025552,-0.0092922,-0.01812,0.020184,-0.034073,0.0080202,-0.01465,0.0063392,-0.038258,0.015975,0.0096059,0.0015506,0.0001372,-0.0076539,0.01301,0.0096953,-0.0047162,0.005405,0.012812,-0.018896,0.007087,-0.00021645,-0.01074,0.016858,-0.015674,-0.0038565,-0.014243,0.0040137,-0.0079763,0.002127
"M814.33T1025.439",0.031937,-0.0018168,0.0061563,-0.0096789,0.018221,0.00064904,0.011138,-0.011629,0.0061423,-0.0039755,-0.0016028,-0.0022094,0.010311,1.7412e-05,-0.0035092,-0.0030536,0.0065327,0.0047878,-0.0016713,0.0038859,-0.0055257,-0.0065864,0.022875,0.015088,0.00094484,-0.0075149,-0.0060703,0.013525,-0.0026353,-0.0042314
"M537.339T1273.741",0.0095222,0.0046272,-0.018049,0.021225,0.0068615,0.029747,0.046995,0.04333,-0.0078774,0.020461,0.034635,0.019742,0.04719,0.038432,0.020388,0.0057527,0.026191,-0.046462,0.037151,-0.012225,-0.046052,-0.12702,0.012518,0.13106,0.036881,0.026782,0.028731,-0.0097593,-0.0002429,-0.016421
"M617.506T1594.034",0.01316,-0.021988,0.0291,-0.021466,0.011981,-0.019835,-0.02258,-0.016823,-0.031822,-0.024461,0.011225,0.02608,-0.032055,-0.013904,-0.012841,0.0071527,-0.010901,-0.0062607,-0.018007,-0.0055066,0.026371,-0.027225,0.0048455,0.0077382,0.028304,-0.0055875,-0.01269,0.0023884,-0.00657,-0.00032545
"M733.253T876.34",0.027111,0.0030775,-0.0024641,0.020471,0.016392,-0.0064893,0.011016,-0.001394,-0.025426,0.0064147,0.024604,-0.00062575,0.02055,-0.0083946,0.019772,0.0075715,-0.018588,0.016299,0.014796,-0.0026056,-0.049329,-0.023785,-0.00011786,0.020768,-0.022314,0.018447,0.0079626,0.0070077,-0.044939,-0.0055939
"M572.206T940.951",0.033558,-0.0058228,0.0052411,-0.018629,0.013596,-0.0013701,0.010843,-0.0087755,0.019863,-0.0063229,-0.0062479,0.032723,-0.010981,0.0024976,-0.014553,0.011419,0.018538,-0.01019,0.015594,-0.0042274,0.00020311,-0.0072605,0.0076263,0.0048414,0.0091447,2.6628e-05,-0.011325,-0.002806,0.032085,-0.0076589
"M514.174T908.018",0.032007,0.0014207,-0.0027317,0.011083,0.01098,0.0069566,-0.0010418,-0.019362,-0.00022255,-0.0049829,-0.0081757,0.0087436,0.0013358,-0.0032996,-0.010052,0.0097695,0.0061149,-0.0019202,0.0065849,0.01352,-0.0039882,0.014479,0.0043931,-0.029863,0.0066086,0.00048857,-0.010367,0.018145,-0.0096344,0.0042659
"M503.259T1255.66",0.023284,-0.0043149,-0.0084336,-0.014475,-0.0048322,-0.00010863,-0.016112,0.0014717,-0.03006,0.006637,-0.010439,0.01803,-0.011452,-0.01121,0.0095013,-0.026882,0.017473,0.011764,-0.010983,0.011186,0.03026,0.00063537,0.017966,0.00068921,-0.015087,-0.0010304,0.00071348,-0.00094676,-0.0019647,0.0093325
"M534.402T1422.678",0.013194,-0.015713,0.043269,-0.018031,0.008487,0.0010669,-0.028116,0.0026194,-0.0022173,-0.0068759,0.011763,0.014911,-0.020799,-0.0018696,0.013089,-0.0091698,0.009439,-0.018333,-0.014518,-0.0061894,-0.005544,0.004534,-0.011988,-0.0011291,0.0071554,0.02366,-0.00061882,0.0075941,0.0039285,-0.0016458
"M651.412T1308.125",0.024158,-0.0025168,-0.0038913,-0.024401,-0.018328,-0.0022662,-0.0066939,-0.0126,-0.019076,0.010071,-0.016998,0.026245,-0.00035494,-0.013155,0.0083478,-0.0062636,0.0093442,-0.0031428,0.0091455,0.016039,-0.0153,0.0044235,-0.0098175,0.0095605,0.0061525,0.00087827,0.0076798,-0.0094491,0.0077889,-0.0046637
"M634.244T942.609",0.025543,-0.0014873,0.00060758,0.007342,0.011913,-0.0076614,0.011448,0.00016545,0.011501,0.024727,-0.008876,0.0025813,0.0047494,-0.029119,-0.00048277,0.0114,0.0053206,0.0032562,-0.001427,-0.018247,0.035106,0.010753,-0.0087635,-0.031107,0.0031248,-0.015451,0.031469,0.020623,0.017634,-3.6554e-05
"M1141.384T769.852",0.025862,0.0031235,-0.0024472,-0.0062737,0.0050532,-0.0085688,0.022316,-0.006377,0.024662,-0.022511,0.0057101,0.0047006,0.002559,0.00041262,-0.0017566,-0.014668,-0.0092088,-0.00049853,0.0053576,0.0097707,-0.020928,-0.010757,-0.020666,-0.042152,0.019345,-0.0073835,-0.0035744,-0.010138,-0.029054,0.0036422
"M1041.415T857.905",0.030653,-0.00074006,0.014059,-0.023703,0.025179,-0.013185,0.021163,-0.02122,0.015817,0.0047583,-0.0095549,0.002066,-0.0015097,0.0080915,-0.0059055,-0.014081,-0.0013683,0.0061779,0.016864,0.02017,0.0049187,0.0048346,0.0084763,0.0066836,-0.0085184,-0.0084193,-0.0024574,-0.0032205,-0.00039258,-0.0011624
"M349.188T1656.418",0.0067173,-0.010842,0.022195,0.034745,-0.019169,-0.019003,-0.013314,0.029729,0.016657,0.0060139,-0.0038063,-0.0030671,-0.0045207,0.010658,0.0018734,0.011549,-0.010612,0.0075422,0.029005,0.02014,0.0053903,0.0043118,-0.015558,0.0055592,5.5131e-05,0.022303,-0.0028831,0.010986,0.028803,-0.0064735
"M840.325T843.183",0.036414,0.00084539,0.002213,-0.00068863,0.029099,-0.00080166,0.0063181,-0.019566,0.0011239,-0.013346,-0.002424,0.012738,-0.0058225,0.01359,-0.0085366,-0.0045611,0.0046266,-0.0089332,0.00032807,-0.00025492,0.0027929,-0.00077829,-0.008963,-0.010608,-0.0059564,-0.0028675,0.01221,0.0065089,0.011764,0.0021192
"M765.518T1313.696",0.015788,0.00086066,-0.014389,-0.017071,0.0046085,-0.0012598,-0.012949,-0.021981,-0.011166,-0.0057457,-0.014714,0.026775,-0.0008779,0.026306,0.0068104,-0.0019357,0.016091,0.0078437,0.023676,-0.0014339,0.01237,0.01503,-0.0021447,-0.023664,-0.016501,0.0018338,0.011459,-0.027046,-0.018467,0.0050822
"M703.255T909.479",0.030009,-0.0075289,0.010577,-0.0077581,6.1651e-05,-0.0048607,0.014261,0.0022686,0.0096634,0.01042,-0.006145,0.01152,-0.0074925,-0.0096547,-0.0013124,-0.0065492,-0.00356,0.0061068,0.015132,0.0006631,0.010729,0.026378,0.014517,-0.00019084,0.00069571,-0.01656,-0.015749,0.016766,0.0089666,-0.0041916
"M898.344T887.472",0.026679,-0.0034045,0.0020237,0.006789,0.0078188,0.00339,0.0029215,-0.0093951,0.0095747,-0.006397,0.0076182,6.4225e-05,-0.0036061,-0.017126,-0.0029722,0.0060321,-0.002406,0.010328,0.0032517,-0.0086571,-0.017772,-0.024588,0.0053669,-0.0020902,0.016885,-0.0024719,-0.00012338,0.0017242,-0.0070183,-0.003737
"M1003.558T1223.957",0.032745,-0.0092803,-0.0086752,-0.011013,-0.035213,0.00047811,-0.0047142,-0.0013559,-0.0046722,0.012254,-0.0082941,0.00017911,-0.013605,-0.0030002,0.0067331,-0.016826,0.012922,0.0013505,-1.831e-05,0.011674,0.0070874,0.0096651,-0.0013243,-0.0026596,-0.017868,0.00094535,0.016444,-0.0040169,0.0070851,0.0062707
"M855.48T1289.094",0.024882,-0.0014185,-0.010198,-0.011345,-0.030717,0.0036769,-0.0074202,-0.022562,-0.0043007,0.0087476,-0.0043015,-0.0078447,-0.0045383,0.0109,0.0017602,-0.008229,-0.004007,-0.0035844,-0.0046674,-0.0037222,0.016732,0.0026777,-0.018562,-0.014492,0.0031664,-0.0076426,0.0011353,0.01892,0.04557,0.0056159
"M903.346T812.644",0.025515,0.0051196,0.0051279,-0.0081193,0.014546,-0.0036635,0.013037,-0.0098728,0.012197,-0.0047286,0.0068883,-0.01763,0.012058,-0.014778,0.0041738,-0.018407,-0.029966,0.014686,-0.021386,0.0014423,-0.013031,0.0056183,0.027149,-0.0012278,-0.0016578,-0.020421,0.006778,0.021579,0.0050947,0.00053501
