"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1130.47T13.55","-0.1079951840"," 0.4143557676"," 0.4143557676","-0.0969626620","-0.0399720286"," 0.0973585969","-0.1129067820","-0.0140670416","-0.3521097172","-0.2325643865"," 0.0006918898","-0.1917819563"," 0.1376301626","-0.2797105784"," 0.0275539214","-0.1095654176"," 0.0961548610"," 0.1819320561"," 0.1158160547"," 0.1288662957","-0.0770796192"
"M1132.11T13.55"," 0.07163035","-0.47709568","-0.47709568"," 0.24868521"," 0.28739841"," 0.21077654"," 0.34045911"," 0.17959511","-0.31375318"," 0.23909584"," 0.13054988"," 0.19129011","-0.49852944"," 0.09921231","-0.50208783"," 0.37082530"," 0.14970797","-0.32560045","-0.41368986"," 0.29909454"," 0.18953145"
"M1132.77T17.56","-0.64173830"," 0.08745112"," 0.08745112","-0.01189319","-0.06952129","-0.12678380"," 0.78085212"," 0.12713879","-0.03100094","-0.15729522","-0.09721086","-0.46987446"," 0.04727194","-0.03948645"," 0.15415237"," 0.71105921","-0.09819428"," 0.71509622","-0.12711255","-0.48516930","-0.35519223"
"M1135.44T17.55","-0.43971324","-0.28907656","-0.28907656"," 0.04717501","-0.13492173"," 0.16077588","-0.08168798"," 0.11988831","-0.23490922"," 0.11470272","-0.09981659","-0.15349727","-0.11206731"," 0.58798899","-0.34947470"," 0.80265393","-0.07692995","-0.25115461","-0.00910066"," 0.72344191","-0.03520038"
"M1136.28T16.56","-0.49397277","-0.17961020","-0.17961020"," 0.29283983"," 0.02661912","-0.17976176","-0.10776760"," 0.19049055","-0.13474282"," 0.13097374","-0.03648870","-0.06862560"," 0.38467160"," 0.07389202","-0.05464016","-0.05501551"," 0.98555570","-0.32400206"," 0.18138320","-0.33138790","-0.12080047"
"M1136.78T16.56","-0.45487959","-0.21948436","-0.21948436","-0.14916292"," 0.05441451"," 0.66593526","-0.12858804"," 0.08217071","-0.25756085"," 0.68215110"," 0.07055350"," 0.62868362"," 0.13834627"," 0.63356122","-0.23613125","-0.23474958","-0.21787745"," 0.04486040","-0.15544541","-0.66485570","-0.06245707"
"M1137.11T17.55","-0.630539273","-0.371526703","-0.371526703","-0.126877290"," 0.008291761","-0.124531736"," 0.332830991"," 0.109536407"," 0.097458583"," 0.996976567"," 0.116195849","-0.100840376"," 0.056249619","-0.033191789"," 0.098849118"," 0.061481232"," 0.121501399","-0.276196507"," 0.380749940","-0.421619086"," 0.076727995"
"M1137.28T17.56","-0.29929272","-0.41236879","-0.41236879"," 0.20436121","-0.09469048","-0.02849590","-0.08373145"," 0.06002387","-0.16655050"," 0.80457374","-0.05965416","-0.10530344"," 0.26394868"," 0.74482670","-0.11821070","-0.09011569"," 0.11398841","-0.21601156"," 0.07392341","-0.51940666"," 0.34055481"
"M1137.78T17.56","-0.491054044"," 0.002408171"," 0.002408171"," 0.176556931","-0.229900779","-0.054654594"," 0.258705607"," 0.108426705","-0.303762491"," 0.078268454"," 0.165875859","-0.272945586"," 0.242526953","-0.139072220"," 0.154952975"," 0.748749665","-0.151268143"," 0.378419198","-0.160615067","-0.798875637"," 0.284849871"
"M1138.1T17.55","-0.70772180","-0.25775208","-0.25775208","-0.18748556"," 0.07507365","-0.06497583"," 0.28697067"," 0.45470742","-0.12001511"," 0.53621112","-0.17270941"," 0.56869218","-0.14526542"," 0.52248703","-0.39697662"," 0.43502724","-0.14729583","-0.43960497","-0.27228335"," 0.45559779","-0.16492903"
"M1139.77T17.56","-0.90395086"," 0.39084691"," 0.39084691","-0.32621933"," 0.10157271"," 0.21086706","-0.06938627"," 0.07897319","-0.48994627","-0.18170580"," 0.19550848","-0.25295640","-0.06618921"," 0.16423898"," 0.15772768","-0.12444548"," 0.22169150"," 0.03059897"," 0.58453759","-0.34321130"," 0.23060096"
"M1141.03T13.55","-0.07641167","-0.41698890","-0.41698890"," 0.29897980","-0.02634409"," 0.04306386"," 0.04833708"," 0.04773032","-0.13162674","-0.30133520"," 0.08055031"," 0.48703372","-0.17382651"," 0.08037846","-0.35271432"," 0.42588348"," 0.21906922","-0.08931662"," 0.20547839"," 0.10475142","-0.05570312"
"M1141.78T12.55"," 0.002366533"," 0.523801867"," 0.523801867","-0.019044349"," 0.153709633"," 0.083249161","-0.023326260","-0.499210585"," 0.830768957","-0.526932214","-0.169660097","-0.138394848","-0.054955157","-0.221182198","-0.249527435","-0.155319424","-0.030071607"," 0.022469650"," 0.266904577"," 0.184922664","-0.504370735"
"M1142.28T13.6","-0.098401696"," 0.346514741"," 0.346514741","-0.252982770","-0.036122660"," 0.281148427"," 0.048234418","-0.443226492","-0.177436220","-0.716378156","-0.155812264"," 0.218913470","-0.128643847"," 0.265010265","-0.040134914","-0.050506138","-0.170216539"," 0.303335673"," 0.054336152"," 0.399265344"," 0.006588466"
"M1144.1T16.56","-0.289733233","-0.207823063","-0.207823063","-0.214411542"," 0.215827092"," 0.007238731","-0.152412389"," 0.110558460","-0.213911493"," 0.145390390","-0.085283553","-0.230067720"," 0.318114980","-0.105212593"," 0.761326871","-0.064711296"," 0.318206832","-0.143474847","-0.321701686","-0.370000289"," 0.729903408"
"M1146.11T12.55","-0.20454986"," 0.36723787"," 0.36723787","-0.41312775"," 0.02559275"," 0.07177815"," 0.20884129"," 0.62137042","-0.19850073","-0.22967006","-0.07419256","-0.25530199"," 0.39336244","-0.29208121"," 0.02616223","-0.15216903"," 0.36790135","-0.45620516","-0.31997239","-0.17981716"," 0.32610353"
"M1146.77T17.56","-0.625655973","-0.356262174","-0.356262174","-0.276501543"," 0.060267647","-0.072388792"," 0.169166485"," 0.018584367"," 0.074418007"," 0.587286888"," 0.147775093"," 0.554615716","-0.078607723"," 0.600773249","-0.247483567"," 0.571909310"," 0.069189699","-0.008724238","-0.187793996","-0.595352657","-0.048953625"
"M1146.78T12.55"," 0.18922807"," 0.21800027"," 0.21800027"," 0.10217960","-0.02055767"," 0.45853896","-0.18111657","-0.15553799","-0.31982900","-0.36309651"," 0.28803033","-0.29582601","-0.03279094","-0.15726027","-0.19851388","-0.00491707"," 0.05158100","-0.06906936","-0.02673210"," 0.22154460"," 0.07814428"
"M1147.45T13.11","-0.166100670"," 0.261659255"," 0.261659255"," 0.033220065","-0.451810722","-0.185083001"," 0.197296347","-0.009653469"," 0.067694657"," 0.722195474","-0.055479043","-0.184359789","-0.037563172"," 0.530473316","-0.224943530","-0.203797055","-0.062915164"," 0.004618841","-0.203642330","-0.150353500","-0.143115761"
"M1147.77T17.56","-0.341387463"," 0.280119881"," 0.280119881","-0.178402132","-0.088845845"," 0.204690118","-0.433689142"," 0.177036300"," 0.095746485"," 0.755375437"," 0.269079988","-0.276970523","-0.196075011"," 0.691443067","-0.005358672","-0.218560886"," 0.202375332","-0.299278078","-0.243655508","-0.583709128","-0.090054101"
"M1147.78T12.55"," 0.004137282"," 0.059430628"," 0.059430628","-0.044749153"," 0.215460119","-0.114439834","-0.074732782"," 0.878248382","-0.161147261","-0.457313477","-0.005527886","-0.161052397","-0.131794717","-0.265624358","-0.302889051"," 0.823247570","-0.086889238"," 0.208445751"," 0.048591986","-0.137602578","-0.353229613"
"M1148.77T17.56","-0.59077593"," 0.07423576"," 0.07423576"," 0.10114239","-0.12564828","-0.14302460"," 0.29263569"," 0.09355820","-0.29861770"," 0.73126688"," 0.08190818","-0.16496391","-0.26957114","-0.04933933"," 0.18698048"," 0.83200637"," 0.05918315","-0.08520291","-0.22627479","-0.52408281","-0.04965145"
"M1148.78T12.54","-0.01096012"," 0.56537057"," 0.56537057","-0.03292373"," 0.12258541","-0.29243997"," 0.08278154","-0.50919937","-0.15817678","-0.65514310"," 0.38623365","-0.23586082"," 0.09634330","-0.08048773","-0.12467903"," 0.08009235"," 0.04040134"," 0.02576084","-0.01078513"," 0.28221305","-0.13649684"
"M1149.1T13.7","-2.674048e-01"," 4.000328e-01"," 4.000328e-01"," 8.315875e-02"," 1.439318e-01","-8.950474e-01","-1.982625e-02"," 1.100024e-01","-1.615846e-02"," 3.348855e-01","-2.121356e-01"," 3.219114e-02"," 9.173188e-02","-9.777141e-05","-6.874557e-02","-1.838153e-01"," 2.246852e-02"," 1.896353e-01","-6.499192e-02"," 4.150010e-02","-1.213479e-01"
"M1149.77T17.56","-0.29460473","-0.11646051","-0.11646051","-0.22875202"," 0.23100759"," 0.34661710","-0.19628390"," 0.02872415","-0.17202916","-0.04262443"," 0.17778618","-0.22706935"," 0.23240237"," 0.77618296","-0.13820091"," 0.76116072","-0.10060993","-0.20437638","-0.24118768","-0.60181597"," 0.12659443"
"M1149.78T11.55"," 0.046836698"," 0.415713803"," 0.415713803"," 0.064472752"," 0.005577100"," 0.074574245"," 0.374638200","-0.342961432","-0.148216620","-0.647393031","-0.129698093","-0.287534837","-0.037187802","-0.039740091","-0.008419452"," 0.137787095"," 0.158187386"," 0.024422067"," 0.230038141"," 0.154419364","-0.461229298"
"M1152.1T17.04","-0.43174133"," 0.11222538"," 0.11222538","-0.25126266"," 0.04306969"," 0.33350218"," 0.06033546"," 0.20597606","-0.46720024"," 0.15190107"," 0.19904514"," 0.08383790"," 0.05334050"," 0.07863428","-0.02188893"," 0.24678296"," 0.10859846"," 0.04369219"," 0.28456537","-0.35055877","-0.59508010"
"M1152.51T14.55"," 0.01297397"," 0.15459382"," 0.15459382"," 0.32082162","-0.62739395"," 0.07145873"," 0.17835292"," 0.30488724","-0.14258781","-0.36638964","-0.58580842","-0.01256758"," 0.14594701","-0.02833911"," 0.29877093","-0.13196584"," 0.22339937","-0.10743929"," 0.05766401"," 0.01153181"," 0.06749640"
"M1153.77T17.56","-0.5215618618"," 0.1460947259"," 0.1460947259"," 0.3694817394","-0.1714054214"," 0.1380117366","-0.0512796626"," 0.1648601085"," 0.1846492537"," 0.8421998880","-0.0717368781","-0.2129107945","-0.1547739571","-0.1422673090"," 0.0007430334","-0.4562981962","-0.1023971868"," 0.2759380137","-0.1809924912","-0.4251229570"," 0.2226734907"
"M1154.77T17.56","-0.69849873"," 0.36420854"," 0.36420854"," 0.12464020","-0.23853294"," 0.06054478","-0.10386293"," 0.03335111","-0.11294351"," 0.55750950"," 0.19167868","-0.28110292"," 0.16367849"," 0.58890720","-0.02595922"," 0.52446513"," 0.04882386","-0.39487040","-0.30000373","-0.68556553","-0.18067612"
"M1155.78T12.55","-0.07165042","-0.14615276","-0.14615276","-0.03771998"," 0.01554959","-0.02658335"," 0.66034351","-0.32173929","-0.28670733","-0.49572408","-0.31804993"," 0.51626612"," 0.23978016"," 0.54487909","-0.13068043"," 0.55294348","-0.00976632"," 0.02078152","-0.34122834"," 0.12452187","-0.34291033"
"M1155.77T17.56","-0.87868703"," 0.21869146"," 0.21869146"," 0.06520566"," 0.02611339"," 0.25460219"," 0.06208064","-0.04420168","-0.19783062"," 0.86482678"," 0.34738293","-0.42343045","-0.26708732","-0.19802676","-0.10212871","-0.12115847","-0.04338671"," 0.28183933"," 0.12576376","-0.24481932"," 0.05555946"
"M1158.1T13.08","-0.381539985"," 0.006446212"," 0.006446212","-0.028051187"," 0.221294489"," 0.091962381","-0.006444274"," 0.296013214","-0.537700089","-0.472080111"," 0.182893801","-0.200270954"," 0.162390719"," 0.027675679","-0.066416988"," 0.465600788"," 0.106377791","-0.058631650"," 0.128998611"," 0.022341370"," 0.032693969"
"M1159.44T17.56","-0.76700049","-0.06964019","-0.06964019","-0.24746487"," 0.02281053"," 0.30038770"," 0.18056622"," 0.20261805","-0.15909488"," 0.08056524","-0.13485019","-0.28621681"," 0.30510114"," 0.73618971"," 0.11672166"," 0.01786492"," 0.09063985","-0.07754210"," 0.04511846","-0.54126875"," 0.25413498"
"M1159.77T17.56","-0.24278598","-0.54226596","-0.54226596"," 0.11070164"," 0.14737855","-0.05172382"," 0.03640571","-0.13625847","-0.30892637"," 0.79493288"," 0.29506726","-0.15548167"," 0.16258333"," 0.74243557","-0.09409826","-0.21176953"," 0.22351250","-0.13349050","-0.08095286"," 0.05587961","-0.06887768"
"M1160.1T17.56","-0.44018111","-0.23486826","-0.23486826","-0.17639256","-0.13060167"," 0.08569079"," 0.24561691"," 0.22150498","-0.15451807","-0.10960448"," 0.02890371"," 0.88901380","-0.08923706"," 0.78748278","-0.31747462"," 0.02009800"," 0.06905536","-0.05530308","-0.06077292","-0.37212346"," 0.02857923"
"M1160.77T17.56","-0.73320087"," 0.03394430"," 0.03394430","-0.18873737"," 0.03305735","-0.03072246","-0.35200554","-0.06789121"," 0.06805876"," 0.68360388"," 0.17579159"," 0.60435765"," 0.14501866","-0.33755837"," 0.09044013"," 0.56806220"," 0.14579603"," 0.32074944","-0.37420571","-0.54951546","-0.26898730"
"M1161.43T17.56","-0.586425163"," 0.032830417"," 0.032830417","-0.006859795","-0.161589912"," 0.139651372"," 0.732884564"," 0.127473528","-0.166468253"," 0.276469817"," 0.265574620","-0.030530306"," 0.146263620","-0.215341419","-0.057208134","-0.011468250"," 0.259852190","-0.101273599"," 0.087283290","-0.805849739"," 0.041900735"
"M1162.76T17.56","-0.43207647","-0.20601062","-0.20601062"," 0.39982073","-0.04377515","-0.25761390"," 0.30121964"," 0.06452125","-0.29532994","-0.05538067"," 0.13921082"," 0.86991869","-0.14674478"," 0.64880307","-0.12178707","-0.15760231","-0.13533707","-0.28838028","-0.08864563","-0.03766009"," 0.04886038"
"M1163.44T16.55","-0.2894598334"," 0.0860813491"," 0.0860813491","-0.0089957819","-0.2111519874","-0.0481784388","-0.0345765075"," 0.0607209946","-0.3780624106"," 0.6640980262","-0.2195319666"," 0.6255670034","-0.1637996158"," 0.5560057069","-0.0404421462"," 0.6195597313","-0.2211918909","-0.2263607974","-0.1705883740","-0.6849344278","-0.0008399824"
"M1163.77T17.56","-0.885477290"," 0.110255405"," 0.110255405","-0.344120043"," 0.116437155","-0.054613730","-0.149622407"," 0.165681269"," 0.006101564"," 0.606718507","-0.061436931"," 0.688098839"," 0.175518875"," 0.612029871","-0.485489913","-0.399053858","-0.182825407","-0.251287275"," 0.067961771"," 0.422123781","-0.267255586"
"M1166.44T14.63"," 0.19251148","-0.14318102","-0.14318102"," 0.21886364"," 0.29195147","-0.28166122"," 0.28241650"," 0.17448590"," 0.19482099"," 0.25607652","-0.57759933"," 0.14471234","-0.25622277"," 0.39772392"," 0.32499786"," 0.23667217"," 0.18544896","-0.52997449","-0.32603180"," 0.03554395","-0.67837406"
"M1166.77T17.55","-0.69112956","-0.08174781","-0.08174781"," 0.32468769"," 0.03632935","-0.01691884"," 0.04208428","-0.15119813","-0.03015479","-0.26294441","-0.23929218"," 0.58345863"," 0.19704739"," 0.64157492"," 0.14419580"," 0.54055319"," 0.01491898","-0.41189068"," 0.02445306","-0.29243664","-0.28984244"
"M1167.1T17.55","-0.357721098"," 0.146163053"," 0.146163053","-0.136529514","-0.147228899","-0.008853709"," 0.032661405"," 0.292908483"," 0.070566769"," 0.748715493"," 0.004604177","-0.160703246","-0.289263881"," 0.692902264"," 0.243169797","-0.060904190","-0.054405536"," 0.037305783","-0.131351586","-0.589409905","-0.478788715"
"M1167.27T17.54","-0.51501771"," 0.48572147"," 0.48572147","-0.04935304"," 0.28285672","-0.08541325","-0.34365180"," 0.15640870","-0.43566303"," 0.58854042","-0.12848050"," 0.77951807","-0.34282660","-0.35511965","-0.25846293","-0.06908214"," 0.73107487","-0.20799683","-0.23026750","-0.23821319","-0.25029356"
"M1167.77T17.56","-0.212104303","-0.196587712","-0.196587712"," 0.180483858"," 0.372529772"," 0.424048873"," 0.419501107"," 0.230207110","-0.489874537"," 0.204553436","-0.017925143","-0.134086309"," 0.293997702","-0.032538822","-0.158735938","-0.077011241","-0.001841441","-0.434442574"," 0.360058710","-0.466032455","-0.067612381"
"M1167.77T12.54"," 0.037878380"," 0.338216160"," 0.338216160","-0.136777639"," 0.268129018"," 0.081030055","-0.003808914","-0.289566649","-0.254000837","-0.561912055"," 0.224670902","-0.313872055","-0.076908555","-0.071859328"," 0.026845642","-0.050276549"," 0.133327060"," 0.198575099"," 0.062350067"," 0.133166185","-0.083422147"
"M1169.27T13.55"," 0.076058044","-0.614751440","-0.614751440"," 0.203784979"," 0.143388901"," 0.287588235"," 0.056129867","-0.001579408"," 0.013120518"," 0.105086322","-0.188651618","-0.018744593"," 0.366030445"," 0.116420551","-0.011396106","-0.183949334"," 0.120253518"," 0.004357722"," 0.308680029","-0.154635912","-0.012439281"
"M1169.5T13.55"," 0.04660460"," 0.01679590"," 0.01679590"," 0.49139847"," 0.64875197","-0.01991025","-0.41349850"," 0.39016222","-0.02773939","-0.17197072"," 0.02407379","-0.08169203","-0.80998195"," 0.06849592","-0.21411599"," 0.22349763","-0.24995243"," 0.06326940"," 0.11022050","-0.09921623","-0.01198883"
"M1169.77T16.56","-0.52815676","-0.13343774","-0.13343774","-0.05228159","-0.12895028"," 0.09728262","-0.29860731"," 0.03853513","-0.04239574"," 0.65395089","-0.27606083"," 0.52875399"," 0.10153070"," 0.73358449"," 0.02476395"," 0.57117201","-0.30725285","-0.14981259","-0.02194646","-0.36859648","-0.30863741"
"M1170.09T14.07","-0.03207628"," 0.48937688"," 0.48937688","-0.14161172"," 0.19965582"," 0.01868100","-0.56750224"," 0.07947194","-0.25507123","-0.09154251"," 0.03686538"," 0.08351216","-0.18377042"," 0.16649304","-0.60570547"," 0.03743783"," 0.12528178"," 0.13186680","-0.22200156"," 0.26842093","-0.02715900"
"M1170.77T16.68","-0.591203329","-0.239630217","-0.239630217","-0.242654044"," 0.073964501","-0.201811511"," 0.082431472"," 0.008284718","-0.033925658"," 0.660515126"," 0.085354362"," 0.669502530"," 0.075789584"," 0.599266584","-0.293464664"," 0.563640609"," 0.086480338","-0.303821837","-0.173980637","-0.503816810","-0.081290903"
"M1171.43T17.56","-0.56093682"," 0.19053039"," 0.19053039","-0.14722590","-0.17198457"," 0.08453914","-0.12847208"," 0.19243692","-0.09339715"," 0.01551960"," 0.16853839","-0.20055384"," 0.25549049"," 0.85913876","-0.14551373","-0.05543009"," 0.42262509","-0.37092027"," 0.03970086","-0.66710924"," 0.12249365"
"M1171.77T12.55"," 0.109674767"," 0.238512648"," 0.238512648"," 0.091838488"," 0.364632392"," 0.023191286","-0.086555157","-0.417344601","-0.186926499","-0.461814772"," 0.563174668","-0.260161029","-0.004661884","-0.233489794","-0.060157482","-0.258928232"," 0.366997692","-0.040344103"," 0.007584811"," 0.323355566","-0.317091412"
"M1172.77T13.55"," 0.01099196"," 0.10679472"," 0.10679472"," 0.15778247"," 0.20841837"," 0.24287780","-0.31072080"," 0.02800322","-0.39785355"," 0.19281335","-0.65892371"," 0.16072828"," 0.17385628"," 0.29277111"," 0.19923393"," 0.18054172"," 0.17741589"," 0.23171264","-0.47925339"," 0.15606749","-0.78005250"
"M1173.44T13.55"," 0.06049009","-0.30648183","-0.30648183"," 0.21056411"," 0.12487707"," 0.13375609"," 0.15165987","-0.01826842"," 0.11001003"," 0.16836572"," 0.10705325"," 0.07237309"," 0.21441824"," 0.10665812"," 0.03304205"," 0.16500511","-0.48313831"," 0.18134590"," 0.10495217","-0.12092332","-0.70927721"
"M1174.45T13.55","-0.023388897"," 0.330935698"," 0.330935698"," 0.004147021"," 0.146731194"," 0.084498005","-0.292811617"," 0.179235094","-0.065756912"," 0.020192835"," 0.114887252","-0.237095613","-0.882232777"," 0.079194355","-0.028320484"," 0.115346932","-0.303301412"," 0.059627112"," 0.181043727"," 0.148356654"," 0.037776133"
"M1175.76T17.47","-0.435690022","-0.058026220","-0.058026220"," 0.201037383","-0.197454014"," 0.193495536"," 0.745339595"," 0.167351696"," 0.207908035"," 0.744058908","-0.481743203","-0.196318525"," 0.274843395","-0.004065707","-0.291864209","-0.064149724"," 0.184245612"," 0.047956194","-0.113943355","-0.450396763","-0.414558392"
"M1176.77T17.56","-0.38130369","-0.09145799","-0.09145799","-0.22805135"," 0.05519460","-0.08838262"," 0.01139949"," 0.71996849","-0.15902916"," 0.64766033"," 0.19479908","-0.16722398","-0.05143320"," 0.71101510"," 0.04933180","-0.05248010","-0.02065421","-0.41284832"," 0.23126610","-0.49227694","-0.38403545"
"M1177.1T13.54"," 8.439041e-02"," 5.476458e-01"," 5.476458e-01"," 4.570530e-02","-2.086008e-02","-1.573565e-01"," 1.839648e-01","-6.516687e-01","-3.668603e-01","-1.838478e-01","-7.064037e-02"," 3.728474e-02"," 6.334773e-05","-8.622748e-03","-1.815741e-01","-2.635971e-02"," 1.651987e-01"," 3.306583e-01","-1.690386e-01"," 2.828107e-01","-3.885391e-01"
"M1177.44T13.55","-0.01419752"," 0.12589029"," 0.12589029"," 0.01980087","-0.63482214"," 0.31477373"," 0.22242210"," 0.20520724","-0.57730807","-0.10709498"," 0.02666434","-0.09395967"," 0.24003353"," 0.16511528","-0.33090008"," 0.20334914"," 0.32191688","-0.49482589"," 0.03018734"," 0.22883208"," 0.02302527"
"M1180.76T17.56","-0.512025430","-0.285664066","-0.285664066"," 0.132880813","-0.021746959","-0.284996212"," 0.159907340"," 0.004577884"," 0.024203789","-0.213801229"," 0.187011442"," 0.614335615"," 0.157568631","-0.140263619","-0.334873449"," 0.620382061"," 0.139930565"," 0.622372607"," 0.160022626","-0.681377649","-0.062780697"
"M1181.76T17.56","-0.438595458","-0.095922929","-0.095922929"," 0.178043852","-0.183753445"," 0.007022342"," 0.149266536","-0.150542385","-0.230793358"," 0.677046996"," 0.015009074"," 0.650426177"," 0.396674825"," 0.114340387","-0.161157633","-0.078770366","-0.056144549","-0.224883087"," 0.155656079","-0.420926177","-0.206073953"
"M1182.1T17.55","-0.44383515","-0.08407848","-0.08407848","-0.32229997"," 0.05614698"," 0.28352535","-0.02872159"," 0.06667139","-0.14676084"," 0.60360455"," 0.07705367","-0.29397817","-0.01572609"," 0.77308508","-0.08548098"," 0.69553843","-0.09805925","-0.22917968","-0.14353654","-0.38246239","-0.19742785"
"M1182.27T12.55","-0.166195800"," 0.021349026"," 0.021349026","-0.060178904","-0.062548878"," 0.001223192","-0.055670931"," 0.113483479"," 0.327623282","-0.541738847"," 0.481223512","-0.253090374"," 0.008586374","-0.190581326","-0.106449989","-0.093417378"," 0.458081311","-0.355707574"," 0.031809200"," 0.133726383"," 0.287125216"
"M1182.76T17.56","-0.42450818","-0.14288173","-0.14288173","-0.01962102","-0.06703050"," 0.35591104"," 0.04448450"," 0.22124583","-0.17789665"," 0.04055541"," 0.06549994","-0.19648467","-0.05362123"," 0.75427821","-0.34551926","-0.06044622"," 0.33172678"," 0.32242870","-0.01403007","-0.40494210","-0.08626706"
"M1182.77T12.5"," 0.0320062211"," 0.5703351159"," 0.5703351159","-0.1865508460","-0.0120780701"," 0.1275977649"," 0.0812396512","-0.3436691445","-0.2167922966","-0.5995956282"," 0.0030958549","-0.0335335257"," 0.2845888109","-0.4030751105","-0.0601199508","-0.0897384638","-0.0006725269","-0.2760187060"," 0.1366385867"," 0.2880358689"," 0.1279712788"
"M1183.43T17.56","-0.905000939","-0.035090146","-0.035090146"," 0.231116028","-0.139829986"," 0.193604517"," 0.193562793"," 0.193763514","-0.129304401","-0.004218704"," 0.214619150","-0.197884429"," 0.209213222"," 0.128751581"," 0.069492144"," 0.130599528"," 0.126723387","-0.082528421"," 0.482624390","-0.700630653"," 0.055507571"
"M1183.76T17.55","-0.34566650","-0.22737877","-0.22737877","-0.09239432"," 0.08488468","-0.09439308","-0.01586093"," 0.12978640"," 0.09756220"," 0.61029014","-0.02319882"," 0.59236039"," 0.06332532"," 0.74096729","-0.11687985","-0.26782681","-0.21705896","-0.33465647"," 0.04923021","-0.45072369"," 0.04501033"
"M1183.77T11.73"," 0.199333174"," 0.277766243"," 0.277766243"," 0.423551825"," 0.041636853"," 0.013532950","-0.088172778","-0.371864625","-0.034823659","-0.682317845"," 0.037488533","-0.367121543"," 0.154564147","-0.037993559"," 0.018713809","-0.138571778"," 0.026342732"," 0.046978725"," 0.174163710","-0.008669061"," 0.037695905"
"M1184.09T17.56","-0.630312942"," 0.034400492"," 0.034400492","-0.227854578","-0.035345885"," 0.210977363"," 0.136554773"," 0.939758405","-0.140501453","-0.007454201","-0.117545490","-0.321507688"," 0.202225148"," 0.081870620","-0.091957247","-0.062846084","-0.003395219","-0.155515350"," 0.373915288","-0.217596076","-0.002270369"
"M1184.1T12.55","-0.202287063"," 0.453592129"," 0.453592129","-0.012284826","-0.122183176","-0.249148169"," 0.017454295","-0.085583097"," 0.058865490"," 0.402776740"," 0.506912760","-0.345016898","-0.036000609","-0.099461201","-0.226485133","-0.399782857","-0.008606035"," 0.092704710","-0.567015360","-0.026935544"," 0.394891716"
"M1184.43T13.55","-0.21088233"," 0.44832887"," 0.44832887","-0.34104592"," 0.04239638","-0.06874094"," 0.15738536"," 0.27693603"," 0.10207107","-0.05013460","-0.10299777"," 0.04331948"," 0.13469935"," 0.14046165","-0.17736179"," 0.03928038"," 0.19177470"," 0.06530300","-0.31794225"," 0.12871479","-0.94989433"
"M1184.76T17.56","-0.64654967"," 0.22597515"," 0.22597515"," 0.08862672"," 0.01352960"," 0.05694713"," 0.43760436","-0.08678726"," 0.16940934"," 0.83442508"," 0.05558964","-0.50821626"," 0.05502393"," 0.05817911","-0.08210098","-0.14264381"," 0.16148638","-0.17544973","-0.07440861","-0.64463141","-0.02198384"
"M1185.52T13.55","-0.10479935"," 0.06589146"," 0.06589146","-0.01573597","-0.19770225"," 0.18386152"," 0.23150509"," 0.05407738","-0.16001732","-0.03938862","-0.09082532","-0.23448242","-0.07761426"," 0.15751237","-0.02058092"," 0.33848268"," 0.07166740"," 0.31338307","-0.18352437","-0.15954813","-0.19805348"
"M1186.05T14.49","-0.236810127"," 0.215738535"," 0.215738535","-0.069952436","-0.434461047","-0.028072138","-0.019120150"," 0.023143373","-0.210795805"," 0.285788612"," 0.009601731","-0.086213010"," 0.204648015","-0.082611172","-0.245079057","-0.074356134"," 0.043189633","-0.091535137"," 0.123531016"," 0.637894615","-0.180267855"
"M1186.76T17.56","-0.4142907723"," 0.0371079355"," 0.0371079355"," 0.2667425095"," 0.0927619290","-0.0878740683","-0.0009885513"," 0.2003105348","-0.2428891981"," 0.1025339473"," 0.1669197225"," 0.8118351032"," 0.1944813073","-0.1882147202"," 0.0851651917","-0.2741082672","-0.2220178260","-0.3000133776"," 0.1867753480","-0.4371614185","-0.0141832648"
"M1189.76T17.56","-0.4329888480","-0.0004947829","-0.0004947829"," 0.0130122418"," 0.0045080164"," 0.3772387317","-0.0977532205"," 0.4129384808"," 0.3649482031"," 0.1364697861","-0.1490384935","-0.1205476475"," 0.1794987529"," 0.1415673002"," 0.0449537474","-0.0095697653"," 0.1360169417","-0.1368491940","-0.1329971497","-0.4516330040","-0.2787853137"
"M1190.76T17.56","-0.591402254"," 0.192484824"," 0.192484824"," 0.038174543"," 0.045996159"," 0.019384703"," 0.109301079"," 0.009203612","-0.090834501","-0.132259302","-0.139391541"," 0.664402693","-0.005501802"," 0.687150887","-0.072028949","-0.191346655","-0.181134588","-0.222938183"," 0.204537645","-0.578653638"," 0.042370445"
