"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M1405.73T13.55","38982.682","38003.893","38003.893","43939.424","41481.49","39213.491","40336.191","34200","40276.464","41417.586","39433.233","41977.382","41162.746","41088.77","41241.254","44524.189","43711.704","40583.28","41225.008","35094.845","48113.211"
"M1406.22T13.55","19736.392","17436.419","17436.419","21538.422","22769.842","23534.592","22703.65","18700","21511.967","20448.6444","20493.655","20509.078","19948.85","21095.568","21970.985","23236.729","21770.29","21629.525","20988.952","19071.148","25085.489"
"M1408.73T16.56","9172.338","13108.97","13108.97","15801.262","14629.333","28131.971","15248.024","12700","13901.685","25662.378","15852.566","11945.188","16815.509","27480.194","16293.494","25114.849","16303.597","14006.322","15006.698","9807.648","19589.811"
"M1409.23T13.54","9286.691","9903.636","9903.636","10912.64","8532.129","10314.801","11206.707","9830","10364.542","9893.4056","11485.709","10927.477","12049.282","11039.733","12556.91","11882.737","8666.486","7461.08","10691.135","8489.5","12847.175"
"M1413.22T13.55","11288.968","11507.139","11507.139","14665.866","12519.84","11122.18","14988.121","10600","11786.536","12459.5428","13289.106","13519.092","12875.427","12099.933","12982.568","14252.074","13140.364","12190.827","12641.911","10703.344","14628.522"
"M1416.06T13.55","11353.593","13027.789","13027.789","13149.33","12125.263","12639.767","13314.68","12400","11231.4","12309.759","14211.51","12408.113","7082.958","13617.318","12871.447","12354.647","13101.635","11773.703","13144.458","10490.102","8917.124"
"M1417.47T13.55","8430.737","7129.324","7129.324","10126.288","11086.874","13008.44","12455.254","11100","11408.122","10799.5485","11657.285","9276.346","8731.427","6063.191","11164.004","12524.118","10240.566","12705.792","8623.319","11094.409","9859.857"
"M1419.72T16.56","4997.421","7357.869","7357.869","7039.054","5827.983","7965.562","7687.302","6390","7708.166","6750.5742","7216.002","6297.788","7888.161","5663.196","8726.656","7488.215","7978.542","5364.659","7702.247","5451.677","7786.93"
"M1419.72T12.55","11410.051","13545.167","13545.167","12461.272","8421.188","6569.73","13072.483","10700","11500.254","12511.1596","12174.089","12528.088","12811.26","13075.108","12462.543","13036.362","6506.166","9584.236","13486.103","10226.672","14713.603"
"M1421.72T17.55","3516.914","6381.862","6381.862","5408.176","6557.71","6430.167","6194.5","5930","5577.979","6558.7811","6844.498","11124.352","6580.315","6293.063","5542.554","5994.837","7358.966","4251.974","6594.531","3326.573","8416.784"
"M1421.72T12.54","4823.466","7646.872","7646.872","6539.56","5753.501","6966.68","6007.019","5100","5591.812","5362.6611","6376.859","4390.663","7099.175","5807.143","6486.11","7103.647","7137.93","6253.447","4861.954","9288.809","8089.515"
"M1422.39T13.55","12100.568","13790","13790","13835.382","12544.273","12206.464","12086.15","11200","12582.244","12544.7067","13628.299","14171.201","6989.691","13117.966","13735.843","14615.727","12501.175","13452.317","13237.645","11674.078","16261.841"
"M1423.46T13.55","20971.161","17945.694","17945.694","23857.358","22294.467","23068.411","23672.806","22300","22845.493","22837.2611","22646.294","22296.949","24160.726","23205.929","24753.802","22341.468","22533.931","22183.735","25069.505","18960.806","29209.385"
"M1424.72T12.6","14803.836","13661.352","13661.352","15261.648","18315.264","16557.998","17822.279","14400","16598.145","16171.1331","17408.608","15892.218","16298.313","16413.019","15092.787","16438.437","11731.144","14811.454","10100.21","13646.324","18119.282"
"M1427.4T13.43","8370.189","8597.107","8597.107","8266.726","12002.907","7390.3","6429.954","6670","7456.792","10137.5727","8909.299","10347.922","5014.005","7983.226","9012.443","8428.588","8476.223","7556.549","7263.726","6007.841","10402.529"
"M1429.06T13.55","14861.14","13579.266","13579.266","14162.36","18092.316","15725.824","17067.656","15800","15550.795","15671.6519","16939.298","16820.639","16980.083","15258.632","15203.585","16065.883","16765.144","15414.997","14730.567","14770.172","18473.582"
"M1429.22T13.55","11155.27","13725.689","13725.689","12523.458","12199.276","12930.245","11366.743","10700","10925.32","11604.2727","11686.631","11379.504","11729.9","10760.627","12135.09","11681.365","12631.67","12445.512","13205.559","10310.269","13667.173"
"M1429.4T13.55","11120.429","14935.322","14935.322","11807.316","15188.055","16255.232","16043.888","13900","14919.14","19382.4698","19625.448","14054.758","15177.359","16310.257","17027.236","15328.654","8455.61","16535.347","16833.328","10488.099","18848.706"
"M1431.72T17.4","6222.668","9530.153","9530.153","10350.96","9553.817","11050.62","10329.436","8230","10068.447","10104.1199","9869.482","8984.415","10241.177","8008.458","10869.084","8601.81","10472.149","8115.631","9915.79","7181.994","11428.937"
"M1433.39T12.55","8397.672","11001.913","11001.913","9283.768","6950.79","10306.642","10177.798","7300","9214.54","10360.9296","11194.575","9015.196","11085.148","9647.985","10208.805","8640.161","6534.462","7619.437","9240.66","8546.974","11709.271"
"M1434.47T13.55","8825.407","8184.154","8184.154","10288.774","10862.92","9214.032","10722.024","10000","10256.753","9481.2883","11542.699","10889.589","10096.212","8809.761","10114.099","11702.483","11833.865","11975.353","12461.141","8517.551","14803.334"
"M1435.72T12.55","6032.303","6780.28","6780.28","5777.28","6034.774","6069.168","4486.303","4950","5816.741","5420.8488","5759.032","6300.269","5537.258","6069.057","7041.572","6762.511","7720.247","7366.545","5426.037","6892.311","4581.425"
"M1435.72T17.56","2838.112","7675.869","7675.869","4156.432","5817.323","5037.03","6235.766","6000","5036.335","6044.1043","6111.446","4369.315","6875.425","5479.305","5058.233","5091.807","5726.973","4961.638","6665.96","2779.821","6736.148"
"M1438.05T13.55","15538.578","15984.365","15984.365","17915.586","17683.133","19871.654","19428.179","13800","17466.313","17681.1967","16943.309","19151.552","16834.913","16908.984","10812.34","18177.022","19600.937","16776.619","18513.853","16677.541","13638.794"
"M1438.38T13.55","11494.677","12252.561","12252.561","14561.554","13719.672","13228.99","7888.025","12700","12510.036","12408.2895","14524.819","13858.198","13770.3","13567.748","8128.967","13153.554","9023.494","11984.573","13941.274","11202.621","14130.611"
"M1438.71T16.56","7697.033","9530.153","9530.153","9327.9","9819.256","9292.703","15998.961","8950","8922.544","16317.8575","10071.875","16479.29","8267.358","10784.408","10429.097","9046.427","11318.101","9200.254","7735.163","7758.797","12768.377"
"M1440.47T13.55","17174.629","16716.519","16716.519","19385.984","16882.398","20346.812","18671.848","15900","18423.069","18155.0939","18433.47","14684.389","20461.061","18362.743","17732.836","19673.71","19993.838","18094.123","21051.989","14148.318","20927.972"
"M1442.72T13.1","13052.832","15475.823","15475.823","13185.438","13702.84","10557.277","14081.505","9980","13032.982","10682.1505","12094.958","19588.426","20225.181","11760.805","19745.274","21668.854","13112.993","13174.744","14483.32","14520.15","15625.378"
"M1445.05T13.55","11314.28","11174.312","11174.312","13277.714","12011.177","14097.706","13017.642","11400","11456.397","13126.652","12029.995","12137.55","11443.676","11270.648","12109.124","13209.65","13052.879","11828.174","13340.337","10229.727","8961.835"
"M1446.21T13.55","10778.657","11791.76","11791.76","11083.15","10399.614","12388.333","11961.796","10600","11278.613","9839.0971","9819.95","9913.064","11150.917","11395.141","10919.575","10942.267","8852.075","9602.281","11578.216","5701.052","9397.773"
"M1446.44T13.6","10070.291","11565.07","11565.07","12152.348","12049.162","11639.57","12831.829","9290","10547.728","12091.8771","11065.595","11998.696","11826.145","11982.677","13352.732","11434.999","11835.927","11146.013","12483.2","13505.738","14609.4"
"M1447.22T13.55","9646.936","11302.683","11302.683","13043.012","12809.67","11425.915","12880.526","9330","11745.982","12249.5872","12862.469","12902.419","13827.9","11164.363","12197.51","12286.264","13164.415","11648.497","13306.839","10896.592","16741.914"
"M1447.46T13.54","10471.718","10629.041","10629.041","11091.174","10497.535","12585.361","11651.563","8760","10019.87","10708.7574","11033.344","11759.762","11786.6","11666.215","12097.089","11963.785","12092.489","11611.266","11303.261","9790.167","13214.898"
"M1448.71T16.98","4467.993","6329.765","6329.765","8405.14","5687.606","7756.986","8927.222","8010","6950.143","7750.7649","6394.923","7483.231","6945.074","16227.069","6155.417","13447.107","6222.284","5917.334","6432.99","3606.958","10610.229"
"M1452.22T13.55","8703.067","7145.372","7145.372","9530.506","10417.21","10836.494","8820.215","9670","9560.26","9860.3882","9823.964","9139.88","8186.415","9411.282","10234.553","8632.158","10507.688","9699.797","11142.305","11275.125","9491.95"
"M1455.71T16.56","4995.53","6167.238","6167.238","5875.574","5966.997","4359.957","9178.149","6380","6245.438","7098.3308","4858.454","4427.925","5126.078","6107.328","6424.704","4803.478","7216.56","5095.482","5142.78","3961.446","6153.574"
"M1456.05T13.55","8645.799","10448.827","10448.827","8088.192","8016.242","8817.169","8406.517","7390","8765.506","8111.4746","8468.661","9282.833","9422.435","8645.13","7212.377","9120.847","9781.113","8601.751","10081.016","8285.127","10256.23"
"M1458.71T13.55","16761.896","17863.952","17863.952","17171.36","18436.597","18897.69","19354.683","15600","9877.544","14719.0984","17964.485","16285.361","9322.32","16059.619","16152.528","16240.142","16714.606","17496.243","16318.682","16834.024","17957.429"
"M1461.71T12.67","11049.321","14227.268","14227.268","8352.984","13089.13","11911.897","11921.687","11600","12995.578","12539.2385","12031.596","12024.771","11453.736","11868.319","11265.881","13296.728","7420.72","5699.046","8892.809","11308.647","9236.565"
"M1463.45T13.55","8726.118","9379.121","9379.121","9201.522","9621.583","10272.567","11995.996","9300","10769.354","11110.7969","10622.725","10884.416","12071.822","10367.068","9192.352","11200.651","12002.292","11101.894","11117.938","8753.511","12014.609"
"M1463.96T13.55","12782.237","11416.729","11416.729","17113.186","14074.543","13076.512","16790.366","12000","14977.309","13492.1652","14253.483","14141.081","9979.894","11700.494","14419.696","15569.93","14307.68","14576.86","12980.523","12464.831","16036.778"
"M1464.72T13.55","16032.791","16898.865","16898.865","15251.618","18264.98","14796.989","16762.471","13700","16830.668","15929.6865","18075.068","18036.154","16607.066","17661.747","16734.541","17740.372","13478.4","15752.184","17291.029","13950.988","11003.264"
"M1465.21T13.54","7022.306","8929.508","8929.508","9666.914","8742.302","10293.065","9761.255","6680","8155.95","9653.7788","8477.308","8562.288","8583.881","9618.101","9639.547","9833.851","8839.079","10861.465","9535.12","8753.148","9760.593"
"M1466.72T12.54","7003.685","8776.25","8776.25","7811.364","5448.296","11307.573","6149.518","5710","7138.728","6729.1354","7281.534","7029.813","7929.775","8003.77","7465.161","7249.026","7299.252","7549.054","7042.004","8599.857","8749.094"
"M1467.38T13.55","11274.818","12909.986","12909.986","13153.342","12297.424","14955.324","13053.602","10900","12991.423","13641.1018","14456.627","17103.741","7235.323","14077.186","13579.266","12891.164","14685.269","7613.258","8750.172","13888.923","15938.503"
"M1468.4T13.55","15827.965","13958.258","13958.258","18064.03","18250.774","17827.162","24769.624","18000","16178.838","18590.6453","10160.326","20407.194","17407.889","18310.382","21181.248","19448.912","19199.7","20076.059","17984.427","13670.223","21596.692"
"M1469.4T13.55","9053.771","9792.316","9792.316","10228.594","9316.487","10304.637","8368.256","10200","7414.176","10811.8578","9936.352","9570.455","6082.563","8877.166","9946.743","10261.254","9560.944","14099.967","10282.342","8539.131","11736.714"
"M1470.71T12.55","10580.834","13121.798","13121.798","12228.576","8545.56","10297.165","9510.704","8880","9943.68","11407.1638","9816.281","11673.756","12709.419","12556.422","6996.928","11046.139","10356.709","10678.212","9767.214","10645.163","9996.161"
"M1480.2T13.55","8027.375","8943.538","8943.538","9713.052","9809.606","10567.787","7101.24","6340","8791.874","9829.5102","8785","9676.081","9550.796","9120.129","11198.257","10438.703","9887.342","8952.638","9470.897","8062.721","11237.581"
"M1480.45T13.55","9181.133","9204.387","9204.387","8627.806","9859.574","8448.118","8454.377","9530","9745.237","8647.2686","10827.433","8609.323","10681.732","9461.597","8825.3","9743.724","9664.862","8992.74","10880.939","7563.374","9807.921"
"M1481.21T13.55","11176.213","11613.371","11613.371","11861.478","11950.424","11991.893","11862.17","11100","10945.75","12121.5778","12717.228","10724.025","12646.236","12929.218","11607.211","13314.754","11875.615","12059.574","11959.541","10563.287","14585.671"
