"","BLANK_2_Dup1","BLANK_2_Dup2","BLANK_2_Dup3","BLANK_2","C12.1","C12.3","C12.4","C15.1","C15.2","C15.3","C15.4","C9.1","C9.2","C9.3","C9.4","D12.1","D12.2","D12.3","D12.4","D15.1","D15.2","D15.3","D15.4","D9.1","D9.2","D9.3","D9.4","F12.1","F12.2","F12.3","F12.4","F15.1","F15.2","F15.3","F15.4","F9.1","F9.2","F9.3","F9.4","QC.1.Dup","QC.1","QC.2","QC.3","X12.1","X12.2","X12.3","X15.1","X15.2","X15.3","X15.4","X9.1","X9.2","X9.3","X9.4"
"Label","bla_0","bla_0","bla_0","bla_0","con_12","con_12","con_12","con_15","con_15","con_15","con_15","con_9","con_9","con_9","con_9","dro_12","dro_12","dro_12","dro_12","dro_15","dro_15","dro_15","dro_15","dro_9","dro_9","dro_9","dro_9","foc_12","foc_12","foc_12","foc_12","foc_15","foc_15","foc_15","foc_15","foc_9","foc_9","foc_9","foc_9","qcs_0","qcs_0","qcs_0","qcs_0","xvm_12","xvm_12","xvm_12","xvm_15","xvm_15","xvm_15","xvm_15","xvm_9","xvm_9","xvm_9","xvm_9"
"M1397.732T14.114","-0.129327953","-0.129327953","-0.129327953","-0.129327953","-0.086149322","-0.021380175"," 0.062513146","-0.055247319"," 0.383983040","-0.600045016","-0.185917274"," 0.234792478"," 0.168753583","-0.044438200"," 0.038206757"," 0.083732354","-0.078235104","-0.126881633"," 0.188240478","-0.232896674"," 0.011909510"," 0.013268897"," 0.053760899"," 0.117640603"," 0.356887134"," 0.061478517"," 0.138980015"," 0.083856106"," 0.013583834","-0.002255759"," 0.001844907","-0.053928788","-0.094113414","-0.197453418"," 0.105373617","-0.186271721"," 0.219576081"," 0.117144652"," 0.141580848"," 0.291352278"," 0.291352278"," 0.134082544","-0.997849362","-0.009673147","-0.136653345","-0.119139404"," 0.116894459"," 0.295464954","-0.194970890","-0.005660727"," 0.180226869","-0.039032556"," 0.152822951","-0.073798732"
"M1400.054T13.115","-0.017181265","-0.017181265","-0.017181265","-0.017181265"," 0.032103638"," 0.070420228"," 0.024100545"," 0.069514437"," 0.083756536","-0.043379629","-0.143340823"," 0.053053208"," 0.066158002"," 0.203416044","-0.157581863","-0.009477689","-0.115598499"," 0.032212337"," 0.244112405","-0.144984341"," 0.112588111","-0.009883535"," 0.224956230","-0.001535783"," 0.133501844","-0.104682620","-0.062316795","-0.212316565"," 0.069692037","-0.106213930"," 0.055167341","-0.051299579"," 0.084629674"," 0.063233361"," 0.074443946"," 0.074006744","-0.023579127","-0.086039606"," 0.069389562","-0.639236298","-0.639236298"," 0.177464098"," 0.160804822"," 0.211928431"," 0.125613103","-0.189840613"," 0.065729078"," 0.170940892","-0.121550365"," 0.151057609"," 0.042639207","-0.034926725","-0.034042946"," 0.053155217"
"M1407.221T13.588","-0.368541881","-0.368541881","-0.368541881","-0.368541881"," 0.138358126","-0.128103276","-0.090765652"," 0.181294942"," 0.105015395"," 0.045152140"," 0.102084150"," 0.130348640"," 0.305185904","-0.021581042"," 0.104219115","-0.002450976"," 0.005188992"," 0.170980936"," 0.103261996","-0.009252222"," 0.225939038","-0.206418506"," 0.239385656"," 0.218167024","-0.160204236"," 0.009141643"," 0.064682273","-0.509083089"," 0.128028723","-0.046882048"," 0.081203630"," 0.106330469"," 0.094074121"," 0.220280721"," 0.136390227"," 0.084559473"," 0.176753462","-0.049913843"," 0.044958518","-0.276068925","-0.276068925"," 0.050086623"," 0.086137564"," 0.111145525"," 0.063510050","-0.147869839"," 0.278643874"," 0.225104608"," 0.027863822","-1.060036805"," 0.096437499","-0.150955630"," 0.215269831"," 0.234637827"
"M1412.721T13.112","-0.019832121","-0.019832121","-0.019832121","-0.019832121","-0.092093249","-0.176325725"," 0.098843011"," 0.195821377"," 0.358416989","-0.094618325","-0.105349233"," 0.086823218","-0.150797919","-0.025656909","-0.067294203","-0.059957083","-0.108645869"," 0.142635040"," 0.177678675"," 0.156080515"," 0.007346593","-0.153235230","-0.314999444","-0.064254154"," 0.086770576","-0.116828062"," 0.071270892","-0.092035964"," 0.076668440","-0.112736203"," 0.035699111"," 0.194460797"," 0.132869692"," 0.189738434","-0.065168063","-0.367413538","-0.017885500","-0.116385131","-0.028424016","-0.337584821","-0.337584821"," 0.122414808","-0.096910923"," 0.344324793"," 0.073309025"," 0.220157236"," 0.093096317"," 0.243140475","-0.264270495","-0.163438019"," 0.205768238"," 0.189615624","-0.025842801"," 0.132114306"
"M1413.222T13.11","-0.030461092","-0.030461092","-0.030461092","-0.030461092"," 0.096923110"," 0.225551523","-0.188780143","-0.441529049"," 0.303790316","-0.129444539","-0.116928383","-0.259539860"," 0.456676073","-0.074272312"," 0.072896355"," 0.085186323","-0.058349440","-0.081718145"," 0.081176831","-0.045590313","-0.138199856","-0.005932712"," 0.058834162"," 0.057532492"," 0.005513034","-0.057264229"," 0.183817773","-0.182393016","-0.056233851"," 0.168839326"," 0.091281475","-0.061440023"," 0.062312778"," 0.180668815"," 0.019389469"," 0.176966525","-0.073422782"," 0.005456975","-0.140903349","-0.314640140","-0.314640140"," 0.425695615","-0.115447294","-0.113912782"," 0.304211745","-0.153155440"," 0.007612326","-0.025527007","-0.072442578","-0.095434206","-0.085351847"," 0.302403739"," 0.333681727","-0.182080703"
"M1414.729T13.11","-0.115110302","-0.115110302","-0.115110302","-0.115110302","-0.058161983","-0.015895119"," 0.147082493","-0.199530030","-0.013682135"," 0.152302625","-0.022118374"," 0.055644020"," 0.257739685"," 0.063318352"," 0.129187700","-0.025729547","-0.524817757"," 0.190775097"," 0.080901329","-0.102804385"," 0.031654421","-0.214110099"," 0.336935266","-0.053635505","-0.118017126"," 0.038800226","-0.051908069","-0.041979672","-0.028121042"," 0.130925646","-0.010332834","-0.049300742","-0.063981780"," 0.040214143"," 0.123527158","-0.046863032","-0.012064259"," 0.007395697","-0.042496222","-0.124914165","-0.124914165"," 0.083887262"," 0.117817883"," 0.201914141"," 0.062493372","-0.104587661"," 0.073298034"," 0.168971235","-0.068456300","-0.245526688"," 0.064795044"," 0.143114459"," 0.183643943","-0.061949336"
"M1415.719T14.621","-0.098986283","-0.098986283","-0.098986283","-0.098986283"," 0.070899502"," 0.051343489"," 0.026641667","-0.047244848"," 0.130769991","-0.100227564"," 0.004782802"," 0.171284289"," 0.191022677"," 0.188159184"," 0.110337180"," 0.267716028"," 0.009788972"," 0.194999954"," 0.151462712","-0.132305586"," 0.073919399"," 0.216676634"," 0.157310331"," 0.073468861"," 0.124234249","-0.121310160","-0.010681690","-0.031454362"," 0.085052461","-0.143708087"," 0.059603559"," 0.005389891"," 0.026014593"," 0.118506042"," 0.110931085"," 0.110481315"," 0.151645141","-0.873961459"," 0.161394675","-0.184714727","-0.184714727"," 0.222351947"," 0.011430354"," 0.025641200"," 0.095688735","-0.236613984"," 0.077100877"," 0.068717267","-0.044574205","-0.123900730","-1.062884914"," 0.068986675"," 0.102232645","-0.021744208"
"M1417.465T13.61","-0.12103770","-0.12103770","-0.12103770","-0.12103770","-0.33671591"," 0.17405386"," 0.38800784","-0.16255940"," 0.17839487"," 0.29727054","-0.34154719"," 0.06668739"," 0.01887917"," 0.26462743","-0.29899305","-0.19753692","-0.34257584"," 0.24164537"," 0.25762733"," 0.09995644"," 0.10782323","-0.13760760","-0.15353214","-0.92441909"," 0.17662360"," 0.12930085","-0.04271700","-0.05663510"," 0.30827728"," 0.55152562"," 0.19825606","-0.76377537"," 0.01734502"," 0.34594987"," 0.07398385","-0.09230998"," 0.39778852"," 0.18442669","-0.08727165","-0.22657223","-0.22657223"," 0.09168687"," 0.15734792","-0.05835660"," 0.05423946","-0.02007164"," 0.48550120","-0.08177873","-0.28339277","-0.32172726"," 0.26171236","-0.16826827"," 0.05811750"," 0.22203063"
"M1418.72T12.097"," 0.101042537"," 0.101042537"," 0.101042537"," 0.101042537","-0.262588223"," 0.176511334","-0.142350257","-0.009051805"," 0.055971792"," 0.148685732","-0.308614917","-0.004324694","-0.010291160","-0.539385566","-0.300119162","-0.393501206","-0.163989286","-0.205431172","-0.034042163","-0.323688723"," 0.289607579","-0.219101110"," 0.080208609","-0.054137806","-0.028275032"," 0.096712947"," 0.169776957","-0.234737928"," 0.085575687"," 0.431640985"," 0.424457478","-0.225455621"," 0.289673410","-0.036974977"," 0.210795293","-0.018756349","-0.047561840","-0.001833084","-0.003593560"," 0.199168739"," 0.199168739"," 0.130342258","-0.059392046"," 0.099290930"," 0.084101188","-0.110828092"," 0.156827136","-0.102327712"," 0.338982118","-0.464892908"," 0.229507171"," 0.066652987"," 0.091794463","-0.154377280"
"M1419.724T14.619"," 0.197270782"," 0.197270782"," 0.197270782"," 0.197270782"," 0.201885044","-0.305865433","-0.037655183"," 0.041852318"," 0.202438666","-0.139596476"," 0.065473960"," 0.103376017"," 0.097642053"," 0.054907701","-0.090195271"," 0.006264665","-0.036902851","-0.094112303"," 0.016323994","-0.126845386"," 0.018915129"," 0.165010890"," 0.180204771","-0.175430539"," 0.126969004","-0.101945264","-0.176127648","-0.323017559","-0.146378581"," 0.240364014","-0.043711666"," 0.057298969","-0.003219211"," 0.147035420"," 0.086830095"," 0.120118938"," 0.135531708","-0.045667374"," 0.150176573"," 0.228702467"," 0.228702467"," 0.118645166"," 0.036374272","-0.058274760"," 0.049423328"," 0.246493303","-0.341295773"," 0.121273953","-0.127356904"," 0.056799524","-0.224384182","-0.047026765","-0.362920821","-1.086187583"
"M1422.052T13.142","-0.226397621","-0.226397621","-0.226397621","-0.226397621","-0.257046862"," 0.081715237","-0.157762695"," 0.135622282"," 0.225696326","-0.215449923","-0.054021503"," 0.127806708"," 0.312193923"," 0.212129065","-0.009453007","-0.102573564"," 0.167204348"," 0.106563441"," 0.155888013"," 0.063679007"," 0.044589635","-0.025999355"," 0.161106139"," 0.274262198"," 0.022671792"," 0.161684960","-0.049034020","-0.060826807"," 0.158610125"," 0.168773430"," 0.016763739"," 0.211601563"," 0.031895217"," 0.029699060"," 0.103794984"," 0.033037836","-0.036972520","-0.046320631","-0.038104311","-0.634788451","-0.634788451","-0.210284029"," 0.081504762","-0.125543152"," 0.120240216","-0.025237805"," 0.184888900"," 0.168704217","-0.118788067","-0.073614369"," 0.063260170","-0.248651514"," 0.237835991"," 0.167428234"
"M1428.722T13.111","-0.163839336","-0.163839336","-0.163839336","-0.163839336","-0.019043318","-0.050234696"," 0.054947920","-0.048172647"," 0.176968642"," 0.140223419"," 0.035808950","-0.033322686","-0.039346176"," 0.295257895","-0.226085087"," 0.060035695","-0.110124302"," 0.204272036","-0.167463420","-0.202389330"," 0.140112002","-0.072948695"," 0.039368473"," 0.270844457"," 0.134000857","-0.003339557","-0.013052609","-0.222849073","-0.004837448","-0.161455871","-0.193159586","-0.019749658","-0.180471592"," 0.062130717"," 0.157717542","-0.026942785"," 0.122819788"," 0.102133145"," 0.180241088","-0.243587633","-0.243587633"," 0.086704547"," 0.062663874"," 0.286296313"," 0.023311551"," 0.076259071","-0.032537091","-0.023169135"," 0.053570608","-0.245291090"," 0.064787496"," 0.192402115"," 0.303649918","-0.088009657"
"M1429.059T13.111","-2.068841e-02","-2.068841e-02","-2.068841e-02","-2.068841e-02","-9.848933e-02"," 3.820709e-01"," 1.635930e-02"," 2.103139e-01","-2.375876e-01"," 2.918590e-01"," 7.634772e-02"," 1.620169e-01","-3.434246e-01"," 2.539658e-01","-1.052934e-01"," 7.805407e-02","-4.747670e-01"," 9.548469e-02"," 2.949824e-01"," 2.019162e-01"," 2.940977e-02","-1.604773e-01"," 4.059354e-01","-5.358047e-01","-3.305932e-02","-3.879931e-01","-1.070389e+00"," 2.770596e-01"," 2.362268e-01"," 2.011962e-01","-6.744807e-03","-2.690283e-01"," 2.275693e-01","-7.811137e-01"," 1.420620e-01","-1.338257e-01"," 1.955611e-01"," 3.032905e-01","-3.282966e-01"," 1.126060e-01"," 1.126060e-01"," 2.335358e-01"," 3.110148e-01"," 3.963702e-05"," 3.017699e-01","-3.353705e-01","-7.331329e-01"," 2.739835e-01"," 3.200738e-01"," 2.117947e-01","-5.136596e-02","-1.834448e-01","-1.298405e-02"," 4.062403e-01"
"M1434.718T13.115"," 0.103997117"," 0.103997117"," 0.103997117"," 0.103997117","-0.062527739"," 0.031075295","-0.002841921","-0.101597937"," 0.245250419","-0.314814680","-0.055783854"," 0.048881527"," 0.237562405","-0.218043651","-0.416297820","-0.163091745","-0.215237270"," 0.294100827"," 0.257993991","-0.005458761","-0.120578993","-0.123045666"," 0.270446111"," 0.227028669","-0.047618457"," 0.012140429","-0.021481237","-0.265700160","-0.168440906"," 0.054735814"," 0.316188772"," 0.137499933"," 0.199251018","-0.134683580"," 0.280046878"," 0.048105192","-0.089946638","-0.073557381"," 0.080414956"," 0.083157612"," 0.083157612","-0.173385113"," 0.087279765","-0.011803260"," 0.269674726"," 0.245874005","-0.205766145","-0.256334236","-0.038894700","-0.385100619","-0.097211655","-0.165615231","-0.035260370"," 0.044265302"
"M1436.722T13.111","-0.087357976","-0.087357976","-0.087357976","-0.087357976","-0.254487304","-0.254152802"," 0.154106810"," 0.023929500"," 0.193031421"," 0.038210042","-0.168860377"," 0.096494430"," 0.126792642"," 0.111558856"," 0.047668702"," 0.054375220","-0.215991018"," 0.005736364"," 0.187983183"," 0.031615457","-0.116735829"," 0.118570809"," 0.256371649"," 0.223880570"," 0.049410631"," 0.010165046"," 0.105750957","-0.159887543","-0.026912872","-0.190829884"," 0.057228020"," 0.204479593"," 0.018089780"," 0.116345500"," 0.102883568","-0.209742309"," 0.018297956"," 0.074206208"," 0.164661474","-0.466141454","-0.466141454"," 0.188263630"," 0.032830100"," 0.075641211"," 0.071328969","-0.044104180","-0.022752509","-0.119650526","-0.032826368","-0.104454448"," 0.072837157","-0.065914827"," 0.225620850"," 0.010651301"
"M1437.72T13.111","-0.022525550","-0.022525550","-0.022525550","-0.022525550"," 0.005723319","-0.410232472"," 0.257154675"," 0.129727363","-0.031367220","-0.017308476","-0.050771587","-0.032782853"," 0.193317452"," 0.124357146"," 0.101747420"," 0.024646224","-0.128929602"," 0.063220219"," 0.099776937","-0.385603449"," 0.034778442","-0.159323033"," 0.085099878"," 0.055981890"," 0.068874000","-0.170077265","-0.015367715","-0.106002729"," 0.068529105"," 0.164350389"," 0.027142097"," 0.216867863"," 0.109299177"," 0.049775935"," 0.303289585","-0.320513136"," 0.107695833","-0.103799798"," 0.065444612","-0.057586058","-0.057586058"," 0.328457647","-0.132586901","-0.425502047"," 0.279581281","-0.008610614","-0.106000093"," 0.101612547","-0.006278386","-0.130236892","-0.028428832","-0.159712674","-0.075359639"," 0.143618691"
"M1438.046T13.106","-0.0681008047","-0.0681008047","-0.0681008047","-0.0681008047"," 0.2084851851"," 0.0039228262"," 0.1657240040"," 0.2384683509"," 0.2630897235","-0.0565987217"," 0.0111995322","-0.0715276565","-0.0307188566","-0.1009671636"," 0.0110032786","-0.0234874753","-0.1650062703"," 0.1767451817"," 0.0193648394","-0.0269573261","-0.0279288401"," 0.0052141753","-0.1279628778"," 0.1087074819"," 0.2076753292"," 0.0099228462"," 0.0504314628","-0.0060406860"," 0.0317368767"," 0.0417898628"," 0.0626469037","-0.0652934287"," 0.0867285315","-0.0002560863"," 0.1758430055","-1.3501086309","-0.0575250269"," 0.0802290393"," 0.0218645418","-0.2043700532","-0.2043700532"," 0.1212821861"," 0.0459489243"," 0.0462082093","-0.0181481848","-0.0858846818"," 0.0410933005"," 0.1510533472"," 0.1430431116"," 0.0271334484","-0.0478008776","-0.0067609503"," 0.2912547704"," 0.1023067908"
"M1440.718T13.112","-0.11375245","-0.11375245","-0.11375245","-0.11375245","-0.21567157"," 0.01199151","-0.02784995","-0.04799650"," 0.35786306","-0.23800711"," 0.07313486"," 0.11629479"," 0.08614363"," 0.15086924","-0.05444001"," 0.12742526","-0.31955424"," 0.01604781"," 0.04493081","-0.06189415","-0.09282866"," 0.04049257"," 0.11856346","-0.08481842"," 0.25708705"," 0.04136138"," 0.01682631","-0.02661915"," 0.21522254","-0.26111860","-0.10287854"," 0.05433484","-0.03076733"," 0.13051163"," 0.05093429"," 0.03032581","-0.11620427"," 0.23952913"," 0.08476027","-0.21505475","-0.21505475"," 0.04879930","-0.04967321"," 0.09921233"," 0.08373921"," 0.08656828"," 0.21491166"," 0.16548035","-0.22232729","-0.36029974"," 0.05690231"," 0.27139499"," 0.03540711","-0.12899773"
"M1440.72T13.11","-0.089835431","-0.089835431","-0.089835431","-0.089835431","-0.186081260","-0.120143025","-0.008714651","-0.026663383"," 0.357499897"," 0.017050197","-0.083438451"," 0.187948122","-0.054686964"," 0.105447524"," 0.035421150"," 0.137862516","-0.284181344","-0.164469857"," 0.242014948","-0.215450322","-0.047556285","-0.057347515"," 0.129553737"," 0.015392925"," 0.325398918"," 0.234565013"," 0.033615178","-0.007552362"," 0.128617869","-0.228998506","-0.038263888"," 0.069113377","-0.210535132"," 0.140981764"," 0.066423610","-0.042993549","-0.092261525"," 0.295701482"," 0.097627165","-0.277033735","-0.277033735","-0.005027808","-0.262404988"," 0.111274753"," 0.098819850"," 0.099334531"," 0.220533735"," 0.162839746","-0.192366493","-0.264556239","-0.052435701"," 0.179618845"," 0.075228982","-0.008347392"
"M1446.718T13.11","-0.219981328","-0.219981328","-0.219981328","-0.219981328","-0.019554653","-0.202906252"," 0.176737830"," 0.051152364"," 0.315401178"," 0.235733609","-0.037397652","-0.047074691","-0.019406931","-0.062336448","-0.072877265","-0.037469695","-0.081862648"," 0.028976282"," 0.076462557","-0.177381906"," 0.263080581","-0.094963249","-0.176168864"," 0.290248876"," 0.185589812"," 0.076343434","-0.189586208"," 0.248873193"," 0.088518695","-0.051020390"," 0.122750168"," 0.013472107"," 0.039361968"," 0.104234162"," 0.183520431","-0.003185609"," 0.040530696"," 0.038486335"," 0.106935318","-0.495977044","-0.495977044"," 0.185466009","-0.028200108"," 0.213715300","-0.004856034","-0.289517954","-0.135637497"," 0.062398341","-0.088805165"," 0.014479933"," 0.270713500","-0.087748014"," 0.220416831"," 0.126237119"
"M1447.213T13.111","-0.334901205","-0.334901205","-0.334901205","-0.334901205"," 0.074208790"," 0.056425556"," 0.072562569","-0.040281666"," 0.203476723"," 0.026599833","-0.068108950","-0.292879828"," 0.008049043","-0.078528752","-0.378957637","-0.189671367"," 0.044556087"," 0.152627938"," 0.281568545","-0.030693165"," 0.142133686"," 0.093821778"," 0.372368029","-0.043409539"," 0.178736462","-0.117297619"," 0.260448318"," 0.210203963","-0.074365263","-0.106154224","-0.037257252","-0.120178120","-0.025556652"," 0.002591051"," 0.226183686"," 0.043885737"," 0.253123145"," 0.098255710","-0.043509209","-0.305543118","-0.305543118"," 0.084100912"," 0.102832502","-0.204079832"," 0.020458060","-0.228740741"," 0.163812234"," 0.074659041"," 0.066664171"," 0.238902169"," 0.025821060"," 0.102855330"," 0.189132719"," 0.159296024"
"M1448.712T16.544","-0.45764349","-0.45764349","-0.45764349","-0.45764349"," 0.96159135","-0.05456135"," 0.20551438"," 0.27920264"," 0.19505381","-0.36155118"," 0.09247861"," 0.27014461","-0.06856227"," 0.22420178"," 0.10094453","-0.21034125"," 0.04967269"," 0.12885293"," 0.17896326","-0.01084515"," 0.05132868"," 0.20722221"," 0.13412962"," 0.16884949","-0.09149780","-0.24098539"," 0.11718720"," 0.11958910","-0.09711490","-0.45463220","-0.38287514"," 0.44529881","-0.12457549","-0.03215129"," 0.01092796","-0.04182527"," 0.14123867"," 0.32895372"," 0.20328114","-0.06997844","-0.06997844"," 0.26673636","-0.23377622","-0.09585261","-0.01194403","-0.17861869"," 0.01279710"," 0.04855778","-0.73598409"," 0.33327196"," 0.10382415","-0.25778487"," 0.17918529"," 0.09701023"
"M1451.39T13.11","-0.0109450297","-0.0109450297","-0.0109450297","-0.0109450297","-0.1824928275"," 0.0153189588"," 0.0366570421","-0.2144115901"," 0.3862755386"," 0.1665216156"," 0.0093546513","-0.1491236717"," 0.2194533615"," 0.1957234510","-0.0012335685"," 0.2301022214","-0.0629673810"," 0.0291127632"," 0.0178641885","-0.0935542404","-0.0271372138","-0.1877708587","-0.0538582432"," 0.0405749604"," 0.1107296502"," 0.0018937406"," 0.1593986636","-0.0608443484","-0.1172522769","-0.1054041455"," 0.0910282581","-0.0004854416"," 0.1428411811"," 0.2274937309","-0.1352354349","-0.1426781975"," 0.1331686252"," 0.0854429064","-0.0207881733","-0.3602258681","-0.3602258681"," 0.2080139102","-0.1105705327"," 0.1503622246"," 0.0889455366"," 0.0266817565"," 0.0842013936","-0.1502960737","-0.0071093676","-0.3245321465"," 0.0112597721","-0.0720376483"," 0.0542224067"," 0.0613727284"
"M1451.392T13.111","-0.001060498","-0.001060498","-0.001060498","-0.001060498","-0.201160102"," 0.065112341"," 0.013511594","-0.126901143"," 0.308618541"," 0.095795269","-0.116573653","-0.172523165"," 0.195641597"," 0.238037126"," 0.125604956","-0.010229875","-0.020281425"," 0.077685050","-0.005097104","-0.114048450"," 0.056990290","-0.166265553","-0.076629608"," 0.017413320"," 0.240000220","-0.103146732"," 0.135745945","-0.083586840","-0.027154291","-0.125386342"," 0.066647311","-0.023477387"," 0.119256892"," 0.203343331","-0.042038868","-0.105022607"," 0.109772649"," 0.062095834","-0.043696211","-0.383330385","-0.383330385"," 0.239103181","-0.311207195"," 0.229394370"," 0.065583989"," 0.068579287"," 0.172508798","-0.172668877","-0.030073937","-0.156487270","-0.011780714","-0.031557135"," 0.019282042"," 0.122173311"
"M1452.053T13.111","-0.187296950","-0.187296950","-0.187296950","-0.187296950","-0.004158512"," 0.042679146"," 0.226387827","-0.139570863"," 0.061790071"," 0.057504773","-0.115196308"," 0.092862319"," 0.095791109"," 0.079251016","-0.077931016"," 0.048174315"," 0.024303126"," 0.388581227","-0.156343309","-0.091533711"," 0.210753914","-0.120855631","-0.037834510","-0.027078535","-0.021279737","-0.163966287","-0.068338172","-0.097005509","-0.341619483","-0.209610498"," 0.045902969"," 0.057636678"," 0.003646498","-0.240415548"," 0.035670085"," 0.091525098","-0.104426623","-0.305561388"," 0.162034012","-0.155446173","-0.155446173"," 0.346990434","-0.285049590","-0.087682066"," 0.272811211"," 0.016452694"," 0.254316158"," 0.250198143"," 0.068420126"," 0.183684005"," 0.170962798"," 0.238345319"," 0.074929594"," 0.153932777"
"M1458.718T12.108"," 0.152497560"," 0.152497560"," 0.152497560"," 0.152497560"," 0.083938889","-0.034837563"," 0.165670379"," 0.196881213"," 0.313442663","-0.028463782","-0.032234346","-0.914673621"," 0.155169904","-0.080804647","-0.156906757"," 0.048504609"," 0.016561398"," 0.125385529"," 0.053915923","-0.376134875"," 0.087558976","-0.233690672","-0.044930444","-0.033501712"," 0.111294899"," 0.025395839"," 0.014855878","-0.155974057"," 0.046358298","-0.158658491","-0.044689236","-0.065406128"," 0.002855373","-0.143172540","-0.016929658","-0.080573171","-0.048020887"," 0.161457355","-0.150834224","-0.049954949","-0.049954949"," 0.090656848"," 0.150613228"," 0.208782161"," 0.002916264","-0.072703328"," 0.208672628","-0.052002220"," 0.241915574","-0.335443285"," 0.099343165","-0.096456671"," 0.157633062"," 0.077181918"
"M1460.049T13.11","-0.19779891","-0.19779891","-0.19779891","-0.19779891","-0.16568874","-0.14307583"," 0.08092748"," 0.09032386"," 0.10260145","-0.01186281","-0.13012066"," 0.17831240"," 0.11798832"," 0.17362335","-0.06639967"," 0.12782238","-0.02225026","-0.02440870"," 0.32137270","-0.23991392"," 0.07509938","-0.30446699","-0.01904782"," 0.03246515"," 0.04270094"," 0.09487106"," 0.18043543","-0.20060364"," 0.42244113","-0.14196036","-0.11923090"," 0.30712120","-0.06921171","-0.16808189","-0.05823150"," 0.15495959"," 0.09712439"," 0.03995665"," 0.20002251","-0.25489140","-0.25489140"," 0.01431129","-0.09966351","-0.15817109"," 0.14583493","-0.01073682"," 0.20042765","-0.03881847"," 0.26651763","-0.01463337"," 0.05037388"," 0.08533064"," 0.06300826","-0.15841653"
"M1460.051T13.111","-0.170799055","-0.170799055","-0.170799055","-0.170799055","-0.138739698","-0.176210301"," 0.149556751","-0.048387677"," 0.131197968"," 0.060163961","-0.151653716"," 0.119983213","-0.040314386"," 0.202299118","-0.039607781"," 0.103303671"," 0.004471749"," 0.003038927"," 0.181797235","-0.212847406"," 0.144827164","-0.136802756"," 0.115989225","-0.103212563","-0.048546012"," 0.089557022"," 0.093546361","-0.058513171"," 0.353848032","-0.115048883"," 0.148389682"," 0.333321904","-0.210384271","-0.141129061"," 0.068319620"," 0.177538039"," 0.121788378","-0.036330304"," 0.126886508","-0.338109051","-0.338109051"," 0.120398473","-0.152852567","-0.131233948"," 0.010103335","-0.136875764"," 0.217044638","-0.009794346"," 0.167690194","-0.135702658"," 0.118602405"," 0.203932665"," 0.257444616","-0.241439263"
"M1461.717T12.108","-0.030673726","-0.030673726","-0.030673726","-0.030673726","-0.214881387"," 0.111099022"," 0.038726529"," 0.002269514"," 0.030992196"," 0.154684070"," 0.017862231"," 0.044493252"," 0.085886590","-0.079181643"," 0.018585993","-0.063145788","-0.206616982"," 0.358184606"," 0.013231669","-0.076939626"," 0.032776970","-0.066731157","-0.041346029"," 0.122018947","-0.047063087"," 0.081956087"," 0.075292007","-0.192124624"," 0.210760264"," 0.114227026"," 0.040983956","-0.083475705","-0.160179095"," 0.167681592"," 0.168610688","-0.083678438","-0.119159150"," 0.111481007"," 0.237788403"," 0.298539963"," 0.298539963","-0.127896073"," 0.138737204","-0.964716488"," 0.027011947","-0.095909151"," 0.167343910"," 0.220869759"," 0.111604890","-0.896152056","-0.058598555","-0.026542743"," 0.233083545","-0.008291122"
"M1464.714T13.136"," 0.074242056"," 0.074242056"," 0.074242056"," 0.074242056","-0.267121143","-0.075560109","-0.262008839","-0.146391711"," 0.166033306","-0.081745315","-0.016590547"," 0.410565658"," 0.033983815","-0.004037060"," 0.143917200","-0.026479421","-0.198682684"," 0.042779865"," 0.154130476","-0.227216840"," 0.043958436"," 0.102592646"," 0.105867177","-0.118532191"," 0.218132275"," 0.182076225","-0.070355789","-0.169612186","-0.035819871","-0.342078438"," 0.054265377"," 0.112553883","-0.090148962"," 0.086254049"," 0.128707565","-0.001845856"," 0.139863385","-0.010015024","-0.071508271","-0.050267666","-0.050267666","-0.201698343"," 0.218228242"," 0.126893776"," 0.198826414","-0.087488147","-0.027695225"," 0.192087538","-0.227406536","-0.262745405","-0.039853271","-0.177414323"," 0.047433635"," 0.134467673"
"M1467.38T13.11","-0.2534550230","-0.2534550230","-0.2534550230","-0.2534550230","-0.0716173827","-0.0407758543"," 0.0806404216"," 0.1988032781","-0.0717942929"," 0.0079030400","-0.0296169071"," 0.2220391215"," 0.1622525837"," 0.2041853521"," 0.0238603754"," 0.1736302608","-0.2487393794"," 0.1297615895"," 0.2301306932","-0.0695790188","-0.0214714643"," 0.2747021122"," 0.0350759298"," 0.0827174641"," 0.2643464819","-0.0999455977","-0.0482424380","-0.1017975397","-0.0098144719"," 0.0001166668"," 0.2187551396"," 0.0285219673","-0.0074947890","-0.1794246490"," 0.1723301899","-0.6553211822"," 0.2070699925"," 0.2949607555"," 0.1288849382","-0.1737651346","-0.1737651346","-0.0366542661","-0.2807983810"," 0.1777760361"," 0.2217688878","-0.1185428695","-0.1105622212"," 0.0395821745"," 0.2424271852"," 0.0770943183","-0.7423400939"," 0.0986345455"," 0.1417237208"," 0.1661879379"
