"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"M413.179T861.909",2.0588,2.0045,2.1843,2.1689,2.1661,2.1649,2.1649,2.1649
"M775.338T1039.594",1.7083,1.4659,1.4057,1.3872,1.3863,1.3876,1.3875,1.3875
"M293.118T1042.937",1.7022,1.2645,1.2139,1.2184,1.2173,1.2169,1.2171,1.2171
"M279.139T1150.344",1.6855,1.3122,1.2742,1.2698,1.2688,1.2714,1.2714,1.2714
"M410.078T615.621",1.6826,1.4758,1.4926,1.597,1.5954,1.5944,1.5944,1.5944
"M204.085T413.719",1.6794,1.7625,1.6906,1.75,1.7543,1.7542,1.7541,1.7541
"M237.04T858.99",1.6748,1.438,1.3794,1.3613,1.3598,1.3603,1.3604,1.3604
"M367.058T823.98",1.6436,1.6396,1.6538,1.6349,1.6319,1.631,1.6309,1.6309
"M1014.419T974.744",1.6297,1.3714,1.3464,1.3349,1.3325,1.3318,1.3317,1.3317
"M387.034T831.689",1.6219,1.2212,1.1803,1.2627,1.2606,1.2599,1.2599,1.2599
"M471.117T721.976",1.6186,1.2695,1.3725,1.3587,1.3555,1.3568,1.3577,1.3577
"M1176.528T983.06",1.5753,1.2572,1.3,1.2885,1.2875,1.2869,1.2869,1.2869
"M489.058T766.222",1.5669,1.2792,1.236,1.2208,1.2179,1.2172,1.2172,1.2172
"M957.274T935.63",1.5366,1.139,1.4469,1.4348,1.4352,1.4343,1.4344,1.4344
"M487.146T735.656",1.5329,1.6748,1.6598,1.641,1.6371,1.6378,1.6382,1.6382
"M311.104T1075.82",1.5139,1.9157,1.8396,1.8226,1.8194,1.8195,1.8195,1.8195
"M1611.697T937.933",1.5039,1.1611,1.1638,1.1633,1.1604,1.16,1.1601,1.1601
"M343.103T489.112",1.5037,1.6376,1.5949,1.5799,1.5773,1.578,1.5779,1.5779
"M319.076T917.392",1.4972,1.1174,1.1939,1.2069,1.2042,1.2035,1.2035,1.2035
"M1462.085T939.347",1.4956,1.1252,1.2612,1.2546,1.2555,1.2557,1.2557,1.2557
"M895.29T938.858",1.4953,1.1008,1.0796,1.0654,1.0714,1.0716,1.0715,1.0716
"M990.329T838.789",1.4813,1.1073,1.1164,1.1016,1.1001,1.0995,1.0994,1.0994
"M367.103T818.837",1.4789,1.2483,1.2168,1.2038,1.2018,1.2013,1.2013,1.2013
"M1143.426T942.716",1.4753,1.1461,1.1535,1.1385,1.136,1.1354,1.1354,1.1354
"M1063.398T908.83",1.4749,1.2345,1.1853,1.1769,1.1741,1.1734,1.1735,1.1735
"M428.2T856.891",1.4746,1.1977,1.169,1.1536,1.1516,1.1509,1.1509,1.1509
"M505.029T765.672",1.4642,1.2636,1.3494,1.343,1.3399,1.3391,1.3391,1.3391
"M455.193T892.238",1.4573,1.1999,1.1513,1.1367,1.1344,1.1337,1.1337,1.1337
"M391.157T830.263",1.4554,1.175,1.4602,1.4409,1.4423,1.4415,1.4414,1.4414
"M848.315T857.496",1.4465,1.097,1.1037,1.0903,1.0903,1.0897,1.0897,1.0897
"M1044.425T908.907",1.4449,1.1067,1.0831,1.0728,1.0701,1.0696,1.0697,1.0697
"M389.108T489.956",1.4409,1.5178,1.4649,1.5024,1.4986,1.4994,1.4993,1.4993
"M469.208T948.545",1.4403,1.2525,1.2127,1.1983,1.1964,1.1958,1.1958,1.1958
"M455.021T825.04",1.4389,1.0781,1.0727,1.1619,1.1595,1.1588,1.1588,1.1588
"M333.191T983.058",1.4271,1.4788,1.4916,1.4749,1.4728,1.4733,1.4733,1.4733
"M950.342T882.081",1.4234,1.1183,1.1423,1.1274,1.1246,1.1247,1.1247,1.1247
"M449.205T834.832",1.4222,1.2277,1.3167,1.3022,1.3021,1.3013,1.3013,1.3013
"M950.337T882.881",1.4174,1.0687,1.084,1.0708,1.0683,1.0681,1.068,1.068
"M821.606T900.199",1.4123,1.0679,1.0538,1.0533,1.0524,1.0519,1.0519,1.0519
"M923.402T931.508",1.4113,1.0767,1.0715,1.074,1.0713,1.0709,1.0709,1.0709
"M833.365T968.818",1.4069,1.0491,1.0101,1.0083,1.0069,1.0064,1.0064,1.0064
"M430.136T769.014",1.4055,1.055,1.0217,1.0083,1.007,1.0075,1.0075,1.0075
"M705.205T926.435",1.3973,1.1194,1.1048,1.0904,1.0878,1.0878,1.0878,1.0878
"M354.093T469.671",1.397,1.0891,1.0443,1.0412,1.0388,1.0382,1.0382,1.0382
"M807.007T938.915",1.3914,1.0573,1.0285,1.0149,1.0125,1.0121,1.0121,1.0121
"M1144.448T942.538",1.3911,1.0432,1.0699,1.0567,1.054,1.0536,1.0536,1.0536
"M361.323T326.759",1.3898,1.0503,1.0511,1.0397,1.0376,1.0371,1.0371,1.0371
"M1143.444T941.11",1.3897,1.0395,1.0283,1.016,1.0135,1.0131,1.013,1.013
"M964.359T921.966",1.3891,1.0348,1.2029,1.1939,1.193,1.1928,1.1927,1.1927
"M483.183T857.732",1.3806,1.1291,1.0936,1.0797,1.0776,1.0771,1.077,1.077
"M501.195T803.697",1.3798,1.2057,1.1643,1.1496,1.1514,1.1507,1.1507,1.1507
"M399.065T319.722",1.379,1.251,1.3998,1.3873,1.385,1.3843,1.3847,1.3847
"M437.041T470.729",1.3758,1.0616,1.0194,1.0164,1.0144,1.0139,1.0138,1.0138
"M547.234T852.079",1.3724,1.117,1.0715,1.0587,1.056,1.056,1.056,1.056
"M727.283T864.823",1.3668,1.4592,1.441,1.4232,1.4206,1.4198,1.4197,1.4197
"M951.343T881.927",1.3666,1.2312,1.1807,1.1746,1.1766,1.1764,1.1763,1.1763
"M375.07T470.729",1.3654,1.0498,1.0067,1.0047,1.0025,1.0019,1.0019,1.0019
"M421.069T767.549",1.3652,1.0368,1.0682,1.0574,1.0551,1.0545,1.0545,1.0545
"M508.215T930.69",1.3634,1.4113,1.3556,1.3413,1.3383,1.3375,1.3374,1.3374
"M323.187T1016.246",1.3633,1.3586,1.3407,1.3259,1.3228,1.3226,1.3226,1.3225
"M495.025T292.616",1.3615,1.1273,1.0837,1.0694,1.0669,1.0662,1.0662,1.0662
"M851.276T990.376",1.3605,1.0672,1.0374,1.0428,1.0412,1.0412,1.0412,1.0412
"M507.209T930.4",1.3585,1.3325,1.2824,1.2778,1.276,1.2752,1.2751,1.2751
"M427.038T293.27",1.3496,1.1514,1.1044,1.0906,1.0891,1.0888,1.0888,1.0888
"M942.303T939.917",1.3487,0.99058,1.133,1.1622,1.1631,1.1635,1.1636,1.1636
"M951.397T1014.118",1.3417,1.0224,1.2034,1.196,1.1932,1.1929,1.1929,1.1929
"M688.263T861.089",1.3417,0.98342,0.94304,0.93129,0.9291,0.92907,0.92903,0.92904
"M712.22T783.012",1.3402,1.0806,1.0717,1.0665,1.0717,1.0736,1.0737,1.0737
"M967.36T964.868",1.3346,0.98265,0.95603,0.98181,0.99164,0.99391,0.99433,0.99434
"M1071.439T878.893",1.3319,0.98328,0.98283,0.97795,0.97854,0.97819,0.97818,0.97817
"M857.325T1034.658",1.3296,0.98043,1.1458,1.1663,1.1634,1.1627,1.1629,1.1629
"M487.212T857.117",1.3295,1.0915,1.0504,1.0366,1.0352,1.0346,1.0347,1.0347
"M1130.437T924.326",1.3274,0.97379,1.002,0.98927,0.98683,0.9863,0.98626,0.98626
"M435.959T107.38",1.3251,1.0483,1.0499,1.0465,1.0559,1.0556,1.0556,1.0556
"M969.4T973.77",1.3228,0.97063,1.0286,1.0156,1.0135,1.0142,1.0142,1.0142
"M759.145T875.232",1.3223,1.016,1.017,1.0916,1.0948,1.0944,1.0943,1.0943
"M409.172T733.287",1.3208,1.2304,1.1823,1.172,1.1704,1.1704,1.1703,1.1703
"M1197.439T886.215",1.3198,1.0127,0.97138,0.97035,0.96814,0.9679,0.96786,0.96786
"M1035.397T978.889",1.318,1.0418,1.0134,1.0005,1.0017,1.0023,1.0023,1.0023
"M451.174T880.577",1.3155,1.0052,0.98149,0.97415,0.97586,0.97546,0.97543,0.97543
"M437.044T765.875",1.3144,0.99765,0.9575,0.95998,0.95764,0.95712,0.95712,0.95712
"M435.217T805.716",1.3142,1.0987,1.0984,1.0957,1.0936,1.0936,1.0936,1.0936
"M491.208T833.798",1.3141,0.99424,1.1409,1.128,1.1324,1.1318,1.1318,1.1318
"M728.286T863.521",1.3133,1.1632,1.1224,1.1243,1.1276,1.128,1.128,1.128
"M1125.418T877.844",1.3117,0.99621,1.0321,1.019,1.019,1.0187,1.0187,1.0187
"M549.258T834.983",1.307,1.0343,1.2017,1.1884,1.1874,1.1868,1.1868,1.1868
"M447.959T106.92",1.3066,0.99187,0.96503,0.95863,0.96263,0.96293,0.96295,0.96295
"M1613.665T937.741",1.3033,1.0301,1.0122,1.0147,1.0133,1.0132,1.0132,1.0132
"M1243.514T983.057",1.3008,1.0367,0.99602,0.99081,0.98843,0.98794,0.9879,0.9879
"M483.178T941.182",1.2963,1.1506,1.1123,1.1013,1.1022,1.1017,1.1016,1.1016
"M289.056T250.757",1.293,1.4357,1.4927,1.4808,1.4797,1.4788,1.4788,1.4788
"M433.351T780.04",1.2928,1.0332,0.99981,0.99283,0.99165,0.99134,0.9913,0.99131
"M795.27T865.806",1.2879,1.0536,1.013,1.004,1.0028,1.0023,1.0023,1.0023
"M982.374T904.236",1.2845,0.94118,0.91202,0.90013,0.90274,0.90225,0.90221,0.9022
"M420.999T106.905",1.2838,1.0767,1.0325,1.0967,1.1004,1.0998,1.0998,1.0998
"M473.196T813.174",1.281,1.0472,1.0066,0.99326,0.99434,0.99382,0.9938,0.9938
"M850.805T68.208",1.2778,1.5037,1.6143,1.5942,1.6008,1.6025,1.6025,1.6025
"M650.407T1378.088",1.2751,0.93419,0.8958,0.88813,0.88657,0.88608,0.88604,0.88603
"M830.24T316.247",1.2735,1.0173,0.97903,0.96675,0.96576,0.96548,0.96544,0.96544
"M398.263T1317.762",1.2734,1.1036,1.1487,1.1414,1.1385,1.138,1.138,1.1379
"M714.253T913.384",1.2723,0.93638,0.917,0.90662,0.90437,0.90384,0.90388,0.90388
"M645.252T899.393",1.2706,1.0141,1.0122,1.0224,1.0204,1.0211,1.0211,1.0211
"M968.386T889.852",1.2692,0.96748,0.95961,0.94801,0.94573,0.94613,0.9461,0.94611
"M1103.384T928.554",1.2691,0.96528,0.97485,0.96223,0.95998,0.95942,0.95938,0.95938
"M1163.085T907.707",1.269,3.5464,3.4087,3.3663,3.3586,3.3573,3.3571,3.3571
"M501.206T823.684",1.2672,0.95762,1.1741,1.1702,1.1673,1.1672,1.1672,1.1672
"M753.298T903.043",1.2662,0.93462,0.89691,0.88559,0.88362,0.88312,0.88312,0.88313
"M617.247T870.852",1.2661,0.96134,0.95894,0.94931,0.94706,0.94649,0.94646,0.94645
"M843.287T936.679",1.2636,0.92773,0.91119,0.90241,0.90201,0.90153,0.90152,0.90152
"M419.228T901.259",1.2627,1.0846,1.1237,1.11,1.1085,1.1079,1.1079,1.1079
"M333.062T954.304",1.2625,1.0476,1.0084,1.103,1.1014,1.1016,1.1017,1.1017
"M942.309T937.647",1.2618,0.95097,1.0411,1.0274,1.0256,1.0253,1.0253,1.0253
"M1087.412T876.684",1.2585,0.96789,0.94223,0.93061,0.92936,0.92892,0.92888,0.92888
"M664.226T813.714",1.258,1.0046,0.96703,0.96109,0.96309,0.9627,0.96279,0.96279
"M457.136T788.61",1.2574,0.92713,0.89545,0.88424,0.88353,0.88344,0.88341,0.88341
"M999.268T316.316",1.2572,1.1203,1.1,1.0855,1.083,1.0824,1.0824,1.0824
"M909.388T926.435",1.2549,0.95278,1.0825,1.0709,1.0687,1.0683,1.0682,1.0682
"M433.784T801.352",1.2529,1.0061,0.99638,1.0173,1.015,1.0144,1.0143,1.0143
"M341.31T626.276",1.2521,0.92595,0.89319,0.90556,0.90724,0.90673,0.90673,0.90673
"M549.205T845.853",1.25,0.95007,0.91671,0.90887,0.90905,0.9086,0.90856,0.90856
"M851.819T1425.446",1.2477,0.93842,0.92915,0.91795,0.91579,0.91525,0.91524,0.91524
"M1130.433T884.599",1.2476,0.93675,0.8984,0.89073,0.8887,0.8885,0.88846,0.88846
"M1035.367T890.845",1.2463,0.92985,0.89782,0.89059,0.88838,0.88788,0.88784,0.88784
"M413.108T298.268",1.2445,1.2235,1.1973,1.1819,1.1819,1.1816,1.1816,1.1816
"M924.351T839.79",1.2441,0.91367,0.96297,0.9512,0.94905,0.94849,0.94849,0.94849
"M469.036T876.272",1.2419,0.98218,1.0815,1.2839,1.2807,1.28,1.2802,1.2802
"M1614.109T935.709",1.2413,1.0045,0.96485,0.96316,0.96234,0.96194,0.96193,0.96192
"M969.939T315.438",1.2412,1.1674,1.3295,1.3316,1.3359,1.3354,1.3354,1.3354
"M221.066T891.624",1.241,1.14,1.1589,1.1459,1.143,1.1463,1.1463,1.1463
"M494.168T786.301",1.2395,0.92894,1.109,1.0968,1.0966,1.0962,1.0961,1.0961
"M401.18T764.21",1.2391,1.0254,1.0323,1.0478,1.0478,1.0502,1.0502,1.0502
"M367.102T765.544",1.2391,0.96661,0.9292,0.95852,0.95803,0.95759,0.95756,0.95756
"M625.024T106.841",1.2372,1.0069,1.0981,1.0927,1.0932,1.0946,1.0946,1.0946
"M341.259T618.637",1.2372,0.91942,0.88487,0.89321,0.89486,0.89444,0.89441,0.89441
"M438.049T766.588",1.233,0.96068,0.92244,0.92566,0.92584,0.92531,0.92549,0.92549
"M1057.411T880.24",1.231,0.90251,0.90084,0.89164,0.89028,0.89108,0.89105,0.89105
"M447.05T875.673",1.2306,0.95595,0.9269,0.94545,0.94351,0.94297,0.94293,0.94294
"M627.229T851.009",1.2301,0.90119,0.88755,0.88613,0.88779,0.88805,0.888,0.888
"M968.4T974.568",1.2298,0.91158,0.96906,0.95705,0.95579,0.95609,0.95605,0.95606
"M385.113T835.894",1.2292,0.90099,0.94946,0.94779,0.95667,0.95744,0.95741,0.95741
"M989.364T928.413",1.2281,0.90973,1.1065,1.0962,1.0936,1.0932,1.0931,1.0931
"M529.154T821.794",1.2267,0.99834,0.95777,0.94579,0.94345,0.94298,0.94297,0.94298
"M305.082T1122.457",1.2265,0.98086,0.94077,0.9444,0.95587,0.95553,0.95549,0.95549
"M861.166T878.352",1.2257,0.91947,0.90973,0.91936,0.91721,0.91784,0.91783,0.91784
"M1308.415T315.705",1.2251,1.4813,1.4464,1.4326,1.4381,1.4372,1.4372,1.4372
"M911.26T1004.032",1.2229,0.93962,1.0072,0.99384,0.99445,0.99393,0.99397,0.99397
"M431.759T791.911",1.22,0.95987,0.95934,0.94889,0.94889,0.94967,0.94963,0.94963
"M893.38T934.735",1.2193,0.90622,1.043,1.0369,1.0358,1.0352,1.0351,1.0351
"M696.3T853.355",1.2177,0.89277,0.91946,0.90754,0.91093,0.91064,0.91065,0.91065
"M433.777T806.208",1.2175,0.89769,0.86318,0.8518,0.85148,0.851,0.85105,0.85105
"M471.152T726.342",1.2152,0.90476,0.95213,0.93978,0.93774,0.93741,0.93738,0.93738
"M665.182T815.828",1.212,0.88923,0.90438,0.89399,0.8918,0.89132,0.89129,0.89129
"M1015.483T980.936",1.2119,0.89017,1.2163,1.204,1.2017,1.201,1.201,1.201
"M1008.375T923.099",1.2113,0.89537,0.97039,0.95765,0.95557,0.95501,0.955,0.955
"M483.129T913.248",1.2107,1.0125,1.0164,1.0093,1.007,1.0064,1.0063,1.0063
"M402.187T763.436",1.2085,0.89895,0.86307,0.86348,0.86236,0.86224,0.86222,0.86222
"M502.995T105.736",1.207,0.88562,0.85479,0.86929,0.87576,0.87565,0.87562,0.87562
"M1014.811T1344.847",1.2064,1.2098,1.2341,1.218,1.2217,1.2226,1.2226,1.2226
"M852.339T915.443",1.2061,0.89606,0.86064,0.85996,0.85781,0.85734,0.8573,0.8573
"M365.528T823.98",1.2051,0.94931,0.97346,1.1144,1.1139,1.1136,1.1136,1.1136
"M497.083T319.72",1.205,0.88699,1.1335,1.1187,1.1179,1.1174,1.1174,1.1174
"M873.638T939.705",1.2039,0.89772,1.196,1.1824,1.1797,1.1791,1.1791,1.179
"M703.247T844.715",1.2034,0.88563,0.85778,0.84663,0.8506,0.8507,0.85069,0.85069
"M695.298T853.355",1.1972,0.87832,0.84536,0.83424,0.83367,0.83413,0.83443,0.83443
"M245.094T862.962",1.1966,0.88777,0.89618,0.88567,0.89027,0.88989,0.88989,0.88989
"M1039.403T917.165",1.1962,0.88867,0.99238,0.97937,0.97726,0.97927,0.97923,0.97923
"M353.181T807.324",1.1961,0.8763,0.89062,0.89012,0.88799,0.88746,0.88746,0.88746
"M776.814T66.22",1.1948,0.9681,1.0304,1.0173,1.0193,1.0192,1.0191,1.0191
"M415.161T821.344",1.1927,1.0559,1.0189,1.0054,1.0047,1.0048,1.0047,1.0047
"M1045.593T1289.364",1.1927,0.90473,0.86791,0.86055,0.85876,0.85826,0.85822,0.85822
"M1031.347T966.014",1.1903,0.87209,0.84925,0.8381,0.83605,0.83557,0.83554,0.83554
"M395.189T761.387",1.1892,0.87698,0.84712,0.8362,0.83417,0.83394,0.83391,0.83391
"M969.321T316.442",1.1864,1.0983,1.0535,1.0396,1.0385,1.0379,1.0378,1.0378
"M337.092T724.593",1.1852,0.87939,0.85234,0.88472,0.88275,0.88277,0.88281,0.88282
"M661.226T856.483",1.1849,0.86839,0.84536,0.8354,0.83978,0.8395,0.83956,0.83956
"M806.978T940.468",1.1839,0.87446,0.99806,0.99187,0.98944,0.98922,0.98918,0.98918
"M683.129T316.242",1.1834,0.91596,0.90846,0.89833,0.8967,0.8964,0.89636,0.89636
"M433.039T456.919",1.1815,0.90903,0.915,1.1802,1.1778,1.1828,1.183,1.183
"M610.849T834.902",1.1812,0.87809,0.92635,0.91436,0.92098,0.92056,0.92054,0.92055
"M967.394T924.933",1.1808,0.87424,0.89343,0.8828,0.88135,0.88173,0.88169,0.88169
"M1095.84T892.791",1.1798,0.86865,1.147,1.1607,1.1585,1.1581,1.1582,1.1582
"M533.169T900.984",1.1782,0.86566,0.87357,0.86288,0.86088,0.8608,0.86089,0.86088
"M768.448T1315.096",1.1776,0.87297,0.839,0.8324,0.83033,0.83003,0.82999,0.82999
"M433.661T789.942",1.1763,0.93104,0.89659,0.89513,0.89294,0.8925,0.89246,0.89246
"M621.052T106.9",1.1742,0.89999,0.91847,0.90762,0.90633,0.90597,0.90593,0.90593
"M609.054T106.871",1.173,0.89858,0.91597,0.90385,0.9045,0.90418,0.90417,0.90417
"M277.129T811.716",1.1717,0.87834,0.84312,0.84419,0.84544,0.84496,0.84499,0.84499
"M1036.399T977.849",1.1715,0.86394,0.96127,0.9487,0.94934,0.94923,0.9492,0.9492
"M621.037T758.225",1.1708,0.87319,0.95462,0.95121,0.94884,0.94831,0.94827,0.94827
"M475.187T823.258",1.1708,0.88179,0.85637,0.84839,0.85085,0.85155,0.85159,0.85159
"M685.228T857.881",1.1707,0.86602,0.83049,0.81951,0.81962,0.81962,0.81961,0.81961
"M293.177T1099.499",1.1697,0.93088,0.89334,0.88163,0.88274,0.88264,0.8826,0.8826
"M1463.523T939.044",1.1679,0.8574,1.1054,1.1104,1.1298,1.1291,1.1291,1.1291
"M405.167T106.416",1.1674,0.85899,0.8363,0.82525,0.82336,0.82399,0.82418,0.82419
"M921.374T936.829",1.1666,0.91479,0.93002,0.91789,0.91561,0.9151,0.91505,0.91505
"M461.037T823.98",1.165,0.90438,1.0595,1.0504,1.0478,1.0476,1.0475,1.0475
"M1053.272T316.465",1.1631,0.91642,0.89338,0.8827,0.88052,0.88002,0.87998,0.87998
"M359.123T830.487",1.1616,0.85888,0.96114,0.94973,0.94827,0.9477,0.94768,0.94767
"M393.176T847.594",1.1614,0.87345,0.83867,0.83412,0.83246,0.83218,0.83215,0.83215
"M341.535T617.585",1.1599,0.85006,0.81956,0.8725,0.87833,0.87803,0.87799,0.87799
"M632.847T316.374",1.1585,0.92248,0.88789,0.88321,0.88686,0.88689,0.8869,0.8869
"M967.407T978.889",1.1582,0.88266,1.0258,1.0126,1.011,1.011,1.011,1.011
"M869.171T823.716",1.1564,0.88258,0.86838,0.86163,0.86635,0.86779,0.86804,0.86804
"M485.168T916.74",1.1549,0.86571,0.83279,0.83326,0.83127,0.83115,0.83111,0.83111
"M769.419T945.253",1.1548,0.86555,0.86728,0.86995,0.87264,0.87217,0.87213,0.87213
"M615.195T761.983",1.1541,0.92803,0.97617,0.97697,0.97794,0.97784,0.97781,0.97781
"M581.283T805.632",1.1539,0.85131,0.83572,0.82981,0.82878,0.82926,0.82923,0.82922
"M1297.451T316.098",1.1535,1.057,1.0144,1.0016,1.0064,1.0058,1.0059,1.0059
"M585.15T892.945",1.1524,0.85059,0.81866,0.80804,0.80732,0.80703,0.80702,0.80703
"M708.241T861.396",1.152,0.86488,0.83251,0.82168,0.81967,0.81933,0.8193,0.81931
"M427.197T838.449",1.1501,0.85679,0.85165,0.87304,0.87086,0.87083,0.8708,0.8708
"M1014.782T1351.411",1.15,1.0272,1.0464,1.0339,1.0367,1.0373,1.0372,1.0372
"M661.253T876.035",1.1494,0.86748,0.83691,0.83017,0.82813,0.82766,0.82781,0.82781
"M380.071T778.258",1.1485,0.97784,0.97452,1.0695,1.0688,1.0691,1.0691,1.0691
"M1007.203T89.251",1.1483,0.84129,0.80974,0.80549,0.81323,0.81299,0.81317,0.81317
"M804.318T962.853",1.148,0.88062,1.014,1.0087,1.0071,1.0066,1.0065,1.0065
"M654.008T318.692",1.1467,0.85331,0.8237,0.8261,0.82406,0.82371,0.82367,0.82368
"M309.119T137.634",1.1462,0.83977,0.8978,0.88712,0.88513,0.8847,0.88466,0.88466
"M483.209T897.853",1.1459,0.86777,0.84132,0.83219,0.83111,0.83064,0.8306,0.8306
"M1106.454T890.453",1.1458,0.84073,0.80857,0.79804,0.79611,0.79567,0.79565,0.79565
"M333.926T91.902",1.1452,0.85002,0.81532,0.82833,0.83266,0.83227,0.8323,0.8323
"M693.424T1336.51",1.143,1.583,1.5631,1.5424,1.5393,1.5388,1.5388,1.5388
"M343.102T681.368",1.143,1.2408,1.197,1.1814,1.1788,1.1784,1.1783,1.1783
"M673.289T892.945",1.142,0.84325,0.81394,0.82343,0.82145,0.82104,0.82102,0.82102
"M729.273T847.264",1.1403,0.83607,0.83842,0.83008,0.83108,0.83058,0.83057,0.83057
"M595.261T805.416",1.1397,0.84096,1.1232,1.12,1.1172,1.1165,1.1165,1.1165
"M481.183T807.444",1.1383,0.85594,0.86078,0.85267,0.85067,0.85038,0.85036,0.85035
"M463.182T861.112",1.1371,1.1153,1.1592,1.1464,1.1446,1.1449,1.145,1.145
"M653.891T318.024",1.1368,0.85739,0.82365,0.81292,0.81197,0.81178,0.81178,0.81177
"M418.218T902.438",1.1367,0.83886,0.88221,0.89909,0.89695,0.89645,0.89641,0.8964
"M1204.491T868.846",1.1362,1.2306,1.2182,1.2039,1.2022,1.2018,1.202,1.202
"M521.224T935.29",1.1345,0.91908,0.88831,0.90202,0.90074,0.90071,0.90068,0.90068
"M485.178T783.442",1.1328,0.87613,0.85618,0.85781,0.85915,0.85915,0.8593,0.8593
"M806.921T938.616",1.1306,0.83912,0.85009,0.86388,0.86363,0.86339,0.86335,0.86336
"M524.183T892.811",1.1304,0.84409,0.81083,0.80215,0.8003,0.79983,0.7998,0.7998
"M417.764T850.924",1.1304,0.83685,0.84386,0.85094,0.8494,0.84891,0.84888,0.84888
"M375.104T216.821",1.1302,0.82858,0.7978,0.79847,0.79753,0.79706,0.79703,0.79703
"M895.304T938.238",1.1301,0.8866,0.87397,0.86897,0.86695,0.86715,0.86712,0.86712
"M557.187T899.436",1.1292,1.3703,1.314,1.2966,1.2939,1.2947,1.2946,1.2946
"M812.842T69.273",1.1291,0.82749,0.87091,0.87114,0.87123,0.87076,0.87079,0.8708
"M315.108T761.986",1.1279,0.8326,0.80315,0.84111,0.83901,0.83921,0.83918,0.83918
"M1129.441T885.407",1.1264,0.8296,0.82143,0.81153,0.81138,0.81277,0.81273,0.81273
"M1007.373T920.82",1.1263,0.83147,0.83386,0.82281,0.82117,0.82069,0.82065,0.82065
"M661.142T919.275",1.1257,0.8779,0.94653,0.94084,0.9443,0.94415,0.94413,0.94413
"M970.813T317.253",1.1255,0.88063,0.85281,0.84539,0.84764,0.84728,0.84724,0.84724
"M702.255T837.404",1.123,0.82565,0.79296,0.78894,0.78811,0.78764,0.7876,0.7876
"M445.095T115.802",1.1228,0.86186,0.82658,0.81734,0.81538,0.81506,0.81502,0.81502
"M1085.513T1348.399",1.1226,0.84172,0.8112,0.80895,0.80837,0.80804,0.80801,0.80801
"M359.022T90.408",1.1223,0.825,0.79212,0.80132,0.80222,0.80174,0.80173,0.80173
"M969.317T316.321",1.12,0.97816,0.93842,0.92608,0.92561,0.92508,0.92507,0.92507
"M456.197T892.811",1.1178,0.8218,0.78803,0.77812,0.77624,0.7758,0.77577,0.77577
"M367.08T114.463",1.1158,0.84473,0.81002,0.80104,0.79963,0.79924,0.79925,0.79925
"M269.103T792.774",1.1157,0.82084,0.83711,0.82811,0.82707,0.82661,0.82657,0.82657
"M310.969T105.491",1.1138,0.82319,0.83461,0.82887,0.82795,0.82901,0.829,0.829
"M173.008T106.871",1.1123,0.8166,0.83787,0.8268,0.82491,0.82464,0.82464,0.82463
"M997.575T1403.78",1.1121,0.88515,0.85891,0.84891,0.84692,0.84782,0.84779,0.84779
"M511.24T944.134",1.1119,0.82694,0.7977,0.79463,0.79325,0.79288,0.79287,0.79288
"M420.95T86.132",1.1111,0.81982,0.79485,0.79233,0.80048,0.80025,0.80026,0.80026
"M653.913T316.046",1.1102,0.81522,0.78731,0.77688,0.77505,0.77518,0.77515,0.77515
"M418.896T66.885",1.1096,0.81915,0.90942,0.90792,0.90618,0.90586,0.90623,0.90623
"M619.26T816.529",1.1077,0.89189,0.94927,0.9378,0.93831,0.93816,0.93815,0.93815
"M1069.501T1402.821",1.107,0.85668,0.86851,0.857,0.85525,0.85729,0.85735,0.85735
"M626.212T761.224",1.1053,0.82513,0.80976,0.80278,0.8014,0.80146,0.80156,0.80156
"M809.324T904.082",1.1049,0.81471,0.90031,0.88943,0.88721,0.88703,0.88699,0.88699
"M475.366T1425.395",1.1045,0.8222,0.78891,0.77848,0.78594,0.78555,0.78552,0.78552
"M1014.585T1348.471",1.1044,0.82053,0.79596,0.79407,0.79211,0.79197,0.79193,0.79193
"M465.141T849.089",1.1043,0.81766,0.80303,0.79953,0.79879,0.79846,0.79843,0.79843
"M823.337T914.416",1.1033,0.8206,0.83169,0.84171,0.84145,0.84113,0.84109,0.84109
"M822.313T886.782",1.1028,0.91088,0.94346,0.93256,0.93038,0.92994,0.92997,0.92997
"M443.191T791.98",1.1023,0.81073,0.77794,0.76865,0.76692,0.76675,0.76672,0.76672
"M551.272T837.928",1.1015,0.80697,0.8287,0.81881,0.81787,0.8182,0.81819,0.81819
"M289.065T88.687",1.1012,0.85771,0.84787,0.83978,0.84124,0.84074,0.84073,0.84073
"M657.266T958.998",1.1011,0.92854,0.89402,0.88239,0.88197,0.88144,0.88144,0.88146
"M1095.906T894.31",1.1003,0.82798,0.81256,0.80454,0.80278,0.8023,0.80227,0.80227
"M745.161T766.586",1.0994,0.82141,0.8003,0.80188,0.80105,0.80062,0.8006,0.8006
"M709.31T874.193",1.0961,0.85909,0.82461,0.8142,0.81232,0.81192,0.81188,0.81188
"M819.254T316.358",1.0956,0.87063,0.83612,0.82583,0.82446,0.82399,0.82398,0.82397
"M507.151T845.473",1.0952,0.80853,0.79379,0.78332,0.78154,0.78135,0.78132,0.78132
"M549.174T847.493",1.0952,0.80271,0.77883,0.76871,0.76695,0.76657,0.76655,0.76655
"M941.306T938.915",1.0948,0.90368,0.93755,0.92529,0.92305,0.92258,0.92254,0.92254
