"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"M341.259T618.637",0.038819,-0.042956,-0.013413,-0.016634,-0.050543,-0.026859,0.02433,0.01083,-0.01692,-0.0030792,-0.0091922,0.0022797
"M859.153T942.886",0.031313,0.030693,-0.01165,-0.051331,0.025428,-0.018044,-0.031792,0.016853,0.021134,0.00070479,-0.0070631,0.032017
"M633.753T316.098",0.031969,-0.0036791,0.014053,0.016816,-0.013668,-0.064167,0.043845,0.019301,0.040586,0.0028696,0.02743,0.010101
"M919.334T939.971",0.033126,-0.053445,-0.01865,-0.016119,0.023708,-0.0034385,-0.023134,0.047082,0.0041137,0.0065303,-0.040836,0.0075746
"M863.373T951.624",0.030143,-0.08299,-0.008772,0.026898,0.016868,0.0092498,0.050054,-0.025082,0.05126,0.032783,-0.0082595,-0.0096375
"M316.427T318.614",0.033515,0.003001,-0.011394,-0.012739,0.022188,-0.043136,-0.046188,-0.058964,0.032755,-0.0028292,0.065496,-0.015187
"M419.228T901.259",0.032291,-0.029652,0.054627,0.036143,-0.0023343,0.020968,0.016909,0.015305,0.040036,0.02304,-0.0070791,0.0069068
"M316.385T321.843",0.031729,0.0060126,-0.0018516,-0.0336,0.0099768,-0.037567,-0.012632,-0.05358,0.023845,-0.012786,0.058506,-0.0033554
"M967.407T978.889",0.042007,-0.02527,0.02154,0.057673,-0.00084181,0.099263,0.0061636,-0.036121,0.0027051,-0.009016,-0.047242,-0.0013345
"M524.981T106.871",0.034582,0.045632,0.031983,-0.0034757,-0.053319,-0.035898,0.0051729,-0.015135,0.055248,-0.050445,-0.01089,-0.0065451
"M950.342T882.081",0.040375,-0.035793,0.039621,0.026924,-0.0069984,0.051569,-0.038569,0.04241,0.0077684,-0.028953,-0.030407,0.0065324
"M822.313T886.782",0.043346,-0.024456,-0.0033795,0.036966,-0.016662,0.033543,0.044037,0.013729,-0.014042,-0.037091,0.031878,0.0013368
"M497.109T889.816",0.03927,0.039383,0.033688,0.063078,0.091446,0.033119,-0.063671,0.016233,0.089698,0.0025148,-0.0082722,-0.016606
"M1461.92T936.679",0.042046,-0.0089418,-0.016491,0.030818,-0.015844,0.036351,0.0072094,-0.010159,0.019731,-0.0084616,0.0039004,-0.0050977
"M970.768T318.573",0.031169,0.0052966,0.019135,-0.011432,0.012994,-0.05095,0.019336,0.026151,0.00047093,0.063778,0.00099102,0.014996
"M857.325T1034.658",0.045441,-0.089287,-0.012222,0.042682,-0.026277,0.049432,0.038337,0.030694,0.046365,0.0074036,0.045382,-0.012463
"M1005.392T917.562",0.036174,-0.030502,0.0024097,-0.0056015,0.027414,-0.016366,0.020717,-0.0051421,0.0023373,0.0072085,0.01104,0.0010208
"M357.576T759.445",0.033878,0.019985,-0.0025259,0.02286,-0.021043,0.015446,-0.017183,0.019993,-0.014124,-0.011689,-0.0097065,-0.0033938
"M365.052T459.24",0.046869,-0.072046,-0.074963,0.064248,0.00062057,-0.033245,-0.090409,-0.028565,0.051933,-0.03037,-0.018215,0.030953
"M271.021T88.704",0.034946,0.04422,-0.022012,0.0082234,0.0047528,0.037101,0.020052,-0.033593,0.020037,0.033452,-0.07464,0.0045607
"M968.386T889.852",0.038225,-0.0011098,0.017558,0.022305,-0.061951,-0.020342,0.022209,-0.00080341,-0.050861,0.0063193,-0.026831,-0.0015344
"M593.686T850.456",0.039821,0.037548,-0.059201,0.010832,-0.04073,-0.02872,0.011025,-0.038483,-0.015955,0.00030321,0.033563,0.013823
"M505.029T765.672",0.038504,-0.01012,0.013866,-0.011806,-0.064748,-0.07568,0.023435,-0.0097867,-0.0365,0.048358,0.041653,-0.0010953
"M1035.367T890.845",0.038561,-0.031041,0.010086,0.0052662,-0.011402,0.018043,0.0044983,-0.029843,-0.025192,-0.011112,-0.0059295,-0.010211
"M565.054T1199.484",0.018755,0.00034254,-0.067894,-0.026798,0.026914,0.019745,0.00042365,0.045286,0.0014518,0.069498,0.0024317,0.015069
"M491.208T833.798",0.039031,-0.024211,0.056873,0.065783,0.054109,-0.0066369,0.018903,-0.00077696,0.042913,0.0016852,0.0077325,0.0032522
"M728.286T863.521",0.03289,-0.0085922,0.050345,-0.0217,-0.047916,0.00052186,0.015421,0.020014,-4.7377e-05,-0.061775,-0.043202,-0.0013721
"M969.4T973.77",0.042756,-0.023265,0.032798,0.057037,-0.03154,0.058735,0.021883,-0.028545,0.009201,-0.031626,-0.0099163,-0.0074538
"M333.135T1582.426",0.022228,0.063684,0.0082134,0.0022242,-0.011346,-0.019866,0.049607,-0.0048479,0.0019982,-0.04852,0.017512,-0.0055951
"M377.181T797.379",0.034626,-0.0010665,0.008614,-0.0078138,0.019059,-0.030569,0.0029745,-0.048093,-0.019239,-0.035454,0.00044655,-0.0039122
"M369.388T763.979",0.033549,0.054596,-0.023039,0.018432,-0.049489,-0.029343,0.029678,0.020398,-0.0081606,-0.0081723,0.0018068,0.00049887
"M1161.526T895.081",0.034307,0.049126,-0.0465,-0.0031895,-0.026387,0.030701,0.015236,-0.028374,-0.005581,-0.017789,0.006764,-0.0069485
"M266.946T113.686",0.034104,0.015927,-0.05191,0.014132,0.0088495,-0.013963,0.030869,0.0003901,0.0084292,-0.010044,0.023843,0.0074413
"M696.3T853.355",0.04082,-0.032504,0.0072328,-0.0091416,-0.029431,0.02432,0.011314,0.043351,0.045334,-0.023312,-0.019478,-0.0067896
"M1007.373T920.82",0.038995,-0.021547,0.0072251,0.00087195,0.00069693,0.011033,0.021467,-0.027767,0.017316,-0.013223,-0.0060956,-0.010807
"M589.773T907.878",0.024198,0.027864,-0.091843,0.023823,-0.012341,0.0074196,-0.0061461,0.0016629,0.037579,-0.014064,-0.023131,-0.0037513
"M445.037T424.564",0.031371,0.014018,-0.039098,0.00093401,0.0023771,0.012898,0.011544,-0.00808,0.011537,0.027494,0.015574,0.0010423
"M988.804T68.066",0.037852,0.098461,0.053113,0.01833,0.021297,0.011527,-0.076881,0.0015083,0.0037002,0.0034779,-0.0059341,-0.012454
"M595.261T805.416",0.038803,-0.025539,0.038016,0.027782,0.020499,0.036259,0.068328,-0.030093,0.06687,-0.029291,0.0026181,0.0059724
"M1323.606T888.291",0.03922,0.048366,-0.036671,-0.026937,0.020912,0.0064137,-0.025471,0.065172,-0.018227,0.023715,-0.0062811,0.010956
"M688.263T861.089",0.044271,-0.010693,0.013617,0.025172,-0.035589,0.0027562,0.036296,-0.012896,-0.055121,-0.0077852,-0.030267,-0.002868
"M971.627T318.415",0.031143,0.011503,0.028306,-0.0058743,-0.0086322,-0.027492,0.037019,-0.029747,-0.024489,-0.041638,0.039223,0.003261
"M1143.444T941.11",0.042626,-0.016984,0.033312,0.016977,-0.0039957,-0.014106,0.032058,0.0045249,0.0017972,-0.040172,0.023512,-0.0099941
"M1094.293T897.844",0.036661,-0.0082722,-0.0105,0.016673,0.0096658,0.029545,0.059823,-0.026565,-0.05102,-0.071392,-0.0075811,0.011185
"M967.394T924.933",0.036974,-0.014538,0.033171,0.04264,-0.0064815,0.018072,0.014034,-0.0058505,-0.0074527,-0.023434,-0.022726,0.0069387
"M702.255T837.404",0.038665,-0.012619,0.0010708,0.017683,-0.016948,0.030725,0.0015269,0.023038,-0.072284,-0.0095252,0.0172,0.0043833
"M379.067T781.128",0.045392,-0.025579,-0.06543,0.053115,-0.0063391,-0.079547,-0.066999,-0.029651,0.014208,0.019684,-0.0037327,0.010544
"M714.253T913.384",0.040784,-0.011245,0.024014,-0.0042214,0.024659,0.0081119,0.0021258,0.013553,-0.05272,-0.056514,-0.0022286,-0.0047221
"M773.211T817.036",0.028982,0.010951,0.030261,0.019239,-0.0011035,-0.0017282,0.074497,0.02927,-0.028846,-0.022389,0.01087,-3.1244e-05
"M589.271T908.408",0.021383,0.033847,-0.097651,0.014541,-0.0037957,0.023082,0.013857,0.01331,0.036336,-0.023577,-0.0065325,0.00015097
"M795.27T865.806",0.035325,-0.0022913,0.034216,-0.019793,-0.033523,-0.011603,-0.009766,0.019871,0.03157,-0.020181,0.026242,-0.0026531
"M264T169.106",0.030107,-0.0057163,-0.054878,0.015794,0.018061,0.0017266,-0.041102,0.0086703,0.05715,-0.061917,0.0095241,-0.00074117
"M1095.906T894.31",0.040044,-0.0035887,-0.0099888,-0.010799,-0.016254,0.0019507,0.0056838,-0.092292,-0.019869,-0.012531,0.0042087,-0.0062437
"M625.024T106.841",0.034655,0.03199,0.029539,-0.014147,-0.095746,-0.048162,-0.0032819,-0.049064,0.028351,-0.022484,-0.013465,0.018606
"M311.065T863.883",0.031474,0.0044927,-0.0065358,-0.010252,-0.028701,-0.04567,0.033259,-0.067151,-0.091988,-0.064529,0.0082835,-0.010224
"M631.833T319.717",0.032591,0.035685,0.019637,-0.035127,0.04105,-0.064117,-0.0074647,0.050874,-0.053321,0.012086,0.063184,0.0019287
"M644.248T900.496",0.042497,-0.011332,-0.007994,0.049822,-0.034262,0.064868,-0.039258,-0.024829,-0.010638,-0.0066831,-0.034194,0.0068361
"M889.313T902.886",0.041148,-0.019712,-0.014968,0.056658,-0.022239,0.033383,0.0089711,-0.031042,0.010825,-0.01398,-0.004703,-0.0025965
"M273.314T67.476",0.039599,0.078655,-0.0081436,0.11549,0.019617,-0.015977,0.0064292,0.025105,0.076307,-0.030044,-0.070582,-0.026588
"M950.337T882.881",0.042713,-0.038075,0.028373,0.03511,-0.011211,0.063215,-0.021944,0.043993,-0.022008,-0.0067637,-0.028574,0.0042897
"M559.053T88.871",0.031011,0.015138,0.0083234,-0.044229,0.0082156,0.038361,-0.012098,-0.0033486,0.04838,-0.0012373,0.013147,0.0071734
"M576.128T818.314",0.035766,0.047094,-0.072231,0.012759,-0.041134,-0.011717,0.0056104,-0.086019,-0.02585,0.059385,0.017188,0.0044725
"M569.273T895.199",0.034459,0.051186,-0.049172,0.0052251,-0.022455,0.043953,2.4615e-05,-0.0091112,-0.00031093,-0.024024,0.0018662,0.012895
"M751.173T317.266",0.033789,-0.0021655,0.0098185,-0.017292,0.0035396,-0.035515,-0.0051434,0.0056219,-0.013971,-0.010417,0.015565,0.011386
"M272.963T113.946",0.034272,0.0092006,-0.034103,-0.018226,-0.0042233,-0.0034418,0.02239,-0.0027068,-0.0026777,-0.014422,0.015499,-0.012985
"M279.164T1614.563",0.03332,0.014995,-0.0077568,-0.054935,0.013969,0.0038849,-0.014579,0.016569,0.016269,-0.018052,-0.030237,0.0035554
"M549.147T750.744",0.036317,-0.0013964,-0.014938,-0.019336,0.014719,0.0032825,-0.048036,-0.039154,0.011804,0.020298,-0.021465,0.0047574
"M553.051T758.396",0.033487,0.017329,-0.0061813,0.01492,-0.069514,-0.0076291,0.043279,0.023654,0.013701,0.010233,0.011316,0.0037135
"M263.13T940.795",0.016921,-0.10092,-0.026138,-0.042762,0.041408,0.053355,-0.044989,0.013673,0.098121,0.035021,-0.020206,-0.0041012
"M445.207T780.093",0.037367,-0.0012073,-0.0010911,-0.02359,0.012226,-0.037739,-0.0052994,-0.029738,-0.010136,0.0047102,-0.0072431,-0.003917
"M631.863T318.629",0.03225,0.0033761,0.01451,-0.014251,0.017131,-0.060394,0.019091,0.013311,-0.013568,-0.02434,0.061044,0.0063759
"M843.287T936.679",0.042948,-0.023156,0.010655,0.025086,0.0032148,0.012292,0.022995,-0.0029999,0.00082737,0.022029,0.019589,-0.0093847
"M483.129T913.248",0.048142,0.0057318,0.011244,0.010958,0.033417,0.082892,-0.055262,0.052131,0.0031614,-0.049546,0.035495,-0.0035577
"M1008.375T923.099",0.04187,-0.025732,0.019226,0.028478,0.0057389,0.021379,0.045998,-0.0057536,0.020474,0.0027121,-0.0078509,0.00034162
"M873.638T939.705",0.041989,-0.039347,0.028823,0.026558,0.048469,0.042324,0.066593,-0.017103,0.0085141,-0.048229,0.014793,-0.0066967
"M804.318T962.853",0.041972,-0.04934,0.0016805,0.047858,0.0082717,0.01198,0.066612,0.008225,-0.014637,-0.014267,0.0075234,-0.0022119
"M433.777T806.208",0.039031,0.00038632,0.020063,0.011954,0.030732,-0.032571,-0.02902,-0.040341,-0.0039046,-0.0074633,0.0076389,0.012507
"M1045.593T1289.364",0.035967,0.0063379,0.031845,-0.0026883,-0.0014152,0.014646,-0.0080897,-0.0012299,-0.0090544,-0.006289,0.02035,0.0038825
"M501.195T803.697",0.035023,-0.024006,0.049691,0.035048,0.01256,0.012278,-0.02648,-0.0091643,0.0049521,0.030679,0.01383,-0.0045946
"M630.654T314.128",0.03103,-0.0052945,0.022951,-0.0088273,-0.0093573,-0.041083,0.018038,0.044623,0.0086515,0.012313,0.031153,0.020354
"M625.178T776.712",0.031978,0.05696,-0.053581,0.025116,-0.071494,-0.02382,-0.0087834,-0.018049,0.010275,0.054345,0.0078734,0.01065
"M399.065T319.722",0.034653,-0.0063115,0.0068116,-0.078495,0.0076349,-0.056095,-0.055273,-0.084009,-0.10192,0.0089886,-0.050596,-0.0083609
"M1462.085T939.347",0.053401,-0.0037718,0.047581,0.08629,0.01012,-0.071274,0.121,0.031882,0.047519,-0.0055175,-0.015063,0.018906
"M315.108T761.986",0.039245,0.036679,0.040627,0.010587,-0.0046983,0.037641,-0.023945,0.032595,0.013261,-0.017018,-0.045846,-0.0065721
"M471.152T726.342",0.038343,0.007314,0.0041889,-0.039786,-0.0088872,-0.021682,-0.018418,-0.070591,-0.012581,-0.0045646,0.034345,-0.0015824
"M377.162T1630.7",0.034894,0.018929,-0.017963,-0.036549,0.021533,0.044615,0.016777,0.02805,-0.018238,-0.013631,-0.0022525,0.0012788
"M272.073T418.674",0.014169,-0.14029,-0.036621,-0.158,-0.090448,-0.016914,0.03715,-0.010937,-0.033285,-0.09603,-0.010981,0.018552
"M237.04T858.99",0.043452,-0.040356,0.031368,-0.058873,-0.019969,0.040051,-0.064342,0.14842,0.081993,0.054923,0.065154,0.010114
"M309.478T1627.463",0.03115,0.015958,0.009864,-0.042291,0.04756,-0.014234,0.005809,0.014413,0.017802,-0.02862,-0.035362,0.0014288
"M369.569T765.536",0.028835,0.06501,0.0049732,0.029503,-0.107,0.020801,0.051372,-0.019868,-0.066146,0.0024369,0.028949,-0.016885
"M427.038T293.27",0.035323,-0.015188,0.036013,-0.0059537,-0.052208,-0.015996,-0.0018702,0.034037,0.049515,0.029235,-0.0283,0.0096567
"M383.058T256.181",0.043974,0.017396,-0.028565,0.025774,-0.019005,0.028303,-0.02027,-0.024661,0.053161,-0.012438,-0.026218,-0.01293
"M684.191T618.708",0.014846,-0.15534,-0.020534,-0.01708,-0.089306,-0.016687,-0.049612,-0.027771,-0.031311,-0.15008,0.029815,-0.019231
"M1144.448T942.538",0.042309,-0.026662,0.03469,0.021406,-0.0016099,-0.016509,0.045877,0.026424,-0.0019372,-0.047456,0.019901,-0.0053994
"M613.774T885.363",0.0343,0.019776,-0.010862,-0.032573,0.048056,0.022624,-0.028054,-0.0036894,0.02516,-0.0027758,-0.0036039,-0.00034024
"M1176.528T983.06",0.043758,-0.057918,0.039998,0.054099,0.004741,-0.0091585,0.013137,0.042645,0.033257,-0.0090949,0.060462,-0.0064775
"M951.397T1014.118",0.039312,-0.076791,0.020224,0.012865,0.041373,0.020635,0.026099,0.024324,0.035315,0.0016313,0.035971,0.010499
"M998.841T1404.514",0.032438,0.0018555,-0.0067886,-0.059375,0.00090137,-0.027197,-0.013567,-0.013192,-0.0070815,-0.0033597,0.032749,0.00071886
"M425.103T1191.927",0.037297,0.015863,-0.01015,-0.024739,0.013455,0.014877,0.00040698,-0.042416,-0.042114,0.0083323,0.0020377,-0.013617
"M389.182T799.355",0.032668,0.042738,-0.02473,-0.0058779,-0.0029349,0.010237,0.0075076,-0.042479,0.005872,0.083183,-0.0091784,-0.00091824
"M895.29T938.858",0.047853,-0.012134,0.034628,0.026938,0.0307,0.1267,-0.021521,-0.06641,-0.05259,0.059843,-0.020318,-0.018544
"M924.351T839.79",0.042116,-0.02467,0.018058,0.0073751,-0.013147,0.062527,0.034634,0.0080267,-0.0018198,-0.010952,-0.011248,0.011903
"M313.093T320.692",0.033243,0.004504,0.0038941,-0.02304,-0.010063,-0.012757,-0.022396,0.0063634,0.0029225,-0.022153,-0.0025993,0.0047716
"M852.339T915.443",0.037729,-0.033979,0.0023665,-0.0027501,-0.0052566,0.011788,-0.00086911,0.015212,-0.04217,-0.0043064,0.0070803,-0.025462
"M475.187T823.258",0.042295,-0.013656,0.0048152,0.015178,0.029777,0.024191,-0.017513,-0.0031529,0.043482,0.029955,0.086466,-0.0025388
"M998.861T1404.179",0.032831,0.0074873,-0.014061,-0.062399,0.014025,-0.034466,-0.0077857,-0.011909,-0.015195,0.013344,0.050201,0.005468
"M698.26T899.18",0.041939,-0.033995,-0.0086783,0.052575,-0.038091,-0.0019744,0.041895,0.025668,-0.0062438,-0.021168,-0.032805,-0.020719
"M721.31T972.44",0.025789,-0.091819,-0.0010516,-0.014536,-0.018596,0.059189,-0.0034383,-0.047826,0.032302,-0.040567,0.0083633,-0.018185
"M621.052T106.9",0.035185,0.011444,0.017394,-0.021755,-0.029276,-0.039355,-0.020826,-0.0071541,0.013894,-0.0049921,0.00035065,-0.014058
"M289.026T88.643",0.034126,0.05731,-0.0038415,0.036789,-0.094457,-0.041125,0.034078,-0.066783,-0.0014289,0.074688,-0.0023094,-0.0076143
"M544.284T936.329",0.026453,-0.025335,-0.0025133,-0.042825,0.012339,-0.064351,0.0047826,0.0057121,-0.042164,0.012397,-0.016514,0.0035732
"M379.101T757.973",0.031039,0.011537,0.00071195,0.028369,-0.034065,0.059498,-0.024883,-0.01157,-0.017504,-0.0064511,0.017015,-0.0082171
"M494.168T786.301",0.037379,-0.031523,0.046314,0.026959,0.057162,0.060189,0.0095082,0.033698,-0.0097734,-0.024634,0.023915,0.0015577
"M911.26T1004.032",0.044977,-0.019877,0.016281,0.04308,0.0066783,0.045172,0.052249,0.006241,0.007259,0.026922,0.0077096,0.0028345
"M1106.454T890.453",0.037395,-0.012483,0.012266,-0.0028338,0.0086918,0.039459,-0.028313,-0.0013708,-0.013856,0.014528,-0.021283,0.011667
"M289.084T863.831",0.036419,-0.0020339,-0.0113,0.0065169,-0.0091036,0.025163,0.020177,-0.0042421,0.050362,0.011242,0.010389,0.014552
"M473.196T813.174",0.035154,-0.019451,0.020759,-0.028578,-0.034777,0.0091772,-0.05019,0.036604,0.044938,-0.015203,0.0195,-0.00079797
"M559.066T758.189",0.036639,0.0054218,-0.0062446,-0.012714,-0.033868,0.028273,-0.010992,0.020522,0.00097418,-0.023251,-0.041093,0.0080897
"M449.004T832.738",0.043774,-0.091666,-0.077434,0.093908,0.059547,-0.086813,-0.096825,-0.045878,0.045933,-0.070768,-0.0035503,0.0059369
"M343.102T681.368",0.023157,-0.016483,0.047498,0.010033,-0.022059,-0.050249,-0.0099165,0.071063,-0.029848,0.020744,-0.02237,-0.00714
"M497.261T974.778",0.035799,-0.0058969,0.026476,-0.037504,0.038602,0.045327,0.01858,0.012969,-0.00032276,-0.0043144,-0.0079137,-0.0060088
"M661.253T876.035",0.035028,0.00789,0.025712,-0.0084576,-0.039812,-0.0078428,0.031165,-0.0056144,0.036558,0.016167,0.039478,-0.0030741
"M765.729T983.05",0.033356,-0.002228,-0.057942,-0.05149,-0.024816,0.0067364,-0.0048368,-0.022075,-0.045213,0.024635,0.031086,0.0044557
"M941.317T938.576",0.043585,-0.012964,-0.0052066,0.019122,-0.0051534,0.070357,0.014133,-0.022083,-0.02967,-0.039016,-0.0067015,-0.016217
"M1193.041T904.79",0.022607,0.070075,-0.078139,0.083842,0.0038003,-0.032556,0.039325,0.067669,0.041899,0.0029353,-0.047242,-0.012866
"M581.283T805.632",0.03665,-0.0072897,0.025223,0.0082549,-0.012892,0.0083803,-0.012059,0.021828,0.0037734,-0.064762,0.0021254,0.0057206
"M564.929T1201.416",0.023125,-0.034564,-0.053778,-0.018397,0.034635,0.036032,-0.022757,-0.015404,-0.033347,0.0039196,-0.022961,-0.00046363
"M728.88T67.591",0.042032,0.06499,0.014726,0.079627,0.039616,-0.04765,-0.073092,0.034117,-0.014986,-0.017328,-0.04625,0.010969
"M429.504T310.912",0.034949,0.0099846,0.0056893,-0.016598,0.0054262,-0.0037253,-0.033517,0.0037434,-0.0065156,-0.021885,0.043943,-0.0085902
"M603.083T90.379",0.036308,0.0082643,0.010127,-0.059168,-0.017231,0.038667,0.010367,-0.0070534,0.036643,-0.035864,-0.0094597,-0.0078573
"M847.188T757.14",0.03107,0.042811,0.0032387,0.042318,-0.036025,0.057756,-0.048323,0.0053673,-0.073822,0.065698,0.06029,-0.018812
"M402.053T876.272",0.033501,-0.046176,-0.13845,0.033678,0.076508,0.050202,0.0287,0.035647,-0.065083,0.065936,-0.0093857,-0.026226
"M753.298T903.043",0.040425,0.0010041,0.022184,0.0092098,-0.012662,-0.0075507,-0.019673,-0.01018,0.052431,0.0090346,0.035613,0.0085853
"M610.83T67.188",0.018,-0.0088293,0.014521,-0.0016276,-0.015641,0.0092418,-0.058489,0.069491,-0.056554,-0.060043,-0.0073496,0.0082861
"M475.366T1425.395",0.039239,-0.018839,-0.011202,-0.048349,-0.018562,0.023421,0.0040817,-0.014715,0.0049421,-0.023516,-0.01256,-0.012038
"M485.063T759.194",0.029812,-0.00036736,0.018485,0.030213,-0.046557,-0.00024051,-0.036216,0.014966,0.0049933,0.0084755,-0.010797,0.012711
"M1044.425T908.907",0.042641,-0.014232,0.0379,-0.022542,0.056617,-0.051631,0.0028314,-0.018489,0.032054,-0.021968,0.011008,0.01476
"M1331.507T909.803",0.034287,0.022016,-0.036596,-0.011345,0.013028,0.0036526,0.011262,0.00022337,0.010886,-0.0062861,-0.03177,0.017096
"M507.209T930.4",0.03055,-0.053594,0.037425,0.018216,-0.00054706,0.024396,-0.040417,-0.032947,0.0014801,0.040415,0.0022202,-0.0097831
"M238.892T97.993",0.037923,0.0069253,-0.024711,0.0060326,0.014243,-0.014876,-0.011069,0.0065624,0.03325,0.03562,-0.031255,-0.0047697
"M1143.426T942.716",0.042527,-0.029536,0.041753,0.026723,0.001172,-0.0088958,0.019508,0.021745,0.02723,-0.0064038,0.0080431,0.010726
"M387.02T108.554",0.031406,-0.0081995,-0.0044175,-0.017852,0.038079,0.023029,0.0032545,0.030995,-0.0003066,0.048327,-0.033942,-0.012438
"M711.218T782.65",0.040571,-0.021886,-0.03044,0.018993,0.0073418,-0.044419,-0.0086979,0.051603,0.023169,-0.014561,-0.072365,0.011683
"M890.319T900.562",0.038871,-0.017392,0.01219,0.0097946,0.018439,0.023493,0.037808,0.0041385,-0.020358,-0.08005,0.033389,0.014057
"M1007.203T89.251",0.038507,0.00020945,0.0042018,-0.054005,-0.06382,0.015708,0.071379,-0.036757,0.02068,-0.0058546,0.013419,-0.0060435
"M443.058T752.856",0.033154,-0.0013771,0.0087121,-0.015474,-0.04313,-0.041127,0.045987,-0.034086,0.0098651,-0.034781,-0.03182,-0.0016596
"M1129.441T885.407",0.036421,-0.0051816,0.0026346,0.0056241,-0.05131,-0.0098797,-0.033103,-0.010732,0.00034338,-0.027795,-0.020836,0.0048841
"M869.171T823.716",0.042467,0.016241,0.031259,0.087382,-0.040228,-0.055542,0.085095,-0.010232,0.049191,0.0046257,0.028077,-0.010014
"M964.359T921.966",0.048668,-0.05831,0.0091087,0.02879,0.06018,0.044391,0.022303,0.074739,-0.020803,0.032706,-0.02111,-0.00070042
"M1613.665T937.741",0.04962,-0.044106,-0.023148,0.022456,-0.049448,0.067323,-0.013014,0.054322,-0.0087874,-0.0046693,-0.021247,-0.042003
"M420.999T106.905",0.034211,0.033791,0.063314,-0.054906,-0.037881,-0.0086078,0.047228,-0.013919,0.042333,-0.029854,-0.029609,-0.036805
"M708.241T861.396",0.041488,-0.0076519,0.0041765,0.014151,-0.011478,0.041042,0.009843,-0.055494,-0.047156,-0.027183,-0.015543,0.001055
"M1136.99T908.053",0.031668,0.033067,-0.055393,-0.0066947,0.063457,-0.026123,0.034348,0.045761,0.01559,0.014949,0.0044064,-0.0073181
"M851.276T990.376",0.038894,-0.050122,0.01661,0.041427,-0.0019238,-0.028339,0.010126,-0.045597,-0.034407,0.0012562,-0.038589,-0.011712
"M537.08T758.19",0.033148,0.0055659,0.014909,0.023338,-0.008536,0.045508,-0.034926,0.0038597,-0.029053,-0.021779,-0.0020917,2.9352e-07
"M569.775T895.343",0.033801,0.045836,-0.049569,0.0097628,-0.037865,0.062527,0.0061744,-0.017099,0.0044391,-0.026588,0.0085717,0.0097256
"M591.465T1235.608",-0.033535,-0.048558,-0.022989,-0.10075,0.028703,0.0013757,-0.010288,-0.0049155,0.081616,0.11787,-0.12449,0.0011569
"M645.252T899.393",0.03606,-0.026284,0.0065237,0.036884,-0.056399,-0.01178,-0.03827,-0.014894,-0.039825,0.0025241,-0.0024796,-0.0032965
"M397.074T474.916",0.033797,0.027988,0.005934,0.023803,-0.0065592,0.042953,-0.042352,-0.033664,-0.018986,0.0082458,0.0087345,-0.00035374
"M848.315T857.496",0.0432,-0.032452,0.035258,0.049458,-0.014539,0.035829,0.0072768,0.028901,0.017446,0.025921,0.01314,-0.00079199
"M1397.968T984.092",0.038021,0.0026395,-0.068383,-0.064354,-0.089849,0.013765,-0.046347,0.071611,-0.0024647,0.041845,0.015137,0.00098913
"M781.183T974.609",0.043161,0.018067,-0.064212,0.018728,0.010396,0.048738,0.024392,-0.013366,-0.032291,-0.0057011,-0.045616,-0.0035826
"M1130.437T924.326",0.044713,-0.033294,0.012474,0.012366,0.021603,-0.017122,0.025436,-0.023438,0.023008,-0.0042744,-0.030989,-0.0024219
"M693.278T872.306",0.033988,-0.038024,0.0012919,-0.0050751,-0.039841,0.0016443,0.061859,0.01427,-0.0057801,-0.00028056,0.014105,-9.1423e-05
"M432.997T107.064",0.034742,0.0047811,0.017003,-0.039239,-0.02336,0.0048418,0.0045801,-0.0074373,0.054575,-0.024511,0.036503,-0.020209
"M545.298T995.647",0.030616,-0.010708,0.013689,-0.041978,-0.00049318,-0.023071,0.02932,-0.037552,0.0096806,-0.0067401,0.054635,-0.012338
"M723.538T832.745",0.039205,-0.0036047,0.012524,0.021848,0.062954,-0.052993,0.050248,-0.015305,0.054734,-0.012375,0.084873,0.0013477
"M366.994T111.318",0.033964,0.0040865,-0.039626,-0.0046053,-0.020488,-0.019997,0.022739,0.0018362,0.023517,0.016926,-0.018936,0.001461
"M1192.04T901.764",0.024687,0.059657,-0.090297,0.065496,0.010792,-0.043351,0.011444,0.085735,0.0029653,0.049486,-0.049902,0.018837
"M1014.782T1351.411",0.029078,0.021192,0.043461,-0.017611,0.022112,0.00077013,-0.023075,-0.00449,-0.061844,0.03164,0.048642,0.0066853
"M375.129T729.569",0.025611,0.02032,-0.066772,-0.0069228,0.012356,-0.0067458,0.099238,0.085989,-0.072597,0.046009,0.020494,-0.015336
"M503.126T874.193",0.03355,-0.015859,-0.024953,-0.013104,-0.095983,0.0028896,-0.0027502,-0.037437,0.034799,0.016447,0.0086293,0.0046931
"M901.161T984.095",0.034072,-0.00055169,-0.049573,-0.051998,-0.064417,0.02944,-0.021618,0.010172,0.013165,-0.010013,0.086692,-0.021118
"M420.95T86.132",0.03562,0.0025143,0.007927,-0.063856,-0.026009,0.004726,-0.014692,0.0046448,0.062238,-0.013969,0.028016,0.004603
"M596.277T932.512",0.013472,-0.043543,-0.036948,0.052743,0.036724,-0.032689,0.038385,0.048926,-0.040442,0.055377,0.088324,0.00039484
"M425.165T761.881",0.032483,0.019445,0.014734,-0.054941,0.0092135,0.0069455,-0.01639,0.0067853,0.050646,0.029705,0.019547,0.005814
"M516.992T825.04",0.030428,-0.11375,-0.075769,0.05614,0.038282,-0.099379,-0.16222,0.055509,-0.071398,-0.0085439,0.0073463,-0.018743
