"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Xanthomonas","Xanthomonas"
"M1162.522T896.44","-0.2268193","-0.1232180","-0.1077765","-0.4623036","-0.3026526","-0.6906051"," 0.5799665"," 1.1431487"," 0.6913913"," 0.3137731","-0.5613451","-0.2535594"
"M379.565T877.71","-0.3156442","-1.3826140","-0.6727446"," 0.7782376"," 0.4022173"," 0.8165277"," 0.7542575"," 1.3499492"," 0.9402063","-0.2860563","-1.2360376","-1.1482989"
"M433.038T831.69","-0.59146928","-1.79304306","-0.83428548"," 0.87903679"," 0.28161635"," 0.32936917"," 0.34807422"," 0.47888916"," 0.88359772"," 0.86100462","-0.79089287","-0.05189733"
"M349.056T728.324","-0.806151525","-0.795265738","-0.296372227"," 0.111822833","-0.254141526"," 0.501999230"," 0.402427244"," 1.042420957"," 0.335609824"," 0.461190029","-0.708281470"," 0.004742369"
"M391.065T766.545","-0.22606320","-0.40837792","-0.18135934","-0.06302534","-0.46896367","-0.45175681"," 0.16315633"," 1.14286244"," 0.25944614"," 0.31297020","-0.09731599"," 0.01842715"
"M861.166T878.352","-0.54451477","-0.58368972"," 0.03549427","-0.75014872","-0.74448788","-0.54359274"," 0.27413225"," 1.12169449"," 0.75473617"," 0.40942528"," 0.16735316"," 0.40359821"
"M531.009T876.272","-0.4543863","-1.4853766","-0.6619181"," 0.5349333"," 0.5342482"," 0.5515068"," 0.6663229"," 1.1527719"," 0.7941699"," 0.9634771","-1.3410585","-1.2546906"
"M409.045T138.763","-0.44820483","-0.66304117","-0.32953491","-0.03858409","-0.24146438","-0.38165787"," 0.66835423"," 1.07206681"," 0.42789411"," 0.27678894","-0.29173317","-0.05088367"
"M395.189T761.387","-0.824031839","-0.730369531","-0.294199857","-0.139610406","-0.092278120","-0.492913229"," 0.367575083"," 1.158054901"," 0.366055306"," 0.451771523"," 0.005680625"," 0.224265541"
"M306.936T1813.234","-0.47265041","-0.43681689","-0.57343519","-0.43998842","-0.10224128","-0.36075175"," 0.45359913"," 0.95451656"," 0.48638128"," 0.17145690","-0.02834055"," 0.34827063"
"M335.137T198.47","-0.595077064","-0.838505523","-0.324640898","-0.030772428","-0.247241961","-0.286639609"," 0.414231137"," 1.145524506"," 0.552926281"," 0.282395721","-0.079958757"," 0.007758596"
"M661.226T856.483","-0.09295967","-1.17410575","-0.32215627","-0.51255972","-0.45578450","-0.23727552"," 0.53966446"," 1.26460393"," 0.39547148"," 0.34398645"," 0.16586173"," 0.08525338"
"M727.414T1292.189","-0.61232972","-0.29069114","-0.35183511","-0.12146264","-0.06773041","-0.36827036"," 0.18673629"," 1.10772673"," 0.36458533"," 0.35422221"," 0.11249636","-0.31344754"
"M465.141T849.089","-0.3408400","-1.0320945","-0.1751669"," 0.1287339","-0.1905650","-0.7728024"," 0.3160998"," 0.9913457"," 0.1891458"," 0.4972383"," 0.0133368"," 0.3755684"
"M471.117T721.976","-0.05540856","-0.32173671","-1.65760622","-0.09692635"," 0.12788240","-1.74974527"," 0.55103324"," 1.41685329"," 0.83124065"," 0.41117603"," 0.28945929"," 0.25377820"
"M676.835T65.732","-0.5779385","-0.5858227","-0.2370301","-0.2602009","-0.3832828","-0.5067682"," 0.6020398"," 0.1279667"," 1.1819008"," 0.6896841"," 0.1341859","-0.1847342"
"M351.13T801.057","-0.457805634","-0.834519100","-0.352317027","-0.154019716","-0.301791678","-0.367545912"," 0.215607024"," 1.119436687"," 0.476333091"," 0.500893381"," 0.149102254"," 0.006626631"
"M361.323T326.759","-0.47620812","-1.14202953","-0.64527603","-0.06484226"," 0.15615928","-0.58082735"," 0.23113944"," 1.21080960"," 0.74075786"," 0.15032978"," 0.24380625"," 0.17618107"
"M661.142T919.275","-0.9619904","-1.1995638","-0.5018752","-0.1774121"," 0.5557230"," 0.2520915"," 0.3162846"," 1.2463638"," 0.6997197"," 0.0636625","-0.5007008"," 0.2076972"
"M409.075T617.585","-0.98800519","-0.77575516","-0.81517716"," 0.54336739","-0.31412787"," 0.67280489","-0.01511825"," 1.08504994"," 0.80354112"," 0.12766874","-0.14313931","-0.18110914"
"M402.187T763.436","-0.47341892","-0.81956554","-0.09042301","-0.34316700","-0.39149271","-0.78325124"," 0.09178235"," 1.00349114"," 0.68474451"," 0.67868964"," 0.11140365"," 0.33120714"
"M426.882T91.046","-0.49328519","-0.47928357","-0.36184839","-0.03432732","-0.01081293","-0.49935905"," 0.31366275"," 0.90784643"," 0.59341049"," 0.12535087"," 0.01860058","-0.07995467"
"M1015.483T980.936","-0.37506573","-1.93585914","-0.22256015"," 0.08534250"," 0.06907791"," 0.31531957"," 0.41164329"," 1.02647381"," 0.39725904"," 0.08485477"," 0.10754160"," 0.03597253"
"M545.846T78.22","-0.87553400","-0.34384106","-0.35590104","-0.01582593"," 0.04679425","-0.29229897"," 0.35007530"," 1.03142780"," 0.23711196","-0.12422286"," 0.09521461"," 0.24699994"
"M365.528T823.98","-0.9058801","-1.7347070","-0.9568587"," 0.6815652"," 0.4582139"," 0.3967627"," 0.4543755"," 0.8226982"," 0.9000177"," 0.8281336","-0.4200620","-0.5242588"
"M937.388T970.431","-0.422160984","-0.998583352","-0.323890316","-0.385473725","-0.003854042","-0.305672657"," 0.415994150"," 1.215582468"," 0.445477447"," 0.460540863"," 0.018962802","-0.116922653"
"M942.309T937.647","-0.745952284","-1.374287738","-0.239033679","-0.094424220","-0.171779014","-0.008037544"," 0.325788628"," 1.275018107"," 0.936502634"," 0.153306648","-0.002323563","-0.054777974"
"M408.906T66.13","-0.52082329","-0.05338757","-0.32259786","-0.12584824","-0.34418419","-0.41796296"," 0.37360967"," 0.40862373"," 0.55785125"," 0.40015411","-0.29362296"," 0.33818832"
"M333.191T983.058","-1.33778618","-0.25247296","-0.21399463","-0.31953851"," 0.03084317","-0.62879011"," 0.45372213"," 0.93569661"," 0.13582629"," 0.14013538"," 0.60317239"," 0.45318642"
"M365.136T768.138","-0.9884472","-0.6868498","-0.6178605"," 0.2655271"," 0.1165964"," 0.5818058"," 0.4850582"," 0.7783101"," 0.7681294"," 0.3140280","-0.4615457","-0.5547518"
"M461.152T871.999","-0.52852257","-0.69248366","-0.34762985","-0.17463812","-0.63893913","-0.11688886"," 0.52998394"," 0.91221990"," 0.83861129"," 0.22350968"," 0.08455007","-0.08977268"
"M481.183T807.444","-0.64916688","-1.00824693","-0.18898230","-0.35209485"," 0.02046686","-0.38285022"," 0.20317801"," 1.19269294"," 0.73495616"," 0.38478551","-0.11817573"," 0.16343740"
"M405.177T839.252","-0.93285156","-0.64044672","-0.43863343"," 0.29763769","-0.16236322"," 0.34344341"," 0.04846356"," 0.93946682"," 0.52039232"," 0.23512651","-0.12529154","-0.08494384"
"M1204.491T868.846","-0.68890727","-0.70832643","-0.06936106","-0.01843795","-0.51069682","-0.12985775"," 0.28902150"," 0.56522591","-0.06629071"," 0.48545820"," 0.48081927"," 0.37135312"
"M333.041T419.397","-1.2240573","-0.5845732","-0.9750640"," 1.1386763"," 0.3118862"," 1.0795844","-0.3304544"," 0.8587395"," 0.3310875","-0.5427197"," 0.1713284","-0.2344337"
"M367.103T818.837","-0.2899866","-0.8736883","-0.6381270","-0.1955038","-0.3872806","-0.7905006"," 0.4690024"," 1.1559551"," 0.3795069"," 0.3626048"," 0.3501365"," 0.4578812"
"M601.172T845.875","-0.6821495","-0.5921014","-0.2002479","-0.1742450","-0.2271062","-0.4238965"," 0.1750726"," 1.1755057"," 0.4682369"," 0.5159265","-0.1792352"," 0.1442401"
"M610.849T834.902","-0.1694467","-1.5508899","-0.1266514"," 0.1529525","-0.3697847","-0.6438006"," 0.7403365"," 0.9055472"," 0.4566286"," 0.5391155","-0.3466221"," 0.4126151"
"M310.974T92.682","-0.53638289","-0.57667077","-0.48190542"," 0.06281043","-0.32187179","-0.60738610"," 0.45672803"," 1.39697053"," 0.69121153"," 0.15597575","-0.40233857"," 0.16285928"
"M1162.945T896.606","-0.06888486","-0.34410686","-0.05443000","-0.14729441","-0.47342755","-1.12228146"," 0.21418714"," 1.43085937"," 0.34019821"," 0.29190190","-0.13934275"," 0.07262128"
"M776.814T66.22","-0.5137531","-0.5122688","-0.1403366","-0.6058632","-0.7306056","-0.5523530"," 0.6014434"," 0.6336824"," 0.8812211"," 0.4867063"," 0.1597027"," 0.2924245"
"M779.158T89.251","-0.40060890","-0.32472458","-0.22500596","-0.65188319","-0.19586195","-0.41095820","-0.04220097"," 1.33870004"," 0.17386048"," 0.58049918","-0.04266008"," 0.20084414"
"M806.159T933.966","-0.44694895","-1.09865043","-0.15132474","-0.05798298","-0.37745158","-0.42423610"," 0.13795466"," 1.34406084"," 0.95841697"," 0.26483428","-0.07604551","-0.07262648"
"M806.921T938.616","-0.3968313","-1.3123446","-0.6367937"," 0.1034554","-0.1981423"," 0.1110636"," 0.4520108"," 1.0057165"," 0.7953344"," 0.3296689"," 0.1241694","-0.3773072"
"M287.076T110.312","-0.58508991","-0.51402379","-0.25820291","-0.17636420","-0.11718784","-0.23791279"," 0.48076508"," 1.14423722"," 0.43836099"," 0.05074125","-0.23279466"," 0.00747156"
"M871.351T913.248","-0.57578993","-0.94927184","-0.64841094","-0.15020030","-0.01013284"," 0.43755669"," 0.40571254"," 0.98885617"," 0.57499038"," 0.03489800","-0.08859200","-0.01961594"
"M807.113T936.925","-0.5951677","-0.5995342","-0.5066331","-0.3589344","-0.3900721"," 0.2709090"," 0.4355183"," 1.3199518"," 0.8620921"," 0.1809629","-0.4290873","-0.1900054"
"M505.3T1291.082","-0.916677374","-0.323246704","-0.510724274"," 0.156531919"," 0.262931850","-0.009056956"," 0.152950704"," 1.135897548"," 0.096139163"," 0.130221573"," 0.008848738","-0.183816187"
"M204.975T113.721","-0.3656328","-0.4972372","-0.1765457","-0.0234543","-0.2961032","-0.2377344"," 0.3281035"," 1.2732367"," 0.3118442"," 0.3518202","-0.3760502","-0.2922468"
"M613.854T887.38","-0.60547469","-0.23112569","-0.50522244"," 0.04706496"," 0.20499642","-0.50948649"," 0.17690034"," 1.15591052"," 0.26064277"," 0.36983005","-0.18923392","-0.17480182"
"M333.06T88.804","-0.28877850","-0.75027871","-0.73270146"," 0.30462683","-0.03975386","-0.47254632"," 0.54689985"," 1.30596153"," 0.19887328"," 0.73747578","-0.54952285","-0.26025558"
"M1197.439T886.215","-0.81862055","-1.09743654","-0.37825195","-0.18173278","-0.25095741"," 0.04382272"," 0.39309704"," 0.86882133"," 0.79898038"," 0.43714524"," 0.01532061"," 0.16981192"
"M267.196T1364.412","-0.71123843","-0.16706909","-0.09138529","-0.08229452","-0.05611019","-0.93386836"," 0.05512542"," 0.83131346"," 0.53816292"," 0.45985831"," 0.14330952"," 0.01419627"
"M593.934T851.064","-0.36326074","-1.16060320","-0.21019450"," 0.24144195","-0.43077412","-0.09828925"," 0.61246034"," 1.24400788"," 0.47011793"," 0.56572071","-0.94250208"," 0.07187507"
"M310.969T105.491","-0.2799938","-0.5445554","-0.4419169","-0.3295888","-0.8185292","-0.2470896"," 0.1674661"," 1.2579520"," 0.5786218"," 0.2288311"," 0.0505248"," 0.3782779"
"M232.059T185.959","-0.63011877","-0.39452629","-0.59493536"," 0.34784977"," 0.36009886"," 0.08994149","-0.11537805"," 1.22334730"," 0.03031564"," 0.06256970","-0.06296574","-0.31619856"
"M401.144T790.222","-0.53498716","-0.77195452","-0.36268485","-0.12057764","-0.25491949","-0.28347178"," 0.50300784"," 1.27124781"," 0.55912836"," 0.09391493"," 0.15923062","-0.25793413"
"M712.22T783.012","-0.98301332","-0.72676627","-0.67551557"," 0.37789745","-0.34195235","-0.14492615","-0.31186396"," 0.95841083"," 0.88534939"," 0.59960459","-0.01845154"," 0.38122691"
"M469.036T876.272","-0.7743984","-1.0089360","-1.9097495"," 0.4382290"," 0.4377615"," 0.5274427"," 0.6457941"," 1.1134449"," 0.8701147"," 0.7851819","-1.0105169","-0.1143680"
"M884.8T66.979","-0.2488633","-0.3901923"," 0.1402017","-0.6494345","-1.5901674","-0.3150693"," 0.6260633"," 0.8098498"," 1.2918259"," 0.6471638","-0.7084970"," 0.3871193"
"M489.187T785.097","-0.38186175","-0.64906903","-0.80484589"," 0.09193648"," 0.00924894","-0.37063115","-0.18212443"," 1.24030004"," 0.52799013"," 0.17778424"," 0.21029400"," 0.13097842"
"M333.926T91.902","-0.74551825","-0.46049418","-0.39381319"," 0.01701169"," 0.05085321","-0.92941157"," 0.31510506"," 1.17365225"," 0.49688578"," 0.05716300"," 0.05157621"," 0.36699000"
"M473.173T881.847","-0.53393934","-0.87911861","-0.42051935","-0.12122755","-0.17427224","-0.07942205"," 0.41645265"," 1.13543862"," 0.65789022"," 0.35999647","-0.19665188","-0.16462693"
"M621.037T758.225","-0.7507776","-0.5159083","-0.6198404","-0.1807215","-0.3813197","-0.1674805"," 0.4952843"," 1.0066755"," 0.6174978"," 0.4191780","-0.1053988"," 0.1828112"
"M461.037T823.98","-0.57644813","-1.59630916","-0.30629514"," 0.05900086"," 0.02723967"," 0.10267071"," 0.11690885"," 1.14736875"," 0.80471382"," 0.43314221","-0.17867257","-0.03331988"
"M567.171T792.05","-0.459970777","-0.725112217","-0.377900223"," 0.005930618","-0.195833369","-0.568833214"," 0.206897316"," 1.035246157"," 0.208580277"," 0.686216307"," 0.067057332"," 0.117721792"
"M476.876T67.016","-0.488807123","-0.654368956","-0.278590333","-0.232888759","-0.148769108","-0.390214929"," 0.564812431"," 0.808836512"," 0.424346142","-0.009574179","-0.232170988"," 0.637389292"
"M431.759T791.911","-0.21523844","-0.82823937","-0.24635072","-0.39812640","-0.68532216","-0.49156048","-0.08040455"," 1.00975009"," 0.46046889"," 0.85730208"," 0.07969847"," 0.53802259"
"M609.054T106.871","-0.71212221","-0.50352761","-0.49548104","-0.17924813","-0.41224068","-0.19096372"," 0.41639991"," 1.14963658"," 0.42923492"," 0.11464253","-0.04270942"," 0.42637887"
"M657.266T958.998","-0.536172538","-0.596350640","-0.580441935","-0.148919989","-0.104695065","-0.152945696","-0.135180421"," 0.913206357"," 0.633416288"," 0.233543416"," 0.466804057"," 0.007736166"
"M508.215T930.69","-0.69811962","-0.99311003","-0.40609937","-0.41749883"," 0.09354381"," 0.01882885"," 0.34100270"," 0.58279577"," 0.40725593"," 0.23784776"," 0.32936622"," 0.50418680"
"M957.274T935.63","-0.52407776","-2.41910011","-0.11252039"," 0.13041065","-0.04007143"," 0.22528181"," 0.49474617"," 1.07075053"," 0.52331569"," 0.43615862"," 0.09249711"," 0.12260909"
"M915.823T68.606"," 0.12326001","-0.21446217","-0.08972408","-0.72474875","-0.80466070","-1.42344518"," 0.50448238"," 0.71317466"," 0.99035581"," 1.10764411","-0.57774628"," 0.39587019"
"M1130.433T884.599","-0.80727786","-0.97023150","-0.39852639","-0.12283493","-0.12478640","-0.11091320"," 0.31449026"," 0.93597543"," 0.76345894"," 0.35111705","-0.03477549"," 0.20430407"
"M619.26T816.529","-0.39263191","-0.64211767","-0.47402681","-0.16138523","-0.26049018","-0.45777580"," 0.50111691"," 0.96111626","-0.11197274"," 0.60223469","-0.09303318"," 0.52896566"
"M645.848T67.545","-0.04291867","-0.62880742","-0.33960701","-0.15751146","-0.29385541","-0.69830618"," 0.41426850"," 0.24336001"," 0.93941312"," 0.56124828","-0.14939822"," 0.15211447"
"M806.073T940.272","-0.2552562","-1.0299956","-0.3195867","-0.0431246","-0.5640041","-0.1556041"," 0.3495689"," 1.2153262"," 0.9065572"," 0.2994838","-0.1547529","-0.2486120"
"M522.878T65.745","-0.51063963","-0.50125525","-0.22879949","-0.07531585","-0.15150347","-0.45968554","-0.02504739"," 0.93610999"," 0.84756737"," 0.34251948","-0.33934265"," 0.16539244"
"M255.115T921.266","-0.3609389","-0.9788604","-0.3065725","-0.1024558"," 0.4758582","-0.7740271"," 0.4873173"," 0.6047403"," 0.5867242"," 0.3021253"," 0.2773907","-0.2113013"
"M989.364T928.413","-0.45034077","-1.52260824","-0.01568669"," 0.06526524","-0.15060290","-0.38966032"," 0.38075737"," 0.85325169"," 0.78183822"," 0.09611741"," 0.14297276"," 0.20869621"
"M1093.54T895.081","-0.31788983","-0.02803353","-0.11175985","-0.57563230","-0.44840518","-0.28038805"," 0.47286628"," 1.46611566"," 0.53947012"," 0.29243865","-0.65600903","-0.35277294"
"M617.247T870.852","-0.45540905","-0.78909609","-0.73182296","-0.24438850","-0.21874186","-0.25802538"," 0.38543483"," 1.13846777"," 0.47730964"," 0.41751225","-0.03915014"," 0.31790949"
"M626.212T761.224","-0.69957883","-0.58576466","-0.07009046","-0.25285161","-0.70640437","-0.26681521"," 0.20056019"," 1.06214175"," 0.59915641"," 0.33277688"," 0.18619021"," 0.20067969"
"M329.088T425.59","-0.46756892","-0.73278430","-0.24926096"," 0.01024879","-0.59198970","-0.29753012"," 0.40483056"," 0.80785140"," 0.44858386"," 0.51022234","-0.01390832"," 0.17130539"
"M495.025T292.616","-0.8974070","-1.0458478","-0.1358334","-0.1166026","-0.1923483","-0.2539821"," 0.2430325"," 0.9528131"," 0.4810519"," 0.3602281"," 0.2460538"," 0.3588418"
"M547.234T852.079","-0.69655328","-1.07145597","-0.14566962","-0.24678468","-0.27689580","-0.36350942"," 0.20821694"," 0.96907303"," 0.50857705"," 0.46091497"," 0.06531448"," 0.58877229"
"M274.971T109.977","-0.40476064","-0.46324547","-0.48354903","-0.35297393","-0.23790182","-0.66569837"," 0.21993781"," 1.37460013"," 0.48035796"," 0.21133503","-0.09908018"," 0.42097850"
"M491.126T414.484","-0.53063369","-1.15459804","-0.31755442"," 0.59782061"," 0.02541646"," 0.46939889"," 0.29687857"," 0.65387672"," 0.80763613","-0.10296618","-0.56834896","-0.17692609"
"M409.002T109.878","-0.416967229","-0.550893309","-0.505805754"," 0.012053743","-0.005751749","-0.247561463"," 0.279885932"," 1.199006794"," 0.221187613"," 0.420177455","-0.239283980","-0.166048053"
"M413.104T602.912","-0.4224428","-0.3300205","-0.1789859","-0.1044139","-0.5196460","-0.5045035"," 0.3533351"," 0.9874829"," 0.5743839"," 0.5712847","-0.3109946","-0.1154793"
"M807.744T937.741","-0.3126863","-1.0124557","-0.5249540","-0.2215540","-0.2154364","-0.1114618"," 0.3892728"," 1.3122247"," 0.6914280"," 0.2409925"," 0.1064839","-0.3418537"
"M597.052T106.853","-0.4068893","-0.3981183","-0.2184590","-0.3744786","-0.2945155","-0.5365388"," 0.1186623"," 1.3801598"," 0.1918488"," 0.2166353","-0.1566510"," 0.4783442"
"M209.025T89.634","-0.32868923","-0.03972049","-0.13067954","-0.14617572","-0.59031104","-0.52217710"," 0.40829267"," 1.36039695"," 0.05486084"," 0.33626456","-0.23710498","-0.16495692"
"M941.306T938.915","-0.54635280","-1.15258563","-0.34798884","-0.38905354","-0.07555114"," 0.04293520"," 0.33587319"," 1.34166767"," 0.81624394"," 0.20760540","-0.11412943","-0.11866403"
"M180.971T1182.798","-0.55725810","-0.49560515","-0.45779103"," 0.02262352","-0.27715701","-0.46964451"," 0.34562502"," 0.90332823"," 0.77390264"," 0.10890971","-0.03427314"," 0.13733981"
"M808.342T938.944","-0.6280873537","-1.1368916365","-0.3018611824","-0.1533594171","-0.2300091813"," 0.1016106541"," 0.3743991319"," 1.2996485220"," 0.7761183452"," 0.0883612159","-0.1894575688","-0.0004715294"
"M732.876T67.374","-0.15256320","-0.55416641"," 0.02669964","-0.59926735","-0.54546300","-1.01535989"," 0.50770892"," 0.91092276"," 1.09167564"," 0.89184736","-1.06441456"," 0.50238008"
"M289.056T250.757","-0.1440905","-0.6570798","-0.8889530","-0.3087057","-0.3114216","-0.1706092"," 0.3597694"," 0.5855071"," 0.2122983"," 0.4365380"," 0.3067942"," 0.5799528"
"M851.338T916.834","-0.53018642","-1.04950937","-0.52407581"," 0.01360086"," 0.01000188","-0.11252996"," 0.50894556"," 0.71547624"," 0.85945853"," 0.15086949"," 0.11230612","-0.15435711"
"M621.221T884.304","-0.487435693","-0.752218806","-0.227231275"," 0.102335029","-0.350394293","-0.351457029"," 0.252617488"," 1.188099729"," 0.587822680"," 0.056586595","-0.005938556","-0.012785870"
"M705.205T926.435","-0.83221560","-1.33569841","-0.03207405"," 0.23694606","-0.38726853","-0.34714156"," 0.42800755"," 0.84750331"," 0.56078851"," 0.29264666"," 0.01408969"," 0.55441636"
"M699.004T983.059","-1.09069575","-0.35579273","-0.26874472","-0.14657340","-0.54210579"," 0.19434587"," 0.29000321"," 1.32152767"," 0.36581285"," 0.44345505","-0.02283271","-0.18839955"
"M805.362T924.937","-0.291285970","-0.530763809","-0.184171398","-0.340015131","-0.367283344","-0.613702695"," 0.452588190"," 1.114004409"," 0.820667391","-0.231199314","-0.008731187"," 0.179892857"
"M467.156T971.498","-0.29403610","-1.18057250","-0.57009878","-0.07299624"," 0.56193697","-0.23599874"," 0.20256910"," 0.90750951"," 0.13773308"," 0.45642029","-0.02418164"," 0.11171505"
"M359.098T671.316","-0.31102868","-0.74535088","-0.49072696","-0.08870924","-0.19039837","-0.42639890","-0.05595396"," 1.10387683"," 0.59295879"," 0.51898685","-0.09236060"," 0.18510512"
"M431.769T791.594","-0.04391184","-0.73744615","-0.04467712","-0.18258655","-0.78413905","-0.95269516"," 0.13947130"," 0.96905174"," 0.62443073"," 0.38116228"," 0.20047711"," 0.43086268"
"M643.245T933.361","-0.63740153","-0.90100699","-0.63874380","-0.43752628"," 0.06374347"," 0.58925036"," 0.37913800"," 0.98770334"," 0.24186573"," 0.37525066"," 0.07658458","-0.09885754"
"M287.077T663.979","-0.22031380","-0.35458554","-0.04019537","-0.17992493","-0.40620860","-0.04062910"," 0.52257606"," 1.09336246"," 0.22211344"," 0.57051530","-0.48046160","-0.68624831"
"M850.805T68.208","-0.25945381","-0.53143692"," 0.21131621","-1.55678701","-0.95442873","-0.06897493"," 0.47586151"," 0.29852385"," 0.50954913"," 0.61664423"," 0.20958037"," 1.04960611"
"M619.189T858.982","-0.40016439","-0.61124072","-0.19985450","-0.21330557","-0.72520616","-0.26195675"," 0.52546031"," 1.40184996"," 0.12954460"," 0.02030932"," 0.16474607"," 0.16981782"
"M397.002T110.368","-0.58505808","-0.36684894","-0.10437962","-0.10013046","-0.50866950","-0.32417533"," 0.01993129"," 1.26213092"," 0.54491361"," 0.47253719","-0.24892126","-0.06132983"
"M1432.595T1048.493","-0.719265972","-0.759089844","-0.471788512","-0.270613247","-0.154246499"," 0.574700688","-0.008857196"," 1.195996591"," 1.017386622"," 0.338514906","-0.464585329","-0.278152209"
"M627.173T806.181","-0.6426630","-0.3281369","-0.3484328","-0.0578038","-0.4292983","-0.5158883"," 0.3660117"," 1.1764121"," 0.5416771"," 0.3058155","-0.3128114"," 0.2451181"
"M564.68T1183.74","-0.29783943","-0.02699343"," 0.05377880","-0.22945618","-0.07374140","-1.15646913"," 0.34146696"," 1.08575724"," 0.28405514"," 0.50948508","-0.29269965","-0.19734400"
"M503.143T589.731","-0.57643750","-1.27903354","-0.44930940"," 0.31206158","-0.29509115"," 0.36754789","-0.02286670"," 0.98997640"," 0.74026896"," 0.40204882","-0.25675967"," 0.06759431"
"M799.852T67.938","-0.2007839","-0.5442743","-0.1918085","-0.4027600","-0.6905919","-0.8768533"," 0.5420074"," 0.5708963"," 0.8074398"," 0.8470320","-0.2098013"," 0.3494976"
"M927.368T972.44","-0.49206173","-1.32031023","-0.22950957"," 0.33539345","-0.38923804","-0.03598617"," 0.50659072"," 0.92457559"," 0.24718652"," 0.34879562"," 0.12975438","-0.02519056"
"M371.09T764.993","-0.2871980","-0.3693374","-0.3720350","-0.2514045","-0.5064920","-0.4905719"," 0.5042143"," 1.1556511"," 0.4775664"," 0.2472666","-0.2893289"," 0.1816694"
"M811.459T986.188","-0.81179928","-0.05886281","-0.76109251"," 0.25097365","-0.29704814","-0.34903444"," 0.52445931"," 1.14477097"," 0.58345638"," 0.33265878","-0.28950573","-0.26897618"
"M561.217T921.818","-0.16910572","-0.77364375","-0.64860345","-0.05892455","-0.29668004","-0.51084562"," 0.38226609"," 0.97419128"," 0.40834980"," 0.93233994","-0.28724818"," 0.04790420"
"M463.02T875.074","-0.7076263","-1.1222832","-0.8878950"," 0.4245456"," 0.1663168"," 0.5357631"," 0.5820784"," 1.2885861"," 0.7943548"," 0.7342077","-0.7757724","-1.0322756"
"M289.12T769.482","-0.59388041","-0.66404670","-0.54248181"," 0.40453111","-0.02387491"," 0.32668279"," 0.56020699"," 0.78252628"," 0.58879161"," 0.38817119","-0.33427843","-0.89234770"
"M942.303T939.917","-0.24726280","-1.33987786","-0.08067036","-0.21639127"," 0.14365326","-1.47216518"," 0.35456944"," 1.20205988"," 0.78815357"," 0.47260462"," 0.37820648"," 0.01712022"
"M723.346T899.128","-0.57611134","-0.50780419","-0.48574156"," 0.03376438"," 0.10496606","-0.94422533"," 0.29632999"," 0.97137935"," 0.50247489"," 0.29371808"," 0.21685990"," 0.09438976"
"M655.655T928.688","-0.5347713","-0.2528546","-0.3460960","-0.2523108"," 0.1616274","-0.6627697"," 0.5969333"," 1.1098660"," 0.4357748"," 0.2623365","-0.2912506","-0.2264848"
"M427.197T838.449","-0.27652551","-0.86393538","-0.28257672","-0.26907482"," 0.02508257","-0.85602175"," 0.46941973"," 1.18778321"," 0.25359809"," 0.05957294"," 0.12800994"," 0.42466770"
"M999.727T1404.686","-0.54722632","-0.35032488","-0.28398733","-0.52525815","-0.01629169","-0.46825131"," 0.63042405"," 1.04201496"," 0.10100802"," 0.07884420"," 0.30871918"," 0.03032927"
"M293.177T1099.499","-1.09558488","-0.60528336","-0.32603086","-0.10898894"," 0.14773914","-0.23814756"," 0.44318140"," 0.92303278"," 0.51023777"," 0.02730063"," 0.19057671"," 0.13196718"
"M429.25T1071.941","-0.57928585","-0.53192279","-0.48414742","-0.21892373","-0.08624079","-0.38319680"," 0.43489724"," 1.19982403"," 0.27765290"," 0.41756057","-0.18612329"," 0.13990593"
"M975.202T831.412","-0.52630030","-1.38915144","-0.53911153"," 0.58929770","-0.22720313","-0.02560905"," 0.73339084"," 0.55530630"," 0.75373893"," 1.20440281","-1.21579782"," 0.08703669"
"M341.088T439.204","-0.55953291","-0.71714128","-0.49602531"," 0.22834102","-0.11973547","-0.04239492"," 0.30485925"," 0.87513061"," 0.48901181"," 0.32479159","-0.14518235","-0.14212204"
"M1031.347T966.014","-0.45341814","-1.06572418","-0.44379448","-0.01681523","-0.29736464","-0.29505471"," 0.53642717"," 1.07023690"," 0.66014096"," 0.18452547","-0.02173236"," 0.14257326"
"M630.879T67.545","-0.1212648","-0.6259152","-0.1180142","-0.3648546","-0.4819197","-0.8722630"," 0.3874624"," 0.8553720"," 1.0382581"," 0.7328007","-0.6827734"," 0.2531119"
"M693.424T1336.51","-0.92920066","-0.23500601","-0.33719737"," 0.01595968"," 0.15299026","-0.49688496","-0.14548260"," 0.26219954"," 0.27753054"," 0.29454060"," 0.79693045"," 0.34362054"
"M806.978T940.468","-0.42505421","-1.50909332","-0.45128857","-0.21110702"," 0.05904179"," 0.41995137"," 0.11382389"," 1.02050679"," 0.72768633"," 0.12759361"," 0.09097216"," 0.03696719"
"M471.897T67.543","-0.08007909","-0.52244104","-0.14103761","-0.22750609","-0.54412170","-0.68097287"," 0.34741676"," 0.60075739"," 0.59926663"," 0.73328459","-0.41812795"," 0.33356099"
