"",F.stat,p.value,-log10(p),FDR
M607.458T1423.366,2.3343,0.074131,1.13,0.3546
M937.361T940.951,2.3342,0.074139,1.13,0.3546
M646.455T1423.013,2.3299,0.074568,1.1274,0.3554
M989.67T1341.992,2.3294,0.074617,1.1272,0.3554
M1111.407T857.905,2.3266,0.07489,1.1256,0.35596
M1002.908T1006.792,2.325,0.07505,1.1247,0.35598
M1013.365T908.018,2.3197,0.075577,1.1216,0.35774
M818.318T990.311,2.3156,0.075992,1.1192,0.35896
M590.465T1389.456,2.3134,0.076206,1.118,0.35923
M601.496T1459.491,2.3118,0.076369,1.1171,0.35926
M669.243T917.809,2.3071,0.076845,1.1144,0.36073
M419.164T891.807,2.3037,0.077192,1.1124,0.36073
M986.593T1340.539,2.3037,0.077193,1.1124,0.36073
M923.356T798.136,2.3025,0.077311,1.1118,0.36073
M427.236T1595.406,2.2953,0.078049,1.1076,0.36343
M497.194T891.652,2.2914,0.078453,1.1054,0.364
M729.452T1109.944,2.2911,0.078489,1.1052,0.364
M689.269T924.637,2.2881,0.078795,1.1035,0.36469
M330.262T1591.258,2.2845,0.07917,1.1014,0.36568
M867.589T1591.283,2.2825,0.079379,1.1003,0.36591
M993.379T943.327,2.2809,0.079555,1.0993,0.36599
M557.21T874.262,2.2768,0.079988,1.097,0.36724
M625.472T1308.231,2.2738,0.080302,1.0953,0.36794
M889.346T843.183,2.2701,0.080694,1.0932,0.369
M551.201T893.689,2.2675,0.080967,1.0917,0.36951
M863.509T1256.368,2.2641,0.081336,1.0897,0.37046
M821.327T902.328,2.2448,0.083437,1.0786,0.37864
M748.518T1322.784,2.2442,0.083505,1.0783,0.37864
M557.469T1325.086,2.2395,0.084021,1.0756,0.37864
M1159.542T903.94,2.2386,0.084125,1.0751,0.37864
M441.228T1306.216,2.2385,0.084131,1.075,0.37864
M986.389T942.609,2.236,0.084415,1.0736,0.37864
M1000.358T926.047,2.2356,0.084461,1.0733,0.37864
M439.317T1401.37,2.2346,0.084569,1.0728,0.37864
M931.376T975.822,2.2331,0.084743,1.0719,0.37864
M639.422T1278.929,2.2327,0.084785,1.0717,0.37864
M587.442T1269.605,2.2291,0.085182,1.0697,0.37967
M889.338T942.609,2.2227,0.085907,1.066,0.38152
M961.384T973.898,2.2225,0.08593,1.0659,0.38152
M1051.394T940.951,2.2114,0.087208,1.0594,0.38462
M693.269T926.987,2.2097,0.087396,1.0585,0.38462
M643.247T769.174,2.2073,0.087679,1.0571,0.38462
M859.337T973.898,2.2064,0.087786,1.0566,0.38462
M770.3T957.42,2.2058,0.087848,1.0563,0.38462
M591.474T1402.346,2.2057,0.087859,1.0562,0.38462
M556.199T909.479,2.2046,0.087996,1.0555,0.38462
M635.243T900.968,2.203,0.088182,1.0546,0.38462
M706.253T891.652,2.2027,0.088215,1.0545,0.38462
M841.262T834.347,2.2019,0.088306,1.054,0.38462
M395.287T1352.626,2.1983,0.088723,1.052,0.3857
M650.482T1423.013,2.1944,0.089191,1.0497,0.387
M1062.429T942.609,2.1913,0.089548,1.0479,0.38708
M1047.412T924.482,2.1902,0.089681,1.0473,0.38708
M591.474T1330.445,2.1899,0.089715,1.0471,0.38708
M600.494T1476.552,2.1851,0.090297,1.0443,0.38882
M625.264T1339.593,2.1835,0.090482,1.0434,0.38882
M587.368T1406.262,2.1823,0.090628,1.0427,0.38882
M951.383T957.42,2.178,0.091143,1.0403,0.38984
M840.333T885.833,2.1771,0.091248,1.0398,0.38984
M600.493T1607.83,2.1761,0.091376,1.0392,0.38984
M607.448T1423.334,2.174,0.091623,1.038,0.39017
M919.363T957.42,2.1709,0.092001,1.0362,0.39105
M659.432T1373.551,2.1663,0.092569,1.0335,0.39267
M701.265T828.514,2.1638,0.092869,1.0321,0.39267
M869.577T1456.932,2.1636,0.092896,1.032,0.39267
M694.269T843.183,2.1605,0.093282,1.0302,0.39357
M447.159T891.807,2.1588,0.093481,1.0293,0.39369
M1019.379T940.951,2.1545,0.09402,1.0268,0.39523
M593.201T924.482,2.1509,0.09447,1.0247,0.39569
M593.489T1519.555,2.1503,0.094543,1.0244,0.39569
M572.206T940.951,2.1495,0.094647,1.0239,0.39569
M691.436T1356.203,2.1439,0.095352,1.0207,0.3972
M393.201T1439.586,2.1431,0.095448,1.0202,0.3972
M536.574T1557.26,2.1425,0.095528,1.0199,0.3972
M535.409T1440.116,2.1404,0.095788,1.0187,0.39747
M679.553T1406.451,2.1385,0.096037,1.0176,0.39747
M557.468T1423.166,2.1378,0.096116,1.0172,0.39747
M687.444T1312.999,2.131,0.096986,1.0133,0.39993
M652.499T1471.536,2.1305,0.097058,1.013,0.39993
M533.436T1590.96,2.1238,0.097913,1.0092,0.40273
M532.193T923.948,2.1208,0.098309,1.0074,0.40342
M487.304T1423.366,2.1192,0.098522,1.0065,0.40342
M455.152T813.875,2.1169,0.098817,1.0052,0.40342
M937.358T812.644,2.1154,0.099016,1.0043,0.40342
M532.196T942.609,2.1137,0.099232,1.0033,0.40342
M1017.391T843.183,2.1117,0.099492,1.0022,0.40342
M846.528T1240.644,2.1116,0.099507,1.0021,0.40342
M1093.415T940.951,2.111,0.099585,1.0018,0.40342
M1071.408T843.183,2.1092,0.099829,1.0007,0.40342
M567.431T1440.116,2.1091,0.099842,1.0007,0.40342
M572.199T910.079,2.1027,0.10069,0.99703,0.40611
M866.86T1039.673,2.1011,0.10091,0.99607,0.40629
M393.189T1440.567,2.092,0.10212,0.99087,0.41047
M648.466T1423.012,2.0892,0.1025,0.98928,0.41074
M589.228T896.878,2.0889,0.10255,0.98907,0.41074
M642.507T1561.719,2.0809,0.10364,0.98446,0.41439
M592.48T1325.086,2.0768,0.1042,0.98213,0.4159
M573.209T836.496,2.0736,0.10464,0.98031,0.41691
M574.467T1456.399,2.0632,0.10609,0.97432,0.42197
M503.18T942.609,2.0594,0.10662,0.97214,0.42336
M511.167T891.652,2.0562,0.10708,0.97027,0.4241
M298.939T128.158,2.0555,0.10718,0.96988,0.4241
M954.358T843.183,2.0499,0.10798,0.96665,0.42652
M628.528T1608.773,2.0456,0.1086,0.96418,0.42822
M346.253T1607.605,2.0401,0.10939,0.96101,0.43061
M571.45T1291.55,2.0383,0.10965,0.96,0.43088
M706.26T821.568,2.0365,0.10991,0.95897,0.43117
M682.262T843.183,2.0351,0.11011,0.95819,0.4312
M954.596T1492.083,2.0332,0.11038,0.9571,0.43146
M702.262T869.338,2.0321,0.11055,0.95645,0.43146
M863.512T1152.355,2.0271,0.11129,0.95355,0.43361
M863.511T1188.313,2.0223,0.11199,0.95081,0.43561
M319.224T1130.198,2.019,0.11248,0.94894,0.43592
M845.506T1193.498,2.018,0.11262,0.94837,0.43592
M558.46T1591.049,2.0179,0.11264,0.9483,0.43592
M844.603T1428.316,2.0094,0.11393,0.94337,0.43913
M937.594T1308.231,2.0093,0.11394,0.94333,0.43913
M639.424T1291.55,2.0066,0.11435,0.94178,0.43913
M424.212T1357.137,2.0064,0.11438,0.94166,0.43913
M852.321T857.905,2.006,0.11443,0.94145,0.43913
M576.484T1473.551,2.0045,0.11467,0.94056,0.4393
M439.145T828.514,2.0007,0.11524,0.93839,0.44065
M515.408T1574.181,1.9996,0.11541,0.93778,0.44065
M617.489T1624.961,1.998,0.11565,0.93685,0.44086
M697.464T1209.593,1.9952,0.11609,0.93521,0.44164
M1019.703T1376.163,1.9935,0.11634,0.93426,0.44164
M1143.432T957.42,1.9929,0.11643,0.93392,0.44164
M944.365T940.951,1.9853,0.11762,0.92953,0.44472
M903.587T1358.969,1.9852,0.11763,0.92947,0.44472
M1077.418T843.183,1.9822,0.11809,0.92778,0.44571
M818.274T858.699,1.9732,0.1195,0.92262,0.44838
M440.239T1157.441,1.9731,0.11953,0.92253,0.44838
M603.415T1456.538,1.9727,0.11959,0.92231,0.44838
M433.222T1389.363,1.9717,0.11975,0.92174,0.44838
M863.512T1205.117,1.9701,0.12,0.92084,0.44838
M645.458T1212.039,1.9695,0.12009,0.92049,0.44838
M786.512T1300.456,1.969,0.12017,0.92021,0.44838
M631.469T1330.308,1.9598,0.12165,0.91489,0.45303
M590.446T1338.898,1.9588,0.12181,0.91432,0.45303
M651.489T1406.004,1.9572,0.12207,0.91338,0.45327
M425.215T1440.098,1.9554,0.12235,0.91239,0.45357
M952.367T926.75,1.9524,0.12284,0.91065,0.45433
M862.499T1272.244,1.9508,0.1231,0.90974,0.45433
M795.538T1275.021,1.9504,0.12317,0.90948,0.45433
M591.473T1440.13,1.9493,0.12335,0.90886,0.45433
M823.522T1339.243,1.9467,0.12377,0.90739,0.45515
M647.463T1423.013,1.9443,0.12416,0.90601,0.45527
M329.158T1439.992,1.943,0.12438,0.90526,0.45527
M608.261T1390.374,1.9427,0.12443,0.90507,0.45527
M979.612T1358.969,1.9414,0.12465,0.90432,0.45527
M592.476T1352.626,1.9405,0.1248,0.9038,0.45527
M1057.414T847.292,1.9385,0.12513,0.90264,0.45573
M623.428T1423.013,1.9372,0.12534,0.90192,0.45573
M623.428T1439.576,1.9361,0.12552,0.90129,0.45573
M1033.405T908.018,1.9305,0.12645,0.89807,0.45839
M465.265T1336.902,1.9267,0.12708,0.89591,0.45877
M609.269T1439.891,1.926,0.12721,0.89548,0.45877
M884.327T872.624,1.9233,0.12766,0.89393,0.45877
M722.259T813.875,1.9223,0.12783,0.89336,0.45877
M695.447T1189.727,1.9216,0.12796,0.89294,0.45877
M660.517T1313.696,1.9215,0.12797,0.89291,0.45877
M628.529T1624.373,1.9211,0.12803,0.8927,0.45877
M772.3T843.183,1.9194,0.12832,0.89171,0.45877
M593.595T1455.311,1.9189,0.1284,0.89144,0.45877
M628.526T1540.694,1.9175,0.12865,0.89059,0.45877
M901.307T872.2,1.9168,0.12876,0.89022,0.45877
M757.24T725.919,1.914,0.12923,0.88862,0.45954
M1031.387T924.482,1.9132,0.12938,0.88814,0.45954
M592.477T1456.705,1.9104,0.12985,0.88655,0.46051
M1011.379T940.951,1.908,0.13027,0.88515,0.46128
M1041.415T857.905,1.9049,0.1308,0.88338,0.46153
M536.576T1574.556,1.9046,0.13086,0.8832,0.46153
M645.263T929.492,1.9041,0.13094,0.88292,0.46153
M352.255T1036.333,1.9016,0.13137,0.88149,0.46168
M822.528T1302.363,1.9008,0.13151,0.88103,0.46168
M823.519T1322.979,1.9004,0.13159,0.88077,0.46168
M773.52T1456.872,1.8974,0.13212,0.87905,0.46241
M1057.419T812.644,1.8969,0.1322,0.87876,0.46241
M558.473T1423.364,1.8939,0.13271,0.87708,0.46349
M1013.72T1325.086,1.8918,0.13309,0.87585,0.4641
M650.482T1439.948,1.8852,0.13425,0.87209,0.46742
M623.435T1308.231,1.8811,0.13499,0.8697,0.46848
M713.46T1208.68,1.8803,0.13513,0.86924,0.46848
M535.375T1490.352,1.878,0.13554,0.86794,0.46848
M349.184T1627.691,1.8778,0.13558,0.86782,0.46848
M325.876T1824.647,1.8759,0.13592,0.86672,0.46848
M579.488T1473.637,1.8756,0.13597,0.86655,0.46848
M473.199T864.231,1.8755,0.13598,0.86651,0.46848
M878.848T990.311,1.8739,0.13628,0.86557,0.46879
M279.157T1436.378,1.8726,0.13652,0.86481,0.46891
M773.519T1472.663,1.8708,0.13684,0.8638,0.4693
M533.435T1510.689,1.8676,0.13742,0.86196,0.47049
M556.445T1212.039,1.8666,0.13759,0.8614,0.47049
M835.478T1356.237,1.8631,0.13824,0.85938,0.47141
M639.424T1423.012,1.8629,0.13827,0.85926,0.47141
M592.477T1439.652,1.8551,0.13971,0.85477,0.4756
M536.575T1540.7,1.8517,0.14032,0.85287,0.47697
M744.276T1008.897,1.8501,0.14063,0.85191,0.47732
M933.559T1255.703,1.8444,0.14168,0.84868,0.47957
M723.435T1322.772,1.8443,0.14172,0.84858,0.47957
M319.223T1240.387,1.843,0.14195,0.84786,0.47967
M555.363T1275.021,1.8396,0.1426,0.84589,0.47983
M682.472T1373.006,1.8395,0.14261,0.84584,0.47983
M773.52T1405.986,1.8394,0.14263,0.84579,0.47983
M668.506T1440.08,1.8362,0.14323,0.84397,0.48107
M670.537T1352.626,1.8342,0.14361,0.84281,0.48107
M823.524T1220.972,1.8341,0.14363,0.84276,0.48107
M535.447T1540.43,1.8288,0.14463,0.83973,0.48373
M805.507T1228.528,1.8277,0.14484,0.8391,0.48373
M371.256T1312.999,1.825,0.14537,0.83753,0.48477
M651.489T1456.786,1.8229,0.14578,0.8363,0.48544
M605.427T1490.314,1.8206,0.14621,0.83503,0.48595
M479.357T1373.389,1.8199,0.14636,0.83458,0.48595
M729.452T1207.169,1.8187,0.14659,0.83391,0.486
M886.353T1006.792,1.8124,0.1478,0.83033,0.48901
M954.593T1523.868,1.8118,0.14792,0.82998,0.48901
M589.434T1295.888,1.8073,0.1488,0.82741,0.49056
M621.422T1335.803,1.8065,0.14896,0.82693,0.49056
M623.427T1295.888,1.8052,0.14921,0.8262,0.49056
M703.255T909.479,1.8042,0.14942,0.8256,0.49056
M603.424T1440.046,1.804,0.14946,0.82547,0.49056
M840.568T1356.47,1.7992,0.1504,0.82276,0.4918
M639.422T1384.421,1.7988,0.15047,0.82254,0.4918
M861.497T1170,1.7988,0.15048,0.82252,0.4918
M809.538T1490.286,1.7964,0.15096,0.82115,0.49211
M822.526T1338.796,1.7954,0.15115,0.82059,0.49211
M926.605T1358.969,1.7951,0.15122,0.82039,0.49211
M846.507T1289.081,1.7934,0.15155,0.81944,0.49248
M593.234T877.183,1.7888,0.15248,0.8168,0.49381
M681.469T1408.485,1.7886,0.15252,0.81669,0.49381
M521.267T1106.551,1.7882,0.15261,0.81643,0.49381
M859.275T834.347,1.7853,0.15318,0.8148,0.49476
M937.593T1423.395,1.7846,0.15333,0.81437,0.49476
M711.444T1322.388,1.7824,0.15377,0.81314,0.49547
M491.175T936.403,1.7808,0.15409,0.81222,0.49582
M259.067T312.641,1.7779,0.15469,0.81054,0.49642
M503.174T828.514,1.7778,0.15471,0.81048,0.49642
M886.58T1457.506,1.7738,0.15552,0.8082,0.49833
M877.506T1205.117,1.7718,0.15595,0.80703,0.49898
M550.197T886.012,1.7695,0.15642,0.80571,0.49904
M832.52T1373.493,1.768,0.15673,0.80485,0.49904
M557.461T1262.042,1.7679,0.15674,0.80483,0.49904
M1033.392T828.514,1.7672,0.15689,0.8044,0.49904
M574.466T1295.888,1.7664,0.15705,0.80396,0.49904
M771.505T1321.652,1.7634,0.15767,0.80224,0.50028
M623.426T1405.986,1.7612,0.15812,0.801,0.50028
M594.494T1539.529,1.7597,0.15844,0.80014,0.50028
M727.445T1338.726,1.7575,0.1589,0.79888,0.50028
M298.885T1775.701,1.7574,0.15892,0.79881,0.50028
M773.297T924.482,1.7574,0.15893,0.79879,0.50028
M681.469T1389.183,1.7562,0.15918,0.79812,0.50028
M555.368T1312.999,1.7561,0.15919,0.79809,0.50028
M970.603T1291.55,1.7518,0.16011,0.79559,0.50195
M844.601T1526.07,1.7515,0.16016,0.79545,0.50195
M642.51T1439.707,1.7493,0.16062,0.79419,0.50271
M708.266T910.27,1.7466,0.1612,0.79263,0.50384
M829.508T1389.189,1.7443,0.1617,0.79128,0.50472
M698.466T1253.346,1.741,0.1624,0.78942,0.50601
M1062.403T940.951,1.7389,0.16285,0.7882,0.50601
M961.369T857.905,1.7384,0.16295,0.78794,0.50601
M685.539T1591.061,1.7365,0.16337,0.78684,0.50601
M603.41T1440.081,1.736,0.16347,0.78655,0.50601
M973.671T1456.538,1.7355,0.16358,0.78627,0.50601
M693.468T1473.286,1.7351,0.16366,0.78605,0.50601
M319.222T1221.035,1.7311,0.16453,0.78375,0.50801
M900.587T1474.354,1.7295,0.16487,0.78287,0.50823
M769.495T1343.802,1.7287,0.16505,0.78239,0.50823
M1017.397T924.482,1.7268,0.16546,0.7813,0.50882
M381.12T920.434,1.7253,0.16578,0.78046,0.50913
M1131.443T843.183,1.7234,0.16621,0.77935,0.50975
M329.322T1280.542,1.7221,0.1665,0.77859,0.50996
M985.571T1146.934,1.7204,0.16686,0.77765,0.51038
M889.582T1473.64,1.7194,0.16709,0.77704,0.51041
M574.21T828.514,1.7178,0.16745,0.77613,0.51081
M788.509T1338.968,1.7162,0.16779,0.77523,0.51119
M1017.38T900.968,1.7113,0.16886,0.77246,0.51377
M608.447T1456.373,1.7072,0.16979,0.77009,0.51439
M1077.401T940.951,1.7059,0.17008,0.76933,0.51439
M590.444T1439.586,1.7055,0.17016,0.76915,0.51439
M931.349T957.42,1.705,0.17028,0.76884,0.51439
M931.58T1440.166,1.7041,0.17048,0.76832,0.51439
M781.432T903.94,1.7035,0.17061,0.76799,0.51439
M758.249T769.852,1.7034,0.17064,0.76792,0.51439
M985.569T1283.896,1.7004,0.17131,0.76621,0.51449
M431.216T1372.484,1.6993,0.17155,0.7656,0.51449
M589.459T1372.544,1.6989,0.17166,0.76533,0.51449
M481.203T929.492,1.6988,0.17168,0.76529,0.51449
M575.477T1491.784,1.6983,0.1718,0.76498,0.51449
M555.366T1352.626,1.6967,0.17216,0.76406,0.51472
M711.441T1125.643,1.6959,0.17232,0.76366,0.51472
M823.518T1283.896,1.6939,0.17278,0.76251,0.51499
M914.571T1376.163,1.6925,0.17311,0.76169,0.51499
M432.221T1406.201,1.6913,0.17337,0.76103,0.51499
M371.26T1411.481,1.691,0.17345,0.76083,0.51499
M640.427T1423.35,1.6906,0.17354,0.76061,0.51499
M440.232T1219.408,1.6875,0.17424,0.75885,0.51588
M409.275T1322.624,1.6866,0.17444,0.75835,0.51588
M580.199T843.183,1.6856,0.17469,0.75773,0.51588
M510.367T1523.593,1.6849,0.17485,0.75733,0.51588
M393.25T1170.538,1.6834,0.17519,0.7565,0.51588
M889.313T769.174,1.6834,0.17519,0.75649,0.51588
M877.498T1237.158,1.682,0.17551,0.7557,0.51617
M439.316T1312.999,1.6728,0.17765,0.75043,0.52179
M817.317T940.819,1.6698,0.17835,0.74873,0.52273
M679.436T1338.726,1.6688,0.17859,0.74814,0.52273
M787.501T1338.968,1.6685,0.17865,0.74799,0.52273
M333.151T715.669,1.6655,0.17936,0.74627,0.52347
M657.232T799.156,1.6655,0.17936,0.74626,0.52347
M461.356T1493.495,1.6632,0.1799,0.74496,0.52387
M861.498T1154.618,1.6626,0.18004,0.74463,0.52387
M387.235T1108.062,1.662,0.18019,0.74428,0.52387
M733.253T876.34,1.6607,0.18048,0.74356,0.52406
M1000.719T1341.992,1.6583,0.18106,0.74217,0.52508
M753.585T1558.832,1.6558,0.18167,0.74073,0.52561
M1115.431T857.905,1.6556,0.1817,0.74064,0.52561
M862.501T1125.643,1.6517,0.18263,0.73843,0.52762
M1100.695T1308.231,1.6494,0.18319,0.73711,0.52857
M826.526T1130.872,1.6451,0.18424,0.73462,0.53086
M1091.419T843.183,1.6442,0.18445,0.73413,0.53086
M829.507T1405.065,1.6409,0.18524,0.73227,0.53247
M635.491T1472.841,1.6385,0.18584,0.73087,0.53292
M877.495T1300.456,1.6376,0.18605,0.73037,0.53292
M465.26T1373.143,1.6374,0.18609,0.73027,0.53292
M483.269T1036.129,1.6325,0.18731,0.72744,0.53536
M319.223T1203.571,1.6305,0.18779,0.72632,0.53536
M605.427T1212.039,1.6303,0.18784,0.72621,0.53536
M534.402T1422.678,1.6298,0.18796,0.72592,0.53536
M625.448T1228.528,1.6292,0.18811,0.72558,0.53536
M349.193T1607.528,1.626,0.18891,0.72375,0.53696
M534.447T1523.593,1.6189,0.19066,0.71973,0.54115
M672.565T1621.712,1.618,0.19091,0.71917,0.54115
M829.507T1333.909,1.6172,0.19109,0.71876,0.54115
M379.265T1245.233,1.6149,0.19168,0.71743,0.54146
M455.314T1423.012,1.6145,0.19178,0.7172,0.54146
M601.255T947.668,1.6129,0.19218,0.71629,0.54146
M1114.43T957.42,1.6129,0.19219,0.71627,0.54146
M847.517T1163.004,1.6113,0.19258,0.7154,0.54146
M908.613T1393.418,1.6112,0.19262,0.7153,0.54146
M770.485T1321.424,1.6073,0.19359,0.71313,0.54351
M313.162T1474.572,1.6021,0.19493,0.71012,0.54514
M541.47T1540.699,1.6016,0.19505,0.70986,0.54514
M872.596T1490.371,1.5998,0.1955,0.70886,0.54514
M672.592T1624.962,1.5992,0.19567,0.70848,0.54514
M605.218T850.472,1.599,0.1957,0.70841,0.54514
M933.558T1239.033,1.5986,0.1958,0.70818,0.54514
M771.505T1209.593,1.5985,0.19583,0.70812,0.54514
M461.357T1435.338,1.5894,0.19818,0.70294,0.55101
M903.583T1473.64,1.5813,0.20031,0.69831,0.55571
M552.249T887.511,1.5811,0.20036,0.6982,0.55571
M539.396T1624.559,1.577,0.20144,0.69585,0.55681
M594.498T1557.26,1.5767,0.20151,0.69569,0.55681
M889.348T1006.792,1.5763,0.2016,0.6955,0.55681
M775.526T1457.082,1.5759,0.20173,0.69524,0.55681
M758.22T1573.977,1.5744,0.20213,0.69438,0.55725
M1005.66T1302.601,1.571,0.20301,0.69249,0.55901
M731.469T1179.269,1.5696,0.20338,0.69169,0.55936
M979.319T755.275,1.5667,0.20416,0.69004,0.55952
M769.489T1272.035,1.5663,0.20428,0.68977,0.55952
M644.512T1474.173,1.5659,0.20438,0.68956,0.55952
M923.341T843.183,1.5657,0.20444,0.68944,0.55952
M1077.42T926.047,1.5641,0.20487,0.68852,0.55952
M1123.425T940.951,1.5639,0.20491,0.68844,0.55952
M622.422T1352.626,1.561,0.20569,0.6868,0.56001
M715.234T828.282,1.5604,0.20585,0.68645,0.56001
M736.521T1490.314,1.5596,0.20606,0.68601,0.56001
M1049.412T957.42,1.5593,0.20615,0.68581,0.56001
M661.446T1372.452,1.5587,0.20631,0.68549,0.56001
M699.455T1253.346,1.5576,0.2066,0.68486,0.56015
M759.217T1590.788,1.549,0.20893,0.67999,0.56513
M986.584T1288.291,1.5489,0.20898,0.67989,0.56513
M601.255T812.644,1.5481,0.20918,0.67948,0.56513
M481.362T1439.996,1.546,0.20977,0.67825,0.56551
M481.366T1325.086,1.5451,0.21002,0.67774,0.56551
M933.598T1473.64,1.5446,0.21015,0.67747,0.56551
M818.326T857.905,1.544,0.21031,0.67715,0.56551
M862.498T1168.702,1.5428,0.21066,0.67643,0.56578
M432.723T1389.363,1.5365,0.21237,0.6729,0.56876
M822.841T1023.188,1.5363,0.21243,0.67278,0.56876
M862.516T1212.039,1.5351,0.21276,0.67211,0.56876
M563.405T1612.829,1.5347,0.21288,0.67187,0.56876
M862.498T1256.218,1.5341,0.21306,0.6715,0.56876
M514.422T1505.037,1.5334,0.21326,0.6711,0.56876
M609.452T1220.972,1.5308,0.21398,0.66962,0.56971
M576.484T1557.453,1.5303,0.21411,0.66937,0.56971
M575.479T1456.772,1.5293,0.2144,0.66878,0.56982
M1072.353T784.45,1.527,0.21505,0.66747,0.57088
M675.452T1372.394,1.5251,0.21558,0.66639,0.57164
M513.307T1059.952,1.5209,0.21674,0.66405,0.57406
M863.507T1099.137,1.5152,0.21838,0.66079,0.57667
M587.444T1372.394,1.5141,0.21869,0.66017,0.57667
M557.203T893.494,1.5141,0.21869,0.66017,0.57667
M817.265T776.817,1.5139,0.21874,0.66008,0.57667
M565.41T1416.7,1.5075,0.22059,0.65642,0.58028
M449.365T1540.699,1.5074,0.22061,0.65637,0.58028
M753.499T1355.744,1.5064,0.2209,0.65581,0.58036
M507.38T1474.624,1.505,0.22129,0.65503,0.5806
M919.314T784.45,1.5041,0.22154,0.65454,0.5806
M575.479T1473.048,1.5032,0.2218,0.65404,0.5806
M476.193T884.787,1.5022,0.2221,0.65345,0.5806
M644.53T1558.978,1.5017,0.22225,0.65315,0.5806
M823.52T1195.638,1.4987,0.22313,0.65144,0.58217
M670.528T1488.279,1.4973,0.22353,0.65067,0.58217
M515.356T1423.01,1.497,0.22362,0.65049,0.58217
M479.188T913.185,1.4933,0.2247,0.64839,0.58393
M731.268T924.482,1.4928,0.22483,0.64814,0.58393
M869.576T1472.958,1.4915,0.22521,0.64741,0.58393
M679.452T1355.733,1.4912,0.22532,0.64721,0.58393
M351.253T1019.694,1.4888,0.22602,0.64585,0.58468
M695.451T1225.817,1.4876,0.22636,0.6452,0.58468
M644.519T1506.823,1.4876,0.22637,0.64518,0.58468
M575.481T1540.694,1.4817,0.22811,0.64186,0.5885
M683.462T1387.796,1.4785,0.22906,0.64005,0.59019
M807.525T1306.532,1.4778,0.22928,0.63964,0.59019
M432.238T1237.746,1.4761,0.22978,0.63868,0.59033
M463.356T1471.536,1.4759,0.22984,0.63857,0.59033
M889.305T842.452,1.471,0.23132,0.63578,0.59346
M530.218T901.604,1.4687,0.232,0.63451,0.59448
M549.406T1423.559,1.4679,0.23224,0.63406,0.59448
M563.398T1372.544,1.4661,0.2328,0.63301,0.59526
M1003.384T957.42,1.4637,0.23353,0.63167,0.5961
M810.529T1306.211,1.4625,0.23388,0.63101,0.5961
M349.188T1656.418,1.4607,0.23443,0.62998,0.5961
M481.361T1422.828,1.4604,0.23452,0.62981,0.5961
M1153.43T843.183,1.4601,0.2346,0.62968,0.5961
M839.557T1356.291,1.4598,0.23469,0.6295,0.5961
M878.315T828.514,1.4579,0.23527,0.62844,0.59631
M646.461T1352.771,1.4578,0.2353,0.62838,0.59631
M555.365T1404.858,1.4547,0.23627,0.6266,0.5981
M424.206T1605.092,1.4511,0.23736,0.62459,0.60021
M455.313T1352.626,1.4498,0.23777,0.62384,0.6006
M415.326T1295.888,1.4438,0.23963,0.62045,0.60415
M555.456T1423.317,1.4428,0.23993,0.61992,0.60415
M951.572T1242.045,1.4423,0.24009,0.61963,0.60415
M472.321T1423.013,1.4416,0.24032,0.61922,0.60415
M654.541T1386.472,1.441,0.2405,0.61888,0.60415
M384.193T1439.78,1.4386,0.24125,0.61753,0.60537
M571.455T1406.584,1.4372,0.24169,0.61675,0.6058
M474.347T1608.13,1.4359,0.2421,0.61601,0.60617
M623.265T920.434,1.4324,0.24319,0.61405,0.60818
M475.409T1390.36,1.4317,0.24343,0.61362,0.60818
M877.49T1272.035,1.428,0.2446,0.61155,0.61042
M830.514T1319.031,1.4245,0.24569,0.60961,0.61223
M676.501T1423.01,1.4231,0.24614,0.60881,0.61223
M861.513T1356.533,1.4227,0.24629,0.60855,0.61223
M899.349T990.311,1.4224,0.24639,0.60838,0.61223
M809.525T1357.137,1.4197,0.24724,0.60687,0.61368
M565.397T1373.252,1.4188,0.24751,0.60641,0.61368
M651.489T1439.586,1.4168,0.24817,0.60525,0.61466
M609.455T1145.906,1.4145,0.2489,0.60397,0.61549
M674.519T1442.536,1.4141,0.24904,0.60372,0.61549
M507.368T1440.116,1.4119,0.24975,0.6025,0.61561
M504.266T1201.385,1.4118,0.24979,0.60243,0.61561
M621.422T1439.586,1.4114,0.2499,0.60224,0.61561
M854.583T1499.87,1.4095,0.25053,0.60114,0.61651
M951.567T1289.006,1.4051,0.25194,0.59871,0.61881
M691.276T938.382,1.4046,0.2521,0.59843,0.61881
M885.565T1438.11,1.4041,0.25228,0.59812,0.61881
M455.313T1308.231,1.401,0.25329,0.59638,0.62063
M330.263T1492.022,1.3956,0.25507,0.59333,0.62286
M812.54T1212.039,1.3955,0.25511,0.59327,0.62286
M1018.708T1492.083,1.3951,0.25523,0.59307,0.62286
M420.286T1339.593,1.3949,0.25529,0.59297,0.62286
M354.339T1389.852,1.3921,0.25621,0.5914,0.62445
M861.595T1526.07,1.3886,0.25737,0.58944,0.62593
M637.556T1540.43,1.388,0.25758,0.58908,0.62593
M674.516T1456.832,1.3872,0.25786,0.58862,0.62593
M429.161T884.128,1.387,0.25791,0.58853,0.62593
M812.538T1253.346,1.385,0.25858,0.58741,0.62688
M285.134T1052.907,1.3826,0.25939,0.58605,0.62801
M821.503T1322.584,1.3818,0.25967,0.58558,0.62801
M383.28T1313.696,1.3812,0.25986,0.58525,0.62801
