"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"M389.182T799.355",0.993,0.90954,0.81642,0.8034,0.80052,0.8001,0.7998,0.79978
"M580.327T1046.473",0.9929,0.7725,0.69459,0.69017,0.69488,0.6938,0.69371,0.69374
"M426.023T92.476",0.99195,0.77302,0.69694,0.69359,0.69108,0.69741,0.69714,0.69712
"M529.154T821.794",0.98956,0.71857,0.64319,0.64597,0.64364,0.64281,0.64276,0.64274
"M941.317T938.576",0.98894,1.5559,1.57,1.549,1.5435,1.5424,1.5419,1.5418
"M354.911T65.484",0.98813,0.79109,0.93082,0.93379,0.93516,0.94112,0.94085,0.94085
"M869.826T1310.173",0.98789,0.61809,0.85074,0.84089,0.85039,0.85702,0.85699,0.85696
"M567.038T88.934",0.98689,0.62047,0.56323,0.56404,0.56545,0.58552,0.58535,0.58534
"M1162.522T896.44",0.98685,0.92074,0.82335,0.80994,0.80701,0.80494,0.8051,0.80509
"M1095.152T896.897",0.98678,0.73722,0.94253,0.99613,0.99588,0.99543,0.9976,0.99777
"M419.228T901.259",0.98653,1.0059,1.016,1.0035,1.0036,1.0012,1.0008,1.0008
"M679.277T1051.577",0.98537,1.483,1.5089,1.4909,1.4888,1.4869,1.4863,1.4863
"M657.109T89.959",0.98414,0.61653,0.70115,0.68999,0.69044,0.70288,0.7026,0.70259
"M545.298T995.647",0.98196,0.95033,0.98973,0.97377,0.97024,0.96795,0.96831,0.96828
"M951.444T1329.777",0.98153,0.7213,0.72733,0.7154,0.71587,0.71561,0.71729,0.71728
"M455.081T704.884",0.98121,0.88395,0.79551,0.78392,0.7811,0.77919,0.77901,0.77899
"M727.283T864.823",0.97997,0.92469,0.8367,0.82407,0.82192,0.82305,0.8228,0.82279
"M755.604T807.443",0.97856,0.95488,0.95105,0.94061,0.93743,0.93532,0.93584,0.93581
"M419.115T799.29",0.97794,0.90049,0.80981,0.79688,0.79431,0.79227,0.79213,0.79212
"M315.108T761.986",0.97689,0.97142,0.9217,0.9079,0.90542,0.90368,0.90332,0.9033
"M621.221T884.304",0.97521,0.98038,0.90463,0.89931,0.89655,0.89432,0.89397,0.89394
"M723.413T940.853",0.97515,0.75572,0.67813,0.67015,0.66783,0.66619,0.66602,0.66625
"M559.04T89.345",0.97502,0.66082,0.74683,0.73587,0.73881,0.73691,0.73665,0.73664
"M577.559T1679.783",0.97368,0.77142,0.69156,0.68199,0.6822,0.68168,0.68148,0.68151
"M1095.84T892.791",0.97234,0.89038,0.86559,0.8586,0.85557,0.85355,0.85334,0.85332
"M937.515T1306.76",0.97225,0.66386,0.62923,0.66377,0.66165,0.66096,0.66092,0.6609
"M565.161T88.804",0.9715,1.2267,1.0969,1.1159,1.1251,1.1223,1.122,1.122
"M1123.31T88.13",0.9714,0.67149,1.4081,1.5311,1.5292,1.5265,1.5259,1.5259
"M1031.917T1222.934",0.97102,0.67857,0.61971,0.65467,0.65601,0.66318,0.66504,0.66533
"M608.173T786.435",0.9706,0.83322,0.76202,0.74945,0.74689,0.74498,0.74472,0.7447
"M501.922T67.415",0.96717,0.85163,0.82935,0.89258,0.91835,0.91845,0.91813,0.91816
"M505.3T1291.082",0.96682,0.6054,0.73966,0.73057,0.74101,0.7401,0.73985,0.73983
"M968.4T974.568",0.96648,1.8798,1.6925,1.6653,1.6593,1.6595,1.659,1.6589
"M611.066T88.832",0.96599,1.2156,1.1355,1.1733,1.1759,1.1732,1.1728,1.1728
"M657.026T89.496",0.96312,0.67074,0.60284,0.59333,0.59697,0.59829,0.59821,0.59819
"M721.501T1315.211",0.96201,0.74786,0.95616,0.94053,0.95473,0.96514,0.96688,0.96726
"M609.153T789.212",0.96123,0.81188,0.73301,0.72284,0.72023,0.71838,0.71811,0.71809
"M530.968T106.005",0.96101,0.94632,0.86026,0.84837,0.84555,0.84351,0.84325,0.84323
"M483.209T897.853",0.9604,0.8278,0.78732,0.77608,0.77328,0.77129,0.77126,0.77125
"M729.127T851.649",0.96025,0.77591,0.69385,0.68259,0.68111,0.67938,0.67955,0.67954
"M433.661T789.942",0.95963,0.74191,0.68668,0.67927,0.6769,0.67524,0.675,0.67498
"M698.032T993.076",0.9579,0.98152,0.87823,0.88912,0.89643,0.89629,0.89599,0.89598
"M453.035T765.753",0.95615,0.79562,0.72144,0.71247,0.71228,0.71057,0.71031,0.71036
"M429.121T110.997",0.95601,0.71501,0.63944,0.63181,0.63042,0.63279,0.63285,0.63284
"M617.133T750.744",0.95583,0.67956,0.73883,0.72877,0.72648,0.72853,0.72851,0.72854
"M259.023T89.815",0.95549,0.68471,0.69957,0.73069,0.72912,0.72787,0.72779,0.7278
"M241.033T103.182",0.95379,0.6665,0.5965,0.5874,0.58534,0.5988,0.59866,0.59866
"M570.167T894.567",0.95369,0.89129,0.79706,0.79693,0.79563,0.79404,0.79373,0.79371
"M366.264T1266.032",0.9526,0.66902,0.72535,0.71361,0.71106,0.71313,0.71285,0.71315
"M133.012T90.097",0.95141,0.9469,0.87413,0.8839,0.88073,0.87855,0.87822,0.8782
"M516.896T66.912",0.9494,0.7317,0.70037,0.78042,0.79739,0.80013,0.79981,0.79995
"M429.156T412.291",0.94939,1.0742,1.2768,1.2557,1.2515,1.2517,1.2515,1.2514
"M387.346T67.938",0.94842,0.61876,0.60016,0.62984,0.6282,0.63122,0.63128,0.63127
"M643.039T106.784",0.94829,1.0031,0.90179,0.88752,0.8846,0.88243,0.88208,0.88206
"M1337.483T909.092",0.94798,0.83314,0.76645,0.76051,0.76482,0.7669,0.76736,0.76734
"M990.329T838.789",0.94789,1.6292,1.471,1.4514,1.4463,1.444,1.4435,1.4434
"M1193.356T907.422",0.94714,1.6716,1.507,1.4869,1.5028,1.5054,1.5089,1.5089
"M637.025T106.841",0.94664,1.0008,0.90998,0.89896,0.89642,0.89415,0.89393,0.89392
"M489.854T902.138",0.9462,0.59205,0.62219,0.69936,0.71606,0.71422,0.71692,0.71691
"M216.91T95.357",0.94615,0.96189,1.0041,0.99188,0.99277,0.99158,0.99177,0.99175
"M526.316T1188.04",0.9443,0.78242,0.72834,0.71708,0.71504,0.71568,0.71616,0.71615
"M942.309T937.647",0.94386,1.6683,1.4997,1.4753,1.4712,1.4707,1.4705,1.4704
"M551.183T891.516",0.94273,0.94687,0.90827,0.89838,0.89796,0.89618,0.89592,0.8959
"M260.048T118.657",0.94056,0.8393,0.80586,0.82378,0.82242,0.82259,0.82228,0.82225
"M637.331T1596.612",0.9395,0.76997,0.6901,0.67899,0.67664,0.69753,0.70135,0.70136
"M1099.581T1224.487",0.93848,0.86597,0.78477,0.77332,0.772,0.77051,0.7702,0.77021
"M317.054T89.176",0.93755,0.96875,0.89651,0.88871,0.89229,0.89964,0.89931,0.89932
"M375.179T1058.786",0.93727,0.98889,0.98826,0.99536,0.99184,0.99048,0.99058,0.99056
"M728.88T67.591",0.937,0.58897,0.6597,0.75746,0.77138,0.77078,0.7705,0.77048
"M632T325.979",0.93404,0.99432,0.88924,0.88784,0.88873,0.88646,0.88611,0.88609
"M745.161T766.586",0.93288,0.87444,0.94067,0.92767,0.92489,0.92456,0.92433,0.92431
"M459.052T765.953",0.93288,0.76593,0.70274,0.70299,0.70326,0.70185,0.70191,0.70193
"M328.915T88.871",0.93278,1.1979,1.1386,1.1217,1.1351,1.133,1.133,1.133
"M787.799T68.637",0.93276,0.66449,1.6449,1.7322,1.727,1.7226,1.7244,1.7243
"M361.451T316.325",0.93193,0.90888,0.8156,0.80223,0.7997,0.79775,0.79751,0.7975
"M373.169T1117.157",0.93104,0.8181,0.81196,0.79861,0.79932,0.79801,0.79771,0.79769
"M392.068T765.784",0.93089,0.66916,0.68994,0.68489,0.68494,0.6855,0.68523,0.68529
"M984.8T68.139",0.92881,0.62271,0.56219,0.55371,0.60506,0.60573,0.60571,0.60582
"M442.938T91.386",0.9271,0.58066,0.75401,0.77334,0.77405,0.7774,0.77709,0.77707
"M349.02T88.804",0.92485,1.2641,1.2033,1.1869,1.1976,1.1945,1.1941,1.1941
"M700.328T66.684",0.92453,0.59621,0.53326,0.6989,0.69689,0.69731,0.69704,0.69707
"M383.364T319.344",0.92387,0.9509,0.85028,0.83645,0.83342,0.83166,0.83137,0.83137
"M445.18T1125.961",0.92323,0.79022,0.70781,0.69665,0.69577,0.69449,0.69489,0.69492
"M495.025T292.616",0.92321,1.2721,1.2398,1.2416,1.2371,1.2342,1.2338,1.2337
"M673.289T892.945",0.92187,0.93696,0.85921,0.85022,0.84725,0.8452,0.84499,0.84496
"M773.806T66.912",0.9209,0.6522,0.75288,0.74251,0.7685,0.78308,0.78307,0.78305
"M615.195T761.983",0.92089,0.61198,1.2459,1.2288,1.2243,1.2235,1.2231,1.223
"M423.17T1192.125",0.91908,0.62604,0.72063,0.7216,0.72427,0.72358,0.72353,0.72353
"M413.081T316.361",0.91803,0.84536,0.79137,0.78143,0.77917,0.77845,0.77819,0.77818
"M575.895T1049.681",0.91744,0.99024,1.0395,1.0241,1.0204,1.0186,1.0185,1.0185
"M562.835T1148.266",0.91615,0.78774,0.72199,0.71225,0.70993,0.71041,0.71013,0.71013
"M377.164T1417.473",0.91591,0.57309,0.64874,0.63838,0.64933,0.6595,0.65925,0.65934
"M703.247T844.715",0.91558,1.3569,1.5709,1.5529,1.5477,1.5453,1.5447,1.5447
"M415.233T929.494",0.91441,1.0149,1.0425,1.0259,1.0227,1.0201,1.0197,1.0197
"M445.18T1041.889",0.91295,0.84731,0.82798,0.85001,0.86352,0.87378,0.87407,0.87407
"M613.983T886.617",0.91284,0.70246,0.91819,0.92055,0.91727,0.91581,0.91549,0.91547
"M1131.537T924.362",0.9116,0.74886,0.67733,0.66614,0.6663,0.66851,0.66854,0.66854
"M641.167T774.439",0.9116,0.66702,0.75773,0.75402,0.75139,0.75102,0.75188,0.75186
"M333.109T769.719",0.91056,0.65495,0.91184,0.89805,0.89487,0.89726,0.89711,0.89709
"M739.368T1006.616",0.90938,0.8523,0.7641,0.75628,0.75507,0.75357,0.7539,0.75393
"M1028.412T1193.412",0.90888,0.65762,0.65236,0.64167,0.64309,0.64225,0.64348,0.6435
"M478.295T1238.56",0.90873,0.80937,0.83856,0.82472,0.82174,0.8197,0.81976,0.81974
"M347.184T1141.626",0.90808,0.72871,0.67078,0.66142,0.65927,0.6594,0.65926,0.65925
"M627.691T1184.766",0.9075,0.93705,0.99551,0.97907,0.97552,0.9736,0.97325,0.97323
"M597.052T106.853",0.90741,0.92214,0.82764,0.81404,0.81304,0.81167,0.81154,0.81152
"M812.842T69.273",0.90736,0.58179,0.76122,0.75275,0.76517,0.76806,0.7681,0.76828
"M345.577T605.404",0.90649,0.74475,0.90716,0.89218,0.88904,0.88711,0.88677,0.88676
"M590.015T907.684",0.90565,0.98583,1.2122,1.1953,1.191,1.1879,1.1875,1.1875
"M271.021T88.704",0.90526,0.8884,0.80874,0.79543,0.79256,0.79293,0.79262,0.79259
"M195.183T96.705",0.90465,0.56869,0.65994,0.81332,0.86182,0.93169,0.93661,0.93665
"M335.137T198.47",0.90435,0.96421,0.91908,0.90458,0.90254,0.90053,0.90017,0.90015
"M693.424T1336.51",0.90416,0.91159,0.84066,0.83281,0.8337,0.8316,0.83146,0.83144
"M875.523T1196.25",0.90356,0.86587,0.77562,0.76372,0.76408,0.76213,0.76198,0.76196
"M437.041T470.729",0.90188,0.62222,0.83603,0.83432,0.83241,0.83477,0.83465,0.83463
"M641.302T1183.734",0.90097,1.7146,1.6378,1.6147,1.6094,1.6062,1.6056,1.6056
"M771.369T883.552",0.90013,1.0201,0.91442,0.89951,0.89675,0.89448,0.89413,0.89411
"M427.009T107.872",0.90006,0.83093,0.74298,0.73945,0.7371,0.73719,0.7369,0.73688
"M567.119T89.158",0.89916,1.1337,1.0547,1.0929,1.095,1.0924,1.092,1.092
"M1222.302T834.324",0.899,0.56549,1.0776,1.1088,1.1055,1.1098,1.1149,1.1149
"M985.796T67.938",0.89837,0.56412,0.60541,0.65653,0.68638,0.69018,0.69008,0.69006
"M350.125T836.957",0.89828,0.70831,0.70102,0.69306,0.69785,0.69668,0.69771,0.69769
"M650.407T1378.088",0.89795,0.98157,0.88924,0.87626,0.87354,0.87379,0.87345,0.87343
"M722.143T1113.831",0.8975,1.0948,0.97901,0.97547,0.97196,0.96949,0.96998,0.96995
"M621.037T758.225",0.89721,0.95862,0.87035,0.85596,0.85493,0.85274,0.85242,0.8524
"M1432.595T1048.493",0.89673,0.90989,0.91494,0.89981,0.89738,0.89757,0.90039,0.90036
"M503.92T66.912",0.89636,0.83745,0.90193,0.96913,0.98771,0.98644,0.98623,0.98624
"M559.053T88.871",0.89621,0.66849,0.59792,0.5887,0.59166,0.59346,0.59328,0.59327
"M861.451T1062.153",0.89398,0.62429,0.57681,0.59052,0.58847,0.58852,0.58834,0.58833
"M575.708T1045.732",0.89215,0.82327,0.89701,0.92884,0.92554,0.92325,0.92342,0.92341
"M283.068T151.129",0.89164,0.69664,0.62493,0.63317,0.63088,0.6325,0.6329,0.63288
"M241.013T89.266",0.89078,1.1875,1.0777,1.0941,1.0929,1.0906,1.0903,1.0903
"M371.1T817.997",0.89018,0.82837,0.8374,0.82463,0.82228,0.82053,0.82021,0.82019
"M465.141T849.089",0.89002,0.97492,1.0244,1.0151,1.0122,1.0106,1.0102,1.0102
"M1463.523T939.044",0.88944,1.3149,1.3883,1.3975,1.4052,1.4039,1.4048,1.4048
"M270.208T1225.64",0.88917,1.5423,1.6422,1.6161,1.6103,1.6069,1.6075,1.6074
"M320.919T92.078",0.88906,0.62967,0.61777,0.60888,0.61049,0.61502,0.61485,0.61484
"M1142.636T1197.565",0.8887,0.99872,0.9028,0.89476,0.89176,0.89251,0.89236,0.89234
"M849.231T1681.107",0.88784,0.73882,0.66093,0.65106,0.65448,0.65677,0.65671,0.65672
"M272.963T113.946",0.88741,0.74392,0.67012,0.66065,0.65832,0.65816,0.65796,0.65795
"M890.319T900.562",0.88704,1.5525,1.4407,1.4169,1.4125,1.4122,1.4116,1.4116
"M361.323T326.759",0.88694,0.92716,0.87471,0.87062,0.86758,0.86537,0.8651,0.86508
"M215.052T1046.473",0.88625,0.7904,0.87326,0.86675,0.86367,0.86454,0.86438,0.8644
"M409.075T744.412",0.88555,0.90855,0.93038,0.91502,0.91292,0.91277,0.91244,0.91242
"M319.076T917.392",0.88492,1.5632,1.4788,1.4968,1.493,1.49,1.4895,1.4895
"M607.169T776.722",0.88405,0.88598,0.93815,0.92265,0.91962,0.91739,0.91727,0.91724
"M627.723T1183.743",0.88327,0.93531,1.0064,0.98983,0.9864,0.98401,0.98366,0.98366
"M445.037T424.564",0.88275,0.61056,0.79726,0.79037,0.78759,0.78798,0.78768,0.78769
"M1614.109T935.709",0.88167,0.9736,0.94538,0.96283,0.95934,0.9596,0.95959,0.95958
"M911.268T936.747",0.88158,1.4005,1.5069,1.4852,1.4801,1.4774,1.4769,1.4768
"M289.084T863.831",0.88151,0.60095,0.6674,0.65686,0.65552,0.65426,0.65493,0.65493
"M633.494T312.856",0.87978,1.0758,0.96211,0.94805,0.94529,0.94516,0.94484,0.94482
"M885.163T805.657",0.8796,0.90837,0.85134,0.83802,0.84001,0.84149,0.84227,0.84226
"M621.052T106.9",0.87907,0.95274,0.85691,0.84434,0.84221,0.84007,0.83974,0.83973
"M653.783T316.318",0.87819,1.0032,0.90029,0.88585,0.88289,0.88389,0.88366,0.88364
"M280.987T110.997",0.87816,1.0255,1.0013,0.9851,0.98176,0.97926,0.97891,0.97888
"M291.2T1179.579",0.877,0.61636,0.64799,0.65233,0.65295,0.65312,0.65288,0.65286
"M493.23T921.818",0.87554,0.88744,0.81554,0.80418,0.80127,0.80011,0.79988,0.79988
"M347.22T1417.181",0.87389,0.5945,0.55996,0.55117,0.55707,0.56555,0.56537,0.5654
"M1390.547T1005.094",0.87131,1.1271,1.7674,1.767,1.7612,1.7578,1.7573,1.7574
"M287.076T110.312",0.87088,0.70509,0.63046,0.6486,0.65169,0.65004,0.65035,0.65033
"M527.88T66.254",0.86613,0.64901,0.7976,0.79054,0.79929,0.80393,0.80482,0.80491
"M419.03T798.766",0.86488,0.89313,0.84217,0.82847,0.82717,0.82516,0.82538,0.82537
"M1028.185T1194.382",0.86344,0.71496,0.844,0.8447,0.84515,0.8435,0.84319,0.8432
"M341.259T618.637",0.86226,0.96709,0.90779,0.92174,0.92158,0.91921,0.91888,0.91887
"M399.092T115.22",0.86209,0.95045,0.85197,0.83802,0.8363,0.83517,0.835,0.83499
"M650.347T1202.889",0.86193,0.5394,0.70582,0.69481,0.70404,0.70732,0.70723,0.70721
"M292.991T104.104",0.86188,0.67639,0.6536,0.65751,0.65547,0.6582,0.65819,0.65818
"M755.669T805.268",0.85978,0.94687,0.97775,0.96167,0.95833,0.95598,0.95561,0.9556
"M461.037T823.98",0.85875,0.6826,1.103,1.0955,1.0931,1.096,1.096,1.096
"M413.179T861.909",0.85736,1.529,1.3772,1.3556,1.3519,1.3497,1.3499,1.3499
"M513.017T88.262",0.85536,0.54933,0.92016,0.90528,0.90215,0.90038,0.90005,0.90011
"M969.317T316.321",0.85499,1.1865,1.091,1.0741,1.0713,1.0804,1.0804,1.0804
"M885.489T1408.277",0.85488,0.55922,0.58321,0.63606,0.63378,0.63409,0.63385,0.63386
"M531.306T1586.442",0.85414,0.83065,0.75345,0.74107,0.743,0.75592,0.75584,0.75592
"M791.126T833.266",0.85345,0.88286,0.91837,0.91226,0.91269,0.91976,0.91981,0.91978
"M314.905T90.961",0.85277,1.124,1.1033,1.09,1.1047,1.1019,1.1015,1.1015
"M847.188T757.14",0.85101,0.71162,0.86394,0.86019,0.86111,0.86016,0.86088,0.86092
"M367.08T114.463",0.84947,0.85427,0.7894,0.78614,0.79632,0.79435,0.79416,0.79424
"M851.154T319.552",0.84827,1.102,1.0349,1.0179,1.0142,1.013,1.0127,1.0127
"M1095.872T896.96",0.8482,0.80884,0.73868,0.72822,0.72562,0.72397,0.72392,0.72391
"M871.351T913.248",0.8481,0.99539,0.90536,0.90067,0.89741,0.8962,0.89585,0.89583
"M316.427T318.614",0.84762,1.087,1.0005,0.98489,0.98218,0.98025,0.97986,0.97984
"M338.988T94.519",0.84702,0.68333,0.66131,0.65053,0.65818,0.65815,0.65871,0.65869
"M777.278T1368.015",0.84637,0.65983,0.59196,0.5868,0.60172,0.60358,0.60349,0.6035
"M697.889T996.214",0.84479,1.1159,1.4234,1.4078,1.4038,1.4007,1.4004,1.4004
"M998.792T1400.033",0.84391,0.7628,0.89536,0.88519,0.88512,0.88325,0.88297,0.88295
"M1128.035T894.796",0.84358,0.95853,0.91808,1.0476,1.0441,1.049,1.0494,1.0494
"M429.435T314.237",0.84332,0.92843,0.84183,0.82936,0.8266,0.82467,0.82435,0.82433
"M464.295T1313.132",0.8422,0.72935,0.65266,0.65098,0.65693,0.65613,0.65594,0.65594
"M373.115T808.254",0.84099,1.4083,1.4379,1.4285,1.4235,1.4206,1.4203,1.4203
"M665.091T89.18",0.84049,0.6458,0.82619,0.83274,0.83078,0.82979,0.82951,0.8295
"M277.217T1196.341",0.83889,0.58627,0.58554,0.58912,0.58944,0.58998,0.59002,0.59009
"M731.11T823.98",0.83666,0.86037,0.77204,0.81354,0.81383,0.81195,0.81166,0.81167
"M413.091T89.817",0.83636,0.53704,0.52819,0.51953,0.53296,0.54209,0.54188,0.54187
"M1074.645T1193.891",0.83445,0.9102,0.82122,0.81194,0.81027,0.80943,0.80935,0.80933
"M447.959T106.92",0.83443,1.0281,1.0701,1.0541,1.0509,1.0485,1.0481,1.0481
"M937.815T69.273",0.83419,0.6095,0.62237,0.6138,0.63729,0.64336,0.64444,0.64455
"M506.896T66.684",0.8337,0.65749,0.7774,0.8161,0.82463,0.82345,0.82361,0.8237
"M406.181T1223.783",0.83251,0.83803,0.90849,0.89497,0.89917,0.89937,0.89979,0.89977
"M699.004T983.059",0.83227,0.93246,1.1518,1.1351,1.1312,1.1283,1.1291,1.1291
"M685.161T842.613",0.83199,0.9522,0.88005,0.87573,0.87391,0.87314,0.87303,0.87301
"M439.32T90.793",0.83148,0.81744,0.73675,0.72529,0.72277,0.72159,0.7213,0.72134
"M723.871T1121.272",0.83109,0.88035,0.85817,0.86696,0.86409,0.86201,0.86225,0.86225
"M669.182T316.584",0.82997,1.0735,0.9602,0.94438,0.94096,0.94383,0.94356,0.94353
"M693.278T872.306",0.82974,0.88147,0.80225,0.78934,0.78669,0.78471,0.78443,0.78441
"M549.062T87.818",0.82961,1.0667,0.95689,0.97562,0.97764,0.97588,0.9755,0.97552
"M409.172T733.287",0.82921,1.0587,1.038,1.0208,1.0177,1.0164,1.0165,1.0164
"M591.167T896.642",0.829,0.93793,0.88208,0.87513,0.87479,0.8728,0.87252,0.8725
"M525.195T888.058",0.82857,1.0188,0.95534,0.94923,0.94745,0.94511,0.94478,0.94476
"M213.056T1043.215",0.82806,0.5392,0.48346,0.47547,0.47411,0.4835,0.48431,0.48436
"M633.074T312.26",0.82551,1.0044,0.91483,0.90012,0.90425,0.90354,0.90356,0.90354
"M476.417T1177.093",0.82514,0.63167,0.57314,0.57645,0.57437,0.57322,0.57323,0.57356
"M483.178T941.182",0.82501,0.8147,0.74025,0.72837,0.72633,0.72446,0.72459,0.72457
"M768.448T1315.096",0.82346,0.79956,0.76479,0.76202,0.75928,0.75747,0.75722,0.7572
"M277.031T88.663",0.82306,0.55262,1.1317,1.1172,1.1134,1.1106,1.1105,1.1104
"M344.099T126.621",0.82226,0.85839,0.76813,0.7564,0.75382,0.75191,0.75161,0.7516
"M475.187T823.258",0.82218,0.74944,0.67272,0.66274,0.67101,0.68366,0.68374,0.68372
"M515.013T86.132",0.82188,0.61003,1.4551,1.4752,1.4718,1.4689,1.4683,1.4684
"M863.373T951.624",0.82169,1.736,1.5861,1.5627,1.5573,1.5549,1.5543,1.5543
"M567.778T908.116",0.82089,0.91756,0.9441,0.9345,0.93336,0.93097,0.93096,0.93096
"M421.075T89.496",0.81934,1.045,1.002,0.99227,0.98916,0.98749,0.98718,0.98717
"M559.667T1200.71",0.81807,0.74457,0.92057,0.90995,0.90668,0.90709,0.90675,0.90672
"M377.181T797.379",0.81755,0.94953,0.84903,0.83582,0.83302,0.83293,0.83267,0.83265
"M888.803T66.684",0.81726,0.55842,0.83541,0.83387,0.84984,0.85588,0.8556,0.85558
"M699.853T67.836",0.81664,0.6,0.971,1.0237,1.027,1.025,1.0252,1.0252
"M1071.041T895.445",0.81648,0.9282,0.85272,0.889,0.89116,0.88939,0.89256,0.89253
"M180.067T785.272",0.8162,1.4374,1.3622,1.3406,1.3358,1.3332,1.3327,1.3326
"M789.181T317.533",0.81555,1.1215,1.0529,1.0357,1.0319,1.0303,1.0306,1.0306
"M697.499T992.528",0.81372,0.5979,0.54557,0.69066,0.70165,0.70075,0.70084,0.70097
"M459.149T771.729",0.81023,0.84843,0.76785,0.75515,0.75262,0.75074,0.75053,0.75052
"M627.229T851.009",0.80705,1.4659,1.4675,1.4667,1.4615,1.4602,1.4598,1.4597
"M323.042T818.446",0.80635,0.81882,0.82198,0.80873,0.8087,0.80681,0.80663,0.80661
"M723.751T1120.766",0.80633,0.54079,0.54064,0.66049,0.68275,0.68298,0.68431,0.68458
"M354.957T108.842",0.80461,0.54568,0.52044,0.52631,0.52515,0.53578,0.53589,0.53588
"M529.159T788.61",0.80447,0.88749,0.80708,0.79512,0.79224,0.79116,0.79086,0.79084
"M238.892T97.993",0.80434,0.63889,0.60506,0.60459,0.60475,0.6041,0.60387,0.60386
"M434.871T1737.903",0.80411,0.78986,0.77384,0.79575,0.80033,0.80433,0.80403,0.80403
"M942.469T1308.469",0.80407,0.81492,0.80937,0.7967,0.79419,0.79229,0.792,0.79198
"M661.253T876.035",0.80373,0.97879,0.92019,0.90498,0.90194,0.90032,0.89998,0.89996
"M563.801T1148.286",0.8032,0.52203,1.0107,0.99409,0.99052,0.99199,0.99492,0.99528
"M1209.581T888.373",0.80239,0.9003,0.90275,0.88955,0.88648,0.88522,0.88507,0.88505
"M1035.397T978.889",0.79838,1.6073,1.4405,1.4305,1.4254,1.4233,1.4228,1.4227
"M429.419T313.767",0.79761,0.84625,0.75668,0.75211,0.74967,0.74806,0.74785,0.74783
"M393.176T847.594",0.79724,0.95894,0.98543,0.96988,0.9672,0.96476,0.96446,0.96444
"M409.002T109.878",0.79722,0.65674,0.69046,0.68094,0.67881,0.67923,0.67936,0.67943
"M610.83T67.188",0.79688,0.79906,0.72441,0.73268,0.73255,0.74081,0.74052,0.74051
"M503.143T589.731",0.79566,0.98102,0.883,0.88026,0.87824,0.87624,0.87593,0.87591
"M891.19T804.294",0.79281,0.6871,0.68136,0.67673,0.67442,0.67353,0.6738,0.67383
"M669.068T89.15",0.79072,0.78736,0.70523,0.73458,0.73196,0.73076,0.73048,0.73046
"M418.894T1736.453",0.7901,0.77885,0.73258,0.77735,0.78062,0.78752,0.78721,0.7872
"M558.799T1194.269",0.79007,0.66108,0.65816,0.65592,0.65374,0.65666,0.657,0.65699
"M721.505T1351.281",0.78941,0.61402,0.91297,0.92963,0.92867,0.93374,0.93451,0.93456
"M1001.569T1093.359",0.78895,0.67416,0.79724,0.81078,0.80788,0.80588,0.80576,0.80582
"M457.136T788.61",0.78787,0.89131,0.79704,0.78436,0.78191,0.77995,0.77965,0.77963
"M429.486T320.767",0.78781,0.87993,0.83015,0.82161,0.81884,0.81675,0.81643,0.81641
"M925.329T1121.023",0.78718,0.97568,0.95835,0.95489,0.95576,0.95463,0.95435,0.95435
"M453.099T792.789",0.78645,0.99164,0.90959,0.89578,0.89271,0.89167,0.89133,0.8913
"M502.199T804.61",0.78628,0.97372,0.90246,0.88811,0.88622,0.88451,0.88418,0.88416
"M614.334T1180.618",0.78541,0.9837,1.0103,0.99516,0.99224,0.98969,0.9893,0.98929
"M1129.063T893.528",0.78444,1.5943,1.4922,1.5495,1.5439,1.5419,1.5413,1.5413
"M307.139T820.104",0.78385,0.51576,0.79262,0.78948,0.78665,0.78739,0.78784,0.78782
"M561.217T921.818",0.78259,0.93437,1.0035,0.9886,0.98507,0.98326,0.98302,0.98304
"M309.119T137.634",0.78181,0.74125,0.69977,0.68921,0.68722,0.6866,0.68641,0.68639
"M476.12T661.378",0.7813,0.76906,0.92233,0.91095,0.92136,0.92051,0.92114,0.92116
"M323.187T1016.246",0.78104,0.80593,0.72719,0.72823,0.72568,0.724,0.72377,0.72376
"M806.921T938.616",0.7797,0.82128,1.273,1.2565,1.2524,1.2563,1.2558,1.2558
"M304.981T94.204",0.7792,0.52369,0.49926,0.49275,0.50326,0.51933,0.51913,0.51911
"M413.104T602.912",0.77856,0.71004,0.78879,0.78969,0.78812,0.78713,0.78701,0.78701
"M969.321T316.442",0.77762,1.207,1.0892,1.0713,1.0677,1.0792,1.079,1.079
"M472.901T67.482",0.77649,0.48613,0.43469,0.51408,0.51519,0.51651,0.51652,0.51651
"M1134.038T907.684",0.77502,0.98446,1.1475,1.1682,1.164,1.1623,1.1619,1.1618
"M831.18T89.251",0.77465,0.66154,0.59317,0.6356,0.63838,0.64144,0.64161,0.64181
"M431.759T791.911",0.77346,0.58406,0.68047,0.70656,0.70603,0.70445,0.70663,0.70661
"M1167.705T1197.565",0.77252,1.4972,1.3758,1.3923,1.3934,1.3917,1.3915,1.3914
"M633.261T1246.267",0.77206,0.94105,1.0329,1.0181,1.0154,1.0149,1.0145,1.0145
"M1197.053T906.963",0.76936,1.1983,1.0818,1.067,1.0656,1.0689,1.0701,1.0701
"M310.974T92.682",0.76932,1.2692,1.1353,1.148,1.1439,1.1427,1.1423,1.1422
"M1074.386T1195.935",0.76927,0.83601,0.8828,0.86991,0.87517,0.87572,0.87547,0.87544
