"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M612.88T11.54"," 9656.268"," 8194.510"," 8194.510"," 9909.640","14328.680"," 8643.676"," 8497.416"," 9230.146"," 9464.308"," 8551.878"," 8876.786"," 9502.442"," 8819.614"," 8769.571"," 8057.841"," 6742.491","10128.280","11394.080"," 7616.991"
"M618.85T19.56","4178.242","7387.009","7387.009","7341.960","6963.523","6505.061","6354.828","6338.585","7574.146","7577.286","7734.705","7272.679","6385.098","6195.748","6530.154","5790.844","7920.978","7466.687","6975.002"
"M624.87T18.56"," 6189.754"," 9183.468"," 9183.468"," 7815.376"," 8034.492","13597.495"," 6471.020"," 6776.239"," 9295.428"," 9262.440"," 7628.480"," 8131.537"," 7096.803"," 7606.094"," 6185.239"," 8316.351"," 7829.418"," 7407.142"," 7288.087"
"M626.86T18.56","12856.20","17500.17","17500.17","18679.87","21097.10","21060.33","17676.87","18925.05","20721.98","15729.24","19654.79","19907.19","20304.96","18482.66","14400.43","14969.80","17855.41","19359.77","17484.30"
"M631.47T1471.08"," 32113.96","433184.66","433184.66","556866.49","417166.08"," 68439.34","413667.34","591543.81","592736.35","732654.21","480646.48","459374.63","763390.15","642024.02"," 56237.42","730394.53","818780.92","501271.34","652227.44"
"M631.86T17.56"," 8829.019","14190.621","14190.621","10531.500"," 9462.225","10363.992"," 9289.740"," 8074.502","10373.642"," 7425.510","10239.086","11529.807"," 9561.351"," 9767.034"," 8268.145"," 9101.921"," 9667.565"," 9811.141","10701.670"
"M632.47T1471.09"," 11585.88","177558.99","177558.99","243774.77","162435.57"," 38350.97","175327.47","279545.86","260193.99","306360.84","202134.76","210993.68","324133.76","267189.18"," 12161.83","306271.20","369905.48","241350.74","282661.41"
"M632.88T17.56","30286.87","45441.46","45441.46","48715.71","51584.97","81871.42","45786.95","40236.35","53485.98","47011.89","53177.05","46270.40","43449.37","39739.33","33633.49","43077.59","49981.50","53412.17","36385.21"
"M633.48T1454.22"," 183005.5"," 864318.2"," 864318.2","1033543.0"," 815745.4"," 553228.2"," 687703.4","1078898.0"," 977368.9","1246136.3"," 976177.8"," 771099.9","1331026.8","1354085.2"," 193736.1","1616651.0","1160831.3"," 979495.3","1009593.5"
"M633.48T1420.61"," 173923.3"," 791068.9"," 791068.9"," 985980.8"," 815745.4"," 553228.2"," 743211.7","1087355.6"," 972622.1","1262454.6"," 974639.9"," 820480.7","1083809.0","1088903.7"," 193736.1","1239196.3","1077276.1"," 979495.3"," 916026.7"
"M633.88T17.56","10299.237","11374.136","11374.136","12429.176","18256.011","12778.372","11319.283","14139.950","13451.996","22706.625","14892.544","15700.962","17760.080","12330.960"," 9171.493","23520.655","14483.320","17273.211","11706.264"
"M634.48T1420.61"," 86236.05","335057.97","335057.97","420986.22","337046.65","180475.53","301459.20","422340.50","430817.60","528140.69","425647.96","373124.11","439582.41","425340.92"," 73552.94","490337.12","471158.80","423940.34","419908.69"
"M637.36T17.55"," 5742.402"," 9257.634"," 9257.634","10657.878"," 9232.303","16894.069"," 7470.344"," 9356.435"," 9896.342"," 9146.874"," 8482.585"," 8994.297"," 8556.174"," 9218.044"," 8467.285"," 9854.121"," 9983.862","10086.827","13265.279"
"M637.87T18.56"," 4993.554"," 8191.225"," 8191.225","12234.594"," 8137.721"," 7285.758"," 8946.760","12934.851","12080.132","12168.941","11195.486"," 8043.326"," 8958.260"," 8678.231"," 6763.224"," 9317.118","16535.965"," 9729.100"," 5770.762"
"M644.87T18.05","7965.999","7755.913","7755.913","9971.826","9830.578","7427.784","9132.461","6428.917","7956.559","8521.838","9542.542","8792.155","6773.552","8556.174","7320.710","8571.955","7274.822","7946.536","7971.162"
"M647.46T1437.41","  38118.15"," 548711.59"," 548711.59"," 565574.82"," 488103.22","  73249.01"," 421695.46"," 616859.27"," 837274.19"," 880800.65"," 474692.63"," 607244.03","1254483.88"," 908818.54","  31589.31"," 861226.22","1100472.04"," 515959.70"," 945518.41"
"M648.47T1437.41"," 17233.82","270241.10","270241.10","273653.77","223105.67"," 25714.71","178802.37","272154.15","399029.96","394868.74","256515.81","262997.13","504272.44","376959.99"," 20230.60","410965.72","541551.05","223728.17","392771.73"
"M649.48T1420.61","  73403.63","1192119.49","1192119.49","1342487.57"," 939520.39"," 107732.87"," 781987.70","1448823.03","1524941.57","1718325.08","1116959.97"," 868811.66","1931592.83","1724729.99"," 114077.35","1770482.02","2211530.69","1073620.43","1383877.43"
"M649.48T1386.28","  41290.32"," 825317.44"," 825317.44"," 889233.49"," 889505.68","  67292.05"," 576270.21"," 939029.85","1452014.64","1265154.61","1338393.08","1182295.69","1219215.90","1104354.61","  95374.85","1056134.85","1389890.02"," 929855.19"," 893503.79"
"M650.48T1420.61"," 38416.83","455895.65","455895.65","569376.15","455040.39"," 60841.31","346355.78","611911.17","804815.56","749551.71","507297.56","563744.96","843766.74","669273.57"," 71943.23","752969.24","922112.41","477378.70","500459.62"
"M650.48T1403.57"," 26475.91","400334.76","400334.76","481787.77","462658.65"," 34756.23","315320.94","586657.51","612039.94","625641.98","458340.79","687975.85","684872.02","551224.64"," 54466.55","578034.21","801987.49","420465.36","489472.56"
"M653.86T17.74"," 7314.992","10517.761","10517.761","12286.750","11159.794","17996.449"," 9598.480","13719.086","11582.562","12096.159","12089.286","11567.877","11279.869"," 6601.746"," 9811.691","12005.949","11553.385","13686.994"," 9761.885"
"M660.87T12.55","32754.00","34386.85","34386.85","32749.96","32420.97","27352.98","30669.73","32206.33","32586.25","34233.04","38715.38","42506.00","31546.63","32784.12","28611.76","28933.29","32166.46","33480.14","28458.14"
"M660.87T17.56","22777.08","29007.96","29007.96","40826.11","41373.87","63388.21","38447.00","43842.91","41031.52","27962.95","34689.76","36262.46","43050.54","25997.06","24148.92","30936.66","38685.71","39274.45","38667.66"
"M663.46T1386.95"," 471318.3"," 904769.7"," 904769.7"," 901914.6"," 949979.9"," 519785.4"," 877714.1"," 928131.1","1285857.2","1278093.2"," 855511.1","1169941.3","1334834.6","1045523.2"," 434978.0","1307898.2","1538980.2"," 920352.3","1149554.3"
"M664.85T11.54"," 9693.616","10194.492","10194.492"," 9929.700","10459.284"," 8240.232"," 9756.195","10441.230","10970.814","10098.196","10463.215","11008.357","11271.955"," 9416.292"," 8723.977","10149.260","10368.952"," 9506.434"," 9051.723"
"M664.85T18.57","16878.73","21336.79","21336.79","23526.37","23242.63","27371.60","19855.27","24885.69","24300.68","22658.51","24557.45","25751.02","23798.39","18881.35","15927.99","18104.45","24059.96","24345.79","21806.99"
"M665.47T1403.68","  63488.15"," 697703.25"," 697703.25"," 853613.22"," 667453.15"," 204132.63"," 449393.12"," 843536.34","1202183.09","1244449.17"," 615799.04"," 741197.43","1454499.71","1034103.80","  78154.96","1154432.82","1593210.04"," 757404.24"," 927754.43"
"M665.47T1386.55","  63530.90"," 667321.55"," 667321.55"," 879737.37"," 734407.28"," 166500.44"," 476070.97"," 844993.26","1269474.31","1162660.00"," 707920.63"," 938375.26","1410854.69"," 970348.52","  80436.44","1119360.89","1636728.81"," 738048.15"," 900087.02"
"M666.48T1403.51"," 31366.50","322565.40","322565.40","359326.24","288704.57","110342.63","194686.69","359326.78","509434.21","512315.90","286452.76","306881.11","583702.86","502584.74"," 29409.37","496383.21","703382.87","334609.57","407719.10"
"M667.87T17.56"," 8262.062","15142.451","15142.451","16984.802","19097.958","12445.242","16073.503","16594.025","17819.410","17150.770","18505.350","18842.831","18422.525","16164.453","15058.825","19571.260","17475.522","18170.454","12290.008"
"M670.37T13.55","16130.33","17835.57","17835.57","18489.30","18868.87","15499.21","17193.43","18014.25","18796.09","16834.74","19227.69","17948.11","16928.95","17773.95","14124.94","16283.71","16252.82","17219.70","18331.36"
"M671.36T17.55"," 6863.006","11950.046","11950.046","11632.794","15841.131","19862.033","13961.760"," 5198.256","12175.026","17038.490","13129.270","10294.792","10455.540"," 9063.306"," 9426.603","12470.336"," 9580.660","11634.595","13686.881"
"M671.86T17.56"," 5855.850"," 8744.657"," 8744.657"," 9227.600","10377.566","13176.830"," 6629.830"," 8062.512"," 7977.181"," 8614.871"," 8223.957"," 9261.702"," 7566.123"," 6816.008"," 7224.685"," 5850.006"," 6337.624"," 8837.721"," 8072.717"
"M672.87T17.56","29749.78","42755.81","42755.81","49155.02","48656.62","76689.23","44717.75","47130.27","47425.85","44221.13","48438.88","52358.61","49449.86","34753.62","62566.92","39454.86","35702.79","36091.95","43514.15"
"M673.87T17.56","5160.031","5718.629","5718.629","5815.394","7343.997","6636.748","6357.105","8506.032","7088.753","4535.066","6686.226","7917.543","6856.098","7122.728","5526.654","7414.865","8595.710","7320.440","6519.482"
"M676.85T19.54"," 6009.289"," 8387.086"," 8387.086"," 8013.970"," 8612.333"," 9063.650"," 8105.783"," 8703.997"," 7872.384"," 7570.279"," 8117.699","10134.312"," 8506.937"," 7734.164"," 8109.848"," 7846.777"," 7969.167"," 8405.722"," 8778.256"
"M680.86T18.56","13173.794","20961.720","20961.720","19859.400","17392.101","29200.161","17022.916","19422.008","20659.794","17704.893","20994.796","22651.752","19442.630","19176.634"," 9815.705","14954.134","18958.706","20519.026","20736.022"
"M680.86T11.54","10392.019","14332.870","14332.870","10880.544","15546.267","10198.119"," 9658.890","11133.951","10872.520"," 9681.031","10264.661","11339.149"," 9339.792","10178.420"," 8587.539"," 9725.202","11375.763","12468.371","10503.147"
"M687.86T17.56","10414.60","10973.00","10973.00","12583.64","13945.61","12108.42","11953.84","12892.51","12076.52","11162.64","12474.27","13815.67","12396.03","20760.34","21165.20","12534.02","11953.75","12509.42","15369.97"
"M691.86T17.56"," 8922.475","11745.184","11745.184","11676.926","12975.724","13151.201","12517.440","14723.949","17046.988","11432.510","13316.315","14697.962","13798.699","12573.524"," 8864.439","11348.398","12169.486","15199.303","12290.798"
"M692.85T18.56"," 6491.620"," 9153.378"," 9153.378"," 9067.120"," 9603.074"," 6905.187"," 8539.542"," 8752.937","10313.336"," 8543.889"," 7347.978","10928.688"," 6698.704"," 8343.595"," 7590.063"," 9066.395"," 8531.082"," 8475.904"," 7557.222"
"M694.85T18.56","17287.06","20546.54","20546.54","25079.01","23526.73","40292.40","24591.55","26628.28","27532.35","24788.05","27839.27","29355.80","27640.82","24957.10","19440.78","17911.81","24904.83","23409.00","26312.70"
"M696.85T11.54"," 7590.936","14529.458","14529.458"," 9063.108"," 8868.526"," 8022.272"," 9464.308"," 9530.506"," 9650.866"," 6953.410","11983.858"," 8279.824"," 9650.784"," 8960.083"," 7634.483"," 9073.970"," 9283.922"," 9077.150"," 8498.347"
"M696.84T19.05","13973.89","26755.07","26755.07","21018.87","22121.42","24831.81","20334.82","22646.92","24818.23","28393.51","22820.26","23724.34","23830.11","15513.23","14944.53","12079.55","21682.85","22653.25","20972.73"
"M697.85T18.56"," 5572.353"," 8547.566"," 8547.566"," 9004.934"," 9291.752"," 6971.456"," 8914.161"," 7831.610"," 7678.968"," 6527.677"," 9877.544"," 9694.601"," 9536.224"," 7987.000"," 7190.691"," 7828.821","10354.972"," 9992.469"," 6900.155"
"M700.87T17.56"," 47331.86"," 58573.49"," 58573.49"," 77072.53"," 78140.62","126303.66"," 71812.79"," 63327.14"," 64956.29"," 69146.97"," 82564.95"," 71913.09"," 61922.95"," 53898.58","105459.43"," 59536.07"," 71852.91"," 59987.02"," 73658.52"
"M702.37T13.55","12877.721","12874.125","12874.125","13552.536","14814.973","14422.803"," 8170.438","14640.467","14314.439","13385.380","13789.929","15420.699","12405.736"," 8840.979","14152.460","13286.169","12981.646","14104.824","12999.372"
"M705.35T17.56"," 8171.686","12487.799","12487.799","14144.306","15494.143","21720.336","12302.798","12892.425","14289.372","13314.228","11263.333","12466.728","13227.083","12727.961","12246.355","12138.870","14551.524","14896.440","14806.286"
"M705.35T12.55"," 7351.910"," 6954.020"," 6954.020"," 8294.810"," 9947.754"," 5723.263"," 9624.788"," 8984.874"," 6824.808"," 4404.824"," 9773.014","10215.376"," 8701.217"," 8960.083"," 5634.068"," 7576.787"," 9899.642"," 9723.082"," 6754.654"
"M705.86T12.55","11602.31","13743.15","13743.15","15143.29","11532.49","21680.27","13225.56","11276.77","12499.39","12284.67","13580.37","12120.23","13454.24","12713.92","18264.81","11965.03","13295.56","11136.05","11847.14"
"M706.84T18.57"," 9624.185","12026.263","12026.263","12936.694","17739.058","21861.413","13444.275","16330.817","13416.128","13655.082","16726.028","14172.629","13569.840","13977.823","16337.241","10128.629","14551.524","12818.340","14522.125"
"M706.84T11.54"," 7660.029"," 8612.317"," 8612.317"," 8744.154"," 7741.154"," 6982.866"," 8615.834"," 7751.184","10176.438"," 6604.441"," 8032.428"," 9722.245"," 9400.116"," 7500.944"," 5878.853"," 7118.112"," 6929.348"," 8373.658"," 7298.992"
"M711.85T17.56","11191.86","10364.94","10364.94","16525.43","16078.96","29186.44","16068.06","14736.01","15974.43","13809.18","15567.78","18438.56","12701.47","15630.16","26493.24","14218.04","13508.05","15213.50","13804.90"
"M712.85T18.56"," 9249.645","10870.713","10870.713","14922.634","13883.554","20790.867","12392.053","12463.213","15305.780","12718.979","12058.066","11920.345","14080.114","10987.805"," 8856.411","11089.032","12060.072","12535.339","12352.948"
"M712.86T11.54","8356.565","8559.602","8559.602","8308.852","8290.798","7331.823","8772.158","9428.200","8820.382","7490.446","8132.708","8651.328","7638.365","8147.900","7712.734","6376.011","8311.206","8172.444","8281.829"
"M717.85T18.56"," 8137.645","12226.834","12226.834","13945.712","13979.829","19864.036","11809.512","11915.589","13235.588","12891.231","14306.792","14037.988","13711.115","10374.680"," 9731.416"," 9448.854","12180.432","13544.589","10525.544"
"M717.85T11.54","6941.085","7490.404","7490.404","7646.872","8198.522","6292.417","7862.274","8473.840","7709.058","7300.384","8010.366","8518.395","8015.568","7827.794","7407.756","6689.727","7330.468","8156.396","6793.937"
"M718.83T19.56"," 6718.472","11273.307","11273.307","11028.988"," 8716.419"," 9826.559"," 8847.745"," 9733.522","10932.415"," 8658.111","12353.876"," 8965.771"," 8896.707"," 8279.869"," 7049.724"," 8974.654","10957.291","12410.383"," 8786.363"
"M720.85T18.56","18504.96","21237.90","21237.90","23745.02","29137.01","41195.12","23217.44","28364.81","26737.97","21225.57","26027.85","31090.99","26467.65","23618.73","18298.83","21783.15","26543.39","25029.31","25095.06"
"M725.52T13.55"," 8317.226"," 9487.329"," 9487.329"," 8521.488","10245.371","10309.452"," 8954.784","10055.339"," 9336.344"," 8984.606"," 8448.027"," 7822.805"," 8736.074"," 7347.193"," 8244.655"," 8355.637"," 9194.587"," 9965.606"," 8283.212"
"M725.85T17.56","13003.59","16078.21","16078.21","21704.92","22587.82","32603.54","17818.32","22658.55","22617.65","21782.77","20952.67","19099.01","22830.09","19194.23","14445.60","19266.85","21131.20","18876.78","16238.70"
"M725.86T12.54","13867.23","11425.61","11425.61","13510.41","17339.86","12506.46","11373.54","16100.16","17153.31","13113.43","14711.08","13631.85","13009.50","16143.07","13322.73","10530.05","15828.19","15894.36","15288.23"
"M727.85T17.56"," 6126.237"," 9550.191"," 9550.191"," 7999.928"," 7446.269","12411.240"," 7587.873"," 7741.420"," 7800.033"," 8705.603"," 7105.252"," 7002.903"," 8852.819"," 7552.010"," 6478.406"," 7570.592"," 8539.134"," 7293.927"," 7849.904"
"M728.86T17.56"," 35563.19"," 49545.15"," 49545.15"," 59987.42"," 64632.14","102005.25"," 55211.14"," 62975.42"," 63184.99"," 54762.67"," 53138.94"," 55273.32"," 64743.26"," 41832.24"," 41335.94"," 48376.77"," 59505.98"," 63418.68"," 58721.36"
"M729.86T17.55"," 7030.046"," 9737.512"," 9737.512"," 8206.546"," 8736.961","15836.437"," 9614.758"," 8593.285"," 9544.409"," 9010.977"," 9258.206","11351.954"," 8576.757","15894.380"," 7214.351"," 9112.423"," 7286.863"," 8455.484","11742.790"
"M732.84T18.56","12430.57","16617.22","16617.22","19552.48","19567.75","23526.35","16585.61","20108.62","19791.20","17504.05","18776.16","19575.33","20503.50","15154.05","13869.62","13230.94","17589.91","19501.56","15873.06"
"M732.84T11.54"," 9312.669","10392.931","10392.931"," 8908.646"," 9368.020"," 8817.221"," 9175.444"," 8842.965"," 9191.492"," 8237.058","11717.105"," 9969.053"," 7977.446"," 8501.497"," 7325.492"," 9370.378","10118.341"," 8856.490"," 8477.456"
"M733.85T17.56","13323.07","27158.98","27158.98","15959.74","17702.75","21443.90","12243.98","14912.49","14471.75","14642.35","12035.26","14111.88","11331.77","12519.37","10628.76","14654.61","14828.25","14792.14","14279.07"
"M739.35T12.55"," 9346.282"," 7868.389"," 7868.389","12029.982","10754.020"," 9171.776"," 9800.286"," 9985.868"," 7749.178"," 8587.979","10751.020","13826.480"," 9215.395","12764.063"," 7895.320"," 7812.615","11293.866"," 9881.556"," 9087.758"
"M740.86T12.55","34959.39","32904.42","32904.42","46238.30","35367.79","34167.90","35896.30","34635.60","38934.45","38245.72","33796.37","45579.67","42828.10","37215.91","30006.23","30456.43","37502.71","42604.37","34141.74"
"M741.85T17.56"," 8032.177"," 8610.003"," 8610.003","10003.922"," 9122.122","15636.128"," 9440.236","10278.700"," 9478.350"," 8704.891"," 9092.064","11797.286"," 9078.613"," 9575.053"," 8553.371"," 9883.654"," 8858.496","10538.027"," 8719.307"
"M744.84T18.56"," 7927.267"," 8391.183"," 8391.183","11221.564","12052.051"," 9870.234"," 8982.868","11729.032","12491.420","10452.810","10986.662","11093.554","11335.228"," 9333.921","16742.413","10417.749","11314.571","10412.910"," 9097.996"
"M745.85T17.56","13973.75","15114.70","15114.70","20617.67","15841.48","36934.39","17220.04","18951.54","18326.82","15454.54","17813.28","16880.49","20978.79","15434.25","28265.73","19233.42","20854.38","19828.49","18534.51"
"M748.52T13.55"," 8691.774"," 8969.595"," 8969.595"," 8621.788","11155.981"," 8386.426","10056.064","10176.438"," 8360.044"," 8177.749"," 9009.588","10965.031","11025.487"," 8913.676"," 9050.830"," 8206.423"," 9148.226"," 8499.309"," 7621.614"
"M752.84T11.54","6407.011","4904.709","4904.709","7257.708","7823.400","6159.925","6325.093","6972.856","7237.648","5475.155","7146.190","6246.957","7085.793","6957.593","4683.018","5318.030","6702.097","6234.648","5506.979"
"M752.84T18.57"," 7031.319"," 7708.483"," 7708.483","11355.966","10265.002","11533.086"," 8698.060","12991.011","10377.038"," 7570.503","10559.584","13347.924","12135.918"," 7716.356"," 6473.568"," 6514.546","10272.990","13051.183","10504.596"
"M755.85T17.56"," 8250.713","13239.406","13239.406","13189.450","14839.928","25941.008","10162.742","17475.374","15644.794","24950.289","15199.462","18705.950","12871.941","13776.354","14018.135","24166.265","17217.498","12900.019","15518.988"
"M757.84T19.56","2963.923","5566.650","5566.650","5125.330","5816.675","4833.359","5494.445","5183.197","5179.674","4961.477","6010.561","5345.439","5109.968","4056.322","3867.120","5327.747","4976.951","4471.306","4618.891"
"M759.85T17.56","14786.95","22905.26","22905.26","23181.34","25249.94","18919.64","20844.35","21848.25","23829.27","19638.79","20301.27","20826.58","24530.40","23185.51","14439.58","20616.65","20944.65","24616.13","25263.15"
"M760.35T17.56"," 6448.865"," 5977.386"," 5977.386","10379.044"," 9090.232"," 7727.659"," 6177.153"," 6661.970"," 6735.261"," 5383.425"," 5612.788"," 7201.177"," 6297.656"," 6246.898"," 5554.980"," 6911.482"," 4814.400"," 6844.823"," 7745.805"
"M760.84T18.56"," 5715.074","11506.416","11506.416"," 9155.384","10678.169","17854.555"," 9071.132"," 9071.630","10231.182"," 8734.904"," 9727.094"," 9536.494","11322.650"," 8071.200"," 9183.534"," 9712.325"," 9341.846"," 9309.850"," 7787.036"
"M761.84T18.56"," 6630.394"," 7051.248"," 7051.248"," 9861.496","10897.240"," 7431.971","13823.346"," 7624.773"," 8510.866"," 9577.885"," 6636.076"," 8351.687"," 8861.035"," 7612.108","11836.226"," 6457.177"," 6339.612"," 9343.948"," 9717.064"
"M761.85T12.54","5673.128","6649.230","6649.230","5945.784","6605.758","5323.922","5200.765","6650.279","5821.412","6759.979","6971.521","6588.627","7241.660","6376.123","5339.122","5406.736","5833.492","7904.332","5882.083"
"M762.84T17.56","21617.81","29397.75","29397.75","33080.95","33940.70","51068.73","30218.38","35757.87","36459.05","30954.99","31311.99","32896.40","34609.69","30293.59","36621.90","20478.54","32455.07","31323.80","33446.04"
"M762.85T11.54","14653.401","18531.428","18531.428","20268.624","20633.716"," 5081.332","18846.370","19125.204","20719.974","17899.980","19159.196","21363.974","19883.424","20228.482","14879.718","17031.544","19811.317","20380.960","18544.400"
"M764.83T18.56","13926.61","24322.06","24322.06","20764.11","20279.61","28252.35","19081.07","21041.82","22709.93","20868.04","21207.43","22284.65","21480.38","17068.22","16142.90","17060.98","16889.48","21164.97","17637.95"
"M764.84T11.54"," 8446.200","11542.524","11542.524"," 9179.456"," 9582.493"," 8253.665"," 9402.122","11077.780"," 9727.094"," 8447.587","10310.790","10128.250","10021.968"," 9281.917"," 7359.602"," 8797.035"," 9675.012"," 9175.444"," 8423.209"
"M766.83T19.56"," 7751.922","11174.996","11174.996","12513.428","10896.149","10543.858","10862.490","11161.800","10172.426"," 9548.671","10541.537","11441.578","10916.309","10008.277"," 9069.018"," 9905.484","10905.143","10621.770"," 9390.086"
"M766.84T11.54","5646.984","8700.545","8700.545","6202.552","6338.263","6171.122","5414.194","7229.624","6391.116","5095.300","5762.483","6031.898","5157.317","5469.271","5513.682","4664.635","5538.608","7543.312","7821.505"
"M768.86T17.56"," 33870.61"," 44124.01"," 44124.01"," 48992.54"," 66934.70","104216.08"," 42319.75"," 53006.00"," 45009.67"," 61651.36"," 51736.75"," 58982.42"," 49560.02"," 43993.32"," 86601.03"," 46413.48"," 46815.59"," 51764.83"," 61030.65"
"M771.18T13.55","20873.76","21610.25","21610.25","24124.16","23965.03","22062.54","23907.51","24166.74","22796.70","20386.99","24237.68","25761.60","24412.32","24151.33","19389.76","23319.79","23963.03","24382.08","22229.43"
"M772.84T17.56","38160.97","48380.30","48380.30","58210.11","58819.88","54080.85","53523.82","77113.87","59182.53","50440.62","58034.35","66205.84","59818.65","48715.82","42651.64","70459.51","53297.37","58115.01","49660.93"
"M773.34T12.55"," 9258.514"," 8856.951"," 8856.951","11372.014","10007.046"," 9059.811"," 9455.573"," 9755.749","10682.308"," 9619.881","11526.183","13756.587","10657.787"," 8567.665"," 9223.579"," 9231.910","10208.504","11229.588"," 6895.480"
"M773.85T12.55","13528.229","14745.661","14745.661","13989.844","13979.814","23533.955","11101.204","13049.030"," 9159.396","10193.008","13441.978","14733.790","12693.968","17166.469","11437.538","11335.396","13598.420","12666.184"," 7260.299"
"M774.82T18.56","12468.51","20911.95","20911.95","21618.66","20343.67","32312.11","20178.35","21587.08","23716.94","21377.79","22128.19","22729.99","18733.38","18446.55","15038.75","16816.58","19476.34","21076.05","21482.25"
"M774.83T11.54","10567.554","11307.822","11307.822","11299.798","12135.821"," 9600.974","10836.412","11362.649","10266.708","10876.369","11889.197"," 9582.944","13731.070","10970.632"," 9237.624","10080.026","11460.365","11506.416","10809.882"
"M777.86T13.55","4926.395","7116.665","7116.665","8100.228","5981.235","9626.418","5777.280","5948.716","7147.575","3182.047","5044.765","5585.493","7047.806","5808.075","3452.741","4869.720","7314.219","4254.728","5664.865"
"M780.84T18.56","11700.583","11579.757","11579.757","18344.870","17375.503","28162.520","15837.370","18149.709","17971.754","15472.062","18792.208","16653.340","16839.584","15728.438"," 9562.837","15923.029","14515.483","19206.720","15765.154"
"M780.84T11.73"," 7882.249"," 8812.836"," 8812.836","11241.624"," 9536.524","10450.040","10226.588","11618.752","11480.338","10291.645","11337.657","11360.876","10926.854","10938.542"," 6045.387","11735.149","10900.687","10507.428","10984.299"
"M786.82T18.57"," 8118.734","10056.413","10056.413","11434.200","11921.658","10179.926"," 9172.281","11247.909","11057.072","10005.850","11140.989"," 9700.605"," 9199.227"," 7385.569"," 9245.748"," 7606.678"," 9739.130","10403.640"," 9897.604"
"M788.84T18.56","20097.32","23581.18","23581.18","27769.06","27486.10","42270.82","27935.56","28914.38","28122.11","27296.13","29901.44","28293.27","29808.69","23672.31","20490.36","24254.25","26778.09","24066.19","27181.30"
"M789.85T12.55","14380.76","12547.53","12547.53","15331.86","16332.85","13114.80","14692.41","13063.07","13506.40","16337.45","12976.23","18672.56","13276.35","13065.12","10212.75","12944.58","12902.02","12800.29","13754.35"
"M794.18T13.55","19892.69","20001.84","20001.84","25227.46","24965.87","22627.89","22421.06","22615.14","23340.13","19734.12","22489.81","25336.18","21473.32","20352.88","20298.66","19136.66","22456.69","21866.53","21686.87"
"M794.84T17.56","11906.72","18406.00","18406.00","16477.28","16917.14","29548.71","17544.48","15864.82","16871.63","19507.26","14671.54","13378.01","18351.48","13271.57","13189.29","14133.97","15745.09","15323.60","13380.68"
"M795.84T17.57"," 7297.972","14006.152","14006.152","10260.690","13845.446","17459.601","11067.102"," 8834.668","11651.846","11588.978","11596.141","11185.617","11848.072","13801.320"," 9127.341"," 8932.535","11105.860","11733.094"," 9537.168"
"M795.84T12.55"," 6380.868"," 8044.060"," 8044.060","10268.714"," 8244.660"," 6378.257"," 7917.682","11257.672"," 7708.986"," 7166.009"," 9540.514"," 6734.819"," 8784.019"," 7321.680"," 7467.949"," 7950.618"," 8405.204","10258.985"," 5695.908"
"M796.85T17.56"," 42482.93"," 54802.13"," 54802.13"," 68751.64"," 72245.83","115210.13"," 55934.11"," 75928.32"," 77491.78"," 65273.95"," 58523.04"," 76438.63"," 76003.74"," 51761.56"," 46814.75"," 54404.75"," 58244.55"," 68826.09"," 65126.80"
"M797.34T17.56"," 5451.216"," 6856.745"," 6856.745"," 9022.988","10881.000","17054.316","11416.146"," 9001.432"," 7413.428"," 7622.487","10489.374"," 9986.992","10495.915"," 8430.017"," 4932.649"," 6972.948"," 8424.745","10185.017"," 8304.214"
"M797.85T12.55"," 9053.101"," 9203.528"," 9203.528"," 9083.168","10301.430"," 8175.290","13002.892"," 9717.632"," 9130.486","10552.064","10441.154","12641.525"," 9496.291","10121.204"," 8922.614"," 8662.894"," 9973.908"," 9957.784"," 8075.282"
"M797.85T17.56"," 8743.123","13482.651","13482.651","11201.504","11471.003","10330.770","10019.970","10250.161","12784.607"," 9462.656","13955.742","12481.332","14747.922","10165.875"," 8597.018","10950.205"," 9662.970","11506.603","10941.987"
"M799.25T813.63"," 54181.75"," 99579.61"," 99579.61","122719.93","126019.46"," 16457.89"," 92364.41","123921.77","129809.93","135514.80","140107.20","141016.55"," 84797.60","124171.78"," 40535.44"," 65218.81","140158.43","140803.61","104954.57"
"M800.83T18.56","12502.43","15011.90","15011.90","16910.58","15645.91","18440.83","16362.94","18286.62","18239.96","16607.92","19277.66","20601.62","17517.35","14662.43","13295.66","15245.23","18527.42","17266.62","16280.60"
"M800.83T11.54"," 9310.801","10997.726","10997.726"," 9039.036","10077.137"," 9039.285"," 9939.730"," 9936.299"," 8903.181"," 8467.217"," 9632.897"," 9645.093"," 9847.064","10536.320"," 8681.842"," 8513.608"," 9129.491"," 9303.138"," 7839.589"
