"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M1155.78T12.55","-0.12603199","-0.20473452","-0.20473452","-0.09018866","-0.03391593"," 0.58370158","-0.13721307"," 0.34034923","-0.03015829","-0.24961300","-0.29076179"," 0.11072606","-0.19952525","-0.14460519","-0.06956561","-0.53826853"," 0.68474469"," 0.16554592"," 0.43424888"
"M1155.77T17.56","-0.84108275"," 0.15548880"," 0.15548880"," 0.01610229","-0.01939893","-0.40829601","-0.15607263","-0.32205504","-0.01760939","-0.12959653"," 0.35214905","-0.07556866"," 0.27564826"," 0.71944825","-0.07289067"," 0.81862125","-0.13150805","-0.11884560","-0.20002242"
"M1158.1T13.08","-0.12595379"," 0.21858178"," 0.21858178"," 0.18794775"," 0.40936921","-0.08764415","-0.11592291"," 0.06328657"," 0.14893994","-0.11892586"," 0.31505299"," 0.14457252","-0.78145560","-0.16026266","-0.11754166","-0.38842850","-0.02877739"," 0.12276813"," 0.09581186"
"M1159.44T17.56","-0.71298063"," 0.01679618"," 0.01679618","-0.16929470"," 0.11354449","-0.45933468","-0.11666400"," 0.32354032"," 0.11645634"," 0.12396450"," 0.20003712"," 0.32402669"," 0.34449974"," 0.13215816","-0.21960880","-0.49034808"," 0.30840412"," 0.21771615","-0.06970909"
"M1159.77T17.56","-0.31535783","-0.62500223","-0.62500223"," 0.05012731"," 0.08804905"," 0.64572022"," 0.06505032"," 0.22023749"," 0.03626894"," 0.19211097"," 0.26306362"," 0.31908943"," 0.12120960","-0.36123895","-0.21546708"," 0.17937407"," 0.21597478","-0.01219221","-0.24201528"
"M1160.1T17.56","-0.406743779","-0.119966854","-0.119966854","-0.038289109"," 0.025670739"," 0.018610958","-0.160826678","-0.008782836"," 0.129170966"," 0.040471719"," 0.611265440"," 0.209174433"," 0.057822807","-0.309560783","-0.389386646"," 0.195671733"," 0.094765941"," 0.213586869","-0.042688068"
"M1160.77T17.56","-0.746492397"," 0.158501704"," 0.158501704","-0.104193925"," 0.157455375"," 0.845744750"," 0.152399422","-0.086564480"," 0.074947567","-0.418391911"," 0.017135084","-0.104352132"," 0.210131029","-0.055382351","-0.156770701","-0.167067743"," 0.188396594"," 0.002431423","-0.126429011"
"M1161.43T17.56","-0.61430258"," 0.01325849"," 0.01325849","-0.02696410","-0.18376962","-0.25100330","-0.21334616"," 0.76436038"," 0.28548900"," 0.21083600","-0.06551888"," 0.14064020","-0.18722755","-0.08217710"," 0.23781474"," 0.45698912","-0.32510577","-0.02742759","-0.14580377"
"M1162.76T17.56","-0.43378121","-0.20475271","-0.20475271"," 0.40901845","-0.04039107"," 0.78006932","-0.11494888","-0.05069829"," 0.18589050","-0.05814186","-0.34512742","-0.02718735"," 0.11512846","-0.30064964"," 0.58808283","-0.21829747"," 0.19377628","-0.07306548","-0.20017175"
"M1163.44T16.55","-0.21798569"," 0.20138298"," 0.20138298"," 0.09520983","-0.13053899"," 0.79316688","-0.14940390"," 0.06823222","-0.31736009","-0.35199392","-0.17362055"," 0.02797979","-0.06702423","-0.14280667","-0.23247494"," 0.77308346","-0.20499842","-0.08383099","-0.08839976"
"M1163.77T17.56","-0.867117367"," 0.356663446"," 0.356663446","-0.201776032"," 0.364260985","-0.177627089","-0.271872025","-0.241995763","-0.083913067","-0.226829173"," 0.215301895"," 0.168772677","-0.055978891","-0.199114877"," 0.001781982"," 0.259889821","-0.017969815"," 0.331580631"," 0.289279215"
"M1166.44T14.63"," 0.04289964","-0.38540705","-0.38540705"," 0.07652210"," 0.16977413"," 0.22770170","-0.03476865"," 0.21617375"," 0.09357134"," 0.11830670","-0.53112987","-0.44799166"," 0.14226626"," 0.19079768","-0.10027566"," 0.18513520"," 0.33040682","-0.06119117"," 0.15261580"
"M1166.77T17.55","-0.69336658","-0.03081086","-0.03081086"," 0.41108990"," 0.09756962"," 0.81362057","-0.01032317"," 0.01910864","-0.05648074"," 0.09875620","-0.24307179"," 0.19989472"," 0.05030500"," 0.14526607","-0.28187103","-0.07222552"," 0.05506933","-0.15819510","-0.31352440"
"M1167.1T17.55","-0.37583192"," 0.19199159"," 0.19199159","-0.12657288","-0.13862994","-0.09337263","-0.06103314"," 0.11537692","-0.20769430"," 0.05095446","-0.18370502"," 0.13364579","-0.20385837"," 0.93590125","-0.37111715"," 0.19321409","-0.10997797","-0.06742886"," 0.12614647"
"M1167.27T17.54","-0.48563147"," 0.63756120"," 0.63756120"," 0.03701239"," 0.40987279"," 0.03952966","-0.14530803","-0.41291922","-0.14609067","-0.36432249"," 0.49843752","-0.13288923"," 0.11098341","-0.24439861","-0.34011191"," 0.19491445"," 0.06705590"," 0.09843146","-0.45968837"
"M1167.77T17.56","-0.27637807","-0.26279544","-0.26279544"," 0.06727860"," 0.23538830"," 0.77638147"," 0.05597016"," 0.13085543","-0.05517972","-0.50019293","-0.36193784"," 0.02345529"," 0.19663803","-0.08579872","-0.11804955"," 0.66564379","-0.06587073","-0.35371648"," 0.19110384"
"M1167.77T12.54"," 0.03642803"," 0.34276134"," 0.34276134","-0.14171453"," 0.27127507","-0.13985056","-0.20067700","-0.20637575"," 0.06126576","-0.24939476","-0.04594506"," 0.38459159","-0.06456722","-0.02359278","-0.27008582","-0.31495212"," 0.21461169"," 0.12205382","-0.11859304"
"M1169.27T13.55"," 0.015476148","-0.655007492","-0.655007492"," 0.139444983"," 0.080825934","-0.068899252"," 0.155892237"," 0.112808143","-0.050914326","-0.015141499"," 0.376651499"," 0.145277179","-0.024891026"," 0.209213719"," 0.062566223"," 0.166551965"," 0.006294099"," 0.153337485","-0.154478529"
"M1169.5T13.55","-0.12924901","-0.16562656","-0.16562656"," 0.41356291"," 0.60559202"," 0.43400554"," 0.07714901"," 0.17293378","-0.09426340","-0.31173220","-0.14760746"," 0.05575811","-0.12598572","-0.14967969","-0.10991674"," 0.05660636","-0.29311963"," 0.03709003","-0.15989077"
"M1169.77T16.56","-0.555260850","-0.123767564","-0.123767564","-0.035050430","-0.118862026"," 0.636111383","-0.191522841"," 0.088820013"," 0.129919703","-0.093255898"," 0.086608612","-0.236325880"," 0.002657167","-0.551743930"," 0.094995555","-0.069201413"," 0.515903778","-0.056194103"," 0.599936288"
"M1170.09T14.07"," 0.115150269"," 0.521191722"," 0.521191722"," 0.029858014"," 0.295593761","-0.136396536"," 0.005390314"," 0.252954144"," 0.030220601","-0.455169516","-0.288815042"," 0.195770387","-0.413623839","-0.503664451"," 0.265834239"," 0.128087562"," 0.052727996"," 0.200369066","-0.816670414"
"M1170.77T16.68","-0.594382609","-0.180776232","-0.180776232","-0.184333598"," 0.188150695"," 0.838331239","-0.361612231"," 0.269695389"," 0.148719521"," 0.048279759"," 0.213675487"," 0.001790066"," 0.110197660","-0.278633559","-0.265149019"," 0.142876317","-0.173954167"," 0.148445861"," 0.109455655"
"M1171.43T17.56","-0.56386580"," 0.17892985"," 0.17892985","-0.15492916","-0.17940213"," 0.05000571","-0.64400870"," 0.19133244"," 0.04149920"," 0.51943869","-0.15499783","-0.12727025"," 0.20303951","-0.33374006","-0.18171501"," 0.03388390","-0.09846097"," 0.33669809"," 0.70463267"
"M1171.77T12.55"," 0.16580816"," 0.31709963"," 0.31709963"," 0.14486341"," 0.46519927","-0.28367031","-0.12448119","-0.25933187"," 0.11537206","-0.30083649"," 0.01166145","-0.09940498","-0.14123146"," 0.10817070","-0.32871903"," 0.12917524"," 0.16109661","-0.25622200","-0.14164883"
"M1172.77T13.55","-0.17185056","-0.03296583","-0.03296583"," 0.04095084"," 0.11435743"," 0.17223621","-0.08592925"," 0.08997717"," 0.14667100"," 0.04106235","-0.80425398"," 0.17423943"," 0.14954062"," 0.01382698","-0.09144270"," 0.07065176"," 0.18908132"," 0.07693001","-0.06011695"
"M1173.44T13.55"," 0.08510683","-0.24765743","-0.24765743"," 0.22119154"," 0.14349191"," 0.15454046"," 0.07386961"," 0.27213308","-0.70377021"," 0.03399853"," 0.10018768"," 0.11744599"," 0.16109830"," 0.04663390"," 0.03987064"," 0.14993532"," 0.19270880","-0.65609207"," 0.06296456"
"M1174.45T13.55","-0.126300948"," 0.308143881"," 0.308143881","-0.092538585"," 0.082286858","-0.228341113"," 0.109642147"," 0.023522998"," 0.022382630","-0.233273039"," 0.005816126","-0.155146019"," 0.048034212"," 0.073683012","-0.045350727"," 0.328539735","-0.563123065"," 0.176143706","-0.042265690"
"M1175.76T17.47","-0.52113105","-0.09123206","-0.09123206"," 0.20366311","-0.24994434","-0.08596737","-0.17011138","-0.10677284"," 0.21764630"," 0.13189386"," 0.21394965","-0.03853597"," 0.09154302","-0.22607125","-0.24043367","-0.25561785"," 0.90287952"," 0.02552207"," 0.28995231"
"M1176.77T17.56","-0.403043158","-0.097445855","-0.097445855","-0.241462357"," 0.057176567","-0.213616219","-0.233818999"," 0.869056324","-0.285968327"," 0.159163198"," 0.225526492","-0.018926313"," 0.118878177","-0.037320908"," 0.006316514"," 0.740291202","-0.231796143","-0.111829669","-0.203734671"
"M1177.1T13.54"," 0.06215367"," 0.53150836"," 0.53150836"," 0.02295924","-0.04448252","-0.12566698"," 0.01527090","-0.14252424","-0.66627437"," 0.06786086","-0.13886247"," 0.07733912"," 0.17625630"," 0.46588384","-0.20627403","-0.26323382","-0.15624338","-0.08256441","-0.12461444"
"M1177.44T13.55","-0.058280638"," 0.090373865"," 0.090373865","-0.022203169","-0.716857643"," 0.163515311","-0.005305964"," 0.103731281","-0.726306601","-0.033646888"," 0.143949914"," 0.091805119"," 0.073086826"," 0.105666060"," 0.199559797"," 0.176944011"," 0.272675483"," 0.043896289"," 0.007023082"
"M1180.76T17.56","-0.481915759","-0.250257930","-0.250257930"," 0.178080241"," 0.019834414"," 0.735300499","-0.320471257","-0.341682856","-0.172727768"," 0.105948490"," 0.215074813"," 0.166436090"," 0.023382299","-0.518644731"," 0.650129922","-0.153310240"," 0.047264794","-0.003910469"," 0.351727380"
"M1181.76T17.56","-0.54743171","-0.11855699","-0.11855699"," 0.22432863","-0.22848205","-0.23675130"," 0.16400152"," 0.01339041"," 0.11172664"," 0.26493680"," 0.16787755"," 0.23046172"," 0.16615247","-0.23882595","-0.28790510","-0.01740914"," 0.33564729","-0.09158899"," 0.20698518"
"M1182.1T17.55","-0.548072568","-0.042776191","-0.042776191","-0.377370331"," 0.154177608"," 0.141526202","-0.129602085"," 0.028165073"," 0.344901936"," 0.059794033"," 0.008532214"," 0.276861748","-0.125630554"," 0.410837499","-0.303056408"," 0.086619102","-0.080581716"," 0.154025234","-0.015574606"
"M1182.27T12.55","-0.163596421","-0.020304983","-0.020304983","-0.082595462","-0.084406213"," 0.062742579"," 0.086608345","-0.467407512","-0.009377976","-0.083843813","-0.039810236"," 0.391877268"," 0.617863707"," 0.107027324","-0.607290529"," 0.788780268","-0.164064902","-0.261722943","-0.050173515"
"M1182.76T17.56","-0.448259614","-0.137691130","-0.137691130","-0.001763208","-0.054044854","-0.037199422","-0.203983507"," 0.217863075"," 0.142021026"," 0.142541987"," 0.289603205"," 0.018819412"," 0.579236035","-0.057232667","-0.393875639","-0.354877733"," 0.100999402"," 0.092491097"," 0.243043664"
"M1182.77T12.5","-0.021661882"," 0.584413247"," 0.584413247","-0.267723234","-0.071293962","-0.383066260","-0.200680072","-0.082904643"," 0.008520937"," 0.006274716"," 0.061991276","-0.049495048","-0.399636075","-0.064323069","-0.040011209"," 0.116016463","-0.088701773"," 0.128400290"," 0.179467050"
"M1183.43T17.56","-0.88292891","-0.02257502","-0.02257502"," 0.24070732","-0.12616440","-0.57053271"," 0.15514765","-0.01458435"," 0.24799806","-0.34100673"," 0.14415289"," 0.20230447"," 0.18049287","-0.06968389"," 0.06175775"," 0.23789437"," 0.30765219","-0.10132702"," 0.37327049"
"M1183.76T17.55","-0.36783332","-0.21658631","-0.21658631","-0.04399021"," 0.18268529","-0.18147556","-0.31681976"," 0.30943679"," 0.00771942"," 0.14855763"," 0.36377149","-0.02542897"," 0.05092419","-0.15903805","-0.24426430","-0.01002415","-0.02340579"," 0.15859347"," 0.58376444"
"M1183.77T11.73"," 0.169543147"," 0.244273957"," 0.244273957"," 0.383178070"," 0.019290549","-0.349905615","-0.109792230","-0.004142038"," 0.033270975","-0.068772088","-0.037701457"," 0.431134747","-0.298911422"," 0.063923867"," 0.164243964","-0.520345155"," 0.134989941","-0.113236281","-0.385316889"
"M1184.09T17.56","-0.546941529"," 0.039961586"," 0.039961586","-0.191594460","-0.021620441","-0.094867028"," 0.881570508","-0.287978737","-0.562831427"," 0.097993462"," 0.018639378"," 0.118596331","-0.051027457","-0.079306189","-0.157996507","-0.009409798"," 0.683404946"," 0.181383203","-0.057937428"
"M1184.1T12.55","-0.275522008"," 0.327968269"," 0.327968269","-0.100696405","-0.201816511"," 0.320248828","-0.234720407"," 0.390292871"," 0.004332124"," 0.460109856","-0.094310927","-0.236733334","-0.245629387","-0.117549055","-0.195305703"," 0.410067544","-0.405792305","-0.575500915"," 0.442589195"
"M1184.43T13.55","-0.16809640"," 0.46816767"," 0.46816767","-0.29372893"," 0.07636563"," 0.23633084"," 0.11621516","-0.06187899","-0.82534783","-0.51586923"," 0.17287829","-0.03310482","-0.12997258"," 0.14746709","-0.19039091"," 0.17457389"," 0.06043967"," 0.18415818"," 0.11362560"
"M1184.76T17.56","-0.60710566"," 0.34110005"," 0.34110005"," 0.19183822"," 0.11022729","-0.17070760"," 0.40146013"," 0.12482552","-0.12570815"," 0.17716150"," 0.13399745"," 0.22931474","-0.72621793","-0.16152729","-0.22409383"," 0.24376585","-0.10009148"," 0.04331025","-0.22264911"
"M1185.52T13.55","-0.103118615"," 0.087318079"," 0.087318079","-0.003752185","-0.206768733","-0.309070358","-0.077188177"," 0.266010003"," 0.112397747","-0.011854763","-0.014701743"," 0.099745788","-0.050830432"," 0.263524941"," 0.204271272","-0.119250164"," 0.028665182","-0.121945944","-0.130769977"
"M1186.05T14.49","-0.23366871"," 0.23157669"," 0.23157669","-0.06212966","-0.43686489","-0.10043345"," 0.04388316"," 0.06282472"," 0.11361761","-0.01248899"," 0.08363799"," 0.05105391","-0.05807314","-0.47862021"," 0.03700330"," 0.50689784"," 0.04543922"," 0.06496946","-0.09020154"
"M1186.76T17.56","-0.40506749"," 0.04478579"," 0.04478579"," 0.27363422"," 0.10024925","-0.07346634"," 0.79392733","-0.15476585","-0.12982516","-0.32442951"," 0.33223370","-0.08363815"," 0.30775957","-0.22543164","-0.03463515"," 0.12429955","-0.17305664","-0.20870711","-0.20865216"
"M1189.76T17.56","-0.419378307","-0.083323214","-0.083323214","-0.072828027","-0.079435954","-0.257916919","-0.318696369"," 0.155153181"," 0.205189099","-0.005176941","-0.091926943"," 0.359517867"," 0.036409662","-0.178263848","-0.153756355","-0.258993350"," 0.364163020","-0.008667858"," 0.891254473"
"M1190.76T17.56","-0.5680172867"," 0.2554181548"," 0.2554181548"," 0.0933226334"," 0.1015388645"," 0.8246494610","-0.3152694702","-0.0202420257","-0.2431685982","-0.2933825166","-0.0139967306"," 0.2165959119"," 0.0948843038","-0.1803632975","-0.2028983601","-0.0526261512"," 0.0009371422","-0.0763061880"," 0.1235059984"
"M1190.77T11.72"," 0.04876265"," 0.40000376"," 0.40000376","-0.07971215","-0.07969210","-0.17423743","-0.14948551","-0.01798668"," 0.06593168","-0.56748940"," 0.11887668","-0.02684965","-0.15315494"," 0.23850973"," 0.15229554"," 0.09623649","-0.24653171"," 0.02933547","-0.05481618"
"M1192.02T13.55","-0.02802236","-0.28247215","-0.28247215"," 0.11463196"," 0.11333794","-0.24628652"," 0.33392693"," 0.20281739"," 0.38839421","-0.26643967"," 0.17433259"," 0.25127178"," 0.01592400"," 0.27915901"," 0.05927532"," 0.13847867","-0.77269726","-0.02697834","-0.16618134"
"M1193.42T17.06","-0.540808943"," 0.473089837"," 0.473089837"," 0.322567036"," 0.088866452"," 0.036732221","-0.191010409"," 0.004341802","-0.289046520","-0.110537581"," 0.531134510","-0.013562984","-0.549699431","-0.281011338"," 0.042015464","-0.039510907"," 0.080942746"," 0.060836756","-0.098428549"
"M1193.76T17.56","-0.572634417","-0.176418886","-0.176418886"," 0.189002149"," 0.219107851","-0.188419809","-0.007326859"," 0.195534021","-0.155235408","-0.347735074","-0.023834075"," 0.195819288"," 0.147501208"," 0.069862958","-0.135323272"," 0.079981947"," 0.023146675"," 0.235687158"," 0.427703433"
"M1194.27T17.56","-0.39466966","-0.19680445","-0.19680445","-0.08694057","-0.04092959","-0.10626772","-0.16340578"," 0.25572753"," 0.18390199","-0.24588017"," 0.53342640"," 0.17326041"," 0.18409835","-0.14501041","-0.40954259"," 0.07959133"," 0.04922089"," 0.22459563"," 0.30243287"
"M1194.28T12.55"," 0.06660914"," 0.07071266"," 0.07071266"," 0.06588203","-0.09216734","-0.05281013","-0.12925611","-0.01023299"," 0.04543033","-0.31697012"," 0.14561294"," 0.28521340","-0.42843507"," 0.13992472","-0.33381599"," 0.21053604"," 0.25464406"," 0.50487221","-0.49646242"
"M1196.76T17.56","-0.77964046","-0.12484945","-0.12484945"," 0.39593037"," 0.12746015","-0.15599665"," 0.11995336"," 0.25480896"," 0.17084118","-0.52382864"," 0.23525299"," 0.27679036"," 0.17110125","-0.07402584","-0.07197178"," 0.29939967","-0.06783067"," 0.24506940","-0.37361476"
"M1197.1T13.55"," 0.090413710","-0.159368797","-0.159368797"," 0.235942024"," 0.208995017"," 0.179978185"," 0.004913204","-0.758556093"," 0.059073084","-0.110636878"," 0.282928779","-0.538060971"," 0.097615125"," 0.019373038"," 0.077529276"," 0.063481976"," 0.143549338"," 0.155871225"," 0.106327554"
"M1197.43T17.56","-0.2404164044","-0.5326448807","-0.5326448807"," 0.0599061609"," 0.0240920551"," 0.9568929585"," 0.1233001030"," 0.0319605723","-0.0989198237","-0.1276533379"," 0.0532646097","-0.2707925849","-0.0008906877"," 0.3368510743","-0.3679910445"," 0.1568472463","-0.0834552015"," 0.3102809419"," 0.2020131241"
"M1197.76T17.56","-0.33897784","-0.11237822","-0.11237822","-0.05882659","-0.19582191"," 0.81935680","-0.22958117"," 0.11367270","-0.07133164","-0.36067833"," 0.27491042","-0.01095681","-0.03403863","-0.30881003","-0.13102436"," 0.06665739"," 0.21440089"," 0.15930394"," 0.31650162"
"M1198.1T13.55"," 0.02227963"," 0.43008322"," 0.43008322"," 0.11913353"," 0.03197177"," 0.12397726"," 0.15454668"," 0.05671080"," 0.14230281","-0.62311544","-0.41223513"," 0.38531669","-0.70680899"," 0.21295490"," 0.01650752"," 0.05556817","-0.07459596","-0.40686047"," 0.04217978"
"M1198.76T17.56","-0.663679561"," 0.045485183"," 0.045485183","-0.072700808","-0.189411208"," 0.863023145","-0.500813327","-0.026438316"," 0.072717795"," 0.189358372"," 0.065233879"," 0.153294321"," 0.116270783","-0.157432306","-0.121091209","-0.006646447"," 0.003646071","-0.073262597"," 0.256961047"
"M1199.28T13.55","-0.238466538"," 0.107449495"," 0.107449495","-0.442022658"," 0.022674696"," 0.697060857","-0.051206579"," 0.030749321"," 0.186063188","-0.284281129","-0.084937673","-0.214350787","-0.207033432"," 0.009574859"," 0.421562425","-0.271232565"," 0.254152438","-0.272543495"," 0.229338083"
"M1199.44T12.55","-0.106675647"," 0.533223248"," 0.533223248"," 0.153726326","-0.150375287","-0.064749198"," 0.075631689","-0.007333399","-0.237448414","-0.089166115"," 0.093490085"," 0.159005376","-0.104065203"," 0.076346948"," 0.031011640","-0.435352000","-0.081232804","-0.037276263","-0.341984232"
"M1199.75T17.56","-0.34984243","-0.03668289","-0.03668289","-0.11961160","-0.17087852"," 0.02778489","-0.19166525"," 0.04061954"," 0.23326907"," 0.76578791"," 0.04510182"," 0.05299572","-0.16474406","-0.11773607","-0.43536827","-0.05817549","-0.27091022","-0.07444971"," 0.86118845"
"M1199.76T12.55"," 0.24133986"," 0.69136242"," 0.69136242"," 0.28373445","-0.01418132","-0.15206052","-0.35537034","-0.26127878","-0.08216036","-0.19574894","-0.20810289"," 0.07318332"," 0.10149315","-0.08379557","-0.25470183","-0.46108547"," 0.06828933","-0.10876864"," 0.02648971"
"M1200.1T13.54"," 0.11738346"," 0.26308735"," 0.26308735"," 0.26637076","-0.25343654"," 0.21665870","-0.51854352"," 0.06328076"," 0.20859588","-0.59994059"," 0.24675708","-0.55853911"," 0.19420762","-0.70684721"," 0.24422229"," 0.28366611"," 0.34497292","-0.21546770"," 0.14048438"
"M1200.44T13.6"," 0.10576730"," 0.20214686"," 0.20214686"," 0.08867349","-0.16479414"," 0.08180773","-0.58879921"," 0.26449754"," 0.12722193"," 0.11244928"," 0.11072402"," 0.01384809"," 0.14626660","-0.04293380"," 0.17840267","-0.57761937"," 0.17279755","-0.75788928"," 0.32528588"
"M1200.76T17.54","-0.503208449"," 0.011099923"," 0.011099923","-0.086697248","-0.216067759"," 0.765290338","-0.292226969","-0.164063703"," 0.111387218"," 0.805342511"," 0.164382163","-0.216730944","-0.247737349"," 0.010985396","-0.081286986","-0.059689477"," 0.121578369"," 0.005297938","-0.138754894"
"M1201.1T13.6"," 0.120389032"," 0.138915114"," 0.138915114","-0.167598323"," 0.045235990","-0.054044196","-0.654180036","-0.202242881"," 0.420739453","-0.141740481","-0.004707382"," 0.066985313"," 0.106370026","-0.124975146"," 0.062009557"," 0.277160846"," 0.089868414","-0.024551598","-0.092548814"
"M1204.77T16.56","-0.563193401","-0.166627597","-0.166627597","-0.002635727"," 0.043948678"," 0.791468172"," 0.012728332"," 0.157607094","-0.233840821","-0.002480070"," 0.136716070"," 0.145849883"," 0.723927693","-0.331691240","-0.408958497","-0.053259622","-0.193216150","-0.186080980"," 0.296365779"
"M1205.09T17.55","-0.605012173"," 0.081687364"," 0.081687364"," 0.359594687"," 0.114089361","-0.077821045","-0.417116254"," 0.214810300","-0.000797605"," 0.140922570"," 0.055022867"," 0.182824045"," 0.106618074","-0.318692247","-0.473281589"," 0.287686755"," 0.154701950","-0.113757479"," 0.226833056"
"M1205.27T12.55"," 0.07731940"," 0.08743542"," 0.08743542"," 0.01458821","-0.32266260","-0.29565889"," 0.19337482","-0.12673939"," 0.37117617","-0.24676424"," 0.42175949"," 0.18060966","-0.12361478","-0.13873562","-0.10980908","-0.03305344"," 0.15727992"," 0.02191308","-0.21585353"
"M1205.43T12.54","-0.34750400","-0.28491247","-0.28491247"," 0.51112707"," 0.23063744","-0.18134663"," 0.03913790"," 0.09070552"," 0.02971722","-0.55855057"," 0.39462561"," 0.17113294","-0.15035564"," 0.03920915"," 0.05450410"," 0.07649829"," 0.19672538"," 0.23702634","-0.26346520"
"M1205.77T17.55","-0.497473991","-0.052261275","-0.052261275"," 0.090421304"," 0.126794773","-0.160544002","-0.126651768"," 0.087278753"," 0.001588519"," 0.039597490"," 0.051521254"," 0.035645606"," 0.607451337","-0.063505385"," 0.251595699"," 0.377089688","-0.375908418","-0.380517463"," 0.040139155"
"M1206.09T17.56","-0.387158903","-0.542909256","-0.542909256"," 0.063819571"," 0.082457203"," 0.036173159","-0.117613697"," 0.316604050"," 0.627149710"," 0.106583853"," 0.095621523"," 0.472103550"," 0.075287934","-0.007637001","-0.070165472"," 0.462387042","-0.503956836","-0.058912342","-0.106924832"
"M1206.09T12.55","-0.33712865"," 0.13152711"," 0.13152711"," 0.06265897","-0.15389690"," 0.78571106","-0.10423704","-0.07471703","-0.57347274"," 0.18024430"," 0.03258999","-0.04162361"," 0.18995933"," 0.16578069","-0.12613799","-0.20982370"," 0.18969402"," 0.07858150","-0.32723643"
"M1206.44T13.04","-0.112587005"," 0.081041343"," 0.081041343"," 0.078361459","-0.045634168"," 0.572948047","-0.098150824","-0.116532614","-0.562195007","-0.157791554"," 0.049749524"," 0.706379358","-0.187380996","-0.003480597","-0.060753052","-0.068875425"," 0.014301153"," 0.140401808","-0.310842793"
"M1206.76T17.55","-0.28816983"," 0.09134564"," 0.09134564","-0.23045256","-0.27451727","-0.07121679"," 0.17759719","-0.19782719"," 0.22819988"," 0.15496183"," 0.11805349"," 0.30231357","-0.28815418","-0.14175879","-0.02832831"," 0.03583488","-0.01358927"," 0.25991274"," 0.07444935"
"M1207.09T13.54","-0.004663536"," 0.627693188"," 0.627693188","-0.026879279"," 0.130419775"," 0.228179439","-0.301869819","-0.064359163","-0.101284891","-0.201567261","-0.063993244","-0.117271981","-0.189304025","-0.482600211"," 0.073304532","-0.217264588"," 0.088153812","-0.007706002"," 0.003320068"
"M1207.43T13.55","-0.280386744"," 0.529807349"," 0.529807349","-0.017779211","-0.029943497"," 0.185731829","-0.117804751"," 0.001843851"," 0.188543725","-0.650295351"," 0.121287037","-0.079704554","-0.467084057"," 0.218113815"," 0.042319730","-0.340882213"," 0.170905686"," 0.099887672","-0.104367664"
"M1208.09T16.56","-0.8324780422"," 0.2364229309"," 0.2364229309"," 0.2230105871","-0.1304347800"," 0.1079515716","-0.2304207225"," 0.3560313033"," 0.0857014453"," 0.0194097877"," 0.0894463889"," 0.0006252993"," 0.1497137603","-0.1215438233","-0.2222215159"," 0.0571576302","-0.3504051137","-0.0823076833"," 0.4079180454"
"M1208.09T12.61"," 0.03984684"," 0.22693356"," 0.22693356","-0.10588368","-0.18731279","-0.12639548"," 0.47320076","-0.22662888","-0.41700897","-0.30596260"," 0.05652498"," 0.11821887"," 0.71912901"," 0.57285565","-0.22005423","-0.22790892","-0.22670340","-0.23679143","-0.15299287"
"M1209.02T13.55","-0.075387926","-0.304578934","-0.304578934","-0.089366266","-0.077511642","-0.080442503"," 0.012737459"," 0.303113130"," 0.266830778"," 0.141544702"," 0.136358768"," 0.307878362","-0.096492464","-0.661844462","-0.022327953"," 0.366929898"," 0.007435628"," 0.115027499"," 0.054674860"
"M1209.27T13.55"," 0.07223861","-0.05774910","-0.05774910","-0.04023927","-0.05532207"," 0.07716616","-0.30859960"," 0.25234437"," 0.11412578","-0.66262446","-0.19207636"," 0.03388994","-0.02704735"," 0.28741200","-0.02763845"," 0.01811614"," 0.32623362"," 0.19814596"," 0.04937319"
"M1209.76T16.68","-0.46784349"," 0.18534977"," 0.18534977","-0.13240115","-0.32480795","-0.24669714","-0.02171663"," 0.04289403","-0.02008180"," 0.54083184","-0.37470717","-0.25605554"," 0.56076835","-0.30115554"," 0.04176806"," 0.48630534","-0.18683629","-0.30215694"," 0.59119248"
"M1210.26T12.61","-0.180404575"," 0.488998638"," 0.488998638"," 0.177476117"," 0.532573006"," 0.504105656","-0.153888357","-0.228338340"," 0.200123017","-1.183767834","-0.644895311"," 0.138569317","-0.176036764"," 0.518129586","-0.239784314"," 0.190252903","-0.125183113","-0.299796323","-0.007131947"
"M1212.09T16.56","-0.237462958","-0.175967165","-0.175967165"," 0.071508671"," 0.189340385"," 0.895339551","-0.318815950"," 0.099997645","-0.213501904"," 0.073305560","-0.080270743"," 0.356761989"," 0.240466397","-0.416414977","-0.303290881","-0.021504594"," 0.172470535","-0.147601065","-0.008393331"
"M1212.43T14.57","-0.15656549","-0.30250820","-0.30250820"," 0.12039859"," 0.15365120"," 0.33334037"," 0.11073234","-0.19996189","-0.83307033"," 0.29147024","-0.18844817"," 0.27319327"," 0.08108214","-0.02769128"," 0.05215456"," 0.30911683"," 0.11889428"," 0.17818615","-0.01146642"
