"",F.stat,p.value,-log10(p),FDR
M729.452T1109.944,2.7406,0.074625,1.1271,0.35917
M507.38T1474.624,2.7346,0.075041,1.1247,0.35953
M1075.422T902.377,2.7334,0.075131,1.1242,0.35953
M283.275T1527.558,2.7328,0.07517,1.124,0.35953
M439.315T1456.515,2.7216,0.075967,1.1194,0.3622
M564.205T827.274,2.7205,0.076044,1.1189,0.3622
M786.289T924.482,2.7157,0.076386,1.117,0.36307
M862.322T843.183,2.7126,0.076609,1.1157,0.36338
M886.58T1457.506,2.7059,0.077097,1.113,0.36457
M837.328T857.905,2.7047,0.077178,1.1125,0.36457
M354.339T1389.852,2.697,0.077743,1.1093,0.36476
M514.174T908.018,2.6969,0.077752,1.1093,0.36476
M898.347T1006.792,2.6966,0.07777,1.1092,0.36476
M555.363T1275.021,2.6954,0.077857,1.1087,0.36476
M557.21T874.262,2.6879,0.07841,1.1056,0.36659
M411.287T1496.037,2.6858,0.078566,1.1048,0.36659
M889.338T942.609,2.6786,0.079099,1.1018,0.36826
M1097.411T857.905,2.6764,0.079264,1.1009,0.36826
M371.256T1312.999,2.6745,0.079406,1.1001,0.36826
M1000.358T926.047,2.6656,0.080082,1.0965,0.36938
M676.501T1423.01,2.6649,0.080131,1.0962,0.36938
M870.346T973.898,2.6635,0.08024,1.0956,0.36938
M471.309T1335.803,2.6615,0.080392,1.0948,0.36938
M954.382T975.822,2.6592,0.080563,1.0939,0.36938
M770.3T957.42,2.6565,0.080775,1.0927,0.36938
M887.342T862.119,2.6564,0.080777,1.0927,0.36938
M834.317T857.905,2.6514,0.081163,1.0906,0.37036
M837.55T1439.862,2.6494,0.081315,1.0898,0.37036
M505.253T1269.605,2.635,0.082437,1.0839,0.37377
M803.314T959.886,2.6337,0.082533,1.0834,0.37377
M854.343T843.183,2.6335,0.082553,1.0833,0.37377
M818.326T857.905,2.6242,0.083283,1.0794,0.37633
M683.47T1371.844,2.6205,0.083579,1.0779,0.37693
M792.31T959.199,2.6146,0.084046,1.0755,0.37829
M393.25T1170.538,2.6097,0.084441,1.0734,0.37932
M439.317T1473.604,2.6054,0.084784,1.0717,0.37992
M607.446T1439.489,2.6032,0.084964,1.0708,0.37992
M644.519T1506.823,2.6019,0.085071,1.0702,0.37992
M951.572T1242.045,2.5992,0.085288,1.0691,0.38011
M655.416T1372.761,2.5972,0.085447,1.0683,0.38011
M914.571T1376.163,2.5947,0.085653,1.0673,0.38029
M1131.443T843.183,2.5916,0.085909,1.066,0.38046
M591.473T1440.13,2.5885,0.08616,1.0647,0.38046
M556.199T909.479,2.5882,0.086188,1.0646,0.38046
M683.47T1389.183,2.5826,0.086647,1.0622,0.38057
M671.245T813.875,2.5823,0.086676,1.0621,0.38057
M690.257T892.9,2.5813,0.086759,1.0617,0.38057
M495.326T1408.99,2.5798,0.086878,1.0611,0.38057
M872.596T1490.371,2.5752,0.08726,1.0592,0.38068
M591.474T1330.445,2.5745,0.087324,1.0589,0.38068
M555.365T1423.011,2.5735,0.087402,1.0585,0.38068
M837.33T941.332,2.5694,0.087746,1.0568,0.38145
M645.263T929.492,2.5642,0.088184,1.0546,0.38197
M965.374T872.624,2.564,0.088197,1.0545,0.38197
M351.181T1136.851,2.5588,0.088638,1.0524,0.38315
M550.197T886.012,2.5562,0.088864,1.0513,0.3834
M758.249T769.852,2.5447,0.089842,1.0465,0.38591
M670.538T1472.8,2.544,0.089908,1.0462,0.38591
M837.325T924.637,2.5435,0.089951,1.046,0.38591
M651.489T1406.004,2.5321,0.090943,1.0412,0.38683
M522.261T1109.944,2.5316,0.09098,1.0411,0.38683
M865.579T1358.969,2.5302,0.091104,1.0405,0.38683
M787.545T1575.098,2.5298,0.091139,1.0403,0.38683
M589.459T1372.544,2.5294,0.091177,1.0401,0.38683
M1011.379T940.951,2.5294,0.091177,1.0401,0.38683
M689.542T1488.279,2.5242,0.091628,1.038,0.38802
M635.243T900.968,2.5133,0.092596,1.0334,0.3914
M889.346T843.183,2.5052,0.093323,1.03,0.39374
M957.379T959.199,2.5019,0.093621,1.0286,0.39387
M1009.394T924.637,2.501,0.093696,1.0283,0.39387
M980.373T973.898,2.4987,0.093906,1.0273,0.39403
M941.389T959.199,2.494,0.09433,1.0253,0.39508
M449.347T1490.033,2.4921,0.094509,1.0245,0.39511
M439.316T1312.999,2.4856,0.095104,1.0218,0.39687
M791.348T1042.058,2.482,0.095436,1.0203,0.39753
M817.265T776.817,2.4732,0.096243,1.0166,0.40017
M555.365T1456.26,2.4658,0.096937,1.0135,0.40121
M840.325T843.183,2.4653,0.096986,1.0133,0.40121
M530.218T901.604,2.4649,0.097019,1.0131,0.40121
M983.38T881.272,2.4588,0.097593,1.0106,0.40286
M851.325T943.327,2.4538,0.098072,1.0085,0.40394
M699.266T892.331,2.4507,0.098364,1.0072,0.40394
M555.366T1352.626,2.4505,0.098385,1.0071,0.40394
M571.19T841.386,2.4443,0.098977,1.0045,0.40553
M1087.418T959.199,2.4428,0.099126,1.0038,0.40553
M425.215T1372.868,2.4349,0.099883,1.0005,0.40681
M790.331T974.804,2.4324,0.10013,0.99944,0.40681
M713.46T1208.68,2.4318,0.10018,0.9992,0.40681
M433.146T798.136,2.4305,0.10031,0.99865,0.40681
M440.152T910.27,2.4286,0.1005,0.99783,0.40681
M1080.395T940.951,2.4285,0.1005,0.99781,0.40681
M1047.412T924.482,2.4258,0.10077,0.99666,0.40717
M697.459T1191.472,2.4229,0.10105,0.99546,0.40759
M913.569T1358.969,2.4209,0.10126,0.99458,0.40769
M1077.42T926.047,2.415,0.10184,0.9921,0.40866
M690.261T940.951,2.414,0.10193,0.99169,0.40866
M465.265T1237.073,2.413,0.10203,0.99126,0.40866
M886.353T1006.792,2.4107,0.10226,0.99028,0.40883
M951.383T957.42,2.409,0.10243,0.98957,0.40883
M735.275T891.807,2.4027,0.10306,0.98692,0.4101
M592.48T1325.086,2.4023,0.10311,0.98672,0.4101
M841.332T843.183,2.3992,0.10341,0.98544,0.41026
M683.472T1406.703,2.3966,0.10368,0.98431,0.41026
M881.336T941.124,2.3965,0.10369,0.98428,0.41026
M523.36T1271.932,2.3942,0.10391,0.98332,0.41046
M757.232T831.535,2.3913,0.10421,0.98209,0.41092
M326.288T1456.744,2.3879,0.10456,0.98062,0.41161
M471.336T1557.26,2.3849,0.10487,0.97935,0.4121
M409.275T1322.624,2.3829,0.10507,0.9785,0.4122
M527.227T886.063,2.3775,0.10562,0.97624,0.41365
M879.359T902.335,2.3747,0.10591,0.97505,0.41378
M928.384T992.948,2.3735,0.10604,0.97451,0.41378
M790.34T953.298,2.3718,0.10622,0.97379,0.41378
M577.49T1591.335,2.3683,0.10659,0.9723,0.41378
M311.159T1389.016,2.3653,0.1069,0.97103,0.41378
M762.288T940.951,2.3632,0.10712,0.97014,0.41378
M476.38T1456.538,2.3624,0.10719,0.96983,0.41378
M549.406T1423.559,2.3604,0.10741,0.96895,0.41378
M789.338T955.098,2.3601,0.10744,0.96882,0.41378
M803.315T940.951,2.3599,0.10746,0.96874,0.41378
M961.384T973.898,2.3572,0.10774,0.96761,0.41416
M385.184T1473.566,2.3487,0.10864,0.964,0.41677
M853.347T926.093,2.3474,0.10879,0.96342,0.41677
M704.522T1355.605,2.3457,0.10897,0.96271,0.41677
M985.571T1146.934,2.3377,0.10982,0.95932,0.41811
M335.219T1456.26,2.3334,0.11029,0.95748,0.41811
M547.387T1389.173,2.3331,0.11032,0.95734,0.41811
M803.31T992.353,2.332,0.11044,0.95688,0.41811
M387.25T1406.584,2.332,0.11044,0.95686,0.41811
M625.445T1372.464,2.3309,0.11056,0.95642,0.41811
M1033.392T828.514,2.3306,0.1106,0.95626,0.41811
M602.243T872.624,2.3161,0.11218,0.95008,0.42267
M1006.373T828.514,2.3158,0.11221,0.94996,0.42267
M319.223T1240.387,2.3145,0.11236,0.9494,0.42267
M702.545T1440.116,2.3122,0.11261,0.94843,0.42293
M719.487T1456.538,2.3028,0.11366,0.94438,0.42619
M387.25T1278.929,2.2895,0.11516,0.93872,0.43108
M497.195T864.231,2.282,0.11601,0.9355,0.43358
M533.202T872.624,2.2794,0.11631,0.93439,0.43384
M555.365T1404.858,2.2762,0.11668,0.933,0.43384
M497.351T1457.506,2.2757,0.11674,0.93277,0.43384
M901.85T990.311,2.2737,0.11696,0.93194,0.43384
M385.183T1403.322,2.2707,0.11731,0.93066,0.43384
M689.544T1473.566,2.2683,0.1176,0.92959,0.43384
M909.347T843.183,2.2676,0.11768,0.92929,0.43384
M403.166T879.397,2.2664,0.11782,0.92879,0.43384
M649.243T924.482,2.2655,0.11792,0.92839,0.43384
M863.509T1256.368,2.2645,0.11804,0.92798,0.43384
M592.476T1352.626,2.2634,0.11817,0.92751,0.43384
M923.356T798.136,2.2577,0.11884,0.92504,0.43562
M605.221T880.56,2.2518,0.11953,0.92252,0.43628
M311.146T1456.932,2.2489,0.11988,0.92126,0.43628
M787.544T1540.701,2.2473,0.12007,0.92058,0.43628
M957.382T942.226,2.2463,0.12018,0.92016,0.43628
M937.593T1423.395,2.246,0.12023,0.92,0.43628
M644.512T1474.173,2.2455,0.12028,0.91981,0.43628
M319.222T1221.035,2.2449,0.12035,0.91954,0.43628
M403.167T909.893,2.2431,0.12057,0.91877,0.43637
M787.545T1557.515,2.2405,0.12088,0.91766,0.43679
M637.414T1384.421,2.2348,0.12157,0.91519,0.43859
M1091.431T942.609,2.2329,0.12179,0.91439,0.43871
M869.577T1456.932,2.2313,0.12199,0.91368,0.43874
M1029.422T872.624,2.2221,0.12311,0.90971,0.44078
M267.266T1390.374,2.2206,0.12329,0.90907,0.44078
M370.348T1575.63,2.2204,0.12331,0.909,0.44078
M520.182T875.234,2.2203,0.12332,0.90895,0.44078
M639.422T1278.929,2.2174,0.12369,0.90767,0.44138
M951.567T1289.006,2.215,0.12398,0.90666,0.44154
M515.356T1423.01,2.2124,0.1243,0.90553,0.44154
M383.187T1473.566,2.2123,0.12431,0.9055,0.44154
M617.506T1594.034,2.2013,0.12568,0.90075,0.44417
M415.326T1295.888,2.2006,0.12577,0.90044,0.44417
M505.273T1221.035,2.1985,0.12603,0.89951,0.44417
M988.369T843.183,2.1966,0.12627,0.89871,0.44417
M867.583T1492.083,2.1964,0.1263,0.89859,0.44417
M948.397T959.199,2.1951,0.12646,0.89805,0.44417
M805.328T827.274,2.1934,0.12667,0.89733,0.44417
M851.323T925.442,2.1932,0.1267,0.89721,0.44417
M393.189T1440.567,2.1923,0.12681,0.89685,0.44417
M439.316T1439.553,2.189,0.12723,0.89541,0.44417
M515.359T1439.799,2.1866,0.12754,0.89436,0.44417
M887.355T973.898,2.1834,0.12795,0.89297,0.44417
M571.455T1406.584,2.1826,0.12804,0.89264,0.44417
M571.201T892.9,2.1825,0.12806,0.89258,0.44417
M555.366T1440.123,2.182,0.12812,0.89239,0.44417
M1071.697T1308.231,2.1797,0.12842,0.89136,0.44417
M952.357T909.479,2.1785,0.12857,0.89085,0.44417
M887.334T886.012,2.1777,0.12868,0.89049,0.44417
M964.375T959.199,2.1773,0.12873,0.89031,0.44417
M589.434T1295.888,2.1742,0.12913,0.88897,0.44456
M593.489T1519.555,2.1734,0.12923,0.88862,0.44456
M476.194T828.514,2.1669,0.13007,0.88582,0.44666
M549.428T1523.962,2.1656,0.13024,0.88527,0.44666
M565.421T1472.855,2.1627,0.13062,0.88398,0.44732
M1063.401T857.905,2.1609,0.13086,0.88321,0.44745
M697.464T1209.593,2.1592,0.13108,0.88246,0.44755
M1013.72T1325.086,2.1559,0.13151,0.88105,0.44829
M481.361T1475.061,2.1546,0.13169,0.88045,0.44829
M549.426T1489.95,2.1524,0.13198,0.8795,0.44861
M716.516T1356.112,2.1499,0.1323,0.87844,0.44881
M568.445T1641.124,2.149,0.13243,0.87802,0.44881
M425.216T1473.286,2.1463,0.13279,0.87685,0.44935
M311.153T1423.174,2.1374,0.13398,0.87297,0.4517
M810.527T1193.498,2.1368,0.13406,0.8727,0.4517
M951.385T975.822,2.1353,0.13426,0.87205,0.4517
M1057.419T812.644,2.1342,0.1344,0.8716,0.4517
M692.521T1354.385,2.1337,0.13447,0.87139,0.4517
M687.446T1352.626,2.1277,0.13529,0.86874,0.4538
M906.636T1393.418,2.1262,0.13549,0.8681,0.4538
M532.196T942.609,2.1229,0.13594,0.86666,0.45428
M439.314T1352.626,2.1222,0.13603,0.86637,0.45428
M484.189T891.652,2.1202,0.13631,0.86547,0.45431
M952.38T957.42,2.1155,0.13695,0.86344,0.45431
M731.268T924.482,2.1152,0.137,0.86329,0.45431
M479.188T913.185,2.1149,0.13703,0.86318,0.45431
M558.473T1423.364,2.1145,0.13708,0.86301,0.45431
M789.339T976.015,2.1122,0.1374,0.86201,0.45431
M706.26T821.568,2.1119,0.13745,0.86185,0.45431
M809.542T1457.035,2.1107,0.13762,0.86131,0.45431
M735.268T909.479,2.109,0.13785,0.86058,0.45432
M449.369T1557.545,2.1078,0.13802,0.86005,0.45432
M938.336T754.756,2.0996,0.13916,0.85649,0.4574
M371.26T1411.481,2.0966,0.13958,0.85518,0.45813
M439.146T909.479,2.0932,0.14005,0.8537,0.45864
M1141.384T769.852,2.0919,0.14024,0.85312,0.45864
M954.596T1492.083,2.0913,0.14033,0.85283,0.45864
M809.533T1473.254,2.0895,0.14059,0.85206,0.45881
M557.469T1325.086,2.0871,0.14093,0.85101,0.45893
M1059.43T783.656,2.085,0.14123,0.85008,0.45893
M424.204T1541.842,2.0848,0.14125,0.85001,0.45893
M547.412T1341.992,2.083,0.1415,0.84923,0.45893
M532.193T923.948,2.0822,0.14163,0.84886,0.45893
M737.173T1002.572,2.0803,0.14189,0.84805,0.45914
M838.564T1490.054,2.0718,0.14311,0.84433,0.46058
M608.454T1439.392,2.0705,0.1433,0.84374,0.46058
M571.45T1291.55,2.0701,0.14336,0.84357,0.46058
M952.367T926.75,2.0694,0.14347,0.84325,0.46058
M1077.401T940.951,2.0693,0.14348,0.8432,0.46058
M471.314T1308.231,2.0689,0.14354,0.84303,0.46058
M644.53T1558.978,2.0602,0.14481,0.83919,0.46254
M882.48T1339.403,2.0593,0.14494,0.83881,0.46254
M576.484T1418.277,2.0585,0.14506,0.83845,0.46254
M863.512T1205.117,2.0584,0.14507,0.83843,0.46254
M715.242T840.997,2.0578,0.14516,0.83815,0.46254
M864.319T940.951,2.0448,0.14709,0.83242,0.46555
M624.433T1278.929,2.0446,0.14711,0.83236,0.46555
M693.444T1356.441,2.0443,0.14716,0.8322,0.46555
M1057.414T847.292,2.043,0.14735,0.83165,0.46555
M864.323T959.199,2.0429,0.14736,0.83162,0.46555
M547.407T1473.551,2.0427,0.1474,0.8315,0.46555
M675.252T926.047,2.0418,0.14753,0.83112,0.46555
M817.264T804.01,2.038,0.1481,0.82944,0.46587
M863.314T941.78,2.0371,0.14823,0.82908,0.46587
M484.186T924.637,2.0361,0.14838,0.82864,0.46587
M385.183T1439.992,2.0357,0.14844,0.82844,0.46587
M623.435T1308.231,2.0325,0.14893,0.82703,0.46674
M542.195T828.514,2.029,0.14946,0.82549,0.46774
M978.369T957.42,2.0259,0.14992,0.82414,0.46774
M655.418T1406.703,2.0258,0.14995,0.82407,0.46774
M795.538T1275.021,2.0239,0.15023,0.82325,0.46774
M279.157T1436.378,2.0225,0.15044,0.82264,0.46774
M439.145T828.514,2.0218,0.15055,0.82232,0.46774
M534.402T1422.678,2.021,0.15067,0.82197,0.46774
M512.262T1169.348,2.0187,0.15102,0.82096,0.46819
M887.348T943.327,2.0121,0.15204,0.81805,0.4707
M571.192T859.75,2.0101,0.15235,0.81714,0.47104
M481.366T1325.086,2.0082,0.15265,0.81631,0.47131
M659.269T953.298,2.0045,0.15322,0.81468,0.47191
M881.354T990.311,2.0033,0.1534,0.81417,0.47191
M670.537T1352.626,2.003,0.15346,0.81401,0.47191
M707.545T1574.274,2.0016,0.15368,0.81339,0.47195
M519.185T891.73,1.997,0.15439,0.81137,0.47351
M469.324T1556.958,1.9874,0.15591,0.80714,0.47751
M889.582T1376.163,1.9838,0.15649,0.80551,0.47863
M778.292T940.951,1.9825,0.15669,0.80497,0.47863
M381.31T1573.977,1.9799,0.15712,0.80378,0.4793
M593.201T924.482,1.9762,0.15771,0.80214,0.47943
M951.371T927.31,1.976,0.15774,0.80207,0.47943
M926.605T1358.969,1.9744,0.15799,0.80138,0.47943
M431.146T926.047,1.9744,0.158,0.80136,0.47943
M521.267T1106.551,1.9689,0.15888,0.79892,0.48148
M519.39T1490.033,1.9656,0.15942,0.79746,0.48247
M319.224T1130.198,1.9627,0.15989,0.79618,0.48323
M989.67T1341.992,1.9608,0.16021,0.79532,0.48323
M574.466T1295.888,1.9602,0.1603,0.79506,0.48323
M385.182T1540.093,1.957,0.16082,0.79365,0.48416
M607.458T1423.366,1.9539,0.16133,0.79228,0.48506
M791.523T1408.532,1.9483,0.16226,0.78979,0.48597
M666.429T1691.217,1.948,0.16231,0.78965,0.48597
M1059.429T828.514,1.9469,0.1625,0.78915,0.48597
M860.314T843.183,1.945,0.16281,0.78832,0.48597
M427.241T1439.043,1.9445,0.16289,0.7881,0.48597
M949.605T1473.64,1.9434,0.16309,0.78758,0.48597
M393.201T1439.586,1.9431,0.16312,0.78749,0.48597
M529.366T1421.943,1.9317,0.16505,0.78238,0.48968
M642.504T1347.309,1.9315,0.16507,0.78233,0.48968
M326.286T1473.082,1.931,0.16517,0.78208,0.48968
M425.215T1440.098,1.9306,0.16522,0.78193,0.48968
M557.468T1570.748,1.9282,0.16564,0.78082,0.4903
M614.484T1372.967,1.9233,0.16648,0.77864,0.49213
M867.584T1358.969,1.9209,0.16688,0.7776,0.49222
M763.448T1339.403,1.9206,0.16694,0.77745,0.49222
M507.368T1440.116,1.9156,0.1678,0.77522,0.49412
M1006.382T812.644,1.9134,0.16817,0.77426,0.49443
M343.88T1825.664,1.9124,0.16834,0.77382,0.49443
M427.236T1595.406,1.9091,0.16891,0.77236,0.49545
M698.466T1253.346,1.9079,0.16912,0.77181,0.49545
M1072.353T784.45,1.9012,0.17029,0.76882,0.49825
M826.523T1305.342,1.8998,0.17054,0.76816,0.49836
M975.566T1291.55,1.8975,0.17094,0.76715,0.49889
M1003.384T957.42,1.8941,0.17154,0.76563,0.5
M339.172T1490.329,1.8862,0.17294,0.7621,0.50131
M602.51T1575.45,1.886,0.17297,0.76204,0.50131
M931.349T957.42,1.8837,0.17339,0.76098,0.50131
M851.322T857.905,1.8822,0.17365,0.76034,0.50131
M565.409T1275.021,1.881,0.17386,0.7598,0.50131
M764.517T1325.086,1.8808,0.17389,0.75971,0.50131
M874.325T843.183,1.8805,0.17396,0.75956,0.50131
M809.524T1626.651,1.88,0.17405,0.75932,0.50131
M1041.415T857.905,1.8792,0.17419,0.75898,0.50131
M859.281T850.362,1.8768,0.17462,0.75791,0.50131
M497.355T1490.329,1.8767,0.17463,0.75788,0.50131
M541.474T1573.977,1.8763,0.17472,0.75766,0.50131
M401.342T1557.26,1.8756,0.17483,0.75737,0.50131
M663.458T1406.394,1.8713,0.1756,0.75547,0.50288
M889.313T769.174,1.8694,0.17595,0.7546,0.50304
M474.347T1608.13,1.8667,0.17644,0.7534,0.50304
M951.568T1338.092,1.8667,0.17645,0.75337,0.50304
M951.371T857.905,1.8662,0.17654,0.75317,0.50304
M371.166T1458.08,1.8649,0.17678,0.75257,0.50305
M655.217T820.228,1.8638,0.17698,0.75208,0.50305
M521.265T1141.562,1.8622,0.17727,0.75136,0.50326
M676.511T1297.075,1.8602,0.17764,0.75046,0.50368
M576.484T1473.551,1.8585,0.17794,0.74972,0.50392
M937.606T1601.965,1.8511,0.1793,0.74642,0.506
M1119.432T843.183,1.851,0.17933,0.74636,0.506
M549.19T901.604,1.8506,0.1794,0.74618,0.506
M576.483T1456.027,1.8497,0.17956,0.74578,0.506
M558.46T1591.049,1.8476,0.17996,0.74483,0.50612
M645.455T1406.122,1.8471,0.18005,0.74461,0.50612
M474.345T1591.903,1.8456,0.18034,0.74392,0.50622
M645.457T1372.456,1.8446,0.18052,0.74347,0.50622
M312.323T1418.36,1.8369,0.18197,0.74001,0.50748
M769.489T1272.035,1.8355,0.18223,0.73939,0.50748
M694.269T843.183,1.8347,0.18238,0.73902,0.50748
M1012.372T940.951,1.8319,0.1829,0.73778,0.50748
M1062.403T940.951,1.831,0.18306,0.7374,0.50748
M543.444T1574.274,1.8302,0.18323,0.73701,0.50748
M773.297T924.482,1.8243,0.18435,0.73435,0.50748
M563.405T1390.077,1.824,0.18441,0.73421,0.50748
M981.368T973.898,1.8222,0.18475,0.73342,0.50748
M544.443T1574.274,1.8202,0.18513,0.73252,0.50748
M642.51T1439.707,1.8202,0.18513,0.73251,0.50748
M430.319T1312.999,1.8197,0.18523,0.73228,0.50748
M643.447T1372.623,1.8189,0.18537,0.73195,0.50748
M1062.429T942.609,1.8185,0.18546,0.73175,0.50748
M506.176T828.514,1.8184,0.18548,0.73171,0.50748
M642.513T1591.557,1.818,0.18556,0.73152,0.50748
M859.337T973.898,1.8177,0.1856,0.73141,0.50748
M693.468T1473.286,1.8173,0.1857,0.7312,0.50748
M561.213T812.644,1.8166,0.18582,0.73091,0.50748
M499.192T900.968,1.8164,0.18586,0.73081,0.50748
M557.466T1607.198,1.8134,0.18643,0.72948,0.50748
M424.207T1477.169,1.813,0.18651,0.72929,0.50748
M813.295T891.652,1.8128,0.18656,0.72918,0.50748
M587.442T1269.605,1.8105,0.187,0.72816,0.50748
M835.478T1356.237,1.8103,0.18704,0.72808,0.50748
M986.584T1323.28,1.81,0.1871,0.72794,0.50748
M769.495T1343.802,1.8093,0.18724,0.72761,0.50748
M859.275T834.347,1.808,0.18749,0.72702,0.50748
M679.391T1153.775,1.807,0.18767,0.7266,0.50748
M562.399T1338.646,1.8068,0.18772,0.72648,0.50748
M427.301T1423.014,1.8061,0.18786,0.72617,0.50748
M903.346T812.644,1.805,0.18806,0.72569,0.50748
M625.448T1228.528,1.7956,0.18992,0.72142,0.5119
M669.243T917.809,1.7922,0.19058,0.71992,0.51199
M354.284T1347.637,1.7921,0.1906,0.71988,0.51199
M645.453T1423.012,1.792,0.19063,0.71982,0.51199
M607.448T1423.334,1.7884,0.19133,0.71821,0.51328
M931.376T975.822,1.7867,0.19167,0.71745,0.51358
M1019.703T1376.163,1.785,0.19201,0.71667,0.5139
M539.396T1624.559,1.782,0.19262,0.7153,0.51492
M291.231T1305.114,1.7793,0.19316,0.71407,0.51554
M425.216T1422.743,1.7774,0.19354,0.71322,0.51554
M788.28T891.652,1.7771,0.19359,0.71312,0.51554
M991.561T1287.599,1.7763,0.19375,0.71276,0.51554
M964.379T973.898,1.7727,0.19449,0.7111,0.51584
M559.389T1424.253,1.7707,0.19489,0.71021,0.51584
M549.392T1385.9,1.7706,0.19492,0.71015,0.51584
M403.166T832.505,1.7692,0.19519,0.70954,0.51584
M863.511T1188.313,1.7691,0.1952,0.70951,0.51584
M966.373T919.58,1.7681,0.19542,0.70902,0.51584
M877.342T1006.792,1.768,0.19544,0.70899,0.51584
M595.171T851.23,1.7653,0.196,0.70775,0.51672
M590.444T1439.586,1.7619,0.19669,0.70622,0.51794
M413.182T880.56,1.7603,0.19701,0.70551,0.5182
M937.594T1308.231,1.7588,0.19731,0.70485,0.51839
M708.266T910.27,1.7542,0.19826,0.70277,0.51916
M986.572T1421.54,1.754,0.1983,0.70267,0.51916
M556.445T1212.039,1.7536,0.19838,0.7025,0.51916
M539.393T1476.552,1.753,0.19852,0.70219,0.51916
M555.368T1312.999,1.7516,0.1988,0.70159,0.51916
M371.101T1558.593,1.7501,0.19911,0.7009,0.51916
M537.533T1295.888,1.748,0.19956,0.69993,0.51916
M585.446T1557.882,1.7461,0.19994,0.69911,0.51916
M326.29T1508.218,1.7449,0.2002,0.69853,0.51916
M871.586T1542.988,1.7442,0.20034,0.69824,0.51916
M671.56T1406.45,1.7428,0.20064,0.69757,0.51916
M844.603T1428.316,1.7417,0.20087,0.6971,0.51916
M440.232T1219.408,1.7416,0.20088,0.69706,0.51916
M319.223T1203.571,1.7405,0.20112,0.69655,0.51916
M519.184T799.156,1.7404,0.20115,0.69649,0.51916
M986.593T1340.539,1.74,0.20123,0.69631,0.51916
M654.541T1386.472,1.737,0.20185,0.69497,0.52019
M602.509T1557.998,1.7353,0.20222,0.69418,0.52054
M692.267T902.791,1.7318,0.20295,0.69262,0.52183
M1008.558T1238.755,1.7278,0.20381,0.69078,0.52311
M986.584T1288.291,1.7258,0.20422,0.6899,0.52311
M847.517T1163.004,1.7255,0.20428,0.68977,0.52311
M858.336T973.898,1.7252,0.20436,0.68961,0.52311
M730.537T1371.065,1.7205,0.20537,0.68747,0.5243
M557.47T1591.049,1.7199,0.2055,0.6872,0.5243
M384.193T1439.78,1.7198,0.20551,0.68717,0.5243
M642.507T1561.719,1.7175,0.206,0.68612,0.52441
M1091.429T900.968,1.7175,0.20601,0.68611,0.52441
M610.257T918.479,1.7138,0.2068,0.68446,0.52583
M699.451T1372.842,1.7122,0.20715,0.68372,0.52587
M810.531T1659.646,1.711,0.20741,0.68317,0.52587
M425.216T1401.37,1.7077,0.20813,0.68167,0.52587
M1122.429T942.609,1.7069,0.2083,0.68132,0.52587
M1141.365T817.469,1.7067,0.20834,0.68122,0.52587
M863.512T1152.355,1.706,0.20849,0.68091,0.52587
M1007.556T1222.223,1.7053,0.20866,0.68056,0.52587
M841.471T1389.363,1.704,0.20894,0.67998,0.52587
M703.261T828.514,1.7039,0.20896,0.67994,0.52587
M889.582T1473.64,1.7032,0.20911,0.67963,0.52587
M608.447T1456.373,1.7012,0.20954,0.67874,0.52615
M568.208T909.479,1.7006,0.20968,0.67844,0.52615
M655.208T834.347,1.6955,0.21079,0.67615,0.52767
M585.283T918.479,1.6949,0.21092,0.67588,0.52767
M714.264T908.018,1.6947,0.21098,0.67576,0.52767
M1093.415T940.951,1.6935,0.21123,0.67524,0.52774
M671.411T1339.403,1.6916,0.21166,0.67436,0.52823
M675.452T1372.394,1.6835,0.21347,0.67067,0.53086
M623.427T1295.888,1.6835,0.21347,0.67066,0.53086
M817.317T940.819,1.6833,0.21351,0.67059,0.53086
M675.44T1356.706,1.6827,0.21364,0.67032,0.53086
M572.206T940.951,1.6791,0.21445,0.66867,0.53157
M703.256T884.128,1.6788,0.21451,0.66855,0.53157
M933.56T1145.906,1.6778,0.21475,0.66807,0.53157
M767.537T1356.112,1.6773,0.21485,0.66786,0.53157
M769.489T1304.079,1.6739,0.21561,0.66632,0.53287
M1105.447T942.609,1.6721,0.21602,0.6655,0.53331
M879.468T1338.726,1.6706,0.21637,0.66481,0.53358
M326.288T1489.992,1.6563,0.21965,0.65827,0.54109
M631.469T1330.308,1.6541,0.22015,0.65728,0.54146
M753.499T1355.744,1.6536,0.22027,0.65704,0.54146
M993.57T1306.532,1.6479,0.22158,0.65447,0.54409
M505.27T1240.129,1.6439,0.22253,0.65262,0.54583
M666.518T1641.124,1.6365,0.22426,0.64925,0.5495
M629.529T1601.79,1.6342,0.2248,0.64821,0.55023
M635.491T1472.841,1.6299,0.22583,0.64622,0.55045
M637.556T1540.43,1.6298,0.22586,0.64617,0.55045
M301.14T1288.592,1.6288,0.22608,0.64573,0.55045
M499.199T868.008,1.6285,0.22615,0.64561,0.55045
M987.582T1306.56,1.6284,0.22618,0.64554,0.55045
M347.255T1439.392,1.6278,0.22633,0.64525,0.55045
M297.239T1269.605,1.6228,0.22753,0.64297,0.55181
M602.477T1571.719,1.6216,0.22781,0.64243,0.55181
M645.59T1576.223,1.6215,0.22782,0.6424,0.55181
M519.181T769.174,1.6203,0.22811,0.64186,0.55181
M581.399T1399.634,1.6194,0.22833,0.64144,0.55181
M703.255T909.479,1.6194,0.22834,0.64143,0.55181
