"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M797.34T17.56"," 0.221244642"," 0.356796092"," 0.246054012","-0.123203445","-0.197592685","-0.003198903","-0.185584640"," 0.091184801","-0.303663328","-0.199350290","-0.198404572"," 0.124583255"," 0.111089389"," 0.054380826"," 0.040299313","-0.069400670","-0.529970454","-0.346271950","-0.346271950"," 0.083867167"," 0.270572156"," 0.898824347"," 0.377616486"," 0.089495085","-0.232917194","-0.128894281"," 0.301529661"," 0.175875946"," 0.234096605"," 0.020102176","-0.538624134","-0.157298475"," 0.008091841"," 0.249397254","-0.008377244"," 0.009723195","-0.189495494"," 0.010795713"," 0.079568148"," 0.738599443","-0.137958642"," 0.752200664","-0.203883418","-0.257829293","-0.195263186","-0.324423130"," 0.129244165","-0.012370905"," 0.358784477","-0.939215370","-0.204553208"
"M797.85T12.55","-0.10779245"," 0.40678594"," 0.38494225","-0.01904694","-0.13459349","-0.04008266"," 0.03083877","-0.19425175","-0.07873418"," 0.09121943"," 0.07453382"," 0.03088189","-0.08488694","-0.11138049"," 0.36134077","-0.12551443","-0.02023182","-0.16185077","-0.16185077","-0.10178745"," 0.04224021","-0.35363999"," 0.53363035"," 0.03586046","-0.16498617"," 0.19593472"," 0.17814779"," 0.45088730","-0.09241760"," 0.13737066"," 0.12653208","-0.04433612"," 0.09469931"," 0.07273779","-0.29356308","-0.03449960"," 0.09729173","-0.66643889","-0.18947785","-0.46539796","-0.14836426","-0.35685128"," 0.09619199"," 0.02507327","-0.10700154","-0.20685321"," 0.08493710"," 0.15261276"," 0.47069624"," 0.25544053"," 0.03500453"
"M797.85T17.56"," 0.26201348","-0.29238276","-0.04669389","-0.18477303","-0.12701375"," 0.02743098","-0.30084257"," 0.07478050"," 0.15825466"," 0.13690986","-0.27734029"," 0.09684362","-0.23495588"," 0.03191049","-0.27228390"," 0.30657405","-0.31667188"," 0.25824387"," 0.25824387"," 0.02204508","-0.01942073","-0.16573841","-0.19439762","-0.11673585"," 0.17906817","-0.24533944"," 0.41251252"," 0.14893776"," 0.41996888","-0.10711439","-0.18718564"," 0.11596361","-0.20683355"," 0.07083786"," 0.00674171"," 0.26143870"," 0.19913277"," 0.08361972","-0.28222598"," 0.09186027","-0.28557272","-0.19568177"," 0.12176437","-0.03835296","-0.10503999"," 0.95396768"," 0.23179433"," 0.16580839","-0.11978962","-0.62244581","-0.15183481"
"M799.25T813.63","-0.083627129"," 0.132561715"," 0.386232128"," 0.379635952"," 0.167889477"," 0.247986006"," 0.197325578"," 0.382600924","-0.004579032"," 0.586269757"," 0.412358387","-1.033915589"," 0.463137199"," 0.308465578"," 0.279044749"," 0.180199664","-0.452026050"," 0.030061140"," 0.030061140"," 0.267829695"," 0.247462544","-1.637884227","-0.013308664"," 0.283084824"," 0.283668558"," 0.370196803"," 0.402265988"," 0.366810335","-0.114432510"," 0.298007596","-0.635782198","-0.249727525"," 0.403412141"," 0.398168244"," 0.135137913","-0.137230572"," 0.128476605"," 0.243184291"," 0.309319340","-0.332944374","-0.365578603","-0.360987136","-1.231080348","-0.565220137","-0.548399925","-0.709532084"," 0.232461354"," 0.234727716","-0.105839800"," 0.305962469","-0.511909908"
"M800.83T18.56"," 0.01778577","-0.13332954"," 0.03437865","-0.09618029","-0.06093264"," 0.26759236","-0.49895985","-0.08336713"," 0.10741067"," 0.15864648"," 0.08098877","-0.19736560"," 0.06023165","-0.21346732"," 0.04860731"," 0.02729005","-0.50445511","-0.33645019","-0.33645019","-0.02989767","-0.26467792"," 0.07506816","-0.12230143"," 0.12805855"," 0.03800583","-0.04421871"," 0.23526322"," 0.27625861","-0.03768652","-0.25733990","-0.21569916","-0.07715231"," 0.16293460"," 0.01266780","-0.07382644"," 0.32096722","-0.05249844"," 0.07319340"," 0.04074154"," 0.18852263"," 0.08380288"," 0.60779681","-0.01049529"," 0.83409593","-0.16741367"," 0.10820574"," 0.05432788","-0.03173458"," 0.12552323","-0.25111692","-0.07134889"
"M800.83T11.54","-0.130963158"," 0.118724683"," 0.512998045"," 0.152014687","-0.100483251"," 0.121376438"," 0.146800023"," 0.071028852"," 0.102972170","-0.080226588"," 0.067369773","-0.161065661","-0.057214770","-0.310742365","-0.106932966"," 0.171451411"," 0.085611519"," 0.228633360"," 0.228633360","-0.063307773"," 0.053728111","-0.121917639"," 0.088428456"," 0.132860963","-0.168659820","-0.169860471"," 0.082030433","-0.001588118"," 0.026202450"," 0.273537237"," 0.131314745","-0.027620157","-0.020322385","-0.003582776","-0.311348675"," 0.106523794"," 0.163968639","-0.526980307"," 0.103712923","-0.833413186","-0.131733870","-0.466083302"," 0.074752103","-0.081108469"," 0.069241360","-0.198322101"," 0.267406244"," 0.042664682"," 0.217272216"," 0.316182901","-0.083963771"
"M801.83T17.56"," 0.0448785647","-0.0175396250","-0.0307488546","-0.1404209026","-0.2949174493","-0.1453820171"," 0.4251522495"," 0.1983562553"," 0.4939319988","-0.2477889078","-0.2138578419","-0.2086855609","-0.2313861009","-0.0078247339","-0.0220022542","-0.4195229647","-0.2959951845"," 0.0551443891"," 0.0551443891","-0.4565908935"," 0.0386653537"," 0.4536675072"," 0.3330559999"," 0.0298206977"," 0.0002258955","-0.0713209127","-0.0541349955"," 0.0341926423","-0.4436784188","-0.0399445412"," 0.2391320658","-0.2054306874"," 0.3245592515"," 0.5809731778"," 0.3948591792","-0.2117910295","-0.1201188483","-0.3191759457","-0.1599712120"," 0.3259946896","-0.1880670497"," 0.3407773253","-0.1875161109"," 0.4678013086","-0.1343725514"," 0.4881634625","-0.1818083172"," 0.4756911707","-0.0748394919","-0.2305704486","-0.4447837221"
"M802.83T18.56","-0.017135362","-0.307809168"," 0.201016987","-0.321602396","-0.173789789"," 0.006730634","-0.487120012","-0.040868867","-0.284137916","-0.076461884","-0.074859987"," 0.787459743"," 0.119705027","-0.075296764"," 0.177151474"," 0.260387619","-0.674184791"," 0.157292649"," 0.157292649"," 0.044964325","-0.061314881","-0.275587745","-0.399330280"," 0.002082127","-0.011393296","-0.370636616"," 0.100156457","-0.062015828"," 0.116912602","-0.171034286"," 0.203332399"," 0.048992834","-0.099393915"," 0.341045715","-0.203351599","-0.032951487"," 0.194439944","-0.224834894","-0.279776649"," 0.927387570","-0.099576144","-0.067667949"," 0.133527732"," 0.821822842"," 0.076561508","-0.285536854"," 0.150897655","-0.165900333"," 0.041964128"," 0.205709853"," 0.066735218"
"M802.84T12.55"," 0.035968474","-0.048552906","-0.020690375","-0.367439335","-0.224557920","-0.131403459"," 0.271889180","-0.386200957","-0.150370664","-0.121659442","-0.049257900","-0.282965023","-0.195721158"," 0.229165854"," 0.401955755","-0.149563773"," 0.401349442"," 0.401707540"," 0.401707540"," 0.159222920"," 0.269364337"," 0.071217001"," 0.042905079","-0.130711848"," 0.200494258","-0.077861437"," 0.172956461"," 0.000113322"," 0.231806237","-0.178340966","-0.010809254","-0.868545072"," 0.042673440","-0.040056145","-0.014365524"," 0.383508908"," 0.086385900","-0.423489754"," 0.105659015","-0.116566253"," 0.294716125","-0.258553610"," 0.074579462"," 0.145553820"," 0.070773780"," 0.229594580","-0.136367429","-0.506916418","-0.139760379"," 0.418323312","-0.112864741"
"M807.83T12.55"," 0.162731867"," 0.202798007"," 0.020387716","-0.103436311"," 0.381767702","-0.155482414"," 0.236954369"," 0.029830469"," 0.266391559","-0.217567970","-0.038800498","-0.069213448"," 0.329912268"," 0.042362138"," 0.069805473"," 0.536997618"," 0.084778190"," 0.006467422"," 0.006467422"," 0.065869293"," 0.038322497","-0.158398490","-0.063314194"," 0.267074371"," 0.048106554","-0.231335689"," 0.680318831"," 0.229787183"," 0.002780904","-0.053460706"," 0.108989145","-0.134412913"," 0.060261513","-0.060982860","-0.099477697"," 0.062162180"," 0.184024065","-0.585439858","-0.135248363","-0.858472761","-0.209055880","-0.112079256","-0.023701259","-0.216231642","-0.217952016","-0.138114027"," 0.070765484"," 0.090392327","-0.040568434","-0.203622284","-0.160137597"
"M808.85T17.56","-0.006258619"," 0.077070823","-0.176639943","-0.287759839"," 0.030977639"," 0.020225676","-0.442389486","-0.105096693","-0.080765293","-0.040352047","-0.016958827"," 0.679448240"," 0.025506906"," 0.010694671"," 0.028562101","-0.003243037","-0.497657332","-0.372221754","-0.372221754"," 0.092452072"," 0.092450769","-0.272758112","-0.140126900","-0.222537966"," 0.069610340","-0.387674611"," 0.085083204","-0.160544900","-0.024050325","-0.247581035"," 0.734306050","-0.105550446","-0.191284427"," 0.012536279","-0.011350691","-0.343992064"," 0.075265334"," 0.061912223","-0.259824082"," 0.693166128"," 0.078331986"," 0.712650867"," 0.152116101"," 0.704619764","-0.003790857"," 0.618505612"," 0.110569029","-0.061738862"," 0.084660509","-0.239033002","-0.177319419"
"M809.84T18.06","-0.033868049","-0.007825294"," 0.304972232","-0.027065819"," 0.030889434"," 0.069153981","-0.626133503","-0.032458767","-0.230661507","-0.208257884"," 0.059613310"," 0.780046639","-0.259855655","-0.226034868","-0.011639988","-0.542666708","-0.010188228","-0.175860502","-0.175860502"," 0.240892185"," 0.251291898"," 0.732995598","-0.345832463","-0.232387546","-0.199115205","-0.033251177"," 0.108464123","-0.160988119"," 0.062261327","-0.019725002"," 0.156512501"," 0.056331859"," 0.063813394"," 0.146740831"," 0.203228216"," 0.170493686"," 0.159659029"," 0.133935525"," 0.013706472","-0.497994140"," 0.120836928","-0.483088691"," 0.363094006"," 0.805744525"," 0.194414877"," 0.642326218","-0.348796411","-0.085129659"," 0.078531211","-0.881432418","-0.093831903"
"M809.85T12.54"," 0.0882859088","-0.2038956924"," 0.0696835813"," 0.2498844583","-0.1318912073"," 0.1733679312"," 0.3299597026","-0.1131082935"," 0.1311968300","-0.0942613865"," 0.0497218662"," 0.0821234173","-0.1974102195"," 0.1167860123"," 0.0390708965","-0.0206910038"," 0.0995630839"," 0.2166819762"," 0.2166819762"," 0.0091199584","-0.0038946159","-0.2219968264"," 0.0002854314"," 0.1906283824","-0.1615432833","-0.3386939428"," 0.3564254802"," 0.1206371295","-0.1426315924","-0.1200136609"," 0.0111370473","-0.2140517281"," 0.0482664417","-0.0765562383","-0.0877862930"," 0.1740412867"," 0.0051155547","-0.4475589200","-0.1406075560","-0.7491354367"," 0.1463403198","-0.1616629630"," 0.0626032900"," 0.0854409954","-0.0796681570","-0.0568286955"," 0.2346562660"," 0.0360988015"," 0.4476523793"," 0.1795888340","-0.2071575268"
"M810.17T14.55"," 0.023487617"," 0.144711110"," 0.162485369"," 0.115200295","-0.134309922"," 0.008176796"," 0.007024569","-0.147639198","-0.353051585"," 0.098159414"," 0.185198608"," 0.312526381","-0.043145039","-0.034315996"," 0.136792190","-0.100397607","-0.116385366","-0.009972429","-0.009972429","-0.270868095","-0.054179076"," 0.097874588"," 0.197529379"," 0.348505911"," 0.037809647","-0.218611653"," 0.253272486"," 0.049746351"," 0.153885684"," 0.077721007","-0.088546396","-0.094577862"," 0.041978364"," 0.243664245","-0.090955403"," 0.179969919","-0.122239298"," 0.139235115"," 0.046399146","-0.007565090","-0.106739284","-0.101720983"," 0.104502058","-0.065555248"," 0.035255528"," 0.178413584"," 0.152670582"," 0.178129076","-0.045408236","-0.105976170","-1.388192656"
"M810.84T12.55","-0.107240263","-0.652232446","-0.095493871"," 0.270437449"," 0.264707550","-0.569262970"," 0.598168591"," 0.008611789","-0.174903422","-0.128126716","-0.541332771","-0.216458076","-0.572353047"," 0.226997717","-0.360849690","-0.023827407"," 0.338414402","-0.193475948","-0.193475948"," 0.353827829"," 0.491569334","-0.227122524"," 0.222791740"," 0.283990604"," 0.124683946"," 0.015596384"," 0.105646841"," 0.003458046","-0.242359225"," 0.472141128","-0.037499915","-0.184568554"," 0.472499623","-0.297819388"," 0.043317550"," 0.317802594"," 0.188888767","-0.408076965"," 0.045102155","-0.368554596"," 0.338405353","-0.002365265"," 0.039084878"," 0.290241538"," 0.142459451"," 0.146137632"," 0.313840914"," 0.061820975"," 0.104713388","-0.614548364","-0.073410794"
"M816.51T13.55"," 0.091442593"," 0.163055647"," 0.137564924"," 0.047977120"," 0.173403208","-0.004694706"," 0.009950099"," 0.005093786"," 0.084218440"," 0.149231996"," 0.023562394","-0.086509449"," 0.034363553"," 0.016345485"," 0.090357294","-0.200915724","-0.013044516","-0.447036625","-0.447036625"," 0.099335600","-0.164842001","-0.129981458"," 0.022376703"," 0.123071338","-0.074312416","-0.020819343"," 0.155103468"," 0.138855044"," 0.061923200","-0.049786296"," 0.223185651"," 0.097084174"," 0.031521146","-0.082731381"," 0.116990951","-0.011016787"," 0.071222560"," 0.178363790","-0.041829004"," 0.079232120","-0.200039559","-0.131784261","-0.017247843","-0.078380752"," 0.089356762","-0.017721725"," 0.061587361"," 0.044322518"," 0.126972484","-0.271242842","-0.256098094"
"M817.18T13.55","-0.058628430"," 0.238162179"," 0.292590879"," 0.027068177","-0.012422335"," 0.028004590","-0.009461353"," 0.346074948"," 0.157682167"," 0.016896605","-0.014628009","-0.166545364"," 0.091857121"," 0.179636803"," 0.112644407","-0.055638433","-0.006510579","-0.115088803","-0.115088803"," 0.133313334"," 0.035151079","-0.187458527"," 0.064875876"," 0.006167259","-0.284883293","-0.221669403"," 0.054572930"," 0.001601304"," 0.066456175"," 0.305090088"," 0.302533087"," 0.319860992"," 0.108718891"," 0.047754122","-0.124833194","-0.053432763","-0.267887571"," 0.396443135","-0.060828716","-0.092649070","-0.019295334"," 0.053730153","-0.258145424","-0.161921815","-0.163408243"," 0.018452409"," 0.119269223"," 0.161288817","-0.339992434","-0.256842388","-0.638636467"
"M817.26T830.86","-0.07648146","-0.12895917"," 0.50270891"," 0.34767152"," 0.17756172"," 0.16043820"," 0.26110943"," 0.26801550"," 0.02397236"," 0.60784460"," 0.38665511","-0.78792363"," 0.55124904"," 0.49769169"," 0.16665997"," 0.37558911","-0.66247761"," 0.08633881"," 0.08633881"," 0.19833240"," 0.12263731","-1.56105845","-0.08266458"," 0.44998787"," 0.41829690"," 0.45340389"," 0.21273843"," 0.46875181"," 0.05606692"," 0.07960862","-0.85297023","-0.14227370"," 0.37212170"," 0.42783059"," 0.30483208","-0.09891232"," 0.11112442"," 0.23692366"," 0.27605923","-0.30903332","-0.14714333","-0.78123430","-1.31407443","-0.70777951","-0.79150192","-0.59419093"," 0.31040402"," 0.24277815","-0.05382525"," 0.31238596","-0.46162461"
"M818.27T830.41","-0.08662629","-0.04079202"," 0.42279444"," 0.34908562"," 0.08833697"," 0.38399171"," 0.09970540"," 0.34931300"," 0.07654152"," 0.56818531"," 0.37713608","-0.86734159"," 0.44593602"," 0.39942821"," 0.21710984"," 0.18080086","-0.65845994"," 0.40634399"," 0.40634399"," 0.29935248"," 0.20480131","-1.29078987","-0.03486976"," 0.30805335"," 0.43176051"," 0.40303086"," 0.32114697"," 0.29175175"," 0.21467774"," 0.24736993","-0.67285300","-0.10541994"," 0.42698835"," 0.35484406"," 0.14779168","-0.05559275","-0.03329258"," 0.16626750"," 0.07556748","-0.59820915"," 0.11919033","-1.23679231","-1.25610549","-0.54443891","-0.62979901","-0.87940902"," 0.19769188"," 0.26014249","-0.05297979"," 0.35816735","-0.55587755"
"M825.51T13.55","-0.091241454","-0.110068544"," 0.006289957"," 0.029890666"," 0.083488944","-0.017014046"," 0.003114426"," 0.085446049"," 0.076044666","-0.082277121","-0.067364569","-0.058572100"," 0.154129392"," 0.102190353","-0.084669342"," 0.081589116"," 0.092983075"," 0.013204417"," 0.013204417"," 0.082909104","-0.126231422","-0.040743947"," 0.021175996"," 0.146340365"," 0.064609913","-0.236761563"," 0.040617950"," 0.291437630","-0.222243734"," 0.124863054"," 0.113353550"," 0.054242443"," 0.183373707"," 0.005430781","-0.006638905","-0.017999519"," 0.163004213"," 0.060183753","-0.150725955"," 0.085207572","-0.069773376"," 0.156579073"," 0.014307847","-0.023803451"," 0.250009108"," 0.208998053"," 0.047164029"," 0.005212652"," 0.186210278","-0.236886163","-1.403791337"
"M825.83T18.56"," 0.203830460"," 0.067581386"," 0.098316447","-0.547307224"," 0.082900874"," 0.466289017","-0.247739204","-0.064561077","-0.300246120","-0.014341695","-0.141377349"," 0.174865363","-0.049708752"," 0.096214852"," 0.264125261"," 0.079953966","-0.425438319"," 0.028698918"," 0.028698918"," 0.342002292","-0.276596291"," 0.049672442"," 0.110310185"," 0.185260608"," 0.048054170","-0.098535272","-0.286562985"," 0.331342734","-0.114157467","-0.168664342"," 0.009337558"," 0.506655970","-0.248940682","-0.006790580"," 0.293110692"," 0.135754232"," 0.030031781"," 0.607890735","-0.389207048"," 0.350130534"," 0.165639316"," 0.038512864"," 0.430182204","-0.617532432","-0.238695108","-0.047836485"," 0.066792241","-0.144164373","-0.048693238","-0.305274332","-0.509785645"
"M826.83T18.56","-0.131534396","-0.101218121"," 0.143794920","-0.235417766","-0.051285387","-0.042944326","-0.236592025","-0.130446419"," 0.212549150","-0.250708655"," 0.089189012"," 0.623768409","-0.043980366","-0.032777754","-0.074382258"," 0.013420663","-0.285341387","-0.729692729","-0.729692729"," 0.070097222"," 0.012707877"," 0.012503313","-0.044509739"," 0.047313849"," 0.042381760"," 0.025199131"," 0.231548427"," 0.005106464","-0.089194757","-0.035590237","-0.224070257","-0.084349596","-0.025707153","-0.010851715"," 0.341054124"," 0.061810929"," 0.015102727"," 0.009039982"," 0.112926752"," 0.515477638"," 0.117787078"," 0.747522821"," 0.017498535","-0.048853859"," 0.236054020"," 0.736079235"," 0.146191199"," 0.057186783"," 0.034139016","-0.282182375","-0.756127033"
"M827.49T1369.97"," 0.60767930"," 0.60000247"," 0.54822833"," 0.45756241"," 0.47855461"," 0.41655402"," 0.55700877"," 0.39433041"," 0.63471172"," 0.51766728"," 0.20690850","-1.57797731"," 0.55068348"," 0.50600282"," 0.34552714"," 0.36793840","-1.79625079"," 0.54071694"," 0.54071694"," 0.41994520"," 0.53068007","-1.43644879"," 0.59811632"," 0.54923118"," 0.41596038"," 0.35138240"," 0.66480262"," 0.46971542"," 0.28567187"," 0.34016452","-2.85804527"," 0.64616459"," 0.19220968"," 0.48092531"," 0.49160951"," 0.43211062"," 0.34549489"," 0.43116962"," 0.57588729","-1.98748065","-0.22619024","-2.19091879","-1.51634211","-1.58582135"," 0.06697993","-2.01261195"," 0.41086596","-0.18572950"," 0.01054511","-0.01390339"," 0.40729412"
"M827.83T17.56","-0.031707439"," 0.127238921"," 0.057368629","-0.023090815"," 0.071047393"," 0.074730680","-0.084167930","-0.371273792","-0.274844271","-0.022044272","-0.113475296"," 0.716584131","-0.019294150","-0.031597519","-0.230314292"," 0.023338495","-0.446179152","-0.286195985","-0.286195985"," 0.067024701"," 0.147269596"," 0.698180784","-0.104851686"," 0.125135118","-0.075489128","-0.049504736"," 0.113162677","-0.105014261"," 0.071231006","-0.080513063","-0.253423551","-0.283867288"," 0.108065014"," 0.033733400"," 0.017776523"," 0.070168290"," 0.106696158","-0.043897491","-0.384278629"," 0.730908590"," 0.146117984"," 0.684757093"," 0.098825804","-0.007858569","-0.118259637"," 0.615395135","-0.153045182","-0.066432568","-0.226042070","-0.796982179"," 0.065084816"
"M828.34T17.56"," 0.1765513783","-0.0093346314"," 0.1621864759"," 0.0574242903","-0.1495675638"," 0.1941652371","-0.5942082376"," 0.0139353856","-0.1478961227"," 0.0267343732","-0.0848113024","-0.1906047010"," 0.0008499629","-0.0731011205","-0.1326752599"," 0.1869415775","-0.6002066256","-0.4242495602","-0.4242495602"," 0.0717436869"," 0.1303538897"," 0.6607490364","-0.1597118616"," 0.2181110136"," 0.0383811508"," 0.0083383844","-0.1423271599","-0.1069386417"," 0.0533572233","-0.4804630189","-0.0806140102"," 0.0773015587","-0.1395179668"," 0.0353453735","-0.1450243723"," 0.0129457788","-0.0797483593","-0.1616236104"," 0.0162102083"," 0.5695612261","-0.0876290389"," 0.6544605084"," 0.2824478207"," 0.5695576613"," 0.1071009831"," 0.6507257404"," 0.0159264936","-0.2631692540"," 0.1648178215","-0.4089288345","-0.0696234265"
"M828.83T12.29","-0.1765933392"," 0.0801284186","-0.1120730797","-0.0694748127"," 0.0191945462"," 0.1989225089"," 0.1489462924"," 0.1048166846","-0.3033568207"," 0.0062465435","-0.0363664566"," 0.1007248128","-0.2099421542","-0.1354945420"," 0.2032093852","-0.0191509624","-0.0355586352"," 0.6301238820"," 0.6301238820","-0.1296118893"," 0.0357028955","-0.1231066839","-0.2078136906"," 0.4978791918"," 0.0804784499","-0.3258065469"," 0.1675235356"," 0.3139069232","-0.1515051629"," 0.2273506461","-0.0346924150"," 0.0753447367"," 0.0511189645"," 0.0579180605","-0.0524485756"," 0.0373219079","-0.0121367462","-0.2942329662","-0.3191077724","-0.6192191070"," 0.1354087125","-0.1673562111","-0.0506800827","-0.0365917369","-0.2114864200","-0.4210777238"," 0.0003452058"," 0.0476888365","-0.0337078940"," 0.4720731519","-0.0339057476"
"M829.83T17.56","-0.0715681048","-0.4001759050"," 0.0432452805"," 0.0173463769","-0.2218306124","-0.0151957307","-0.4286982593","-0.1473438433","-0.2314281609","-0.3430679903","-0.0533209179"," 0.6799609024"," 0.1191630418","-0.0177998051"," 0.2740723650","-0.2154721844","-0.6162180755"," 0.1497148002"," 0.1497148002"," 0.7115646642"," 0.1536273488"," 0.6080883861","-0.2600875060"," 0.0473003570","-0.1874600341","-0.2496413255"," 0.0191328026","-0.0032111108","-0.1302883915","-0.0908625267","-0.0731921826","-0.2835860019","-0.0006139033","-0.1465373665","-0.1096681536","-0.1417299413"," 0.2050431352"," 0.4951960694","-0.1430061550"," 0.6085698948","-0.0319680597","-0.3957697876"," 0.0698633998"," 0.7301073703","-0.2323264123"," 0.5931043259"," 0.2898229014","-0.0576112720","-0.1753942376"," 0.0535040987","-0.5430683634"
"M831.34T17.56"," 0.321178709","-0.211217257"," 0.156299711","-0.115750467"," 0.242664271","-0.191112444"," 0.282654376"," 0.188539465"," 0.301946377","-0.089076700"," 0.071059103","-0.221473293","-0.307941838","-0.187401763","-0.026124481","-0.342257575","-0.603422331","-0.289289861","-0.289289861","-0.204313514"," 0.311754473","-0.260731099"," 0.099982993"," 0.103606720"," 0.134490351"," 0.194660560","-0.001210279","-0.003122390","-0.096682397"," 0.065748333","-0.210259670","-0.076741377","-0.005064614","-0.031630771"," 0.079265101"," 0.156819442"," 0.173499744","-0.202928508","-0.327368791"," 0.729430113"," 0.367553659","-0.149076038"," 0.117043293"," 0.748983369"," 0.192596736"," 0.054588321","-0.026070973","-0.193833924"," 0.248576079","-0.659317382","-0.020231699"
"M831.83T17.56","-0.035382631","-0.036315352"," 0.150565958","-0.250433923","-0.077494609"," 0.203885139","-0.221643742","-0.084895043","-0.236697665"," 0.048198410","-0.012877167","-0.102837598"," 0.300386830"," 0.086713454"," 0.074363913"," 0.210943714","-0.211799956","-0.368853102","-0.368853102"," 0.023283464","-0.095833693"," 0.620633938"," 0.293141365"," 0.003266525"," 0.257400758","-0.004938723"," 0.120260602"," 0.303832750","-0.063225918","-0.302208499","-0.451588600","-0.229512781","-0.080622462"," 0.065227796"," 0.141124830"," 0.055846680"," 0.032752215","-0.058017651","-0.198470581"," 0.016285973","-0.041228569"," 0.777150517"," 0.036542328"," 0.729092270","-0.229578391"," 0.572128053"," 0.149477302","-0.175635814","-0.281108123","-1.038088395","-0.014362694"
"M833.5T16.56","-0.3755773632","-0.0568304597"," 0.0284634973","-0.2174769376","-0.1244198020"," 0.8091847912","-0.1588917066","-0.0235514619","-0.0310273192","-0.3917421105","-0.3162873389","-0.0146438792","-0.1016372356","-0.0796422957"," 0.0906301419"," 0.1237045292","-0.3844312166","-0.0306908921","-0.0306908921","-0.1382269336"," 0.0406199993"," 0.7543730854","-0.1290822442"," 0.9575363933","-0.0765425732","-0.2438374045"," 0.1227233570","-0.0104750145"," 0.1500368649"," 0.1008121440","-0.0436856712","-0.1528240917"," 0.9816199392"," 0.2682506738","-0.0270738609","-0.1762919721","-0.0715934287"," 0.1485760581","-0.0844177315"," 0.7803824287"," 0.1258077746","-0.2533796456","-0.0718128335","-0.0343907474","-0.0325619127","-0.2824252522"," 0.0004491575","-0.2339595955","-0.0395409739","-0.7097258249","-0.3337822128"
"M833.83T17.56"," 0.010520023"," 0.087637672"," 0.206559937","-0.393515626","-0.375765011"," 0.002518158"," 0.697395033"," 0.094279227","-0.186986861"," 0.022592796","-0.183711403"," 0.644907793","-0.142780749","-0.024678495","-0.014250150","-0.111403796","-0.781474116"," 0.155682745"," 0.155682745","-0.051810235"," 0.053189651","-0.215018636","-0.248642404"," 0.352020836","-0.042267860","-0.339497567"," 0.805384583","-0.022121472","-0.099653827","-0.077050885"," 0.743363296","-0.103487062","-0.251975677","-0.021386092","-0.394762072"," 0.026763388","-0.212377806","-0.013044366","-0.214068565"," 0.638757073","-0.029880045","-0.398952198"," 0.068476523"," 0.734369783","-0.051178127"," 0.738300007","-0.026954100","-0.147354745","-0.046195611","-0.465931153","-0.550224555"
"M834.82T18.56"," 0.137616653"," 0.256663696","-0.038850655","-0.164199634"," 0.056706770","-0.071723780","-0.358926398","-0.241900133"," 0.223751209"," 0.022981167","-0.108913824"," 0.651960268"," 0.103713844","-0.220865995"," 0.260395856"," 0.276918103","-0.500316960","-0.332756173","-0.332756173","-0.075232225","-0.369816232","-0.007082938","-0.331339216","-0.028497673"," 0.160435948"," 0.039111060","-0.200542363"," 0.257920871","-0.135963362"," 0.144171689","-0.124865923"," 0.042778825","-0.082527343"," 0.206852919","-0.226171877"," 0.173846634","-0.043216186"," 0.210163817"," 0.075718837"," 0.610926410"," 0.334185558"," 0.581148505"," 0.083104751"," 0.185632749","-0.198069342","-0.127097368"," 0.022515382"," 0.081531311","-0.243228684","-0.538816577","-0.097075800"
