"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Control","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Drought","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Fusarium","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","First_Time-Point_Xanthomonas","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"sodium_formate","4034768","3834774","3778849","4038728","3927945","3923776","3741009","4053882","3890744","4045781","3879945","4104744","3959808","3945214","3800063","4006431","3667732","4024050","4024050","3845071","4035455","3963239","3909794","3819856","3998858","3805402","3801631","3974273","3999728","3766924","3340263","3555483","3798360","3837318","3790177","3934423","3867787","3442128","3960498","4037492","3920796","4069493","3868514","3964440","4037002","4030309","3922006","3735045","3901010","3528208","4862692"
"M1504.04T13.55"," 5688.144"," 7999.731"," 6501.446"," 7730.771"," 8980.980"," 7318.323"," 8312.012"," 7950.379"," 4505.476"," 5448.296"," 8599.820"," 8755.511"," 5414.400"," 6180.486"," 8080.080"," 7668.633"," 7957.735"," 9490.734"," 9490.734"," 7825.406"," 9050.101"," 8888.821"," 8758.508"," 8405.301"," 9944.536"," 8408.428"," 8308.032"," 9756.036"," 7940.677"," 8889.309"," 7052.464"," 7606.733"," 7066.844"," 6486.598"," 8385.287"," 8803.147"," 7401.480"," 6970.000","10129.382"," 8630.209"," 8014.384"," 8201.057"," 8776.786"," 7430.421"," 7819.994"," 8958.618"," 6041.319"," 6324.221"," 8832.823"," 8404.065"," 8748.990"
"M1505.38T13.55","19861.41","18559.21","15350.00","20318.73","20784.17","17279.54","19835.38","18720.27","18128.21","18437.18","19139.25","18934.81","19474.31","18730.02","16541.48","20372.88","16388.31","16154.53","16154.53","18274.66","17620.76","18528.73","18960.71","18280.66","18668.31","16445.01","17015.13","18149.52","17821.53","17645.27","17495.43","18595.75","18730.16","18373.30","17300.01","17191.72","19821.70","16400.00","17123.33","17152.08","17309.32","19266.03","17362.26","18976.87","17740.86","19388.82","20251.71","17869.53","18056.02","16050.00","20535.60"
"M1507.7T16.55","5766.067","6074.912","6564.957","6469.280","6931.882","6240.651","5590.604","5869.452","6178.188","4473.267","4983.956","6154.604","5919.895","5677.539","4906.089","6059.101","4377.396","8594.282","8594.282","5971.862","9395.167","6027.944","5602.985","5402.193","6102.792","6640.570","5997.413","6158.543","5376.744","5436.801","4451.209","6320.830","6317.574","6186.834","6544.759","6547.006","6805.252","6040.000","5796.751","6950.137","5583.213","5506.722","5772.217","6078.411","5046.791","6550.937","5635.731","4851.448","6566.376","4514.357","6979.219"
"M1509.45T13.55"," 8477.356"," 9802.100","10403.037"," 9350.472","11007.457","11830.491"," 9807.186","10762.172","10582.521","10785.331"," 9998.664"," 9991.869","10291.853","10986.862","11003.819","10295.661"," 8065.531","10903.529","10903.529","11564.590","10249.638"," 9648.188","10641.830"," 9982.756"," 8552.644"," 9696.077"," 9276.287"," 9681.347","11729.220"," 8847.363"," 9354.710"," 9602.779","11019.865"," 6050.096"," 9613.888","11197.265","10296.798"," 9470.000","11353.346","10355.517","10915.738","11571.159"," 6618.505"," 8963.508","10498.241","11398.054","11083.147","10225.858","11084.502"," 8488.444","12597.174"
"M1510.46T13.05","6757.113","5039.856","5052.719","6170.091","5916.929","6386.877","6165.481","5509.725","6659.517","5509.287","7268.829","6216.176","5252.204","5067.618","5948.518","5663.478","6346.566","9192.581","9192.581","6579.680","6120.306","6276.632","7185.348","5330.719","6885.003","6101.755","7211.388","6674.563","5380.767","6035.764","4819.464","5598.176","5451.232","5347.107","6499.488","6011.632","5459.766","5250.000","6504.384","6479.351","5779.987","6157.283","6737.713","6158.280","5981.662","6745.759","5964.229","5377.473","5100.752","6038.920","5520.684"
"M1514.96T13.55","11975.820","12026.644","14059.242","12718.881","13517.776","15742.526","12718.040","12724.263","14937.277","13106.831","11939.712","12320.364","13282.408","13022.952","12900.586","11058.327","11691.943","10602.755","10602.755","13672.896","14240.516","14167.860","12138.306","12716.772","13117.727","11939.194","12482.854","12556.783","12742.706","12253.296","11977.319","12980.370","11851.977","13280.673","11859.936","14135.156","13172.901","13000.000","12810.725","13545.910","14267.325","13030.427","13051.885","13895.044","12169.054","13532.117","14574.959","12561.765","13013.201"," 9841.436","15739.949"
"M1515.2T13.55","12880.813"," 9953.916","11884.233","11703.949","10277.763","11382.656","10086.921","10898.189","12240.969","12982.832","10840.424","12713.460","10600.027","10409.134","11455.124","11834.783","10366.266","10658.821","10658.821","10649.854","13081.946","11651.808","11496.831","10927.477","11960.575","10578.380","11010.744","11985.200","12070.904"," 9403.086"," 9354.710","10495.562","12032.602","10222.317","11258.794"," 9728.953","11879.532"," 7580.000"," 9800.282","10810.915","11911.680","11351.267","10571.445","10792.887","12263.768","11356.883","11334.521"," 9430.691","14207.787","10783.444","15144.560"
"M1515.45T13.55","11257.949"," 9719.116"," 9575.583"," 9883.378","11167.653","11541.306"," 9979.644"," 8266.726","10169.972"," 8094.210"," 6956.808","11263.416","11984.854"," 8860.502","10154.665","15136.263"," 9556.549","10490.218","10490.218","12238.606","10825.271"," 9491.694","10280.333","10166.512","10423.621","10207.455"," 9983.668"," 9771.067","10513.570","11143.219"," 8931.320","10095.269","10339.169","10669.792","12311.485"," 9374.380","10901.523"," 8840.000","10612.565","12057.066"," 9580.539","10713.112","10203.445","11200.369","10023.040","10168.322","11103.968"," 9687.370","11879.262"," 6753.038"," 6079.766"
"M1516.19T14.52"," 6102.179"," 6231.602"," 7155.778"," 6897.277"," 6574.960"," 6009.125"," 9139.519"," 7620.496"," 6915.834"," 5646.928"," 6835.668"," 5905.206"," 4629.079","10944.736"," 4042.896"," 7388.039"," 6718.270"," 6718.125"," 6718.125"," 7707.052"," 6325.061"," 7910.567"," 7185.168"," 6361.148"," 7484.536"," 5774.557"," 5986.107"," 7152.161"," 6564.748"," 6196.956"," 6434.496"," 6497.908"," 7193.253"," 7747.825"," 6381.188"," 7700.228"," 6148.455"," 6990.000"," 6459.862"," 6331.819"," 8095.162"," 5593.662"," 7809.575"," 6120.320"," 4916.607"," 7030.689"," 7118.514"," 6492.722"," 8113.142"," 5164.788"," 8147.324"
"M1519.03T13.55","24382.93","23273.38","23032.29","22451.57","25274.39","23772.39","24340.80","24289.28","23470.20","26038.33","24505.30","24510.36","23993.80","25281.53","22591.57","24354.79","22039.99","21052.64","21052.64","25889.44","25643.51","20618.90","22515.01","25374.15","24277.01","21328.05","23609.40","25097.71","22227.72","21093.09","21357.05","18265.06","20787.59","21492.01","23184.30","23737.76","24815.89","21300.00","24667.06","21944.20","19491.97","23972.90","22903.46","23526.16","23485.65","25904.49","22375.80","23546.62","23815.34","20431.37","28178.06"
"M1520.03T13.55","11853.454","11675.552","11073.899"," 9443.930","11372.014","12307.589","12173.992","13991.066","13393.621","11564.590","12579.626","12683.483","11259.709","11275.726","11852.380","11775.938","10032.709"," 9767.173"," 9767.173","10188.474","11449.402","14117.785","11279.738","11978.837","12666.143","13095.249","10565.224","12132.418","13599.447"," 9403.535"," 9567.799","11029.000","11926.487","10930.733","12543.777"," 7987.534","12864.152"," 9710.000","12307.700"," 8670.077","13064.715","11459.135","13033.800","12113.207","12807.033","11725.431","15078.374"," 6285.048","13280.120"," 9445.425","10717.489"
"M1523.41T13.11"," 8830.154"," 4978.892"," 7659.462"," 9540.352"," 9148.492"," 6486.822"," 8434.032"," 8048.282"," 6376.014"," 6450.362"," 9829.400"," 8584.014","10083.324"," 8983.557"," 7674.529"," 8748.427"," 7984.449"," 8795.066"," 8795.066"," 8539.542"," 8321.290"," 9466.365"," 7986.914"," 7552.814"," 8394.652"," 6925.422"," 8564.827"," 9034.278"," 8630.027"," 7883.731"," 7460.796"," 8942.300"," 8832.528"," 7906.784"," 7378.401"," 6039.267"," 7518.878"," 7930.000","10358.045"," 8581.167"," 8651.357"," 7682.134"," 7836.658"," 7000.438"," 7953.791"," 9095.521"," 7223.824"," 7432.962"," 8186.936"," 6541.591"," 9054.373"
"M1524.7T13.54"," 6125.102"," 9705.959"," 8995.789","10802.416","10936.096"," 9119.379","10995.879"," 8187.131","10042.537","10547.543","11172.553","11249.377","11504.760","11864.387","11132.775","12172.207"," 9908.686","12121.049","12121.049"," 7961.814","10849.621"," 9860.222","10696.943","10678.976","10959.771"," 9128.421","11843.705","10554.905","11296.768","10050.354","10317.872"," 9162.342","10269.582"," 8836.233"," 9672.152"," 8947.452","11469.803"," 9600.000"," 9114.254","10270.450"," 9631.298","12542.556","11116.861"," 9826.929","10816.130","10843.273","12281.070","11366.607","11373.505","10703.543","11614.991"
"M1525.96T13.55","12486.359","11874.460"," 9615.566","11453.016","12189.671","11725.777","10550.177","11371.003","11432.060","12385.044"," 8391.430","13557.929","10993.215","11049.048"," 9662.902","11397.825","10438.602","12305.583","12305.583","10553.566","11260.919","11106.907","10276.738","11260.012","11513.582"," 9803.762","10066.106","13073.558"," 9082.036","10849.153"," 8959.412"," 9539.790","13108.022","10910.464","10147.739","11247.575","10956.772","11200.000","14788.763","11243.058","11525.848","11433.080","11351.925","10824.882","12648.575","11699.392"," 8914.130","12074.513","12236.951"," 8790.292","10409.657"
"M1529.71T13.54","10870.501"," 9414.076","10312.785","10826.966","11306.968","11234.046","10102.001","12052.831"," 9802.069","10788.675","11650.775","10930.487","10335.227","11079.981","11014.277","11512.822","10130.883","11130.315","11130.315"," 8553.584","12401.999","11646.158"," 9879.025","10118.368","10858.607"," 9173.672"," 6548.983","13558.423","12052.190","10836.415"," 9394.842"," 9075.416","10826.733","11648.411","11697.170","11588.357","10423.442"," 8600.000"," 7153.396","10648.128","10606.670","10654.755","11584.074","10473.490","10623.379","11202.654","10935.876","10640.652","13853.680"," 9709.204","12533.256"
"M1530.7T16.98","6064.473","5032.991","5554.661","6987.743","5556.789","6208.503","3627.670","6628.675","4862.935","5595.103","4788.614","5642.896","5795.500","5519.027","6115.534","6569.552","4260.911","4774.701","4774.701","5957.820","5142.707","4484.817","5200.657","5963.548","5431.325","6354.793","5006.976","5443.913","9603.664","4734.898","4003.513","5612.201","5460.632","5267.383","5112.446","5201.745","5462.338","5330.000","5125.049","8686.061","4561.203","4450.303","5473.031","6973.488","7450.804","6122.583","6919.661","4510.163","8015.313","3420.759","5547.792"
"M1530.7T12.55"," 6621.317"," 4641.283"," 5041.588"," 4573.680"," 6275.522"," 5499.601"," 5725.448"," 5668.387"," 5068.931"," 4689.722"," 6246.596"," 6663.471"," 5921.377"," 5767.537"," 6129.959"," 5116.877"," 4883.222"," 7430.224"," 7430.224"," 6082.192"," 5989.809","10807.588"," 5846.101"," 5229.948"," 5903.658"," 5003.972"," 6921.556"," 4966.503"," 5410.166"," 6038.230"," 5357.180"," 5088.693"," 6521.556"," 6007.525"," 4680.184"," 6647.270"," 5298.540"," 3810.000"," 5896.650"," 3872.381"," 5789.121"," 5223.246"," 7175.360"," 5506.151"," 6260.726"," 5749.426"," 5707.280"," 6626.488"," 6463.870"," 5973.299"," 6890.062"
"M1531.2T13.55"," 9414.827"," 9189.486"," 9165.583"," 9232.697"," 8268.732","10159.643"," 8744.154"," 9106.422"," 8004.582"," 8411.510"," 9042.123"," 8756.423"," 7197.483"," 9331.912"," 8250.666"," 8802.578"," 7502.126"," 9185.913"," 9185.913"," 9418.170","10626.728"," 9002.043"," 8521.488"," 8821.411"," 8464.808"," 8190.711"," 6776.897"," 8111.236"," 8479.462"," 8326.840"," 7765.493"," 7366.538"," 9680.079"," 9769.681"," 7107.741"," 8604.903"," 9866.530"," 7030.000"," 9890.600"," 7489.444"," 8451.218"," 9638.224"," 8680.126"," 8383.209"," 8822.364","10243.227"," 7722.917"," 8688.164","11020.972"," 9152.513","10088.787"
"M1531.95T13.55","12539.506","11079.763","12104.701","12773.383","11782.706","14074.543","11565.603","11195.486","12135.636","11999.892","10508.124","13417.424","13097.573","11396.086","10300.810","12835.556","12008.124","10992.013","10992.013","14525.446","12662.300","13301.185"," 9957.784","12716.455","13240.004","12314.240","13725.790","13157.429"," 9763.991","13066.262","11616.134","10452.350","12638.546","11706.687","12499.243","11507.878","11728.155","11500.000","10891.222","12732.070","12865.684","14044.612","12815.233","13692.473","13053.602","12547.673","11176.039","12493.642","13972.533","10805.663","16013.917"
"M1533.7T13.54"," 6271.511","10453.618","10164.371"," 9177.961"," 9956.172"," 6341.918"," 9397.368"," 8896.328"," 9531.932","10696.241","10759.794"," 9492.476"," 9996.202"," 9205.534","11207.087","10396.087"," 8794.358","13319.097","13319.097","10332.906","10749.643"," 9415.500"," 9385.260"," 9514.555","10371.503","10275.056"," 6520.422"," 4572.949","10527.612","10485.495"," 9922.574"," 8584.447","10062.281","10409.176","10092.158"," 9913.681","10979.761"," 7800.000"," 9324.229","10346.661","12093.811","10285.264"," 6589.778"," 9569.910"," 9776.079"," 9449.309","10767.241","10063.447","11070.453"," 9531.403","11939.587"
"M1535.37T13.54","10938.579"," 9961.796"," 9489.335","11641.239"," 6851.130","10924.779","13064.478","11249.161"," 6997.450","10770.590"," 9391.276"," 9368.130"," 9416.451"," 9608.740","12307.712","11105.093"," 9258.504","10687.348","10687.348","10663.896","12829.213"," 9267.032","11103.210","10776.895","12115.455","10466.100","11290.505","10143.294","12136.443"," 9659.692"," 8935.333","10185.400","10941.100","11345.428","11268.765","10477.022","12056.248","11000.000","11160.420","11121.799","11074.923","12949.562","10032.045"," 7784.839","13986.443","10547.680","10576.830","10614.842","11343.401"," 8941.856","12798.811"
"M1536.01T13.6","18991.81","22068.01","16788.86","19466.35","19279.67","19797.25","17233.84","22408.57","25620.99","20263.18","24864.37","20493.16","18788.77","18774.15","26344.18","23265.38","16938.53","18898.65","18898.65","24080.02","20091.93","19114.78","17911.32","19512.56","20103.83","16585.47","18957.67","22296.82","18115.93","23228.86","16929.58","20870.89","20473.68","20731.89","20260.56","20406.79","19822.62","15800.00","20236.52","19174.21","23692.15","24499.06","22468.27","19003.28","21301.36","20293.26","19502.81","16919.00","25343.40","15566.28","23336.76"
"M1536.7T13.55","18515.38","15414.52","17266.49","17813.51","17997.83","16972.89","16494.05","18435.47","15531.31","17474.08","15091.14","17404.69","16962.99","16226.53","15500.36","17895.57","16201.91","15012.54","15012.54","18384.99","18738.18","17190.33","18072.05","16902.46","17241.47","15183.75","17252.04","18295.76","18128.42","16581.76","14339.07","13924.99","17901.76","15823.83","16478.93","17724.94","18335.02","16200.00","17081.39","17785.27","17319.98","17388.57","18991.94","16378.88","16870.78","17868.56","16805.25","17931.74","17064.41","15688.88","13832.79"
"M1537.02T14.08"," 6358.070"," 8539.603"," 9500.407"," 6083.668"," 8383.615"," 7736.347"," 7442.191"," 6617.387"," 7862.992"," 6507.029"," 9504.949"," 9475.550","11713.742"," 9022.988"," 7225.292","10970.632"," 7536.022"," 8805.364"," 8805.364"," 7398.128"," 9590.266"," 9651.772"," 6841.636"," 7970.155"," 7933.628"," 7646.646"," 9059.915"," 8916.170"," 8584.801"," 8761.237"," 6057.294"," 8190.784"," 7351.765"," 7738.006"," 8218.266"," 8218.053"," 8607.034"," 7540.000"," 6462.368","10516.842"," 9034.546"," 8817.469","10349.282"," 8527.887"," 6894.899"," 7403.005"," 8330.248"," 5785.011","10305.408"," 6162.920"," 8650.272"
"M1537.7T13.55","11805.576","10828.388"," 8094.210"," 9616.121"," 9984.968"," 9794.213"," 9589.267"," 7049.084","10168.085","12157.103","10266.306","10382.960"," 9296.087"," 9934.468"," 7896.310"," 9930.111"," 8739.299","12446.982","12446.982","12471.302","13033.490","10657.440"," 5488.416","10232.711","10944.317"," 8504.619"," 9923.814","11986.983","10949.662","11028.794"," 8475.825"," 8463.105","10222.796","10527.673"," 9832.028","11200.605"," 9720.513"," 7110.000"," 9041.921","10178.887","11194.703","11363.046","10423.060","10796.771","10599.285","10968.305"," 9748.850","11086.153","10584.766"," 9631.066"," 8097.069"
"M1538.45T13.55"," 9691.071"," 8176.591"," 9158.381"," 9430.303"," 8860.833"," 8829.802"," 8034.030"," 8588.514"," 7869.102"," 8145.643"," 6070.951"," 9227.619"," 7464.471"," 8622.427"," 8223.347","10990.887"," 7928.446"," 7735.941"," 7735.941","10531.500"," 8103.230"," 8425.971"," 8016.430"," 8370.087"," 6724.112"," 8225.832"," 7712.457"," 9433.770"," 8170.386"," 9497.004"," 7590.540"," 9190.587"," 9759.646"," 8260.655"," 8451.923","10760.044"," 8332.212"," 7380.000"," 7966.949"," 9564.615"," 9570.390"," 8603.281"," 8664.685"," 7864.137"," 8453.845"," 9457.682"," 8017.232"," 9301.235","10105.759"," 7716.585"," 6935.987"
"M1540.7T12.55"," 8932.155"," 8361.237"," 5879.586"," 9354.566"," 9171.485"," 9131.024"," 8352.907"," 8704.792"," 8961.359"," 8509.324"," 9264.352"," 9149.402"," 6903.505","10874.526"," 9518.915"," 8943.181"," 7837.585"," 6383.092"," 6383.092","10501.410"," 8972.003"," 7825.869"," 8972.838"," 9072.275"," 9198.529"," 7697.108"," 8307.727","10789.967"," 9712.990","10561.490"," 7371.833","10319.163","10112.718"," 7414.950"," 6893.533"," 9430.213"," 9262.029"," 8630.000"," 6007.970"," 8713.570"," 9921.579"," 8025.416","11143.900","12440.084"," 8765.017"," 9373.560"," 9256.204"," 9904.671"," 9776.595"," 8995.002"," 7467.861"
"M1542.2T13.55","15271.68","15099.16","12933.08","14092.90","16054.02","13848.15","13299.78","13290.45","14734.07","14908.90","14647.81","16034.72","14144.79","15221.53","13474.82","14949.41","14313.76","12472.20","12472.20","15971.77","15607.13","14876.17","14946.71","14174.64","14863.68","14468.48","15513.67","16195.61","15504.66","15051.47","13745.12","14592.94","12323.33","15438.31","14891.64","14977.83","15897.55","13000.00","13131.28","13933.82","15708.31","14940.26","15920.58","14569.72","14386.19","14206.01","15882.49","15136.27","14342.62","13564.77","18240.53"
"M1542.95T13.55","12292.768","11860.412","10426.033","11004.961","11667.381"," 8193.792","10568.983","10055.856","11163.609","11372.014","11793.274","12735.522","12588.610","11727.076","11596.724","11733.759","11231.598","11571.083","11571.083","10244.642","15851.981","11486.534"," 9376.044","10062.096","12331.399","10568.834"," 9648.942","10155.490","11185.588","10734.866"," 9906.521","11090.746"," 9774.807","10533.689","12009.751","12814.150","10698.589","11300.000","11344.805","11241.164","11774.708","11667.904","16953.966","12234.466","10514.404","11505.103","13034.553","10983.576","12197.175"," 9357.990","13526.264"
"M1544.7T16.56","10481.085","10866.502"," 9426.194"," 8886.082"," 8949.486"," 9397.142"," 9342.915","10273.025"," 8207.399"," 9133.507"," 8281.220","10291.766"," 8801.579"," 7792.071"," 9348.088"," 9256.457"," 7295.029"," 8512.044"," 8512.044"," 9893.592","10012.846","15077.748"," 7403.945"," 9450.328"," 9624.174"," 8835.048"," 9741.136","10397.669","10299.392","10736.334"," 8017.393","10359.787"," 9175.332"," 9627.083"," 9327.310","10034.064"," 9401.173"," 8550.000"," 8431.368","10011.121"," 9949.760"," 9882.987","10074.303"," 9922.379"," 8550.614","10081.753","10778.436"," 7694.464","11304.190"," 6214.751","13789.296"
"M1549.41T14.54"," 7967.162"," 6900.558"," 8568.008"," 7536.163","10189.687"," 5842.156","10040.034"," 9683.590"," 7453.194","10877.767"," 8816.370","11307.634","10300.667"," 7799.927"," 9448.046","10023.182"," 8429.638","11752.089","11752.089"," 9311.852"," 7930.594"," 8428.705","13522.446"," 9849.752"," 7665.031"," 8958.662"," 6033.262","10051.622"," 8286.992"," 8731.853"," 8486.204"," 9120.391","11109.884"," 8097.285"," 8283.360"," 7757.040"," 6257.699"," 9450.000"," 9088.133"," 8567.889","11702.639"," 7768.934"," 8360.038"," 8004.517"," 9254.992","11577.210"," 9835.545"," 8018.455","10412.803"," 6994.922","11615.443"
"M1549.7T13.55","12826.364","11844.357"," 7135.342","10808.553","11194.720"," 8963.840"," 7549.578","12227.256","11684.047","12593.151","13163.472","12298.303","11276.069","11374.020","12145.028"," 7343.042","10605.416","11952.562","11952.562","12304.804","12164.191","12823.206"," 9295.804"," 8502.586","14580.396","12545.854","11674.598","11748.765","10957.685","11757.426","10038.956","12634.583","11890.145","10463.504","11127.271","13297.211","11654.573","10800.000","11232.356","10972.394","11483.811","11479.275","12486.380","11485.499","13002.646","11232.698","10961.516","12604.153","12615.820"," 8931.827","13181.062"
"M1558.03T13.55","11487.210"," 9952.669","11358.845"," 6674.859"," 9148.492","11218.439"," 9951.197","10271.938","10398.642","12069.299"," 6859.152","11253.482","10232.918"," 7089.204"," 9785.268","10460.978"," 9021.759","10450.102","10450.102"," 8136.336"," 9429.161","10081.158"," 9678.802"," 8762.298"," 8196.516"," 9719.971","11417.203"," 8959.457"," 9842.550"," 9764.438"," 8774.806"," 9414.306","11940.395","10733.971"," 8607.744","11012.191","10387.191"," 9130.000"," 6363.032"," 9645.839","12984.490"," 9257.966","10649.617"," 8658.299","11378.319","10792.043"," 8069.677"," 8770.373"," 9288.318"," 8082.322"," 8014.834"
"M1558.36T14.49","11180.858"," 9221.471","10732.072"," 9601.765"," 6195.557"," 9393.560"," 9555.336"," 9956.141"," 7356.002"," 8908.481","10160.117","10665.838"," 9474.046"," 8450.037"," 9670.126"," 8492.830"," 9183.702"," 9939.547"," 9939.547","11283.750","10463.562"," 9258.286"," 9044.094"," 8220.915"," 9235.624"," 8157.893"," 5691.893","10155.305"," 9491.420"," 8161.510"," 8543.710"," 8017.551"," 8331.110"," 8419.322"," 8783.934"," 9841.620"," 9148.582"," 8010.000"," 8132.270"," 9004.035"," 6043.076"," 8998.185","10090.600","10235.819","10157.371","10229.207","10381.174"," 9500.235"," 8567.386"," 7964.614","10259.278"
"M1559.96T13.55"," 8148.372","10969.376","11121.041","11389.550","11502.404","12696.829","10517.133","12297.335"," 8157.046","10675.256","11610.728","11411.830","10328.325","10853.286","14287.313","11221.587","10555.108","10210.306","10210.306","12284.744","14427.850","10923.756","12627.770","11777.347","11610.311","10490.421","13678.192"," 8554.482","10824.504","10226.816","10454.320","11326.582","11900.411","13345.262","10878.481","13926.619","11861.436","10100.000","11924.349","11280.952","11582.725","11513.859","11054.700","10764.643"," 7113.276","12504.589","13837.272","10622.862","11990.613","10707.089","15100.129"
"M1560.19T13.55","10900.604","10268.714","11615.588","10188.222","10472.010","10636.640","11929.309"," 9705.634"," 9356.824","12416.321","10262.696"," 9558.661","10225.680","12434.134","10429.822","11159.158","10213.738"," 9292.143"," 9292.143","11795.280","12044.288"," 9777.951","10906.172","10264.807"," 6397.134"," 8067.841"," 9826.133"," 7416.182"," 7978.542"," 9283.768"," 9836.291","11016.864"," 9628.890"," 8587.551","11227.861","10073.901"," 9512.561"," 8040.000","11142.320","10292.766","10953.131"," 9713.522","11154.928","10391.164","11752.089","10621.790"," 9745.348"," 9600.276"," 8920.464"," 9104.362","11921.022"
"M1560.44T13.55","11839.615"," 9496.404","11413.192","10923.124"," 8246.666","12279.712"," 8262.714"," 9581.801","11877.703","10364.684","11374.282","11177.269","10431.081"," 8941.428","11368.119","10817.875"," 8963.384","10542.580","10542.580","12021.958","11564.674","11009.612"," 9933.086","10166.709","10582.609"," 9857.964","11355.707"," 9418.659","11103.486"," 8491.710"," 9967.126"," 8013.134"," 9585.612","10081.928"," 9019.164","10589.262"," 8641.848"," 8370.000","10229.580","10845.175","10019.978"," 9898.004"," 9327.925","10644.166","10642.775","10525.647","11753.029","11236.256","10458.683"," 8789.260","11539.967"
"M1563.69T15.56","4255.139","8252.684","4110.850","3514.796","6987.595","4203.855","3610.630","3477.258","3072.327","3457.987","3218.445","3936.391","3614.160","3033.358","3562.038","3739.961","2992.468","6395.858","6395.858","4866.556","3955.315","4210.429","3407.741","4118.117","2783.953","3708.655","3928.574","3828.752","3496.092","4253.791","3698.484","4199.592","4292.647","4575.626","4333.678","4154.979","4350.854","5290.000","3582.023","4866.915","3987.790","4132.695","4149.396","4320.653","3177.149","4219.916","4609.100","3213.241","3736.190","2211.076","4842.707"
"M1566.7T12.67","13745.112","12136.300"," 7584.686","10693.982"," 7851.484","13577.653","12492.606","13363.532","12014.351"," 8808.346","12848.912","12960.149","12549.918","11656.866","13410.900","13214.898","11840.438","12309.595","12309.595","13670.890","13296.661","13713.160","12718.559","13113.356"," 6920.700","12331.574","14018.663"," 8380.900"," 6761.534","10148.354","10935.901","12210.450","14243.186"," 7652.890","11919.866","13168.770"," 7404.675","11500.000","14251.209","10540.130"," 9904.700","11425.566"," 8627.515","13200.292"," 7145.953","12752.958","13841.282","13614.661"," 8818.618","12107.454","15781.353"
"M1570.69T13.55","12300.792","12046.030","12531.113","10402.817","11055.066","11292.654","10068.742","12206.694","11791.752","13398.936","11269.708","12623.314","13386.453","12565.584","12693.332","11776.622"," 9536.617","12699.530","12699.530","12172.408","11938.630","10659.624","10766.202","11875.872","12655.110","12418.970","12289.013"," 6861.794","12094.974","11546.239","10599.226","10962.108","10995.674","13798.778","10751.226","12874.282","10990.887","11300.000","12269.479","14022.725","11157.153","12490.324"," 9085.302","10939.335","11894.262","11584.987","12385.687"," 9971.437","13837.636"," 9729.240"," 9126.272"
"M1572.44T14.02"," 8844.960"," 8520.544"," 9641.968"," 9208.650"," 8762.713"," 9143.478"," 9231.777"," 8421.350"," 8701.393","11602.704"," 7433.675"," 9871.534"," 9051.348"," 8568.278"," 8977.720"," 9247.215"," 8069.011"," 8871.381"," 8871.381","10080.150"," 8596.397","10357.050"," 8454.143"," 8768.316"," 8809.965"," 7294.677"," 8368.162"," 5015.005"," 7439.430"," 8279.851"," 7446.445"," 7438.550","10196.712"," 9889.820"," 8836.530"," 8879.304"," 7879.568"," 8250.000"," 8147.633"," 8421.781"," 9809.915"," 9097.997","10260.638"," 9162.296"," 9029.169"," 7963.216"," 8786.967"," 9467.942"," 9585.294"," 8735.950","11119.554"
