"",F.stat,p.value,-log10(p),FDR
M1114.12T11.63,0.69706,0.744,0.12842,0.89241
M871.17T13.55,0.69621,0.74477,0.12798,0.89241
M1375.39T13.55,0.69609,0.74489,0.12791,0.89241
M717.85T11.54,0.69603,0.74494,0.12788,0.89241
M618.85T19.56,0.69575,0.7452,0.12773,0.89241
M1099.78T17.56,0.69568,0.74525,0.1277,0.89241
M1116.1T17.55,0.6949,0.74597,0.12728,0.89241
M1242.44T13.55,0.69487,0.746,0.12726,0.89241
M1599.43T13.55,0.69478,0.74608,0.12722,0.89241
M1230.51T13.55,0.69394,0.74684,0.12677,0.89241
M1375.23T16.56,0.69319,0.74752,0.12638,0.89241
M1318.07T16.98,0.69267,0.74799,0.1261,0.89241
M1053.79T12.55,0.6906,0.74988,0.12501,0.89372
M1756.66T13.55,0.68333,0.75645,0.12122,0.89937
M1335.73T17.55,0.68312,0.75664,0.12111,0.89937
M1664.01T13.55,0.68274,0.75699,0.12091,0.89937
M1409.23T13.54,0.68064,0.75887,0.11983,0.90067
M706.84T11.54,0.679,0.76035,0.11899,0.90134
M1419.72T12.55,0.67758,0.76163,0.11826,0.90134
M1597.03T13.54,0.67686,0.76228,0.11789,0.90134
M1153.77T17.56,0.67648,0.76261,0.1177,0.90134
M1747.15T13.58,0.67511,0.76384,0.117,0.90185
M1755.66T13.54,0.67301,0.76572,0.11593,0.90278
M809.85T12.54,0.67246,0.76621,0.11565,0.90278
M1353.73T17.55,0.67103,0.76749,0.11493,0.90284
M1221.76T12.55,0.67003,0.76838,0.11442,0.90284
M1538.45T13.55,0.66917,0.76915,0.11399,0.90284
M1206.09T12.55,0.6683,0.76992,0.11355,0.90284
M1046.79T11.73,0.66792,0.77026,0.11336,0.90284
M948.8T18.56,0.6652,0.77268,0.112,0.90284
M1103.79T12.55,0.66496,0.77289,0.11188,0.90284
M1209.76T16.68,0.66411,0.77364,0.11146,0.90284
M671.86T17.56,0.66343,0.77425,0.11112,0.90284
M789.85T12.55,0.66315,0.7745,0.11098,0.90284
M936.15T17.56,0.66249,0.77508,0.11065,0.90284
M1525.96T13.55,0.66141,0.77603,0.11012,0.90284
M1339.73T16.56,0.65991,0.77736,0.10938,0.90284
M1882.39T13.55,0.65989,0.77738,0.10936,0.90284
M1469.4T13.55,0.65688,0.78004,0.10789,0.90452
M1018.8T12.55,0.65644,0.78041,0.10767,0.90452
M1205.43T12.54,0.6545,0.78212,0.10673,0.90557
M1149.1T13.7,0.65198,0.78433,0.1055,0.90714
M1633.03T13.55,0.65012,0.78596,0.1046,0.90714
M1830.65T13.55,0.64966,0.78636,0.10438,0.90714
M1239.76T12.55,0.64881,0.7871,0.10397,0.90714
M1559.96T13.55,0.64829,0.78755,0.10372,0.90714
M1198.1T13.55,0.64637,0.78922,0.1028,0.90714
M1731.67T13.55,0.6458,0.78972,0.10253,0.90714
M644.87T18.05,0.64299,0.79216,0.10119,0.90714
M1617.69T13.55,0.64268,0.79242,0.10104,0.90714
M1348.23T13.54,0.64243,0.79265,0.10092,0.90714
M1540.7T12.55,0.64239,0.79267,0.10091,0.90714
M1245.27T12.6,0.64196,0.79305,0.1007,0.90714
M382.31T1622.76,0.63874,0.79583,0.099181,0.9094
M909.31T17.56,0.63245,0.80123,0.096245,0.91242
M1125.44T17.55,0.63235,0.80131,0.096201,0.91242
M1536.7T13.55,0.63087,0.80257,0.095515,0.91242
M1198.76T17.56,0.62951,0.80373,0.09489,0.91242
M1531.95T13.55,0.62904,0.80414,0.094671,0.91242
M771.18T13.55,0.6285,0.80459,0.094423,0.91242
M1364.73T17.55,0.62833,0.80474,0.094346,0.91242
M696.85T11.54,0.6265,0.80629,0.093508,0.91242
M692.85T18.56,0.62577,0.80691,0.093177,0.91242
M1599.94T13.55,0.62482,0.80771,0.092745,0.91242
M1438.38T13.55,0.62308,0.80918,0.091952,0.91242
M923.82T13.52,0.62247,0.8097,0.091677,0.91242
M1216.76T17.55,0.62231,0.80983,0.091605,0.91242
M1359.74T13.52,0.62151,0.8105,0.091244,0.91242
M349.25T12.55,0.62151,0.81051,0.091243,0.91242
M943.31T12.55,0.62024,0.81157,0.090674,0.91254
M1855.65T13.55,0.61903,0.81259,0.090131,0.91254
M732.84T11.54,0.61837,0.81314,0.089833,0.91254
M1196.76T17.56,0.61747,0.8139,0.089432,0.91254
M1200.44T13.6,0.6166,0.81462,0.089043,0.91254
M1070.12T17.56,0.61501,0.81595,0.088335,0.91313
M1858.94T13.55,0.61359,0.81713,0.087709,0.91329
M1328.49T13.55,0.612,0.81845,0.087009,0.91329
M761.85T12.54,0.61193,0.81851,0.086976,0.91329
M338.34T1639.2,0.61006,0.82006,0.086153,0.91413
M1228.09T17.56,0.60834,0.82148,0.085405,0.91481
M1095.45T12.55,0.60492,0.82429,0.083919,0.91704
M1193.42T17.06,0.6029,0.82595,0.083046,0.91799
M1129.44T17.56,0.60063,0.8278,0.082076,0.91836
M1570.69T13.55,0.59985,0.82844,0.081741,0.91836
M1803.65T13.55,0.59901,0.82912,0.081384,0.91836
M1101.46T14.08,0.59853,0.82951,0.081179,0.91836
M871.83T16.56,0.59606,0.8315,0.080135,0.91895
M1061.79T12.55,0.59548,0.83198,0.079889,0.91895
M1035.8T12.55,0.59487,0.83247,0.079631,0.91895
M911.82T11.54,0.59382,0.83332,0.07919,0.91899
M1722.98T13.55,0.59108,0.83551,0.078046,0.92052
M729.86T17.55,0.58107,0.84346,0.073934,0.92828
M1671.98T13.55,0.58014,0.84419,0.073561,0.92828
M1197.1T13.55,0.5791,0.845,0.073141,0.92828
M1523.41T13.11,0.57726,0.84645,0.072401,0.92854
M1147.78T12.55,0.57627,0.84722,0.072004,0.92854
M764.84T11.54,0.57479,0.84837,0.071415,0.92854
M956.3T12.55,0.57461,0.84851,0.071345,0.92854
M931.82T12.55,0.5729,0.84983,0.070666,0.9291
M937.81T17.56,0.5702,0.85191,0.069605,0.9303
M929.16T14.49,0.56904,0.85281,0.069149,0.9303
M1271.25T13.55,0.56828,0.85339,0.068854,0.9303
M612.88T11.54,0.56533,0.85564,0.067708,0.93186
M1797.15T13.55,0.55534,0.86317,0.063905,0.93836
M1242.25T13.55,0.55522,0.86326,0.06386,0.93836
M1378.73T13.55,0.55375,0.86435,0.063311,0.93865
M897.82T12.55,0.55243,0.86533,0.062819,0.93882
M1205.77T17.55,0.54885,0.86797,0.061497,0.94078
M725.86T12.54,0.54232,0.87272,0.059127,0.94392
M1112.45T14.05,0.54223,0.87278,0.059097,0.94392
M1357.73T17.55,0.54007,0.87434,0.058321,0.94392
M1566.7T12.67,0.53827,0.87562,0.057683,0.94392
M408.91T11.54,0.53781,0.87595,0.05752,0.94392
M911.48T17.56,0.53683,0.87665,0.057174,0.94392
M1494.7T17.06,0.5364,0.87696,0.057021,0.94392
M1186.05T14.49,0.53477,0.87811,0.05645,0.94392
M909.82T12.55,0.53445,0.87834,0.056338,0.94392
M224.13T58.72,0.52964,0.88172,0.054667,0.94667
M853.83T11.54,0.5254,0.88467,0.053218,0.94867
M1668.44T13.55,0.52429,0.88544,0.052843,0.94867
M1619.35T13.55,0.52333,0.88609,0.05252,0.94867
M1116.77T17.56,0.51998,0.88839,0.051397,0.95023
M1139.77T17.56,0.51835,0.88949,0.050858,0.95052
M1260.5T13.55,0.51643,0.89079,0.050225,0.95101
M1078.79T12.55,0.51161,0.89402,0.048655,0.95356
M624.87T18.56,0.51035,0.89485,0.04825,0.95356
M1463.96T13.55,0.50765,0.89663,0.047387,0.95456
M1813.32T13.55,0.50311,0.89958,0.045958,0.95519
M859.82T18.56,0.501,0.90095,0.0453,0.95519
M1190.76T17.56,0.50015,0.90149,0.045037,0.95519
M761.84T18.56,0.49977,0.90174,0.04492,0.95519
M1348.98T13.55,0.49902,0.90221,0.04469,0.95519
M1294.49T13.55,0.49737,0.90327,0.044184,0.95519
M1016.14T12.55,0.49678,0.90364,0.044005,0.95519
M1671.67T13.55,0.49544,0.90449,0.043597,0.95519
M1177.44T13.55,0.49497,0.90479,0.043453,0.95519
M1317.74T17.56,0.48881,0.90863,0.041612,0.95772
M794.18T13.55,0.48843,0.90887,0.041501,0.95772
M1299.74T17.54,0.48487,0.91105,0.040459,0.95813
M1695.93T13.55,0.4798,0.91411,0.039003,0.95813
M1123.28T17.56,0.47922,0.91445,0.038838,0.95813
M1129.77T17.56,0.47776,0.91533,0.038424,0.95813
M1341.42T17.55,0.47722,0.91564,0.038273,0.95813
M1334.73T17.55,0.47637,0.91615,0.038033,0.95813
M1280.42T13.54,0.47594,0.9164,0.037913,0.95813
M1200.76T17.54,0.47473,0.91712,0.037576,0.95813
M1618.69T13.55,0.47435,0.91734,0.03747,0.95813
M1694.67T13.55,0.47376,0.91768,0.037308,0.95813
M739.35T12.55,0.46621,0.92204,0.035248,0.9618
M1022.13T17.55,0.46228,0.92427,0.034203,0.96205
M1700.67T13.55,0.46161,0.92464,0.034027,0.96205
M385.29T1369.89,0.4603,0.92537,0.033684,0.96205
M1480.45T13.55,0.45712,0.92713,0.032861,0.96205
M1108.1T17.56,0.45636,0.92754,0.032666,0.96205
M1445.05T13.55,0.45597,0.92776,0.032565,0.96205
M774.83T11.54,0.45341,0.92915,0.031914,0.96205
M1558.03T13.55,0.4514,0.93023,0.031408,0.96205
M1629.68T15.51,0.44974,0.93112,0.030994,0.96205
M1848.65T13.55,0.4497,0.93114,0.030983,0.96205
M1132.11T13.55,0.44886,0.93159,0.030776,0.96205
M867.82T17.56,0.44646,0.93286,0.030185,0.96249
M855.5T14.55,0.44233,0.93501,0.029185,0.96332
M1684.67T13.55,0.44164,0.93536,0.029019,0.96332
M1731.34T13.55,0.43678,0.93784,0.027873,0.96361
M752.84T11.54,0.43672,0.93787,0.027859,0.96361
M705.86T12.55,0.43609,0.93818,0.027713,0.96361
M925.82T12.55,0.43348,0.93948,0.027112,0.96378
M899.83T12.55,0.43162,0.9404,0.026686,0.96378
M1696.67T13.55,0.43061,0.9409,0.026458,0.96378
M1087.78T17.47,0.42659,0.94285,0.025559,0.96428
M906.33T13.55,0.42418,0.944,0.02503,0.96428
M1767.99T13.55,0.42372,0.94422,0.024929,0.96428
M1729.92T13.55,0.42255,0.94477,0.024673,0.96428
M1799.33T13.55,0.42032,0.94582,0.024193,0.96448
M1284.75T12.55,0.41847,0.94667,0.023801,0.96449
M901.82T12.55,0.4055,0.95247,0.02115,0.96952
M1709.01T13.55,0.39947,0.95503,0.019983,0.97031
M1205.09T17.55,0.39704,0.95604,0.019525,0.97031
M1516.19T14.52,0.39698,0.95606,0.019514,0.97031
M1701.92T13.55,0.39553,0.95665,0.019245,0.97031
M1114.78T11.63,0.38795,0.95969,0.017869,0.97252
M1013.8T11.54,0.38259,0.96176,0.016935,0.97375
M1180.76T17.56,0.37832,0.96335,0.016214,0.9745
M1435.72T17.56,0.37038,0.96622,0.014926,0.97652
M1002.13T17.56,0.36434,0.9683,0.013992,0.97776
M1889.97T13.55,0.35564,0.97115,0.012713,0.97977
M895.82T11.55,0.33488,0.97729,0.0099765,0.98509
M921.82T11.73,0.31599,0.98208,0.0078544,0.98904
M1130.47T13.55,0.30066,0.98543,0.0063732,0.99154
M1865.4T13.55,0.28359,0.98864,0.0049632,0.99388
M544.89T11.54,0.2766,0.9898,0.0044543,0.99417
M1129.78T12.55,0.2645,0.99161,0.0036607,0.99511
M1413.22T13.55,0.25103,0.99334,0.0029012,0.99535
M2018.62T13.55,0.24879,0.9936,0.0027867,0.99535
M274.94T20.57,0.21871,0.99645,0.0015449,0.99733
M1780.66T13.55,0.16223,0.99916,0.00036575,0.99916
