"",F.stat,p.value,-log10(p),FDR
M1668.68T13.55,0.40089,0.753,0.12321,0.90984
M2018.62T13.55,0.39885,0.75444,0.12238,0.91007
M1053.79T12.55,0.39659,0.75605,0.12145,0.91007
M1322.48T13.55,0.39626,0.75628,0.12132,0.91007
M671.36T17.55,0.3961,0.75639,0.12125,0.91007
M1095.45T17.55,0.39377,0.75805,0.1203,0.9111
M717.85T18.56,0.39078,0.76018,0.11909,0.91269
M338.34T1639.2,0.3857,0.76379,0.11703,0.91492
M842.81T18.56,0.38568,0.7638,0.11702,0.91492
M409.18T18.56,0.38409,0.76493,0.11638,0.91492
M786.82T18.57,0.38364,0.76525,0.1162,0.91492
M896.81T18.35,0.38011,0.76777,0.11477,0.91681
M717.85T11.54,0.37917,0.76844,0.11439,0.91681
M1041.46T16.56,0.37747,0.76965,0.1137,0.91683
M773.34T12.55,0.37688,0.77008,0.11347,0.91683
M1719.17T13.55,0.37455,0.77174,0.11253,0.91709
M1671.36T13.55,0.37405,0.7721,0.11233,0.91709
M671.86T17.56,0.37311,0.77277,0.11195,0.91709
M1225.26T13.55,0.37126,0.77409,0.11121,0.91709
M1634.68T13.55,0.37093,0.77432,0.11108,0.91709
M1064.79T17.56,0.36779,0.77657,0.10982,0.91879
M959.48T16.56,0.36329,0.77979,0.10802,0.92122
M1114.77T17.56,0.36266,0.78024,0.10777,0.92122
M872.16T17.4,0.35904,0.78283,0.10633,0.92331
M1767.99T13.55,0.3524,0.78759,0.1037,0.92659
M1456.05T13.55,0.35188,0.78796,0.10349,0.92659
M1731.67T13.55,0.35175,0.78805,0.10345,0.92659
M1558.03T13.55,0.34849,0.79039,0.10216,0.92718
M854.81T18.56,0.34745,0.79113,0.10175,0.92718
M1030.79T17.56,0.34563,0.79245,0.10103,0.92718
M1035.8T12.55,0.34441,0.79332,0.10055,0.92718
M1290.75T12.55,0.34354,0.79394,0.10021,0.92718
M1359.74T13.52,0.34311,0.79425,0.10004,0.92718
M1731.34T13.55,0.34309,0.79426,0.10004,0.92718
M1515.2T13.55,0.34159,0.79534,0.099446,0.92749
M1570.69T13.55,0.33905,0.79716,0.098454,0.92793
M911.48T17.56,0.33771,0.79812,0.09793,0.92793
M1646.68T13.52,0.33765,0.79817,0.097904,0.92793
M967.47T17.56,0.33521,0.79992,0.096954,0.92821
M1069.46T17.55,0.33256,0.80182,0.095922,0.92821
M1679.43T13.55,0.33204,0.8022,0.09572,0.92821
M825.51T13.55,0.33192,0.80229,0.09567,0.92821
M1378.73T13.55,0.33164,0.80249,0.095562,0.92821
M1705.67T13.55,0.32631,0.80631,0.093496,0.93005
M1129.78T12.55,0.32601,0.80653,0.09338,0.93005
M944.82T12.55,0.326,0.80654,0.093375,0.93005
M725.52T13.55,0.32376,0.80815,0.092508,0.93097
M978.8T11.54,0.32132,0.8099,0.09157,0.93204
M1480.45T13.55,0.31821,0.81213,0.090373,0.93271
M1053.79T17.56,0.31687,0.8131,0.089857,0.93271
M1516.19T14.52,0.31656,0.81332,0.089739,0.93271
M1695.93T13.55,0.31594,0.81377,0.089501,0.93271
M1136.28T16.56,0.31234,0.81636,0.088121,0.93432
M1022.13T17.55,0.31169,0.81682,0.087874,0.93432
M664.85T11.54,0.31055,0.81764,0.087439,0.93432
M1265.76T12.55,0.30822,0.81931,0.08655,0.93474
M1596.37T13.55,0.30755,0.81979,0.086295,0.93474
M1275.74T17.56,0.3056,0.82119,0.085554,0.93474
M1212.09T16.56,0.30547,0.82129,0.085503,0.93474
M1356.48T14.02,0.30289,0.82314,0.084525,0.93521
M1413.22T13.55,0.30261,0.82335,0.084418,0.93521
M933.83T12.55,0.29723,0.8272,0.082388,0.93543
M1171.43T17.56,0.29608,0.82803,0.081954,0.93543
M1205.09T17.55,0.29597,0.82811,0.081912,0.93543
M1678.17T13.55,0.29573,0.82828,0.081821,0.93543
M1243.75T17.56,0.29547,0.82847,0.081723,0.93543
M1484.04T13.55,0.29546,0.82848,0.08172,0.93543
M1072.78T17.56,0.29204,0.83093,0.080435,0.93727
M1265.09T13.55,0.28801,0.83382,0.078927,0.9396
M1701.92T13.55,0.28348,0.83706,0.077243,0.94169
M1162.76T17.56,0.2817,0.83834,0.076582,0.94169
M1205.77T17.55,0.28155,0.83844,0.076527,0.94169
M1350.74T12.54,0.28078,0.83899,0.076242,0.94169
M1859.64T13.55,0.27926,0.84008,0.075678,0.94199
M867.82T17.56,0.27524,0.84296,0.074193,0.94428
M1118.1T13.54,0.27322,0.84441,0.073449,0.94497
M1804.16T13.55,0.27163,0.84554,0.072866,0.94531
M1013.8T11.54,0.26982,0.84683,0.072203,0.94582
M825.83T18.56,0.26585,0.84966,0.070756,0.94805
M322.92T21.56,0.26441,0.85069,0.07023,0.94827
M1684.67T13.55,0.2599,0.8539,0.068594,0.94841
M1035.8T17.56,0.25882,0.85467,0.068201,0.94841
M1288.74T16.98,0.25759,0.85554,0.06776,0.94841
M809.84T18.06,0.25709,0.85589,0.06758,0.94841
M1153.77T17.56,0.25613,0.85658,0.067232,0.94841
M1536.01T13.6,0.25354,0.85842,0.066301,0.94841
M774.83T11.54,0.25165,0.85976,0.065624,0.94841
M1445.05T13.55,0.25024,0.86076,0.065118,0.94841
M1280.42T13.54,0.24966,0.86117,0.064911,0.94841
M624.87T18.56,0.24696,0.86308,0.063948,0.94841
M1128.78T17.55,0.24644,0.86345,0.06376,0.94841
M1638.68T13.55,0.24535,0.86422,0.063376,0.94841
M1305T13.55,0.24531,0.86425,0.063359,0.94841
M1101.46T14.08,0.24474,0.86466,0.063157,0.94841
M946.82T16.55,0.24251,0.86623,0.062366,0.94841
M1298.24T13.55,0.24244,0.86628,0.062342,0.94841
M1435.72T17.56,0.24134,0.86705,0.061954,0.94841
M1497.05T13.55,0.24117,0.86718,0.061891,0.94841
M1284.75T12.55,0.2408,0.86743,0.061763,0.94841
M1148.77T17.56,0.2377,0.86962,0.060669,0.94841
M1167.1T17.55,0.23742,0.86982,0.060571,0.94841
M1251.75T17.56,0.2364,0.87054,0.060212,0.94841
M1709.34T13.55,0.23627,0.87063,0.060168,0.94841
M1061.46T12.54,0.23598,0.87083,0.060065,0.94841
M899.82T17.56,0.23267,0.87316,0.058906,0.95003
M764.83T18.56,0.23144,0.87403,0.058476,0.95006
M883.82T18.31,0.22867,0.87597,0.057511,0.95127
M1263.26T13.6,0.22398,0.87925,0.055886,0.95392
M1044.8T12.55,0.21849,0.88308,0.053999,0.95716
M795.84T17.57,0.2169,0.88419,0.053456,0.95745
M1259.49T13.55,0.2144,0.88593,0.052602,0.95827
M1386.72T16.56,0.21338,0.88663,0.052256,0.95827
M1054.79T17.56,0.21174,0.88777,0.051699,0.95859
M850.82T18.56,0.20837,0.8901,0.050561,0.96019
M922.15T17.56,0.20696,0.89108,0.050084,0.96034
M936.15T17.56,0.20427,0.89293,0.049184,0.96142
M1899.37T13.55,0.19921,0.8964,0.047497,0.96307
M680.86T18.56,0.19825,0.89706,0.047177,0.96307
M797.85T17.56,0.19713,0.89783,0.046807,0.96307
M697.85T18.56,0.19639,0.89834,0.046561,0.96307
M1525.96T13.55,0.19586,0.89869,0.046388,0.96307
M1709.01T13.55,0.18674,0.9049,0.043401,0.9688
M1696.67T13.55,0.17941,0.90984,0.041037,0.97139
M972.82T12.55,0.17898,0.91013,0.040898,0.97139
M705.86T12.55,0.17613,0.91203,0.039989,0.97139
M1357.73T17.55,0.17448,0.91313,0.039465,0.97139
M1045.79T17.56,0.1739,0.91353,0.039279,0.97139
M859.82T18.56,0.16991,0.91617,0.038023,0.97139
M1798.65T13.55,0.1675,0.91777,0.037267,0.97139
M1100.79T13.54,0.16583,0.91887,0.036745,0.97139
M1536.7T13.55,0.16503,0.9194,0.036495,0.97139
M1228.09T17.56,0.16458,0.91969,0.036357,0.97139
M921.33T13.55,0.16447,0.91977,0.036321,0.97139
M1438.38T13.55,0.16441,0.9198,0.036305,0.97139
M918.81T18.56,0.16431,0.91987,0.036272,0.97139
M1599.43T13.55,0.16379,0.92021,0.036111,0.97139
M1190.76T17.56,0.16191,0.92145,0.035528,0.97139
M718.83T19.56,0.1611,0.92198,0.035279,0.97139
M502.87T19.22,0.16097,0.92206,0.035239,0.97139
M1257.75T12.55,0.16001,0.92269,0.034945,0.97139
M1173.44T13.55,0.15771,0.92419,0.034238,0.97207
M408.91T11.54,0.15421,0.92646,0.033172,0.9734
M274.94T20.57,0.15248,0.92758,0.032647,0.9734
M1025.46T17.56,0.1518,0.92802,0.032441,0.9734
M1865.4T13.55,0.14914,0.92973,0.031643,0.97429
M544.89T11.54,0.14706,0.93107,0.03102,0.97479
M1310.08T13.55,0.14134,0.9347,0.029326,0.97554
M740.86T12.55,0.14103,0.9349,0.029237,0.97554
M1047.46T12.55,0.13928,0.936,0.028725,0.97554
M1343.73T17.56,0.13861,0.93642,0.028528,0.97554
M1058.12T17.56,0.13819,0.93669,0.028405,0.97554
M978.79T18.56,0.1378,0.93693,0.028292,0.97554
M981.47T17.4,0.13546,0.9384,0.027612,0.97589
M1127.27T17.56,0.13342,0.93967,0.027025,0.97589
M833.83T17.56,0.13315,0.93984,0.026946,0.97589
M1015.79T18.56,0.13078,0.94131,0.026269,0.97626
M1830.65T13.55,0.12979,0.94192,0.025987,0.97626
M1235.09T12.55,0.11749,0.9494,0.022551,0.98312
M1375.23T16.56,0.115,0.95089,0.021871,0.98361
M981.81T12.55,0.11379,0.9516,0.021544,0.98361
M1245.27T12.6,0.10956,0.9541,0.020406,0.98467
M1125.44T17.55,0.10797,0.95503,0.019985,0.98467
M1370.72T17.04,0.10637,0.95596,0.019561,0.98467
M795.84T12.55,0.10379,0.95745,0.018886,0.98467
M911.81T18.56,0.10354,0.95759,0.01882,0.98467
M1217.76T17.56,0.10173,0.95863,0.018348,0.98467
M1537.02T14.08,0.096396,0.96165,0.016984,0.98467
M1041.47T12.55,0.095476,0.96216,0.016751,0.98467
M569.88T19.56,0.095192,0.96232,0.016679,0.98467
M256.93T20.56,0.095003,0.96243,0.016632,0.98467
M1186.76T17.56,0.093987,0.96299,0.016376,0.98467
M1538.45T13.55,0.092861,0.96362,0.016095,0.98467
M766.83T19.56,0.092385,0.96388,0.015976,0.98467
M1299.74T17.54,0.085311,0.96774,0.014243,0.98734
M692.85T18.56,0.084383,0.96823,0.01402,0.98734
M845.84T13.55,0.07734,0.97194,0.01236,0.99023
M891.83T12.55,0.074162,0.97357,0.011631,0.99101
M1529.71T13.54,0.069595,0.97587,0.010607,0.99246
M1002.13T17.56,0.067148,0.97708,0.010069,0.9928
M984.29T13.55,0.061498,0.97981,0.0088601,0.99292
M1197.1T13.55,0.059407,0.98079,0.0084244,0.99292
M1147.77T17.56,0.057523,0.98166,0.0080376,0.99292
M1327.24T13.55,0.052374,0.98399,0.0070088,0.99292
M1103.79T12.55,0.051778,0.98425,0.0068924,0.99292
M1296.07T17.56,0.049178,0.98539,0.0063919,0.99292
M1500.7T17.55,0.049129,0.98541,0.0063826,0.99292
M1618.69T13.55,0.047841,0.98596,0.0061391,0.99292
M1216.76T17.55,0.045836,0.98681,0.0057656,0.99292
M970.81T12.01,0.045096,0.98712,0.0056297,0.99292
M696.84T19.05,0.044661,0.9873,0.0055502,0.99292
M1848.4T13.55,0.04375,0.98768,0.0053849,0.99292
M934.15T16.56,0.029745,0.993,0.003051,0.99739
M1222.08T17.56,0.022494,0.99536,0.0020178,0.99837
M1114.12T11.63,0.018695,0.99647,0.0015336,0.99837
M1116.77T17.56,0.018201,0.99661,0.0014738,0.99837
M1071.78T17.56,0.011644,0.99826,0.00075825,0.99913
M1780.66T13.55,0.004468,0.99958,0.00018135,0.99958
