"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"M681.474T1424.253",1.8826,1.8612,1.7127,1.683,1.6524,1.6387,1.6331,1.6317
"M681.469T1389.183",1.8546,1.8186,1.6601,1.6257,1.6052,1.5928,1.5873,1.586
"M681.469T1408.485",1.8466,1.8086,1.651,1.6162,1.5918,1.5798,1.5744,1.5731
"M682.472T1373.006",1.7775,1.7319,1.5824,1.5488,1.5368,1.524,1.5195,1.5183
"M679.553T1406.451",1.7694,1.844,1.9451,1.9104,1.8749,1.8791,1.8726,1.8711
"M589.459T1372.544",1.7071,1.7403,1.6052,1.5788,1.5596,1.5577,1.5524,1.5557
"M865.579T1358.969",1.661,1.6243,2.302,2.2588,2.3594,2.3486,2.3416,2.3406
"M648.466T1423.012",1.6375,1.5825,1.473,1.4416,1.4152,1.4056,1.4026,1.4014
"M713.46T1208.68",1.5746,1.5669,1.5699,1.5368,1.557,1.5677,1.5654,1.565
"M695.45T1338.973",1.574,1.6164,1.5802,1.5522,1.5274,1.5147,1.5104,1.5092
"M647.463T1423.013",1.5669,1.5057,1.4779,1.4465,1.4254,1.4158,1.4116,1.4104
"M679.452T1355.733",1.5557,1.5496,1.4244,1.3981,1.3821,1.3706,1.3663,1.3652
"M679.436T1338.726",1.5434,1.5491,1.4202,1.392,1.373,1.3617,1.3581,1.357
"M631.469T1456.902",1.5321,1.4953,1.3901,1.3879,1.3601,1.3488,1.351,1.3498
"M591.474T1330.445",1.5229,1.4488,1.4378,1.4079,1.3922,1.3858,1.3819,1.381
"M646.455T1423.013",1.517,1.5041,1.3816,1.3548,1.3279,1.3205,1.316,1.3151
"M649.479T1423.325",1.5116,1.4836,1.3549,1.3272,1.3006,1.2945,1.2901,1.289
"M591.474T1402.346",1.4963,1.4217,1.4384,1.4078,1.3896,1.3814,1.3775,1.3766
"M589.459T1264.044",1.4768,1.439,1.3143,1.2884,1.4655,1.4545,1.4497,1.4486
"M625.472T1308.231",1.4758,1.3877,1.6591,1.6347,1.6546,1.6579,1.6528,1.6516
"M660.517T1423.005",1.454,1.4181,1.2946,1.2699,1.247,1.2401,1.2379,1.2374
"M660.514T1439.78",1.4516,1.4399,1.3269,1.3072,1.286,1.2759,1.2723,1.2719
"M591.473T1440.13",1.4454,1.3745,1.4594,1.4297,1.4061,1.3986,1.3954,1.3947
"M632.473T1456.772",1.4315,1.3826,1.3199,1.3148,1.2887,1.2788,1.2805,1.2797
"M1070.408T957.42",1.4187,1.3358,1.313,1.2945,1.269,1.3187,1.3188,1.319
"M650.482T1423.013",1.4068,1.3643,1.2811,1.2619,1.2429,1.2359,1.2325,1.2315
"M1105.447T942.609",1.3966,1.3155,1.231,1.2186,1.1941,1.2177,1.2172,1.2162
"M680.474T1439.81",1.3961,1.3802,1.2675,1.2414,1.2233,1.2311,1.2287,1.2277
"M574.467T1456.399",1.3919,1.32,1.3889,1.3919,1.3957,1.3886,1.3841,1.3856
"M670.528T1488.279",1.3915,1.3759,1.2559,1.2393,1.2168,1.2076,1.2035,1.2024
"M661.446T1372.452",1.3875,1.3868,1.3084,1.2859,1.2607,1.2502,1.2468,1.2457
"M564.208T942.149",1.3867,1.3046,1.459,1.4569,1.4374,1.4275,1.4229,1.4217
"M541.474T1573.977",1.3829,1.3517,1.2446,1.2744,1.3312,1.3244,1.321,1.3201
"M660.517T1313.696",1.3789,1.3352,1.2191,1.2057,1.1931,1.1847,1.1849,1.1839
"M564.206T918.312",1.3778,1.2963,1.4389,1.4461,1.4259,1.4158,1.411,1.4099
"M549.424T1386.472",1.3763,1.328,1.2361,1.2216,1.1974,1.1882,1.1846,1.1836
"M639.424T1423.012",1.368,1.2951,1.2601,1.2341,1.2093,1.2052,1.2011,1.2004
"M565.421T1295.888",1.3649,1.3367,1.2432,1.2371,1.2136,1.2093,1.2053,1.2043
"M650.482T1439.948",1.3611,1.318,1.2462,1.2273,1.2043,1.1995,1.1954,1.1945
"M592.477T1456.705",1.3598,1.3024,1.3402,1.3122,1.2859,1.2851,1.2807,1.2796
"M926.605T1358.969",1.3584,1.5435,1.8854,1.8613,1.8618,1.8479,1.8415,1.8429
"M549.19T901.604",1.3512,1.2696,1.1684,1.1436,1.165,1.1855,1.2037,1.2046
"M688.545T1335.803",1.3487,1.2944,1.2368,1.2108,1.1875,1.1873,1.1844,1.1834
"M798.839T1023.188",1.347,1.302,1.2233,1.2536,1.252,1.2506,1.2581,1.257
"M549.392T1385.9",1.3434,1.2741,1.3036,1.2758,1.2658,1.257,1.2563,1.2553
"M557.466T1607.198",1.3414,1.3382,1.2292,1.2943,1.2944,1.2882,1.2848,1.2867
"M557.468T1570.748",1.3391,1.3288,1.2185,1.2578,1.2573,1.2487,1.2447,1.2458
"M680.472T1423.013",1.3376,1.295,1.1953,1.171,1.1598,1.1584,1.1545,1.154
"M1075.422T902.377",1.3337,1.2727,1.1813,1.1582,1.1402,1.1378,1.1349,1.136
"M590.465T1389.456",1.3334,1.3273,1.3891,1.3625,1.3461,1.3722,1.3675,1.3663
"M695.451T1225.817",1.3313,1.3601,1.3544,1.3256,1.3296,1.3186,1.3156,1.3145
"M592.477T1439.652",1.3297,1.2732,1.3342,1.3061,1.2799,1.2789,1.2745,1.2734
"M549.406T1423.559",1.3238,1.2644,1.2352,1.2094,1.1908,1.1826,1.1818,1.1808
"M574.468T1330.445",1.3222,1.2443,1.4238,1.3946,1.4189,1.4097,1.4049,1.4054
"M1059.429T828.514",1.3192,1.2675,1.3382,1.3649,1.3417,1.3621,1.3661,1.3664
"M557.47T1591.049",1.3173,1.3207,1.211,1.2797,1.2883,1.2784,1.2752,1.2768
"M592.48T1325.086",1.3131,1.2486,1.3343,1.3092,1.293,1.2971,1.2935,1.2924
"M487.304T1423.366",1.3089,1.2352,1.5118,1.4798,1.4538,1.4642,1.4594,1.4672
"M697.459T1191.472",1.3052,1.2315,1.254,1.247,1.3556,1.3515,1.3471,1.3462
"M623.429T1456.316",1.3034,1.2588,1.18,1.1548,1.1324,1.1433,1.142,1.1411
"M795.328T924.482",1.3,1.2384,1.2864,1.2589,1.2346,1.2243,1.2294,1.2284
"M623.428T1439.576",1.2958,1.2475,1.1614,1.1396,1.1177,1.1412,1.1436,1.1426
"M1076.413T957.42",1.2935,1.2154,1.1779,1.1973,1.1929,1.1834,1.1815,1.1809
"M663.458T1406.394",1.2914,1.2732,1.1727,1.1479,1.1256,1.1268,1.1237,1.1233
"M670.538T1472.8",1.2861,1.2571,1.1571,1.1958,1.1734,1.1655,1.1615,1.1605
"M629.529T1601.79",1.2835,1.2774,1.169,1.1733,1.1939,1.1909,1.1868,1.1932
"M530.218T901.604",1.2814,1.2269,1.1832,1.1581,1.1533,1.1702,1.1662,1.1652
"M639.422T1384.421",1.2792,1.2135,1.1566,1.132,1.1158,1.1135,1.1097,1.1088
"M592.476T1352.626",1.2764,1.2114,1.3222,1.2991,1.2959,1.289,1.287,1.2859
"M576.484T1473.551",1.2683,1.2111,1.1482,1.1239,1.1399,1.1519,1.1491,1.1501
"M668.506T1440.08",1.2682,1.2063,1.3694,1.3646,1.3793,1.3701,1.371,1.3705
"M668.509T1456.373",1.2639,1.2189,1.2547,1.2651,1.2616,1.2566,1.2577,1.2572
"M555.447T1456.772",1.2623,1.2738,1.1731,1.1622,1.1419,1.1325,1.1289,1.128
"M697.464T1209.593",1.2576,1.2358,1.2163,1.2034,1.1864,1.1766,1.1796,1.1813
"M664.461T1422.743",1.2563,1.2428,1.1549,1.1312,1.1086,1.1192,1.1168,1.1162
"M651.489T1406.004",1.2507,1.1934,1.2406,1.2143,1.1945,1.185,1.1839,1.1829
"M555.365T1423.011",1.2496,1.231,1.1314,1.1076,1.0902,1.0817,1.0836,1.0826
"M565.409T1275.021",1.2494,1.215,1.1412,1.1468,1.1318,1.1293,1.1254,1.1245
"M565.397T1373.252",1.2444,1.201,1.2226,1.2091,1.1897,1.1831,1.1805,1.1797
"M664.46T1406.422",1.2438,1.2291,1.1362,1.1124,1.0927,1.108,1.1044,1.1037
"M698.466T1253.346",1.2416,1.2193,1.1947,1.1694,1.1681,1.1583,1.1578,1.1596
"M550.197T886.012",1.2411,1.1671,1.1911,1.1664,1.1641,1.1591,1.1574,1.1564
"M623.428T1423.013",1.235,1.1771,1.1518,1.1278,1.1055,1.1235,1.1225,1.1216
"M1049.412T957.42",1.2324,1.1677,1.0718,1.0573,1.0362,1.0292,1.0257,1.0259
"M609.489T1506.592",1.2308,1.1774,1.1511,1.1705,1.1475,1.1399,1.136,1.1382
"M837.318T945.789",1.2292,1.2126,1.1207,1.0973,1.0932,1.0919,1.0883,1.0874
"M985.385T959.199",1.2286,1.1639,1.0783,1.0777,1.0582,1.0597,1.056,1.0563
"M555.456T1423.317",1.2283,1.2233,1.117,1.0933,1.0728,1.0651,1.0614,1.0607
"M618.492T1624.789",1.2251,1.1674,1.1125,1.0888,1.1109,1.102,1.0982,1.0975
"M967.385T975.822",1.2233,1.1768,1.085,1.0632,1.0427,1.0396,1.036,1.0353
"M670.537T1352.626",1.2202,1.182,1.1056,1.0907,1.0907,1.0826,1.08,1.0801
"M637.411T1406.122",1.2173,1.194,1.0954,1.0721,1.0535,1.0508,1.0489,1.0482
"M1077.42T926.047",1.2156,1.2323,1.1366,1.1174,1.0951,1.1022,1.0997,1.0994
"M664.462T1368.515",1.2152,1.2044,1.1188,1.095,1.0983,1.09,1.0874,1.087
"M555.365T1456.26",1.2149,1.1916,1.0933,1.0716,1.052,1.0437,1.0433,1.0425
"M952.38T957.42",1.2143,1.2209,1.2996,1.2761,1.2657,1.2576,1.2603,1.2619
"M624.436T1440.08",1.2137,1.1946,1.0972,1.1164,1.0945,1.0863,1.0862,1.0853
"M637.412T1422.711",1.2103,1.1742,1.0718,1.0523,1.0371,1.0323,1.0305,1.0297
"M481.361T1422.828",1.2095,1.1776,1.2129,1.1889,1.1696,1.1986,1.1944,1.1936
"M565.417T1439.955",1.2091,1.1686,1.2048,1.1876,1.1686,1.1628,1.1605,1.1596
"M609.485T1523.905",1.2069,1.1531,1.0713,1.0847,1.0658,1.0641,1.0621,1.064
"M576.484T1418.277",1.2051,1.1408,1.1262,1.1232,1.109,1.1083,1.1083,1.1089
"M574.466T1295.888",1.2038,1.1622,1.061,1.0611,1.056,1.0473,1.0548,1.0574
"M1070.417T942.609",1.2034,1.1472,1.0796,1.1197,1.0983,1.1072,1.1091,1.1091
"M534.402T1422.678",1.2027,1.1386,1.1696,1.147,1.1443,1.1357,1.1323,1.1321
"M837.33T941.332",1.2014,1.2053,1.1005,1.0776,1.0598,1.0611,1.0574,1.0565
"M565.403T1389.183",1.1993,1.1604,1.2093,1.1905,1.1703,1.1677,1.1648,1.164
"M711.445T1221.644",1.1978,1.209,1.1183,1.0988,1.1508,1.1418,1.1379,1.1373
"M555.454T1439.586",1.1976,1.1776,1.078,1.0559,1.0349,1.0312,1.0279,1.0277
"M654.545T1540.694",1.1965,1.173,1.0719,1.0618,1.0507,1.0439,1.0405,1.0408
"M555.365T1404.858",1.1952,1.1617,1.0963,1.0731,1.0555,1.0479,1.051,1.0501
"M651.489T1439.586",1.194,1.1432,1.1841,1.163,1.1584,1.1504,1.1477,1.1473
"M699.264T863.447",1.194,1.1221,1.1298,1.1318,1.1279,1.1186,1.1193,1.1209
"M481.203T929.492",1.1936,1.123,1.1602,1.1395,1.1169,1.111,1.1173,1.1169
"M555.366T1440.123",1.193,1.1654,1.0808,1.0586,1.0445,1.0361,1.0354,1.0345
"M645.449T1440.08",1.1916,1.1718,1.0735,1.0514,1.0368,1.03,1.0265,1.0257
"M209.153T884.787",1.1915,1.1326,1.3149,1.2869,1.2695,1.2625,1.2623,1.2618
"M556.199T909.479",1.1901,1.1318,1.0702,1.0477,1.0318,1.0233,1.0219,1.0216
"M637.415T1439.736",1.1862,1.1559,1.0555,1.0388,1.0242,1.0198,1.0193,1.0185
"M481.362T1439.996",1.1847,1.1591,1.2112,1.1873,1.1752,1.1931,1.1894,1.1894
"M651.516T1408.532",1.1834,1.1151,1.5183,1.4916,1.47,1.4632,1.4583,1.4577
"M850.324T910.27",1.1822,1.1187,1.1334,1.113,1.0956,1.0867,1.0854,1.0849
"M549.424T1473.203",1.181,1.1183,1.0831,1.1308,1.1148,1.1058,1.1042,1.1035
"M837.332T895.326",1.1799,1.1802,1.0781,1.0563,1.0387,1.0431,1.0412,1.0403
"M1005.378T843.183",1.1795,1.1325,1.0839,1.1764,1.1592,1.1509,1.1503,1.1493
"M644.519T1506.823",1.1788,1.1845,1.0837,1.0649,1.1737,1.1643,1.1603,1.1612
"M593.49T1539.529",1.1785,1.1259,1.0834,1.0603,1.0419,1.0334,1.0298,1.0291
"M969.398T948.9",1.1784,1.1796,1.1254,1.1017,1.0812,1.0758,1.0826,1.0833
"M593.49T1490.213",1.178,1.121,1.1103,1.0877,1.0672,1.0584,1.0548,1.0539
"M565.41T1416.7",1.1777,1.137,1.1707,1.1604,1.1398,1.1332,1.1308,1.13
"M654.545T1490.203",1.175,1.1471,1.0533,1.0475,1.0318,1.0256,1.0221,1.0218
"M676.501T1423.01",1.1749,1.1606,1.0635,1.053,1.032,1.055,1.0534,1.0527
"M1047.412T924.482",1.1724,1.1198,1.0487,1.0343,1.0139,1.0199,1.0175,1.0167
"M593.485T1401.37",1.1709,1.1106,1.1319,1.1114,1.0894,1.082,1.0783,1.0775
"M1033.405T908.018",1.1705,1.1254,1.1488,1.2122,1.2064,1.1964,1.1924,1.1913
"M623.426T1405.986",1.1688,1.1097,1.145,1.1219,1.1006,1.1225,1.1225,1.1215
"M1012.372T940.951",1.1666,1.111,1.0351,1.0348,1.0141,1.0167,1.022,1.0212
"M948.397T959.199",1.1664,1.1226,1.0303,1.0097,0.98942,0.98124,0.99691,0.99616
"M986.389T942.609",1.1664,1.1065,1.0913,1.0692,1.0654,1.0565,1.0536,1.0536
"M646.454T1406.122",1.1642,1.1744,1.0776,1.0546,1.0336,1.0253,1.0241,1.0241
"M645.455T1406.122",1.1641,1.1412,1.0513,1.029,1.0127,1.0051,1.0017,1.0008
"M521.363T1439.751",1.1624,1.1159,1.0798,1.0587,1.0381,1.032,1.0296,1.0287
"M555.451T1436.867",1.162,1.1633,1.0684,1.0458,1.0335,1.0266,1.0327,1.032
"M593.489T1431.043",1.161,1.0989,1.1296,1.1125,1.0902,1.0827,1.079,1.0782
"M637.414T1384.421",1.1607,1.1235,1.0256,1.0041,0.99523,0.99303,0.99094,0.9901
"M984.382T940.951",1.1586,1.1221,1.0672,1.0445,1.0299,1.0221,1.0215,1.0209
"M624.432T1423.013",1.157,1.1208,1.0861,1.0825,1.0622,1.057,1.0545,1.0536
"M703.255T909.479",1.1567,1.0869,0.99849,0.98583,0.98329,0.97583,0.97337,0.97339
"M555.368T1312.999",1.1517,1.1371,1.048,1.0316,1.0506,1.0431,1.0472,1.0464
"M661.445T1228.528",1.15,1.132,1.359,1.353,1.3369,1.3275,1.3235,1.3227
"M1029.422T872.624",1.1493,1.0823,1.0889,1.1152,1.094,1.0859,1.0822,1.0815
"M862.322T959.199",1.1488,1.096,1.0881,1.0657,1.0465,1.0412,1.0378,1.0375
"M655.418T1389.36",1.1486,1.1796,1.1132,1.096,1.075,1.0796,1.0773,1.0764
"M646.453T1439.754",1.1476,1.1493,1.0491,1.0293,1.0088,1.0005,1.0005,1.0002
"M593.489T1519.555",1.1476,1.0967,1.0295,1.0077,0.99086,0.98314,0.98066,0.97984
"M644.53T1558.978",1.1471,1.1426,1.043,1.0386,1.145,1.1363,1.1326,1.1329
"M507.38T1474.624",1.1456,1.1399,1.0742,1.1173,1.1595,1.1526,1.1487,1.1477
"M537.533T1295.888",1.1426,1.1175,1.08,1.1349,1.2894,1.2805,1.2763,1.2752
"M1002.386T959.199",1.142,1.0814,1.0645,1.0611,1.0471,1.0384,1.0385,1.0382
"M689.277T943.472",1.1412,1.0814,1.0039,0.9848,0.96954,0.96983,0.97341,0.97256
"M957.379T959.199",1.1379,1.1551,1.1304,1.1063,1.0865,1.0851,1.0879,1.0874
"M951.383T957.42",1.1374,1.0991,1.0897,1.0772,1.0557,1.0484,1.049,1.0482
"M828.315T926.75",1.1373,1.1501,1.0598,1.0406,1.0253,1.0275,1.0268,1.026
"M683.47T1371.844",1.1372,1.0768,1.0931,1.2443,1.2783,1.2962,1.3022,1.3074
"M655.416T1372.761",1.1359,1.1376,1.0473,1.0361,1.0215,1.0262,1.0231,1.0223
"M645.457T1372.456",1.1355,1.1049,1.0181,0.9971,0.98921,0.98185,0.97849,0.97786
"M633.478T1401.37",1.133,1.0749,1.2821,1.2576,1.2354,1.2252,1.2224,1.2216
"M960.389T959.199",1.1326,1.1309,1.0635,1.0445,1.0244,1.0247,1.0311,1.0304
"M729.452T1109.944",1.1287,1.1304,1.0353,1.0154,1.1943,1.1844,1.1813,1.1803
"M617.489T1624.961",1.1284,1.0699,1.0349,1.0129,1.0939,1.0857,1.0821,1.0816
"M984.394T881.272",1.1272,1.0828,1.1063,1.1169,1.0965,1.0874,1.0851,1.0842
"M813.332T1056.081",1.1268,1.112,1.015,1.0024,1.0179,1.0101,1.0082,1.0087
"M646.461T1352.771",1.1264,1.1278,1.0297,1.0136,0.99396,0.99004,0.98915,0.98947
"M692.521T1354.385",1.1261,1.1998,1.1963,1.2126,1.1885,1.2208,1.2172,1.218
"M806.336T927.31",1.1254,1.1544,1.0656,1.0433,1.0239,1.0177,1.0162,1.0154
"M773.297T924.482",1.1242,1.0699,1.0362,1.0173,0.99956,0.9958,1.0031,1.0028
"M539.369T1423.012",1.1217,1.1043,1.032,1.0293,1.0233,1.0345,1.0375,1.0366
"M593.49T1557.453",1.1212,1.06,1.1074,1.0935,1.072,1.0638,1.0606,1.0597
"M539.393T1476.552",1.117,1.085,1.0501,1.0312,1.0348,1.0375,1.0396,1.0389
"M824.341T924.482",1.1169,1.2582,1.1759,1.2071,1.1923,1.1896,1.1861,1.1855
"M861.315T941.124",1.1164,1.0967,1.0278,1.0181,1.001,0.99679,0.99453,0.99381
"M645.263T929.492",1.1154,1.0568,1.1289,1.1746,1.1564,1.1503,1.1468,1.1481
"M950.358T940.951",1.1149,1.0668,0.97816,0.95936,0.94021,0.93595,0.93391,0.93346
"M822.329T941.141",1.1125,1.1217,1.0247,1.029,1.0088,1.0022,0.99869,0.99805
"M679.449T1212.039",1.1096,1.0819,1.1719,1.147,1.1688,1.1606,1.1567,1.1559
"M547.366T1373.389",1.1088,1.1157,1.0731,1.0505,1.0392,1.0311,1.0345,1.0346
"M1038.388T940.951",1.1083,1.042,1.2189,1.2837,1.275,1.2689,1.2706,1.2717
"M644.512T1474.173",1.1068,1.1015,1.0146,1.011,1.116,1.1071,1.1034,1.104
"M825.34T905.493",1.1062,1.0701,1.0768,1.055,1.0402,1.0317,1.0318,1.031
"M555.366T1352.626",1.1041,1.0792,1.0025,0.98983,1.0128,1.0049,1.0155,1.0147
"M952.367T926.75",1.1035,1.0544,0.97643,0.95908,0.9734,0.96674,0.97319,0.97342
"M798.336T1042.058",1.1033,1.1259,1.066,1.0463,1.027,1.0191,1.0156,1.0161
"M621.419T1456.849",1.1014,1.0513,0.99754,0.97659,0.95737,0.94969,0.95115,0.95115
"M1077.418T843.183",1.1014,1.1359,1.0547,1.0391,1.0216,1.0376,1.0377,1.0371
"M507.368T1440.116",1.0998,1.0738,0.98117,1.0368,1.0508,1.0428,1.0393,1.0385
"M814.33T1025.439",1.0984,1.0692,0.98705,1.0009,0.98197,0.975,0.97214,0.97224
"M557.203T893.494",1.0983,1.0393,1.0282,1.0108,0.99073,0.99744,0.99468,0.99383
"M1017.397T924.482",1.0983,1.0322,1.2093,1.2129,1.2162,1.2065,1.2025,1.2017
"M727.561T1540.694",1.0979,1.1102,1.0358,1.0456,1.0269,1.0183,1.0154,1.0145
"M820.327T1006.792",1.0978,1.0322,1.0205,1.313,1.2891,1.2794,1.2765,1.2789
"M571.362T1440.098",1.0973,1.1612,1.1921,1.1676,1.1459,1.1533,1.1498,1.1518
"M549.428T1523.962",1.0971,1.0569,0.97262,0.95415,0.98993,0.98623,0.98619,0.98548
"M958.387T951.54",1.0933,1.1308,1.127,1.1035,1.0844,1.0789,1.0767,1.0758
"M727.571T1439.78",1.0926,1.1143,1.0472,1.0524,1.0326,1.0241,1.0213,1.0205
"M564.205T827.274",1.0918,1.0312,1.1417,1.2899,1.2641,1.2537,1.2496,1.2486
"M689.269T924.637",1.0902,1.0344,0.95086,0.93377,0.91732,0.93202,0.93186,0.93113
"M703.256T884.128",1.0896,1.0277,0.93818,0.93475,0.92792,0.92145,0.9186,0.91861
"M711.444T1322.388",1.0879,1.1004,1.006,0.98724,0.99864,0.99031,0.98897,0.98816
"M668.492T1305.416",1.0848,1.02,1.5377,1.5051,1.5126,1.5046,1.5061,1.5058
"M630.465T1474.173",1.0839,1.0656,1.0273,1.0072,0.99483,0.98711,0.98386,0.98409
"M875.328T942.609",1.0814,1.0438,1.0378,1.0195,1.0026,0.99464,0.99528,0.99466
"M850.319T935.639",1.0803,1.0511,0.99177,0.97181,0.95244,0.94736,0.94479,0.94474
"M655.418T1406.703",1.0797,1.0863,0.99952,0.99226,0.97431,0.98589,0.98371,0.98306
"M821.327T902.328",1.0785,1.1902,1.1218,1.101,1.079,1.07,1.0671,1.0673
"M1051.394T940.951",1.0771,1.0333,0.94507,0.92502,0.92083,0.91474,0.91478,0.91565
"M837.325T924.637",1.0767,1.1122,1.0314,1.0131,0.99311,0.99924,0.99882,0.99805
"M848.316T959.199",1.0744,1.0356,1.0175,1.0095,1.0077,0.99939,0.99701,0.9977
"M770.3T957.42",1.0726,1.0163,1.112,1.1143,1.1023,1.0931,1.0942,1.0935
"M688.526T1421.35",1.0709,1.0066,1.1864,1.1776,1.1575,1.1532,1.1492,1.1482
"M1122.429T942.609",1.0699,1.0056,0.94035,0.92489,0.90635,0.90775,0.90494,0.90859
"M1031.387T924.482",1.0665,1.0162,0.94107,0.92989,0.91865,0.94271,0.94095,0.94265
"M919.363T957.42",1.0647,1.0007,1.0978,1.075,1.0637,1.0557,1.053,1.0526
"M1011.379T940.951",1.0639,1.058,0.98862,0.97054,0.95793,0.97541,0.97244,0.97217
"M549.426T1489.95",1.0621,1.0229,0.94642,0.96806,0.97623,0.96899,0.96585,0.96525
"M703.261T828.514",1.0617,1.0114,0.94153,0.95471,0.93708,0.93035,0.92719,0.92783
"M481.366T1325.086",1.0592,1.0061,0.94237,0.99065,0.97112,1.0175,1.0148,1.0149
"M713.458T1120.063",1.059,1.2699,1.6146,1.5802,1.6371,1.6247,1.6362,1.6349
"M577.49T1591.335",1.0579,1.0085,0.92387,0.91563,0.92767,0.92112,0.91795,0.92168
"M820.317T975.822",1.0559,1.0402,0.97964,1.0598,1.039,1.0317,1.0282,1.0296
"M889.348T1006.792",1.0549,0.99579,1.2454,1.2188,1.2232,1.2137,1.2126,1.2116
"M594.498T1557.26",1.0545,0.9959,1.0586,1.0411,1.0245,1.016,1.0142,1.0139
"M622.422T1352.626",1.0535,1.017,0.9348,0.92624,0.92031,0.91731,0.91467,0.91403
"M878.848T990.311",1.0533,1.0207,0.95142,0.93178,0.91316,0.90902,0.90814,0.90753
"M621.422T1439.586",1.0514,1.0001,0.97124,0.95364,0.93472,0.92725,0.92852,0.92835
"M879.863T1006.792",1.0505,1.0329,0.94903,0.93753,0.92826,0.92087,0.93322,0.93494
"M639.422T1278.929",1.0498,0.99036,1.0063,0.98955,1.0111,1.0051,1.0022,1.0014
"M645.453T1423.012",1.0491,1.0445,0.95976,0.93935,0.93178,0.94958,0.95134,0.95304
"M822.841T1023.188",1.0473,0.9846,1.1299,1.1106,1.1145,1.1084,1.1047,1.105
"M899.349T990.311",1.0459,0.98399,1.1065,1.0986,1.0999,1.0926,1.0983,1.0979
"M1017.391T843.183",1.0454,0.98742,1.1046,1.1618,1.1469,1.1394,1.1379,1.1375
"M840.333T885.833",1.0448,1.0528,0.97222,0.97054,0.95139,0.94806,0.94607,0.94535
"M479.188T913.185",1.0446,0.98214,1.2074,1.2769,1.3326,1.34,1.3395,1.3402
"M555.448T1352.626",1.0445,1.0439,0.95308,0.95188,0.98039,0.98519,0.98707,0.98623
"M961.384T973.898",1.0416,1.009,0.94621,0.98255,0.96423,0.96166,0.96244,0.96182
"M958.38T975.822",1.0411,1.1294,1.2473,1.2209,1.1973,1.1896,1.1865,1.1857
"M640.427T1423.35",1.0401,0.97897,1.1534,1.1295,1.1071,1.1037,1.1004,1.0994
"M471.317T1423.334",1.0394,1.0041,0.92,0.90664,0.90918,0.90162,0.90253,0.90193
"M594.494T1539.529",1.0378,0.98122,1.0447,1.0224,1.003,0.99489,0.99336,0.9928
"M832.307T992.353",1.036,1.0776,0.99898,1.0472,1.0287,1.0206,1.024,1.0231
"M984.375T812.644",1.0343,1.0254,0.97828,1.0605,1.0543,1.0457,1.0421,1.0412
"M471.315T1439.847",1.0342,0.99179,0.9054,0.89413,0.90123,0.89503,0.89457,0.89497
"M455.314T1423.012",1.0337,0.97601,0.99607,0.9749,0.96128,0.95811,0.95481,0.95449
"M617.506T1594.034",1.0329,0.97061,1.0795,1.0912,1.1464,1.1412,1.1382,1.1375
"M587.368T1406.262",1.0326,1.0376,1.0063,0.9862,0.97042,0.97812,0.97552,0.97499
"M654.541T1386.472",1.0319,0.98804,1.0158,1.0402,1.0194,1.0489,1.0462,1.0453
"M689.542T1488.279",1.0319,0.9882,0.90234,0.89159,0.87472,0.90876,0.90575,0.90497
"M935.358T959.199",1.0306,0.97721,1.0648,1.0462,1.0395,1.0331,1.0303,1.0294
"M1111.407T857.905",1.0289,0.99508,0.93385,0.9151,0.89785,0.8962,0.89331,0.89279
"M999.386T843.183",1.0287,0.9992,0.92289,0.94748,0.93021,0.94375,0.96143,0.96107
"M889.582T1473.64",1.0278,1.0256,1.515,1.4829,1.4636,1.5107,1.5078,1.5077
"M886.353T1006.792",1.0242,0.97655,0.89326,0.87656,0.86787,0.86075,0.86596,0.8672
"M881.354T990.311",1.0218,0.98924,0.96795,0.95999,0.97055,0.96246,0.96263,0.96341
"M1121.44T843.183",1.0217,0.97008,0.89812,0.98103,0.96317,0.96853,0.97188,0.97292
"M608.454T1439.392",1.0197,0.9652,1.0381,1.0318,1.0169,1.0097,1.0064,1.0059
"M804.315T943.327",1.0188,1.0419,0.98575,0.96598,0.94698,0.94761,0.94565,0.94483
"M607.448T1423.334",1.0185,0.96911,1.0552,1.056,1.035,1.0273,1.027,1.0267
"M951.367T943.327",1.0182,0.97367,0.90734,0.88889,0.87848,0.87257,0.87018,0.86955
"M621.422T1335.803",1.0178,0.9712,0.95385,0.94424,0.9573,0.9499,0.94727,0.94668
"M947.38T990.311",1.0144,0.97299,0.89463,0.88042,0.86299,0.86784,0.86507,0.86439
"M822.328T902.328",1.0139,1.1103,1.0471,1.0273,1.0075,0.9993,0.99643,0.99614
"M952.357T909.479",1.0135,1.001,0.97935,0.95912,0.96628,0.9607,0.96076,0.96086
"M700.27T900.968",1.0126,0.98912,0.91596,0.92753,0.91062,0.91362,0.91294,0.9122
"M713.457T1306.323",1.0115,1.2226,1.5361,1.5047,1.552,1.5411,1.5542,1.553
"M954.382T975.822",1.0099,1.1142,1.2034,1.2136,1.1974,1.1964,1.1934,1.1924
"M498.187T898.1",1.0095,0.9673,0.89975,0.8848,0.87549,0.86821,0.86732,0.86657
"M577.494T1463.866",1.0088,0.95116,0.9589,0.97977,0.9658,0.9589,0.95588,0.95834
"M770.29T919.58",1.0084,0.97112,1.0729,1.0501,1.029,1.0204,1.0172,1.017
"M980.373T973.898",1.0081,1.0171,0.9475,0.92733,0.93232,0.97969,1.0164,1.0177
