"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Control","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Drought","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Fusarium","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","First-tp_Xanthomonas","Other","Other","Other","Other","Second-tp_Control","Second-tp_Control","Second-tp_Control","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Drought","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Fusarium","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Second-tp_Xanthomonas","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Control","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Drought","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Fusarium","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas","Third-tp_Xanthomonas"
"M645.528T1574.126","-0.136763726","-0.585402085"," 0.019613233"," 0.055445393"," 0.160296424","-0.226546876","-1.127199076","-0.018316467"," 0.036316455","-0.168868278"," 0.308437544","-0.537013849"," 0.158379809","-0.101063414","-0.182236593","-0.111635613","-0.257631703"," 0.606315232"," 0.266631893","-0.058427591"," 0.648441611"," 0.034294380","-0.254198858"," 0.138528269"," 0.093373976"," 0.214468698","-0.089083810"," 0.581317952"," 0.195007720","-0.156860344"," 0.797725541"," 0.399957181","-0.033577629"," 0.287245964","-0.283891612","-0.089006052","-0.257149780","-0.253570678","-0.015926724"," 0.992717035","-0.002464345"," 0.395346468","-0.039979682","-0.086492455","-0.614798780","-0.252214119","-0.834439989","-0.720269903"," 0.266940957"," 0.838228297"
"M339.257T1389.773","-0.241075125","-0.397800984"," 0.409088152","-0.028506104","-0.063144184"," 0.042749954"," 0.989122800","-0.097828106","-0.274142305","-0.057061103","-0.111643552","-0.314334328"," 0.198659460"," 0.551929280","-0.004054172"," 0.028171718","-0.217246409","-0.320325536"," 0.351815316","-0.229729753","-0.114035922"," 0.169235568"," 0.373033545","-0.135438637"," 0.459322812"," 0.276113151","-0.310705127"," 0.064541169"," 0.244368614","-0.055637890","-0.126179858","-0.170017708"," 0.423076416","-0.017727269","-0.128144768"," 0.109104141"," 0.014625059","-0.305971367","-0.098819824"," 0.020956361","-0.344151957","-0.351793685","-0.394557118"," 0.153738444","-0.357705337","-0.348136037"," 0.936589454"," 0.245586959"," 0.063050158","-0.508964366"
"M642.503T1456.373","-0.241979898","-0.357111688","-0.395100278","-0.190246426","-0.142811486","-0.035454443","-0.834380405"," 0.200676354"," 0.693773918","-0.241074930","-0.326250124","-0.666231753"," 0.219387664","-0.414559886"," 0.106581657"," 0.033901439","-0.511551392"," 0.783465527"," 0.631238654","-0.194746937"," 0.206524874","-0.031356046"," 0.033156590"," 0.123616782"," 0.429583861","-0.087624654"," 0.139654697"," 0.265950224"," 0.208868866","-0.480603811"," 1.004537695"," 0.349740792"," 0.170647845"," 0.184056614","-0.282474860","-0.125334502"," 0.002498569","-0.205492416","-0.601715719"," 0.059123166","-0.595830307"," 0.415959215"," 0.690855569","-0.363360801","-0.717824938","-0.088472291","-0.118496487"," 0.123442954"," 0.850091127"," 0.322751822"
"M449.281T1423.013"," 0.043652455","-0.165972470","-0.060934111"," 0.188031120","-0.420457145","-0.265441290"," 0.335841656","-0.067727883","-0.403635139","-0.106036388","-0.045148648","-0.475018062","-0.070962785"," 0.092939128","-0.029467435","-0.056893713","-0.038407055","-0.343192114"," 0.284705726"," 0.102669866","-0.435437962"," 0.145816090"," 0.326566947","-0.170254472"," 0.195868900","-0.202389504","-0.072485413"," 0.125457061"," 0.004808270","-0.117420747"," 0.003659426"," 0.229280201"," 0.180649578","-0.006422915"," 0.076400534","-0.243486018"," 0.130180096","-0.502487046","-0.273138419"," 3.383793628","-0.096673229","-0.587466449","-0.302024174","-0.268209546","-0.339100472","-0.179671964"," 0.351423611"," 0.197822246"," 0.090054846","-0.143658815"
"M943.576T1440.166","-0.26061101"," 0.12354714"," 0.14605138","-0.12287127"," 0.54114951","-0.26380142","-0.10939141"," 0.44689118","-0.14432380","-0.52644100","-0.28852473","-1.01977285"," 0.06156843"," 0.30108138"," 0.74025283","-0.56047160","-1.31378298"," 0.26877650"," 0.02841583","-0.10184855"," 0.12052757"," 0.40623109"," 0.09671630"," 0.09267269","-0.06367524"," 1.32260839","-0.57878401","-0.05869209"," 0.26235119","-1.73590251"," 0.59995855"," 0.17946804"," 0.19725009"," 0.39404099"," 0.24534851","-0.05679626"," 0.63063781"," 0.38389274","-0.95270550"," 0.20980784","-0.75405994"," 0.07255092","-1.47517021"," 1.03573439","-0.29609336","-0.23449581"," 1.52835115","-0.52223338"," 0.49101421"," 0.51355230"
"M477.398T1574.327","-0.50011275","-0.47621166"," 0.27452313","-0.05918463"," 0.06894749","-0.05894193","-1.21003732","-0.15181544"," 0.24227306","-0.14757091","-0.29984380","-0.23180894"," 0.21924690"," 0.33460571"," 0.14385648","-0.03037399","-0.20494288","-0.22103809"," 0.07303938"," 0.04847293","-0.10135824","-0.12789098"," 0.19851745","-0.05461233"," 0.27730758","-0.02626051"," 0.10346053"," 0.51103757"," 0.44795697","-0.05934446"," 0.55127365"," 0.50529807"," 0.18284421"," 0.25668874"," 0.08474562","-0.12408424"," 0.20628258"," 0.16102183","-0.50280970"," 0.53206575","-0.66724030"," 1.12654976","-0.33763070","-0.22267206","-0.21804299","-0.07985336","-0.46999206","-0.12023831"," 0.02311735"," 0.13077984"
"M282.278T1308.231","-0.04884205"," 0.95025947"," 0.27616825"," 0.71662343"," 0.36632826"," 0.85513267"," 0.75751356","-0.02234842","-0.32760912"," 0.52767907"," 0.13068649","-1.64746202"," 0.65485990"," 0.36487795"," 0.58045604"," 0.44622746","-0.71768715","-0.13195727"," 0.50740924","-0.04552120","-1.30706501"," 0.28918348"," 0.72100444"," 0.04424566"," 0.71565105","-0.28295800","-0.04650057"," 0.78197605"," 0.04290617","-0.87039043"," 0.47320531"," 0.77244602"," 0.25935525"," 0.62734532","-0.27365485"," 0.59579889"," 0.69165834","-0.37456575","-1.76544606"," 0.77773023","-1.77502766","-2.49473449","-1.69881419"," 0.36816787","-1.77820790","-0.17469778"," 0.28776949"," 0.93328470","-0.12961682"," 0.39715667"
"M691.433T1253.346"," 0.13298461"," 0.23146732"," 0.39444967"," 0.52391852"," 0.19831893"," 0.27011696"," 0.64913638","-0.02571556"," 0.29016148"," 0.33846050","-0.20370626","-1.60339571"," 0.56729998"," 0.17574295"," 0.19050316"," 0.18629824","-1.23668831"," 0.20253797"," 0.30854846"," 0.13599824","-0.42662762"," 0.56488751"," 0.61391620"," 0.13496647"," 0.26945819"," 0.33229472"," 0.09221497"," 0.48417303"," 0.29187074","-1.33545534"," 0.40830810"," 0.38462305"," 0.36814747"," 0.38731064"," 0.17538895"," 0.15665961"," 0.63153707"," 0.30990995","-1.35521356"," 0.53551654","-1.40023420","-1.46952394","-0.92898399","-0.27358916","-1.26053096"," 0.18578723"," 0.18828786"," 0.28463103","-0.13011181"," 0.05394373"
"M556.452T1456.652","-0.183156816","-0.008894692","-0.129634881"," 0.539322933"," 0.440220138","-0.051139729","-0.827105949","-0.344815649"," 0.004576850","-0.218573348"," 0.078792599","-0.323481856"," 0.315950316","-0.339471962"," 0.214747401"," 0.220624243","-0.120538959","-0.024539584"," 0.286925592","-0.046270983","-0.566254182","-0.088598501"," 0.204890388"," 0.153340301"," 0.068529791"," 0.383751839"," 0.076095007"," 0.457740543"," 0.607366831"," 0.005281730"," 0.235614438"," 0.306196420"," 0.350814021"," 0.166592952"," 0.228038713"," 0.022456571"," 0.313345298","-0.262853844","-0.169494512"," 0.210485239","-0.192714601","-0.309091323","-0.512798564","-0.205731585","-0.501651012"," 0.096443122","-0.249340611","-0.192842934"," 0.243485912","-0.362633112"
"M554.462T1657.822"," 0.161518191"," 0.328660250"," 0.274722507","-0.134161594","-0.140792460"," 0.034429038","-1.164889564"," 0.108938399","-0.036155613","-0.291425565","-0.522887516"," 0.010027332","-0.180929354","-0.659100802"," 0.003649098","-0.293596123"," 0.005202817"," 0.417145782"," 0.157659642","-0.338865710"," 0.019761098"," 0.118298830","-0.586049824","-0.346249834"," 0.203838816","-0.020208908","-0.714303240"," 0.204944153"," 0.294577606"," 0.104848482"," 0.502060290"," 0.223478996"," 0.183790610","-0.149110131"," 0.139415693","-0.357504099"," 0.256635009"," 0.110997879"," 0.112518559"," 0.621592092","-0.103640121"," 0.608688665","-0.121560161","-0.171469899"," 0.142891100"," 0.457936808","-1.090780408","-0.838271057"," 0.475119440"," 1.978604797"
"M949.605T1473.64","-0.2272787212"," 0.2791403915"," 0.1342447591","-0.2245184714"," 0.4791242923","-0.0955540652","-0.2188232069"," 0.0951183298","-0.0702669148","-0.2768969267","-1.3883925208","-2.4462929456"," 0.3554095272"," 0.3779934902"," 0.7155087711","-0.4535531155","-2.3372746081"," 0.2795361233"," 0.1020605845"," 0.0859340862"," 0.6468563932"," 0.1232877653"," 0.0276784594","-0.0007981984"," 0.4530754705"," 1.0640711960","-0.1458257986"," 0.1687439413","-0.2562594825","-0.8071754204"," 0.5336358073"," 0.1394842310","-0.0132259670"," 0.4578651344","-0.0603966241","-0.0099727959"," 0.5186549990"," 0.4925239715","-0.8822073787"," 0.5714890551","-0.9325957239"," 0.6555507146","-0.7992927147"," 0.9345363778","-0.1934595267"," 0.0814443681"," 1.2173188741","-0.2135405837"," 0.5791199077"," 0.4841946893"
"M823.522T1339.243"," 0.23543672"," 0.36405187"," 0.41877384"," 0.46982855"," 0.21464282"," 0.35785793"," 0.37524653"," 0.03275845"," 0.32273398"," 0.42610282","-0.06977964","-1.39256144"," 0.50096274"," 0.29343334"," 0.17030419"," 0.25613630","-1.02383225"," 0.19745050"," 0.22180581"," 0.17725871","-0.92488294"," 0.43297238"," 0.43902050"," 0.21228331"," 0.25855074"," 0.44131574"," 0.04743223"," 0.36866737"," 0.29416723","-1.39482628"," 0.52091343"," 0.22812030"," 0.34363171"," 0.33092767"," 0.34893568"," 0.39047606"," 0.48317775"," 0.34326053","-1.41431611"," 0.55096363","-1.57878304","-1.13852467","-1.37171493","-0.01563601","-1.16557342"," 0.07749531","-0.02724636"," 0.14241704","-0.07494148"," 0.30310483"
"M605.416T1473.993"," 0.19015987"," 0.07791927","-0.25584775"," 0.23179851"," 0.24311272"," 0.78767070","-0.34050400","-0.49189053","-1.00488206"," 0.15974892","-0.22653100","-0.28454841"," 0.24326785","-0.26110210"," 0.69376353"," 0.82089475","-0.16190766","-0.49866421"," 0.29560132","-0.09310374","-0.62370107","-0.20753972","-0.07295198","-0.05143348","-0.03825619","-0.30425765"," 0.02891893"," 0.25165768"," 0.21577717"," 0.60940224"," 0.42105460"," 0.64268008"," 0.09685199"," 0.07998091","-0.21634624"," 0.82520076"," 0.72330399","-0.47859105"," 0.53236178"," 0.07280109","-0.21838621","-0.55894850","-0.40820301"," 0.36394009","-0.45072162","-0.15320591","-0.65304979","-0.06555655","-0.15153328","-0.33620508"
"M823.519T1322.979"," 0.25273476"," 0.38397617"," 0.37812693"," 0.47691613"," 0.29759562"," 0.29863912"," 0.33905849"," 0.02984980"," 0.31837818"," 0.39020782","-0.09367478","-1.38887333"," 0.47216498"," 0.27616654"," 0.15379405"," 0.18614728","-1.01969144"," 0.09033559"," 0.31893101"," 0.18004848","-0.92047750"," 0.46200297"," 0.43966597"," 0.28499549"," 0.27831107"," 0.41417404"," 0.08708670"," 0.38089579"," 0.30946812","-1.39157757"," 0.51590749"," 0.27320869"," 0.31846091"," 0.44310634"," 0.32112604"," 0.37471497"," 0.44430881"," 0.35021549","-1.41100578"," 0.55839990","-1.57564339","-1.13470684","-1.36766110","-0.02352162","-1.16177746"," 0.10079990","-0.07404458"," 0.12952451","-0.06844803"," 0.30165926"
"M823.524T1220.972"," 0.286755509"," 0.367341768"," 0.418091123"," 0.462327163"," 0.299182728"," 0.394258855"," 0.560730369"," 0.052292548"," 0.321948035"," 0.454371220","-0.028466590","-1.674042926"," 0.481005775"," 0.340579252"," 0.225971026"," 0.288542739","-1.106493024"," 0.240696845"," 0.305157695"," 0.212971242","-0.943928355"," 0.474142470"," 0.473757484"," 0.268035502"," 0.310980494"," 0.418181648"," 0.150961237"," 0.366867045"," 0.248863453","-1.235750900"," 0.465701381"," 0.230446852"," 0.275813346"," 0.425337931"," 0.315538154"," 0.398956313"," 0.424652883"," 0.348941835","-1.387737282"," 0.556638044","-1.791566785","-1.374883243","-1.689464820","-0.028919690","-1.408749792"," 0.107987490"," 0.105498548"," 0.319375523"," 0.002406872"," 0.268695009"
"M374.305T1278.929"," 0.22529591","-0.11553779"," 0.39050120","-0.12609209"," 0.30561215","-0.36707911"," 1.53598599","-0.07151922"," 0.13920921","-0.27817883"," 0.27263599","-0.48264886","-0.49866647","-0.11763745"," 0.09971411","-0.28625630"," 0.10379323"," 0.24997810"," 0.14505388"," 0.47559085","-0.64447331"," 0.21548390"," 0.67447283"," 0.06481562"," 0.07725432"," 0.31869219"," 0.55551542","-0.08846847"," 0.07422015","-0.23884980","-1.03537787","-0.44386357"," 0.17097857","-0.74019085"," 0.22900411"," 0.02158223","-0.09741555"," 0.12972661","-0.74227747"," 0.00108265"," 0.06076279","-1.27803781","-0.18238889","-0.08792095","-0.39460249","-0.10318459"," 1.11250847"," 0.97831544"," 0.51005171","-0.71716988"
"M534.447T1523.593"," 0.003123374","-0.069553716"," 0.044017364"," 0.217147775"," 0.295230288","-0.230534884","-1.025817979"," 0.032256881"," 0.517277541","-0.037250674","-0.546038048","-0.556544335"," 0.391166845","-0.078264081"," 0.294834943"," 0.289579844","-0.116087887"," 0.191496255"," 0.490933656"," 0.044734384","-0.734619774","-0.029442268"," 0.079488845"," 0.360159300"," 0.090132746","-0.727047525"," 0.146558476"," 0.168430338"," 0.466811598","-0.059131545"," 0.423899111"," 0.571230465"," 0.342213001"," 0.564827620","-0.219728893","-0.161247402"," 0.108991852","-0.106896978","-0.862040125"," 0.332771231","-0.599653120","-0.461386047"," 0.678567138","-0.587435480","-0.392250077","-0.074223382","-0.392951159"," 0.217255649"," 0.191821857"," 0.513187000"
"M463.371T1540.701","-0.26098991","-0.26927801"," 0.25923522"," 0.34852247","-0.31196347","-0.23372361","-0.56388706"," 0.14791091"," 0.01203531","-0.59050313","-0.35291368","-0.60076597"," 0.55824878"," 0.31537762","-0.52709608","-0.28108992","-0.31658889"," 0.30846044"," 0.37231669"," 0.17570626","-0.32856914","-0.23145929"," 0.60299276"," 0.03965332"," 0.73293288"," 0.05763363"," 0.06310818"," 0.76444675"," 0.90001439","-0.27150927"," 0.15450896"," 1.09613694"," 0.50382995"," 0.16992073"," 0.10410924","-0.28138524"," 0.02636296"," 0.14006710","-0.60219379"," 0.60154253","-0.46040015","-0.14130680","-0.71969647","-0.39314714","-0.36731783"," 0.17920982","-0.10490288","-0.57356604"," 0.39876345","-0.24879352"
"M840.545T1322.545"," 0.222702193"," 0.107454837"," 0.330710979"," 0.252537144"," 0.342915002"," 0.156863240"," 0.010320633"," 0.006642133"," 0.198282232"," 0.400605793","-0.132445547","-0.934956333"," 0.375465913"," 0.056419624"," 0.190416644"," 0.068953753","-0.804131964"," 0.237925667"," 0.217566804"," 0.335142938","-0.767299435"," 0.321178062"," 0.505050334"," 0.037103337"," 0.159617898"," 0.363385032"," 0.174867525"," 0.243888497"," 0.197007219","-0.977248114"," 0.611149042"," 0.230500028"," 0.186935700"," 0.468820199"," 0.196832334"," 0.221983054"," 0.434146920"," 0.209895273","-1.067847907"," 0.968294514","-1.400982562","-0.862327191","-1.140471197","-0.014779417","-1.172290647","-0.065518058"," 0.077517127"," 0.132379197","-0.205945596"," 0.294767148"
"M983.608T1358.969"," 0.35789932"," 0.32658141"," 0.50068087"," 0.21291949"," 0.45468283"," 0.16192774","-0.29543810"," 0.20749274"," 0.46268245"," 0.25857590","-0.70339293","-2.58376271"," 0.45480042"," 0.19384058"," 0.38969699"," 0.22152354","-2.48381105"," 0.27585398"," 0.28703987"," 0.27347938","-0.40288056"," 0.36130031"," 0.44155701"," 0.36818405"," 0.30774867"," 0.76625828"," 0.02550583"," 0.46047793"," 0.43856253","-1.52686445"," 0.63738485"," 0.43141174"," 0.61267688"," 0.32805180"," 0.47623612"," 0.10132072"," 0.27492043"," 0.41740652","-1.22142483"," 0.11778815","-1.51829487","-0.38632826","-0.91618416"," 0.45249025","-1.63791968"," 0.29227126"," 0.79158608"," 0.02489304"," 0.19098766"," 0.31760398"
"M809.524T1626.651","-0.41768369"," 1.15313770"," 1.15221021"," 1.07346915"," 0.69607279","-0.57877573","-0.25237404"," 0.90291824","-0.61850537","-0.56253118","-0.50307811","-0.69979982","-0.16180429"," 1.32723045"," 0.02633842","-0.22814356","-0.43945524"," 0.38101420","-0.05235274","-0.28366820","-0.27258921"," 0.21366331","-0.13602219","-0.63646007"," 0.86146555"," 0.15823755","-0.49248242","-0.12945952","-0.03054425","-0.68920241"," 0.01303072","-0.48630828","-0.44729913"," 1.54342325","-0.48560329","-0.70456460","-0.63121867"," 0.33642079","-0.82613912"," 0.04560790","-0.53966338"," 1.08625191","-0.40629545","-0.08795065"," 0.73717562","-0.55964785","-0.12945443","-0.27803300"," 1.25049197","-0.19104982"
"M519.39T1490.033"," 0.17433103","-0.12123500"," 0.12175167","-0.08613285","-0.09621129"," 0.21176739","-0.43456126","-0.17962906"," 0.09765759","-0.19389571","-0.03009662","-0.63174793"," 0.13727419","-0.01176888"," 0.12918721"," 0.53517138"," 0.07476600"," 0.20330998"," 0.20329287"," 0.16119861","-0.42324801","-0.01464085"," 0.25628404"," 0.37586567"," 0.25014870"," 0.33948171"," 0.29631820"," 0.03116897"," 0.57644868","-0.17959810"," 0.47850955"," 0.30233864","-0.34683171"," 0.59092254","-0.15616169"," 0.03911817"," 0.34008926"," 0.04180725","-0.36509622"," 0.29460395","-0.41349150","-0.58219205","-0.44938913","-0.27340143","-0.32684328"," 0.37122552","-1.11680854","-0.41094707"," 0.36981680","-0.15992743"
"M628.503T1369.501"," 0.027789248"," 0.117971158"," 0.277515977"," 0.405947360"," 0.145763723","-0.061024035","-0.749643003","-0.210987108"," 0.685824461","-0.124732320","-0.388635815","-0.896540427"," 0.576662242"," 0.117325687"," 0.040271085","-0.055930391","-0.881856704"," 0.268243696"," 0.620268342"," 0.089835735"," 0.106945684","-0.054101021"," 0.088923583"," 0.041026458"," 0.135585758"," 0.528239989"," 0.000149893"," 0.384836148"," 0.292177174","-0.754875782"," 0.501183265"," 0.260578033"," 0.212784229"," 0.348241073"," 0.143797401","-0.048349874"," 0.175112123"," 0.296637567","-0.958509045"," 0.256215294","-0.860488601","-0.299179841"," 0.672050870","-0.337388981","-0.516862124"," 0.118679105","-0.014907015","-0.338750468","-0.389858906"," 0.006039102"
"M840.543T1338.528"," 0.22914952"," 0.12312310"," 0.34139945"," 0.25876958"," 0.33546294"," 0.25459470","-0.12755180"," 0.03327023"," 0.20176611"," 0.44326222","-0.15444460","-0.92535482"," 0.37408952"," 0.10780218"," 0.22677681"," 0.07555053","-0.80785224"," 0.24924116"," 0.24789145"," 0.34914117","-0.76022943"," 0.32615866"," 0.50667644"," 0.01875742"," 0.15356323"," 0.38103515"," 0.14472785"," 0.24509430"," 0.19908858","-0.91603404"," 0.64871914"," 0.24537457"," 0.20830620"," 0.46236062"," 0.20868053"," 0.19209216"," 0.41517508"," 0.21334150","-1.00553026"," 0.99975397","-1.54960068","-0.86121621","-1.07580041","-0.02004342","-1.18333173","-0.09689607"," 0.14772378"," 0.05769361","-0.24987990"," 0.10815214"
"M367.179T1456.129","-0.09275166"," 0.29274081"," 0.09230298"," 0.13718856","-0.37232305"," 0.05393836"," 0.34374292","-0.04486568","-0.21723380","-0.18798898","-0.04914908","-0.23848252"," 0.08600022"," 0.05679993"," 0.14283165"," 0.06473370"," 0.04293011"," 0.01138906"," 0.04154583","-0.13419760","-0.09655808","-0.03567033"," 0.21109265"," 0.09236289"," 0.23513903","-0.01143210"," 0.02864588","-0.02691291"," 0.01266987"," 0.22509319"," 0.25608417"," 0.28965849","-0.37603726","-0.02784237"," 0.06120709","-0.03621127"," 0.16749840"," 0.04428197","-0.30474165"," 0.33507929","-0.35348995","-0.37848699","-0.37407887"," 0.21506679","-0.57876085","-0.26645478"," 0.12071224"," 0.68551478"," 0.14372150","-0.28630257"
"M908.613T1393.418","-0.22733817"," 0.24063798"," 0.04620104","-0.18224756"," 0.69909389","-0.63626441","-0.47976935"," 0.36875208","-0.59765081","-0.24555141","-0.38783566","-0.55443618"," 0.15432982"," 0.63511272"," 0.74606787","-0.82678362","-1.19876689"," 0.49268048","-0.25006603","-0.91455737"," 0.37716147"," 0.21503843"," 0.15858834","-0.01569576"," 0.51071002"," 1.22897122","-0.56555930","-0.17886645","-1.32857300","-0.74318881"," 0.61022780","-0.03229952"," 0.08278847"," 0.44017670"," 0.14491582","-0.07784642"," 0.49439383"," 0.31778361","-0.53113742"," 0.52441171","-0.88333269"," 0.61034010","-0.79704890"," 0.86974643","-0.49394792","-0.65064538"," 1.44485758"," 0.08478704"," 0.57630599"," 0.72532858"
"M458.26T1559.927","-0.0599996739"," 0.5171620356","-0.0445259146"," 0.0943432151"," 0.1664902468"," 0.2173667946","-0.8221508393","-0.0002086525","-0.4389506836"," 0.5516849667"," 0.1372835944"," 0.0114507913","-0.0127425042"," 0.1876214867"," 0.4633080001"," 0.4404881096","-0.1844425005","-0.1035375597","-0.2509879200"," 0.5746961751"," 0.2932030833"," 0.1558111932"," 0.2718348723"," 0.1043851932"," 0.1385360460"," 0.8972041550"," 0.2601977096"," 0.2596178536","-0.6512542539","-0.3436554284"," 0.0220981263"," 0.2676338282","-0.2811220849","-0.0106460710","-0.0076141697","-0.1643380451","-0.2617155283"," 0.1145116534"," 0.0872003467"," 0.3098339713"," 0.0766547774"," 0.1871846474","-0.6077263606"," 0.4129771339","-1.3669298919","-1.8467035277"," 0.0415018887","-0.2733154960"," 0.4368450081"," 0.0334402023"
"M539.37T1440.062","-2.433468e-01","-9.153079e-02","-1.131458e-01"," 1.616499e-01","-1.574475e-01","-1.811307e-01"," 1.327711e-01","-3.034429e-01"," 5.385599e-01","-4.827865e-01","-4.929970e-01","-2.845972e-01"," 2.287844e-01","-1.358381e-01","-9.628900e-02"," 3.676176e-01","-4.637974e-01"," 1.828228e-01"," 2.457238e-01"," 1.073408e-01","-7.480678e-01"," 6.687529e-02"," 5.916254e-01"," 5.429909e-01"," 4.750711e-01"," 5.113357e-02"," 2.961126e-01"," 4.694671e-01"," 5.228120e-01"," 1.196688e-01"," 5.465777e-01"," 5.342199e-01"," 4.376015e-01","-6.648940e-03","-7.752155e-02"," 5.351701e-05"," 2.655942e-01","-3.582550e-01","-5.282479e-01"," 5.383836e-01","-9.245710e-01","-6.437824e-01"," 4.173075e-01","-6.876343e-01","-1.223662e+00"," 3.583633e-02","-2.354658e-01"," 6.607264e-01"," 1.601046e-01","-2.172264e-01"
"M903.583T1473.64","-0.42167099"," 0.11633918","-0.33926780","-0.70011822"," 0.36828952","-0.37375565","-0.42483244"," 0.21233533","-0.14786902","-0.06904804","-0.05552364","-0.52493601","-0.08222183"," 0.34499776"," 0.76440922","-0.42191225","-1.08300266"," 0.30394045","-0.18088490","-0.32777805"," 0.21034151","-0.20102775"," 0.26570294"," 0.01505555"," 0.26640846"," 1.11475469","-0.49505441","-0.27105806"," 0.19407253","-0.54142253"," 0.48338670"," 0.11938533"," 0.47885807"," 0.51551849"," 0.10968383","-0.21458835"," 0.29459060","-0.08390696","-0.11586043"," 0.09449648","-0.75950152"," 0.26304658","-0.34674212"," 0.91204833","-0.67893860","-0.42299825"," 1.15559915"," 0.01426498"," 0.29840677"," 0.36798803"
"M810.525T1675.036"," 0.016763427"," 0.862849940"," 0.719426553"," 0.466733680"," 0.770826688","-0.245762157","-0.176694782"," 0.479214822"," 0.007256361","-0.006106578","-0.475387559","-1.143358616"," 0.172180613"," 1.160056973"," 0.045448490"," 0.003997294","-0.457389181"," 0.090722576","-0.028662850"," 0.066160275","-0.675650867","-0.115817280"," 0.060617893","-0.610240457"," 0.746730211"," 0.092182187","-0.031578037","-0.228846916","-0.055470062","-0.334568030"," 0.513758566","-0.275567000","-0.364641235"," 1.277175482","-0.357521738","-0.380740677","-0.380548480"," 0.133619066","-0.582813901"," 0.238891964","-1.703995860"," 0.352650094","-0.325119445"," 0.029893991"," 0.447307064","-0.413420281","-0.320008129"," 0.117234165"," 0.920229402","-0.102017662"
"M845.506T1193.498"," 0.47561405"," 0.51807985"," 0.50213896"," 0.53867315"," 0.38204882"," 0.46413538"," 0.64808943"," 0.19443516"," 0.44175532"," 0.49101263"," 0.09998522","-1.98570384"," 0.55708043"," 0.38420625"," 0.37903170"," 0.32187816","-1.46411055"," 0.36680219"," 0.40853111"," 0.40074686","-1.79975123"," 0.53296650"," 0.55893744"," 0.25966274"," 0.35161314"," 0.64168862"," 0.35018627"," 0.36072782"," 0.28677941","-1.69148764"," 0.63144230"," 0.28531283"," 0.46286547"," 0.53532061"," 0.41598643"," 0.41741318"," 0.50997885"," 0.50443858","-1.76614609"," 0.83182817","-2.35939807","-1.78821721","-1.47718579"," 0.05961394","-1.95195347"," 0.27720870","-0.05000221"," 0.23509403","-0.17966726"," 0.43031366"
"M644.519T1506.823","-0.33084716","-0.19665694","-0.38356853"," 0.10674618","-0.03036924","-0.33031761","-0.84819760","-0.36753703"," 0.22193554","-0.40659921","-0.52372702","-0.68600610"," 0.39385306","-0.22208350","-0.09189121"," 0.02406809","-0.41465651"," 0.78236629"," 0.44461053","-0.12902492"," 1.00210113","-0.38085797","-0.07309046"," 0.09314510"," 0.13446679"," 0.02443363","-0.10661255"," 0.59694007"," 0.26470989","-0.31286087"," 0.99389967"," 0.32627263","-0.09612250"," 0.87064305","-0.28873068","-0.19135186","-0.05106485","-0.19856104","-0.72475575"," 1.31128011","-0.59334310"," 0.38809706"," 0.18516301","-0.42437343","-0.61761905","-0.12520135"," 0.06653722","-0.26470823"," 0.13190670"," 1.04756051"
"M326.288T1456.744"," 0.147323893","-0.382430251"," 0.309601208"," 0.020202026","-0.075429338","-0.218282027","-0.759325577","-0.149793167"," 0.187138986"," 0.111554638"," 0.234121386","-0.076190678","-0.129114373"," 0.229015297","-0.041175928","-0.090722972"," 0.257649150","-0.045689913"," 0.337321833"," 0.153633441","-0.166039786","-0.183426809"," 0.113365755"," 0.148020232"," 0.271747553","-0.007634785"," 0.295828086","-0.015676850"," 0.351961206"," 0.080926581","-0.213156497","-0.268168627"," 0.323600953","-0.165783321"," 0.124030270","-0.054979144"," 0.165357349","-0.022473158","-0.181149007","-0.107535113"," 0.450044379","-0.082206422","-0.261489831","-0.137697186"," 0.031195997"," 0.163253091","-0.206575571","-0.251604641"," 0.282934775","-0.496077114"
